,A,LexA
Diallyl_disulphide_treatment:PAO1_DDS:3,4.950682584,2.591840671
Dispersed_cells:PAO1_dispersed_wt:1,-0.5497951805,-0.282684406
Dispersed_cells:PAO1_dispersed_wt:2,0.5497951805,0.282684406
Dispersed_cells:PyhjH_dispersed:1,0.5422329902,0.083813209
Dispersed_cells:PyhjH_dispersed:2,-0.5161471455000001,-0.0008380880000000001
Dispersed_cells:PA01_Planktonic:1,0.9688296293,-0.6311076290000001
Dispersed_cells:PA01_Planktonic:2,1.3300359942,-0.771383582
Dispersed_cells:PAO1_Biofilm:1,-2.6437397320000002,-0.299249194
Dispersed_cells:PAO1_Biofilm:2,-3.7559665217,-0.9546682430000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,19.6978991038,3.804632251
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,20.2000546133,3.815833428
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,20.857467489,3.598334613
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.1530381859,0.022604297000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.46360452160000004,-0.056989029000000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.31056633580000004,0.034384731
Farnesol_treatment:RNA of 0-1F_L:1,0.333275623,-0.003512771
Farnesol_treatment:RNA of 0-1F_L:2,-0.5154668132,0.001608536
Farnesol_treatment:RNA of 0-1F_L:3,0.18219119020000002,0.0019042350000000002
Farnesol_treatment:RNA of 6-F_L1:1,0.1249833874,-0.107269103
Farnesol_treatment:RNA of 6-F_L1:2,-0.8122070729,-0.204316134
Farnesol_treatment:RNA of 6-F_L1:3,-0.2458592671,-0.315149613
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.107490757,-0.051091786
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.107490757,0.051091786
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.1524245537,-0.060125865
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.38609646550000004,-0.077632087
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-1.7307806904,0.20989226600000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.3057467827,0.019166704
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-1.5110768807000001,0.393097128
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.0264134921,-0.406464478
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,1.3986204156,0.17740550900000002
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-1.1075264677,0.265894196
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.3731717765,-0.069839581
HapZ_SagS_mutant:delHapZp:1,0.5461750399,0.163623723
HapZ_SagS_mutant:delHapZp:2,1.208839973,0.06809037600000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.2193338506,0.036960075
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.8461620741,0.032879506
HapZ_SagS_mutants:delHApZ:1,1.1562941171,-0.173342776
HapZ_SagS_mutants:delHApZ:2,1.2128174485,-0.179097148
HapZ_SagS_mutants:delHApZ:3,1.7609742112,-0.13350398600000002
HapZ_SagS_mutants:delSagS:1,0.2292868909,-0.294619148
HapZ_SagS_mutants:delSagS:2,0.054872037000000005,-0.22402064
HapZ_SagS_mutants:delSagS:3,-1.4201237385,-0.192772504
HapZ_SagS_mutants:delHapZp:3,1.5899000216,0.13476806300000002
Lung_infection_transcriptome:PA01_LS1:1,0.8313910492000001,0.222194244
Lung_infection_transcriptome:PA01_LS1:2,0.9598262989,0.059258015000000004
Lung_infection_transcriptome:PA01_CS1:1,-1.5775244582,-0.12472013900000001
Lung_infection_transcriptome:PA01_CS1:2,1.5775244582,0.12472013900000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.7233200538,0.037010672
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.7233200538,-0.037010672
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.17023351180000001,0.052244624
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.3501824537,0.494005756
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-1.2741149787000001,0.333499949
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-1.9541869268,0.20712101200000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.3108332489,0.21650709999999998
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.5209141282,0.18214601800000002
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.7906234678000001,0.19010006000000002
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.11044316430000001,0.149096222
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.2261522701,0.07870737300000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.2043579134,0.246943708
Mucin_glycans:ABTGC:1,-0.359538589,0.170384165
Mucin_glycans:ABTGC:2,-0.19317168810000002,-0.040335141000000005
Mucin_glycans:ABTGC:3,1.6944994128,-0.11519446500000001
Mucin_glycans:ABTGC:4,-0.6770197761,0.07070575400000001
Mucin_glycans:ABTGC:5,-0.46476935960000004,-0.085560312
Mucin_glycans:MUC5B:1,2.7995509535,-0.28874603400000004
Mucin_glycans:MUC5B:2,3.2151864934,-0.14845094
Mucin_glycans:Glycans:1,-0.4402894614,0.060071853
Mucin_glycans:Glycans:2,-0.30408539560000003,-0.117622401
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,2.1800747934,1.013661375
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,0.7256075459,0.579058528
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.2843914657,0.536250919
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,0.9153990482000001,-0.31668222100000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,2.1432142699,-0.026819995000000003
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,1.848149436,0.059551643
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-1.2997747347,0.08278840900000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-1.1338544625,0.051720819
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-1.2868980987,0.099293563
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.5972376946,-0.191401111
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,1.1280269817,-0.029206390000000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,1.9952626197,-0.013195289
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.3727965964,0.039393879
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.3727965964,-0.039393879
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,17.7300389714,3.689386734
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,17.8668355452,3.59027716
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,1.2921612405,0.527336292
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,1.1911272276,0.455180167
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,1.0053331039,0.033366017000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.2734419902,-0.08159970400000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,1.4522216251,0.16276980800000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,1.7535344337,0.08201742000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.1112327164,0.185325767
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.5111240821,0.006715025
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.1230835002,-0.15648836
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.5229748658,-0.035552433
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,4.8737979293,0.14010260800000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,4.2688475655,0.14715487300000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.2829695815,0.17347447500000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.3361247456,-0.005130577000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.0531551641,-0.16834389800000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,0.44773042500000004,-0.16692968900000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.40727422750000003,-0.231827167
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.6787678997000001,-0.8828441290000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-1.4624109533,-1.227081519
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.2630720394,-0.0026677320000000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.2496942758,0.127686303
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.3422383371,0.273738285
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-1.0518288448,-1.260157628
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-0.5638475981000001,-1.447928896
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.1950159706,-1.484974829
Rosmarinic_acid:PAO1-100UMRA:1,-0.5980952243000001,-0.142858262
Rosmarinic_acid:PAO1-100UMRA:2,-0.6819156620000001,-0.186135783
Rosmarinic_acid:PAO1_DMSO_Control:1,0.23007919810000002,0.173044778
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.24533477680000002,-0.106174712
Rosmarinic_acid:PAO1_DMSO_Control:3,0.015255578700000001,-0.066870065
Testosterone_treatment:Testosterone_Control:1,0.6859651816,0.283952674
Testosterone_treatment:Testosterone_Control:2,-0.6859651816,-0.283952674
Testosterone_treatment:Testosterone_2.5:1,-0.5803684208000001,-0.128279987
Testosterone_treatment:Testosterone_2.5:2,-0.6923181752,0.13997884700000002
Tf_toxin_expression:PAO1_WT:1,0.4509581159,0.047396355
Tf_toxin_expression:PAO1_WT:2,-0.4509581159,-0.047396355
Tf_toxin_expression:PAO1_derfA:1,-0.025214881,-0.064706529
Tf_toxin_expression:PAO1_derfA:2,0.0638768841,-0.062127331
Zinc_treatment:PA_Zn:1,1.7462928971,0.175305219
Zinc_treatment:PA_Zn:2,1.8143628448,0.374947438
Zinc_treatment:PA_Zn:3,1.2170286872,0.376042133
Zinc_treatment:PA_Zn_wt:1,-0.056792064,-0.139549384
Zinc_treatment:PA_Zn_wt:2,0.056792064,0.139549384
Paeru_PRECISE:CAMHB_wt:1,0.33480018770000003,0.261995362
Paeru_PRECISE:CAMHB_wt:2,1.2930679794,0.49440917900000003
Paeru_PRECISE:CAMHB_wt:3,1.1255369909,0.540851716
Paeru_PRECISE:CAMHB_wt:4,2.1756988936,0.563761986
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.321645337,0.331381401
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.5360144789999999,-0.09469774700000001
Paeru_PRECISE:M9glucAA_Pqt:1,-0.6318386398,0.12464043100000001
Paeru_PRECISE:M9glucAA_Pqt:2,-1.2113966595,-0.227042443
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.6817829753,-0.11652627500000001
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.2396703686000001,-0.292853213
Paeru_PRECISE:M9glucAA_NaCl:1,2.3902294983,-0.597088477
Paeru_PRECISE:M9glucAA_NaCl:2,1.2459592027,-0.124680965
Paeru_PRECISE:M9glucAA_NaCl:3,1.3461973616,-0.5301717850000001
Paeru_PRECISE:CAMHB_wt:5,2.7029293421,0.8498148310000001
Paeru_PRECISE:CAMHB_wt:6,2.9078267536,0.9190537480000001
Paeru_PRECISE:LB_wt:1,1.1244467324,-0.06556779
Paeru_PRECISE:LB_wt:2,2.495218944,0.144737367
Paeru_PRECISE:M9glucAA_wt:1,0.2732535698,-0.024817374000000003
Paeru_PRECISE:M9glucAA_wt:2,-0.2732535698,0.024817374000000003
Paeru_PRECISE:M9glucAA_lowpH:1,-1.7618946427000002,-0.13000714700000002
Paeru_PRECISE:M9glucAA_lowpH:2,-1.3170016548,-0.155337838
Paeru_PRECISE:M9glucAA_DPD:1,2.3274335623,1.080216343
Paeru_PRECISE:M9glucAA_DPD:2,2.169263255,0.928184466
Paeru_PRECISE:M9sucAA_wt:1,1.1677844308,-0.19017730900000002
Paeru_PRECISE:M9sucAA_wt:2,1.7902952758000001,0.030929602
Paeru_PRECISE:M9glucAA_NaCl:4,1.6754680449000001,-0.357743974
Paeru_PRECISE:M9glucAA_NaCl:5,1.5255986495,-0.282918359
Paeru_PRECISE:M9sucAA_wt:3,0.2212484938,0.03051367
Paeru_PRECISE:M9sucAA_wt:4,0.39507020200000004,0.050694971000000005
Paeru_PRECISE:R10LB_wt:1,-1.7651301019,-0.328339143
Paeru_PRECISE:M9glucAA_NaCl:6,1.5488576335,0.195941255
Paeru_PRECISE:M9glucAA_NaCl:7,2.7864177609,0.139856203
Paeru_PRECISE:M9fructAA_wt:1,-0.5277343531,-0.035426436000000006
Paeru_PRECISE:M9fructAA_wt:2,0.3807191179,0.115029801
Paeru_PRECISE:M9GlcNAcAA_wt:1,-0.022194222200000002,0.055955515000000004
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.0958827362,0.110288891
Paeru_PRECISE:M9pyruvAA_wt:1,1.8349795869,0.14969263100000002
Paeru_PRECISE:M9pyruvAA_wt:2,0.6942377253,0.29533005300000004
Paeru_PRECISE:M9fructAA_wt:3,-0.18110059750000002,-0.048724885
Paeru_PRECISE:M9fructAA_wt:4,0.886020282,-0.23139779500000002
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.0815279703,-0.157478736
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.020460637400000002,0.028102756000000003
Paeru_PRECISE:M9glycAA_wt:1,-0.0194864888,0.015745449
Paeru_PRECISE:M9glycAA_wt:2,-0.16001508320000002,-0.372735601
Paeru_PRECISE:M9pyruvAA_wt:3,0.7236515694,-0.22336455700000002
Paeru_PRECISE:CAMHB_wt:7,0.0986315359,0.5112860020000001
Paeru_PRECISE:CAMHB_wt:8,0.32932990970000003,0.582974022
Paeru_PRECISE:R10LB_wt:2,-1.9456715678,-0.17651461300000001
Paeru_PRECISE:R10LB_wt:3,-1.8728706026,-0.14991569500000002
Paeru_PRECISE:R10LB_wt:4,-1.5815479239,-0.126725266
Paeru_PRECISE:R10LB_wt:5,-1.4735235863,-0.27262129300000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.0420347402,-0.230678333
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.1188323893,-0.401023053
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.0139066381,-0.34191455600000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.1126824174,-0.31781552900000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,0.2393170189,-0.41481184400000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.1764107479,-0.034674973000000005
Paeru_PRECISE:M9sucAA_wt:5,-2.6031333593,-0.30784721
Paeru_PRECISE:M9sucAA_wt:6,-1.836650973,-0.326959803
Paeru_PRECISE:R10LB_wt:6,-1.0671911582,-0.20562121800000002
Paeru_PRECISE:R10LB_wt:7,-0.8853016599,-0.329665692
Paeru_PRECISE:LB_wt:3,0.4087684447,-0.540953471
Paeru_PRECISE:LB_wt:4,2.1981853468,-0.439024101
Paeru_PRECISE:R10LB_NaCl:1,3.0777069298,-0.440133255
Paeru_PRECISE:R10LB_NaCl:2,0.9605348974000001,-0.468774766
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-2.570567955,-0.591803282
Paeru_PRECISE:M9glucAA_Zn:1,-5.4885482114,-7.234288251
Paeru_PRECISE:M9glucAA_Cu:1,22.9935081609,1.685418529
Paeru_PRECISE:M9glucAA_NaOCl:1,2.1005646568,0.266769545
Paeru_PRECISE:M9GlcNAcAA_8:1,-2.7525401373,-1.377339601
Paeru_PRECISE:M9GlcNAcAA_8:2,0.7839706991000001,-0.649722252
Paeru_PRECISE:M9GlcNAcAA_4:1,1.4299129447,-1.187391702
Paeru_PRECISE:M9GlcNAcAA_4:2,1.4591807553,-1.217827609
Paeru_PRECISE:M9GlcNAcAA_2:1,0.28372192350000003,-0.9984781500000001
Paeru_PRECISE:M9GlcNAcAA_2:2,1.792604522,-1.214522841
Paeru_PRECISE:M9GlcNAcAA_1:1,2.0475703351,-1.306618735
Paeru_PRECISE:M9GlcNAcAA_1:2,3.9967901187,-1.463932762
Paeru_PRECISE:M9glucAA_NaOCl:2,4.1329890722,0.7496406999999999
Paeru_PRECISE:M9glucAA_Cu:2,21.4534070301,1.156244303
Paeru_PRECISE:M9glucAA_Fe:1,0.2716838206,-1.139007269
Paeru_PRECISE:M9glucAA_Fe:2,-3.1437154295,-0.586214894
Paeru_PRECISE:M9glucAA_Zn:2,-0.7679422333,-1.422075046
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-0.1944553729,-0.935878595
Paeru_PRECISE:CAMHB_Mec:1,0.6017807125,0.5256359270000001
Paeru_PRECISE:CAMHB_Mec:2,0.3946511883,0.370757956
Paeru_PRECISE:CAMHB_Azt:1,7.2026989794,1.738911827
Paeru_PRECISE:CAMHB_Azt:2,7.8573875018,1.764667843
Paeru_PRECISE:CAMHB_Pip:1,-2.3060043715000003,-1.269003263
Paeru_PRECISE:CAMHB_Pip:2,-2.995546472,-1.440284346
Paeru_PRECISE:CAMHB_Ceft:1,0.8611634317,0.549454921
Paeru_PRECISE:CAMHB_Ceft:2,-2.8747788078000003,-1.155526302
Paeru_PRECISE:CAMHB_Ceft:3,0.6608091994,0.49161450900000003
Paeru_PRECISE:CAMHB_Ceft:4,-1.9908084462,-1.196907797
Paeru_PRECISE:M9glucAA_Ceft:1,-3.2828522864,-0.173915603
Paeru_PRECISE:M9glucAA_Ceft:2,-2.1638111624,-0.126362148
Paeru_PRECISE:M9glucAA_Gent:1,-2.830230482,-0.058418093000000004
Paeru_PRECISE:M9glucAA_Gent:2,-3.0552972263,-0.040781249000000006
Paeru_PRECISE:M9glucAA_Pip:1,-2.9792517279,-0.23124989
Paeru_PRECISE:M9glucAA_Pip:2,-2.6032761281,0.152137418
Paeru_PRECISE:M9glucAA_Azt:1,5.428200743,1.114813608
Paeru_PRECISE:M9glucAA_Azt:2,5.3608074242,1.087122188
Paeru_PRECISE:CAMHB_Mero:1,-0.5040068968,0.498833067
Paeru_PRECISE:CAMHB_Mero:2,-0.636447473,0.45623604500000003
Paeru_PRECISE:CAMHB_Tet:1,6.9739195545,1.483731174
Paeru_PRECISE:CAMHB_Tet:2,6.0262919666,1.557722124
Paeru_PRECISE:R10LB_Gent:1,-1.7023370581,-0.028163719
Paeru_PRECISE:R10LB_Ceft:1,-2.4081689665,-0.226563319
Paeru_PRECISE:R10LB_Ceft:2,-1.6076446453000002,-0.047135439
Paeru_PRECISE:CAMHB_Biofilm:1,-2.2599505344,-0.2162323
Paeru_PRECISE:CAMHB_Biofilm:2,-2.040234275,-0.33831461100000004
Paeru_PRECISE:M9glucAA_Biofilm:1,-3.2835473941,-0.44359231800000004
Paeru_PRECISE:M9glucAA_Biofilm:2,-3.6112569221,-0.45496587800000005
Paeru_PRECISE:R10LB_Gent:2,-2.031047188,0.042712282000000004
Paeru_PRECISE:R10LB_Pip:1,-1.8158486141,-0.18334879
Paeru_PRECISE:R10LB_Pip:2,-1.6015784264000001,0.23135529400000002
Paeru_PRECISE:R10LB_Mec:1,-1.8942178152,-0.128183093
Paeru_PRECISE:R10LB_Mec:2,-1.3116089720000002,-0.10729986500000001
Paeru_PRECISE:CAMHB_Azt:3,-1.3403163075,-0.163912527
Paeru_PRECISE:CAMHB_Azt:4,-1.2348566549,-0.353967448
Paeru_PRECISE:CAMHB_Biofilm:3,-1.0545514285,-0.6203560300000001
Paeru_PRECISE:CAMHB_Biofilm:4,-1.9008203401000001,-0.852173618
Paeru_PRECISE:M9glucAA_Biofilm:3,-4.9977697757,-0.7479296310000001
Paeru_PRECISE:M9glucAA_Biofilm:4,-4.5475666603,-1.312598651
Paeru_PRECISE:R10LB_Mero:1,0.4395863794,-0.072083933
Paeru_PRECISE:R10LB_Mero:2,-0.0660155989,-0.06616951800000001
Paeru_PRECISE:LB_Cam:1,7.296689089,0.744658161
Paeru_PRECISE:LB_Cam:2,8.770014492,0.7430048370000001
Paeru_PRECISE:CAMHB_Ceft:5,0.9812594002,0.604901706
Paeru_PRECISE:CAMHB_Cip:1,0.1181622787,0.5041909480000001
Paeru_PRECISE:CAMHB_Cip:2,-1.1818812275,0.19439619200000002
ampC_mutation:PA_Cef_taz_wt:1,-0.451031976,0.042057214
ampC_mutation:PA_mutS_Cef_taz:1,-2.4946718933,0.038073965
ampC_mutation:PA_mutS:1,-4.6463198237,-0.32488488400000004
ampC_mutation:PA_mutS:2,4.412365374,1.222670777
ampC_mutation:PA_mutS:3,-2.439982953,-0.385273042
ampC_mutation:PA_Cef_taz_wt:2,0.451031976,-0.042057214
ampC_mutation:PA_mutS_Cef_taz:2,-0.6865081451,0.016053725
ampC_mutation:PA_mutS:4,-4.505081714,0.008526852
ampC_mutation:PA_mutS:5,7.3845765812,1.055204812
ampC_mutation:PA_mutS:6,-0.0012594533,-0.486885067
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.9242386375,0.016532853
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.23231458130000002,0.174391655
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,18.7519835421,3.2154988270000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,19.2604914878,3.549147846
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-2.3760490342000002,1.164743219
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.3882749787,0.43593454
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.4155978403,-0.028470946
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.4155978403,0.028470946
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,11.2169610849,2.39453849
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,11.6597478038,2.823345338
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,11.9804877636,3.388759695
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,10.1792449843,3.539313009
cysB_mutant:PAO1HH_wt:1,0.3366116706,-0.02953977
cysB_mutant:PAO1HH_wt:2,-0.3366116706,0.02953977
cysB_mutant:cysBHH:1,-1.4425788349,-0.102459981
cysB_mutant:cysBHH:2,-2.0943972463,0.15862869000000002
cysB_mutant:cysBHH:3,-1.0899816274,0.20080102300000002
ersA_knockout:delersA:1,-0.9972392701,0.21085851100000003
ersA_knockout:delersA:2,-1.3233514729,-0.202616801
ersA_knockout:wt_BHI:1,-0.3818494135,-0.169738528
ersA_knockout:wt_BHI:2,0.3818494135,0.169738528
gcsR_mutant:PAO1_rep_wt:1,-0.25269217380000003,0.035810879000000004
gcsR_mutant:PAO1_rep_wt:2,0.25269217380000003,-0.035810879000000004
gcsR_mutant:GcsR_rep:1,0.7773002524,-0.034524071
gcsR_mutant:GcsR_rep:2,0.4998687639,-0.040470542000000005
mexZ_knockout:del_mexZ:1,1.1934690052999999,0.184143042
mexZ_knockout:del_mexZ:2,0.30492842400000003,0.041344708
