,A,DhcR
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.25768454700000004,-0.15174140600000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.16328289,0.081583498
gcsR_mutant:PAO1_rep_wt:1,-0.132506076,-0.267065225
gcsR_mutant:PAO1_rep_wt:2,0.132506076,0.267065225
gcsR_mutant:GcsR_rep:1,0.359646732,-0.23651073400000003
gcsR_mutant:GcsR_rep:2,-0.56170666,-0.45341191500000005
ampC_mutation:PA_Cef_taz_wt:1,0.11614062600000001,-0.036270581
ampC_mutation:PA_mutS_Cef_taz:1,1.616628961,-0.436433077
ampC_mutation:PA_mutS:1,-1.507873422,-0.42453728100000004
ampC_mutation:PA_mutS:2,1.506385384,-0.646272185
ampC_mutation:PA_mutS:3,-0.301645522,-0.110236812
ampC_mutation:PA_Cef_taz_wt:2,-0.11614062600000001,0.036270582
ampC_mutation:PA_mutS_Cef_taz:2,-2.222758404,-0.307810748
ampC_mutation:PA_mutS:4,-1.9363586750000001,0.168690363
ampC_mutation:PA_mutS:5,-0.463409357,-0.980360687
ampC_mutation:PA_mutS:6,-2.219342295,-0.420595677
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,0.3484135,-1.0901603
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.8721759790000001,-0.5429886700000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.6924801180000002,-1.290919536
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.5711347830000001,-1.639330935
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.763092913,0.45460939600000005
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.6116614890000001,0.29128804
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.154164923,0.8872515320000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-1.04017626,-0.566812988
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-1.7203388080000002,-0.602678084
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-1.437594828,-0.511464174
n-alkanes_treatment:PA_alkane:1,2.283622559,0.859786249
n-alkanes_treatment:PA_alkane:2,2.473859106,0.940427682
n-alkanes_treatment:PA_Glycerol:1,0.117948201,0.048009813000000005
n-alkanes_treatment:PA_Glycerol:2,-1.03993555,0.030142616
n-alkanes_treatment:PA_Glycerol:3,0.921987349,-0.07815242900000001
Catabolise_Nucleic_Acids:L_asp:1,0.37611625,-0.054100645
Catabolise_Nucleic_Acids:L_asp:2,-1.234327347,-1.359541921
Catabolise_Nucleic_Acids:DNA_1:1,1.239830756,0.18669764400000002
Catabolise_Nucleic_Acids:DNA_1:2,0.519770639,0.252644672
Catabolise_Nucleic_Acids:DNA_1:3,-1.759601395,-0.43934231700000004
cysB_mutant:PAO1HH_wt:1,0.37581185100000003,0.034751165
cysB_mutant:PAO1HH_wt:2,-0.37581185100000003,-0.034751165
cysB_mutant:cysBHH:1,-2.4313853610000002,0.15861799999999998
cysB_mutant:cysBHH:2,-1.028936487,-0.340682321
cysB_mutant:cysBHH:3,-2.292157659,-0.131948103
ersA_knockout:delersA:1,0.2338157,0.528941118
ersA_knockout:delersA:2,-1.80082129,0.017853466000000002
ersA_knockout:wt_BHI:1,-1.030098027,0.042604783
ersA_knockout:wt_BHI:2,1.030098027,-0.042604783
Farnesol_treatment:RNA of 0-1F_L:1,-0.6848230740000001,-0.11197372400000001
Farnesol_treatment:RNA of 0-1F_L:2,0.9899881770000001,0.18574669200000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.305165102,-0.07377296900000001
Farnesol_treatment:RNA of 6-F_L1:1,0.9401003800000001,0.07840524700000001
Farnesol_treatment:RNA of 6-F_L1:2,1.8322691500000001,0.239262612
Farnesol_treatment:RNA of 6-F_L1:3,1.60864345,0.469204098
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.108591495,0.8498453960000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.9629309260000001,-0.45686850900000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.569688358,0.739641584
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.561853778,-0.325416368
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.416193209,-0.067560519
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.831634847,0.710626453
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.793439513,-0.312347666
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.793439513,0.312347667
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.10941123300000001,0.253770736
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.146030992,-0.125256705
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,2.599755403,0.16234615300000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,2.56676839,0.882314087
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-5.801945769,0.07944355800000001
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-6.681995501,0.519453917
Metabolic_fitness_plasmid:PAO1_pBS228:1,-4.50280951,-0.0091018
Metabolic_fitness_plasmid:PAO1_pBS228:2,-3.822788871,0.206236794
Metabolic_fitness_plasmid:PAO1_RmS149:1,-7.485733564,-0.37081862600000004
Metabolic_fitness_plasmid:PAO1_RmS149:2,-5.858796055,0.012946848
mexZ_knockout:del_mexZ:1,2.984914071,-0.114368567
mexZ_knockout:del_mexZ:2,-2.096405549,-0.384367446
mexZ_knockout:del_mexZ:3,-1.726601628,-0.0120904
mexZ_knockout:wt_LB:1,1.26588759,0.837873694
mexZ_knockout:wt_LB:2,-0.445258808,-0.5277625530000001
mexZ_knockout:wt_LB:3,-0.820628782,-0.31011114100000003
Mucin_glycans:ABTGC:1,1.053084371,0.126381832
Mucin_glycans:ABTGC:2,0.5806846130000001,0.20419610600000002
Mucin_glycans:ABTGC:3,-1.18288011,0.210588761
Mucin_glycans:ABTGC:4,-0.290701465,-0.143956244
Mucin_glycans:ABTGC:5,-0.160187409,-0.397210453
Mucin_glycans:MUC5B:1,-0.488097567,-0.505756584
Mucin_glycans:MUC5B:2,0.284503936,-0.17647416100000002
Mucin_glycans:Glycans:1,3.6421346100000003,0.139770935
Mucin_glycans:Glycans:2,0.518865283,-0.091673787
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.545412344,0.08772700900000001
NC_002516.2:Planktonic_total_RNA_Rep:2,0.142786287,0.068063016
NC_002516.2:Planktonic_total_RNA_Rep:3,0.40262605700000004,-0.155790025
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.781997916,0.8942876470000001
NC_002516.2:Biofilm_total_RNA_Rep:2,-2.963182754,0.5331479610000001
Zinc_treatment:PA_Zn:1,-2.672122984,0.020273381
Zinc_treatment:PA_Zn:2,-2.542817704,0.022029105
Zinc_treatment:PA_Zn:3,-2.643185698,-0.029114311
Zinc_treatment:PA_Zn_wt:1,0.022633702000000002,-0.050542763000000004
Zinc_treatment:PA_Zn_wt:2,-0.022633702000000002,0.050542763000000004
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.39210101900000005,-0.0047020560000000005
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.39210101900000005,0.0047020560000000005
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.228758267,-0.40894130700000003
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-1.9654695530000001,-0.552672666
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-2.648718846,-0.46523648100000004
Paeru_PRECISE:CAMHB_wt:1,2.118940917,-1.026041665
Paeru_PRECISE:CAMHB_wt:2,-1.454081145,-1.179656112
Paeru_PRECISE:CAMHB_wt:3,-0.9004520680000001,-0.779045289
Paeru_PRECISE:CAMHB_wt:4,0.340735226,-0.9636900290000001
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.774815229,-0.594035459
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.052548315,-0.658179481
Paeru_PRECISE:M9glucAA_Pqt:1,-0.10610277400000001,-0.772506282
Paeru_PRECISE:M9glucAA_Pqt:2,0.622888267,-0.811384851
Paeru_PRECISE:M9glucAA_wo_Pqt:1,1.256087578,-0.765117912
Paeru_PRECISE:M9glucAA_wo_Pqt:2,2.239133593,-0.5807122250000001
Paeru_PRECISE:M9glucAA_NaCl:1,-4.61831615,-0.86317764
Paeru_PRECISE:M9glucAA_NaCl:2,-4.717848137,-0.8259861650000001
Paeru_PRECISE:M9glucAA_NaCl:3,-4.357639723,-0.506558923
Paeru_PRECISE:CAMHB_wt:5,-0.544186119,-0.6191392960000001
Paeru_PRECISE:CAMHB_wt:6,-0.705776551,-0.63842566
Paeru_PRECISE:LB_wt:1,-9.646495671,-1.9420265410000002
Paeru_PRECISE:LB_wt:2,-10.19423336,-1.5877423890000002
Paeru_PRECISE:M9glucAA_wt:1,-0.382786336,-0.294196082
Paeru_PRECISE:M9glucAA_wt:2,0.092301298,-0.135875207
Paeru_PRECISE:M9glucAA_lowpH:1,-2.4084724570000002,-0.33533883400000003
Paeru_PRECISE:M9glucAA_lowpH:2,-3.802981875,-0.807098673
Paeru_PRECISE:M9glucAA_DPD:1,-1.363278615,-0.545112099
Paeru_PRECISE:M9glucAA_DPD:2,-4.090417643,-0.456770903
Paeru_PRECISE:M9sucAA_wt:1,-11.16924067,-1.100757444
Paeru_PRECISE:M9sucAA_wt:2,-11.39680534,-0.384933564
Paeru_PRECISE:M9glucAA_NaCl:4,-3.321888619,-0.6025705170000001
Paeru_PRECISE:M9glucAA_NaCl:5,-3.991754095,-0.48210884800000003
Paeru_PRECISE:M9sucAA_wt:3,-10.07944464,-0.406539089
Paeru_PRECISE:M9sucAA_wt:4,-10.74903016,-0.356454351
Paeru_PRECISE:R10LB_wt:1,-0.633641042,-0.805220818
Paeru_PRECISE:M9glucAA_NaCl:6,-7.579222832,-0.46883995
Paeru_PRECISE:M9glucAA_NaCl:7,-7.558471031,-0.67911349
Paeru_PRECISE:M9fructAA_wt:1,-1.6645565979999999,-0.245534146
Paeru_PRECISE:M9fructAA_wt:2,-1.568342156,-0.32346293800000003
Paeru_PRECISE:M9GlcNAcAA_wt:1,2.731714196,-0.07576996700000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,2.9467889190000003,-0.076035064
Paeru_PRECISE:M9pyruvAA_wt:1,-1.882135302,-1.019610873
Paeru_PRECISE:M9pyruvAA_wt:2,-3.65275194,-0.11232644700000001
Paeru_PRECISE:M9fructAA_wt:3,-1.629136586,-0.599576328
Paeru_PRECISE:M9fructAA_wt:4,-1.325053332,-0.49282169600000003
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.5288206480000001,-0.303469191
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.185108601,-0.06697444
Paeru_PRECISE:M9glycAA_wt:1,0.153742799,-0.022441147
Paeru_PRECISE:M9glycAA_wt:2,-2.000839346,-0.216232262
Paeru_PRECISE:M9pyruvAA_wt:3,-4.830720996,-0.675571778
Paeru_PRECISE:CAMHB_wt:7,-3.55011552,-1.122635388
Paeru_PRECISE:CAMHB_wt:8,-5.06219326,-1.2291415780000001
Paeru_PRECISE:R10LB_wt:2,1.08559337,-0.935506013
Paeru_PRECISE:R10LB_wt:3,-2.231332916,-0.8508347580000001
Paeru_PRECISE:R10LB_wt:4,0.44617416400000004,-0.7360845450000001
Paeru_PRECISE:R10LB_wt:5,-0.23808077200000002,-0.7494762620000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.437827561,-0.9365625150000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-1.343477408,-0.7827930270000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-2.290703164,-0.778040492
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-1.71331842,-1.009892192
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.533468529,-1.090660215
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.07552147,-0.8987452410000001
Paeru_PRECISE:M9sucAA_wt:5,-5.944569991,-0.611266392
Paeru_PRECISE:M9sucAA_wt:6,-2.6734671800000003,-1.187659081
Paeru_PRECISE:R10LB_wt:6,0.47290690500000004,-0.966839529
Paeru_PRECISE:R10LB_wt:7,0.950594016,-0.724712729
Paeru_PRECISE:LB_wt:3,-6.741238259,-0.180588555
Paeru_PRECISE:LB_wt:4,-4.804007198,-0.370056818
Paeru_PRECISE:R10LB_NaCl:1,-1.830935937,-1.036911141
Paeru_PRECISE:R10LB_NaCl:2,-4.172337289,-0.773039201
Paeru_PRECISE:M9glucAA_wt:3,1.268571611,0.038624292000000005
Paeru_PRECISE:M9glucAA_Zn:1,-16.550979859999998,3.751220813
Paeru_PRECISE:M9glucAA_Cu:1,-2.971310422,-0.26817472200000003
Paeru_PRECISE:M9glucAA_NaOCl:1,2.244412085,0.451145401
Paeru_PRECISE:M9GlcNAcAA_8:1,1.101439363,0.622684721
Paeru_PRECISE:M9GlcNAcAA_8:2,-0.358571431,1.069330711
Paeru_PRECISE:M9GlcNAcAA_4:1,4.525652002,1.238154575
Paeru_PRECISE:M9GlcNAcAA_4:2,0.657521389,0.79995835
Paeru_PRECISE:M9GlcNAcAA_2:1,3.203092807,1.6935682820000002
Paeru_PRECISE:M9GlcNAcAA_2:2,2.249923598,1.164880364
Paeru_PRECISE:M9GlcNAcAA_1:1,3.034926433,1.243760582
Paeru_PRECISE:M9GlcNAcAA_1:2,3.276398438,1.04420409
Paeru_PRECISE:M9glucAA_NaOCl:2,3.719935107,-0.40527860800000004
Paeru_PRECISE:M9glucAA_Cu:2,-3.091204674,-0.780019212
Paeru_PRECISE:M9glucAA_Fe:1,-0.121775246,0.435991043
Paeru_PRECISE:M9glucAA_Fe:2,-2.5695539050000002,0.660588665
Paeru_PRECISE:M9glucAA_Zn:2,-3.323788966,0.480670755
Paeru_PRECISE:M9glucAA_wt:4,-0.978086572,0.391446997
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-2.667241476,1.763792102
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-3.267475621,1.8152534230000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-3.815311327,1.72776838
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.50503883,-0.34308543700000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.486514959,0.119586281
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.991553789,0.223499157
relA-spoT_double-mutant:plank_WT_1:1,-0.028694716000000002,0.09726421
relA-spoT_double-mutant:plank_WT_1:2,-0.07828742300000001,-0.17161383900000002
relA-spoT_double-mutant:plank_WT_1:3,0.10698214,0.07434963
relA-spoT_double-mutant:plank_rel-spot:1,-0.831539848,-0.63856358
relA-spoT_double-mutant:plank_rel-spot:2,-0.499539532,-0.223183386
Rosmarinic_acid:PAO1-100UMRA:1,-1.5702601330000001,-0.06528038800000001
Rosmarinic_acid:PAO1-100UMRA:2,-0.852509265,-0.24823575700000003
Rosmarinic_acid:PAO1_DMSO_Control:1,0.44506568100000005,0.033627356000000004
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.47010467600000005,0.036044943
Rosmarinic_acid:PAO1_DMSO_Control:3,0.025038994000000002,-0.06967229800000001
Tf_toxin_expression:PAO1_WT:1,-0.974518435,0.13525004100000002
Tf_toxin_expression:PAO1_WT:2,0.974518435,-0.13525004100000002
Tf_toxin_expression:PAO1_derfA:1,-0.347890794,0.350043596
Tf_toxin_expression:PAO1_derfA:2,-0.349030595,0.25205410300000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.426198069,0.311912285
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.427794475,-0.400200904
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-3.167244002,-0.029225207000000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.573416222,-1.8232800560000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.418031688,0.35894532500000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.46996664800000004,-0.681160034
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,1.487615143,0.299662378
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-1.487615143,-0.299662378
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-5.306235682,0.20570571
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-4.814471025,0.436085895
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-0.8358208140000001,0.983661844
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-0.7508077110000001,1.306301035
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.516379716,0.333500571
natural_RNA_aptamers:PA_Water_rep_wt:2,0.516379716,-0.333500571
natural_RNA_aptamers:PA_FMN_rep:1,-1.658793031,0.5371952360000001
natural_RNA_aptamers:PA_FMN_rep:2,-1.112835671,0.33204129200000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.87739761,-0.433039693
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.06832487200000001,0.728491424
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.321353649,0.609141177
