,A,DguR,SouR
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-0.401332346,-0.433676269,-0.40843935800000003
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.004709359000000001,-0.6198870320000001,-0.26040855100000004
Paeru_PRECISE:M9glucAA_NaCl:1,-3.9524079313,-0.18717577200000002,-0.9100396230000001
Paeru_PRECISE:M9glucAA_NaCl:2,-0.0957561932,0.32223696900000004,-0.8532847950000001
Paeru_PRECISE:M9glucAA_NaCl:3,-0.4614424038,-0.028508815000000003,-1.026606657
Paeru_PRECISE:CAMHB_wt:5,17.1860044689,0.21730180500000001,-0.652656585
Paeru_PRECISE:CAMHB_wt:6,16.0232928608,0.45077335100000004,-0.28395808100000003
Paeru_PRECISE:LB_wt:1,-3.3216780419,-1.224792444,-1.551606639
Paeru_PRECISE:LB_wt:2,0.36447697370000004,-0.260984005,-1.384801182
Paeru_PRECISE:M9glucAA_wt:1,-0.9808352693000001,-0.288504227,-0.049686799000000004
Paeru_PRECISE:M9glucAA_wt:2,0.9808352693000001,0.288504227,0.049686799000000004
Paeru_PRECISE:M9glucAA_lowpH:1,0.3855650216,0.660668361,-0.235362538
Paeru_PRECISE:M9glucAA_lowpH:2,0.6073218296,0.60619756,-0.32904932400000003
Paeru_PRECISE:M9glucAA_DPD:1,2.0760710982,-0.13982328,0.250012601
Paeru_PRECISE:M9glucAA_DPD:2,2.8092234644,-0.061019333,0.48375822500000004
Paeru_PRECISE:M9sucAA_wt:1,-1.03770198,0.12745468100000001,-1.341708632
Paeru_PRECISE:M9sucAA_wt:2,0.1732994546,0.364010441,-0.574785881
Paeru_PRECISE:M9glucAA_NaCl:4,-0.2380332493,0.672998756,-0.49652756600000003
Paeru_PRECISE:M9glucAA_NaCl:5,0.4930955527,0.805380237,-0.35496152200000003
Paeru_PRECISE:M9sucAA_wt:3,-0.3410945564,0.569613825,-0.31234535900000004
Paeru_PRECISE:M9sucAA_wt:4,0.2280127117,0.607429259,-0.015225569000000001
Paeru_PRECISE:R10LB_wt:1,3.8720792245,0.22718062100000003,-0.58406147
Paeru_PRECISE:M9glucAA_NaCl:6,0.6514519845,1.055806494,-0.167556288
Paeru_PRECISE:M9glucAA_NaCl:7,0.2690813449,0.925193617,-0.408622745
Paeru_PRECISE:M9fructAA_wt:1,2.0340004187,0.46259275,0.29284380600000004
Paeru_PRECISE:M9fructAA_wt:2,1.6656037443,0.817860047,0.024733653
Paeru_PRECISE:M9GlcNAcAA_wt:1,3.3905856503000003,0.866748578,-0.042054423
Paeru_PRECISE:M9GlcNAcAA_wt:2,3.4173952722,0.9082018580000001,0.43292775400000005
Paeru_PRECISE:M9pyruvAA_wt:1,0.6851052222,0.32674553100000003,-0.552457843
Paeru_PRECISE:M9pyruvAA_wt:2,1.6230912909000001,1.241293505,0.26470873
Paeru_PRECISE:M9fructAA_wt:3,4.4580040215,0.166663145,-0.12285638900000001
Paeru_PRECISE:M9fructAA_wt:4,4.396138006,0.344205291,-0.372859225
Paeru_PRECISE:M9GlcNAcAA_wt:3,2.2031666604,0.9178223670000001,0.20052034300000002
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.9356480223,1.142491462,-0.133178994
Paeru_PRECISE:M9glycAA_wt:1,1.1937037595,1.009565556,0.329781149
Paeru_PRECISE:M9glycAA_wt:2,1.671953384,1.039860864,0.26083164200000003
Paeru_PRECISE:M9pyruvAA_wt:3,0.3205327304,0.342877152,-0.269081491
Paeru_PRECISE:CAMHB_wt:7,8.2009218334,0.5353237240000001,-0.432758173
Paeru_PRECISE:CAMHB_wt:8,11.4792357734,0.489610969,-0.683972428
Paeru_PRECISE:R10LB_wt:2,1.2159203593,0.107627943,-0.8553925240000001
Paeru_PRECISE:R10LB_wt:3,3.5415696956,-0.035573082,-0.378457739
Paeru_PRECISE:R10LB_wt:4,1.7529778636,0.22664025200000001,-0.41434563700000004
Paeru_PRECISE:R10LB_wt:5,2.6603752092,0.243790936,-0.589330927
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.7695133029,0.042013004,-0.012546118
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,4.030943945,0.49781904,-0.023916079
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,5.0410675162,0.27472517900000004,-0.097350951
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,4.3206285612,0.12096677200000001,-0.27902329800000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.4163944707000002,-1.164578213,-0.180712334
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,3.0479468682,0.584299828,-0.082664183
Paeru_PRECISE:M9sucAA_wt:5,1.1053177883,0.9319125730000001,-0.05830657400000001
Paeru_PRECISE:M9sucAA_wt:6,0.8355292972,0.6247497980000001,-0.22264169900000003
Paeru_PRECISE:R10LB_wt:6,4.1167239922,0.016033166,-0.656220106
Paeru_PRECISE:R10LB_wt:7,5.2597742098,0.25529239200000003,-0.21863907400000002
Paeru_PRECISE:LB_wt:3,2.7631028591,1.613805417,-0.032903299999999996
Paeru_PRECISE:LB_wt:4,3.0561378552,1.727420515,-0.137707687
Paeru_PRECISE:R10LB_NaCl:1,9.6936680114,0.553216718,-1.302115034
Paeru_PRECISE:R10LB_NaCl:2,7.6615326309,0.260484039,-0.438930292
Paeru_PRECISE:M9glucAA_PAO1_wt:1,2.8355577748,1.924342647,0.19313258200000002
Paeru_PRECISE:M9glucAA_Zn:1,18.5180009444,5.35066202,0.864731554
Paeru_PRECISE:M9glucAA_Cu:1,7.8201834375,3.096723851,1.9484714630000002
Paeru_PRECISE:M9glucAA_NaOCl:1,4.3859037077,2.69502089,1.8319213030000001
Paeru_PRECISE:M9GlcNAcAA_8:1,2.222021819,1.8623913390000002,1.339497513
Paeru_PRECISE:M9GlcNAcAA_8:2,1.8208308598,2.912816399,1.280804745
Paeru_PRECISE:M9GlcNAcAA_4:1,5.9624817111,2.476806988,2.255415628
Paeru_PRECISE:M9GlcNAcAA_4:2,3.8396335766,3.004427508,1.499449199
Paeru_PRECISE:M9GlcNAcAA_2:1,5.0807003001,1.916268145,1.050799596
Paeru_PRECISE:M9GlcNAcAA_2:2,1.8213566617999999,3.278685164,1.62555895
Paeru_PRECISE:M9GlcNAcAA_1:1,5.6442719917,2.388604582,1.293468172
Paeru_PRECISE:M9GlcNAcAA_1:2,4.5229835483,3.436526561,1.791648322
Paeru_PRECISE:M9glucAA_NaOCl:2,4.3298329241,2.357756332,0.855889035
Paeru_PRECISE:M9glucAA_Cu:2,7.1504315348,2.2539838100000003,0.6551890220000001
Paeru_PRECISE:M9glucAA_Fe:1,2.5477330137000003,1.803315955,0.45522131400000004
Paeru_PRECISE:M9glucAA_Fe:2,0.0516295664,2.270600052,0.751377837
Paeru_PRECISE:M9glucAA_Zn:2,2.5631696476,2.538277613,0.9780464640000001
Paeru_PRECISE:M9glucAA_PAO1_wt:2,1.6178635151,2.613409,1.021100666
Paeru_PRECISE:CAMHB_Mec:1,7.1371935539999996,-0.055768918,-0.9405858170000001
Paeru_PRECISE:CAMHB_Mec:2,7.6061229203,-0.06348163700000001,-1.278242878
Paeru_PRECISE:CAMHB_Azt:1,3.7947318686,-0.14568959,-0.805793729
Paeru_PRECISE:CAMHB_Azt:2,4.017504015,0.19885275,-0.911400846
Paeru_PRECISE:CAMHB_Pip:1,3.9652437579,-2.06877894,-1.24806929
Paeru_PRECISE:CAMHB_Pip:2,2.2727093636,-1.5900943029999999,-0.817454199
Paeru_PRECISE:CAMHB_Ceft:1,12.1437986249,-1.582034727,-1.019794459
Paeru_PRECISE:CAMHB_Ceft:2,12.687789521,-1.964502718,-0.212519704
Paeru_PRECISE:CAMHB_Ceft:3,9.3551554821,-1.057924424,-1.061811958
Paeru_PRECISE:CAMHB_Ceft:4,10.1037708075,-1.947122205,-1.116316204
Paeru_PRECISE:M9glucAA_Ceft:1,0.1830978788,-0.920220162,0.012230561000000001
Paeru_PRECISE:M9glucAA_Ceft:2,2.0987817366,-1.778529089,-0.139978082
Paeru_PRECISE:M9glucAA_Gent:1,0.4260320006,0.28903088400000004,-0.87026283
Paeru_PRECISE:M9glucAA_Gent:2,0.6082061292000001,0.47881477600000005,0.08117653600000001
Paeru_PRECISE:M9glucAA_Pip:1,0.6849103265,0.530609745,-0.9541103120000001
Paeru_PRECISE:M9glucAA_Pip:2,1.4603488310000001,0.265337573,-0.393858696
Paeru_PRECISE:M9glucAA_Azt:1,3.958226742,0.9303985050000001,-0.40779455400000003
Paeru_PRECISE:M9glucAA_Azt:2,4.4147693329,0.85764724,-0.218082035
Paeru_PRECISE:CAMHB_Mero:1,8.7725291607,0.40604272100000005,-0.5863304970000001
Paeru_PRECISE:CAMHB_Mero:2,6.9525856665,0.21072125400000002,-0.523229198
Paeru_PRECISE:CAMHB_Tet:1,5.4617931831,0.45428389100000005,-0.175711409
Paeru_PRECISE:CAMHB_Tet:2,5.9144907707000005,0.019413667000000003,-0.722949001
Paeru_PRECISE:R10LB_Gent:1,0.8355746018,0.19205601500000002,-0.577008069
Paeru_PRECISE:R10LB_Ceft:1,-1.1863328566,-1.05447111,-0.476792358
Paeru_PRECISE:R10LB_Ceft:2,1.9220280456,-0.943842527,-0.35807931400000004
Paeru_PRECISE:CAMHB_Biofilm:1,1.2565258827,0.820017149,-0.7308090530000001
Paeru_PRECISE:CAMHB_Biofilm:2,3.8069848919,0.759848266,-0.70946302
Paeru_PRECISE:M9glucAA_Biofilm:1,0.8142078861000001,1.3293997800000001,-0.720230661
