,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,10.283057584,1.2878103989781455,2.0,50.0,9.372438118,54.0,11.19367705,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,13.27636587,0.7919556634152306,2.0,51.0,13.83636309,55.0,12.71636865,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,-14.19758283,0.13990092109426552,2.0,56.0,-14.09865794,57.0,-14.29650772,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,-13.67987865,0.8862850656705363,2.0,58.0,-13.05318047,59.0,-14.306576830000001,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,0.1560017055,0.14523310231542969,2.0,60.0,0.053306394,61.0,0.25869701700000003,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,-11.188381343,2.301441479983023,2.0,62.0,-12.81574622,63.0,-9.561016466,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,7.7671915135,4.205644954372807,2.0,64.0,10.74103158,65.0,4.793351447,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,7.767728937999999,0.8404627388847135,2.0,66.0,8.36202584,67.0,7.173432036,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,4.6717871849999995,1.9616398016611027,2.0,68.0,3.284698379,69.0,6.058875991,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,9.665511651,6.38099299716607,2.0,70.0,5.153468232,71.0,14.17755507,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,1.0633689315,0.04129968524838069,2.0,72.0,1.034165644,73.0,1.092572219,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,6.5721903225,1.8199796773840966,2.0,74.0,5.285270351,75.0,7.859110294,,
38,ICA-Set002__USA300 LAC CA-MHB Control,14.228726945,0.8442894353215101,2.0,76.0,14.82572973,77.0,13.63172416,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,-8.066681135,0.33645727396472913,2.0,78.0,-7.8287699150000005,79.0,-8.304592355,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,-10.919839464999999,0.40341282616655405,2.0,80.0,-10.63458352,81.0,-11.20509541,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,16.362688475,0.19591830920859507,2.0,82.0,16.22415331,83.0,16.50122364,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,1.763915351,0.8768006254439172,2.0,84.0,1.143923683,85.0,2.383907019,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,22.93722645,1.5771493495347875,2.0,86.0,24.05243945,87.0,21.82201345,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,13.766737070000001,0.3603085796638479,2.0,88.0,13.51196043,89.0,14.02151371,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.1932893526641804,2.0,90.0,0.13667621200000002,91.0,-0.13667621200000002,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,-7.3118690035,1.5711647322003313,2.0,92.0,-6.200887767,93.0,-8.42285024,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,9.606239646,0.7693774384218138,2.0,94.0,10.15027165,96.0,9.062207642,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,32.766206215,6.139003472312596,2.0,95.0,28.42527523,97.0,37.1071372,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,-0.21172282650000002,0.27913714696497544,2.0,98.0,-0.40910259600000004,99.0,-0.014343057000000001,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,-0.9310571890000001,0.5927964561400739,2.0,100.0,-1.3502275830000001,101.0,-0.511886795,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,4.822427571,1.5989111080264513,2.0,102.0,3.691826684,103.0,5.953028458,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,-1.1905369115,0.24543648444267202,2.0,104.0,-1.364086714,105.0,-1.016987109,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,0.9863030985000001,1.1084504835108084,2.0,106.0,0.202510245,107.0,1.7700959520000001,,
