,A,AlgU,RpoN
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.381801353,-0.157108319,0.032484411000000005
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,1.679330421,0.141547705,0.08657121
Diallyl_disulphide_treatment:PAO1_DDS:1,-9.566578293,0.170526265,1.115916594
Diallyl_disulphide_treatment:PAO1_DDS:2,-2.002212675,0.064946284,1.140501766
Diallyl_disulphide_treatment:PAO1_DDS:3,-8.27290172,0.16538665300000002,1.110599584
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.312504909,0.012276306,0.13570439
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.312504909,-0.012276306,-0.135704389
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.73776609,0.002460227,0.274524172
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.112520856,0.19699314,0.506546465
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,1.182284857,-0.11137274700000001,-0.071739289
HapZ_SagS_mutant:delHapZp:1,-2.386327797,-0.14966605700000002,0.08749008500000001
HapZ_SagS_mutant:delHapZp:2,-2.194216679,-0.090958997,0.043587742000000006
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-1.99436554,0.168802433,0.046651541000000005
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.812080682,-0.05742968700000001,0.025087749000000003
HapZ_SagS_mutants:delHApZ:1,8.027007374,0.085079923,-0.384174934
HapZ_SagS_mutants:delHApZ:2,4.04666155,-0.013047767,-0.29903433300000004
HapZ_SagS_mutants:delHApZ:3,6.270962807,0.133262913,-0.32408863
HapZ_SagS_mutants:delSagS:1,-4.50874629,-1.089135147,0.178634555
HapZ_SagS_mutants:delSagS:2,-3.280247477,-1.035036797,-0.03408526
HapZ_SagS_mutants:delSagS:3,-9.216277316,-0.9710398570000001,0.160859579
HapZ_SagS_mutants:delHapZp:1,-2.296501491,-0.125582107,-0.0026181850000000003
yhjH_knockout:PA_delyhjH_wt:1,-2.335076747,-0.21430311,0.053225386000000006
yhjH_knockout:PA_delyhjH_wt:2,2.335076747,0.21430311,-0.053225387000000006
yhjH_knockout:PA_delyhjH:1,2.213473124,0.81539812,-0.563116644
yhjH_knockout:PA_delyhjH:2,2.488204942,0.77610391,-0.489999579
yhjH_knockout:PA_delwspF:1,4.415124712,0.00849107,-0.504317759
yhjH_knockout:PA_delwspF:2,13.0833828,0.7603177,-0.521459722
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-3.504230611,-0.43500944100000005,-0.12113881500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-3.35442418,-0.789781532,-0.141428422
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-0.662247495,-0.47147562,-0.043324644
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-4.616738081,-0.584873403,-0.181175245
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-2.089290616,0.03119772,0.04894191
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.519030258,0.025350767000000003,0.032191624
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.073189796,-0.055628745,-0.026090112000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,2.535131078,-0.0009197410000000001,-0.055043423
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,28.35558148,3.034847903,-0.793902274
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,29.70638146,3.114535363,-0.9225567020000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-1.244152205,0.030890659,0.030593624000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.325031104,0.025049425,0.013849039
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.9191211010000001,-0.055940085,-0.044442662
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-1.28027113,0.32077313500000004,0.16895337800000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,3.627853897,1.117259005,-0.021834965
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,3.671138501,1.110960735,-0.066377774
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,1.28027113,-0.32077313500000004,-0.16895337800000002
Lung_infection_transcriptome:PA01_LS1:1,-12.26379937,-1.751849205,-0.159525977
Lung_infection_transcriptome:PA01_LS1:2,-13.60224585,-1.7416601850000002,-0.28867781200000003
Lung_infection_transcriptome:PA01_CS1:1,3.347436503,0.134311445,-0.12360156400000001
Lung_infection_transcriptome:PA01_CS1:2,-3.347436503,-0.134311445,0.12360156400000001
Testosterone_treatment:Testosterone_Control:1,-0.809800331,0.15792671500000002,0.004016091
Testosterone_treatment:Testosterone_Control:2,0.809800331,-0.15792671500000002,-0.004016092000000001
Testosterone_treatment:Testosterone_2.5:1,2.27234618,0.21563815500000003,-0.229253321
Testosterone_treatment:Testosterone_2.5:2,-0.622513759,-0.31427356500000003,0.136026316
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-2.7532396820000002,-0.185460595,0.328194745
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-1.457313911,0.09841796800000001,0.230338123
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-3.9321459450000003,-0.2687268,0.216501608
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-3.216123048,0.07456807600000001,0.350028486
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-4.772360774,0.130518411,0.281935272
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-0.906541229,0.514213852,0.340187438
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,3.7700648020000003,-0.019535132,-0.19899513100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,0.862123339,-0.590432827,-0.305110657
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,3.674976566,-0.140659274,-0.291182481
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-3.330845734,0.24237671200000002,0.264801565
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-1.7516013799999999,0.253221551,0.19409236500000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-3.224717592,0.255028972,0.33639433700000004
Dispersed_cells:PAO1_dispersed_wt:1,1.072995263,-0.229321338,-0.062796103
Dispersed_cells:PAO1_dispersed_wt:2,-1.072995263,0.229321338,0.062796103
Dispersed_cells:PyhjH_dispersed:1,-1.659621934,0.428703961,0.8971932370000001
Dispersed_cells:PyhjH_dispersed:2,0.060342916,0.538099651,0.9922460830000001
Dispersed_cells:PA01_Planktonic:1,17.0050818,0.8411334770000001,0.6848816010000001
Dispersed_cells:PA01_Planktonic:2,16.34822591,0.8257637870000001,0.544086678
Dispersed_cells:PAO1_Biofilm:1,4.420590823,0.61415033,0.439107228
Dispersed_cells:PAO1_Biofilm:2,8.80966464,0.6210329920000001,0.5850681560000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-4.218336332,-0.716952286,0.134659059
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-3.936790459,-0.9145276050000001,-0.053707274000000006
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-5.081358658,-1.15709657,-0.48675792900000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.16925299900000002,0.23373781700000001,-0.00297049
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.5125033090000001,0.068005307,0.08680657400000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.6817563090000001,-0.301743123,-0.083836084
gcsR_mutant:PAO1_rep_wt:1,-0.12049686800000001,0.028196155,-0.017092779000000002
gcsR_mutant:PAO1_rep_wt:2,0.12049686800000001,-0.028196155,0.017092779000000002
gcsR_mutant:GcsR_rep:1,1.022367861,-0.07623943600000001,-0.08639817300000001
gcsR_mutant:GcsR_rep:2,1.233709238,-0.10319934300000001,-0.046670234000000005
ampC_mutation:PA_Cef_taz_wt:1,0.630379884,-0.261649476,0.12073380600000001
ampC_mutation:PA_mutS_Cef_taz:1,-5.941131352,-1.671026568,-0.15189417800000002
ampC_mutation:PA_mutS:1,-2.5328292279999998,0.379968856,-0.310680871
ampC_mutation:PA_mutS:2,15.18346831,1.339236186,-0.9539344
ampC_mutation:PA_mutS:3,3.421743105,0.791173926,0.084401109
ampC_mutation:PA_Cef_taz_wt:2,-0.630379884,0.261649476,-0.12073380700000001
ampC_mutation:PA_mutS_Cef_taz:2,-2.688494998,0.055442926000000003,-0.155851566
ampC_mutation:PA_mutS:4,-2.495655566,0.148262636,0.03042632
ampC_mutation:PA_mutS:5,12.86453536,1.164182736,-1.350103282
ampC_mutation:PA_mutS:6,3.263159304,0.608965956,0.18781719200000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,5.030963189,0.973346731,-0.325671669
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.029092633000000003,0.525878901,-0.11691414800000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,8.188447615,1.002574321,-0.8079166950000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,4.814998547,1.194659131,-0.8041327620000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-1.9276513400000002,-0.512233775,0.093367526
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-1.7103991280000002,-0.47328451800000004,0.12320734400000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-1.422005354,-0.51370734,0.22601094800000002
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.651794463,-0.5584692250000001,-0.802951528
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.342846398,-0.7253650450000001,-0.665671491
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,4.208072893,-0.682034588,-0.8917793850000001
n-alkanes_treatment:PA_alkane:1,-3.652424079,-0.5215445940000001,0.015745755
n-alkanes_treatment:PA_alkane:2,-2.509634192,-0.338954468,-0.072670307
n-alkanes_treatment:PA_Glycerol:1,-8.913995322,-0.5565655030000001,-0.005129617
n-alkanes_treatment:PA_Glycerol:2,-3.991423021,-0.43004706600000003,0.043599078
n-alkanes_treatment:PA_Glycerol:3,12.90541834,0.9866125680000001,-0.038469461
Catabolise_Nucleic_Acids:L_asp:1,3.8138150140000002,-0.13497247,0.056603419
Catabolise_Nucleic_Acids:L_asp:2,8.946954476,0.16290193,0.38289957500000005
Catabolise_Nucleic_Acids:DNA_1:1,-3.266871774,-0.59931604,-0.015586269000000002
Catabolise_Nucleic_Acids:DNA_1:2,4.588755774,0.63129483,0.09569282200000001
Catabolise_Nucleic_Acids:DNA_1:3,-1.321884,-0.03197879,-0.08010655300000001
cysB_mutant:PAO1HH_wt:1,2.072422699,0.06975073,0.023433414000000003
cysB_mutant:PAO1HH_wt:2,-2.072422699,-0.06975073,-0.023433414000000003
cysB_mutant:cysBHH:1,-4.835706501,-0.20238518,0.309290982
cysB_mutant:cysBHH:2,-1.667982572,-0.09128625,0.27879928
cysB_mutant:cysBHH:3,-10.46842621,-0.58073918,0.502784941
ersA_knockout:delersA:1,-1.4925636899999999,0.1873849,0.23149023100000002
ersA_knockout:delersA:2,-6.565933368,0.16448263,0.6711382760000001
ersA_knockout:wt_BHI:1,1.097823327,-0.11419713000000001,0.025400413
ersA_knockout:wt_BHI:2,-1.097823327,0.11419713000000001,-0.025400413
Farnesol_treatment:RNA of 0-1F_L:1,-0.058419412000000004,-0.042814399999999996,-0.157928948
Farnesol_treatment:RNA of 0-1F_L:2,0.7507387870000001,-0.14913118,-0.026655756000000003
Farnesol_treatment:RNA of 0-1F_L:3,-0.6923193750000001,0.19194558,0.18458470500000002
Farnesol_treatment:RNA of 6-F_L1:1,-1.099969029,-0.14625866,0.21488157300000002
Farnesol_treatment:RNA of 6-F_L1:2,-1.442586333,-0.48323548,0.176900458
Farnesol_treatment:RNA of 6-F_L1:3,-0.323074585,-0.4209134,0.171471328
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.17327461400000002,0.15427159000000001,0.27831503900000004
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.962879585,0.196924429,0.29240551400000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,13.39795806,0.194382204,0.0010429530000000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-2.132053369,-0.079143528,-0.082501105
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,1.3424483980000002,-0.27205249,-0.488219449
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,13.89440805,0.43528866600000005,0.917097699
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.941452402,0.018406456,0.008417942000000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.941452402,-0.018406457,-0.008417942000000001
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-2.269276797,0.24652342300000002,-0.12066348900000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-2.819026471,0.28836721,0.147724123
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,2.358196187,0.350372155,0.007216928
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,4.597154067,0.450893971,-0.055269972
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-4.278540072,-0.1873139,-0.39832645
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-4.043821121,-0.049831424000000006,0.026638359
Metabolic_fitness_plasmid:PAO1_pBS228:1,-2.02567334,0.192417464,-0.160730917
Metabolic_fitness_plasmid:PAO1_pBS228:2,-1.768614563,0.28020379,-0.13696850900000002
Metabolic_fitness_plasmid:PAO1_RmS149:1,-4.147866535,-0.277181929,-0.283981796
Metabolic_fitness_plasmid:PAO1_RmS149:2,-5.308527561,-0.17405382200000002,0.0016036540000000001
mexZ_knockout:del_mexZ:1,0.138167366,0.131101932,-0.171003498
mexZ_knockout:del_mexZ:2,-0.457713558,-0.026335117,0.030761221000000002
mexZ_knockout:del_mexZ:3,-0.485668896,-0.04050756,0.29027772700000004
mexZ_knockout:wt_LB:1,2.717052458,-0.158714938,-0.113746756
mexZ_knockout:wt_LB:2,-0.120587891,0.157361579,-0.064959762
mexZ_knockout:wt_LB:3,-2.596464567,0.00135336,0.178706518
Mucin_glycans:ABTGC:1,0.330645216,0.32546968,0.13496422900000002
Mucin_glycans:ABTGC:2,1.514949989,0.127210332,0.034222633
Mucin_glycans:ABTGC:3,-1.7768084480000002,-0.23016480900000003,-0.078242712
Mucin_glycans:ABTGC:4,-0.332032892,-0.108170655,-0.046469114000000006
Mucin_glycans:ABTGC:5,0.263246135,-0.114344549,-0.044475037
Mucin_glycans:MUC5B:1,-6.569175619,-0.573669946,0.07473276400000001
Mucin_glycans:MUC5B:2,-4.210730025,-0.47239583300000004,0.23499977200000002
Mucin_glycans:Glycans:1,-0.9014398330000001,0.17206236600000002,0.253039707
Mucin_glycans:Glycans:2,-0.272228999,0.216419877,0.060256233000000006
NC_002516.2:Planktonic_total_RNA_Rep:1,2.293126655,0.29534523300000004,-0.07812174300000001
NC_002516.2:Planktonic_total_RNA_Rep:2,-1.630747548,-0.10771962700000001,0.06893964600000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.662379108,-0.187625607,0.009182096
NC_002516.2:Biofilm_total_RNA_Rep:1,9.939246358,1.415653443,-0.31752167600000003
NC_002516.2:Biofilm_total_RNA_Rep:2,8.951707761,1.207341443,-0.645536851
Zinc_treatment:PA_Zn:1,18.38058747,1.596871808,-0.43342892
Zinc_treatment:PA_Zn:2,19.2360371,1.809913678,0.24727631500000002
Zinc_treatment:PA_Zn:3,17.40959656,1.5921077380000002,-0.469904664
Zinc_treatment:PA_Zn_wt:1,-0.386837506,-0.116961984,-0.233951605
Zinc_treatment:PA_Zn_wt:2,0.386837506,0.116961984,0.233951606
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.711290202,0.016516785000000003,0.062046433000000005
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.711290202,-0.016516785000000003,-0.062046433000000005
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-13.57054224,-0.38349599900000003,0.251668828
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-9.690166377,-0.15332551500000002,-0.129631162
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-8.61029762,-0.106252675,0.08944219
Paeru_PRECISE:CAMHB_wt:1,8.829956415,0.368857135,0.335383082
Paeru_PRECISE:CAMHB_wt:2,9.388266988,0.508061875,0.302141404
Paeru_PRECISE:CAMHB_wt:3,9.620023383,0.038491414,0.550988868
Paeru_PRECISE:CAMHB_wt:4,8.238552441,-0.101694299,0.316278861
Paeru_PRECISE:M9glucAA_Pqt10:1,7.368321025,-0.551199392,-0.05489298
Paeru_PRECISE:M9glucAA_Pqt10:2,6.616594898,-0.35524430500000004,-0.266411803
Paeru_PRECISE:M9glucAA_Pqt:1,4.971492708,-0.501287279,-0.49281105000000003
Paeru_PRECISE:M9glucAA_Pqt:2,7.552498859,-0.657085973,-0.6470035940000001
Paeru_PRECISE:M9glucAA_wo_Pqt:1,2.826903773,-0.586925507,-0.093299505
Paeru_PRECISE:M9glucAA_wo_Pqt:2,4.135620911,-0.40509627000000004,-0.298909301
Paeru_PRECISE:M9glucAA_NaCl:1,7.781598089,-0.568865159,-0.347070317
Paeru_PRECISE:M9glucAA_NaCl:2,6.019332914,-0.484311099,-0.20070295600000002
Paeru_PRECISE:M9glucAA_NaCl:3,5.441876186,-0.445547788,0.03337072
Paeru_PRECISE:CAMHB_wt:5,9.078376129,0.19436312400000003,0.37262832700000004
Paeru_PRECISE:CAMHB_wt:6,6.572139595,0.045465491000000004,0.218974986
Paeru_PRECISE:LB_wt:1,-3.475152961,-0.18525485400000002,-0.029180014
Paeru_PRECISE:LB_wt:2,-1.757666445,-0.14326249200000002,0.07462302300000001
Paeru_PRECISE:M9glucAA_wt:1,7.193843134,-0.357751743,0.15782942700000002
Paeru_PRECISE:M9glucAA_wt:2,6.215184238,-0.15835918100000002,-0.008967899000000001
Paeru_PRECISE:M9glucAA_lowpH:1,1.25791972,-0.028669279000000002,0.397866859
Paeru_PRECISE:M9glucAA_lowpH:2,-3.7853622920000003,-0.490096499,0.287418437
Paeru_PRECISE:M9glucAA_DPD:1,-1.182649171,0.11487867700000001,0.394112683
Paeru_PRECISE:M9glucAA_DPD:2,5.381332535,0.49263031500000004,0.323623574
Paeru_PRECISE:M9sucAA_wt:1,-9.63400094,-0.745256217,0.09911913600000001
Paeru_PRECISE:M9sucAA_wt:2,-5.146495692,-0.6602640980000001,0.47601942
Paeru_PRECISE:M9glucAA_NaCl:4,6.023315039,-0.44629031100000005,0.006300208000000001
Paeru_PRECISE:M9glucAA_NaCl:5,5.021799658,-0.167002134,0.13377979
Paeru_PRECISE:M9sucAA_wt:3,5.574381426,0.035283356,0.42988632600000004
Paeru_PRECISE:M9sucAA_wt:4,4.923804036,-0.021143668,0.309113633
Paeru_PRECISE:R10LB_wt:1,-1.108845983,-0.048116173000000005,0.160991498
Paeru_PRECISE:M9glucAA_NaCl:6,10.88620979,-0.35011468900000003,-0.150497016
Paeru_PRECISE:M9glucAA_NaCl:7,9.335856072,-0.40195473,-0.184936599
Paeru_PRECISE:M9fructAA_wt:1,-5.902100618,-0.36211471900000003,0.309412287
Paeru_PRECISE:M9fructAA_wt:2,-6.259748985,-0.398099882,0.18136043500000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,9.387639879,0.034428444,-0.150083457
Paeru_PRECISE:M9GlcNAcAA_wt:2,2.724721026,-0.20344240600000002,-0.11733657700000001
Paeru_PRECISE:M9pyruvAA_wt:1,-13.32710099,-0.324646643,0.17756961100000002
Paeru_PRECISE:M9pyruvAA_wt:2,-10.33388943,-0.448519692,0.664157113
Paeru_PRECISE:M9fructAA_wt:3,20.87407145,0.220973795,0.074669915
Paeru_PRECISE:M9fructAA_wt:4,31.66871223,0.7674961950000001,-0.08430111300000001
Paeru_PRECISE:M9GlcNAcAA_wt:3,-6.133637855,-0.20569825400000002,0.046901414
Paeru_PRECISE:M9GlcNAcAA_wt:4,-6.993748117,-0.374195951,0.09039250700000001
Paeru_PRECISE:M9glycAA_wt:1,-11.02927202,-0.59613234,0.44003151300000004
Paeru_PRECISE:M9glycAA_wt:2,-8.464821487,-0.6767517070000001,0.24308569100000002
Paeru_PRECISE:M9pyruvAA_wt:3,-6.205442348,-0.37481493800000004,0.08669544800000001
Paeru_PRECISE:CAMHB_wt:7,10.41010474,0.172285542,0.49571513600000006
Paeru_PRECISE:CAMHB_wt:8,10.33824858,0.17977905500000002,0.5809185560000001
Paeru_PRECISE:R10LB_wt:2,0.877477748,-0.263852238,0.18559070600000002
Paeru_PRECISE:R10LB_wt:3,-2.715705026,-0.304159646,0.43706896500000003
Paeru_PRECISE:R10LB_wt:4,2.412750361,-0.327838839,0.22218875800000001
Paeru_PRECISE:R10LB_wt:5,25.64524835,0.8132589650000001,-0.012173426000000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,22.47621055,-0.133101928,-0.22712282700000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,11.662058,-0.37471301,-0.256642501
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,17.62694952,-0.123186374,0.171689052
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,21.89065886,0.012395464,0.190994549
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,22.70664829,-0.096535543,0.012094614
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,18.08022046,-0.577672961,-0.363340039
Paeru_PRECISE:M9sucAA_wt:5,-7.346060722,-0.551135245,0.46600326400000003
Paeru_PRECISE:M9sucAA_wt:6,-9.950448286,-0.644055479,0.27824765300000004
Paeru_PRECISE:R10LB_wt:6,-2.207941676,-0.47125488,-0.705115511
Paeru_PRECISE:R10LB_wt:7,6.152005625,-0.127965282,-0.86118925
Paeru_PRECISE:LB_wt:3,-2.247395862,0.411893385,0.705532288
Paeru_PRECISE:LB_wt:4,-1.675964535,0.129043762,0.583150485
Paeru_PRECISE:R10LB_NaCl:1,7.649796461,0.27803556500000004,0.060119876
Paeru_PRECISE:R10LB_NaCl:2,1.9725516490000001,-0.269909275,0.229462979
Paeru_PRECISE:M9glucAA_wt:3,-8.175521072,0.171333129,-0.27899116500000004
Paeru_PRECISE:M9glucAA_Zn:1,-11.06482871,-4.329107414,-0.807831254
Paeru_PRECISE:M9glucAA_Cu:1,15.10526904,2.241112995,-0.07068389
Paeru_PRECISE:M9glucAA_NaOCl:1,-8.099619335,-0.21130658200000002,0.24989965700000003
Paeru_PRECISE:M9GlcNAcAA_8:1,-5.806865887,0.443899235,0.031429532
Paeru_PRECISE:M9GlcNAcAA_8:2,-10.06806044,0.15983290800000002,0.23210782400000002
Paeru_PRECISE:M9GlcNAcAA_4:1,-6.834555747,0.009358479000000001,0.059713146
Paeru_PRECISE:M9GlcNAcAA_4:2,-14.37351427,-0.24960921100000003,0.06279543700000001
