,A,Dnr,NarL
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.2212711954,0.105883421,-0.27184846100000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.5739404003,0.475724115,0.033038066000000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.35266920490000003,-0.581607536,0.238810395
Farnesol_treatment:RNA of 0-1F_L:1,-0.3635959326,0.237380749,0.23325078600000002
Farnesol_treatment:RNA of 0-1F_L:2,0.209190056,-0.018034303,0.130059379
Farnesol_treatment:RNA of 0-1F_L:3,0.1544058767,-0.219346446,-0.363310165
Farnesol_treatment:RNA of 6-F_L1:1,-0.0110038299,0.163406232,-0.011382054
Farnesol_treatment:RNA of 6-F_L1:2,-0.5544375978,-0.00112091,-0.515686481
Farnesol_treatment:RNA of 6-F_L1:3,0.2635514705,-0.132924035,-0.282241091
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.2804412223,-0.01839968,-0.068546807
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.2804412223,0.01839968,0.068546807
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.9444328565000001,0.274467318,-0.41392194
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.7855594778000001,0.050554359,-0.676647442
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-1.001167515,-1.051373622,-0.643985919
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.3107169093,-0.42300071100000003,-0.47704217
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-0.6633317111,-0.8353158730000001,0.6431126340000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,1.0551871657,0.144461011,-0.313175368
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.36473656,1.329913322,1.434203456
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-1.6516539236,-0.51701138,-0.931181738
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-1.1822911034999999,-0.8319643630000001,0.169785092
HapZ_SagS_mutant:delHapZp:1,0.0775886851,0.241073367,0.035581927
HapZ_SagS_mutant:delHapZp:2,0.5265731612,-1.178852496,0.141078215
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,1.5288230588,1.987579779,-0.22162077300000002
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.3465319552,-1.155615415,0.051835682
HapZ_SagS_mutants:delHApZ:1,-0.8822346845,-0.885846949,-0.368917569
HapZ_SagS_mutants:delHApZ:2,-0.3411531117,-0.638176882,-0.25173211700000003
HapZ_SagS_mutants:delHApZ:3,0.7364557815,-0.578955761,-0.357289208
HapZ_SagS_mutants:delSagS:1,-0.31538948240000003,-0.15365794800000002,0.140610111
HapZ_SagS_mutants:delSagS:2,-0.5953287419000001,-1.129703547,0.072676555
HapZ_SagS_mutants:delSagS:3,1.7354592083,1.75418407,-0.063093745
HapZ_SagS_mutants:delHapZp:3,0.2266482324,-0.32860290600000003,-0.006005938000000001
Lung_infection_transcriptome:PA01_LS1:1,-0.802319591,-0.6864441320000001,0.21571589300000002
Lung_infection_transcriptome:PA01_LS1:2,-1.5181409945,-0.554383786,0.44250589700000004
Lung_infection_transcriptome:PA01_CS1:1,-0.7685961119,-0.008920759,0.26988306500000003
Lung_infection_transcriptome:PA01_CS1:2,0.7685961119,0.008920759,-0.26988306500000003
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.0234198881,0.11607194400000001,-0.269835547
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.0234198881,-0.11607194400000001,0.269835547
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.3472551357,-0.288129915,-0.252270203
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.36990609500000005,-0.058018329,0.063956756
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-4.5061563183,-0.048857483,-0.095987027
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-6.3327544323,-0.423386839,0.08893184100000001
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-1.311640242,0.174868247,0.21569136
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.4977354083,0.279106509,0.37292487300000005
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.342573261,-0.05007143,0.03145378
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.4767728277,-0.22016871600000001,0.013601853
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.8411185640000001,0.115309744,-0.026921505000000002
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.7304170674,0.09079113700000001,-0.02342392
Mucin_glycans:ABTGC:1,0.060609757300000004,0.574255087,0.28662912900000004
Mucin_glycans:ABTGC:2,0.9867281611000001,0.23967785100000003,0.415609204
Mucin_glycans:ABTGC:3,0.3075002117,-0.570748029,-0.25285733
Mucin_glycans:ABTGC:4,-0.9379000487,-0.067383701,-0.140042729
Mucin_glycans:ABTGC:5,-0.4169380814,-0.175801209,-0.309338273
Mucin_glycans:MUC5B:1,0.1655753544,3.371251788,1.007000637
Mucin_glycans:MUC5B:2,0.1484851153,3.670601208,1.327856917
Mucin_glycans:Glycans:1,0.3743128763,1.075985378,0.664830547
Mucin_glycans:Glycans:2,1.6883981823,0.344296912,0.569895252
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-7.5588005005,0.19115948900000002,1.4997667620000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-7.5749465395,0.13957303100000001,1.318023484
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-8.087896447,0.5782845910000001,2.513523407
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,6.6189543836,-1.076044195,-1.682382285
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,8.6265349431,-1.416045231,-1.433806598
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,8.5722590756,-0.274301934,-0.78084309
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-7.0436284638,0.130072084,1.055570294
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-6.2593718185,0.872456648,1.314879987
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-6.4500591485,0.495815057,1.351947197
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,4.9462563987,-0.469110434,-1.500366491
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,6.3863370265,-0.38205431500000003,-1.042269802
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,8.4204660056,-0.647179041,-1.179761186
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.0897985058,0.506418355,0.149802918
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.0897985058,-0.506418355,-0.149802918
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.16680155770000002,-0.5441107580000001,-0.442995152
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,0.5312927399,-1.100436395,-0.53106992
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.22774516190000002,0.208953509,0.24087764900000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.5974265755,-0.180741755,-0.027148156000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,6.8974936247,-0.48606282700000003,0.004886726
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,6.3511967374000005,-0.124738212,0.127916003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,6.6169343655,0.5616818090000001,0.495657084
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,5.7003392581,-0.11074621300000001,0.016777205
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.3613924814,-0.35869385400000003,-0.26677878
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.023853275900000002,-0.274144912,-0.071550905
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.3870067911,0.073310633,-0.018907662000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.049467585700000004,0.5595281320000001,0.357237346
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,1.7653193619,0.9407609530000001,4.214361657
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,2.380620264,0.861559446,4.268279082
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.3791733181,-0.172184938,-0.147700134
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.0116874066,-0.087630371,0.047533386000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.36748591140000003,0.259815309,0.100166748
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,2.2746168978,1.784582496,0.74570336
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,1.4612438302,1.272135444,0.7420571180000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.6223484267,0.6069810880000001,0.407131128
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,3.6975365521,0.339412451,-0.436216724
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-1.4697358358,-1.211564776,-0.634800358
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-1.0784342769,-0.555213347,-0.300302257
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-1.1876906154,-1.289939816,-0.5526578630000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.1416316511,1.44118568,0.23738140400000002
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.9742366983,1.546751703,0.321490947
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.4007336298,1.567211619,0.692379751
Rosmarinic_acid:PAO1-100UMRA:1,0.37119784040000003,-0.065660403,-0.722659157
Rosmarinic_acid:PAO1-100UMRA:2,0.5624884361,-0.162755432,-0.7841679970000001
Rosmarinic_acid:PAO1_DMSO_Control:1,0.033402795,-0.20006875000000002,0.340596006
Rosmarinic_acid:PAO1_DMSO_Control:2,0.1974430624,0.1599845,-0.236875725
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.2308458575,0.040084251,-0.10372028100000001
Testosterone_treatment:Testosterone_Control:1,0.9130607504,0.061269283,-0.12554672
Testosterone_treatment:Testosterone_Control:2,-0.9130607504,-0.061269283,0.12554672
Testosterone_treatment:Testosterone_2.5:1,0.36641795930000004,0.63963514,0.149863882
Testosterone_treatment:Testosterone_2.5:2,0.7731533695,0.246234363,0.324910199
Tf_toxin_expression:PAO1_WT:1,-3.52053928,0.345939151,0.65872523
Tf_toxin_expression:PAO1_WT:2,3.52053928,-0.345939151,-0.65872523
Tf_toxin_expression:PAO1_derfA:1,-3.0667656081,0.5080286820000001,0.470880648
Tf_toxin_expression:PAO1_derfA:2,-3.3230264488,0.35592014600000005,0.664415866
Zinc_treatment:PA_Zn:1,-1.8148276933,-0.381746258,0.566343322
Zinc_treatment:PA_Zn:2,-1.7542643723,-0.301766017,0.469724075
Zinc_treatment:PA_Zn:3,-0.6879812776,-0.11727111100000001,0.301599386
Zinc_treatment:PA_Zn_wt:1,-0.049764776000000004,-0.013629129,0.11908854
Zinc_treatment:PA_Zn_wt:2,0.049764776000000004,0.013629129,-0.11908854
Paeru_PRECISE:CAMHB_wt:1,2.6407214985,2.039871479,1.610096921
Paeru_PRECISE:CAMHB_wt:2,1.1070224947,1.413967215,1.308525147
Paeru_PRECISE:CAMHB_wt:3,1.3101451833,1.473589853,1.017412027
Paeru_PRECISE:CAMHB_wt:4,0.4001590813,1.179021819,0.9001804130000001
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.9773080009,0.190890562,0.30628976900000005
Paeru_PRECISE:M9glucAA_Pqt10:2,-3.1247207649,-1.694964905,-0.148882004
Paeru_PRECISE:M9glucAA_Pqt:1,-1.9834428907000001,-1.769263886,-0.419832994
Paeru_PRECISE:M9glucAA_Pqt:2,-1.3199005428000001,-1.086232485,-0.079413222
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.4598723887,-0.373855908,-0.214029661
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.3251729846,-1.009883625,-0.529474804
Paeru_PRECISE:M9glucAA_NaCl:1,-3.8377232417,-1.243215745,-1.064309154
Paeru_PRECISE:M9glucAA_NaCl:2,-3.1179600876,0.425359672,-0.357150585
Paeru_PRECISE:M9glucAA_NaCl:3,-3.0709671997,-0.12388924400000001,-1.104453359
Paeru_PRECISE:CAMHB_wt:5,0.41285910680000004,1.022907773,0.586595325
Paeru_PRECISE:CAMHB_wt:6,1.4823644003,1.156174649,0.905575295
Paeru_PRECISE:LB_wt:1,2.6204380514,0.10773716900000001,0.358379518
Paeru_PRECISE:LB_wt:2,3.8506793387,0.319581384,0.330209336
Paeru_PRECISE:M9glucAA_wt:1,-0.7502335450000001,-0.415850987,0.048525898000000005
Paeru_PRECISE:M9glucAA_wt:2,0.7502335450000001,0.415850987,-0.048525898000000005
Paeru_PRECISE:M9glucAA_lowpH:1,4.377665229,0.959143611,0.42064028800000003
Paeru_PRECISE:M9glucAA_lowpH:2,1.5319907147,1.27375067,0.865396181
Paeru_PRECISE:M9glucAA_DPD:1,-3.8852241311,-1.214766208,0.02038577
Paeru_PRECISE:M9glucAA_DPD:2,-2.298338908,-1.386350476,-0.086659818
Paeru_PRECISE:M9sucAA_wt:1,2.2700693626,-0.518086417,-1.088834621
Paeru_PRECISE:M9sucAA_wt:2,-2.4407807942,1.057699172,1.230429824
Paeru_PRECISE:M9glucAA_NaCl:4,-3.1512971437,-0.279476502,-0.32354172600000003
Paeru_PRECISE:M9glucAA_NaCl:5,-3.3213210674,0.404220838,-0.029603327000000002
Paeru_PRECISE:M9sucAA_wt:3,5.7906216248,1.151237034,0.656715284
Paeru_PRECISE:M9sucAA_wt:4,2.6780105976,0.6663812480000001,0.23664315
Paeru_PRECISE:R10LB_wt:1,11.2537657102,1.53423664,1.021351144
Paeru_PRECISE:M9glucAA_NaCl:6,-0.7616641252,0.13236545,0.45140570900000004
Paeru_PRECISE:M9glucAA_NaCl:7,-0.5553084798,0.051853314000000005,0.45635576400000005
Paeru_PRECISE:M9fructAA_wt:1,-1.4552314119,0.523494584,0.086628728
Paeru_PRECISE:M9fructAA_wt:2,-2.0408018373,0.172724244,-0.11986157900000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,2.7524342305,0.22521864,-0.002086789
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.5347331806,0.221766225,0.11264254300000001
Paeru_PRECISE:M9pyruvAA_wt:1,-3.1883711630000002,0.051362498000000006,-0.13414630400000002
Paeru_PRECISE:M9pyruvAA_wt:2,-0.2316960975,0.7242304340000001,0.7382437810000001
Paeru_PRECISE:M9fructAA_wt:3,0.8401105735000001,0.207498451,0.21306860800000002
Paeru_PRECISE:M9fructAA_wt:4,-2.1000144545,0.10702921300000001,-0.29490565900000004
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.1623839973,0.11105076900000001,-0.334264391
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.8554085963,0.095499516,-0.675034663
Paeru_PRECISE:M9glycAA_wt:1,-2.3975056746,0.37494018,-0.5272223810000001
Paeru_PRECISE:M9glycAA_wt:2,-2.1267589977,0.39762388800000004,-0.372208242
Paeru_PRECISE:M9pyruvAA_wt:3,0.4676304721,0.034157253000000005,-0.214336408
Paeru_PRECISE:CAMHB_wt:7,2.7664821737,2.3894857160000003,1.834342038
Paeru_PRECISE:CAMHB_wt:8,2.0201322174,2.427582586,1.9343192710000001
Paeru_PRECISE:R10LB_wt:2,1.0320297911,0.9304325080000001,-0.042572704
Paeru_PRECISE:R10LB_wt:3,3.8866619086,1.211781592,0.568574704
Paeru_PRECISE:R10LB_wt:4,-1.0939299035,0.85305847,-0.199347409
Paeru_PRECISE:R10LB_wt:5,-3.177119094,0.217563631,-0.40816490800000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.6857106107,0.138472315,0.827944279
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.1764157831,0.19446227200000002,0.77649959
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-1.4465077336,0.010257897,1.160551215
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-2.0408506999,-0.18466617500000002,1.076555329
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.8040799194,-1.191667187,0.22136370100000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.0612426505,0.071171678,0.49750183600000003
Paeru_PRECISE:M9sucAA_wt:5,1.2934231417,1.081695979,0.03658119
Paeru_PRECISE:M9sucAA_wt:6,0.8943103112,0.703168557,-0.25148529999999997
Paeru_PRECISE:R10LB_wt:6,-3.3470459644,-0.14669227,-0.32253053400000004
Paeru_PRECISE:R10LB_wt:7,-2.7934075747,-0.272071859,-0.47863494300000003
Paeru_PRECISE:LB_wt:3,17.2837775053,1.663804075,2.35481134
Paeru_PRECISE:LB_wt:4,16.3069357407,1.861412446,2.760977327
Paeru_PRECISE:R10LB_NaCl:1,3.7265478213,0.20740944400000003,2.456400724
Paeru_PRECISE:R10LB_NaCl:2,1.9963909839,0.406186894,0.8370838890000001
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-2.0581739119,1.164034215,0.214482104
Paeru_PRECISE:M9glucAA_Zn:1,11.30030712,4.809030111,0.421335516
Paeru_PRECISE:M9glucAA_Cu:1,2.029871856,0.35392690800000004,1.6509197750000002
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.014048917800000001,0.542145932,1.897577057
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.2643898524,1.177774022,0.418969794
Paeru_PRECISE:M9GlcNAcAA_8:2,0.30947869510000003,1.111078816,1.387456273
Paeru_PRECISE:M9GlcNAcAA_4:1,-2.0518302088,1.4570795730000001,0.9524829910000001
Paeru_PRECISE:M9GlcNAcAA_4:2,0.9620953198000001,0.867925264,0.635009836
Paeru_PRECISE:M9GlcNAcAA_2:1,-0.4383761011,1.183351882,1.828495524
Paeru_PRECISE:M9GlcNAcAA_2:2,-1.2374214072,0.516379439,1.027726712
Paeru_PRECISE:M9GlcNAcAA_1:1,-2.5515782113,0.9277239380000001,1.463810872
Paeru_PRECISE:M9GlcNAcAA_1:2,-0.21858316900000002,1.640923914,-0.00713028
Paeru_PRECISE:M9glucAA_NaOCl:2,-0.2057743491,0.7406400860000001,0.8048336650000001
Paeru_PRECISE:M9glucAA_Cu:2,0.3743933612,-0.20325931200000003,0.8917953890000001
Paeru_PRECISE:M9glucAA_Fe:1,0.0297621609,0.30808613100000004,1.615612267
Paeru_PRECISE:M9glucAA_Fe:2,2.7056666827,0.748222056,1.0408321680000001
Paeru_PRECISE:M9glucAA_Zn:2,-0.7939182216,0.367077928,0.9181642470000001
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-0.027213186900000002,1.112089109,0.542055551
Paeru_PRECISE:CAMHB_Mec:1,1.1542907795,1.402284598,0.867363685
Paeru_PRECISE:CAMHB_Mec:2,0.8423673773,1.168823203,0.33924752700000005
Paeru_PRECISE:CAMHB_Azt:1,0.4299798704,-0.44993420700000003,-1.472688369
Paeru_PRECISE:CAMHB_Azt:2,-0.7501255352,-0.50979339,-1.078835734
Paeru_PRECISE:CAMHB_Pip:1,4.5867397067999995,1.650054286,2.474053014
Paeru_PRECISE:CAMHB_Pip:2,3.7893768435,1.295837878,2.095049425
Paeru_PRECISE:CAMHB_Ceft:1,2.1015114614,1.462199775,1.688059476
Paeru_PRECISE:CAMHB_Ceft:2,1.961291879,0.6354851450000001,1.800924017
Paeru_PRECISE:CAMHB_Ceft:3,2.8118640957,2.211816475,2.073198226
Paeru_PRECISE:CAMHB_Ceft:4,2.8897218361,1.331772687,2.186580057
Paeru_PRECISE:M9glucAA_Ceft:1,3.541464637,0.112678578,-0.38027998900000004
Paeru_PRECISE:M9glucAA_Ceft:2,-1.6666621448,-0.483317955,-0.357779469
Paeru_PRECISE:M9glucAA_Gent:1,-1.4506216115,1.303201234,0.7822061570000001
Paeru_PRECISE:M9glucAA_Gent:2,-0.147852057,1.5396245259999999,0.843810319
Paeru_PRECISE:M9glucAA_Pip:1,-0.7122106216,0.811917804,0.493201547
Paeru_PRECISE:M9glucAA_Pip:2,-1.2321706213999999,1.466996011,0.663721397
Paeru_PRECISE:M9glucAA_Azt:1,-2.693800742,-0.5758649220000001,-1.2724445530000001
Paeru_PRECISE:M9glucAA_Azt:2,-2.5780571930000002,-0.7456763590000001,-1.526986519
Paeru_PRECISE:CAMHB_Mero:1,1.7378658711,2.990344099,2.204581134
Paeru_PRECISE:CAMHB_Mero:2,2.2275326139000002,2.789911077,2.245420747
Paeru_PRECISE:CAMHB_Tet:1,-1.5227788197,-0.725981446,-0.820166579
Paeru_PRECISE:CAMHB_Tet:2,-1.3067764548,-1.235651599,-1.204054785
Paeru_PRECISE:R10LB_Gent:1,3.1740469508,0.9442721980000001,0.130484967
Paeru_PRECISE:R10LB_Ceft:1,-0.49555896450000003,-0.22399736,-0.14160644
Paeru_PRECISE:R10LB_Ceft:2,6.5462644956,1.104416137,0.610421725
Paeru_PRECISE:CAMHB_Biofilm:1,-5.9619541095,0.7116375580000001,-0.44878441
Paeru_PRECISE:CAMHB_Biofilm:2,-5.3285126979,0.753998732,0.106939558
Paeru_PRECISE:M9glucAA_Biofilm:1,-4.6356545668999996,0.637416828,0.164965348
Paeru_PRECISE:M9glucAA_Biofilm:2,-5.4030771966,0.233454598,0.079013607
Paeru_PRECISE:R10LB_Gent:2,-0.4270297904,1.514634609,0.663011922
Paeru_PRECISE:R10LB_Pip:1,0.0185103396,0.142700099,0.281338912
