,A,MvfR
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.093956481,0.12763380500000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.5398423509999999,-0.131138355
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.234119557,-0.187830259
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-0.12414894500000001,-0.13607645100000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.34934094,-0.070907131
Paeru_PRECISE:M9sucAA_wt:5,-5.1226778920000005,-0.15930222600000002
Paeru_PRECISE:M9sucAA_wt:6,-7.474586396,-0.730559917
Paeru_PRECISE:R10LB_wt:6,-0.180032945,0.248933434
Paeru_PRECISE:R10LB_wt:7,-0.409667424,0.051645845
Paeru_PRECISE:LB_wt:3,-0.48923733100000005,0.081176514
Paeru_PRECISE:LB_wt:4,0.497083926,0.153975293
Paeru_PRECISE:R10LB_NaCl:1,-0.043224057,-0.272436699
Paeru_PRECISE:R10LB_NaCl:2,-0.464859732,-0.6888886040000001
Paeru_PRECISE:M9glucAA_wt:3,1.305876542,-0.06724311
Paeru_PRECISE:M9glucAA_Zn:1,-7.968674477,3.243503066
Paeru_PRECISE:M9glucAA_Cu:1,-10.79968361,-0.811699978
Paeru_PRECISE:M9glucAA_NaOCl:1,4.504348588,0.31590756000000003
Paeru_PRECISE:M9GlcNAcAA_8:1,5.771731861,0.058848624
Paeru_PRECISE:M9GlcNAcAA_8:2,2.341233059,0.818380195
Paeru_PRECISE:M9GlcNAcAA_4:1,0.022682286000000003,-0.861827395
Paeru_PRECISE:M9GlcNAcAA_4:2,-2.539030003,-0.581576816
Paeru_PRECISE:M9GlcNAcAA_2:1,1.9432624440000001,-0.44107460600000004
Paeru_PRECISE:M9GlcNAcAA_2:2,-0.839285449,0.06337958
Paeru_PRECISE:M9GlcNAcAA_1:1,2.909734201,-0.228261909
Paeru_PRECISE:M9GlcNAcAA_1:2,-1.595902063,0.301635349
Paeru_PRECISE:M9glucAA_NaOCl:2,0.714348265,0.21615088100000002
Paeru_PRECISE:M9glucAA_Cu:2,-9.545815459,-0.9838113810000001
Paeru_PRECISE:M9glucAA_Fe:1,-4.691983673,-0.46948106700000003
Paeru_PRECISE:M9glucAA_Fe:2,-3.274528167,-0.29397147300000004
Paeru_PRECISE:M9glucAA_Zn:2,-0.10891871400000001,0.083434243
Paeru_PRECISE:M9glucAA_wt:4,-1.7650255270000001,0.24203014900000003
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,1.23294239,0.11146438400000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,1.5427040810000001,-0.36555125
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,2.0343665,-0.277221109
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.47679375,0.331837545
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.218136868,-0.07150780100000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.25865688200000003,-0.260329743
relA-spoT_double-mutant:plank_WT_1:1,-0.225448363,-0.017666824
relA-spoT_double-mutant:plank_WT_1:2,-0.39273997600000005,-0.3198465
relA-spoT_double-mutant:plank_WT_1:3,0.618188339,0.33751332500000003
relA-spoT_double-mutant:plank_rel-spot:1,9.837308176,-0.670579558
relA-spoT_double-mutant:plank_rel-spot:2,9.950420217,-0.44440686
Rosmarinic_acid:PAO1-100UMRA:1,5.95548702,0.6874210890000001
Rosmarinic_acid:PAO1-100UMRA:2,8.695591585,0.49502695900000004
Rosmarinic_acid:PAO1_DMSO_Control:1,-1.520541844,0.069131069
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.063016114,-0.14324909600000002
Rosmarinic_acid:PAO1_DMSO_Control:3,1.583557958,0.074118026
Tf_toxin_expression:PAO1_WT:1,-1.4008412460000002,0.0057500450000000005
Tf_toxin_expression:PAO1_WT:2,1.4008412460000002,-0.0057500450000000005
Tf_toxin_expression:PAO1_derfA:1,-2.582143961,0.324632625
Tf_toxin_expression:PAO1_derfA:2,-2.070820001,0.251427354
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,4.639973889,0.49726680900000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,3.5150244649999998,0.7558865880000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,4.868881932,-1.034560765
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,3.7200323820000003,-1.191790626
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,10.27326848,0.8617248540000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,10.29365542,0.040104388000000005
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-1.372695929,0.03630093
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,1.372695929,-0.03630093
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-7.057321298,0.5781209150000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-7.118096268,0.478956765
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.158639832,-0.8897241220000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,1.187566676,-2.005474758
natural_RNA_aptamers:PA_Water_rep_wt:1,0.069051655,0.116668062
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.069051655,-0.116668063
natural_RNA_aptamers:PA_FMN_rep:1,-1.17319733,0.20260825100000002
natural_RNA_aptamers:PA_FMN_rep:2,0.108139038,0.074058122
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.603052004,0.35105155600000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-0.152232335,-0.270469379
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,-0.16432936,-0.24088228900000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.600771236,-0.436083408
