,A,PA1226
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-0.7262070620000001,-0.7648159999999999
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,0.21741553800000002,-0.9719136970000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,3.330525615,-0.21655109400000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-1.53171938,0.562518368
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-8.213657785,0.7503310980000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-5.406112434,0.30651806
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,5.406112434,-0.30651806
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,3.065741165,-0.144174231
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,3.747365961,-0.48973276400000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,4.375212049,0.16719729
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,1.2866239,-0.08789777700000001
Catabolite_repression:del_hfq_crc_wt:1,-0.194337648,0.026872534
Catabolite_repression:del_hfq_crc_wt:2,0.194337648,-0.026872534
Catabolite_repression:delHfq:1,-0.624420537,-0.11126079200000001
Catabolite_repression:delHfq:2,-0.801100467,0.11594243400000001
Catabolite_repression:deldcrc:1,-0.655692893,0.7195828820000001
Catabolite_repression:deldcrc:2,-2.6135370140000003,0.45184256100000003
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.6844066240000001,0.071657779
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.691824938,-0.08178130900000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,1.376231562,0.010123529000000001
Diallyl_disulphide_treatment:PAO1_DDS:1,-1.659404228,0.500207713
Diallyl_disulphide_treatment:PAO1_DDS:2,-2.258177031,1.118884601
Diallyl_disulphide_treatment:PAO1_DDS:3,-2.441017071,0.935813121
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.320372087,0.038244732000000004
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.320372087,-0.038244732000000004
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,1.469211266,-0.06895348100000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,3.727630555,0.048525199000000005
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.763054537,0.23668254500000002
HapZ_SagS_mutant:delHapZp:1,0.688031531,0.18195634300000002
HapZ_SagS_mutant:delHapZp:2,1.060974427,0.183853809
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-1.6637963070000001,-0.154585772
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.90074177,-0.08209677400000001
HapZ_SagS_mutants:delHApZ:1,-1.135312837,-0.44379052500000005
HapZ_SagS_mutants:delHApZ:2,-1.946752097,0.070938842
HapZ_SagS_mutants:delHApZ:3,-1.269696473,-0.42909353800000005
HapZ_SagS_mutants:delSagS:1,-1.335196305,-0.26052337400000003
HapZ_SagS_mutants:delSagS:2,-1.085555077,-0.050832012
HapZ_SagS_mutants:delSagS:3,-2.341152315,0.244091049
HapZ_SagS_mutants:delHapZp:1,0.44191205200000006,0.414243319
yhjH_knockout:PA_delyhjH_wt:1,0.9062626330000001,0.037192026
yhjH_knockout:PA_delyhjH_wt:2,-0.9062626330000001,-0.037192025000000004
yhjH_knockout:PA_delyhjH:1,-0.223826762,0.26561337500000004
yhjH_knockout:PA_delyhjH:2,0.9705235010000001,0.420132045
yhjH_knockout:PA_delwspF:1,-0.621705085,-0.50659111
yhjH_knockout:PA_delwspF:2,-2.817869028,-0.615277446
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,2.657362364,-0.027401779
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.398305591,-0.117164002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,2.083056744,0.021099909
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,1.652233457,0.114717018
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,2.345085488,0.149769277
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.42684396100000005,-0.073999753
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.957735242,-0.06365142900000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-1.814194207,-0.012118095
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,1.052142607,-0.0017550170000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,1.705095546,-0.106726715
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,1.739743282,0.14572944300000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.173194847,-0.078034108
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-1.566548435,-0.06769533600000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,2.26667462,-0.11883309400000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.462355595,0.314731753
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-0.362589739,0.055146663000000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-2.26667462,0.118833093
Lung_infection_transcriptome:PA01_LS1:1,6.537096201,-0.71841214
Lung_infection_transcriptome:PA01_LS1:2,5.952587806,-0.581137922
Lung_infection_transcriptome:PA01_CS1:1,0.38113150500000004,0.221505065
Lung_infection_transcriptome:PA01_CS1:2,-0.38113150500000004,-0.221505065
Testosterone_treatment:Testosterone_Control:1,3.033713628,-0.074060763
Testosterone_treatment:Testosterone_Control:2,-3.033713628,0.074060763
Testosterone_treatment:Testosterone_2.5:1,-6.261179733,0.048651124000000004
Testosterone_treatment:Testosterone_2.5:2,-6.613000133,0.33981583
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,5.5175179199999995,0.19406237
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,5.658039105,-0.313235716
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-1.337260066,0.6977647170000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,5.087509868,-0.333221282
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-2.009305894,0.15893995500000002
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-1.20247229,0.487882234
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,1.043690397,-0.26566141
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-0.26780871,-0.06612201300000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,0.119843554,-0.414833683
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,2.253311886,-0.279223867
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.935189073,0.6881486130000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.786151946,0.337692357
Dispersed_cells:PAO1_dispersed_wt:1,-0.15408739300000002,0.05520068400000001
Dispersed_cells:PAO1_dispersed_wt:2,0.15408739300000002,-0.055200685000000006
Dispersed_cells:PyhjH_dispersed:1,4.815477939,0.71563513
Dispersed_cells:PyhjH_dispersed:2,3.847012747,0.544032001
Dispersed_cells:PA01_Planktonic:1,4.836613075,0.679921349
Dispersed_cells:PA01_Planktonic:2,3.06736469,0.289616209
Dispersed_cells:PAO1_Biofilm:1,3.493263995,0.379225603
Dispersed_cells:PAO1_Biofilm:2,2.80255354,0.158947039
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,6.845632548,-0.024548423000000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,5.739852882,-0.0156316
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,7.103105186,-0.0200142
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,3.0556716,-0.317832153
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.273492936,0.001384721
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-2.782178664,0.316447431
gcsR_mutant:PAO1_rep_wt:1,0.229834154,-0.099661022
gcsR_mutant:PAO1_rep_wt:2,-0.229834154,0.099661022
gcsR_mutant:GcsR_rep:1,-2.11962953,0.47633912300000003
gcsR_mutant:GcsR_rep:2,-1.27753833,-0.245770813
ampC_mutation:PA_Cef_taz_wt:1,0.534722617,-0.038283741
ampC_mutation:PA_mutS_Cef_taz:1,-2.47522283,-0.599001705
ampC_mutation:PA_mutS:1,2.715203421,-1.036279835
ampC_mutation:PA_mutS:2,5.758414672,-0.583232135
ampC_mutation:PA_mutS:3,-0.14508688,-0.66539661
ampC_mutation:PA_Cef_taz_wt:2,-0.534722617,0.038283741
ampC_mutation:PA_mutS_Cef_taz:2,2.169632735,0.293253867
ampC_mutation:PA_mutS:4,-0.37126283600000004,0.041853955000000005
ampC_mutation:PA_mutS:5,1.9171454520000002,0.2223492
ampC_mutation:PA_mutS:6,-2.944032785,0.132950812
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,1.5461796840000002,-0.8103746780000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.11682252400000001,-0.509726749
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-4.92799052,-1.284400775
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,14.5369349,-1.639238787
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,2.890263371,0.5409682330000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.7298008490000001,0.5493035430000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-5.283066428,0.22982965300000002
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-9.043133821,-0.032967266
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-14.79787166,-1.64868515
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-8.675957536,-0.6449150650000001
n-alkanes_treatment:PA_alkane:1,0.157578151,0.419915011
n-alkanes_treatment:PA_alkane:2,-0.485975733,-0.11971282200000001
n-alkanes_treatment:PA_Glycerol:1,0.123240419,-0.037366046
n-alkanes_treatment:PA_Glycerol:2,0.618545992,0.062143185000000004
n-alkanes_treatment:PA_Glycerol:3,-0.7417864110000001,-0.024777138
Catabolise_Nucleic_Acids:L_asp:1,2.001519401,-0.165680575
Catabolise_Nucleic_Acids:L_asp:2,-0.122546156,-0.38480778200000004
Catabolise_Nucleic_Acids:DNA_1:1,-1.187296438,-0.008777211
Catabolise_Nucleic_Acids:DNA_1:2,-1.2254215290000001,0.0407348
Catabolise_Nucleic_Acids:DNA_1:3,2.412717967,-0.031957589
cysB_mutant:PAO1HH_wt:1,0.763916232,-0.18497929400000002
cysB_mutant:PAO1HH_wt:2,-0.763916232,0.18497929400000002
cysB_mutant:cysBHH:1,3.548899531,-0.588779664
cysB_mutant:cysBHH:2,2.182775547,-0.46434776600000005
cysB_mutant:cysBHH:3,2.6707377130000003,-0.101370892
ersA_knockout:delersA:1,0.652902363,-0.033718571
ersA_knockout:delersA:2,2.267728616,-0.5638464160000001
ersA_knockout:wt_BHI:1,-0.304444106,0.122603739
ersA_knockout:wt_BHI:2,0.304444106,-0.122603739
Farnesol_treatment:RNA of 0-1F_L:1,-0.9194427770000001,0.053719581
Farnesol_treatment:RNA of 0-1F_L:2,-0.519772161,-0.10660620300000001
Farnesol_treatment:RNA of 0-1F_L:3,1.439214939,0.052886623
Farnesol_treatment:RNA of 6-F_L1:1,-1.705922227,0.304486233
Farnesol_treatment:RNA of 6-F_L1:2,-1.58652697,0.394004519
Farnesol_treatment:RNA of 6-F_L1:3,-2.77065253,0.40948163
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.290381622,-0.23407137400000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,2.341718497,0.27473685400000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-2.361681958,0.050473737000000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.775650499,-0.114522731
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-4.407750619,0.073857252
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.3474074090000001,-0.25582714700000003
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.592498525,-0.22032194800000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.592498525,0.22032194800000002
Metabolic_fitness_plasmid:PAO1_pAKD1:1,2.442829322,0.331702873
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-6.732982004,0.071438208
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,2.127578682,0.168563247
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,2.70450702,0.488214511
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.251682042,-0.015862386000000003
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-1.082566311,-0.035771677
Metabolic_fitness_plasmid:PAO1_pBS228:1,3.003932631,-0.046310266
Metabolic_fitness_plasmid:PAO1_pBS228:2,4.31902153,0.209694343
Metabolic_fitness_plasmid:PAO1_RmS149:1,2.391121439,0.29882139900000004
Metabolic_fitness_plasmid:PAO1_RmS149:2,1.184239365,0.258298499
mexZ_knockout:del_mexZ:1,-1.9375698250000002,-0.564802236
mexZ_knockout:del_mexZ:2,0.764512249,-0.5236592990000001
mexZ_knockout:del_mexZ:3,0.13026843200000002,0.11339185
mexZ_knockout:wt_LB:1,-0.38277088800000003,0.5663879580000001
mexZ_knockout:wt_LB:2,1.147080159,-0.369177252
mexZ_knockout:wt_LB:3,-0.764309271,-0.197210706
Mucin_glycans:ABTGC:1,-0.32617444300000004,-0.09343949800000001
Mucin_glycans:ABTGC:2,-1.205180316,-0.022135722
Mucin_glycans:ABTGC:3,-0.022701784000000003,0.172830163
Mucin_glycans:ABTGC:4,1.655216314,0.011756779
Mucin_glycans:ABTGC:5,-0.10115977200000001,-0.069011721
Mucin_glycans:MUC5B:1,6.525414236,-0.231906358
Mucin_glycans:MUC5B:2,0.35449612,0.21541074200000002
Mucin_glycans:Glycans:1,0.680503629,0.44738867600000004
Mucin_glycans:Glycans:2,-0.39660482700000005,-0.247613088
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.756995212,-0.14962034400000002
NC_002516.2:Planktonic_total_RNA_Rep:2,0.20861995900000002,-0.278957797
NC_002516.2:Planktonic_total_RNA_Rep:3,1.5483752530000001,0.42857814
NC_002516.2:Biofilm_total_RNA_Rep:1,-1.117560092,0.33237937
NC_002516.2:Biofilm_total_RNA_Rep:2,1.010610424,0.342227349
Zinc_treatment:PA_Zn:1,-3.059640272,0.12616818200000002
Zinc_treatment:PA_Zn:2,-3.210692104,0.16263897800000002
Zinc_treatment:PA_Zn:3,-3.507474118,0.029092136
Zinc_treatment:PA_Zn_wt:1,0.08930750700000001,-0.060809494000000006
Zinc_treatment:PA_Zn_wt:2,-0.08930750700000001,0.060809494000000006
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.19087375,-0.176497561
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.19087375,0.176497561
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-2.352306698,-0.622728823
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-1.342836293,-0.5736549750000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-2.209758507,-0.388534885
Paeru_PRECISE:CAMHB_wt:1,7.104399083,-0.038663292
Paeru_PRECISE:CAMHB_wt:2,4.857175483,-0.264569871
Paeru_PRECISE:CAMHB_wt:3,10.46716468,-0.304036701
Paeru_PRECISE:CAMHB_wt:4,7.605721426,-0.234110215
Paeru_PRECISE:M9glucAA_Pqt10:1,3.865983815,-0.7315611270000001
Paeru_PRECISE:M9glucAA_Pqt10:2,2.936222033,-0.29955342700000004
Paeru_PRECISE:M9glucAA_Pqt:1,2.194599006,-0.422819583
Paeru_PRECISE:M9glucAA_Pqt:2,1.750154014,-0.617772317
Paeru_PRECISE:M9glucAA_wo_Pqt:1,2.109297456,-0.54415566
Paeru_PRECISE:M9glucAA_wo_Pqt:2,6.912568859,-0.076937831
Paeru_PRECISE:M9glucAA_NaCl:1,3.194210525,0.35577214900000004
Paeru_PRECISE:M9glucAA_NaCl:2,9.612529143,-0.00249641
Paeru_PRECISE:M9glucAA_NaCl:3,6.241506664,0.325923067
Paeru_PRECISE:CAMHB_wt:5,8.447333889,0.25294213800000004
Paeru_PRECISE:CAMHB_wt:6,4.004763664,0.30123251300000004
Paeru_PRECISE:LB_wt:1,0.956813471,-1.367086809
Paeru_PRECISE:LB_wt:2,-0.281350331,-1.340480436
Paeru_PRECISE:M9glucAA_wt:1,9.117403196,-0.142480568
Paeru_PRECISE:M9glucAA_wt:2,8.636503175,0.085370102
Paeru_PRECISE:M9glucAA_lowpH:1,2.956813348,-0.37639541200000004
Paeru_PRECISE:M9glucAA_lowpH:2,1.7857028750000001,-0.380112161
Paeru_PRECISE:M9glucAA_DPD:1,-1.198457468,-0.048559477000000004
Paeru_PRECISE:M9glucAA_DPD:2,-2.095755859,0.19130037700000002
Paeru_PRECISE:M9sucAA_wt:1,2.697282533,-1.032200411
Paeru_PRECISE:M9sucAA_wt:2,2.704157657,-0.308116606
Paeru_PRECISE:M9glucAA_NaCl:4,0.9363705560000001,0.288262744
Paeru_PRECISE:M9glucAA_NaCl:5,1.172088764,0.39271750800000005
Paeru_PRECISE:M9sucAA_wt:3,6.203678984,-0.513591354
Paeru_PRECISE:M9sucAA_wt:4,5.793062767,-0.5016788990000001
Paeru_PRECISE:R10LB_wt:1,4.226144975,-0.368513001
Paeru_PRECISE:M9glucAA_NaCl:6,1.386197583,0.2153679
Paeru_PRECISE:M9glucAA_NaCl:7,2.104703879,0.29680526100000004
Paeru_PRECISE:M9fructAA_wt:1,1.892496125,-0.14147758100000002
Paeru_PRECISE:M9fructAA_wt:2,1.653617302,-0.18816917
Paeru_PRECISE:M9GlcNAcAA_wt:1,3.3854805470000002,-0.024329261
Paeru_PRECISE:M9GlcNAcAA_wt:2,3.059864368,-0.072969479
Paeru_PRECISE:M9pyruvAA_wt:1,0.03958396,-0.33403882500000004
Paeru_PRECISE:M9pyruvAA_wt:2,1.489965455,0.08151055
Paeru_PRECISE:M9fructAA_wt:3,6.156073849,-0.070536309
Paeru_PRECISE:M9fructAA_wt:4,6.19665891,-0.081097772
Paeru_PRECISE:M9GlcNAcAA_wt:3,5.16042549,0.234167171
Paeru_PRECISE:M9GlcNAcAA_wt:4,8.003036153,0.362196705
Paeru_PRECISE:M9glycAA_wt:1,6.952131887,0.364310116
Paeru_PRECISE:M9glycAA_wt:2,7.354318876,0.062847278
Paeru_PRECISE:M9pyruvAA_wt:3,6.75419009,-0.236946819
Paeru_PRECISE:CAMHB_wt:7,1.3407152930000001,0.012365878
Paeru_PRECISE:CAMHB_wt:8,2.937105332,0.026142547000000002
Paeru_PRECISE:R10LB_wt:2,5.7087372720000005,-0.43241617600000004
Paeru_PRECISE:R10LB_wt:3,4.819107493,-0.70905912
Paeru_PRECISE:R10LB_wt:4,7.421125471,0.01724599
Paeru_PRECISE:R10LB_wt:5,5.592455197,-0.520394047
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-0.458084731,-0.37691827800000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-5.139913045,-0.115423781
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.064655217,-0.47586391
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.940336574,-0.723619592
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,6.517630895,-0.388089465
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-3.123931296,-0.5920357970000001
Paeru_PRECISE:M9sucAA_wt:5,4.994575974,-0.052679407000000004
Paeru_PRECISE:M9sucAA_wt:6,6.910578536,-0.34612928600000004
Paeru_PRECISE:R10LB_wt:6,7.999785469,-0.244578862
Paeru_PRECISE:R10LB_wt:7,5.5393571260000005,-0.10486692700000001
Paeru_PRECISE:LB_wt:3,3.571102896,-0.671778164
Paeru_PRECISE:LB_wt:4,4.385300846,-0.419544477
Paeru_PRECISE:R10LB_NaCl:1,-1.6755958940000002,-0.610992179
Paeru_PRECISE:R10LB_NaCl:2,-1.101099867,-0.6318845750000001
Paeru_PRECISE:M9glucAA_wt:3,-11.10232456,-0.050935696
Paeru_PRECISE:M9glucAA_Zn:1,-43.25864643,-6.031582617
Paeru_PRECISE:M9glucAA_Cu:1,-10.74995766,0.489474359
Paeru_PRECISE:M9glucAA_NaOCl:1,-3.122212199,0.125160017
Paeru_PRECISE:M9GlcNAcAA_8:1,2.599683906,0.972525517
Paeru_PRECISE:M9GlcNAcAA_8:2,-15.33438114,0.791094111
Paeru_PRECISE:M9GlcNAcAA_4:1,-5.115547635,1.139506325
Paeru_PRECISE:M9GlcNAcAA_4:2,-11.10440793,0.7135562040000001
Paeru_PRECISE:M9GlcNAcAA_2:1,-5.612886796,1.01739172
Paeru_PRECISE:M9GlcNAcAA_2:2,-13.30262342,1.087941649
Paeru_PRECISE:M9GlcNAcAA_1:1,-7.227198045,0.607153332
Paeru_PRECISE:M9GlcNAcAA_1:2,-4.114374027,0.822826574
Paeru_PRECISE:M9glucAA_NaOCl:2,-3.553876103,0.674432715
Paeru_PRECISE:M9glucAA_Cu:2,-7.153140002,1.194035751
Paeru_PRECISE:M9glucAA_Fe:1,-7.370497256,0.5619280710000001
Paeru_PRECISE:M9glucAA_Fe:2,-2.089821041,-0.691707886
Paeru_PRECISE:M9glucAA_Zn:2,-8.872144889,0.370985179
Paeru_PRECISE:M9glucAA_wt:4,-6.651581807,0.108046161
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-4.404483406,-0.040908355
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-4.275621686,0.03223164
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-6.186540195,0.557688661
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.064981727,0.38594214200000004
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.01716254,-0.28433054
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.047819187000000006,-0.10161160100000001
relA-spoT_double-mutant:plank_WT_1:1,-0.9583575120000001,0.008565004000000001
relA-spoT_double-mutant:plank_WT_1:2,-0.018321316,0.025850082
relA-spoT_double-mutant:plank_WT_1:3,0.9766788270000001,-0.034415086000000004
relA-spoT_double-mutant:plank_rel-spot:1,-2.938648396,-0.40418485200000004
relA-spoT_double-mutant:plank_rel-spot:2,-3.58000985,-0.41436705700000004
Rosmarinic_acid:PAO1-100UMRA:1,-1.580321714,-0.233883887
Rosmarinic_acid:PAO1-100UMRA:2,-0.346099617,-0.019954961
Rosmarinic_acid:PAO1_DMSO_Control:1,-1.3649558750000002,0.143131164
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.45250694300000005,0.095406978
Rosmarinic_acid:PAO1_DMSO_Control:3,1.817462817,-0.238538142
Tf_toxin_expression:PAO1_WT:1,0.9191950240000001,0.171731027
Tf_toxin_expression:PAO1_WT:2,-0.9191950240000001,-0.171731027
Tf_toxin_expression:PAO1_derfA:1,-0.434555786,0.395089636
Tf_toxin_expression:PAO1_derfA:2,0.274007489,0.28357659300000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,2.031725992,0.872324296
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,3.877611233,0.23815411600000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-12.5275032,0.8244626310000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-13.43375708,0.290392086
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,4.101425444,-0.307679343
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,2.375199039,0.711238241
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.671444135,0.125668528
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.671444135,-0.125668528
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,15.34377152,-0.097812489
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,18.54258243,-0.998732617
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-2.947062351,1.236888547
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-3.728478328,0.33083979500000005
natural_RNA_aptamers:PA_Water_rep_wt:1,0.345345567,-0.32854776900000005
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.345345567,0.32854776900000005
natural_RNA_aptamers:PA_FMN_rep:1,0.5232419730000001,-0.30248146400000003
natural_RNA_aptamers:PA_FMN_rep:2,2.388730375,0.101787395
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,2.890346895,-0.277469458
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.7749014510000001,0.524625782
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.8357202770000001,0.7050207430000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.432499519,0.0325453
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.34894272,0.07499362200000001
