,A,purR
AcrB_efflux_virulence:AcrB_D408A:2.0,-1.6590583906,-0.37577175150000003
AcrB_efflux_virulence:AcrB_D408A:3.0,-1.3637490208,-0.3461639401
AcrB_efflux_virulence:WT:1.0,0.25680189200000003,-0.0649743584
AcrB_efflux_virulence:WT:2.0,0.008692891900000001,0.011540561900000001
AcrB_efflux_virulence:WT:3.0,-0.26549478390000003,0.053433796500000005
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:1.0,0.0508018575,-0.1047135576
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:1.0,0.4583350044,2.9709290579000003
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:2.0,0.7754358338,3.0364881211
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:1.0,-1.905816554,-0.3967452648
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:3.0,0.4360751855,3.0307341981
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:1.0,-0.7990454732000001,2.664935127
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:1.0,-1.129091548,-0.022795922200000002
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:2.0,-0.8923519645,0.0945524014
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:3.0,0.3369458114,0.7250432597
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:2.0,2.7227256002,0.5930062221
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:1.0,-0.654122993,2.9689537629
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:2.0,0.095242456,3.1251268557
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:2.0,-1.3026010414,2.6177578938
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:1.0,-0.24060875810000001,3.1583360875
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:1.0,-0.36597072350000004,2.989050134
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:2.0,-0.033310954000000004,3.1404228224
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:1.0,-2.4860551823,0.5387954234
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:2.0,-0.8699988684000001,1.0409443738
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:3.0,-2.231007462,0.7925967554000001
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:3.0,0.2824638212,2.9195784423
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:1.0,-1.9117603216,1.1690241688
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:1.0,-3.0618732701,-0.044117818600000004
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,-0.0569715921,-0.7722555063000001
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,3.1188448622,0.8163733249
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,1.7863100934,2.9409272142000003
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,3.758060947,3.1195845879
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,3.2260659286,2.8835326349
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,-0.0571612403,-0.4026569306
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,-0.1187923852,3.0290131096
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,1.005398032,2.8395656668
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,3.6577602305,2.7388415413000002
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,-0.2669944802,2.9433417886
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,0.0597445578,3.0136296897
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,-2.9396746028000003,0.0841721192
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,-3.6031676234,-0.1470344131
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,-0.0946184638,3.0045913664
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,-0.4546171875,3.0993446732
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,-2.3000756657,2.6167566333
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,0.0529606049,2.7417708205
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,-4.2067497495,-1.2270400619
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,0.8481150270000001,0.5080470429
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,2.1304477015,2.9605801266
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,-4.4953101876,-0.0379351815
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,-2.1020615258,2.4562894663
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,0.1147286664,2.5655793401
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,2.8891700188,3.0251164146
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,1.9906071221000001,0.4188743972
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,-1.0224388866,-0.1385888446
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,-1.4004182485,0.4756322704
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,3.7133675426,2.7536724762
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,2.7552378834,2.9740719147
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,0.7563210719,2.8910318659
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,3.6423411605,0.28972163700000003
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,1.8849502272,-0.16135945770000001
OPG:del_opgGH:1.0,-16.0069146782,-1.5780492296
OPG:del_opgGH:2.0,-18.6182735767,-1.8698800114
OPG:del_opgGH:3.0,-18.749693855,-2.1439861702
OPG:del_opgGH_pBK16:1.0,0.0703407031,0.08657829040000001
OPG:del_opgGH_pBK16:2.0,-0.5983920562,0.0424693453
OPG:del_opgGH_pBK16:3.0,-0.8090875776,-0.0019964798
OPG:WT:1.0,0.0511173043,0.0538018145
OPG:WT:2.0,0.1632502754,0.0024370801
OPG:WT:3.0,-0.2143675796,-0.0562388946
PinT:pinT+_1h:1.0,-0.0895679151,-0.1658068076
PinT:pinT+_1h:2.0,0.0895679151,0.1658068076
cold_shock_protein:WT_RNAseq:1.0,-0.1923708187,-0.0434464809
cold_shock_protein:WT_RNAseq:2.0,0.25448538130000004,0.0767830641
cold_shock_protein:WT_RNAseq:3.0,-0.0621145626,-0.0333365832
cold_shock_protein:DeltaCspCE_RNAseq:1.0,-2.0963570657,-0.1576330444
cold_shock_protein:DeltaCspCE_RNAseq:2.0,-2.7358749535999998,-0.2964623176
cold_shock_protein:DeltaCspCE_RNAseq:3.0,-3.0216521907,-0.45821966010000004
dephostatin:LB_DMSO:1.0,0.43528179910000003,-0.2442919093
dephostatin:LB_DMSO:2.0,0.1135037695,-0.07246298500000001
dephostatin:LB_DMSO:3.0,-0.5487855687000001,0.31675489430000003
dephostatin:LB_Dephostatin:1.0,0.2123029873,0.1739536712
dephostatin:LB_Dephostatin:2.0,3.0169342616,0.7425550566
dephostatin:LB_Dephostatin:3.0,0.2869418126,0.15774194660000002
dephostatin:LPM_DMSO:1.0,11.4701688594,1.9890624304000002
dephostatin:LPM_DMSO:2.0,11.1309359007,1.6528859701
dephostatin:LPM_Dephostatin:1.0,6.9857589975,1.3374986759
dephostatin:LPM_Dephostatin:2.0,10.6159734841,1.6220583276
dephostatin:LPM_Dephostatin:3.0,7.617132858,1.3914415888
efflux_inhibition:Chlorpromazine:1.0,16.9064427902,0.3552094699
efflux_inhibition:Chlorpromazine:2.0,0.529560703,-1.9160462346
efflux_inhibition:Chlorpromazine:3.0,-2.5249813251,-0.941051257
efflux_inhibition:PABN:1.0,3.3320338069,-0.4901613234
efflux_inhibition:PABN:2.0,6.7095823876,-0.3541061721
efflux_inhibition:no_treatment:1.0,0.9604953036,-0.10603497590000001
efflux_inhibition:no_treatment:2.0,-0.9751738824,-0.0731274355
efflux_inhibition:no_treatment:3.0,0.014678578900000001,0.1791624114
efflux_inhibition:Chlorpromazine:4.0,-2.7712861416,-1.2134184835
efflux_inhibition:PABN:3.0,14.8047682175,0.6840250024
fis_regulatory_network:GX_EE:1.0,-0.6277766333,-0.2559318939
fis_regulatory_network:GX_EE:2.0,-1.1131380962,0.16040275240000001
fis_regulatory_network:GX_TS:1.0,-13.3494657144,-2.9141969965000003
fis_regulatory_network:GX_TS:2.0,-14.0617786053,-3.2181957587
fis_regulatory_network:WT_EE:1.0,0.3802038326,-0.0087077787
fis_regulatory_network:WT_EE:2.0,-0.3802038326,0.0087077787
fis_regulatory_network:WT_TS:1.0,-14.6496648672,-3.2247582837
fis_regulatory_network:WT_TS:2.0,-14.3765351653,-3.4704102521
fis_regulatory_network:OX_EE:1.0,0.4811439644,0.4226162572
fis_regulatory_network:OX_EE:2.0,0.17681806360000002,0.557701727
fis_regulatory_network:OX_TS:1.0,-1.4189071737,-1.8853738610000002
fis_regulatory_network:OX_TS:2.0,-1.9170506148,-1.2703694044
persisters:rep:1.0,-0.5301432695,-0.14815789540000002
persisters:rep:2.0,0.5301432695,0.14815789540000002
proQ_pulse_expression:empty_vector:1.0,-0.37059166120000003,-0.0565815525
proQ_pulse_expression:empty_vector:2.0,0.37059166120000003,0.0565815525
proQ_pulse_expression:long_STnc540_overexpression:1.0,0.4310473522,0.0828876841
proQ_pulse_expression:long_STnc540_overexpression:2.0,1.0588900347,-0.0910570395
proQ_pulse_expression:short_STnc540_overexpression:1.0,0.9900801248000001,0.018788127
proQ_pulse_expression:short_STnc540_overexpression:2.0,0.4968502361,-0.0781254459
proQ_virulence:dhfq_dproQ_LB:1.0,4.7992032480999995,0.5744740923
proQ_virulence:dhfq_dproQ_LB:2.0,0.4186450664,0.1967694758
proQ_virulence:dhfq_dproQ_LB:3.0,-0.8787095812,-0.29865849180000004
proQ_virulence:dhfq_dproQ_SPI-2:1.0,12.1774703283,1.6286607613
proQ_virulence:dhfq_dproQ_SPI-2:2.0,11.9969892178,1.7422480119000001
proQ_virulence:dhfq_dproQ_SPI-2:3.0,11.3746908336,1.6385626451
proQ_virulence:dhfq_LB:1.0,4.5509784032,0.7699077486
proQ_virulence:dhfq_LB:2.0,2.9383444274,-0.2340355539
proQ_virulence:dhfq_LB:3.0,4.4610488086,0.7633594639
proQ_virulence:dhfq_SPI-2:1.0,12.2230107422,1.3238386496
proQ_virulence:dhfq_SPI-2:2.0,11.3547986403,1.2317374092
proQ_virulence:dhfq_SPI-2:3.0,10.3918330581,1.012299152
proQ_virulence:dproQ_LB:1.0,-0.4050954929,0.4047229319
proQ_virulence:dproQ_LB:2.0,-2.5735666905,-0.0316119374
proQ_virulence:dproQ_LB:3.0,0.1822923556,0.42325765860000003
proQ_virulence:dproQ_SPI-2:1.0,13.1599336526,2.405108242
proQ_virulence:dproQ_SPI-2:2.0,11.233087238,2.233861641
proQ_virulence:dproQ_SPI-2:3.0,11.2837317813,2.2213015689
proQ_virulence:WT_LB:1.0,-0.0858072112,-0.0903668067
proQ_virulence:WT_LB:2.0,-1.5152480097,-0.1665961493
proQ_virulence:WT_LB:3.0,1.6010552209000002,0.256962956
proQ_virulence:WT_SPI-2:1.0,10.0450750159,1.7561607666999999
proQ_virulence:WT_SPI-2:2.0,10.3422858404,1.8641646549000002
proQ_virulence:WT_SPI-2:3.0,9.6193321011,1.6867664354
rcsB:del_rcsB_S207C:1.0,0.32463150900000004,0.3794350413
rcsB:del_rcsB_WT:1.0,-0.9262754658000001,-0.21050960300000002
rcsB:del_rcsB:1.0,0.5024817060000001,0.0118508819
rcsB:del_rcsB_H12A:1.0,1.6485542694,0.15340536700000001
rcsB:del_rcsB_D56A:1.0,0.3235294897,-0.15353599680000002
rcsB:del_rcsB_M88A:1.0,-0.1650707095,0.1701592017
rcsB:del_rcsB_H77A:1.0,-0.1940408273,0.1599656203
rcsB:del_rcsB_L108A:1.0,2.6879075966,0.3258466058
rcsB:del_rcsB_S207C:2.0,3.9388853945,0.2854235429
rcsB:del_rcsB_WT:2.0,0.9102427245,0.22370582590000002
rcsB:del_rcsB:2.0,2.1358314329,0.0478850344
rcsB:del_rcsB_H12A:2.0,2.4473971727,-0.0808444081
rcsB:del_rcsB_D56A:2.0,0.3841498867,0.1545473625
rcsB:del_rcsB_H77A:2.0,0.42472683450000004,0.05126403
rcsB:del_rcsB_L108A:2.0,-0.48562057610000003,0.108601893
rcsB:del_rcsB_WT:3.0,0.0160327413,-0.013196223
rcsB:del_rcsB_H12A:3.0,1.7744234988,-0.0311164523
rcsB:del_rcsB_D56A:3.0,1.6841936694,0.13982313870000002
rcsB:del_rcsB_M88A:2.0,0.3107456991,0.2936226876
rcsB:del_rcsB_H77A:3.0,3.1217756532,0.5451303449
rcsB:del_rcsB_L108A:3.0,0.6666263392,-0.0796287692
ribodepletion:RiboZero:1.0,-0.0978054118,-0.03832386
ribodepletion:RiboZero:2.0,0.0978054118,0.03832386
single_carbon_source:mucic:1.0,0.664405177,0.1965408344
single_carbon_source:mucic:2.0,-0.664405177,-0.1965408344
single_carbon_source:tartarate:1.0,2.784856005,0.1868722237
single_carbon_source:tartarate:2.0,1.4413982955,0.5580786211000001
ssrA_ssrB_TCS:ssrB_minus:1.0,-0.1085392714,-0.0102072411
ssrA_ssrB_TCS:ssrB_minus:2.0,0.2301891251,0.081183117
ssrA_ssrB_TCS:ssrB_minus:3.0,-0.1216498537,-0.0709758759
ssrA_ssrB_TCS:ssrB_plus:1.0,3.6035549728,0.0168825196
ssrA_ssrB_TCS:ssrB_plus:2.0,3.8423334860000002,0.0682986035
ssrA_ssrB_TCS:ssrB_plus:3.0,1.7208288864,-0.4069587384
yedF:WT:1.0,-0.1842151846,0.27847440970000004
yedF:WT:2.0,0.1842151846,-0.27847440970000004
yedF:del_yedF:1.0,1.2181308617,1.8312721696
yedF:del_yedF:2.0,-1.1706092484,1.2216612554
yedF:del_yedF:3.0,1.9337464900999999,2.0293198837
14028S_paratyphiA:37C_stationary:1.0,-11.8949615025,-0.7343893353000001
14028S_paratyphiA:42C_log:1.0,-10.9343115182,-0.3193879622
14028S_paratyphiA:37C_log:1.0,2.9016165218000003,0.043110866000000005
14028S_paratyphiA:42C_log:2.0,-10.2869131547,-0.4453922863
14028S_paratyphiA:37C_stationary:2.0,-9.1408893065,-0.1213233771
14028S_paratyphiA:37C_log:2.0,-2.9016165218000003,-0.043110866000000005
7TF:hilC:1.0,0.3907607012,-1.1149216794
7TF:del_hilD:1.0,-1.7737149123,-0.088163954
7TF:WT:1.0,0.0828119457,0.0858249888
7TF:hilD:1.0,0.8790784305,-0.6757178609000001
7TF:WT:2.0,1.2389618039,0.26738334820000004
7TF:del_sprB:1.0,1.5689571437,0.4334874354
7TF:del_rtsB:1.0,5.8866352691,0.8596718369
7TF:rtsA:1.0,1.60688948,0.1380712249
7TF:del_invF:1.0,0.5367490735,0.1076326437
7TF:sprB:1.0,3.4655983419,-0.0018852388
7TF:hilD:2.0,-0.1672282092,-0.8501038505
7TF:del_invF:2.0,1.0939956457,0.5206287953000001
7TF:del_rtsB:2.0,6.0747670263,0.9658323362000001
7TF:hilC:2.0,-0.8472825403,-1.0544224675
7TF:WT:3.0,-0.8225888894000001,-0.1556551926
7TF:del_hilD:2.0,-1.3229831810000001,-0.11205224250000001
7TF:rtsA:2.0,1.1493687228,0.009413109000000001
7TF:invF:1.0,-0.0461761619,-0.08391841550000001
7TF:invF:2.0,1.3004430258,-0.5868899827
7TF:sprB:2.0,2.1501383626,-0.1408566067
7TF:del_sprB:2.0,1.4868645964,0.3488634665
7TF:WT:4.0,-0.49918486030000003,-0.1975531445
MMC:del_rtcB_No treatment:1.0,4.3452979603,0.3424159961
MMC:WT_No_treatment:1.0,-0.3256389139,-0.1333802547
MMC:WT_No_treatment:2.0,1.7393920362,0.5693110140000001
MMC:del_rtcR_No_treatment:1.0,0.9458462110000001,0.1892920513
MMC:del_rtcR_3mM_MMC:1.0,3.6624267632,0.3699571976
MMC:WT_No_treatment:3.0,-1.4137531223,-0.43593075940000003
MMC:del_rtcB_3mM_MMC:1.0,6.6201930085,0.6126826108
MMC:del_rtcB_3mM_MMC:2.0,4.3175552009,0.404225789
MMC:del_rtcR_3mM_MMC:2.0,3.6071920665,0.4086435921
MMC:del_rtcR_3mM_MMC:3.0,-0.32912617510000003,0.013796647
MMC:del_rsr_No_treatment:1.0,1.1736383327,0.1234980811
MMC:del_rtcB_3mM_MMC:3.0,6.8532697424,0.7389454535000001
MMC:del_rtcR_No_treatment:2.0,0.2368499573,-0.1524020922
MMC:del_rsr_3mM_MMC:1.0,2.9525174134,0.5159892862000001
MMC:del_rtcB_No treatment:2.0,4.2766437576,0.4579528767
MMC:WT_3mM_MMC:1.0,1.6871378849,0.21386321760000002
MMC:del_rsr_3mM_MMC:2.0,3.1152397818,0.5135590347
MMC:WT_3mM_MMC:2.0,2.5303981384,0.3670242338
MMC:del_rsr_No_treatment:2.0,1.5604453822000002,0.36952619340000004
MMC:del_rtcB_No treatment:3.0,4.6577233385,0.3897062777
MMC:del_rsr_No_treatment:3.0,2.6751984818,0.11495525370000001
Nontyphoidal_comparisons:rep:1.0,0.430144589,0.1445958545
Nontyphoidal_comparisons:rep:2.0,0.62553064,0.039987017
Nontyphoidal_comparisons:rep:3.0,-1.0556752291,-0.1845828715
araC:delta_araC_LB:1.0,0.49064523670000004,0.4963700029
araC:WT_LB:1.0,0.382843325,0.1939801274
araC:WT_LB:2.0,-0.382843325,-0.1939801274
araC:delta_araC_LB:2.0,0.4466569868,0.474423164
csgD:WT_planktonic_TP1:1.0,-1.6261418060000002e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,1.5036527579999999,-0.6690274146
csgD:WT_aggregate_TP2:1.0,4.3279241839,-0.3525370476
csgD:del_csgD_planktonic_TP1:1.0,-2.9206861945,-0.039144123600000004
csgD:WT_planktonic_TP3:1.0,-7.0272073284,-0.8820234573
csgD:del_csgD_planktonic_TP3:1.0,-8.8009195264,-2.2071146146
csgD:WT_planktonic_TP2:1.0,-5.4339802555,-0.4248044492
csgD:WT_aggregate_TP3:1.0,-8.2440610262,-1.7416356662
csgD:PcsgD_planktonic_lux_TP1:1.0,-2.6485916797,0.1369486164
csgD:PcsgD_planktonic_lux_TP4:1.0,-4.6380966957,0.4563135702
csgD:PcsgD_aggregate_lux_TP3:1.0,-8.912105629100001,-1.8662341062
csgD:PcsgD_planktonic_lux_TP2:1.0,-3.8803018937,0.5293833567
csgD:PcsgD_planktonic_lux_TP3:1.0,-7.4672212142,-0.5087785441
csgD:del_csgD_planktonic_TP4:1.0,-8.1223344463,-1.4956181702
csgD:WT_aggregate_TP4:1.0,-7.9660774196,-2.3939469347
csgD:PcsgD_aggregate_lux_TP4:1.0,-9.4542276633,-1.6117009232
csgD:PcsgD_aggregate_lux_TP2:1.0,6.3336309846,0.1472101421
csrA:10min_LB_csrA:1.0,-9.5796205276,-4.1207509742
csrA:10min_LB_WT:1.0,-11.1836675776,-4.4884085123
csrA:2.5min_LB_csrA:1.0,0.9937326771,-1.6998637229
csrA:5min_mLPM_WT:1.0,-3.9353589234,-3.6721418607
csrA:15min_mLPM_csrA:1.0,-3.4306244619,-2.6413104962
csrA:5min_LB_WT:1.0,-3.7764219941,-4.0483478672
csrA:2.5min_LB_WT:1.0,-1.4563993419,-1.7773724632999999
csrA:0min_LB_WT:1.0,0.6969903749,0.26958518270000004
csrA:15min_LB_WT:1.0,-11.1399198444,-4.5612020572
csrA:0min_mLPM_WT:1.0,4.378161784,0.34839667280000003
csrA:15min_LB_csrA:1.0,-8.2633154894,-3.4452143019
csrA:15min_mLPM_WT:1.0,-7.5735470932,-2.9879035107
csrA:15min_LB_csrA:2.0,-8.949571022,-4.0939335952
csrA:0min_mLPM_WT:2.0,4.0902004314,0.1509719956
csrA:0min_LB_csrA:1.0,1.4964062111,0.2947304807
csrA:15min_LB_WT:2.0,-10.3090525024,-3.8701387349000003
csrA:15min_mLPM_WT:2.0,-5.7201711003,-2.5356172386
csrA:5min_LB_WT:2.0,-4.6539555431,-3.973190075
csrA:5min_mLPM_WT:2.0,-4.0045402735,-3.4616000731
csrA:2.5min_LB_WT:2.0,-0.7938796229,-1.5613327851
csrA:5min_mLPM_csrA:1.0,-0.45872334870000003,-3.1978820247
csrA:0min_LB_csrA:2.0,1.8948061638,0.387970982
csrA:15min_mLPM_csrA:2.0,-3.5037523582,-2.4549250468
csrA:5min_mLPM_csrA:2.0,-0.7333475625,-3.2774880413
csrA:10min_LB_WT:2.0,-11.0898341935,-4.2833224642
csrA:0min_LB_WT:2.0,-0.6969903749,-0.26958518270000004
csrA:5min_LB_csrA:1.0,-3.7569555198,-3.7785291948
csrA:10min_mLPM_csrA:1.0,-3.8633377453,-2.9138520227
csrA:10min_mLPM_csrA:2.0,-2.8876002975,-2.9720626093
csrA:5min_LB_csrA:2.0,-4.4210187783,-3.6774672796
csrA:2.5min_LB_csrA:2.0,1.4855483545000001,-1.6294618087
csrA:10min_LB_csrA:2.0,-8.7825796911,-3.9133351124
flagellum:ΔSTM14_1829 :1.0,-8.4792057997,-1.7056968141
flagellum:ΔSTM14_1829 :2.0,-8.1210339058,-1.8530178124
flagellum:WT:1.0,0.5644319296,0.4273789819
flagellum:WT:2.0,-1.1627742545,-0.6989030442
flagellum:ΔSTM14_1829 :3.0,-6.7556466235,-1.6679870294999999
flagellum:WT:3.0,0.5983423249,0.27152406230000004
fliA:del_rpoF:1.0,0.6158944379,-0.3198373051
fliA:WT:1.0,0.7293608311,0.2418426823
fliA:del_rpoF:2.0,0.6075107489,-0.44029429340000004
fliA:WT:2.0,-0.7293608311,-0.2418426823
mgtC:empty_pUH21:1.0,-0.0091106159,0.039268997800000004
mgtC:pUH_mgtC:1.0,0.6189406142,-0.345328328
mgtC:empty_pUH21:2.0,0.0091106159,-0.039268997800000004
mgtC:pUH_mgtC:2.0,0.6723537187,-0.3217728311
mgtCBR:empty_pBAD18:1.0,-0.0554839711,0.055385872200000005
mgtCBR:mgtC_pBAD113:1.0,-3.1172230026,-0.15413284900000002
mgtCBR:empty_pBAD18:2.0,0.0554839711,-0.055385872200000005
mgtCBR:mgtC_pBAD113:2.0,-2.8066271046,-0.13896283850000002
novobiocin:100_Novobiocin_60min:1.0,-1.1975898303,-1.3642466995
novobiocin:500_Novobiocin_60min:1.0,-4.2718533477000005,-1.4494728431000001
novobiocin:0_Novobiocin_60min:1.0,-1.2019261695,-0.6948040092000001
novobiocin:0_Novobiocin_0min:1.0,0.3510871251,0.0512921756
novobiocin:100_Novobiocin_60min:2.0,-0.7983798479,-1.2676868044
novobiocin:0_Novobiocin_10min:1.0,5.9167175371,0.0014515908
novobiocin:500_Novobiocin_20min:1.0,-1.2658695763,-2.0254495705
novobiocin:0_Novobiocin_20min:1.0,6.6284758473,0.2268426681
novobiocin:0_Novobiocin_60min:2.0,-0.5724661459,-0.5194271676000001
novobiocin:0_Novobiocin_10min:2.0,7.5376038534,0.18035917540000002
novobiocin:500_Novobiocin_60min:2.0,-3.7338338354,-1.5699464748
novobiocin:0_Novobiocin_60min:3.0,-0.1260327768,-0.6147672216
novobiocin:500_Novobiocin_10min:1.0,0.1150029151,-1.8933763551
