,BSU__misc_RNA_59
Heat_2,10.511800000000001
Heat_3,10.1668
Cold_1,9.1308
Cold_2,8.9559
Cold_3,8.405100000000001
Etha_1,9.8455
Etha_2,9.5877
Etha_3,9.9708
SMM_1,9.7829
SMM_2,9.8075
SMM_3,9.7762
Salt_1,10.975200000000001
Salt_2,11.0354
Salt_3,10.9947
Mt0_1,9.1467
Mt0_3,9.5432
M0t45_1,9.3394
M0t45_2,8.8814
M0t45_3,9.8677
M0t90_1,8.2752
M0t90_2,8.3419
M0t90_3,8.6028
M40t45_1,9.4847
M40t45_2,9.1684
M40t45_3,10.1131
M40t90_1,8.3759
M40t90_2,8.4979
M40t90_3,8.6008
dia0_1,8.9885
dia0_2,9.0012
dia0_3,9.2432
dia5_1,8.2308
dia5_2,8.397
dia5_3,8.5021
dia15_1,8.8787
dia15_2,9.8291
dia15_3,8.7373
Diami_1,9.6781
Diami_2,9.4633
Diami_3,9.6473
Paraq_1,10.699300000000001
Paraq_2,10.5991
Paraq_3,8.8519
H2O2_1,10.4233
H2O2_2,10.9103
H2O2_3,10.6879
Oxctl_1,9.7661
Oxctl_2,9.8701
Oxctl_3,10.3311
GM-0.1_1,10.068
GM-0.2_1,9.9877
GM+5_1,9.7612
GM+15_1,10.0968
GM+25_1,10.2591
GM+45_1,10.3137
GM+60_1,10.2227
GM+90_1,10.1771
GM+120_1,9.5806
GM+150_1,9.7892
GM-0.1_2,10.349
GM-0.2_2,10.5092
GM+5_2,10.078
GM+10_2,9.998
GM+15_2,9.8374
GM+25_2,9.8781
GM+45_2,9.2917
GM+60_2,9.4478
GM+90_2,10.2288
GM+150_2,9.116
GM-0.1_3,10.3118
GM-0.2_3,10.2057
GM+5_3,10.3718
GM+10_3,9.1337
GM+15_3,9.7692
GM+25_3,9.4545
GM+45_3,9.3525
GM+60_3,9.3489
GM+90_3,9.793800000000001
GM+120_3,10.0323
GM+150_3,10.0563
MG-0.1_1,10.1688
MG+5_1,10.0397
MG+10_1,10.4284
MG+15_1,9.2948
MG+25_1,10.196
MG+45_1,9.8442
MG+120_1,10.141
MG+150_1,9.4867
MG-0.1_2,9.2271
MG-0.2_2,9.6168
MG+5_2,10.0665
MG+10_2,10.1315
MG+15_2,10.4606
MG+25_2,9.9137
MG+45_2,9.8467
MG+60_2,10.091
MG+90_2,9.5929
MG+120_2,10.688
MG-0.1_3,10.4443
MG-0.2_3,9.9512
MG+5_3,9.9142
MG+10_3,9.5913
MG+15_3,9.9818
MG+25_3,9.9787
MG+45_3,10.5731
MG+60_3,10.2413
MG+90_3,9.8674
MG+120_3,9.7443
MG+150_3,9.177
