,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,42.46438619,1.3378519979861796,2.0,70.0,41.51838197,71.0,43.41039041,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,4.1155463685,0.7339099246498257,2.0,72.0,3.596593684,73.0,4.634499053,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,7.563319716500001,1.0436186643008811,2.0,74.0,6.825369882,75.0,8.301269551,,
38,ICA-Set002__USA300 LAC CA-MHB Control,5.6263234010000005,1.262885145156615,2.0,76.0,4.733328751,77.0,6.519318051,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,-15.022977795,0.7275684644640303,2.0,78.0,-14.5085092,79.0,-15.53744639,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,6.923878356,0.13755276796637025,2.0,80.0,7.0211428510000005,81.0,6.826613861,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,-0.7105463415000001,0.26874685345418287,2.0,82.0,-0.520513619,83.0,-0.9005790640000001,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,-5.361064702,0.18933382278606725,2.0,84.0,-5.494943932000001,85.0,-5.227185472,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.10080733250000001,0.6350310072638612,2.0,86.0,0.549842064,87.0,-0.348227399,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,-9.0803155315,0.15526741423094245,2.0,88.0,-9.190106173,89.0,-8.97052489,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.6317023664381427,2.0,90.0,0.446681027,91.0,-0.446681027,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.30006002600000004,1.56769595412429,2.0,92.0,1.408588466,93.0,-0.808468414,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,-24.518190205,0.07433476300679459,2.0,94.0,-24.57075282,96.0,-24.46562759,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,2.3612072975,0.5221328861822884,2.0,95.0,2.730411002,97.0,1.992003593,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,17.283953195,5.621395835477558,2.0,98.0,21.25888031,99.0,13.30902608,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,15.891045885,0.8889455761479526,2.0,100.0,15.26246644,101.0,16.51962533,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,28.7438126,1.327842434808011,2.0,102.0,29.68273899,103.0,27.80488621,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,8.9157126775,1.2993621641674051,2.0,104.0,7.99692488,105.0,9.834500475,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,25.87371725,2.018315632053722,2.0,106.0,27.30088192,107.0,24.44655258,,
