,A,MmsR
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.5061229380000001,0.150656125
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.298179252,0.028545814000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.20794368600000002,-0.179201939
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.258032663,0.238762513
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.30062218900000004,0.9556838630000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-0.218349388,0.8547170930000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.258032663,-0.238762513
Lung_infection_transcriptome:PA01_LS1:1,-0.602639189,-0.9677990590000001
Lung_infection_transcriptome:PA01_LS1:2,-1.083710298,-0.728293755
Lung_infection_transcriptome:PA01_CS1:1,0.47776464100000005,-0.168795107
Lung_infection_transcriptome:PA01_CS1:2,-0.47776464100000005,0.168795107
Testosterone_treatment:Testosterone_Control:1,1.014844452,0.34145478900000004
Testosterone_treatment:Testosterone_Control:2,-1.014844452,-0.34145478900000004
Testosterone_treatment:Testosterone_2.5:1,-1.70024902,0.7620189770000001
Testosterone_treatment:Testosterone_2.5:2,-1.623316569,0.5160359170000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,4.668413793,0.225341496
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,4.123207915,-0.123814275
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,4.564723041,0.514452629
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-3.639602728,-0.754632441
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.997738732,-0.087579798
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-4.456984986,-0.063552536
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,4.6336037050000005,0.463057011
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,4.59839537,0.46330010400000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,4.017138528,0.256734888
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-4.663303269,-0.46057743
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.845751486,0.043593933
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-4.740082849,-0.7661085040000001
Dispersed_cells:PAO1_dispersed_wt:1,1.594408191,-0.300133274
Dispersed_cells:PAO1_dispersed_wt:2,-1.594408191,0.30013327500000003
Dispersed_cells:PyhjH_dispersed:1,4.503643719,0.45485593700000004
Dispersed_cells:PyhjH_dispersed:2,4.9601501500000005,0.991812396
Dispersed_cells:PA01_Planktonic:1,7.610878821,-0.27447170400000004
Dispersed_cells:PA01_Planktonic:2,7.62267007,0.07357319400000001
Dispersed_cells:PAO1_Biofilm:1,8.882167555,1.47873181
Dispersed_cells:PAO1_Biofilm:2,9.796188573,1.068936766
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,3.88870283,1.522143769
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,3.9393475220000003,1.4284681780000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,3.498658984,1.349875601
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.339173844,-0.161608405
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.114293078,0.38441553100000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.45346692200000005,-0.22280712700000002
gcsR_mutant:PAO1_rep_wt:1,-0.15160736900000002,0.111537833
gcsR_mutant:PAO1_rep_wt:2,0.15160736900000002,-0.111537832
gcsR_mutant:GcsR_rep:1,-0.995039332,0.25545517
gcsR_mutant:GcsR_rep:2,-0.44068690200000005,0.253042822
ampC_mutation:PA_Cef_taz_wt:1,-0.814719949,-0.132530907
ampC_mutation:PA_mutS_Cef_taz:1,0.50085503,-0.182580173
ampC_mutation:PA_mutS:1,-0.496059564,-0.086144891
ampC_mutation:PA_mutS:2,-3.302973346,-0.556858826
ampC_mutation:PA_mutS:3,-1.991048455,0.099140694
ampC_mutation:PA_Cef_taz_wt:2,0.814719949,0.132530907
ampC_mutation:PA_mutS_Cef_taz:2,-1.287186071,0.545940003
ampC_mutation:PA_mutS:4,-1.117209839,0.262490235
ampC_mutation:PA_mutS:5,-3.177709953,0.015430729
ampC_mutation:PA_mutS:6,2.263249303,0.551216322
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.430461043,-0.784374954
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.051533851000000006,-0.70765401
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-2.049890052,-1.448505315
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-1.237577899,-2.092075725
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.31916001400000005,0.22227058200000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.639973636,0.614837171
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.41979354300000005,0.65492121
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-2.706750471,-0.265375478
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-2.170516071,-0.06442958
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-2.273126346,-0.520365647
n-alkanes_treatment:PA_alkane:1,2.817315411,0.352180818
n-alkanes_treatment:PA_alkane:2,3.256944645,0.549555428
n-alkanes_treatment:PA_Glycerol:1,-0.6583666930000001,0.421695494
n-alkanes_treatment:PA_Glycerol:2,0.238147556,-0.347189784
n-alkanes_treatment:PA_Glycerol:3,0.420219137,-0.074505711
Catabolise_Nucleic_Acids:L_asp:1,3.039217998,0.36123968500000003
Catabolise_Nucleic_Acids:L_asp:2,5.641016062,-0.06829990100000001
Catabolise_Nucleic_Acids:DNA_1:1,0.747337181,0.021677543
Catabolise_Nucleic_Acids:DNA_1:2,-0.609846196,0.177050715
Catabolise_Nucleic_Acids:DNA_1:3,-0.137490985,-0.19872825800000002
cysB_mutant:PAO1HH_wt:1,0.288745166,-0.095387491
cysB_mutant:PAO1HH_wt:2,-0.288745166,0.095387491
cysB_mutant:cysBHH:1,-5.015208387,0.32168677500000004
cysB_mutant:cysBHH:2,-4.607806045,0.549211195
cysB_mutant:cysBHH:3,-5.5673518600000005,0.31841489
ersA_knockout:delersA:1,0.096038277,0.26708576100000003
ersA_knockout:delersA:2,-7.139375559,-0.45910253300000003
ersA_knockout:wt_BHI:1,0.8279206830000001,0.30352421300000004
ersA_knockout:wt_BHI:2,-0.8279206830000001,-0.30352421300000004
Farnesol_treatment:RNA of 0-1F_L:1,0.022704889000000002,0.06423688500000001
Farnesol_treatment:RNA of 0-1F_L:2,0.674251216,0.28873422800000004
Farnesol_treatment:RNA of 0-1F_L:3,-0.696956105,-0.35297111400000003
Farnesol_treatment:RNA of 6-F_L1:1,-0.14165343700000002,-0.213470436
Farnesol_treatment:RNA of 6-F_L1:2,2.192851003,-0.315623875
Farnesol_treatment:RNA of 6-F_L1:3,1.701700637,-0.208737692
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,2.060596159,0.341798494
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.680552316,-0.13820733
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.884947583,0.699671261
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.680696328,-0.076067849
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-3.421844803,-0.127523315
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,2.659254866,1.154493182
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-1.39496683,-0.135055915
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,1.39496683,0.135055915
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-1.476000094,-0.170205714
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-2.172000231,0.121572857
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,9.097123101,0.8089245930000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,9.372707534,0.746272555
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-5.2066619,0.685876573
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.727106178,0.03693218
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.8182718690000002,0.352527984
Metabolic_fitness_plasmid:PAO1_pBS228:2,1.95240604,0.9143715760000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-6.265137912,-0.123944459
Metabolic_fitness_plasmid:PAO1_RmS149:2,-3.4719321020000002,0.16163585500000002
mexZ_knockout:del_mexZ:1,-0.602857559,-0.37878878
mexZ_knockout:del_mexZ:2,-0.6173689910000001,-0.34188990900000005
mexZ_knockout:del_mexZ:3,0.133455147,-0.477117928
mexZ_knockout:wt_LB:1,0.9707505120000001,0.6293821390000001
mexZ_knockout:wt_LB:2,-0.45898178100000003,-0.19860248700000002
mexZ_knockout:wt_LB:3,-0.511768731,-0.43077965100000004
Mucin_glycans:ABTGC:1,-0.477749517,0.301956455
Mucin_glycans:ABTGC:2,-1.332437373,0.30897837100000003
Mucin_glycans:ABTGC:3,0.731026739,-0.026507416000000002
Mucin_glycans:ABTGC:4,0.5784649350000001,-0.018826861
Mucin_glycans:ABTGC:5,0.500695216,-0.5656005510000001
Mucin_glycans:MUC5B:1,-6.633608842,-0.483175864
Mucin_glycans:MUC5B:2,-7.05484665,-0.038472631
Mucin_glycans:Glycans:1,-0.979284031,0.503964198
Mucin_glycans:Glycans:2,-0.47174474400000005,0.140261578
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.8021961860000002,-0.189763649
NC_002516.2:Planktonic_total_RNA_Rep:2,1.16314398,0.13618736
NC_002516.2:Planktonic_total_RNA_Rep:3,0.639052206,0.05357628800000001
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.5952490580000003,-0.9328626790000001
NC_002516.2:Biofilm_total_RNA_Rep:2,-1.5242960220000001,-0.973933102
Zinc_treatment:PA_Zn:1,-0.015933736,-0.171760179
Zinc_treatment:PA_Zn:2,-0.236638014,-0.17686052
Zinc_treatment:PA_Zn:3,-0.484181858,-0.24170723
Zinc_treatment:PA_Zn_wt:1,0.011855819,-0.059051993000000004
Zinc_treatment:PA_Zn_wt:2,-0.011855819,0.059051993000000004
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.173280809,0.228235873
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.173280809,-0.228235873
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,0.183953151,0.626968975
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,1.388279334,-0.18778528900000002
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.709003661,-0.052433209
Paeru_PRECISE:CAMHB_wt:1,-4.213457611,-0.692963065
Paeru_PRECISE:CAMHB_wt:2,-6.475550239,-1.18578805
Paeru_PRECISE:CAMHB_wt:3,-4.618329241,-1.033150142
Paeru_PRECISE:CAMHB_wt:4,-5.059479507,-1.078201682
Paeru_PRECISE:M9glucAA_Pqt10:1,-2.052631918,-0.80568605
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.361053506,-0.816853821
Paeru_PRECISE:M9glucAA_Pqt:1,0.6275126520000001,-0.762394702
Paeru_PRECISE:M9glucAA_Pqt:2,1.438925061,-0.8148595240000001
Paeru_PRECISE:M9glucAA_wo_Pqt:1,1.485036786,-0.509859335
Paeru_PRECISE:M9glucAA_wo_Pqt:2,1.259495072,-0.71573517
Paeru_PRECISE:M9glucAA_NaCl:1,-14.15152803,-1.34430036
Paeru_PRECISE:M9glucAA_NaCl:2,-14.05579679,-1.102015152
Paeru_PRECISE:M9glucAA_NaCl:3,-14.04339035,-0.9674399760000001
Paeru_PRECISE:CAMHB_wt:5,-0.29314697700000003,-0.422055014
Paeru_PRECISE:CAMHB_wt:6,-0.09943699700000001,-0.221965729
Paeru_PRECISE:LB_wt:1,-17.40362655,-1.731010011
Paeru_PRECISE:LB_wt:2,-15.5631994,-1.510771696
Paeru_PRECISE:M9glucAA_wt:1,0.74895917,-0.998220545
Paeru_PRECISE:M9glucAA_wt:2,0.397432288,-0.517644452
Paeru_PRECISE:M9glucAA_lowpH:1,-1.854634947,-0.338969026
Paeru_PRECISE:M9glucAA_lowpH:2,-1.8783992710000001,-0.52966194
Paeru_PRECISE:M9glucAA_DPD:1,2.9405149010000002,-0.704340264
Paeru_PRECISE:M9glucAA_DPD:2,4.308547286,-0.416989255
Paeru_PRECISE:M9sucAA_wt:1,-15.97212006,-1.3317533799999999
Paeru_PRECISE:M9sucAA_wt:2,-15.172857,-1.293366033
Paeru_PRECISE:M9glucAA_NaCl:4,-13.13823179,-0.664992857
Paeru_PRECISE:M9glucAA_NaCl:5,-13.75277849,-0.5112029180000001
Paeru_PRECISE:M9sucAA_wt:3,-14.79478182,-0.581896194
Paeru_PRECISE:M9sucAA_wt:4,-15.4775434,-0.558344715
Paeru_PRECISE:R10LB_wt:1,-6.829595415,-0.85976557
Paeru_PRECISE:M9glucAA_NaCl:6,-11.32427206,-0.47944397600000005
Paeru_PRECISE:M9glucAA_NaCl:7,-12.52751472,-0.522520946
Paeru_PRECISE:M9fructAA_wt:1,-3.683206442,-0.52788526
Paeru_PRECISE:M9fructAA_wt:2,-4.315617398,-0.589761081
Paeru_PRECISE:M9GlcNAcAA_wt:1,3.012340212,-0.034041541
Paeru_PRECISE:M9GlcNAcAA_wt:2,3.006308052,-0.259479473
Paeru_PRECISE:M9pyruvAA_wt:1,-12.74486028,-0.825555818
Paeru_PRECISE:M9pyruvAA_wt:2,-8.079437863,-0.451898306
Paeru_PRECISE:M9fructAA_wt:3,1.6500523290000002,0.161611476
Paeru_PRECISE:M9fructAA_wt:4,0.612536928,-0.301226482
Paeru_PRECISE:M9GlcNAcAA_wt:3,-6.7035935250000005,-0.6371067330000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,-8.225535545,-0.9909332860000001
Paeru_PRECISE:M9glycAA_wt:1,-9.170581006,-0.454735997
Paeru_PRECISE:M9glycAA_wt:2,-8.231954719,-0.389594991
Paeru_PRECISE:M9pyruvAA_wt:3,-11.87317626,-1.624046419
Paeru_PRECISE:CAMHB_wt:7,-2.621657447,-0.059859676
Paeru_PRECISE:CAMHB_wt:8,-0.9083198570000001,-0.22164545100000002
Paeru_PRECISE:R10LB_wt:2,-6.045006376,-1.124226479
Paeru_PRECISE:R10LB_wt:3,-5.38448124,-0.9298108700000001
Paeru_PRECISE:R10LB_wt:4,-3.952791586,-0.725798426
Paeru_PRECISE:R10LB_wt:5,-1.329689017,-0.991095648
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.059475589,-0.533144619
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,3.094382575,0.046968724
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.153250117,-0.47072446100000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.041561861,-0.668217025
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,3.799270621,-0.7940026840000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,3.19453648,-0.26506612500000004
Paeru_PRECISE:M9sucAA_wt:5,-1.120329476,-0.45019283800000004
Paeru_PRECISE:M9sucAA_wt:6,-1.027630841,-0.739663527
Paeru_PRECISE:R10LB_wt:6,-2.465805926,-1.382029054
Paeru_PRECISE:R10LB_wt:7,-2.723341217,-0.947861826
Paeru_PRECISE:LB_wt:3,-11.60266408,0.151646371
Paeru_PRECISE:LB_wt:4,-13.40207331,-0.344974351
Paeru_PRECISE:R10LB_NaCl:1,-4.507726602,-0.8085349030000001
Paeru_PRECISE:R10LB_NaCl:2,-2.49531165,-0.8435541230000001
Paeru_PRECISE:M9glucAA_wt:3,-0.43406726100000004,0.7508704890000001
Paeru_PRECISE:M9glucAA_Zn:1,-16.77221036,3.7872532850000002
Paeru_PRECISE:M9glucAA_Cu:1,-8.510133617,1.209778137
Paeru_PRECISE:M9glucAA_NaOCl:1,0.6965295920000001,1.054936021
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.927534107,0.200765099
Paeru_PRECISE:M9GlcNAcAA_8:2,-5.648391321,1.304565596
Paeru_PRECISE:M9GlcNAcAA_4:1,-0.635268495,1.288344229
Paeru_PRECISE:M9GlcNAcAA_4:2,-8.312201384,0.001823972
Paeru_PRECISE:M9GlcNAcAA_2:1,0.23901770100000003,0.907814542
Paeru_PRECISE:M9GlcNAcAA_2:2,-3.701270876,0.641634444
Paeru_PRECISE:M9GlcNAcAA_1:1,0.744847353,0.8093838510000001
Paeru_PRECISE:M9GlcNAcAA_1:2,-2.728427218,0.777873887
Paeru_PRECISE:M9glucAA_NaOCl:2,-5.825668512,0.245573697
Paeru_PRECISE:M9glucAA_Cu:2,-10.02707063,1.405003648
Paeru_PRECISE:M9glucAA_Fe:1,0.736224728,-0.125040657
Paeru_PRECISE:M9glucAA_Fe:2,1.577830975,-0.21225215700000002
Paeru_PRECISE:M9glucAA_Zn:2,0.10259779000000001,0.33518569600000003
Paeru_PRECISE:M9glucAA_wt:4,-0.712324198,0.7649945090000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,0.506324239,1.6478164830000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,2.416075124,1.708399746
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-0.601933542,1.362463158
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.062157507,0.6123650350000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.337152995,-0.061865062000000005
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.274995488,-0.550499972
relA-spoT_double-mutant:plank_WT_1:1,0.114094678,0.04731154
relA-spoT_double-mutant:plank_WT_1:2,-0.322599931,0.035546618
relA-spoT_double-mutant:plank_WT_1:3,0.208505254,-0.082858157
relA-spoT_double-mutant:plank_rel-spot:1,-0.14011319800000002,-0.367791126
relA-spoT_double-mutant:plank_rel-spot:2,0.6547540030000001,-0.305843872
Rosmarinic_acid:PAO1-100UMRA:1,-2.528039782,-0.096500612
Rosmarinic_acid:PAO1-100UMRA:2,-3.006444749,-0.287941989
Rosmarinic_acid:PAO1_DMSO_Control:1,0.9793896670000001,0.24959439100000003
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.771902953,-0.12315034
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.20748671400000002,-0.12644405
Tf_toxin_expression:PAO1_WT:1,1.757966249,0.33783599200000003
Tf_toxin_expression:PAO1_WT:2,-1.757966249,-0.337835993
Tf_toxin_expression:PAO1_derfA:1,2.482200157,0.28219674100000003
Tf_toxin_expression:PAO1_derfA:2,2.645488442,0.410497437
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.615002941,-0.9851634850000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-2.714765908,-0.441076532
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-6.519042272,-0.33906905400000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-7.397673752,-0.650091005
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.270665449,0.01115991
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.5339011930000002,0.499550229
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,1.179221116,0.328147391
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-1.179221116,-0.328147391
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-1.921658125,0.9548397770000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-2.3149880720000002,1.157393921
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-1.98694185,0.9577048910000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-3.191162037,1.450115689
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.29527347200000004,-0.09310867
natural_RNA_aptamers:PA_Water_rep_wt:2,0.29527347200000004,0.09310867
natural_RNA_aptamers:PA_FMN_rep:1,0.31970928800000004,-0.62727459
natural_RNA_aptamers:PA_FMN_rep:2,-0.24163566900000003,-0.182035853
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.470479758,0.395038504
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.164333534,0.431269094
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.058629834000000006,0.26598492900000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.436230029,0.228824507
