,A,ExsB
NC_002516.2:Biofilm_total_RNA_Rep:2,-14.59437584,-1.330451198
Zinc_treatment:PA_Zn:1,-1.867776261,0.044877836000000004
Zinc_treatment:PA_Zn:2,-1.923509364,-0.5104493720000001
Zinc_treatment:PA_Zn:3,-1.149182624,0.106489148
Zinc_treatment:PA_Zn_wt:1,0.0068874620000000004,0.198728173
Zinc_treatment:PA_Zn_wt:2,-0.0068874620000000004,-0.198728172
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.571475799,0.022315167
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.571475799,-0.022315168
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,2.499808956,0.035000937
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,4.71183356,0.261761619
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,4.132605731,0.11083342400000001
Paeru_PRECISE:CAMHB_wt:1,-1.659525897,-1.175020586
Paeru_PRECISE:CAMHB_wt:2,-1.4615396999999999,-1.036788334
Paeru_PRECISE:CAMHB_wt:3,-1.593857308,-0.8660761640000001
Paeru_PRECISE:CAMHB_wt:4,-0.9295595320000001,-1.307519244
Paeru_PRECISE:M9glucAA_Pqt10:1,-4.179732326,-1.357780601
Paeru_PRECISE:M9glucAA_Pqt10:2,-4.9658248910000005,-1.649450177
Paeru_PRECISE:M9glucAA_Pqt:1,-5.35362164,-1.6826263730000002
Paeru_PRECISE:M9glucAA_Pqt:2,-4.8542744980000005,-2.071338641
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-5.315250585,-2.405082894
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-3.964323372,-1.921397768
Paeru_PRECISE:M9glucAA_NaCl:1,13.76972701,0.85972541
Paeru_PRECISE:M9glucAA_NaCl:2,12.98027588,0.981141899
Paeru_PRECISE:M9glucAA_NaCl:3,13.17154706,1.328501763
Paeru_PRECISE:CAMHB_wt:5,-0.444216453,-0.8881576280000001
Paeru_PRECISE:CAMHB_wt:6,-0.5991219790000001,-0.977832821
Paeru_PRECISE:LB_wt:1,7.029745983,-1.004386317
Paeru_PRECISE:LB_wt:2,5.300923085,-0.6938794140000001
Paeru_PRECISE:M9glucAA_wt:1,-3.271059129,-1.5725037099999999
Paeru_PRECISE:M9glucAA_wt:2,-3.393553727,-1.3860634630000002
Paeru_PRECISE:M9glucAA_lowpH:1,-1.356478587,-0.47302726100000003
Paeru_PRECISE:M9glucAA_lowpH:2,-2.015595454,-0.9348317490000001
Paeru_PRECISE:M9glucAA_DPD:1,-3.376617611,-1.030834832
Paeru_PRECISE:M9glucAA_DPD:2,-1.743814342,-0.437245659
Paeru_PRECISE:M9sucAA_wt:1,2.854356264,-0.648156057
Paeru_PRECISE:M9sucAA_wt:2,2.196551019,-1.175323565
Paeru_PRECISE:M9glucAA_NaCl:4,13.81259872,1.25198639
Paeru_PRECISE:M9glucAA_NaCl:5,14.07972066,1.393384747
Paeru_PRECISE:M9sucAA_wt:3,-0.60928108,-0.775980388
Paeru_PRECISE:M9sucAA_wt:4,-0.7577566760000001,-0.891914563
Paeru_PRECISE:R10LB_wt:1,-0.576533036,-0.591295098
Paeru_PRECISE:M9glucAA_NaCl:6,1.971421485,-0.640213209
Paeru_PRECISE:M9glucAA_NaCl:7,2.168917895,-0.291540114
Paeru_PRECISE:M9fructAA_wt:1,-3.637578741,-1.5561005950000002
Paeru_PRECISE:M9fructAA_wt:2,-3.336673002,-1.640957779
Paeru_PRECISE:M9GlcNAcAA_wt:1,-2.956876209,-1.323922955
Paeru_PRECISE:M9GlcNAcAA_wt:2,-3.349315015,-1.339775812
Paeru_PRECISE:M9pyruvAA_wt:1,-1.584290041,-1.073132777
Paeru_PRECISE:M9pyruvAA_wt:2,-2.168789216,-1.162009784
Paeru_PRECISE:M9fructAA_wt:3,-3.047174826,-2.154010008
Paeru_PRECISE:M9fructAA_wt:4,-2.061763002,-1.475987425
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.415135947,-1.883551822
Paeru_PRECISE:M9GlcNAcAA_wt:4,1.5954978670000002,-1.279029478
Paeru_PRECISE:M9glycAA_wt:1,1.8912808110000001,-0.7437830270000001
Paeru_PRECISE:M9glycAA_wt:2,1.528741351,-0.9947448910000001
Paeru_PRECISE:M9pyruvAA_wt:3,5.476607175,-0.709751062
Paeru_PRECISE:CAMHB_wt:7,-1.09631734,-0.683786369
Paeru_PRECISE:CAMHB_wt:8,-1.503070793,-0.583243649
Paeru_PRECISE:R10LB_wt:2,5.124399882,0.32761705900000004
Paeru_PRECISE:R10LB_wt:3,1.365995878,-0.396292486
Paeru_PRECISE:R10LB_wt:4,4.552992423,0.149746873
Paeru_PRECISE:R10LB_wt:5,2.365664127,-0.172738532
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-1.060692455,-0.8146684620000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-1.281045063,-0.6171059
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-2.242398854,-1.00359887
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-2.12435408,-1.703504223
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-0.5987564120000001,-1.048580784
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-2.23049933,-0.9832264700000001
Paeru_PRECISE:M9sucAA_wt:5,-2.9124494050000003,-1.404907409
Paeru_PRECISE:M9sucAA_wt:6,-3.167060025,-1.449602354
Paeru_PRECISE:R10LB_wt:6,4.699972837,0.067459949
Paeru_PRECISE:R10LB_wt:7,3.984130698,0.338173255
Paeru_PRECISE:LB_wt:3,3.035915506,1.540592705
Paeru_PRECISE:LB_wt:4,4.577803483,0.926265208
Paeru_PRECISE:R10LB_NaCl:1,10.96730458,0.23695821500000003
Paeru_PRECISE:R10LB_NaCl:2,11.93663808,0.933076636
Paeru_PRECISE:M9glucAA_wt:3,3.5530686,1.984962976
Paeru_PRECISE:M9glucAA_Zn:1,-5.6712865279999995,-5.018799061
Paeru_PRECISE:M9glucAA_Cu:1,1.927977558,0.7200486660000001
Paeru_PRECISE:M9glucAA_NaOCl:1,22.06047454,4.931610681
Paeru_PRECISE:M9GlcNAcAA_8:1,15.93684189,4.149007362
Paeru_PRECISE:M9GlcNAcAA_8:2,12.79836021,2.510048802
Paeru_PRECISE:M9GlcNAcAA_4:1,5.32422975,1.7879491889999999
Paeru_PRECISE:M9GlcNAcAA_4:2,11.582099060000001,2.798727079
Paeru_PRECISE:M9GlcNAcAA_2:1,7.494081763,2.3404452730000003
Paeru_PRECISE:M9GlcNAcAA_2:2,11.12619594,2.452966429
Paeru_PRECISE:M9GlcNAcAA_1:1,7.638087082,2.573050363
Paeru_PRECISE:M9GlcNAcAA_1:2,9.247712312,2.361106587
Paeru_PRECISE:M9glucAA_NaOCl:2,16.94309454,3.659432594
Paeru_PRECISE:M9glucAA_Cu:2,-1.012410225,0.645193875
Paeru_PRECISE:M9glucAA_Fe:1,1.645219069,0.5857507270000001
Paeru_PRECISE:M9glucAA_Fe:2,-0.33659968700000004,0.629858919
Paeru_PRECISE:M9glucAA_Zn:2,2.297287272,1.038365384
Paeru_PRECISE:M9glucAA_wt:4,3.111544257,0.9736041970000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-9.805382132,-0.8394295940000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-10.33760932,-1.4046710770000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-10.60815734,-1.337346217
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.05410889,0.64351391
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.000468942,-0.193205851
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.05363994800000001,-0.45030805900000004
relA-spoT_double-mutant:plank_WT_1:1,-0.89933273,-0.16074021600000002
relA-spoT_double-mutant:plank_WT_1:2,-1.609996036,-0.290185281
relA-spoT_double-mutant:plank_WT_1:3,2.509328766,0.45092549600000004
relA-spoT_double-mutant:plank_rel-spot:1,7.109039399,0.17709355400000001
relA-spoT_double-mutant:plank_rel-spot:2,5.1702638610000005,0.324229087
Rosmarinic_acid:PAO1-100UMRA:1,2.083303478,0.10232376
Rosmarinic_acid:PAO1-100UMRA:2,1.464738977,-0.480921036
Rosmarinic_acid:PAO1_DMSO_Control:1,0.25640454900000004,0.14084448
Rosmarinic_acid:PAO1_DMSO_Control:2,0.208737218,-0.046881459
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.46514176700000004,-0.09396302200000001
Tf_toxin_expression:PAO1_WT:1,-1.9353542510000001,-0.297995077
Tf_toxin_expression:PAO1_WT:2,1.9353542510000001,0.297995078
Tf_toxin_expression:PAO1_derfA:1,-5.879292737,-0.9789690050000001
Tf_toxin_expression:PAO1_derfA:2,-6.101874577,-1.017412916
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,1.9581089450000002,1.332216426
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.162733024,1.069145936
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,0.035627552,-0.10399688500000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.932404988,0.461867077
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-2.01670102,0.47444531300000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-2.70285382,1.651800712
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.9914919240000001,0.646263743
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.9914919240000001,-0.646263743
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-1.07328039,0.7731390100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-3.628545848,0.787427403
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-11.86066537,-0.516440405
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-13.00461932,-2.552005625
natural_RNA_aptamers:PA_Water_rep_wt:1,0.21478142500000003,0.131892538
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.21478142500000003,-0.131892538
natural_RNA_aptamers:PA_FMN_rep:1,-0.153903639,0.672549869
natural_RNA_aptamers:PA_FMN_rep:2,-0.456834862,0.37944071
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.8358394180000001,-0.246669886
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.5856732880000001,0.541822047
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.598177927,0.56083332
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.8489162370000001,-0.6241451840000001
