sample,BSU_misc_RNA_45
T0.0H_1,15.0139
T0.30H_1,11.83
T1.0H_1,12.8651
T1.30H_1,13.6762
T2.0H_1,14.1334
T2.30H_1,14.8593
T3.0H_1,14.6248
T3.30H_1,15.2156
T4.0H_1,15.0953
T5.0H_1,14.8831
HPh_1,15.2477
HPh_2,15.0941
HPh_3,15.4884
LPh_1,14.773
LPh_2,15.038
LPh_3,14.5071
LPhT_1,16.215999999999998
LPhT_2,16.0003
LPhT_3,16.0054
SMMPr_1,14.975
SMMPr_2,14.7349
SMMPr_3,14.8432
HiTm_1,13.214
HiTm_2,14.4144
HiTm_3,15.4563
LoTm_1,16.2202
LoTm_2,16.1348
LoTm_3,16.4156
HiOs_1,16.1769
HiOs_2,16.2021
HiOs_3,16.2729
BMM_1,15.3571
BMM_2,15.0886
BMM_3,14.993
Heat_1,14.5255
Heat_2,14.4661
Heat_3,13.7887
Cold_1,14.4976
Cold_2,14.1379
Cold_3,13.5711
Etha_1,14.8327
Etha_2,14.1058
Etha_3,14.5621
SMM_1,15.2264
SMM_2,15.3929
SMM_3,15.2458
Salt_1,13.7762
Salt_2,13.6993
Salt_3,13.550999999999998
Mt0_1,9.4604
Mt0_3,8.1802
M0t45_1,11.6896
M0t45_2,12.7185
M0t45_3,10.9277
M0t90_1,10.9962
M0t90_2,10.4428
M0t90_3,11.579
M40t45_1,10.6068
M40t45_2,9.374
M40t45_3,11.2234
M40t90_1,10.9085
M40t90_2,10.6797
M40t90_3,11.220999999999998
dia0_1,9.5848
dia0_2,9.1393
dia0_3,11.1469
dia5_1,10.2649
dia5_2,9.7086
dia5_3,9.7853
dia15_1,8.4412
dia15_2,9.3911
dia15_3,11.4586
Diami_1,11.304
Diami_2,11.0967
Diami_3,10.4716
Paraq_1,9.5377
Paraq_2,9.1232
Paraq_3,7.8095
H2O2_1,8.2936
H2O2_2,8.4457
H2O2_3,8.1771
Oxctl_1,9.2893
Oxctl_2,9.1887
Oxctl_3,8.9949
GM-0.1_1,15.2839
GM-0.2_1,15.3543
GM+5_1,15.2524
GM+15_1,15.1867
GM+25_1,15.9858
GM+45_1,15.8103
GM+60_1,15.6367
GM+90_1,15.4221
GM+120_1,14.6494
GM+150_1,15.2097
GM-0.1_2,15.8362
GM-0.2_2,16.0575
GM+5_2,15.5727
GM+10_2,15.5334
GM+15_2,15.6792
GM+25_2,15.5432
GM+45_2,14.6749
GM+60_2,14.6573
GM+90_2,15.2921
GM+150_2,14.4151
GM-0.1_3,15.7615
GM-0.2_3,16.0602
GM+5_3,15.9784
GM+10_3,15.0286
GM+15_3,15.5805
GM+25_3,15.3132
GM+45_3,14.3421
GM+60_3,14.5297
GM+90_3,15.0916
GM+120_3,14.8118
GM+150_3,15.2627
MG-0.1_1,15.0616
MG+5_1,15.5153
MG+10_1,15.6169
MG+15_1,14.5591
MG+25_1,15.5006
MG+45_1,15.5433
MG+120_1,15.128
MG+150_1,15.0041
MG-0.1_2,14.3735
MG-0.2_2,15.1346
MG+5_2,15.2611
MG+10_2,15.2138
MG+15_2,15.8673
MG+25_2,15.0305
MG+45_2,14.8437
MG+60_2,15.2982
MG+90_2,14.8737
MG+120_2,15.8109
MG-0.1_3,15.6027
MG-0.2_3,15.5648
MG+5_3,15.0911
MG+10_3,14.4692
MG+15_3,15.5208
MG+25_3,15.6956
MG+45_3,16.2188
MG+60_3,15.1487
MG+90_3,15.6031
MG+120_3,15.3682
MG+150_3,15.7758
