,A,MexS,MexZ
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-1.3738416459,-0.281180794,-0.181593936
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.1024615246,-0.106295651,0.06603328600000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.3420580992,-0.06395553300000001,0.12761228900000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.44451962380000004,0.170251184,-0.19364557500000001
Farnesol_treatment:RNA of 0-1F_L:1,-0.2378783073,0.087128893,0.013591125
Farnesol_treatment:RNA of 0-1F_L:2,0.0199056029,0.06548994,-0.14522194300000002
Farnesol_treatment:RNA of 0-1F_L:3,0.2179727045,-0.152618833,0.131630819
Farnesol_treatment:RNA of 6-F_L1:1,-0.206064355,0.323346629,0.126583161
Farnesol_treatment:RNA of 6-F_L1:2,-0.2722216167,0.546540248,-0.09394108200000001
Farnesol_treatment:RNA of 6-F_L1:3,-0.4633049147,0.545250161,0.208704135
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.0072666707,0.136163303,-0.137980559
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.0072666707,-0.136163303,0.137980559
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.4953814836,-0.206776975,0.10871375700000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.7142456543,-0.176759003,0.311804413
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.0085797866,0.09212178400000001,-0.46669236300000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.7056599247,0.13016496,0.5472638120000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-0.29326043420000003,0.783572445,0.189726171
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.0766667567,-0.18462982700000002,0.12814334500000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.6375729547,-0.037656917000000005,-0.208714794
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-0.9621027473,0.846420182,0.14657678600000001
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.003899707,0.039923423,-0.879291985
HapZ_SagS_mutant:delHapZp:1,-0.6075576770000001,0.306073446,-0.552739027
HapZ_SagS_mutant:delHapZp:2,-0.5119282892,0.39830434000000003,-0.853569106
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.1804004071,-0.05903549,1.685264525
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.17650069999999998,0.019112067,-0.8059725400000001
HapZ_SagS_mutants:delHApZ:1,4.6614227222,-10.66568081,-0.7763385930000001
HapZ_SagS_mutants:delHApZ:2,4.70210287,-10.39914584,-0.41277482400000004
HapZ_SagS_mutants:delHApZ:3,4.6979814043,-10.66568081,-0.269658856
HapZ_SagS_mutants:delSagS:1,2.1346673874,-4.272327821,-0.7890574100000001
HapZ_SagS_mutants:delSagS:2,2.0620097581,-4.464640356,-1.160199363
HapZ_SagS_mutants:delSagS:3,2.4631807441999998,-4.379369929,0.816823312
HapZ_SagS_mutants:delHapZp:3,-0.8069074042000001,0.366485359,-0.44044426200000003
Lung_infection_transcriptome:PA01_LS1:1,1.9393254438,-0.712002996,-1.75066569
Lung_infection_transcriptome:PA01_LS1:2,1.7291606086,-0.9063007620000001,-1.682680912
Lung_infection_transcriptome:PA01_CS1:1,0.18109175760000001,0.041646036000000004,-0.10073132600000001
Lung_infection_transcriptome:PA01_CS1:2,-0.18109175760000001,-0.041646036000000004,0.10073132600000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.5994007639,-0.18165299999999998,-0.104836947
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.5994007639,0.18165299999999998,0.104836947
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.7696216223,-0.663791066,-0.34387832100000004
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.6940277718,-0.11673525300000001,-0.265945994
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-0.6536319725,0.236202131,0.392549914
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.7861700208,0.454764425,-0.339339141
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.2260494983,-0.354982691,-0.32675679999999996
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-0.1381224074,-0.15648946200000002,-0.328175474
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.8894705505,-0.041242645,-0.16619625300000002
Metabolic_fitness_plasmid:PAO1_pBS228:2,-1.1341908939,-0.011658982,-0.34777689900000003
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.19148108490000001,-0.263807746,-0.386122538
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.7994412857000001,-0.14034376,-0.174807485
Mucin_glycans:ABTGC:1,-1.0044463285,0.10157924800000001,0.123952745
Mucin_glycans:ABTGC:2,-0.6181399872000001,-0.12465287600000001,-0.022488055
Mucin_glycans:ABTGC:3,0.21676668840000002,-0.067406902,-0.23729935700000002
Mucin_glycans:ABTGC:4,0.653338992,0.053441985000000004,4.34e-05
Mucin_glycans:ABTGC:5,0.7524806352000001,0.037038545,0.135791229
Mucin_glycans:MUC5B:1,0.7986045789,-0.477427013,-0.348387229
Mucin_glycans:MUC5B:2,1.1794159982,-0.03408429,-0.258238256
Mucin_glycans:Glycans:1,-0.2565590103,0.32508388600000004,0.323899017
Mucin_glycans:Glycans:2,-0.20031134690000002,0.012724053,0.096244599
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-0.3894680688,0.0,0.070016601
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-0.0939426367,0.0,-0.312642754
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,0.1338105572,0.0,0.41461521300000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-0.4600389643,0.0,-0.711581366
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-0.2466684227,0.0,-0.15828772100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-0.7388628339000001,0.0,-0.155535379
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,0.18468025130000001,0.0,0.181649535
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,0.3574678873,0.0,0.18903513300000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,0.3237179696,0.0,0.23763768400000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-0.165040446,0.0,-0.47064165500000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,0.0481644367,0.0,0.079798914
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-0.7489900988,0.0,-0.21747961000000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.20783755040000002,0.10159087600000001,0.14324266800000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.20783755040000002,-0.10159087600000001,-0.14324266800000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.24176289820000002,-0.311475577,0.34104782
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.0623715003,-0.48088338100000005,-0.07925372800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-0.5557123687000001,-0.170288598,-0.313983179
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.4804957231,-0.199392918,-0.32440897100000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.8331555953,-0.384237292,-0.308543106
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,0.6559989878,-0.199568829,-0.791078661
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.5939724871000001,-0.22024068100000002,-0.46062199800000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.5006677567,-0.147727308,-0.610358442
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.1693768743,0.042969298,0.14072257400000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.017665325500000002,0.005713737,-0.058265558
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.0720572222,0.03036898,-0.045272627
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.11498497760000001,-0.079052016,-0.037184389000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-4.0538064533,-1.224287005,0.494758091
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-3.8998621953,-1.367313229,0.571502111
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.126617153,0.016618148000000003,0.128327299
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.0188650999,-0.02063171,-0.07065515700000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.10775205310000001,0.004013562,-0.057672142
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.4999670678,-0.11710838,1.334858566
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.2279192692,0.0072678890000000005,1.589393872
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.8131601784,-0.09513576600000001,0.66412125
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,0.2542099926,-0.7368089090000001,0.275402743
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.2340271803,-0.028911913,-1.304255903
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.1194042007,-0.003581046,-0.8319081690000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.374454956,0.142333451,-0.7880883660000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.16020871050000002,-0.729800589,-0.473292939
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-0.3256731026,-0.391416219,-0.34147334500000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.6694464547,-0.37327316400000005,-1.84785226
Rosmarinic_acid:PAO1-100UMRA:1,0.1219148191,-0.250569937,-0.205962219
Rosmarinic_acid:PAO1-100UMRA:2,0.8218387753,-0.47428402000000003,0.0008724630000000001
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.2892062002,0.176248918,0.1034693
Rosmarinic_acid:PAO1_DMSO_Control:2,0.1177756778,0.014055869,-0.02820698
Rosmarinic_acid:PAO1_DMSO_Control:3,0.17143052250000002,-0.190304787,-0.07526232100000001
Testosterone_treatment:Testosterone_Control:1,0.4685493866,-0.30009960700000005,-0.17072878300000002
Testosterone_treatment:Testosterone_Control:2,-0.4685493866,0.30009960700000005,0.17072878300000002
Testosterone_treatment:Testosterone_2.5:1,0.5466287203,0.027318859,-0.43072779
Testosterone_treatment:Testosterone_2.5:2,-0.6377298481,0.660632658,0.353871419
Tf_toxin_expression:PAO1_WT:1,-0.8637186774000001,0.08918237300000001,-0.273885015
Tf_toxin_expression:PAO1_WT:2,0.8637186774000001,-0.08918237300000001,0.273885015
Tf_toxin_expression:PAO1_derfA:1,-1.1428664362,0.19509658500000002,-0.21039322500000002
Tf_toxin_expression:PAO1_derfA:2,-1.2512400294,0.050579427,-0.29714318500000003
Zinc_treatment:PA_Zn:1,-1.2147231654,0.099464301,2.3048894410000003
Zinc_treatment:PA_Zn:2,-1.1671055473,0.08074505400000001,2.426507275
Zinc_treatment:PA_Zn:3,-1.1512286676,0.19995838500000002,2.267151109
Zinc_treatment:PA_Zn_wt:1,-0.031695573500000004,-0.0010457650000000001,-0.079874727
Zinc_treatment:PA_Zn_wt:2,0.031695573500000004,0.0010457650000000001,0.079874727
Paeru_PRECISE:CAMHB_wt:1,-2.5870124416999998,-0.22762583,0.5349728960000001
Paeru_PRECISE:CAMHB_wt:2,-2.4076273359,-0.283822242,0.7123235490000001
Paeru_PRECISE:CAMHB_wt:3,-2.2779887634,-0.567927489,0.7955447370000001
Paeru_PRECISE:CAMHB_wt:4,-2.4656072215,-0.753355329,0.7594422820000001
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.8086027918,0.16712637900000002,-0.31988078400000003
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.4692526137000002,0.25562992,-0.106600152
Paeru_PRECISE:M9glucAA_Pqt:1,-0.6058200959000001,0.265947716,0.084031323
Paeru_PRECISE:M9glucAA_Pqt:2,-1.2304362453,0.20995575600000002,-0.195990085
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-0.9088596288,0.26608802600000003,0.268253214
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.2824183122,0.046774025000000004,0.25993477400000004
Paeru_PRECISE:M9glucAA_NaCl:1,20.6952105234,-7.114600719,0.238593997
Paeru_PRECISE:M9glucAA_NaCl:2,21.8060077781,-7.114600719,0.39352015700000004
Paeru_PRECISE:M9glucAA_NaCl:3,20.4407222278,-7.114600719,-0.23760040500000001
Paeru_PRECISE:CAMHB_wt:5,-3.7051453005,-0.309087261,0.47683336600000004
Paeru_PRECISE:CAMHB_wt:6,-3.5845855387,-0.10918712600000001,0.5771271330000001
Paeru_PRECISE:LB_wt:1,1.3890833649,-1.326381397,-0.10840635500000001
Paeru_PRECISE:LB_wt:2,0.3174619174,-1.314187123,0.042601435
Paeru_PRECISE:M9glucAA_wt:1,0.281292467,0.039671647000000004,-0.11223874700000001
Paeru_PRECISE:M9glucAA_wt:2,-0.281292467,-0.039671647000000004,0.11223874700000001
Paeru_PRECISE:M9glucAA_lowpH:1,-1.2228187464,-0.024743851,0.47691212600000005
Paeru_PRECISE:M9glucAA_lowpH:2,-0.7625815288000001,-0.192044764,0.49429240700000004
Paeru_PRECISE:M9glucAA_DPD:1,-0.1493921464,0.134459978,1.320040091
Paeru_PRECISE:M9glucAA_DPD:2,-0.44513068440000003,0.277917748,1.260361864
Paeru_PRECISE:M9sucAA_wt:1,21.7801644757,-7.114600719,-0.028247186
Paeru_PRECISE:M9sucAA_wt:2,21.394737032,-7.114600719,-0.529630216
Paeru_PRECISE:M9glucAA_NaCl:4,22.0272147385,-7.114600719,-0.066380402
Paeru_PRECISE:M9glucAA_NaCl:5,22.5576866034,-7.114600719,0.15533949800000002
Paeru_PRECISE:M9sucAA_wt:3,-0.3475673087,-0.36992197,0.212719806
Paeru_PRECISE:M9sucAA_wt:4,-0.39256626450000004,-0.11623743600000001,0.39828164800000004
Paeru_PRECISE:R10LB_wt:1,-0.8774604086000001,-0.39340120500000003,0.31157728
Paeru_PRECISE:M9glucAA_NaCl:6,-2.4923874973,0.15496100100000001,0.185941929
Paeru_PRECISE:M9glucAA_NaCl:7,-2.2036107838,-0.008419606000000001,0.163291081
Paeru_PRECISE:M9fructAA_wt:1,-0.6425328911,0.068408445,-0.08572096900000001
Paeru_PRECISE:M9fructAA_wt:2,-0.6236957146000001,-0.155101059,-0.06032663
Paeru_PRECISE:M9GlcNAcAA_wt:1,-1.4354033846,0.130778515,-0.297225415
Paeru_PRECISE:M9GlcNAcAA_wt:2,-1.2029107934,0.194840112,-0.378671807
Paeru_PRECISE:M9pyruvAA_wt:1,-0.4833580919,-0.897578223,0.8374842330000001
Paeru_PRECISE:M9pyruvAA_wt:2,-0.9582843548000001,0.007318065,0.048512105
Paeru_PRECISE:M9fructAA_wt:3,21.8511697123,-7.114600719,-0.20905727100000002
Paeru_PRECISE:M9fructAA_wt:4,21.576496206,-7.114600719,-0.352643984
Paeru_PRECISE:M9GlcNAcAA_wt:3,21.9782178684,-7.114600719,-0.14678980600000002
Paeru_PRECISE:M9GlcNAcAA_wt:4,21.6455578043,-7.114600719,-0.27518932500000004
Paeru_PRECISE:M9glycAA_wt:1,21.6634859079,-7.114600719,0.046755311
Paeru_PRECISE:M9glycAA_wt:2,21.3133281455,-7.114600719,-0.30735829400000003
Paeru_PRECISE:M9pyruvAA_wt:3,21.02355914,-7.114600719,0.050127481
Paeru_PRECISE:CAMHB_wt:7,-2.65696049,0.010135568000000001,0.7615368920000001
Paeru_PRECISE:CAMHB_wt:8,-2.9348949764,0.012990223,0.7687318080000001
Paeru_PRECISE:R10LB_wt:2,-0.9148723344,-0.37674458600000005,0.579583095
Paeru_PRECISE:R10LB_wt:3,-0.6438300117,-0.517715612,0.46043759100000003
Paeru_PRECISE:R10LB_wt:4,-1.9983336015000002,-0.42337258,-0.28350526200000004
Paeru_PRECISE:R10LB_wt:5,-2.0080602775,-0.44119688,-0.107025594
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,21.6633705352,-7.114600719,-0.015662981
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,21.3273066377,-6.435652599,-0.428902214
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,20.768687787,-6.204194911,-0.5230859210000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,20.721931277,-6.465801352,-0.43336753100000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,20.0708995812,-6.775815621,-0.35400380200000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,21.996871947,-6.841568237,-0.080874209
Paeru_PRECISE:M9sucAA_wt:5,21.6803059442,-7.114600719,0.731081618
Paeru_PRECISE:M9sucAA_wt:6,21.3208945822,-7.114600719,0.594669817
Paeru_PRECISE:R10LB_wt:6,-0.2762480372,-0.7413530570000001,0.5572973320000001
Paeru_PRECISE:R10LB_wt:7,-1.0544834907,-0.52575039,0.667318661
Paeru_PRECISE:LB_wt:3,1.2326361685,0.323589587,0.25527161
Paeru_PRECISE:LB_wt:4,-0.2751096175,0.331195931,0.15271537500000001
Paeru_PRECISE:R10LB_NaCl:1,21.1750166294,-6.859269178,-0.701057005
Paeru_PRECISE:R10LB_NaCl:2,21.397981415,-6.201721564,-0.47173210800000004
Paeru_PRECISE:M9glucAA_PAO1_wt:1,25.7112146858,-7.114600719,0.129059469
Paeru_PRECISE:M9glucAA_Zn:1,24.506832319,-7.114600719,-1.599748328
Paeru_PRECISE:M9glucAA_Cu:1,21.7945331478,-7.114600719,2.154828859
Paeru_PRECISE:M9glucAA_NaOCl:1,25.2380044804,-7.114600719,0.46174744500000003
Paeru_PRECISE:M9GlcNAcAA_8:1,24.3060370348,-7.114600719,-0.5757822060000001
Paeru_PRECISE:M9GlcNAcAA_8:2,25.6804620985,-7.114600719,0.426159969
Paeru_PRECISE:M9GlcNAcAA_4:1,23.81118237,-7.114600719,-1.085855141
Paeru_PRECISE:M9GlcNAcAA_4:2,24.7406650442,-7.114600719,-0.5955446040000001
Paeru_PRECISE:M9GlcNAcAA_2:1,24.0007640499,-7.114600719,0.162051154
Paeru_PRECISE:M9GlcNAcAA_2:2,24.1932807156,-7.114600719,-0.496270939
Paeru_PRECISE:M9GlcNAcAA_1:1,24.2610663306,-7.114600719,-1.088715677
Paeru_PRECISE:M9GlcNAcAA_1:2,24.1548605068,-7.114600719,-1.021877075
Paeru_PRECISE:M9glucAA_NaOCl:2,24.5043866791,-7.114600719,1.327051287
Paeru_PRECISE:M9glucAA_Cu:2,22.6525245089,-7.114600719,3.077876753
Paeru_PRECISE:M9glucAA_Fe:1,24.4978206856,-7.114600719,0.5329025030000001
Paeru_PRECISE:M9glucAA_Fe:2,24.0628942337,-7.114600719,0.135736397
Paeru_PRECISE:M9glucAA_Zn:2,24.6599070658,-7.114600719,0.132466563
Paeru_PRECISE:M9glucAA_PAO1_wt:2,24.456602026,-7.114600719,0.255057437
Paeru_PRECISE:CAMHB_Mec:1,-2.8698533129,-0.23874214,0.825109808
Paeru_PRECISE:CAMHB_Mec:2,-2.6434787257,-0.5201588610000001,0.785956277
Paeru_PRECISE:CAMHB_Azt:1,-2.6129115213,-1.513254555,0.49222435700000006
Paeru_PRECISE:CAMHB_Azt:2,-2.1186842273,-1.43638284,0.6565352320000001
Paeru_PRECISE:CAMHB_Pip:1,-2.9275848997000002,-0.407226134,-1.711189808
Paeru_PRECISE:CAMHB_Pip:2,-2.9756160394,-0.16568866200000001,-1.550481218
Paeru_PRECISE:CAMHB_Ceft:1,-3.9432991808,-0.10685028,-0.35158331800000003
Paeru_PRECISE:CAMHB_Ceft:2,-5.0589947944,-0.31030992300000004,-2.445108677
Paeru_PRECISE:CAMHB_Ceft:3,-3.9458523152,-0.089686816,-0.7881023890000001
Paeru_PRECISE:CAMHB_Ceft:4,-4.853327656,-0.333816119,-2.015264414
Paeru_PRECISE:M9glucAA_Ceft:1,-0.2619281605,0.28410071600000003,-1.402145902
Paeru_PRECISE:M9glucAA_Ceft:2,-1.0343849499,0.08167619200000001,-1.292251008
Paeru_PRECISE:M9glucAA_Gent:1,-0.7080893807,-0.353440531,0.676546525
Paeru_PRECISE:M9glucAA_Gent:2,-0.7969890046,0.07685204400000001,0.7690946470000001
Paeru_PRECISE:M9glucAA_Pip:1,-1.1964703657,-0.332440858,0.735148385
Paeru_PRECISE:M9glucAA_Pip:2,-0.7570597640000001,-0.23817573,0.17257609000000002
Paeru_PRECISE:M9glucAA_Azt:1,-2.4137679844,-1.391935557,0.630636874
Paeru_PRECISE:M9glucAA_Azt:2,-2.8177607417,-1.251500184,0.608535315
Paeru_PRECISE:CAMHB_Mero:1,-2.9917546612,0.253278263,0.35046571
Paeru_PRECISE:CAMHB_Mero:2,-2.682881922,0.011841246000000001,0.369326321
Paeru_PRECISE:CAMHB_Tet:1,-3.012000357,-0.6835094930000001,2.280251949
Paeru_PRECISE:CAMHB_Tet:2,-1.8973183155000002,-1.470646166,1.7781096650000001
Paeru_PRECISE:R10LB_Gent:1,-1.3783191944,-0.293845109,1.000320831
Paeru_PRECISE:R10LB_Ceft:1,-0.4596591356,-0.175097886,-0.172191364
Paeru_PRECISE:R10LB_Ceft:2,-0.6543865218,-0.21590509100000002,-0.191431646
Paeru_PRECISE:CAMHB_Biofilm:1,-3.0952789249,0.526429757,0.99638654
Paeru_PRECISE:CAMHB_Biofilm:2,-3.5880286189,0.44532951,0.984939446
