,A,FruR,LldR
Catabolite_repression:del_hfq_crc_wt:1,-0.302692797,-0.098381283,-0.025590015
Catabolite_repression:del_hfq_crc_wt:2,0.302692797,0.098381283,0.025590015
Catabolite_repression:delHfq:1,7.103971893,0.241266998,-0.503127128
Catabolite_repression:delHfq:2,6.881547031,0.42188855000000003,-0.36861147400000005
Catabolite_repression:deldcrc:1,8.628570591,0.677782663,0.166699875
Catabolite_repression:deldcrc:2,8.619618369,0.699557545,-0.08967428300000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.12472490900000001,0.015763207,0.031931483000000004
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.052502137000000004,0.076394631,0.11578732900000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.177227046,-0.092157838,-0.147718812
Diallyl_disulphide_treatment:PAO1_DDS:1,8.935261375,0.654896443,0.603154438
Diallyl_disulphide_treatment:PAO1_DDS:2,8.15014656,0.8376346530000001,0.396167882
Diallyl_disulphide_treatment:PAO1_DDS:3,9.253226832,0.964560065,0.327320165
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.21807226600000001,0.043997545000000006,0.02847184
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.21807226600000001,-0.043997545000000006,-0.02847184
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.46324448100000004,-0.015151465000000001,-0.134588766
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.306644731,-0.044400807,-0.208309356
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.628549354,0.030294203000000002,0.096298597
HapZ_SagS_mutant:delHapZp:1,0.09718349,0.24949937200000002,0.31024360100000004
HapZ_SagS_mutant:delHapZp:2,0.90325523,0.044178184,0.36106762200000003
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.95190215,-0.086399057,-0.106697782
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.323352796,0.056104854,0.010399184
HapZ_SagS_mutants:delHApZ:1,0.387838245,-0.303440783,0.470486575
HapZ_SagS_mutants:delHApZ:2,0.851793228,-0.340902649,0.540313005
HapZ_SagS_mutants:delHApZ:3,-0.0910999,-0.409710723,0.472806467
HapZ_SagS_mutants:delSagS:1,0.524668514,-0.019001331,0.24172203800000003
HapZ_SagS_mutants:delSagS:2,0.42164359,0.029336359000000003,0.08187562100000001
HapZ_SagS_mutants:delSagS:3,-1.321298814,0.14101761000000002,0.099359951
HapZ_SagS_mutants:delHapZp:1,0.26598255600000004,0.317002551,0.21544976400000002
yhjH_knockout:PA_delyhjH_wt:1,-0.021072334,0.03602329,-0.010944839000000001
yhjH_knockout:PA_delyhjH_wt:2,0.021072334,-0.03602329,0.010944839000000001
yhjH_knockout:PA_delyhjH:1,-3.724194957,0.333608987,0.12679974600000002
yhjH_knockout:PA_delyhjH:2,-3.792793406,0.299371955,0.094464109
yhjH_knockout:PA_delwspF:1,-0.22911772500000002,-0.622406467,-0.17587886700000002
yhjH_knockout:PA_delwspF:2,0.7550859590000001,-1.208085078,-0.147395894
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-5.118246789,-0.33083127100000004,-0.138323202
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-4.6441890610000005,-0.32943751600000004,-0.498901511
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-4.713755433,-0.339447928,-0.28712506600000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-5.019831671,-0.41492575600000003,-0.482912563
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.8562229960000001,-0.13034885300000001,0.055483775000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.36480648,-0.06673417100000001,0.173760986
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.034461281,0.07300237100000001,-0.019431237
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.525877798,0.12408065400000001,-0.209813526
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-0.799445139,0.300445391,-0.323649097
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-0.954549873,0.18461383,-0.339377974
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.683568061,-0.088989099,-0.014454546
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.53948863,-0.025368818,0.10382835400000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.144079431,0.114357917,-0.08937380900000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.16759015800000002,0.12280727500000001,-0.09028349000000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,2.302926033,-0.411726193,-0.41516735200000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,2.1361620390000002,-0.584094244,-0.30251397700000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.16759015800000002,-0.12280727400000001,0.09028349100000001
Lung_infection_transcriptome:PA01_LS1:1,0.168865163,-0.018045894,-0.127133208
Lung_infection_transcriptome:PA01_LS1:2,0.8194083670000001,0.27731404800000004,-0.19929948900000002
Lung_infection_transcriptome:PA01_CS1:1,0.298821707,0.113953151,0.184317735
Lung_infection_transcriptome:PA01_CS1:2,-0.298821707,-0.113953151,-0.184317736
Testosterone_treatment:Testosterone_Control:1,1.243054645,-0.11197789999999999,-0.112615319
Testosterone_treatment:Testosterone_Control:2,-1.243054645,0.111977901,0.112615319
Testosterone_treatment:Testosterone_2.5:1,-1.152212945,0.22407686500000001,0.033964017
Testosterone_treatment:Testosterone_2.5:2,-1.325021962,0.46952299999999997,0.26410003600000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-4.278368514,0.12936119999999998,0.022942859000000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-4.432558097,-0.130223575,-0.22651810900000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-5.784498801,0.44508967400000005,0.131433176
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,4.110964772,0.032726299,-0.56788371
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,5.037610654,0.507058258,-0.108244796
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,4.5292742310000005,0.5689757160000001,-0.137839084
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-4.563583132,-0.132140305,0.11775985100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-4.983545381,-0.243266417,0.14931893100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-4.5395070870000005,-0.297961629,0.18795086800000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,4.675150368,-0.08634194,-0.41704721100000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,5.234665516,0.563377126,0.11144704
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,4.176819716,0.196333165,-0.149429477
Dispersed_cells:PAO1_dispersed_wt:1,-0.5914906950000001,-0.045992915,-0.03689379
Dispersed_cells:PAO1_dispersed_wt:2,0.5914906950000001,0.045992916,0.03689379
Dispersed_cells:PyhjH_dispersed:1,2.961454341,0.42779287,0.17187327100000002
Dispersed_cells:PyhjH_dispersed:2,3.540536248,0.686175669,0.38038557900000003
Dispersed_cells:PA01_Planktonic:1,0.261523295,0.07814301900000001,1.523757372
Dispersed_cells:PA01_Planktonic:2,0.534017319,-0.25979567800000003,1.5168602789999999
Dispersed_cells:PAO1_Biofilm:1,-3.633702609,0.161950391,1.185107992
Dispersed_cells:PAO1_Biofilm:2,-2.913993764,0.120481928,1.032046615
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-2.168943054,0.24774127,-0.6407831700000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-1.9970428500000001,-0.009997867,-0.49970994700000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-2.008986759,-0.053301104,-0.7033995510000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.539913628,-0.231227113,-0.139580842
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.172691603,-0.10399438700000001,-0.024851137000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.367222025,0.33522149900000003,0.164431979
gcsR_mutant:PAO1_rep_wt:1,0.272225837,-0.016876135,0.116124294
gcsR_mutant:PAO1_rep_wt:2,-0.272225837,0.016876136,-0.116124294
gcsR_mutant:GcsR_rep:1,-0.261027675,0.39937615600000004,0.256354158
gcsR_mutant:GcsR_rep:2,-0.5909639950000001,0.007476997000000001,0.037965464000000004
ampC_mutation:PA_Cef_taz_wt:1,-1.371862894,0.14802616300000002,0.23464241400000002
ampC_mutation:PA_mutS_Cef_taz:1,-1.627049728,0.163097647,-0.10503944500000001
ampC_mutation:PA_mutS:1,-0.233605833,-0.5567857270000001,0.597743115
ampC_mutation:PA_mutS:2,-3.905069267,-1.116184661,0.11950062300000001
ampC_mutation:PA_mutS:3,-1.2690399669999999,-0.22271601,1.002370537
ampC_mutation:PA_Cef_taz_wt:2,1.371862894,-0.14802616300000002,-0.23464241400000002
ampC_mutation:PA_mutS_Cef_taz:2,-1.80324507,-0.041710521,0.48466617500000003
ampC_mutation:PA_mutS:4,-1.5371984360000002,0.414460492,0.242397672
ampC_mutation:PA_mutS:5,-4.535336702,-1.344185635,-0.552848828
ampC_mutation:PA_mutS:6,-1.073670074,0.19751348400000002,-0.083400413
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.137922579,-0.594027898,-0.7839169170000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.940338679,-0.39554205400000003,-0.39389484300000005
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.5547352520000001,-0.707698885,-0.9138575250000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.154398969,-1.617429531,-1.268783961
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.540445185,0.421103492,0.276159023
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.539347182,0.23793977,0.307425812
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.998468891,0.33052669100000004,0.594226926
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.5607467690000001,-0.6942226260000001,-0.699907075
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.44881059500000003,-0.071294962,-0.7947593780000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.18385362400000002,-0.22677496,-0.5852739640000001
n-alkanes_treatment:PA_alkane:1,-2.227367466,0.531267357,0.30002621500000004
n-alkanes_treatment:PA_alkane:2,-1.686768957,0.25626925700000003,0.31666672300000004
n-alkanes_treatment:PA_Glycerol:1,0.129060383,-0.31014868900000003,-0.0049164610000000004
n-alkanes_treatment:PA_Glycerol:2,-0.540563462,0.08433409,-0.085286637
n-alkanes_treatment:PA_Glycerol:3,0.41150307900000005,0.225814598,0.09020309900000001
Catabolise_Nucleic_Acids:L_asp:1,0.881002562,-0.181342309,-0.30523471700000004
Catabolise_Nucleic_Acids:L_asp:2,1.5367112299999999,-0.603553161,-0.942310135
Catabolise_Nucleic_Acids:DNA_1:1,0.2741986,0.09901966400000001,-0.003631342
Catabolise_Nucleic_Acids:DNA_1:2,0.198600572,0.120074285,0.024324214
Catabolise_Nucleic_Acids:DNA_1:3,-0.47279917200000005,-0.21909395,-0.020692873
cysB_mutant:PAO1HH_wt:1,0.654293413,-0.079622617,0.09588510900000001
cysB_mutant:PAO1HH_wt:2,-0.654293413,0.079622617,-0.09588510900000001
cysB_mutant:cysBHH:1,-0.8634526170000001,0.22412462,0.5975469170000001
cysB_mutant:cysBHH:2,-1.55185985,0.656878119,0.37600733000000003
cysB_mutant:cysBHH:3,-1.7548802440000002,0.74669197,0.8837380180000001
ersA_knockout:delersA:1,-0.6579421630000001,0.18890347600000001,0.5938038830000001
ersA_knockout:delersA:2,-0.8448611930000001,0.040359542000000005,0.5944507050000001
ersA_knockout:wt_BHI:1,-0.030663495000000002,0.11694808400000001,-0.15816428500000002
ersA_knockout:wt_BHI:2,0.030663495000000002,-0.11694808400000001,0.15816428500000002
Farnesol_treatment:RNA of 0-1F_L:1,-0.041379585,0.036550808000000004,-0.09984145100000001
Farnesol_treatment:RNA of 0-1F_L:2,0.260348163,-0.013539155,-0.017905355
Farnesol_treatment:RNA of 0-1F_L:3,-0.21896857800000002,-0.023011652,0.11774680700000001
Farnesol_treatment:RNA of 6-F_L1:1,-1.357371669,0.136569258,-0.180842573
Farnesol_treatment:RNA of 6-F_L1:2,-0.427456363,-0.033214595,-0.020704462
Farnesol_treatment:RNA of 6-F_L1:3,-0.732551638,0.048512332000000005,-0.07982225400000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-5.184246072,-0.410835744,0.017884473
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,4.303002801,0.294236012,0.415006755
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,3.623143556,0.490698634,-0.07108894
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-4.339610321,-0.29056454,-0.182159349
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,5.220853591,0.40716427200000005,-0.25073188
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,2.191867334,0.34325371800000004,0.0026408630000000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.18277611200000002,-0.250720106,0.145569728
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.18277611200000002,0.250720106,-0.145569729
Metabolic_fitness_plasmid:PAO1_pAKD1:1,2.5016413379999998,-0.15065450800000002,0.55000846
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.740083247,0.215217857,0.5721330330000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-2.448267936,-0.248357863,0.051882138
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.43868081000000003,0.152149642,0.5474707400000001
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,2.374841614,-0.043216663,0.082095543
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.633427811,0.18429746800000002,0.29130105
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.900471455,-0.197429252,0.053984724000000005
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.6713320020000001,0.017820762,0.225886157
Metabolic_fitness_plasmid:PAO1_RmS149:1,2.803445259,-0.012559353,0.228425128
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.60010376,-0.11171027,0.602600993
mexZ_knockout:del_mexZ:1,2.02008057,0.1330789,0.09186197700000001
mexZ_knockout:del_mexZ:2,1.3313184900000001,-0.045557516000000006,-0.10786139600000001
mexZ_knockout:del_mexZ:3,0.019389162,-0.115085956,-0.08559633600000001
mexZ_knockout:wt_LB:1,-2.807368114,0.263257313,0.040486691000000005
mexZ_knockout:wt_LB:2,1.066902179,-0.236002066,-0.159228579
mexZ_knockout:wt_LB:3,1.740465934,-0.027255247000000003,0.118741887
Mucin_glycans:ABTGC:1,-0.970835105,0.021530417,-0.04176763
Mucin_glycans:ABTGC:2,0.225683935,-0.057278906000000004,0.1606225
Mucin_glycans:ABTGC:3,1.156050018,0.09078906,0.207356063
Mucin_glycans:ABTGC:4,0.071314997,0.068491746,-0.106978217
Mucin_glycans:ABTGC:5,-0.482213844,-0.123532315,-0.21923271700000002
Mucin_glycans:MUC5B:1,0.169849893,-0.227755586,-0.24923398400000002
Mucin_glycans:MUC5B:2,0.34611053,0.28061885400000003,-0.12602105600000002
Mucin_glycans:Glycans:1,-0.7573979540000001,0.38958786100000004,0.066310139
Mucin_glycans:Glycans:2,-0.392283543,-0.026927963000000003,0.17166989700000002
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.47225382,0.17512813200000002,-0.0053992120000000005
NC_002516.2:Planktonic_total_RNA_Rep:2,0.473005995,0.155961536,-0.10640365700000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.000752175,-0.33108966700000003,0.11180287
NC_002516.2:Biofilm_total_RNA_Rep:1,-4.76370875,0.018227578,-1.130137009
NC_002516.2:Biofilm_total_RNA_Rep:2,-4.110550489,0.555363318,-1.063321765
Zinc_treatment:PA_Zn:1,-1.657626729,-0.415707258,-0.325136107
Zinc_treatment:PA_Zn:2,-1.4722325490000001,-0.18006839600000002,-0.229415207
Zinc_treatment:PA_Zn:3,-1.143145201,-0.282703007,-0.154986118
Zinc_treatment:PA_Zn_wt:1,-0.017875673,-0.11930151100000001,-0.071935276
Zinc_treatment:PA_Zn_wt:2,0.017875673,0.11930151100000001,0.071935276
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.058805143000000004,-0.05907097100000001,-0.00512328
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.058805143000000004,0.05907097100000001,0.00512328
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.086669475,0.14121908500000002,-0.17229507
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-2.527324084,0.087141772,-0.98982649
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-2.892539167,0.31702909700000004,-0.8251239210000001
Paeru_PRECISE:CAMHB_wt:1,-3.536424083,-0.13026125900000002,-0.742061912
Paeru_PRECISE:CAMHB_wt:2,-3.6049613320000002,-0.464643048,-0.698924192
Paeru_PRECISE:CAMHB_wt:3,-3.065281162,0.162899386,-0.259152645
Paeru_PRECISE:CAMHB_wt:4,-2.858168769,0.17502488600000002,-0.23854518300000002
Paeru_PRECISE:M9glucAA_Pqt10:1,-2.904176242,-0.38455155900000004,-1.20412879
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.661843964,-0.234598043,-1.1128692980000001
Paeru_PRECISE:M9glucAA_Pqt:1,-2.9405291140000003,-0.29028494400000004,-0.586316754
Paeru_PRECISE:M9glucAA_Pqt:2,-2.802420991,-0.388927175,-0.974520071
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-3.378030443,-0.073429462,-0.703512707
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-2.976097318,-0.280562709,-0.6977078130000001
Paeru_PRECISE:M9glucAA_NaCl:1,-0.7678831740000001,0.519934774,-0.08896480500000001
Paeru_PRECISE:M9glucAA_NaCl:2,-1.98065305,0.277771357,-0.028081862000000003
Paeru_PRECISE:M9glucAA_NaCl:3,-1.227517956,0.6426513850000001,0.11099262
Paeru_PRECISE:CAMHB_wt:5,0.020497238,0.257864056,-0.5422441530000001
Paeru_PRECISE:CAMHB_wt:6,0.48433696800000003,0.177176732,-0.52980078
Paeru_PRECISE:LB_wt:1,9.479045925,0.29320100800000004,-0.908849023
Paeru_PRECISE:LB_wt:2,7.385313289,0.39864262300000003,-0.194998883
Paeru_PRECISE:M9glucAA_wt:1,0.22223709900000002,-0.195645271,-0.7021123410000001
Paeru_PRECISE:M9glucAA_wt:2,-0.905135887,0.061985674000000004,-0.733544905
Paeru_PRECISE:M9glucAA_lowpH:1,-3.297482458,-0.020133168,-0.45500442300000005
Paeru_PRECISE:M9glucAA_lowpH:2,-2.433965257,0.046331713000000004,-0.405455875
Paeru_PRECISE:M9glucAA_DPD:1,-0.225314024,0.233046252,-0.6050905670000001
Paeru_PRECISE:M9glucAA_DPD:2,1.1471063240000001,0.19245785,-0.612899434
Paeru_PRECISE:M9sucAA_wt:1,-4.076629059,-0.202820945,-0.501519887
Paeru_PRECISE:M9sucAA_wt:2,-3.590044774,-0.127355667,-0.862636786
Paeru_PRECISE:M9glucAA_NaCl:4,-0.823726402,0.684846976,0.178218757
Paeru_PRECISE:M9glucAA_NaCl:5,-0.7228370630000001,0.664981357,0.20922774700000002
Paeru_PRECISE:M9sucAA_wt:3,-5.094550474,0.128371956,-0.443170699
Paeru_PRECISE:M9sucAA_wt:4,-5.465875635,-0.111974321,-0.534985566
Paeru_PRECISE:R10LB_wt:1,1.858263166,0.061061743,-0.44204821600000005
Paeru_PRECISE:M9glucAA_NaCl:6,-0.46104318,0.6350614280000001,0.000354412
Paeru_PRECISE:M9glucAA_NaCl:7,0.316842876,0.566152921,-0.028714983000000003
Paeru_PRECISE:M9fructAA_wt:1,10.7962231,0.974199448,-0.292009607
Paeru_PRECISE:M9fructAA_wt:2,11.30870823,1.036927741,-0.153208812
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.001427102,-0.29833675,-1.038753546
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.614063792,-0.073391906,-0.9247712690000001
Paeru_PRECISE:M9pyruvAA_wt:1,-3.995271604,0.172131375,0.098900028
Paeru_PRECISE:M9pyruvAA_wt:2,-3.611596875,0.400456723,-0.10903512500000001
Paeru_PRECISE:M9fructAA_wt:3,9.294211415,0.361520286,-1.264741423
Paeru_PRECISE:M9fructAA_wt:4,9.276047401,0.260425949,-1.40719642
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.378181188,0.012136879000000001,-0.285177133
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.453920747,-0.22381704100000002,-0.288850429
Paeru_PRECISE:M9glycAA_wt:1,-3.408317568,-0.13530198300000001,0.162071362
Paeru_PRECISE:M9glycAA_wt:2,-2.441481518,-0.103489864,-0.07784505800000001
Paeru_PRECISE:M9pyruvAA_wt:3,-3.515974285,0.037044069,-0.30176872600000004
Paeru_PRECISE:CAMHB_wt:7,-1.879324001,0.40493889800000005,-0.39357762500000004
Paeru_PRECISE:CAMHB_wt:8,-1.069926645,0.26662903400000004,-0.285373229
Paeru_PRECISE:R10LB_wt:2,2.57619394,0.18012270200000002,-0.571502932
Paeru_PRECISE:R10LB_wt:3,3.08674909,0.23325293500000002,-0.39018590400000003
Paeru_PRECISE:R10LB_wt:4,0.07007474400000001,0.055086831,-0.8700658680000001
Paeru_PRECISE:R10LB_wt:5,0.155377505,-0.24830506100000002,-1.124415069
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.9150448510000002,0.017165122,-0.864054222
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.214913511,-0.300534058,-0.87124662
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.440530473,-0.287765873,-1.240022018
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.454218976,-0.26966560100000003,-1.09731954
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.90635426,-0.329397916,-0.8552617180000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.064675732,0.10996543700000001,-0.712004085
Paeru_PRECISE:M9sucAA_wt:5,7.41168009,1.421686048,0.380008769
Paeru_PRECISE:M9sucAA_wt:6,8.66727843,1.274452008,-0.165247415
Paeru_PRECISE:R10LB_wt:6,0.293251081,-0.42072406700000003,-0.43929449400000004
Paeru_PRECISE:R10LB_wt:7,1.314335164,-0.199376349,-0.41026632700000004
Paeru_PRECISE:LB_wt:3,6.241542155,-0.067427131,0.769535827
Paeru_PRECISE:LB_wt:4,5.96479621,-0.34974878200000004,0.6345430200000001
Paeru_PRECISE:R10LB_NaCl:1,5.10946677,-0.8395307350000001,-0.6525108460000001
Paeru_PRECISE:R10LB_NaCl:2,3.210948852,-0.512741278,-0.6331108999999999
Paeru_PRECISE:M9glucAA_wt:3,2.197106291,0.563828328,0.845255893
Paeru_PRECISE:M9glucAA_Zn:1,-6.64473047,2.206759201,0.848508118
Paeru_PRECISE:M9glucAA_Cu:1,5.044317858,-0.164074199,0.096042427
Paeru_PRECISE:M9glucAA_NaOCl:1,3.579136734,-0.382211342,1.285542973
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.104902306,-0.746792391,0.9610003730000001
