,A,MvfR,LasR
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,1.511204215,-0.12165452900000001,0.48108002600000005
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-3.785077474,-1.571569513,0.025382857
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-2.9409898230000002,-1.227013691,0.173639229
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-2.9829157740000003,-1.3874068670000002,0.584030849
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-3.720203165,-1.513990497,0.20405926700000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,1.273065434,-0.00762711,0.486455579
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,1.201270347,0.27208922900000004,-0.29546488
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,1.163787904,0.091391254,0.020100558
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.087646635,-0.051875335,-0.10183876
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.087646635,0.051875335,0.101838759
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-3.151743177,-0.573318732,-0.7203007140000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-2.370151502,-0.453419312,-0.579534501
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-1.552265234,0.10352649400000001,-0.052298168000000006
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-1.513901264,-0.112172063,-0.133183508
Catabolite_repression:del_hfq_crc_wt:1,-0.8485340560000001,-0.237810717,-0.22934700600000002
Catabolite_repression:del_hfq_crc_wt:2,0.8485340560000001,0.237810717,0.22934700600000002
Catabolite_repression:delHfq:1,-7.563436177,-0.097118517,-1.0218407
Catabolite_repression:delHfq:2,-8.020307663,-0.143005192,-0.842225038
Catabolite_repression:deldcrc:1,-7.73752592,0.682570769,-0.7974817540000001
Catabolite_repression:deldcrc:2,-8.327124878,0.6881653980000001,-0.9672358950000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.6012515860000001,0.036173258,0.012329111
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-1.275586864,-0.258900836,4.54e-05
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.674335278,0.222727578,-0.012374476
Diallyl_disulphide_treatment:PAO1_DDS:1,-26.77998435,-2.114991861,-1.925900079
Diallyl_disulphide_treatment:PAO1_DDS:2,-28.86598292,-2.389034181,-2.040655355
Diallyl_disulphide_treatment:PAO1_DDS:3,-25.79126965,-2.491788289,-2.043583728
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.11425073200000001,0.31999138800000004,0.057901223
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.11425073200000001,-0.31999138800000004,-0.057901224
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.651107261,-0.041224331,0.235935998
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.801153325,-0.188116224,-0.0388198
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.48387295100000005,0.32013562,-0.006893717000000001
HapZ_SagS_mutant:delHapZp:1,0.736539381,0.23970084600000002,-0.015933807
HapZ_SagS_mutant:delHapZp:2,1.9281127850000002,-0.09681613,-0.007714927000000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-1.032742999,-0.38823330500000003,0.011440883
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.5488700470000001,0.068097684,-0.004547167
HapZ_SagS_mutants:delHApZ:1,3.406150173,0.149121476,0.019541573
HapZ_SagS_mutants:delHApZ:2,3.661400788,-0.08750917200000001,0.040148243
HapZ_SagS_mutants:delHApZ:3,3.500565516,-0.095286718,-0.049613527000000004
HapZ_SagS_mutants:delSagS:1,6.497180818,0.345292351,0.071857683
HapZ_SagS_mutants:delSagS:2,6.900559693,-0.038554736,-0.096547537
HapZ_SagS_mutants:delSagS:3,4.5006169620000005,-0.226031894,0.061252393
HapZ_SagS_mutants:delHapZp:1,0.8735170250000001,0.044806413,-0.032713577
yhjH_knockout:PA_delyhjH_wt:1,0.302923795,0.057497531000000004,0.039892765000000004
yhjH_knockout:PA_delyhjH_wt:2,-0.302923795,-0.057497531000000004,-0.039892765000000004
yhjH_knockout:PA_delyhjH:1,8.649502871,0.251955667,-0.45777260500000005
yhjH_knockout:PA_delyhjH:2,8.914347274,0.358394084,-0.38991003500000004
yhjH_knockout:PA_delwspF:1,4.187628775,0.30615953300000004,-0.810436365
yhjH_knockout:PA_delwspF:2,-0.30724954,0.08524782900000001,-0.582043215
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-10.7593075,-0.185153645,-1.019524413
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-10.98665921,-0.063034923,-0.883397654
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-11.6568511,0.106402904,-0.8099663330000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-10.6258411,-0.01440429,-0.795055186
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.106744239,-0.15381113600000001,-0.12396103400000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.10911474500000001,-0.13423800800000002,0.032687451
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.263960764,0.155820926,0.027931987000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.048101780000000004,0.132228218,0.063341595
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-11.17898471,0.9985224170000001,1.234889918
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-10.66828514,1.09484848,1.292614328
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.129614198,-0.10973553500000001,-0.102847648
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.117289475,-0.090156733,0.053806554000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.24690367400000002,0.199892269,0.049041095
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.586589545,0.210399303,0.055976462000000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-5.500572587,-0.47729313500000004,0.11616977
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-5.667380186,-0.46199229700000005,0.117384655
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.586589545,-0.210399303,-0.055976462000000005
Lung_infection_transcriptome:PA01_LS1:1,-6.027089453,0.6732437290000001,-0.48260402500000005
Lung_infection_transcriptome:PA01_LS1:2,-6.031076542,0.7508151190000001,-0.534390865
Lung_infection_transcriptome:PA01_CS1:1,-0.261713898,-0.037261267,0.20228673500000002
Lung_infection_transcriptome:PA01_CS1:2,0.261713898,0.037261267,-0.20228673500000002
Testosterone_treatment:Testosterone_Control:1,-0.6118959270000001,0.011293747000000002,0.344263775
Testosterone_treatment:Testosterone_Control:2,0.6118959270000001,-0.011293747000000002,-0.344263775
Testosterone_treatment:Testosterone_2.5:1,-0.15973469,-0.194973258,0.087578325
Testosterone_treatment:Testosterone_2.5:2,0.40122337100000005,-0.001021901,-0.5115753670000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-2.760557925,0.9023432100000001,0.710271776
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-3.6265198940000003,0.82541595,0.669587188
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-3.269401594,0.651804515,0.820764029
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-6.928603417,-0.86600475,-0.574471202
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-5.011067365,-0.706400531,-0.51346244
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-4.989401603,-0.706872877,-0.166883585
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,3.631362414,0.871880325,0.31617947300000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,5.66828449,0.9365370230000001,0.42934114100000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,4.0139637950000004,0.7627375270000001,0.49388289300000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-5.605866118,-0.9827922760000001,-0.537069738
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.072081136,-0.8101435170000001,-0.6025496020000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-4.635663444,-0.7782190840000001,-0.09978416700000001
Dispersed_cells:PAO1_dispersed_wt:1,1.285819776,-0.26778798,0.01499367
Dispersed_cells:PAO1_dispersed_wt:2,-1.285819776,0.26778798,-0.01499367
Dispersed_cells:PyhjH_dispersed:1,-3.792679648,0.115259018,0.179219024
Dispersed_cells:PyhjH_dispersed:2,-5.906387682,0.17741358200000001,-0.12194110100000001
Dispersed_cells:PA01_Planktonic:1,18.85366488,2.420158931,3.436539666
Dispersed_cells:PA01_Planktonic:2,19.29216318,2.317989482,3.3807870060000003
Dispersed_cells:PAO1_Biofilm:1,13.64175413,1.2288197840000001,2.046216255
Dispersed_cells:PAO1_Biofilm:2,14.37772495,1.268578699,1.9426497999999999
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-4.237470666,-0.767040558,-0.392269725
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-3.856861353,-0.642281149,-0.42079455800000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-2.741568821,-0.9888516940000001,-0.47938401
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.269965116,-0.18119601100000002,-0.0028804290000000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.043385935,0.093449554,0.028441179
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.31335105100000005,0.087746458,-0.025560749
gcsR_mutant:PAO1_rep_wt:1,-0.031945455000000005,0.003698359,0.033075715000000006
gcsR_mutant:PAO1_rep_wt:2,0.031945455000000005,-0.003698358,-0.033075715000000006
gcsR_mutant:GcsR_rep:1,0.015910866000000003,-0.209922939,-0.131039935
gcsR_mutant:GcsR_rep:2,-0.281190218,-0.08158894200000001,-0.160128985
ampC_mutation:PA_Cef_taz_wt:1,-1.8435005800000002,-0.14950964,0.024749391000000003
ampC_mutation:PA_mutS_Cef_taz:1,2.541172155,-0.07728003900000001,-0.28072165800000004
ampC_mutation:PA_mutS:1,2.535046393,0.173777396,0.9539177070000001
ampC_mutation:PA_mutS:2,1.755619564,-0.417143996,-0.36871228
ampC_mutation:PA_mutS:3,-3.711900676,-0.15572191900000001,0.5874660620000001
ampC_mutation:PA_Cef_taz_wt:2,1.8435005800000002,0.14950964,-0.024749391000000003
ampC_mutation:PA_mutS_Cef_taz:2,3.9793213290000002,0.6942530720000001,0.19499759100000003
ampC_mutation:PA_mutS:4,0.9639121070000001,0.144454885,0.272292615
ampC_mutation:PA_mutS:5,1.429476603,-0.728273916,-0.917738362
ampC_mutation:PA_mutS:6,-2.552004568,0.455687104,-0.050093021
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-3.113884479,-0.554161483,-0.104583036
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-2.830512992,-0.44052838600000005,0.168933884
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.665313298,-0.171795038,-1.14555874
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-2.565333956,-0.052160027000000005,-0.30502764600000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.7615159120000001,0.210519218,-0.019114146000000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,2.005248318,0.390486427,0.045401794
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.177633241,0.393684226,-0.090638496
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-2.334513101,-0.334972357,-0.6164206560000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-2.793221989,-0.341148924,-0.689971266
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.206886706,-0.384612239,-0.6804168060000001
n-alkanes_treatment:PA_alkane:1,0.377649677,1.270978737,0.560750125
n-alkanes_treatment:PA_alkane:2,3.479411685,1.5027898020000001,0.498794979
n-alkanes_treatment:PA_Glycerol:1,0.5505066750000001,0.11391343400000001,0.002383445
n-alkanes_treatment:PA_Glycerol:2,1.082804323,0.011400307,-0.020762111
n-alkanes_treatment:PA_Glycerol:3,-1.633310998,-0.125313742,0.018378665000000002
Catabolise_Nucleic_Acids:L_asp:1,-8.083407634,-0.5444599050000001,-0.19613144
Catabolise_Nucleic_Acids:L_asp:2,-4.368787396,-0.608389304,-0.5405537260000001
Catabolise_Nucleic_Acids:DNA_1:1,-0.009624656,-0.016392463,-0.09927404000000001
Catabolise_Nucleic_Acids:DNA_1:2,-0.518392417,-0.132106308,-0.0459046
Catabolise_Nucleic_Acids:DNA_1:3,0.528017073,0.148498772,0.14517864
cysB_mutant:PAO1HH_wt:1,0.988770401,0.096715299,-0.102114936
cysB_mutant:PAO1HH_wt:2,-0.988770401,-0.096715298,0.102114936
cysB_mutant:cysBHH:1,-4.446803866,0.621386691,0.39905607600000004
cysB_mutant:cysBHH:2,-5.209027497,0.525801199,0.29202404600000004
cysB_mutant:cysBHH:3,-3.087672924,0.7011963250000001,0.41601484600000005
ersA_knockout:delersA:1,2.128931972,0.514986249,0.51196791
ersA_knockout:delersA:2,1.461297009,0.265087035,0.496489214
ersA_knockout:wt_BHI:1,-1.786874942,-0.024793502000000002,-0.08420366800000001
ersA_knockout:wt_BHI:2,1.786874942,0.024793502000000002,0.08420366700000001
Farnesol_treatment:RNA of 0-1F_L:1,0.219561643,0.078102826,0.15967414300000002
Farnesol_treatment:RNA of 0-1F_L:2,1.409177531,0.010290311,0.084378612
Farnesol_treatment:RNA of 0-1F_L:3,-1.6287391740000001,-0.08839313800000001,-0.244052755
Farnesol_treatment:RNA of 6-F_L1:1,-3.135897895,-0.43347169900000004,-0.40241139000000004
Farnesol_treatment:RNA of 6-F_L1:2,0.146640573,-0.380391698,-0.035603149
Farnesol_treatment:RNA of 6-F_L1:3,0.438972978,-0.29616899,-0.023179277
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.010644087,0.103213052,0.210970284
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.247037834,0.16319017500000002,0.082077386
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,4.273150899,0.283508499,1.515413691
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,1.781829637,0.02486421,-0.25475690900000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-2.018223384,-0.29126743800000005,-0.03829076
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,4.434359098,0.32270661300000003,1.1763592840000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-3.929664227,-0.139617409,-0.395725262
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,3.929664227,0.139617408,0.395725262
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-12.59873463,-0.2103429,-2.320526849
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-11.99236278,-0.304197357,-3.729719845
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-12.804622460000001,0.20327191500000003,-1.544274588
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-14.416655070000001,1.058022265,-2.248372752
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-11.97451974,-1.08084378,-2.627499636
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-13.45403484,-0.662596959,-2.108245462
Metabolic_fitness_plasmid:PAO1_pBS228:1,-16.17988304,-0.555523124,-1.100666626
Metabolic_fitness_plasmid:PAO1_pBS228:2,-14.4862364,0.048767128,-1.851644591
Metabolic_fitness_plasmid:PAO1_RmS149:1,-13.33009971,-1.9384490300000001,-2.522716308
Metabolic_fitness_plasmid:PAO1_RmS149:2,-13.32284782,-0.804155972,-2.6100389330000002
mexZ_knockout:del_mexZ:1,1.258892874,-0.077820241,-0.08020967200000001
mexZ_knockout:del_mexZ:2,0.573041945,0.060671214,0.128166947
mexZ_knockout:del_mexZ:3,-0.08019577400000001,-0.38937681100000004,-0.089532396
mexZ_knockout:wt_LB:1,-2.141302812,0.13214965,-0.017099229
mexZ_knockout:wt_LB:2,0.7672468960000001,0.16170604800000002,0.124917309
mexZ_knockout:wt_LB:3,1.374055916,-0.293855697,-0.10781807900000001
Mucin_glycans:ABTGC:1,0.837601436,-0.166523428,0.106081276
Mucin_glycans:ABTGC:2,-0.535575743,-0.189707712,0.065908716
Mucin_glycans:ABTGC:3,-0.9928706290000001,0.068028775,0.059672356
Mucin_glycans:ABTGC:4,-0.265158704,0.174790954,-0.084842527
Mucin_glycans:ABTGC:5,0.956003641,0.113411409,-0.14681982300000002
Mucin_glycans:MUC5B:1,-8.650114706,-1.24531452,-1.153228564
Mucin_glycans:MUC5B:2,-7.285052637,-1.069730755,-1.066019369
Mucin_glycans:Glycans:1,-1.374713762,-0.18284466300000002,-0.020155134
Mucin_glycans:Glycans:2,-1.7310136850000002,-0.284726584,-0.125891687
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.94564007,0.017371557000000003,-0.37478177500000004
NC_002516.2:Planktonic_total_RNA_Rep:2,0.192159618,0.0044793440000000006,0.035215502
NC_002516.2:Planktonic_total_RNA_Rep:3,0.753480452,-0.0218509,0.33956627300000003
NC_002516.2:Biofilm_total_RNA_Rep:1,-9.132492853,-0.5351085750000001,0.230485933
NC_002516.2:Biofilm_total_RNA_Rep:2,-6.842586665,-0.564209888,0.35790185300000005
Zinc_treatment:PA_Zn:1,-5.990065185,-0.47646701100000005,0.015745978
Zinc_treatment:PA_Zn:2,-5.803701797,-0.27825303900000004,-0.541690329
Zinc_treatment:PA_Zn:3,-6.680144579,-0.6765419920000001,-0.018939825
Zinc_treatment:PA_Zn_wt:1,-0.143378577,-0.11527090200000001,0.198642266
Zinc_treatment:PA_Zn_wt:2,0.143378577,0.11527090300000001,-0.198642266
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.302410195,0.029505204,-0.007539872
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.302410195,-0.029505204,0.007539873000000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.491052583,0.16860039400000001,-0.29716340700000005
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.393054253,-0.69144118,-0.74833593
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-1.878855838,-0.25566583600000004,-0.8203812960000001
Paeru_PRECISE:CAMHB_wt:1,-17.13018525,-1.811842984,1.102462335
Paeru_PRECISE:CAMHB_wt:2,-18.59511257,-1.7771029660000002,0.9699632050000001
Paeru_PRECISE:CAMHB_wt:3,-17.56275175,-1.50261258,0.591481172
Paeru_PRECISE:CAMHB_wt:4,-18.28976993,-1.6577194080000002,0.38271124500000003
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.007381755,-0.090612229,0.9448678620000001
Paeru_PRECISE:M9glucAA_Pqt10:2,0.227726268,-0.516138697,0.30365494400000004
Paeru_PRECISE:M9glucAA_Pqt:1,3.3241160130000003,-0.46538200300000004,0.192091231
Paeru_PRECISE:M9glucAA_Pqt:2,4.269885747,-0.370666519,0.28465465100000004
Paeru_PRECISE:M9glucAA_wo_Pqt:1,5.45879793,-0.424900785,0.15530316
Paeru_PRECISE:M9glucAA_wo_Pqt:2,5.079822335,-0.566953009,0.164520159
Paeru_PRECISE:M9glucAA_NaCl:1,-22.24175372,-1.885598172,-0.51557743
Paeru_PRECISE:M9glucAA_NaCl:2,-21.83652681,-1.790912283,-0.08444253700000001
Paeru_PRECISE:M9glucAA_NaCl:3,-22.09346681,-2.038909318,-0.08955936
Paeru_PRECISE:CAMHB_wt:5,-18.04963499,-1.84441983,0.5990319
Paeru_PRECISE:CAMHB_wt:6,-17.84232856,-1.762375423,0.48347823500000003
Paeru_PRECISE:LB_wt:1,-4.194599181,-0.5147567390000001,-1.100802117
Paeru_PRECISE:LB_wt:2,-5.133211852,0.15403603200000002,-0.34769920800000004
Paeru_PRECISE:M9glucAA_wt:1,1.7184527470000002,-0.129490282,-0.24359881500000002
Paeru_PRECISE:M9glucAA_wt:2,0.691778792,-0.045296756,0.44273493100000005
Paeru_PRECISE:M9glucAA_lowpH:1,-1.760681734,0.25336256500000004,0.41454943400000005
Paeru_PRECISE:M9glucAA_lowpH:2,-1.516680448,0.263804865,0.214899697
Paeru_PRECISE:M9glucAA_DPD:1,1.387209713,-0.619041515,-0.164530645
Paeru_PRECISE:M9glucAA_DPD:2,1.400122603,-0.747900996,-0.061620678000000005
Paeru_PRECISE:M9sucAA_wt:1,-6.421408773,-0.243834914,-0.556032229
Paeru_PRECISE:M9sucAA_wt:2,-6.82155374,-0.792149317,-0.18181381800000002
Paeru_PRECISE:M9glucAA_NaCl:4,-22.0376182,-1.972207636,-0.30378423400000004
Paeru_PRECISE:M9glucAA_NaCl:5,-22.85362137,-1.822570204,-0.211344144
Paeru_PRECISE:M9sucAA_wt:3,-3.186393592,-0.02194299,0.205330492
Paeru_PRECISE:M9sucAA_wt:4,-1.367139515,-0.16732717700000002,0.13953589
Paeru_PRECISE:R10LB_wt:1,0.645365678,-0.031754234,0.725537171
Paeru_PRECISE:M9glucAA_NaCl:6,-18.11548247,-0.9382015730000001,0.044463309
Paeru_PRECISE:M9glucAA_NaCl:7,-19.22674317,-1.298163694,-0.13367903
Paeru_PRECISE:M9fructAA_wt:1,-1.734722432,0.079663547,0.137655786
Paeru_PRECISE:M9fructAA_wt:2,-2.164025068,0.127053364,0.068796305
Paeru_PRECISE:M9GlcNAcAA_wt:1,-1.960817101,0.315727082,0.37069432700000005
Paeru_PRECISE:M9GlcNAcAA_wt:2,-0.5589217390000001,0.298539761,0.38518838800000005
Paeru_PRECISE:M9pyruvAA_wt:1,-10.94214108,-0.8298905980000001,-0.6804485880000001
Paeru_PRECISE:M9pyruvAA_wt:2,-8.826634796,-0.124947948,0.054284721
Paeru_PRECISE:M9fructAA_wt:3,-5.875806415,-0.5557835280000001,0.494906469
Paeru_PRECISE:M9fructAA_wt:4,-6.312687391,-0.7591022230000001,0.447273605
Paeru_PRECISE:M9GlcNAcAA_wt:3,-6.490487195,-0.237589826,-0.13910581800000002
Paeru_PRECISE:M9GlcNAcAA_wt:4,-6.081593759,0.025252935,-0.016166468
Paeru_PRECISE:M9glycAA_wt:1,-5.363717814,0.055611771000000004,0.15584077500000001
Paeru_PRECISE:M9glycAA_wt:2,-6.007781172,-0.051426925000000005,-0.12049346400000001
Paeru_PRECISE:M9pyruvAA_wt:3,-8.487788142,-0.844621653,-0.7871601450000001
Paeru_PRECISE:CAMHB_wt:7,-16.34304291,-1.5724004850000002,1.3261717640000001
Paeru_PRECISE:CAMHB_wt:8,-16.26829884,-1.524030162,1.345039913
Paeru_PRECISE:R10LB_wt:2,1.8279220390000002,0.08709633700000001,1.171007172
Paeru_PRECISE:R10LB_wt:3,-0.26903650300000004,0.176871577,1.156465843
Paeru_PRECISE:R10LB_wt:4,4.673941256,0.34032818200000003,1.642917887
Paeru_PRECISE:R10LB_wt:5,3.178817161,0.265959654,1.751802562
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-4.784298269,-0.31015501300000003,0.6150405440000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-1.536007134,0.12763380500000002,0.747998173
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-4.431784801,-0.131138355,0.507130769
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-5.305865892,-0.187830259,0.47699828800000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-1.546796068,-0.13607645100000001,0.255138179
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-2.852328124,-0.070907131,0.6568980640000001
Paeru_PRECISE:M9sucAA_wt:5,-2.691321245,-0.15930222600000002,0.35004559100000004
Paeru_PRECISE:M9sucAA_wt:6,-3.604630156,-0.730559917,0.269057624
Paeru_PRECISE:R10LB_wt:6,0.584192014,0.248933434,1.54478916
Paeru_PRECISE:R10LB_wt:7,-0.59524912,0.051645845,1.258310025
Paeru_PRECISE:LB_wt:3,1.401179361,0.081176514,-0.001919876
Paeru_PRECISE:LB_wt:4,1.716465033,0.153975293,0.11551991
Paeru_PRECISE:R10LB_NaCl:1,-3.056448661,-0.272436699,0.808943618
Paeru_PRECISE:R10LB_NaCl:2,1.301598709,-0.6888886040000001,1.050038221
Paeru_PRECISE:M9glucAA_wt:3,-3.081888448,-0.06724311,-0.7045765380000001
Paeru_PRECISE:M9glucAA_Zn:1,-21.14475405,3.243503066,0.8449337010000001
Paeru_PRECISE:M9glucAA_Cu:1,-19.32031584,-0.811699978,-0.23112977
Paeru_PRECISE:M9glucAA_NaOCl:1,-6.585153031,0.31590756000000003,-0.52131525
Paeru_PRECISE:M9GlcNAcAA_8:1,-7.507489811,0.058848624,-0.30633101300000004
Paeru_PRECISE:M9GlcNAcAA_8:2,-7.368293835,0.818380195,-0.498513007
Paeru_PRECISE:M9GlcNAcAA_4:1,-10.51815791,-0.861827395,-0.34397382400000004
