,A,Dnr
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-6.4084822653,-0.058018329
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-4.9016929285,-0.048857483
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-5.8889316344000004,-0.423386839
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-11.861055107,0.174868247
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-10.0739083904,0.279106509
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.7731783798,-0.05007143
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.4809757777,-0.22016871600000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-11.8099824611,0.115309744
Metabolic_fitness_plasmid:PAO1_RmS149:2,-7.8484593062,0.09079113700000001
Mucin_glycans:ABTGC:1,3.6678224257,0.574255087
Mucin_glycans:ABTGC:2,6.5422616045,0.23967785100000003
Mucin_glycans:ABTGC:3,-0.266478482,-0.570748029
Mucin_glycans:ABTGC:4,-4.715378839,-0.067383701
Mucin_glycans:ABTGC:5,-5.2282267093,-0.175801209
Mucin_glycans:MUC5B:1,9.3879783579,3.371251788
Mucin_glycans:MUC5B:2,11.1078037967,3.670601208
Mucin_glycans:Glycans:1,11.8866303326,1.075985378
Mucin_glycans:Glycans:2,7.8136457474,0.344296912
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-11.0226619694,0.19115948900000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-10.2172827786,0.13957303100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-9.525913276,0.5782845910000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,10.9463050055,-1.076044195
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,10.6808903259,-1.416045231
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,10.394638781,-0.274301934
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-10.1377455407,0.130072084
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-8.811265755,0.872456648
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-8.3958474402,0.495815057
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,7.9919217749,-0.469110434
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,9.1078821986,-0.38205431500000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,10.2450547624,-0.647179041
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.6132796898,0.506418355
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.6132796898,-0.506418355
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,1.3765313228,-0.5441107580000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,0.8053085953,-1.100436395
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-0.5485858508,0.208953509
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,0.07030552400000001,-0.180741755
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,25.3730257988,-0.48606282700000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,25.6639888658,-0.124738212
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,21.8899008922,0.5616818090000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,20.5518878136,-0.11074621300000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,2.7098003837,-0.35869385400000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.9643612294,-0.274144912
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.046385284000000006,0.073310633
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-1.7918244383,0.5595281320000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,0.1739835532,0.9407609530000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-0.4467255819,0.861559446
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,2.1110587281,-0.172184938
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-1.5565466208,-0.087630371
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.5545121072,0.259815309
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,4.7399225119,1.784582496
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.9144400367000001,1.272135444
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,7.5159710371,0.6069810880000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,3.5564902054000003,0.339412451
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-2.1039586081,-1.211564776
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-2.037721507,-0.555213347
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-1.5126824336,-1.289939816
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,6.4146162892,1.44118568
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,6.1970694788,1.546751703
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,7.2985181009,1.567211619
Rosmarinic_acid:PAO1-100UMRA:1,0.8798294358000001,-0.065660403
Rosmarinic_acid:PAO1-100UMRA:2,0.0193438145,-0.162755432
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.9544112435000001,-0.20006875000000002
Rosmarinic_acid:PAO1_DMSO_Control:2,0.5805976672000001,0.1599845
Rosmarinic_acid:PAO1_DMSO_Control:3,0.3738135763,0.040084251
Testosterone_treatment:Testosterone_Control:1,0.7027973331,0.061269283
Testosterone_treatment:Testosterone_Control:2,-0.7027973331,-0.061269283
Testosterone_treatment:Testosterone_2.5:1,0.5688772104,0.63963514
Testosterone_treatment:Testosterone_2.5:2,-9.534510000000001e-05,0.246234363
Tf_toxin_expression:PAO1_WT:1,3.7361295999,0.345939151
Tf_toxin_expression:PAO1_WT:2,-3.7361295999,-0.345939151
Tf_toxin_expression:PAO1_derfA:1,-3.9729409761000003,0.5080286820000001
Tf_toxin_expression:PAO1_derfA:2,-3.0655350428,0.35592014600000005
Zinc_treatment:PA_Zn:1,8.2536909675,-0.381746258
Zinc_treatment:PA_Zn:2,8.4319639272,-0.301766017
Zinc_treatment:PA_Zn:3,7.7676048671,-0.11727111100000001
Zinc_treatment:PA_Zn_wt:1,-0.0406514507,-0.013629129
Zinc_treatment:PA_Zn_wt:2,0.0406514507,0.013629129
Paeru_PRECISE:CAMHB_wt:1,8.4085082167,2.039871479
Paeru_PRECISE:CAMHB_wt:2,7.8314010364,1.413967215
Paeru_PRECISE:CAMHB_wt:3,11.7091947159,1.473589853
Paeru_PRECISE:CAMHB_wt:4,8.5086145624,1.179021819
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.5951940206,0.190890562
Paeru_PRECISE:M9glucAA_Pqt10:2,-2.6061167765,-1.694964905
Paeru_PRECISE:M9glucAA_Pqt:1,-4.3917161891,-1.769263886
Paeru_PRECISE:M9glucAA_Pqt:2,-2.031515174,-1.086232485
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-2.6496835488,-0.373855908
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-2.3071314917,-1.009883625
Paeru_PRECISE:M9glucAA_NaCl:1,-6.4773588047,-1.243215745
Paeru_PRECISE:M9glucAA_NaCl:2,-4.7078402879,0.425359672
Paeru_PRECISE:M9glucAA_NaCl:3,-4.943095943,-0.12388924400000001
Paeru_PRECISE:CAMHB_wt:5,8.4767649041,1.022907773
Paeru_PRECISE:CAMHB_wt:6,7.2628968786,1.156174649
Paeru_PRECISE:LB_wt:1,-1.8949103676,0.10773716900000001
Paeru_PRECISE:LB_wt:2,-0.9004391920000001,0.319581384
Paeru_PRECISE:M9glucAA_wt:1,-0.4194560692,-0.415850987
Paeru_PRECISE:M9glucAA_wt:2,0.4194560692,0.415850987
Paeru_PRECISE:M9glucAA_lowpH:1,4.6590994845,0.959143611
Paeru_PRECISE:M9glucAA_lowpH:2,3.9590717355000002,1.27375067
Paeru_PRECISE:M9glucAA_DPD:1,-4.7136524054999995,-1.214766208
Paeru_PRECISE:M9glucAA_DPD:2,-2.5280942747,-1.386350476
Paeru_PRECISE:M9sucAA_wt:1,-2.1902282777,-0.518086417
Paeru_PRECISE:M9sucAA_wt:2,2.9510020748,1.057699172
Paeru_PRECISE:M9glucAA_NaCl:4,-5.1683250425,-0.279476502
Paeru_PRECISE:M9glucAA_NaCl:5,-4.9325256798,0.404220838
Paeru_PRECISE:M9sucAA_wt:3,2.0724555249,1.151237034
Paeru_PRECISE:M9sucAA_wt:4,1.5147600106999999,0.6663812480000001
Paeru_PRECISE:R10LB_wt:1,1.9143076391,1.53423664
Paeru_PRECISE:M9glucAA_NaCl:6,-2.8303084894,0.13236545
Paeru_PRECISE:M9glucAA_NaCl:7,-3.5946243802,0.051853314000000005
Paeru_PRECISE:M9fructAA_wt:1,1.3937060881,0.523494584
Paeru_PRECISE:M9fructAA_wt:2,0.7326524396,0.172724244
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.3672150833,0.22521864
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.9697816088000001,0.221766225
Paeru_PRECISE:M9pyruvAA_wt:1,-3.1984571924,0.051362498000000006
Paeru_PRECISE:M9pyruvAA_wt:2,0.8976039725,0.7242304340000001
Paeru_PRECISE:M9fructAA_wt:3,1.0837646477,0.207498451
Paeru_PRECISE:M9fructAA_wt:4,-0.8060849330000001,0.10702921300000001
Paeru_PRECISE:M9GlcNAcAA_wt:3,-3.2482030398,0.11105076900000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,-2.6284985621,0.095499516
Paeru_PRECISE:M9glycAA_wt:1,-2.6164778192,0.37494018
Paeru_PRECISE:M9glycAA_wt:2,-2.9217276607000002,0.39762388800000004
Paeru_PRECISE:M9pyruvAA_wt:3,-3.6012131472,0.034157253000000005
Paeru_PRECISE:CAMHB_wt:7,9.6134528747,2.3894857160000003
Paeru_PRECISE:CAMHB_wt:8,9.1174611679,2.427582586
Paeru_PRECISE:R10LB_wt:2,-0.8602657852000001,0.9304325080000001
Paeru_PRECISE:R10LB_wt:3,-0.1143627911,1.211781592
Paeru_PRECISE:R10LB_wt:4,-0.5171046806,0.85305847
Paeru_PRECISE:R10LB_wt:5,-3.0805087388,0.217563631
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.3846875296,0.138472315
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-0.028956424,0.19446227200000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-0.036178077,0.010257897
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-0.0541072157,-0.18466617500000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-3.6113992671,-1.191667187
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-3.4873703750000002,0.071171678
Paeru_PRECISE:M9sucAA_wt:5,9.853120432,1.081695979
Paeru_PRECISE:M9sucAA_wt:6,0.5035630499,0.703168557
Paeru_PRECISE:R10LB_wt:6,-3.1841496851,-0.14669227
Paeru_PRECISE:R10LB_wt:7,-2.9558421819,-0.272071859
Paeru_PRECISE:LB_wt:3,20.3085434007,1.663804075
Paeru_PRECISE:LB_wt:4,23.1137978408,1.861412446
Paeru_PRECISE:R10LB_NaCl:1,16.9600986869,0.20740944400000003
Paeru_PRECISE:R10LB_NaCl:2,3.5312086678,0.406186894
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-1.2382366851,1.164034215
Paeru_PRECISE:M9glucAA_Zn:1,13.0847030124,4.809030111
Paeru_PRECISE:M9glucAA_Cu:1,-0.9963094115000001,0.35392690800000004
Paeru_PRECISE:M9glucAA_NaOCl:1,-2.9182998346,0.542145932
Paeru_PRECISE:M9GlcNAcAA_8:1,-3.8878755328,1.177774022
Paeru_PRECISE:M9GlcNAcAA_8:2,-3.5047436153,1.111078816
Paeru_PRECISE:M9GlcNAcAA_4:1,-3.404989675,1.4570795730000001
Paeru_PRECISE:M9GlcNAcAA_4:2,-3.8222610906,0.867925264
Paeru_PRECISE:M9GlcNAcAA_2:1,-3.0803278647,1.183351882
Paeru_PRECISE:M9GlcNAcAA_2:2,-3.6411490778999998,0.516379439
Paeru_PRECISE:M9GlcNAcAA_1:1,-2.4697262616,0.9277239380000001
Paeru_PRECISE:M9GlcNAcAA_1:2,-2.2773535897,1.640923914
Paeru_PRECISE:M9glucAA_NaOCl:2,-5.484226489,0.7406400860000001
Paeru_PRECISE:M9glucAA_Cu:2,-3.8111536708,-0.20325931200000003
Paeru_PRECISE:M9glucAA_Fe:1,-0.17279587500000002,0.30808613100000004
Paeru_PRECISE:M9glucAA_Fe:2,-1.6115369290000001,0.748222056
Paeru_PRECISE:M9glucAA_Zn:2,-1.8783830492,0.367077928
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-4.4676026076,1.112089109
Paeru_PRECISE:CAMHB_Mec:1,10.1152884008,1.402284598
Paeru_PRECISE:CAMHB_Mec:2,8.7534394554,1.168823203
Paeru_PRECISE:CAMHB_Azt:1,6.5694355438,-0.44993420700000003
Paeru_PRECISE:CAMHB_Azt:2,5.2411388976,-0.50979339
Paeru_PRECISE:CAMHB_Pip:1,12.015580635,1.650054286
Paeru_PRECISE:CAMHB_Pip:2,4.1217481825,1.295837878
Paeru_PRECISE:CAMHB_Ceft:1,6.1436955548,1.462199775
Paeru_PRECISE:CAMHB_Ceft:2,5.5943504743,0.6354851450000001
Paeru_PRECISE:CAMHB_Ceft:3,9.8492845629,2.211816475
Paeru_PRECISE:CAMHB_Ceft:4,9.7362234524,1.331772687
Paeru_PRECISE:M9glucAA_Ceft:1,-0.2568447121,0.112678578
Paeru_PRECISE:M9glucAA_Ceft:2,-3.1934602644,-0.483317955
Paeru_PRECISE:M9glucAA_Gent:1,0.7742073093,1.303201234
Paeru_PRECISE:M9glucAA_Gent:2,0.1306363941,1.5396245259999999
Paeru_PRECISE:M9glucAA_Pip:1,0.6567690844,0.811917804
Paeru_PRECISE:M9glucAA_Pip:2,-0.1425111714,1.466996011
Paeru_PRECISE:M9glucAA_Azt:1,1.4551386474,-0.5758649220000001
Paeru_PRECISE:M9glucAA_Azt:2,1.5427257574,-0.7456763590000001
Paeru_PRECISE:CAMHB_Mero:1,8.7279962155,2.990344099
Paeru_PRECISE:CAMHB_Mero:2,9.451469952,2.789911077
Paeru_PRECISE:CAMHB_Tet:1,3.2104544835,-0.725981446
Paeru_PRECISE:CAMHB_Tet:2,-0.0353826451,-1.235651599
Paeru_PRECISE:R10LB_Gent:1,-1.370825592,0.9442721980000001
Paeru_PRECISE:R10LB_Ceft:1,-2.8444085275,-0.22399736
Paeru_PRECISE:R10LB_Ceft:2,-1.0712825594,1.104416137
Paeru_PRECISE:CAMHB_Biofilm:1,-3.1380825668,0.7116375580000001
Paeru_PRECISE:CAMHB_Biofilm:2,1.1449536249,0.753998732
Paeru_PRECISE:M9glucAA_Biofilm:1,3.2218913511,0.637416828
Paeru_PRECISE:M9glucAA_Biofilm:2,1.8417379056,0.233454598
Paeru_PRECISE:R10LB_Gent:2,-0.5878134872,1.514634609
Paeru_PRECISE:R10LB_Pip:1,-3.2349473376,0.142700099
Paeru_PRECISE:R10LB_Pip:2,-4.3648420982000005,-0.23399376300000002
Paeru_PRECISE:R10LB_Mec:1,-3.2617188473,0.571251892
Paeru_PRECISE:R10LB_Mec:2,-3.3323511148,0.30612675300000003
Paeru_PRECISE:CAMHB_Azt:3,-0.6815781753,0.06924509200000001
Paeru_PRECISE:CAMHB_Azt:4,1.6352030092,1.448601483
Paeru_PRECISE:CAMHB_Biofilm:3,5.2465389805000004,1.049456314
Paeru_PRECISE:CAMHB_Biofilm:4,1.3363254964,0.46019691300000004
Paeru_PRECISE:M9glucAA_Biofilm:3,0.23329339610000002,0.5467266230000001
Paeru_PRECISE:M9glucAA_Biofilm:4,0.9187284910000001,0.604455767
Paeru_PRECISE:R10LB_Mero:1,-3.6998295616,-1.7300220259999999
Paeru_PRECISE:R10LB_Mero:2,-4.291634907,-1.9556530790000002
Paeru_PRECISE:LB_Cam:1,1.0907162695000001,0.893709984
Paeru_PRECISE:LB_Cam:2,1.3528741999,1.275770507
Paeru_PRECISE:CAMHB_Ceft:5,6.9203738958,1.556888731
Paeru_PRECISE:CAMHB_Cip:1,11.2042972017,2.777536624
Paeru_PRECISE:CAMHB_Cip:2,4.2007433397,2.36857705
ampC_mutation:PA_Cef_taz_wt:1,-2.2949715433,0.350321806
ampC_mutation:PA_mutS_Cef_taz:1,0.246017537,-0.230652455
ampC_mutation:PA_mutS:1,-1.5825762102,-0.5855595210000001
ampC_mutation:PA_mutS:2,-13.0854788015,-1.855310781
ampC_mutation:PA_mutS:3,-1.1039243576,0.203098729
ampC_mutation:PA_Cef_taz_wt:2,2.2949715433,-0.350321806
ampC_mutation:PA_mutS_Cef_taz:2,-0.5946934482,0.36212871700000004
ampC_mutation:PA_mutS:4,-0.8483683154,0.736831505
ampC_mutation:PA_mutS:5,-14.6827083775,-1.293580724
ampC_mutation:PA_mutS:6,1.3698723172,0.39737544700000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,1.1934704139,1.904061714
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,2.0005691131,1.4771293650000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,1.6454966768000001,2.2617891390000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,1.5907832007,1.939540853
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.1421278242,2.379461851
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.4627693565,1.59503129
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.8555388542,-1.183219574
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.8555388542,1.183219574
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,1.5432362444,0.9132200140000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,2.2044774683,1.043546921
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,2.3217363062,0.34095186800000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,3.322684111,0.21212438800000002
cysB_mutant:PAO1HH_wt:1,-0.8333374277000001,-0.878011929
cysB_mutant:PAO1HH_wt:2,0.8333374277000001,0.878011929
cysB_mutant:cysBHH:1,0.8771048213,0.45579245900000004
cysB_mutant:cysBHH:2,0.4760884521,1.119764637
cysB_mutant:cysBHH:3,-0.3103850628,1.3371650320000001
ersA_knockout:delersA:1,-0.39924978240000003,0.276403603
ersA_knockout:delersA:2,-2.5257123217,0.042621097000000004
ersA_knockout:wt_BHI:1,2.1706272679,-0.041900351
ersA_knockout:wt_BHI:2,-2.1706272679,0.041900351
gcsR_mutant:PAO1_rep_wt:1,-0.019983751,-0.04716401
gcsR_mutant:PAO1_rep_wt:2,0.019983751,0.04716401
gcsR_mutant:GcsR_rep:1,0.019819203400000002,0.17440207200000002
gcsR_mutant:GcsR_rep:2,0.4602483364,0.19996908900000002
mexZ_knockout:del_mexZ:1,-4.3734594701,-0.467060701
mexZ_knockout:del_mexZ:2,-1.4898670162,0.158207553
mexZ_knockout:del_mexZ:3,-0.17706292410000002,-0.381527906
mexZ_knockout:wt_LB:1,6.1654367127,0.43278126400000005
mexZ_knockout:wt_LB:2,-2.2751839671000003,-0.040284542
