,A,LiuR
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.19850208200000002,0.002044651
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,3.517400201,1.65530492
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,3.358387449,1.670302268
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.19850208200000002,-0.002044651
Lung_infection_transcriptome:PA01_LS1:1,14.0959241,3.320950807
Lung_infection_transcriptome:PA01_LS1:2,14.72233042,3.151687607
Lung_infection_transcriptome:PA01_CS1:1,0.070983562,0.526620451
Lung_infection_transcriptome:PA01_CS1:2,-0.070983562,-0.526620451
Testosterone_treatment:Testosterone_Control:1,2.840389195,0.446300558
Testosterone_treatment:Testosterone_Control:2,-2.840389195,-0.446300558
Testosterone_treatment:Testosterone_2.5:1,-4.257276644,-1.014260736
Testosterone_treatment:Testosterone_2.5:2,-2.584783226,-0.148410951
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,3.875720855,0.562427596
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,3.326072552,-0.069563049
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,4.613247588,0.422436735
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-2.593904232,-0.20231907400000002
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-4.767428939,-0.8117650270000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-2.298025483,-0.260477391
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,3.306274112,0.316593662
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,4.267659782,0.343981056
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,2.956483552,0.077697087
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-3.621534795,0.018455997000000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.919317327,-0.252763142
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-2.989565324,-0.503964658
Dispersed_cells:PAO1_dispersed_wt:1,1.114523557,0.107132924
Dispersed_cells:PAO1_dispersed_wt:2,-1.114523557,-0.107132924
Dispersed_cells:PyhjH_dispersed:1,2.035506147,1.148405285
Dispersed_cells:PyhjH_dispersed:2,2.01302021,1.139758012
Dispersed_cells:PA01_Planktonic:1,-8.170999205,-1.965842945
Dispersed_cells:PA01_Planktonic:2,-8.201328892,-2.435541122
Dispersed_cells:PAO1_Biofilm:1,11.34791138,2.837070714
Dispersed_cells:PAO1_Biofilm:2,12.25896479,3.046283903
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,6.963838587,2.959479187
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,7.67437873,2.723749754
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,8.197914626,2.772554424
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-1.127018793,0.13129563
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.019444673000000003,-0.037686409000000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,1.146463466,-0.09360922
gcsR_mutant:PAO1_rep_wt:1,-0.121530734,0.05529299
gcsR_mutant:PAO1_rep_wt:2,0.121530734,-0.05529299
gcsR_mutant:GcsR_rep:1,-1.956865451,-0.8875472520000001
gcsR_mutant:GcsR_rep:2,-2.084356456,-1.072918928
ampC_mutation:PA_Cef_taz_wt:1,-0.09457702600000001,0.66339614
ampC_mutation:PA_mutS_Cef_taz:1,2.993866929,0.15840821100000002
ampC_mutation:PA_mutS:1,0.620979226,0.342847477
ampC_mutation:PA_mutS:2,-1.262151072,-0.59068137
ampC_mutation:PA_mutS:3,-4.043682765,-1.055113898
ampC_mutation:PA_Cef_taz_wt:2,0.09457702600000001,-0.66339614
ampC_mutation:PA_mutS_Cef_taz:2,1.488276089,1.057024957
ampC_mutation:PA_mutS:4,0.5457650510000001,0.64486744
ampC_mutation:PA_mutS:5,-1.370480389,-0.960423538
ampC_mutation:PA_mutS:6,-1.788774547,-0.48883198800000005
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.35542685300000004,0.46721102000000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.139397663,0.7368704730000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.9965017660000001,-0.8289129120000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.32745419200000003,-0.33149577
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.206744496,-0.42372834200000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.30788982,-0.468164179
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.317174514,-0.312188974
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-2.677219213,-3.229043811
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-3.137987255,-3.206429991
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-1.720802323,-3.441529155
n-alkanes_treatment:PA_alkane:1,0.9107116820000001,0.605063648
n-alkanes_treatment:PA_alkane:2,-0.10789673200000001,1.064017402
n-alkanes_treatment:PA_Glycerol:1,-0.252172339,-0.326419931
n-alkanes_treatment:PA_Glycerol:2,-0.44805397900000005,0.39522460400000003
n-alkanes_treatment:PA_Glycerol:3,0.700226317,-0.06880467200000001
Catabolise_Nucleic_Acids:L_asp:1,-0.40853488,0.41267677900000005
Catabolise_Nucleic_Acids:L_asp:2,-0.472649021,0.24145907400000002
Catabolise_Nucleic_Acids:DNA_1:1,-0.206986089,-0.14349408900000002
Catabolise_Nucleic_Acids:DNA_1:2,0.038918049,0.13011224600000001
Catabolise_Nucleic_Acids:DNA_1:3,0.16806804,0.013381843000000001
cysB_mutant:PAO1HH_wt:1,0.862025487,-0.031550141000000004
cysB_mutant:PAO1HH_wt:2,-0.862025487,0.031550141000000004
cysB_mutant:cysBHH:1,-2.61341991,0.041595844
cysB_mutant:cysBHH:2,-2.388553982,0.09001687
cysB_mutant:cysBHH:3,-3.9968622700000003,0.196729271
ersA_knockout:delersA:1,-2.420742658,0.30077438
ersA_knockout:delersA:2,-7.437181607,0.14137444
ersA_knockout:wt_BHI:1,0.09751119800000001,-0.09576293
ersA_knockout:wt_BHI:2,-0.09751119800000001,0.09576293
Farnesol_treatment:RNA of 0-1F_L:1,-1.7513122,-0.599236575
Farnesol_treatment:RNA of 0-1F_L:2,0.6639592320000001,0.15140176600000002
Farnesol_treatment:RNA of 0-1F_L:3,1.087352968,0.44783481
Farnesol_treatment:RNA of 6-F_L1:1,1.861004995,0.7418220999999999
Farnesol_treatment:RNA of 6-F_L1:2,3.390556115,0.924758889
Farnesol_treatment:RNA of 6-F_L1:3,3.968519348,0.7808171540000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,2.260427629,0.714180429
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,2.2533386699999998,0.730089249
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-1.394325939,-0.266051921
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.086397872,-0.012956081000000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-4.600164171,-1.431313598
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-1.7411582760000002,0.466854209
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.777046711,-0.294529146
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.777046711,0.294529145
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-2.852980681,-0.625086888
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-3.103515749,0.17884371500000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,2.419600802,0.44927337900000003
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,4.786933878,1.011004875
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-4.571953902,-1.031406754
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-4.372736689,-0.46646744500000004
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.552372436,0.151440092
Metabolic_fitness_plasmid:PAO1_pBS228:2,3.1330623969999998,0.308048718
Metabolic_fitness_plasmid:PAO1_RmS149:1,-6.086298702,-1.191725041
Metabolic_fitness_plasmid:PAO1_RmS149:2,-4.43023952,-0.7283177030000001
mexZ_knockout:del_mexZ:1,2.149760664,-0.32066939
mexZ_knockout:del_mexZ:2,-0.226965203,-0.276056905
mexZ_knockout:del_mexZ:3,-0.853669462,-0.478864995
mexZ_knockout:wt_LB:1,-0.47944256900000004,0.5562033350000001
mexZ_knockout:wt_LB:2,0.625090394,-0.069551983
mexZ_knockout:wt_LB:3,-0.145647825,-0.486651351
Mucin_glycans:ABTGC:1,4.719996085,1.799687083
Mucin_glycans:ABTGC:2,2.195403784,1.045494791
Mucin_glycans:ABTGC:3,-10.5108987,-3.225833944
Mucin_glycans:ABTGC:4,1.3829568700000001,-0.07056785900000001
Mucin_glycans:ABTGC:5,2.212541964,0.45121992800000005
Mucin_glycans:MUC5B:1,-11.56377172,-1.456179923
Mucin_glycans:MUC5B:2,-13.90644798,-2.239138806
Mucin_glycans:Glycans:1,4.249097248,1.5533732470000001
Mucin_glycans:Glycans:2,-3.463614113,-0.472710654
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.33504863900000004,-0.12452081300000001
NC_002516.2:Planktonic_total_RNA_Rep:2,0.936810452,0.035253357
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.6017618130000001,0.08926745700000001
NC_002516.2:Biofilm_total_RNA_Rep:1,-5.231648897,-1.577354664
NC_002516.2:Biofilm_total_RNA_Rep:2,-5.01986944,-1.4507526240000002
Zinc_treatment:PA_Zn:1,0.554626951,-0.000478908
Zinc_treatment:PA_Zn:2,0.621379162,0.21727917200000002
Zinc_treatment:PA_Zn:3,1.105765144,-0.051973661000000004
Zinc_treatment:PA_Zn_wt:1,0.051136825000000004,-0.063196893
Zinc_treatment:PA_Zn_wt:2,-0.051136825000000004,0.063196894
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.510898682,0.089166457
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.510898682,-0.089166456
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,0.423474976,0.505547453
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,2.039161448,0.26620276200000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,2.875852771,0.562060627
Paeru_PRECISE:CAMHB_wt:1,-7.225599915,-0.8202185580000001
Paeru_PRECISE:CAMHB_wt:2,-6.805828605,-0.781267526
Paeru_PRECISE:CAMHB_wt:3,-4.246256848,0.36757736900000004
Paeru_PRECISE:CAMHB_wt:4,-3.656459776,0.32014230200000005
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.5911002820000002,0.357199914
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.203638741,-0.26570463
Paeru_PRECISE:M9glucAA_Pqt:1,-1.023237359,-0.439576789
Paeru_PRECISE:M9glucAA_Pqt:2,-0.09433806800000001,-0.285080479
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-0.855299523,-0.392432755
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.6523285480000001,-0.37459958400000004
Paeru_PRECISE:M9glucAA_NaCl:1,-12.16184222,-2.740033287
Paeru_PRECISE:M9glucAA_NaCl:2,-13.59047273,-2.015041015
Paeru_PRECISE:M9glucAA_NaCl:3,-12.86416218,-1.675863042
Paeru_PRECISE:CAMHB_wt:5,-2.08476354,0.8584043950000001
Paeru_PRECISE:CAMHB_wt:6,-2.155958272,0.49013982700000003
Paeru_PRECISE:LB_wt:1,-17.02494746,-2.9591508920000003
Paeru_PRECISE:LB_wt:2,-18.25713939,-2.977745928
Paeru_PRECISE:M9glucAA_wt:1,2.272905073,0.793723523
Paeru_PRECISE:M9glucAA_wt:2,1.587996809,0.684709431
Paeru_PRECISE:M9glucAA_lowpH:1,-3.058215412,-0.15776499400000002
Paeru_PRECISE:M9glucAA_lowpH:2,-3.067535085,-0.296867367
Paeru_PRECISE:M9glucAA_DPD:1,-2.4933674200000002,-0.18279186800000002
Paeru_PRECISE:M9glucAA_DPD:2,-1.267399745,-0.49559683200000004
Paeru_PRECISE:M9sucAA_wt:1,-16.73417265,-3.075210681
Paeru_PRECISE:M9sucAA_wt:2,-14.42961127,-1.972980578
Paeru_PRECISE:M9glucAA_NaCl:4,-13.06350298,-2.141530194
Paeru_PRECISE:M9glucAA_NaCl:5,-12.8049716,-1.739451284
Paeru_PRECISE:M9sucAA_wt:3,-16.74106703,-2.390561481
Paeru_PRECISE:M9sucAA_wt:4,-15.27078817,-2.245874965
Paeru_PRECISE:R10LB_wt:1,-4.879046474,-0.15307504300000002
Paeru_PRECISE:M9glucAA_NaCl:6,-8.401265017,-0.771550111
Paeru_PRECISE:M9glucAA_NaCl:7,-11.86579379,-1.689981687
Paeru_PRECISE:M9fructAA_wt:1,-0.306720738,0.233099617
Paeru_PRECISE:M9fructAA_wt:2,-0.23764437,0.257994382
Paeru_PRECISE:M9GlcNAcAA_wt:1,4.791640436,1.425264519
Paeru_PRECISE:M9GlcNAcAA_wt:2,4.985784796,1.286520685
Paeru_PRECISE:M9pyruvAA_wt:1,-9.18676381,-1.44776644
Paeru_PRECISE:M9pyruvAA_wt:2,-4.125904763,0.248401272
Paeru_PRECISE:M9fructAA_wt:3,0.08622217700000001,0.32839718300000004
Paeru_PRECISE:M9fructAA_wt:4,1.517234011,0.5886133010000001
Paeru_PRECISE:M9GlcNAcAA_wt:3,-2.139681788,-0.17915730600000002
Paeru_PRECISE:M9GlcNAcAA_wt:4,-5.329293221,-0.337684978
Paeru_PRECISE:M9glycAA_wt:1,-6.327814595,-0.476038469
Paeru_PRECISE:M9glycAA_wt:2,-4.073647214,-0.254880103
Paeru_PRECISE:M9pyruvAA_wt:3,-8.536366881,-1.8592791
Paeru_PRECISE:CAMHB_wt:7,-5.684302596,-0.37069078600000005
Paeru_PRECISE:CAMHB_wt:8,-5.062303775,-0.22283376300000002
Paeru_PRECISE:R10LB_wt:2,-4.656298005,0.030007957000000002
Paeru_PRECISE:R10LB_wt:3,-2.9053329530000003,0.065669065
Paeru_PRECISE:R10LB_wt:4,-1.770977517,1.243516029
Paeru_PRECISE:R10LB_wt:5,0.64311105,0.9934067320000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.227574633,-0.50287908
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,3.541198667,-0.337078761
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,4.708459448,0.262365255
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,4.778578982,0.028487218
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,4.686398811,0.145300953
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.000489616,-0.284454929
Paeru_PRECISE:M9sucAA_wt:5,-6.487022564,-1.940767814
Paeru_PRECISE:M9sucAA_wt:6,-5.6982997619999995,-1.668528172
Paeru_PRECISE:R10LB_wt:6,-0.818730238,-0.6475869510000001
Paeru_PRECISE:R10LB_wt:7,-0.786721365,-0.509272703
Paeru_PRECISE:LB_wt:3,-11.71027629,-0.997332945
Paeru_PRECISE:LB_wt:4,-11.1534494,-1.070729589
Paeru_PRECISE:R10LB_NaCl:1,5.303164684,1.25317189
Paeru_PRECISE:R10LB_NaCl:2,1.669184277,0.8344212830000001
Paeru_PRECISE:M9glucAA_wt:3,-1.666769109,-0.5401239290000001
Paeru_PRECISE:M9glucAA_Zn:1,-10.33149368,1.220070762
Paeru_PRECISE:M9glucAA_Cu:1,-2.265802849,1.395155671
Paeru_PRECISE:M9glucAA_NaOCl:1,1.393803548,0.47190839
Paeru_PRECISE:M9GlcNAcAA_8:1,1.465844874,-0.037205242
Paeru_PRECISE:M9GlcNAcAA_8:2,0.153573186,-0.857183596
Paeru_PRECISE:M9GlcNAcAA_4:1,3.013588445,1.237961343
Paeru_PRECISE:M9GlcNAcAA_4:2,-5.9023989199999995,-0.785243888
Paeru_PRECISE:M9GlcNAcAA_2:1,3.33114701,0.33058499
Paeru_PRECISE:M9GlcNAcAA_2:2,3.214684536,0.034788329
Paeru_PRECISE:M9GlcNAcAA_1:1,5.680714493,0.5283783980000001
Paeru_PRECISE:M9GlcNAcAA_1:2,-0.052097322,0.9299455270000001
Paeru_PRECISE:M9glucAA_NaOCl:2,-1.1295143539999999,-0.44811925100000005
Paeru_PRECISE:M9glucAA_Cu:2,-5.199218216,0.200741515
Paeru_PRECISE:M9glucAA_Fe:1,-0.827116056,-0.6719186960000001
Paeru_PRECISE:M9glucAA_Fe:2,-0.362480617,-0.744884203
Paeru_PRECISE:M9glucAA_Zn:2,-0.05114731,-0.41889569400000004
Paeru_PRECISE:M9glucAA_wt:4,-2.194132773,-0.9383090260000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,6.522977405,2.732591117
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,5.828493974,2.772696359
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,6.069248686,2.7378784400000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.33800145200000004,0.266140885
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.359546919,-0.079568952
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-1.697548371,-0.18657193200000002
relA-spoT_double-mutant:plank_WT_1:1,0.11753285000000001,0.38925653400000004
relA-spoT_double-mutant:plank_WT_1:2,0.19112531,0.43246325100000005
relA-spoT_double-mutant:plank_WT_1:3,-0.30865816,-0.8217197860000001
relA-spoT_double-mutant:plank_rel-spot:1,-1.436926285,-0.601203683
relA-spoT_double-mutant:plank_rel-spot:2,-1.246643323,-0.49354536600000004
Rosmarinic_acid:PAO1-100UMRA:1,-0.351742184,-0.035288507000000004
Rosmarinic_acid:PAO1-100UMRA:2,-0.5113688550000001,-0.410841273
Rosmarinic_acid:PAO1_DMSO_Control:1,0.5548727440000001,0.15989817
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.5026029280000001,-0.103801816
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.052269816000000004,-0.056096355
Tf_toxin_expression:PAO1_WT:1,0.799366851,0.305882861
Tf_toxin_expression:PAO1_WT:2,-0.799366851,-0.305882861
Tf_toxin_expression:PAO1_derfA:1,1.621672636,0.47442228200000003
Tf_toxin_expression:PAO1_derfA:2,1.801123648,0.663128256
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.999623047,-0.8831870220000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-1.44339526,-0.336272932
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-8.279666324,-1.5345865600000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-7.641466211,-1.357969571
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-2.6661755620000003,0.696795991
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-3.306440154,0.46634441200000004
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,1.430490781,0.18461864700000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-1.430490781,-0.18461864700000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-6.092216235,0.321301479
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-5.500179946,0.6263917960000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-1.884322019,2.771451639
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-0.6303335990000001,2.48614758
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.119228967,0.056082665000000004
natural_RNA_aptamers:PA_Water_rep_wt:2,0.119228967,-0.056082665000000004
natural_RNA_aptamers:PA_FMN_rep:1,-0.557986302,-0.054314538
natural_RNA_aptamers:PA_FMN_rep:2,-0.317947223,-0.16020408
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.8518992670000001,0.00416563
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.754668361,-0.013117563
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.8982385180000001,0.08351691800000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-1.098933943,0.024695366
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-1.093789233,-0.001496389
p-anisaldehyde_epigallocatechin_gallate:Combination:1,0.7300858840000001,0.9227866560000001
