,A,argR
ITM_04:24h_clinic_delam:2,0.8829521329000001,0.613754051
ITM_04:24h_clinic_delam:3,1.7761339545000001,1.0055413675
ITM_04:24h_clinic_DMSO:1,0.5900063276,1.2847846738
ITM_04:24h_clinic_DMSO:2,0.47542495300000004,1.4600116014
ITM_04:24h_clinic_DMSO:3,0.0473299209,1.2665442633000001
ITM_04:24h_h37rv_delam:1,0.9403223073,0.5250072547
ITM_04:24h_h37rv_delam:2,0.0748262383,-0.0660861798
ITM_04:24h_h37rv_delam:3,0.5201621312,0.2139537834
ITM_04:24h_h37rv_DMSO:1,0.5379913232,0.9159577728
ITM_04:24h_h37rv_DMSO:2,-0.2454740044,0.36485181250000004
JSF:DMSO:1,0.0137339036,0.0151687227
JSF:DMSO:2,-0.08495200630000001,-0.0522632783
JSF:DMSO:3,-0.149882587,-0.0277221864
JSF:DMSO:4,0.2211006896,0.06481674200000001
JSF:JSF_2019:1,6.2497595899,1.2337522413
JSF:JSF_2019:2,4.5055517026,0.8827248004
JSF:JSF_2019:3,6.4901689087,1.3871329838
JSF:JSF_2019:4,6.1173186372,1.2610550004
JSF:JSF_2026:1,0.7743689055,-0.2587081546
JSF:JSF_2026:2,0.4202748444,-0.1724600729
JSF:JSF_2026:3,0.0648793275,-0.1760532146
JSF:JSF_2026:4,0.4375244756,-0.2206027441
MTS1338:over_expression:1,0.8497723476,0.31010423
MTS1338:over_expression:2,-0.8497723476,-0.31010423
PAS:control:1,-0.5470792870000001,0.0681194677
PAS:control:2,0.354525843,-0.0704654227
PAS:control:3,0.19255344400000002,0.0023459550000000003
PAS:treated:1,-3.1300339896000002,-0.5916573047
PAS:treated:2,-3.5705479598,-0.8407407631
PAS:treated:3,-2.1826532886,-0.0040633095
THP-1:24h_THP_B_enriched:1,-1.3444804736,-0.3955209041
THP-1:24h_THP_B_enriched:2,1.3444804736,0.3955209041
aminoimidazoles:02h_treated:1,-3.4506155408,-1.4175099706
aminoimidazoles:02h_treated:2,-2.8121686189,-1.0721723779
aminoimidazoles:24h_treated:1,-2.2909463542,-1.5321306526
aminoimidazoles:24h_treated:2,-1.3496371004,-0.8644380483
aminoimidazoles:untreated:1,0.2586849871,0.3775508447
aminoimidazoles:untreated:2,0.516121874,0.45790654150000004
aminoimidazoles:untreated:3,-0.7748068611000001,-0.8354573862
antibiotic:ctrl_24h:1,0.1527825029,0.416527305
antibiotic:ctrl_24h:2,0.3099187058,-0.0144944411
antibiotic:ctrl_24h:3,-0.17691981850000002,-0.07661825500000001
antibiotic:ctrl_4h:1,0.2346607208,0.09869395800000001
antibiotic:ctrl_4h:2,-0.32459140200000003,0.0363367091
antibiotic:ctrl_4h:3,0.0899306812,-0.1350306671
antibiotic:izd_4h:1,0.8577471608,1.3805539751
antibiotic:izd_4h:2,0.2553167457,1.4653214161
base:wt_glu_24:1,-0.3353240273,-0.0902042576
base:wt_glu_24:2,0.3317588654,0.7009236591
base:wt_glu_24:3,0.5038688028,0.6286286143
base:wt_glu_6:1,0.1133871292,-0.06839264240000001
base:wt_glu_6:2,0.3821780964,0.18993339380000002
base:wt_glu_6:3,-0.4955652256,-0.12154075140000001
base:wt_llac_24:1,1.3319260038,0.4978890862
base:wt_llac_24:2,1.5776995353,0.8733813560000001
base:wt_llac_24:3,1.4589395678,0.2835017606
base:wt_llac_6:1,2.6729446246,0.7917956088
base:wt_llac_6:2,2.7330204712,0.2503833131
base:wt_llac_6:3,3.3885198686,0.47100740480000003
base:wt_pyr_24:1,6.7433424889,2.3055653156
base:wt_pyr_24:2,5.0847514922,0.5157927705
base:wt_pyr_24:3,5.0456942288,1.1757641863
base:wt_pyr_6:1,7.941495732,1.677173663
base:wt_pyr_6:2,7.1083018555,1.9321623524
base:wt_pyr_6:3,7.1103606726,1.4871145384
biofilm:biofilm:1,-3.2625961003,-0.8244618036
biofilm:biofilm:2,-3.3643714298000003,-0.8382925384000001
biofilm:planktonic:1,0.1629519761,0.0259745716
biofilm:planktonic:2,-0.1629519761,-0.0259745716
btz043:0_days_.006:1,-0.1022735464,-0.35318078140000003
btz043:0_days_.006:2,-0.1004141459,-0.20870180500000002
btz043:0_days_.006:3,0.0462655524,-0.2644539942
btz043:0_days_control:1,0.0691953602,0.2122262234
btz043:0_days_control:2,-0.1278623214,-0.2768742832
btz043:0_days_control:3,0.0586669612,0.0646480598
btz043:1_days_.006:1,-1.498805256,-0.7053463621
btz043:1_days_.006:2,-0.7252918905,-0.4697505522
btz043:1_days_.006:3,-0.6813464409000001,-0.4104733638
btz043:1_days_.006:4,-2.3001625096,-1.1102816923
btz043:1_days_control:1,-0.6787854073,-0.675842143
btz043:1_days_control:2,-0.5170331525,-0.2574537374
btz043:1_days_control:3,-0.6502955093,-0.47741788570000004
btz043:1_days_control:4,-0.4934198796,-0.22553492300000003
clarithromycin:1_days_control:1,0.4193946193,0.2716937165
clarithromycin:1_days_control:2,-0.1785147699,-0.5103569855
clarithromycin:1_days_control:3,-0.2408798494,0.238663269
cnpB:del:1,0.0375621858,-0.06363477520000001
cnpB:del:2,-0.9169930808000001,-0.2655351179
cnpB:del:3,-1.3529415587,-0.6541055695
cnpB:wt:1,0.7443562982,0.0988268412
cnpB:wt:2,-0.1665351908,0.1366127237
cnpB:wt:3,-0.5778211074,-0.2354395649
csoR:ko:1,-9.6069153175,-1.9072006381
csoR:ko:2,-7.8400993578,-1.5028154564
csoR:wt:1,1.2869124991,0.3472754972
csoR:wt:2,-1.2869124991,-0.3472754972
dap:0_days_25:1,-0.5133093047,-0.27256118290000003
dap:0_days_25:2,-0.2997278008,-0.055474256400000005
dap:0_days_25:3,-0.04326506,0.25007641270000003
dap:0_days_25:4,0.1098693426,0.26960903340000003
dap:0_days_control:1,0.15787790470000002,0.0401668118
dap:0_days_control:2,0.3343858631,0.0458984691
dap:0_days_control:3,-0.4921253722,-0.3219304128
dap:0_days_control:4,-0.0001383956,0.2358651319
dap:1_days_25:1,3.4620267544,1.1968744137
dap:1_days_25:2,3.0761635465,0.8251947496
dap:1_days_25:3,2.8751820766,0.8332619526
dap:1_days_25:4,3.4509810297,1.105088582
dap:1_days_control:1,4.0551509613,1.2518661709
dap:1_days_control:2,3.913715765,1.2722756157
dap:1_days_control:3,3.9774872724,1.2295863169
dap:1_days_control:4,3.6561956588999998,1.2361244845
degradosome:mutant_rnj:1,-1.1809121194,-0.0648377908
degradosome:mutant_rnj:2,-0.5769830986,0.0500733435
degradosome:mutant_rnj:3,0.1302432211,0.2943840874
degradosome:PNPase_ko:1,0.9471594507000001,-0.330910649
degradosome:PNPase_ko:2,1.115517148,-0.1826242909
degradosome:PNPase_ko:3,0.9176370712,-0.23678528270000002
degradosome:Rnase_E_ko:1,13.3802100896,2.3284126527
degradosome:Rnase_E_ko:2,12.4845454452,2.1553592878
degradosome:Rnase_E_ko:3,13.419019126,2.232938001
degradosome:wt_cas9_ctrl:1,-2.2848502017,-1.1274470637
degradosome:wt_cas9_ctrl:2,-0.6129295610000001,-0.6766487257
degradosome:wt_cas9_ctrl:3,0.1665907591,-0.4579160994
degradosome:wt_expn:1,-0.349911552,-0.085427376
degradosome:wt_expn:2,0.0875260404,0.0515828297
degradosome:wt_expn:3,0.2623855115,0.0338445463
delam:0_days_.09:1,-0.2850763422,-0.2979704324
delam:0_days_.09:2,-0.4007789406,0.0086815509
delam:0_days_.09:3,-0.6251324607000001,-0.7187378976000001
delam:0_days_.09:4,0.0238142268,-0.5504925888000001
delam:0_days_control:1,0.2266315431,0.0378592233
delam:0_days_control:2,0.5218809038000001,0.1195072618
delam:0_days_control:3,-0.3771345376,0.11947965640000001
delam:0_days_control:4,-0.37137790940000004,-0.2768461414
delam:1_days_.09:1,-0.2436227923,-0.1331973233
delam:1_days_.09:2,-0.4849376617,-0.4640153133
delam:1_days_.09:3,0.21973150360000002,-0.3077525343
delam:1_days_.09:4,0.1960928676,-0.421821412
delam:1_days_control:1,0.6717290084,0.2028951341
delam:1_days_control:2,0.182055151,-0.6182238031
delam:1_days_control:3,0.5870838358,0.11569108040000001
delam:1_days_control:4,0.48428590920000003,-0.4328020327
dg_inh:both:1,-1.3427474298,-0.5825351008
dg_inh:both:2,-1.0356596431,-0.6573703291
dg_inh:both:3,-1.5679987248,-0.7838488123
dg_inh:dg:1,-0.3509547072,-0.507159372
dg_inh:dg:2,-0.9364827630000001,-0.6639222941
dg_inh:dg:3,-0.1614823611,-0.3058882726
dg_inh:DMSO:1,0.2292149062,0.1710331814
dg_inh:DMSO:2,-0.3087002809,-0.1899341645
dg_inh:DMSO:3,0.0794853746,0.0189009831
dg_inh:inh:1,-0.6377321309,-0.6446190029000001
dg_inh:inh:2,-0.9991600901000001,-0.8039050756
dg_inh:inh:3,-1.2214321999,-0.4737249703
dormancy:dormant_20d_rifampicin:1,4.6830036246999995,1.668661959
dormancy:dormant_20d_rifampicin:2,4.1935357019,1.6237302109
dormancy:dormant_20d_rifampicin:3,4.9971616748,1.7529962227
dormancy:dormant_no_treatment:1,-0.5739013851,-0.2020569721
dormancy:dormant_no_treatment:2,0.4126860037,0.0436773985
dormancy:dormant_no_treatment:3,0.1612153814,0.15837957360000002
eccE1:control:1,-0.5414428491000001,-0.3112873236
eccE1:control:2,0.5414428491000001,0.3112873236
eccE1:delta_eccE1:1,0.5686663630000001,-0.0132867278
eccE1:delta_eccE1:2,0.5239949638,0.3961321446
eccE1:delta_eccE1_eccE1_HA_comp:1,-1.2682648404,-0.5189659416
eccE1:delta_eccE1_eccE1_HA_comp:2,-1.0714887911,-0.3294427366
eccE1:delta_eccE1_empty_vector:1,0.0328369779,0.2162235351
eccE1:delta_eccE1_empty_vector:2,-0.094292728,-0.6611979842
eccE1:delta_eccE1_myc_p1_HA_comp:1,0.7564488871,-0.016608388800000002
eccE1:delta_eccE1_myc_p1_HA_comp:2,0.46011927100000005,-0.006187644
eccE1:delta_eccE1_mycP1_eccE1_comp:1,-0.36567179910000003,-0.1408857947
eccE1:delta_eccE1_mycP1_eccE1_comp:2,-0.6253605396,-0.09793955110000001
emb:0_days_2.45:1,-1.065161407,-0.3226159256
emb:0_days_2.45:2,-0.1499439038,0.1982835714
emb:0_days_2.45:3,-1.4564159724999999,-0.43102079730000004
emb:0_days_2.45:4,-0.3303462524,0.058363231200000004
emb:0_days_control:1,0.3251018792,0.0506508959
emb:0_days_control:2,0.0704196082,0.3021760113
emb:0_days_control:3,-0.0683292655,-0.0254370451
emb:0_days_control:4,-0.3271922219,-0.3273898622
emb:1_days_2.45:1,1.9541021009000001,0.45732374010000004
emb:1_days_2.45:2,1.1237493752,0.1615738746
emb:1_days_2.45:3,1.3330533087,0.2681552416
emb:1_days_2.45:4,1.956444459,0.4632382304
emb:1_days_control:1,2.2408041179,0.6366607984
emb:1_days_control:2,3.0281809311,1.0340023354
emb:1_days_control:3,2.8803515094,1.0728043268
emb:1_days_control:4,2.1285120706,0.555317567
espL:ko:1,-0.3692440487,-0.2624394474
espL:ko:2,-0.3783672095,-0.6028569477
espL:wt:1,-0.39488007280000004,-0.3102320833
espL:wt:2,0.39488007280000004,0.3102320833
esx_1:ko:1,1.0260333902,0.6252465568000001
esx_1:ko:2,1.0458453495,0.2025561589
esx_1:wt:1,-0.8269081251,-0.3921764172
esx_1:wt:2,0.5651962237,0.07283253840000001
esx_1:wt:3,0.2617119014,0.31934387880000004
genotoxic:control:1,-0.36260267300000004,-0.1833438112
genotoxic:control:2,0.36260267300000004,0.1833438112
genotoxic:growth_supplement:1,0.7685662833,0.4246677481
genotoxic:growth_supplement:2,0.11636508720000001,-0.0244848172
growth:tss_expnt:1,-2.4330152812,-0.1075442203
growth:tss_expnt:2,-2.2461323577,-0.1293016155
growth:tss_expnt:3,-2.8754846173,-0.5845383634
growth:tss_starved:1,-15.0945706736,-4.2823466884
growth:tss_starved:2,-15.3622113932,-4.4352794617
growth:tss_starved:3,-13.1215088207,-3.5549077323000002
growth:wt_expn:1,-0.06328094420000001,-0.072798312
growth:wt_expn:2,-0.6260455341,0.0051143215
growth:wt_expn:3,0.6893264782,0.0676839905
hs2:treated:1,0.0547345625,-0.23393970020000002
hs2:treated:2,0.026280619,-0.1614155566
hs2:treated:3,0.0515681543,-0.1193887784
hs2:untreated:1,-0.28985219160000003,-0.2638153062
hs2:untreated:2,0.7965997435000001,0.1849973467
hs2:untreated:3,-0.5067475519,0.0788179595
hypoxia:000h_.81_DO:1,0.021012434700000002,-0.0746295037
hypoxia:000h_.81_DO:2,-0.1813787928,-0.25532558
hypoxia:000h_.81_DO:3,0.1603663581,0.32995508360000003
hypoxia:017h_.57_DO:1,0.8940062256,-0.0281258536
hypoxia:017h_.57_DO:2,1.2963379158000001,0.0369253306
hypoxia:017h_.57_DO:3,1.2080509513,-0.5521880691000001
hypoxia:023h_.42_DO:1,-0.7107198423000001,-1.4906813905
hypoxia:023h_.42_DO:2,-0.3268265255,-0.7780868080000001
hypoxia:040h_.11_DO:1,1.9587387031999999,-0.01877973
hypoxia:040h_.11_DO:2,1.9406086956,-1.3262294654
hypoxia:041h_.09_DO:1,1.6979150796,-0.6667774039000001
hypoxia:041h_.09_DO:2,1.7632161083,-0.3515745528
hypoxia:041h_.09_DO:3,1.5799644484000002,-0.8002319739
hypoxia:042h_.07_DO:1,1.3075131925,-0.1669663969
hypoxia:042h_.07_DO:2,0.3826603034,-1.7716125303
hypoxia:043h_.06_DO:1,1.7490021647,-0.3995041919
hypoxia:043h_.06_DO:2,2.1819419026,-0.1940252097
hypoxia:043h_.06_DO:3,1.7978473276,-0.5487874650000001
hypoxia:044h_.04_DO:1,0.9004777989,-2.1936031612
hypoxia:044h_.04_DO:2,-1.6469101203,-1.7553262372
hypoxia:044h_.04_DO:3,0.11704639130000001,-1.3327955609
hypoxia:047h_0_DO:1,1.336080078,-0.5343902759
hypoxia:047h_0_DO:2,-1.2550516242,-1.7097756359
hypoxia:047h_0_DO:3,-0.0045170290000000005,-1.2476738602
hypoxia:049h_0_DO:1,2.0299318902,-0.4024266392
hypoxia:049h_0_DO:2,2.0329980298,-0.29226339760000003
hypoxia:049h_0_DO:3,2.7534531942,-0.5287878013
hypoxia:050h_0_DO:1,2.1507372968,-0.6636086680000001
hypoxia:050h_0_DO:2,1.9273486161000002,-0.7021050604
hypoxia:050h_0_DO:3,1.7057974231,-1.024607939
hypoxia:052h_0_DO:1,4.1398883616,-0.1915772692
hypoxia:052h_0_DO:2,1.7688816779,-0.0791331329
hypoxia:052h_0_DO:3,2.4065625668,-0.1839593803
hypoxia:054h_0_DO:1,5.1611775007,0.7781472632
hypoxia:054h_0_DO:2,4.7462703185,0.47288559700000005
hypoxia:054h_0_DO:3,8.2419434411,1.09848812
hypoxia:054h_0_DO:4,3.1855476802,-0.2254776497
hypoxia:054h_0_DO:5,7.8600585815,1.0254291618
hypoxia:070h_0_DO:1,12.8913856224,2.3545657581
hypoxia:070h_0_DO:2,12.0331901495,1.8256237209
hypoxia:088h_0_DO:1,17.821589053,3.3733467331
hypoxia:088h_0_DO:2,17.8659654946,3.2038155821
hypoxia:114.5h_.04_DO:1,10.5371732415,1.3450068639000001
hypoxia:114.5h_.04_DO:2,9.9651767051,1.3258866585
hypoxia:114.5h_.04_DO:3,9.3169891032,1.5100479585
hypoxia:115h_.06_DO:1,6.9499065637,0.8933490404000001
hypoxia:115h_.06_DO:2,8.4750653898,1.1356440178
hypoxia:115h_.06_DO:3,7.6487419536,0.8772560102
hypoxia:116h_.11_DO:1,5.137107527,0.3840590712
hypoxia:116h_.11_DO:2,6.730610707,0.8659146794
hypoxia:116h_.11_DO:3,7.0723343838,0.939997438
hypoxia:120h_.47_DO:1,2.3916892214,-0.3675626594
hypoxia:120h_.47_DO:2,2.5292000008,-0.7524863391000001
hypoxia:120h_.47_DO:3,2.4218012293,-0.7096508534
kinase:DMSO_0h_F:1,3.6312327606,2.1988773261
kinase:DMSO_0h_F:2,3.6280387545,2.1590581223
kinase:DMSO_0h_F:3,3.7899874345,2.0120717388
kinase:DMSO_0h_H:1,1.1194865225,0.8604335186000001
kinase:DMSO_0h_H:2,1.2038197105,0.6221417506
kinase:DMSO_0h_H:3,0.331453529,0.4878196616
kinase:DMSO_0h_H:4,0.1998252648,0.26938275100000003
kinase:DMSO_0h_H:5,0.9717374561000001,0.9090471146
kinase:DMSO_0h_H:6,0.7349632311000001,0.6473110574000001
kinase:DMSO_0h_I:1,0.7836162210000001,0.6490108404
kinase:DMSO_0h_I:2,0.1960038057,-0.6083997825
kinase:DMSO_0h_I:3,-1.1913069056,-1.1802022085
kinase:DMSO_0h_I:4,0.4405108058,0.6187553947000001
kinase:DMSO_0h_I:5,-0.6363683105,0.2394616805
kinase:DMSO_0h_I:6,0.4075443836,0.2813740753
kinase:pknD_T10_48h:1,0.38743400380000004,0.93056742
kinase:pknD_T10_48h:2,0.7891585999,1.0044477829
kinase:pknD_T10_48h:3,1.1339167367,1.251660065
kinase:pknL_T10_48h:1,-1.7457302774999999,-0.3071489522
kinase:pknL_T10_48h:2,-1.795123072,-0.0362066017
kinase:pknL_T10_48h:3,-1.8204312016,0.3425385825
kinase:pknL_T4_48h:1,0.837319526,0.1684294527
kinase:pknL_T4_48h:2,1.2405931264,0.8377051807
kinase:pknL_T4_48h:3,0.8556352746,0.5297068909
kinase:T10_12h_F:1,4.052747932,1.9905773453000002
kinase:T10_12h_F:2,3.8419095227,2.0055520348
kinase:T10_12h_F:3,4.0943038509,2.0256135236
kinase:T10_12h_H:1,3.7546009796,2.1167835531
kinase:T10_12h_H:2,4.1986119092,1.7774370883000001
kinase:T10_12h_H:3,3.9979999495,1.8668089905
kinase:T10_12h_I:1,-2.3590483342,0.1633060842
kinase:T10_12h_I:2,-0.9968567872,0.5449869285
kinase:T10_24h_F:1,3.9110376568,1.7125213039
kinase:T10_24h_F:2,4.2557017033,1.8254436446
kinase:T10_24h_F:3,3.5111008279,1.7655291376000002
kinase:T10_24h_H:1,3.5535849317,2.3079560904
kinase:T10_24h_H:2,4.3215374948,2.5879718108
kinase:T10_24h_H:3,4.6786293404,2.3547770388
kinase:T10_24h_I:1,-0.9353590699000001,0.5378390135000001
kinase:T10_24h_I:2,-0.7916528646000001,0.6797421711
kinase:T10_48h_F:1,6.6442354526,2.5561445241
kinase:T10_48h_F:2,4.9495666208,1.9813231965
kinase:T10_48h_F:3,4.8847697949,2.1795892187
kinase:T10_48h_H:1,4.186441086,2.3165153762
kinase:T10_48h_H:2,4.7021578826,2.2021609564
kinase:T10_48h_H:3,5.2648994991,2.023448298
kinase:T10_48h_I:1,-0.1012125675,0.6936606892
kinase:T10_48h_I:2,0.1249437969,0.8695024676
kinase:T10_48h_I:3,-0.43711501020000004,0.7220934288
kinase:T4 _48h_H:1,6.4433260551,2.3959262823
kinase:T4 _48h_H:2,7.0079329409,2.3702004493
kinase:T4 _48h_H:3,6.7191785897,2.2299087198
kinase:T4 20 _12h_I:1,-1.4138467073,0.3382632125
kinase:T4 20 _12h_I:2,-1.4544174794,0.0179768637
kinase:T4 20 _12h_I:3,-1.4268051824,0.5231348153000001
kinase:T4_12h_F:1,3.5176522426,1.7753269855
kinase:T4_12h_F:2,3.474388078,1.7620204184000001
kinase:T4_12h_F:3,3.3124904937,1.7792078422
kinase:T4_12h_H:1,2.9217906459,1.6223984496
kinase:T4_12h_H:2,2.3385943633,1.3831405757000002
kinase:T4_12h_H:3,2.2503577488,1.5092752568
kinase:T4_24h_F:1,4.5887386869,1.9359513047
kinase:T4_24h_F:2,4.6894281359,2.220923556
kinase:T4_24h_F:3,4.9691578887,1.9053511619
kinase:T4_24h_H:1,4.0238385023,2.0613092568
kinase:T4_24h_H:2,4.1934258222,2.1049535575
kinase:T4_24h_H:3,3.3022301605,1.7966470441
kinase:T4_24h_I:1,0.0842835536,0.7271120975
kinase:T4_24h_I:2,0.592784887,1.0001361051
kinase:T4_48h_F:1,6.9059634752,2.1034738572
kinase:T4_48h_F:2,6.6079953402000005,2.1030716239
kinase:T4_48h_F:3,6.9788939953,2.1242049639
kinase:T4_48h_I:1,2.9699392783,1.1795616978
kinase:T4_48h_I:2,2.7934885744,1.3428947494
kinase:T4_48h_I:3,2.5096193057000002,1.355496839
kinase:WT_T10_48h:1,4.1232556551,2.1104070217
kinase:WT_T10_48h:2,3.2606284813,1.2506456086
kinase:WT_T10_48h:3,2.7791019583,1.3501849022
kinase:WT_T10_48h:4,3.4949953597,1.9294641533
kinase:WT_T10_48h:5,2.4731333342,1.4777723584
kinase:WT_T4_48h:1,5.0395812669,1.9097968672
kinase:WT_T4_48h:2,5.5452661149,1.9694028698000001
kinase:WT_T4_48h:3,5.5302622611,2.1020687259
levofloxacin:control:1,0.35109267990000004,-0.0704608968
levofloxacin:control:2,-0.5453624379,0.0681213842
levofloxacin:control:3,0.1942697579,0.0023395126
levofloxacin:treated:1,2.0402081857,1.4475460884
levofloxacin:treated:2,1.481203419,1.3211515633
levofloxacin:treated:3,0.8005799435000001,1.2731895023
linez:0_days_4:1,5.5553512162,0.5642599055
linez:0_days_4:2,5.5774154057,0.4796010859
linez:0_days_4:3,5.1095582199,0.7004152770000001
linez:0_days_4:4,5.3965510302,0.7256193134000001
linez:0_days_control:1,0.08755288480000001,0.1233243931
linez:0_days_control:2,0.0252881424,0.0160262269
linez:0_days_control:3,-0.0283167585,-0.29023859620000003
linez:0_days_control:4,-0.0845242688,0.15088797610000002
linez:1_days_4:1,-2.4747679623,-0.3894331565
linez:1_days_4:2,-2.1322312352,-0.4906075093
linez:1_days_4:3,-2.4097117785,-0.4919966441
linez:1_days_4:4,-1.9826925135,-0.3445238697
linez:1_days_control:1,0.0509881286,0.1786532265
linez:1_days_control:2,0.080543528,0.049395956500000004
linez:1_days_control:3,0.12088515870000001,-0.2387011758
lipid:dextrose_exp:1,0.113575674,-0.0411638942
lipid:dextrose_exp:2,-0.113575674,0.0411638942
lipid:dextrose_hypo:1,9.0961350171,-0.12335923330000001
lipid:dextrose_hypo:2,11.6823264029,1.4839677555000002
lipid:dextrose_stat:1,2.56426214,-0.5151096350000001
lipid:dextrose_stat:2,2.7088987385000003,-0.5082894037
lipid:lipid_exp:1,5.1461382944,-0.40423959940000004
lipid:lipid_exp:2,4.754867571,-0.4858737772
lipid:lipid_stat:1,1.8806369632000002,-0.4171943543
lipid:lipid_stat:2,-0.7981177046,-1.0670424043
mcr11:mcr11_mutant:1,2.135367976,0.43181987850000003
mcr11:mcr11_mutant:2,1.3265551071,0.344378457
mcr11:mcr11_mutant:3,0.2999599629,0.22280264930000002
mcr11:wt:1,-0.1547546662,0.009286637
mcr11:wt:2,0.9328700146000001,0.23607415680000002
mcr11:wt:3,-0.7781153483000001,-0.2453607938
miceAV_macro:24h_control:1,0.5617645153,0.1831253799
miceAV_macro:24h_control:2,-0.6330535089,-0.3003570515
miceAV_macro:24h_control:3,0.07128899350000001,0.1172316717
miceBMDM:inf02:1,-2.8108780975,-1.7039058924
miceBMDM:inf02:2,-0.36574923810000004,-0.9209622175000001
miceBMDM:inf02:3,-2.2632694155,-1.8728704437
miceBMDM:inf24:1,0.3402577268,-0.9968814957000001
miceBMDM:inf24:2,1.3785632494,-0.6339842513
miceBMDM:inf24:3,1.6149929428,-0.9904699255
miceBMDM:inf08:1,-0.0009132341,-1.6397606739000001
miceBMDM:inf08:2,-0.671013807,-1.7515481917
miceBMDM:inf08:3,-0.8575515415,-1.6882046625
miceBMDM:no_inf02:1,0.1526641494,-0.2572337093
miceBMDM:no_inf02:2,-0.1321094202,0.2140394668
miceBMDM:no_inf02:3,-0.0205547292,0.0431942424
miceBMDM:no_inf24:1,0.6178381469,-0.0360208257
miceBMDM:no_inf24:2,1.337464056,0.3816196743
miceBMDM:no_inf24:3,1.8125282786999999,0.4475305109
miceBMDM:no_inf08:1,-0.2323669843,0.0231174078
miceBMDM:no_inf08:2,-0.011654602200000001,-0.7136926292
miceBMDM:no_inf08:3,0.0667213848,-0.008222801200000001
miceNF:control:1,-0.0982066416,0.0009312432000000001
miceNF:control:2,0.0982066416,-0.0009312432000000001
miceNF:invivo:1,0.4733889277,-0.5690993280000001
miceNF:invivo:2,2.0771964156,-0.32733086380000004
miceNF:invivo:3,1.8715335311999999,-0.2689342689
mihF:mihF_mutant_atc:1,0.577160821,-0.0095996134
mihF:mihF_mutant_atc:2,-2.062106391,-0.4677142912
mihF:mihF_mutant_no_atc:1,-3.4625587916000002,-2.5531841111
mihF:mihF_mutant_no_atc:2,-2.3959867231,-1.2908704672
mihF:wt_atc:1,-0.13747712380000002,-0.12418650710000001
mihF:wt_atc:2,-3.455602509,-1.7147457761
mihF:wt_no_atc:1,-2.215503625,-0.8275392717000001
mihF:wt_no_atc:2,2.215503625,0.8275392717000001
mmpl3:mutant_no_ATC:1,-0.6298460295,0.016218183
mmpl3:mutant_no_ATC:2,0.6298460295,-0.016218183
mmpl3:mutant_with_ATC:1,0.9981455666000001,0.0801280983
mmpl3:mutant_with_ATC:2,1.0111442975,0.3880301256
mrsI:ko_iron_atc:1,1.6635433626,0.1838947178
mrsI:ko_iron_atc:2,-0.17947828840000002,0.0145522896
mrsI:ko_iron_no_atc:1,-3.4013222384,-0.4791842781
mrsI:ko_iron_no_atc:2,1.8142513593,0.5559907537000001
mrsI:ko_ox_atc:1,3.0998705454,0.8220335076
mrsI:ko_ox_atc:2,-3.6441131489,-0.6040989821
mrsI:ko_ox_no_atc:1,4.0234527511,0.11769313020000001
mrsI:ko_ox_no_atc:2,1.7619860396,-0.20576307900000002
mrsI:ko_sds_atc:1,2.3716837602,0.048827546400000005
mrsI:ko_sds_atc:2,3.6716590754,0.0394356126
mrsI:ko_sds_no_atc:1,1.6930153083000001,0.3178657386
mrsI:ko_sds_no_atc:2,-0.3905313972,-0.038071963800000004
mrsI:wt_iron_atc:1,-0.4562127248,0.074635161
