,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,2.745292877,6.084398398471829,2.0,70.0,7.047612244,71.0,-1.5570264900000002
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,-3.621134007,0.126773500672101,2.0,72.0,-3.5314916050000003,73.0,-3.710776409
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,0.7012063765,0.5948177880492397,2.0,74.0,1.121806068,75.0,0.280606685
38,ICA-Set002__USA300 LAC CA-MHB Control,-0.8503223885,0.8677439134021323,2.0,76.0,-0.236734783,77.0,-1.463909994
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,-1.6927522005000002,0.2545715021965123,2.0,78.0,-1.872761436,79.0,-1.5127429650000002
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,-3.4925432570000003,0.2874139202271116,2.0,80.0,-3.289310925,81.0,-3.695775589
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,3.8318793585,1.3006699624018498,2.0,82.0,2.9121668080000003,83.0,4.751591909
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,3.745267847,0.7200686990239359,2.0,84.0,3.236102387,85.0,4.254433307
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,2.0772596395000003,0.7368149286105476,2.0,86.0,1.556252807,87.0,2.598266472
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,0.0059597915000000005,0.002390257801182228,2.0,88.0,0.0042696240000000005,89.0,0.0076499590000000004
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.06493683870906931,2.0,90.0,-0.045917279000000005,91.0,0.045917279000000005
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,-0.7896027975000001,0.5781392872714504,2.0,92.0,-1.198409008,93.0,-0.380796587
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,-0.241932256,0.005728045760222241,2.0,94.0,-0.24598259600000003,96.0,-0.23788191600000003
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,13.125386605,0.4697382967288661,2.0,95.0,12.79323147,97.0,13.45754174
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,4.481768559,0.14256654961056664,2.0,98.0,4.380958785,99.0,4.582578333
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,3.4620374645,1.5102717014083653,2.0,100.0,2.394114103,101.0,4.529960826
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,6.2970718990000005,1.8505010315475872,2.0,102.0,4.988570071,103.0,7.605573727
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,3.1332502705000005,1.6012817266438928,2.0,104.0,2.000973103,105.0,4.265527438
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,9.1844411965,0.5234065947988131,2.0,106.0,8.814336844,107.0,9.554545549
