,A,phoB
flagellum:ΔSTM14_1829 :1.0,-2.2543979607,-0.8670784615
flagellum:ΔSTM14_1829 :2.0,-2.611766089,-0.9932228227000001
flagellum:WT:1.0,0.8580542865,-0.15495954280000002
flagellum:WT:2.0,-0.9896163877,0.19109819390000002
flagellum:ΔSTM14_1829 :3.0,-1.7530470021,-1.1278724655
flagellum:WT:3.0,0.1315621012,-0.036138651200000003
fliA:del_rpoF:1.0,-0.2839080489,0.2054047156
fliA:WT:1.0,0.041993699,-0.1757200905
fliA:del_rpoF:2.0,-0.3091568521,0.3563275355
fliA:WT:2.0,-0.041993699,0.1757200905
mgtC:empty_pUH21:1.0,0.2934034202,0.0220209238
mgtC:pUH_mgtC:1.0,13.278932386,1.690845517
mgtC:empty_pUH21:2.0,-0.2934034202,-0.0220209238
mgtC:pUH_mgtC:2.0,13.4105533299,1.681794021
mgtCBR:empty_pBAD18:1.0,-0.3395002831,0.0030451113
mgtCBR:mgtC_pBAD113:1.0,0.1896916428,-0.1688981928
mgtCBR:empty_pBAD18:2.0,0.3395002831,-0.0030451113
mgtCBR:mgtC_pBAD113:2.0,0.103066763,-0.0609681974
novobiocin:100_Novobiocin_60min:1.0,1.0686648451,0.7576769170000001
novobiocin:500_Novobiocin_60min:1.0,1.226195132,1.2969206163
novobiocin:0_Novobiocin_60min:1.0,-1.6315569864000001,-0.6887883303
novobiocin:0_Novobiocin_0min:1.0,-0.2804408627,0.0676207253
novobiocin:100_Novobiocin_60min:2.0,1.2333774242,0.8242257660000001
novobiocin:0_Novobiocin_10min:1.0,3.2761586116,1.2514484326
novobiocin:500_Novobiocin_20min:1.0,-4.7390250354,0.2711029458
novobiocin:0_Novobiocin_20min:1.0,0.433947291,0.8316265185
novobiocin:0_Novobiocin_60min:2.0,-2.23106829,-0.45902824820000004
novobiocin:0_Novobiocin_10min:2.0,2.7883811108,1.077221196
novobiocin:500_Novobiocin_60min:2.0,0.5433172125,1.0230493543
novobiocin:0_Novobiocin_60min:3.0,-1.6685403982,-0.2762125795
novobiocin:500_Novobiocin_10min:1.0,-6.3981012788000005,0.0428480362
