,A,Zur
Paeru_PRECISE:M9GlcNAcAA_wt:3,2.1219155726,-0.107939378
Paeru_PRECISE:M9GlcNAcAA_wt:4,2.4001905209,-0.17609791800000002
Paeru_PRECISE:M9glycAA_wt:1,2.1762858086,-0.053898552
Paeru_PRECISE:M9glycAA_wt:2,1.5173665321,-0.209045477
Paeru_PRECISE:M9pyruvAA_wt:3,1.9212272860000001,-0.09518466
Paeru_PRECISE:CAMHB_wt:7,3.1147506352,0.263247285
Paeru_PRECISE:CAMHB_wt:8,2.9063105333,0.382128124
Paeru_PRECISE:R10LB_wt:2,1.7118545156,-0.23291646300000002
Paeru_PRECISE:R10LB_wt:3,1.654516128,0.069771265
Paeru_PRECISE:R10LB_wt:4,2.0253700351,-0.6352550100000001
Paeru_PRECISE:R10LB_wt:5,2.851489211,-0.5559149130000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.0441857603,-0.15194685900000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.6442443605,-0.16018133
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.3151784634,-0.21678201
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.8134427288,-0.270585065
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-2.230937065,-0.30607438200000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.7655019099,0.039174096000000005
Paeru_PRECISE:M9sucAA_wt:5,0.5969745683000001,0.175519648
Paeru_PRECISE:M9sucAA_wt:6,1.0116241927,0.08974541700000001
Paeru_PRECISE:R10LB_wt:6,2.5265386992,-0.23642199400000002
Paeru_PRECISE:R10LB_wt:7,2.6498577456,-0.188533585
Paeru_PRECISE:LB_wt:3,2.5570467966,0.275697312
Paeru_PRECISE:LB_wt:4,3.0124751433,0.595152542
Paeru_PRECISE:R10LB_NaCl:1,2.9612168843,0.553826581
Paeru_PRECISE:R10LB_NaCl:2,1.8543458337,0.037694618
Paeru_PRECISE:M9glucAA_PAO1_wt:1,2.8933657128,1.478411775
Paeru_PRECISE:M9glucAA_Zn:1,14.4948294635,3.845235806
Paeru_PRECISE:M9glucAA_Cu:1,18.4495767201,4.201252532
Paeru_PRECISE:M9glucAA_NaOCl:1,3.5171285119,0.654472539
Paeru_PRECISE:M9GlcNAcAA_8:1,5.8109305154,0.457405938
Paeru_PRECISE:M9GlcNAcAA_8:2,5.5427173631,0.8015483
Paeru_PRECISE:M9GlcNAcAA_4:1,4.268299751,-0.26545617
Paeru_PRECISE:M9GlcNAcAA_4:2,5.516400241,1.233421899
Paeru_PRECISE:M9GlcNAcAA_2:1,4.3624901801,-0.065928763
Paeru_PRECISE:M9GlcNAcAA_2:2,4.9445495436,0.372365113
Paeru_PRECISE:M9GlcNAcAA_1:1,5.3638335739,0.8221290670000001
Paeru_PRECISE:M9GlcNAcAA_1:2,3.7174457916,0.8508237270000001
Paeru_PRECISE:M9glucAA_NaOCl:2,5.2559087519,-0.073512937
Paeru_PRECISE:M9glucAA_Cu:2,16.1245746606,3.752491011
Paeru_PRECISE:M9glucAA_Fe:1,4.9262643142,0.984166694
Paeru_PRECISE:M9glucAA_Fe:2,2.0985654874,0.848391008
Paeru_PRECISE:M9glucAA_Zn:2,4.0394967408,1.007666174
Paeru_PRECISE:M9glucAA_PAO1_wt:2,4.902685317,1.162336057
Paeru_PRECISE:CAMHB_Mec:1,3.2676917117,0.790531855
Paeru_PRECISE:CAMHB_Mec:2,2.901813677,0.574474382
Paeru_PRECISE:CAMHB_Azt:1,3.5437188242,0.9888181930000001
Paeru_PRECISE:CAMHB_Azt:2,4.1196851617,1.071585804
Paeru_PRECISE:CAMHB_Pip:1,-0.029450482700000002,0.5721569430000001
Paeru_PRECISE:CAMHB_Pip:2,-1.0614910579,0.76552953
Paeru_PRECISE:CAMHB_Ceft:1,1.0507110291,0.233456126
Paeru_PRECISE:CAMHB_Ceft:2,0.0550865761,0.6188513920000001
Paeru_PRECISE:CAMHB_Ceft:3,0.7894621031,0.5475982970000001
Paeru_PRECISE:CAMHB_Ceft:4,-1.0439240718,0.45536932100000005
Paeru_PRECISE:M9glucAA_Ceft:1,-2.8854800766,-0.22377876400000002
Paeru_PRECISE:M9glucAA_Ceft:2,-1.6741931313,-0.6192419730000001
Paeru_PRECISE:M9glucAA_Gent:1,1.7482530932,-0.34484653600000004
Paeru_PRECISE:M9glucAA_Gent:2,0.027057142000000003,0.46702821200000005
Paeru_PRECISE:M9glucAA_Pip:1,1.5440090149999999,0.32342940200000003
Paeru_PRECISE:M9glucAA_Pip:2,-0.043511361900000003,0.039549769000000005
Paeru_PRECISE:M9glucAA_Azt:1,4.868874606,1.199294398
Paeru_PRECISE:M9glucAA_Azt:2,5.0076820056,1.199116719
Paeru_PRECISE:CAMHB_Mero:1,2.8329297164,0.49643228300000003
Paeru_PRECISE:CAMHB_Mero:2,2.9253362876,0.43352819600000003
Paeru_PRECISE:CAMHB_Tet:1,4.9016253506,0.6203814710000001
Paeru_PRECISE:CAMHB_Tet:2,5.2659971235,0.079731785
Paeru_PRECISE:R10LB_Gent:1,2.0515340041,-0.023804816000000003
Paeru_PRECISE:R10LB_Ceft:1,-1.7383938588,-0.269439036
Paeru_PRECISE:R10LB_Ceft:2,-1.6100414795,-0.021924577
Paeru_PRECISE:CAMHB_Biofilm:1,3.5093151125,1.53408355
Paeru_PRECISE:CAMHB_Biofilm:2,3.8024659751,1.212648701
Paeru_PRECISE:M9glucAA_Biofilm:1,2.467635665,0.6842977290000001
Paeru_PRECISE:M9glucAA_Biofilm:2,7.7781416023,0.579919606
Paeru_PRECISE:R10LB_Gent:2,1.7419279211,-0.006849246000000001
Paeru_PRECISE:R10LB_Pip:1,-1.1503905115,-0.160011587
Paeru_PRECISE:R10LB_Pip:2,-0.45248217290000003,0.46350212900000004
Paeru_PRECISE:R10LB_Mec:1,3.3250967496,-0.30334414800000004
Paeru_PRECISE:R10LB_Mec:2,3.1926264934,-0.589511825
Paeru_PRECISE:CAMHB_Azt:3,3.1878885301,0.930515838
Paeru_PRECISE:CAMHB_Azt:4,1.9707874282,0.7742025720000001
Paeru_PRECISE:CAMHB_Biofilm:3,3.3696453261,0.48594046
Paeru_PRECISE:CAMHB_Biofilm:4,2.9925130373,0.728712436
Paeru_PRECISE:M9glucAA_Biofilm:3,8.7940518817,0.35902192
Paeru_PRECISE:M9glucAA_Biofilm:4,12.6818323457,0.257417791
Paeru_PRECISE:R10LB_Mero:1,-0.5274926633,-0.049401546000000005
Paeru_PRECISE:R10LB_Mero:2,-0.7195296607,-0.07582211800000001
Paeru_PRECISE:LB_Cam:1,7.5515928571,1.893666412
Paeru_PRECISE:LB_Cam:2,7.5107401935,1.7918837390000002
Paeru_PRECISE:CAMHB_Ceft:5,0.3188937644,0.7165809360000001
Paeru_PRECISE:CAMHB_Cip:1,2.9962243073,0.824486322
Paeru_PRECISE:CAMHB_Cip:2,2.818575204,0.998086172
ampC_mutation:PA_Cef_taz_wt:1,-0.0080602608,0.219417941
ampC_mutation:PA_mutS_Cef_taz:1,-0.042465267300000005,0.144738796
ampC_mutation:PA_mutS:1,0.7346575803000001,-0.405328681
ampC_mutation:PA_mutS:2,1.5759888517,-0.693872296
ampC_mutation:PA_mutS:3,2.1451451841,0.54061671
ampC_mutation:PA_Cef_taz_wt:2,0.0080602608,-0.219417941
ampC_mutation:PA_mutS_Cef_taz:2,-0.09699872080000001,0.5893107270000001
ampC_mutation:PA_mutS:4,0.3405439729,0.12441634500000001
ampC_mutation:PA_mutS:5,2.4894151403,-0.392374076
ampC_mutation:PA_mutS:6,0.7446184432,0.6355346420000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.054262072,-0.582206065
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.8478333325,-0.42491241700000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.022380001700000002,-1.004999659
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,1.0930379773,-0.9828110820000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-0.2185772349,-0.039431443000000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.1537753418,0.016035204
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.321770265,-0.41823769600000005
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.321770265,0.41823769600000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-0.4304904699,0.48866187800000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,0.12468411780000001,0.6536102770000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,2.689773217,1.824589282
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,2.1911716912,1.6890215720000001
cysB_mutant:PAO1HH_wt:1,-1.4680404633,-0.11097815500000001
cysB_mutant:PAO1HH_wt:2,1.4680404633,0.11097815500000001
cysB_mutant:cysBHH:1,-0.7823362227,-0.382099373
cysB_mutant:cysBHH:2,0.6313231178,-0.18789681200000002
cysB_mutant:cysBHH:3,-1.3332341751,0.060731492000000005
ersA_knockout:delersA:1,-0.6241429277,-0.267037756
ersA_knockout:delersA:2,-1.7783071427000001,-0.18067137300000002
ersA_knockout:wt_BHI:1,0.5724359742,0.36891409999999997
ersA_knockout:wt_BHI:2,-0.5724359742,-0.36891409999999997
gcsR_mutant:PAO1_rep_wt:1,-0.29771119700000004,0.031533974
gcsR_mutant:PAO1_rep_wt:2,0.29771119700000004,-0.031533974
gcsR_mutant:GcsR_rep:1,0.0794681358,-0.005463235
gcsR_mutant:GcsR_rep:2,0.1820442028,-0.12287835100000001
mexZ_knockout:del_mexZ:1,-3.0334686395,0.385720718
mexZ_knockout:del_mexZ:2,-1.0638176273,-0.031570897
