,A,ErbR,LldR
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.48711800600000005,0.324204716,-0.447152219
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.25843629500000004,0.48649934300000003,-0.48237741500000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,2.570558545,0.488068624,0.06295318800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,2.498230944,1.184648243,0.08537963400000001
Catabolite_repression:del_hfq_crc_wt:1,-0.25195879200000004,-0.193563807,-0.025590015
Catabolite_repression:del_hfq_crc_wt:2,0.25195879200000004,0.193563807,0.025590015
Catabolite_repression:delHfq:1,-5.491674001,0.31301653500000004,-0.503127128
Catabolite_repression:delHfq:2,-4.929113395,-0.028470378,-0.36861147400000005
Catabolite_repression:deldcrc:1,10.92145846,7.368846853,0.166699875
Catabolite_repression:deldcrc:2,9.982712484,7.588695642,-0.08967428300000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.23842976700000001,-0.244747015,0.031931483000000004
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,1.6631914220000001,0.473928983,0.11578732900000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-1.424761654,-0.229181969,-0.147718812
Diallyl_disulphide_treatment:PAO1_DDS:1,1.460598851,0.253244988,0.603154438
Diallyl_disulphide_treatment:PAO1_DDS:2,1.332805657,-0.15636144300000002,0.396167882
Diallyl_disulphide_treatment:PAO1_DDS:3,0.407359385,-0.011359748000000001,0.327320165
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.9929888120000001,-0.14683484700000002,0.02847184
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.9929888120000001,0.14683484700000002,-0.02847184
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,1.329959166,-0.41146630100000003,-0.134588766
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.853732039,-0.56497676,-0.208309356
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.14465576500000002,-0.269859457,0.096298597
HapZ_SagS_mutant:delHapZp:1,4.659954377,-0.15758274600000002,0.31024360100000004
HapZ_SagS_mutant:delHapZp:2,4.749394096,-0.38548805700000005,0.36106762200000003
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,0.44439377100000005,0.101309224,-0.106697782
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.299738006,0.16855023400000002,0.010399184
HapZ_SagS_mutants:delHApZ:1,6.12831492,-0.5815081080000001,0.470486575
HapZ_SagS_mutants:delHApZ:2,6.005004445,-0.09083793500000001,0.540313005
HapZ_SagS_mutants:delHApZ:3,5.171284456,-0.6731931910000001,0.472806467
HapZ_SagS_mutants:delSagS:1,2.611418834,-0.261692806,0.24172203800000003
HapZ_SagS_mutants:delSagS:2,0.9246343680000001,-1.163395111,0.08187562100000001
HapZ_SagS_mutants:delSagS:3,2.77697237,-0.273736495,0.099359951
HapZ_SagS_mutants:delHapZp:1,4.58291671,-0.006721668,0.21544976400000002
yhjH_knockout:PA_delyhjH_wt:1,-0.145765644,-0.24894325700000003,-0.010944839000000001
yhjH_knockout:PA_delyhjH_wt:2,0.145765644,0.248943256,0.010944839000000001
yhjH_knockout:PA_delyhjH:1,7.727950021,0.36079879800000003,0.12679974600000002
yhjH_knockout:PA_delyhjH:2,7.908017449,-0.0066117120000000005,0.094464109
yhjH_knockout:PA_delwspF:1,2.618639149,0.6357453550000001,-0.17587886700000002
yhjH_knockout:PA_delwspF:2,5.58553401,0.15377901700000002,-0.147395894
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,15.33532592,-0.978076868,-0.138323202
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,16.20866621,-0.7725081420000001,-0.498901511
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,16.41851753,-0.881026081,-0.28712506600000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,17.17243873,-0.41737159900000004,-0.482912563
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.11613128600000001,0.127527674,0.055483775000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.014836447000000001,-0.160504893,0.173760986
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.16326038,0.09653438,-0.019431237
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.26455521800000004,-0.06355716,-0.209813526
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,2.127430937,-2.482937235,-0.323649097
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,1.971759478,-2.247372674,-0.339377974
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.031385561,0.106341484,-0.014454546
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.108956174,-0.18168546,0.10382835400000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.07757061200000001,0.075343977,-0.08937380900000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.32179902200000005,0.17841885,-0.09028349000000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,1.755326329,-0.679876083,-0.41516735200000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,1.851280911,-0.693925031,-0.30251397700000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.32179902200000005,-0.17841884900000002,0.09028349100000001
Lung_infection_transcriptome:PA01_LS1:1,-3.671945039,-0.807773551,-0.127133208
Lung_infection_transcriptome:PA01_LS1:2,-3.141669755,-0.655085291,-0.19929948900000002
Lung_infection_transcriptome:PA01_CS1:1,0.9807203,-0.022661755000000002,0.184317735
Lung_infection_transcriptome:PA01_CS1:2,-0.9807203,0.022661754000000003,-0.184317736
Testosterone_treatment:Testosterone_Control:1,-0.403013549,0.205058115,-0.112615319
Testosterone_treatment:Testosterone_Control:2,0.403013549,-0.205058115,0.112615319
Testosterone_treatment:Testosterone_2.5:1,-3.7640622720000003,-0.23559058500000002,0.033964017
Testosterone_treatment:Testosterone_2.5:2,-0.325586,-0.044905032000000004,0.26410003600000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,3.9880058480000002,2.446199996,0.022942859000000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,3.97828432,2.810317596,-0.22651810900000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,3.959804602,1.819314988,0.131433176
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-2.6794237990000003,-1.539699686,-0.56788371
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.935163146,-1.739652814,-0.108244796
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-4.4765388999999995,-1.916853046,-0.137839084
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,4.74513989,2.009261295,0.11775985100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,3.451230452,2.107513865,0.14931893100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,4.73253433,1.317784173,0.18795086800000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-4.318037974,-1.70461769,-0.41704721100000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.481439418,-1.738203644,0.11144704
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-5.129427279,-1.991737997,-0.149429477
Dispersed_cells:PAO1_dispersed_wt:1,0.96133292,0.669656342,-0.03689379
Dispersed_cells:PAO1_dispersed_wt:2,-0.96133292,-0.669656342,0.03689379
Dispersed_cells:PyhjH_dispersed:1,7.934811553,-0.168680837,0.17187327100000002
Dispersed_cells:PyhjH_dispersed:2,6.8931282970000005,-0.5408436050000001,0.38038557900000003
Dispersed_cells:PA01_Planktonic:1,15.35496872,-0.23142046400000002,1.523757372
Dispersed_cells:PA01_Planktonic:2,14.41047991,0.029736557,1.5168602789999999
Dispersed_cells:PAO1_Biofilm:1,11.30252513,0.570260784,1.185107992
Dispersed_cells:PAO1_Biofilm:2,13.38481016,0.8033795050000001,1.032046615
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,0.8401291,-0.022530431,-0.6407831700000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.8207949170000001,0.22158560500000002,-0.49970994700000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.651397815,0.279828359,-0.7033995510000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.542431002,-0.121956031,-0.139580842
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.12599335,-0.342034494,-0.024851137000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.41643765200000005,0.463990524,0.164431979
gcsR_mutant:PAO1_rep_wt:1,-0.086856448,-0.10227844900000001,0.116124294
gcsR_mutant:PAO1_rep_wt:2,0.086856448,0.10227844900000001,-0.116124294
gcsR_mutant:GcsR_rep:1,-0.531776467,-0.144005775,0.256354158
gcsR_mutant:GcsR_rep:2,-0.564785263,0.16773116700000001,0.037965464000000004
ampC_mutation:PA_Cef_taz_wt:1,0.880867826,0.684997066,0.23464241400000002
ampC_mutation:PA_mutS_Cef_taz:1,-1.667706082,-0.99010964,-0.10503944500000001
ampC_mutation:PA_mutS:1,2.116128476,0.075058128,0.597743115
ampC_mutation:PA_mutS:2,-1.9517221660000001,-0.18553480500000002,0.11950062300000001
ampC_mutation:PA_mutS:3,3.487284552,0.879272762,1.002370537
ampC_mutation:PA_Cef_taz_wt:2,-0.880867826,-0.684997065,-0.23464241400000002
ampC_mutation:PA_mutS_Cef_taz:2,2.837624009,0.564009447,0.48466617500000003
ampC_mutation:PA_mutS:4,1.405057692,1.049379609,0.242397672
ampC_mutation:PA_mutS:5,-2.053664905,-0.36258017200000003,-0.552848828
ampC_mutation:PA_mutS:6,3.944495485,0.8736966580000001,-0.083400413
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-2.316786484,-0.26951267500000003,-0.7839169170000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.472070739,-0.17228942,-0.39389484300000005
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.983808519,-0.8336467240000001,-0.9138575250000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-2.271664341,-0.48795856600000004,-1.268783961
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.225961091,-0.005853435000000001,0.276159023
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.4444716130000002,-0.08251931800000001,0.307425812
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.118424519,0.530174848,0.594226926
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-3.041163536,-0.7465715310000001,-0.699907075
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-3.030658712,-0.49838167400000005,-0.7947593780000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-2.290860301,-0.728106488,-0.5852739640000001
n-alkanes_treatment:PA_alkane:1,10.59822625,2.721177509,0.30002621500000004
n-alkanes_treatment:PA_alkane:2,6.913695465,1.258750369,0.31666672300000004
n-alkanes_treatment:PA_Glycerol:1,-4.075525327,0.073586393,-0.0049164610000000004
n-alkanes_treatment:PA_Glycerol:2,1.212992829,0.18797390800000002,-0.085286637
n-alkanes_treatment:PA_Glycerol:3,2.862532497,-0.261560301,0.09020309900000001
Catabolise_Nucleic_Acids:L_asp:1,-8.779579173,-0.015597744,-0.30523471700000004
Catabolise_Nucleic_Acids:L_asp:2,-8.107076599,-0.8674033550000001,-0.942310135
Catabolise_Nucleic_Acids:DNA_1:1,0.9171990270000001,0.21367924200000002,-0.003631342
Catabolise_Nucleic_Acids:DNA_1:2,-1.803806925,0.123700982,0.024324214
Catabolise_Nucleic_Acids:DNA_1:3,0.8866078970000001,-0.33738022300000003,-0.020692873
cysB_mutant:PAO1HH_wt:1,0.460148429,-0.0183306,0.09588510900000001
cysB_mutant:PAO1HH_wt:2,-0.460148429,0.018330599,-0.09588510900000001
cysB_mutant:cysBHH:1,5.655808367,1.748657093,0.5975469170000001
cysB_mutant:cysBHH:2,5.192756872,1.680138259,0.37600733000000003
cysB_mutant:cysBHH:3,5.522955817,2.055055627,0.8837380180000001
ersA_knockout:delersA:1,3.522482959,0.9091759490000001,0.5938038830000001
ersA_knockout:delersA:2,-1.365982414,0.203317359,0.5944507050000001
ersA_knockout:wt_BHI:1,-2.399135979,-0.414315649,-0.15816428500000002
ersA_knockout:wt_BHI:2,2.399135979,0.414315649,0.15816428500000002
Farnesol_treatment:RNA of 0-1F_L:1,-1.23849497,0.153081462,-0.09984145100000001
Farnesol_treatment:RNA of 0-1F_L:2,0.799497922,0.16720748100000002,-0.017905355
Farnesol_treatment:RNA of 0-1F_L:3,0.43899704900000003,-0.320288943,0.11774680700000001
Farnesol_treatment:RNA of 6-F_L1:1,4.223537124,0.500161807,-0.180842573
Farnesol_treatment:RNA of 6-F_L1:2,3.865934829,0.699168062,-0.020704462
Farnesol_treatment:RNA of 6-F_L1:3,5.340963823,0.324812205,-0.07982225400000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,3.435133076,0.466102269,0.017884473
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,3.449083181,-0.058653702,0.415006755
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,1.564861504,1.552009693,-0.07108894
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.7748447980000002,-0.565129788,-0.182159349
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-5.10937146,0.15768122,-0.25073188
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.154877035,1.427917058,0.0026408630000000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,1.124593956,0.34088816800000005,0.145569728
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-1.124593956,-0.34088816800000005,-0.145569729
Metabolic_fitness_plasmid:PAO1_pAKD1:1,5.468759861,0.729186835,0.55000846
Metabolic_fitness_plasmid:PAO1_pAKD1:2,7.33223614,1.151771375,0.5721330330000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-0.140923721,0.994416508,0.051882138
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,9.036791831,2.400979778,0.5474707400000001
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.471086045,-0.272504636,0.082095543
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.890851186,1.003718595,0.29130105
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.69561729,0.86785557,0.053984724000000005
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.889387875,0.6191898650000001,0.225886157
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.19034556500000002,0.120357975,0.228425128
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.212678871,0.59270177,0.602600993
mexZ_knockout:del_mexZ:1,0.5452882010000001,-0.649292649,0.09186197700000001
mexZ_knockout:del_mexZ:2,-0.9244261720000001,-0.508297766,-0.10786139600000001
mexZ_knockout:del_mexZ:3,1.064482643,-0.143631342,-0.08559633600000001
mexZ_knockout:wt_LB:1,-1.412972012,0.64944048,0.040486691000000005
mexZ_knockout:wt_LB:2,-0.20623064900000002,-0.28719151600000004,-0.159228579
mexZ_knockout:wt_LB:3,1.619202661,-0.36224896500000003,0.118741887
Mucin_glycans:ABTGC:1,-1.141777151,-0.093799082,-0.04176763
Mucin_glycans:ABTGC:2,4.105534586,-0.15011406300000002,0.1606225
Mucin_glycans:ABTGC:3,1.308697641,-0.49108296700000004,0.207356063
Mucin_glycans:ABTGC:4,-1.6823885,0.643800401,-0.106978217
Mucin_glycans:ABTGC:5,-2.590066577,0.091195709,-0.21923271700000002
Mucin_glycans:MUC5B:1,-0.176117288,-0.307973268,-0.24923398400000002
Mucin_glycans:MUC5B:2,1.174135931,-0.313513794,-0.12602105600000002
Mucin_glycans:Glycans:1,-0.132772644,0.191617064,0.066310139
Mucin_glycans:Glycans:2,3.379540339,-0.206294203,0.17166989700000002
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.164662002,0.33354952800000004,-0.0053992120000000005
NC_002516.2:Planktonic_total_RNA_Rep:2,1.394008666,-0.16991011,-0.10640365700000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.229346663,-0.163639417,0.11180287
NC_002516.2:Biofilm_total_RNA_Rep:1,-5.30913302,-1.018849369,-1.130137009
NC_002516.2:Biofilm_total_RNA_Rep:2,-4.202630456,-0.277662342,-1.063321765
Zinc_treatment:PA_Zn:1,6.672223521,-0.412453453,-0.325136107
Zinc_treatment:PA_Zn:2,7.079528805,-0.45057193700000003,-0.229415207
Zinc_treatment:PA_Zn:3,6.56918153,0.219817372,-0.154986118
Zinc_treatment:PA_Zn_wt:1,-0.162597348,0.004626297000000001,-0.071935276
Zinc_treatment:PA_Zn_wt:2,0.162597348,-0.004626297000000001,0.071935276
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.11391298300000001,-0.108834387,-0.00512328
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.11391298300000001,0.108834387,0.00512328
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-3.557338595,0.9304419070000001,-0.17229507
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-4.206651084,0.019450093,-0.98982649
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-3.9775954870000003,0.031721253000000005,-0.8251239210000001
Paeru_PRECISE:CAMHB_wt:1,-0.43840818600000003,1.459826474,-0.742061912
Paeru_PRECISE:CAMHB_wt:2,1.50940378,1.484949051,-0.698924192
Paeru_PRECISE:CAMHB_wt:3,1.449244499,1.5921278710000002,-0.259152645
Paeru_PRECISE:CAMHB_wt:4,1.653050455,2.110082274,-0.23854518300000002
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.251561646,0.535166327,-1.20412879
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.41169058000000003,-0.5725588030000001,-1.1128692980000001
Paeru_PRECISE:M9glucAA_Pqt:1,-0.8056586450000001,-0.544600615,-0.586316754
Paeru_PRECISE:M9glucAA_Pqt:2,-1.3564870500000001,-0.334529236,-0.974520071
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-3.785622993,-0.423574488,-0.703512707
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-3.740578139,-0.584633882,-0.6977078130000001
Paeru_PRECISE:M9glucAA_NaCl:1,5.572308433,0.641357649,-0.08896480500000001
Paeru_PRECISE:M9glucAA_NaCl:2,5.011692453,0.7916718810000001,-0.028081862000000003
Paeru_PRECISE:M9glucAA_NaCl:3,4.653595898,1.264961441,0.11099262
Paeru_PRECISE:CAMHB_wt:5,-0.20278726500000002,2.817138007,-0.5422441530000001
Paeru_PRECISE:CAMHB_wt:6,-0.148719725,2.734523715,-0.52980078
Paeru_PRECISE:LB_wt:1,-3.531192734,-0.019146897,-0.908849023
Paeru_PRECISE:LB_wt:2,-2.961315195,-1.12182621,-0.194998883
Paeru_PRECISE:M9glucAA_wt:1,6.924336606,0.515138497,-0.7021123410000001
Paeru_PRECISE:M9glucAA_wt:2,-2.9993007890000003,0.29386906,-0.733544905
Paeru_PRECISE:M9glucAA_lowpH:1,-4.152105551,-0.057743212,-0.45500442300000005
Paeru_PRECISE:M9glucAA_lowpH:2,-5.334653756,0.344749721,-0.405455875
Paeru_PRECISE:M9glucAA_DPD:1,-3.727998766,1.405965377,-0.6050905670000001
Paeru_PRECISE:M9glucAA_DPD:2,-1.831566704,0.823468948,-0.612899434
Paeru_PRECISE:M9sucAA_wt:1,-9.144508438,-1.312238873,-0.501519887
Paeru_PRECISE:M9sucAA_wt:2,-6.124250471,-0.51941357,-0.862636786
Paeru_PRECISE:M9glucAA_NaCl:4,5.049142718,1.044546445,0.178218757
Paeru_PRECISE:M9glucAA_NaCl:5,4.70128798,1.384071535,0.20922774700000002
Paeru_PRECISE:M9sucAA_wt:3,-8.387360581,-0.5320810570000001,-0.443170699
Paeru_PRECISE:M9sucAA_wt:4,-8.910971016,-0.657736246,-0.534985566
Paeru_PRECISE:R10LB_wt:1,-5.032837338,-0.270179051,-0.44204821600000005
Paeru_PRECISE:M9glucAA_NaCl:6,8.073243533,1.203054301,0.000354412
Paeru_PRECISE:M9glucAA_NaCl:7,6.6046066,1.08158008,-0.028714983000000003
Paeru_PRECISE:M9fructAA_wt:1,7.534057975,0.913049372,-0.292009607
Paeru_PRECISE:M9fructAA_wt:2,11.71488433,1.532411452,-0.153208812
Paeru_PRECISE:M9GlcNAcAA_wt:1,11.32827199,1.412738506,-1.038753546
Paeru_PRECISE:M9GlcNAcAA_wt:2,10.64958831,1.779033847,-0.9247712690000001
Paeru_PRECISE:M9pyruvAA_wt:1,-0.677360631,-0.086058357,0.098900028
Paeru_PRECISE:M9pyruvAA_wt:2,7.804185393,1.8488380860000002,-0.10903512500000001
Paeru_PRECISE:M9fructAA_wt:3,-2.1281799980000002,1.8324653130000002,-1.264741423
Paeru_PRECISE:M9fructAA_wt:4,0.82141027,0.781262907,-1.40719642
Paeru_PRECISE:M9GlcNAcAA_wt:3,12.76078809,1.355128395,-0.285177133
Paeru_PRECISE:M9GlcNAcAA_wt:4,13.58257491,1.620682825,-0.288850429
Paeru_PRECISE:M9glycAA_wt:1,12.26184684,1.9187464150000002,0.162071362
Paeru_PRECISE:M9glycAA_wt:2,13.36340384,1.400383733,-0.07784505800000001
Paeru_PRECISE:M9pyruvAA_wt:3,3.43126197,0.052561433000000005,-0.30176872600000004
Paeru_PRECISE:CAMHB_wt:7,0.11387480800000001,2.239352577,-0.39357762500000004
Paeru_PRECISE:CAMHB_wt:8,1.7157348749999999,2.586079114,-0.285373229
Paeru_PRECISE:R10LB_wt:2,-5.287010923,-0.06369827900000001,-0.571502932
Paeru_PRECISE:R10LB_wt:3,-6.80188412,-0.9073492870000001,-0.39018590400000003
Paeru_PRECISE:R10LB_wt:4,3.059015335,0.296370619,-0.8700658680000001
Paeru_PRECISE:R10LB_wt:5,7.651020268,0.8576501160000001,-1.124415069
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-0.20700126600000002,0.594394584,-0.864054222
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.8496522930000001,0.5755650010000001,-0.87124662
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-0.384718502,0.13602455700000002,-1.240022018
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.24525153400000002,0.746173878,-1.09731954
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.294387686,0.40338778900000005,-0.8552617180000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.462973641,1.02148902,-0.712004085
Paeru_PRECISE:M9sucAA_wt:5,9.40657537,1.102996618,0.380008769
Paeru_PRECISE:M9sucAA_wt:6,-0.74980689,0.290519611,-0.165247415
Paeru_PRECISE:R10LB_wt:6,-1.188954452,0.18666052500000002,-0.43929449400000004
Paeru_PRECISE:R10LB_wt:7,-0.9229510710000001,0.578272568,-0.41026632700000004
Paeru_PRECISE:LB_wt:3,-3.03582871,-0.163556519,0.769535827
Paeru_PRECISE:LB_wt:4,-3.027851779,0.15890657400000002,0.6345430200000001
Paeru_PRECISE:R10LB_NaCl:1,7.521503884,0.054403082000000005,-0.6525108460000001
Paeru_PRECISE:R10LB_NaCl:2,4.687983325,-0.133955762,-0.6331108999999999
Paeru_PRECISE:M9glucAA_wt:3,-4.136467179,-0.167035174,0.845255893
Paeru_PRECISE:M9glucAA_Zn:1,-0.10235535500000001,-2.992565654,0.848508118
Paeru_PRECISE:M9glucAA_Cu:1,6.049280611,2.445303063,0.096042427
Paeru_PRECISE:M9glucAA_NaOCl:1,7.323029897,2.881993177,1.285542973
Paeru_PRECISE:M9GlcNAcAA_8:1,7.169493019,1.313738882,0.9610003730000001
Paeru_PRECISE:M9GlcNAcAA_8:2,14.08858298,1.270624005,0.48628062600000005
Paeru_PRECISE:M9GlcNAcAA_4:1,1.215139923,2.120181368,0.178474779
