,BSU__misc_RNA_21
nit_3,14.0983
ferm_1,13.1975
ferm_2,13.3585
ferm_3,13.968
T-5.40H_1,15.3463
T-4.40H_1,15.2269
T-3.40H_1,15.2564
T-2.40H_1,15.1656
T-1.40H_1,14.6748
T-1.10H_1,14.4885
T-0.40H_1,14.778
T0.0H_1,14.5149
T0.30H_1,12.3891
T1.0H_1,12.5425
T1.30H_1,13.1425
T2.0H_1,13.6754
T2.30H_1,14.2446
T3.0H_1,13.937
T3.30H_1,14.4488
T4.0H_1,14.117
T5.0H_1,13.8176
HPh_1,15.5411
HPh_2,15.3079
HPh_3,15.9955
LPh_1,15.3705
LPh_2,15.1518
LPh_3,15.1645
LPhT_1,14.6249
LPhT_2,14.2165
LPhT_3,14.3248
SMMPr_1,14.5107
SMMPr_2,14.1887
SMMPr_3,14.1197
HiTm_1,13.3477
HiTm_2,14.3403
HiTm_3,15.002
LoTm_1,15.643
LoTm_2,15.83
LoTm_3,15.8134
HiOs_1,15.4924
HiOs_2,15.5143
HiOs_3,15.2578
BMM_1,15.0974
BMM_2,15.342
BMM_3,15.1993
Heat_1,14.9091
Heat_2,14.8114
Heat_3,14.3265
Cold_1,14.3431
Cold_2,13.5353
Cold_3,13.075
Etha_1,13.2399
Etha_2,12.600999999999999
Etha_3,13.0415
SMM_1,15.1767
SMM_2,15.3704
SMM_3,15.2572
Salt_1,14.588799999999999
Salt_2,14.3353
Salt_3,14.2346
Mt0_1,12.8375
Mt0_3,11.5802
M0t45_1,13.1742
M0t45_2,12.1473
M0t45_3,12.1922
M0t90_1,12.2978
M0t90_2,12.6125
M0t90_3,13.2982
M40t45_1,12.7516
M40t45_2,12.8543
M40t45_3,12.3336
M40t90_1,12.1352
M40t90_2,12.6502
M40t90_3,12.7256
dia0_1,11.9468
dia0_2,12.3015
dia0_3,13.1102
dia5_1,12.4987
dia5_2,12.8835
dia5_3,13.126
dia15_1,11.9481
dia15_2,12.6538
dia15_3,12.7764
Diami_1,13.8648
Diami_2,13.6091
Diami_3,13.2398
Paraq_1,11.4253
Paraq_2,12.0996
Paraq_3,10.4023
H2O2_1,9.6738
H2O2_2,9.9754
H2O2_3,9.7502
Oxctl_1,11.6838
Oxctl_2,11.5984
Oxctl_3,11.5898
GM-0.1_1,15.0209
GM-0.2_1,14.911
GM+5_1,14.6516
GM+15_1,14.8309
GM+25_1,15.6101
GM+45_1,15.4611
GM+60_1,15.3225
GM+90_1,15.029
GM+120_1,14.4252
GM+150_1,15.2722
GM-0.1_2,15.607
GM-0.2_2,15.3184
GM+5_2,14.9571
GM+10_2,15.2258
GM+15_2,15.3442
GM+25_2,15.179
GM+45_2,14.2138
GM+60_2,14.3653
GM+90_2,15.057
GM+150_2,14.1685
GM-0.1_3,15.671
GM-0.2_3,15.707
GM+5_3,15.65
GM+10_3,14.6322
GM+15_3,15.4344
GM+25_3,15.2428
GM+45_3,14.5275
GM+60_3,14.4675
GM+90_3,14.79
GM+120_3,14.9649
GM+150_3,14.6472
MG-0.1_1,15.0959
MG+5_1,15.6208
MG+10_1,15.7356
MG+15_1,14.9878
MG+25_1,15.392
MG+45_1,15.014
MG+120_1,15.0657
MG+150_1,14.8333
MG-0.1_2,14.6138
MG-0.2_2,15.1983
MG+5_2,15.0348
MG+10_2,15.1414
MG+15_2,15.5791
MG+25_2,14.735
MG+45_2,14.361
MG+60_2,14.7915
MG+90_2,14.8562
MG+120_2,15.1497
MG-0.1_3,15.6106
MG-0.2_3,15.3895
MG+5_3,14.8609
MG+10_3,14.8873
MG+15_3,15.3095
MG+25_3,15.435
MG+45_3,15.59
MG+60_3,15.8498
MG+90_3,15.2963
MG+120_3,14.788
MG+150_3,15.3836
