,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
38,TF__LBv2_TfoXOver_Late,-5.44362839615089,0.3671021880987113,2.0,76.0,-5.184047949557872,77.0,-5.7032088427439085
39,TF__LBv2_TfoXOver_Mid,12.153875447610684,1.9740307867404203,2.0,78.0,10.758024892035516,79.0,13.54972600318585
40,TF__LBv2_TfoXOver_Stat,13.650537466928501,1.2491586055481654,2.0,80.0,12.76724894616786,81.0,14.53382598768914
41,Stress-I__20-300-T1,0.5424206270009742,0.9687196797369422,2.0,82.0,1.2274088816118265,83.0,-0.1425676276098783
42,Stress-I__20-300-T2,-0.2328995725691544,1.4064485527544364,2.0,84.0,-1.227408881611822,85.0,0.7616097364735133
43,Stress-II-1__LBv2_LowpH_Mid,6.858229206761166,2.030454584979666,2.0,86.0,8.293977412691605,87.0,5.422481000830728
44,Stress-II-1__LBv2_highSalt_Mid,-8.536977346135497,1.4495040782113822,2.0,88.0,-7.512023183074674,89.0,-9.561931509196322
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,-6.66308800006903,1.3674239565665898,2.0,90.0,-7.630002752514205,91.0,-5.696173247623856
46,Stress-III__R_wt,-1.2524703496552547e-15,0.0580511283748848,2.0,92.0,-0.0410483465294131,93.0,0.0410483465294106
47,Stress-III__R_s,-22.3917358769964,0.6747110154209732,2.0,94.0,-21.914643142650966,95.0,-22.86882861134183
48,Competence-condition__OSS_TfoXOver_Stat,2.839958562532801,2.430348550076922,2.0,96.0,1.121442622126516,97.0,4.558474502939086
49,Competence-condition__OSS_VectorOnly_Stat,-3.3584246494910985e-15,0.40251671152176277,2.0,98.0,-0.2846222962579511,99.0,0.2846222962579444
50,Competence-Recovery__LBv2_TfoXOver_Recov,-11.176394751471129,0.9978675902373801,2.0,100.0,-11.88199369125426,101.0,-10.470795811688
51,Competence-Recovery__LBv2_VectorOnly_Recov,-6.661338147750939e-16,4.2486800054709315,2.0,102.0,-3.0042704429601947,103.0,3.0042704429601934
