,A,AmiE
Paeru_PRECISE:CAMHB_wt:1,2.7597194959999998,3.9172682720000003
Paeru_PRECISE:CAMHB_wt:2,2.5518612552,3.711667854
Paeru_PRECISE:CAMHB_wt:3,2.4959056196000002,3.8802453320000003
Paeru_PRECISE:CAMHB_wt:4,2.7658716080000003,3.87637548
Paeru_PRECISE:M9glucAA_Pqt10:1,-14.3064624156,0.275382829
Paeru_PRECISE:M9glucAA_Pqt10:2,-14.4217296495,-0.291488419
Paeru_PRECISE:M9glucAA_Pqt:1,-13.9276943202,-0.193213821
Paeru_PRECISE:M9glucAA_Pqt:2,-15.1441423564,-0.25942438900000003
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-14.7124770569,-0.085566581
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-15.231595383,-0.386902338
Paeru_PRECISE:M9glucAA_NaCl:1,-8.0184411273,0.233071823
Paeru_PRECISE:M9glucAA_NaCl:2,-10.4081349033,0.474433221
Paeru_PRECISE:M9glucAA_NaCl:3,-8.7627678825,0.296225562
Paeru_PRECISE:CAMHB_wt:5,3.7063254161,4.913765306
Paeru_PRECISE:CAMHB_wt:6,4.6875088775,4.945980842
Paeru_PRECISE:LB_wt:1,-12.9219099371,0.533166196
Paeru_PRECISE:LB_wt:2,-11.7893653777,0.331268055
Paeru_PRECISE:M9glucAA_wt:1,0.22889183070000002,-0.09175828400000001
Paeru_PRECISE:M9glucAA_wt:2,-0.22889183070000002,0.09175828400000001
Paeru_PRECISE:M9glucAA_lowpH:1,-11.7914179332,0.299351034
Paeru_PRECISE:M9glucAA_lowpH:2,-7.9690696785,0.10456129900000001
Paeru_PRECISE:M9glucAA_DPD:1,-14.0276601755,0.415025067
Paeru_PRECISE:M9glucAA_DPD:2,-11.9192476641,0.385328253
Paeru_PRECISE:M9sucAA_wt:1,-14.9875929515,-0.597615344
Paeru_PRECISE:M9sucAA_wt:2,-15.591227049,-1.01161191
Paeru_PRECISE:M9glucAA_NaCl:4,-7.2996191957,0.497141066
Paeru_PRECISE:M9glucAA_NaCl:5,-9.5497229815,0.710075067
Paeru_PRECISE:M9sucAA_wt:3,-15.6814994316,-0.185258995
Paeru_PRECISE:M9sucAA_wt:4,-15.3900629001,-0.394166862
Paeru_PRECISE:R10LB_wt:1,-5.715803538,0.663081865
Paeru_PRECISE:M9glucAA_NaCl:6,-6.8275736721,0.7622712490000001
Paeru_PRECISE:M9glucAA_NaCl:7,-8.5512820751,0.5632982480000001
Paeru_PRECISE:M9fructAA_wt:1,-0.20334737400000003,0.27393735
Paeru_PRECISE:M9fructAA_wt:2,-0.4312591579,0.196185345
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.8443482633,1.21923944
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.4398705091,1.199982579
Paeru_PRECISE:M9pyruvAA_wt:1,-5.6996726587,0.402999861
Paeru_PRECISE:M9pyruvAA_wt:2,-3.8633840494,0.575028533
Paeru_PRECISE:M9fructAA_wt:3,-3.2705418271,0.092314168
Paeru_PRECISE:M9fructAA_wt:4,-0.5139024711,-0.055740689
Paeru_PRECISE:M9GlcNAcAA_wt:3,-4.9716078793000005,0.83446535
Paeru_PRECISE:M9GlcNAcAA_wt:4,-7.5654438673,0.432266348
Paeru_PRECISE:M9glycAA_wt:1,-8.7103762089,0.29717202800000003
Paeru_PRECISE:M9glycAA_wt:2,-7.3406815433,-0.012243337
Paeru_PRECISE:M9pyruvAA_wt:3,-6.4838583032,-0.18101787800000002
Paeru_PRECISE:CAMHB_wt:7,3.3659226469,4.727989061
Paeru_PRECISE:CAMHB_wt:8,3.2313075298,5.133819753
Paeru_PRECISE:R10LB_wt:2,-6.3279412215,0.849323028
Paeru_PRECISE:R10LB_wt:3,-7.1747957517,0.8985163740000001
Paeru_PRECISE:R10LB_wt:4,-2.6845301099,0.9802470010000001
Paeru_PRECISE:R10LB_wt:5,0.6422014552,1.07269325
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-13.1171183464,0.036473548
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-9.8302483792,-0.100280122
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.3392696073,-0.1995392
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.8777151534,-0.281166371
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-13.5961916764,-0.10943851700000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-11.9604868626,0.15161813400000002
Paeru_PRECISE:M9sucAA_wt:5,-14.9815023705,0.46059166900000004
Paeru_PRECISE:M9sucAA_wt:6,-14.3330750562,0.118339415
Paeru_PRECISE:R10LB_wt:6,0.5989442345,1.107984931
Paeru_PRECISE:R10LB_wt:7,-0.35669082690000004,1.16525962
Paeru_PRECISE:LB_wt:3,-5.9426536311,1.5765108090000002
Paeru_PRECISE:LB_wt:4,-8.0225685751,1.7328069369999999
Paeru_PRECISE:R10LB_NaCl:1,-4.2213395752,1.495960197
Paeru_PRECISE:R10LB_NaCl:2,-1.8162567442,1.222658284
Paeru_PRECISE:M9glucAA_PAO1_wt:1,5.9001167825,-0.060459444
Paeru_PRECISE:M9glucAA_Zn:1,-1.2605003769,-0.233304594
Paeru_PRECISE:M9glucAA_Cu:1,-3.0517269142,0.08278600200000001
Paeru_PRECISE:M9glucAA_NaOCl:1,3.5993921332000003,-0.004718019
Paeru_PRECISE:M9GlcNAcAA_8:1,1.5332744402,0.9330537310000001
Paeru_PRECISE:M9GlcNAcAA_8:2,0.5364601597,1.428430432
Paeru_PRECISE:M9GlcNAcAA_4:1,2.3187412839,0.784713549
Paeru_PRECISE:M9GlcNAcAA_4:2,-1.4479423907,0.516103382
Paeru_PRECISE:M9GlcNAcAA_2:1,4.0381411139,0.923645025
Paeru_PRECISE:M9GlcNAcAA_2:2,2.8477376268,0.18268731900000001
Paeru_PRECISE:M9GlcNAcAA_1:1,4.363199791,0.7449303460000001
Paeru_PRECISE:M9GlcNAcAA_1:2,1.5432515059,0.20257565900000002
Paeru_PRECISE:M9glucAA_NaOCl:2,1.5335917382000002,0.36704826700000004
Paeru_PRECISE:M9glucAA_Cu:2,-4.2930229443,-2.088698541
Paeru_PRECISE:M9glucAA_Fe:1,-4.2620079823,0.364769569
Paeru_PRECISE:M9glucAA_Fe:2,-9.7033396493,0.444224638
Paeru_PRECISE:M9glucAA_Zn:2,-9.1510094592,0.7117003190000001
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-8.7205935655,0.08043148
Paeru_PRECISE:CAMHB_Mec:1,2.9399836306,4.065693875
Paeru_PRECISE:CAMHB_Mec:2,3.1312338508,3.682873745
Paeru_PRECISE:CAMHB_Azt:1,-6.7357910039,4.2882724020000005
Paeru_PRECISE:CAMHB_Azt:2,-6.6101483712,4.216828529
Paeru_PRECISE:CAMHB_Pip:1,4.8781423467,3.892220535
Paeru_PRECISE:CAMHB_Pip:2,5.1047564859,3.626443336
Paeru_PRECISE:CAMHB_Ceft:1,5.2306595955,5.196719788
Paeru_PRECISE:CAMHB_Ceft:2,6.1831514102,4.542666844
Paeru_PRECISE:CAMHB_Ceft:3,6.0495256993,5.070326136
Paeru_PRECISE:CAMHB_Ceft:4,5.6806322912,4.688319706
Paeru_PRECISE:M9glucAA_Ceft:1,4.1535769813,-0.6257451030000001
Paeru_PRECISE:M9glucAA_Ceft:2,4.8005480619,0.221701965
Paeru_PRECISE:M9glucAA_Gent:1,-14.9144415558,0.75119849
Paeru_PRECISE:M9glucAA_Gent:2,-13.8434874204,0.35366492600000005
Paeru_PRECISE:M9glucAA_Pip:1,-14.9326424621,0.493006926
Paeru_PRECISE:M9glucAA_Pip:2,-15.596215130200001,0.7799924690000001
Paeru_PRECISE:M9glucAA_Azt:1,-13.4893895048,2.015319555
Paeru_PRECISE:M9glucAA_Azt:2,-13.395608162,2.109693519
Paeru_PRECISE:CAMHB_Mero:1,4.7169051496000005,5.302261168
Paeru_PRECISE:CAMHB_Mero:2,3.8412591098,4.831914522
Paeru_PRECISE:CAMHB_Tet:1,-6.9603950586,3.029617565
Paeru_PRECISE:CAMHB_Tet:2,-7.4913136193,2.908514337
Paeru_PRECISE:R10LB_Gent:1,-6.2055403076,0.8398858530000001
Paeru_PRECISE:R10LB_Ceft:1,-6.4653499711,0.70857503
Paeru_PRECISE:R10LB_Ceft:2,-7.3970637228000005,0.6621144870000001
Paeru_PRECISE:CAMHB_Biofilm:1,-4.7643396636,1.161885676
Paeru_PRECISE:CAMHB_Biofilm:2,-8.6883961689,1.503768643
Paeru_PRECISE:M9glucAA_Biofilm:1,-14.8074128179,0.479737607
Paeru_PRECISE:M9glucAA_Biofilm:2,-15.7781773183,0.560745241
Paeru_PRECISE:R10LB_Gent:2,-7.221789191,0.776209425
Paeru_PRECISE:R10LB_Pip:1,-4.971280117,0.9165464780000001
Paeru_PRECISE:R10LB_Pip:2,-7.5525539944,0.8901081580000001
Paeru_PRECISE:R10LB_Mec:1,-4.9507753462,0.9377248520000001
Paeru_PRECISE:R10LB_Mec:2,-5.1238997279,1.031735522
Paeru_PRECISE:CAMHB_Azt:3,-8.6409217606,1.534131254
Paeru_PRECISE:CAMHB_Azt:4,-10.6054379902,0.9480328680000001
Paeru_PRECISE:CAMHB_Biofilm:3,-8.1882930397,1.362378229
Paeru_PRECISE:CAMHB_Biofilm:4,-5.5018491264,1.134213795
Paeru_PRECISE:M9glucAA_Biofilm:3,-15.285621863,0.399892116
Paeru_PRECISE:M9glucAA_Biofilm:4,-16.4427097747,0.225983226
Paeru_PRECISE:R10LB_Mero:1,-5.5360975904,1.396515021
Paeru_PRECISE:R10LB_Mero:2,-5.0803821137,1.190116059
Paeru_PRECISE:LB_Cam:1,-8.6519585553,1.6816369770000001
Paeru_PRECISE:LB_Cam:2,-8.269513779,1.726811905
Paeru_PRECISE:CAMHB_Ceft:5,6.5343088978,5.382839734
Paeru_PRECISE:CAMHB_Cip:1,4.8306757141,4.278333303
Paeru_PRECISE:CAMHB_Cip:2,5.3353700271,4.037822188
ampC_mutation:PA_Cef_taz_wt:1,-2.4882908514,-0.06426433200000001
ampC_mutation:PA_mutS_Cef_taz:1,-0.604015344,-1.986822289
ampC_mutation:PA_mutS:1,-1.0980911891,0.985492487
ampC_mutation:PA_mutS:2,-1.6593312143999999,-1.184879617
ampC_mutation:PA_mutS:3,0.3270685592,0.377348985
ampC_mutation:PA_Cef_taz_wt:2,2.4882908514,0.06426433200000001
ampC_mutation:PA_mutS_Cef_taz:2,-0.1036238674,0.591730659
ampC_mutation:PA_mutS:4,-1.862710174,0.539732561
ampC_mutation:PA_mutS:5,-1.7564709371,-1.2700002559999999
ampC_mutation:PA_mutS:6,1.7927454871,0.7498770760000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.0601444633,-0.232717995
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.5160899012,-0.44267174400000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.8717981272,-1.573516352
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.8217229186,-0.908231954
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-3.1960508196,0.077350791
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-3.4330797151,-0.569526599
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.0176994402,-0.21992392800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.0176994402,0.21992392800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-9.0324917786,-0.531025007
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-10.3481492933,-0.235207351
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-12.8765628124,0.011399934
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-11.7743521458,0.09133798400000001
cysB_mutant:PAO1HH_wt:1,-0.4295402546,0.056045673000000004
cysB_mutant:PAO1HH_wt:2,0.4295402546,-0.056045673000000004
cysB_mutant:cysBHH:1,0.057223209600000005,-0.32393588
cysB_mutant:cysBHH:2,-0.4782933253,0.07487579200000001
cysB_mutant:cysBHH:3,-0.5814565102,0.136653094
ersA_knockout:delersA:1,0.5521241078,-0.37542418
ersA_knockout:delersA:2,-2.5683544652,-0.9330602760000001
ersA_knockout:wt_BHI:1,0.3007629673,-0.29781675900000004
ersA_knockout:wt_BHI:2,-0.3007629673,0.29781675900000004
gcsR_mutant:PAO1_rep_wt:1,-0.22099300800000002,0.0072041710000000005
gcsR_mutant:PAO1_rep_wt:2,0.22099300800000002,-0.0072041710000000005
gcsR_mutant:GcsR_rep:1,1.1567837969,-0.47661280600000006
gcsR_mutant:GcsR_rep:2,0.5639913463,-0.484512247
mexZ_knockout:del_mexZ:1,0.0297241442,-0.7493664120000001
mexZ_knockout:del_mexZ:2,-0.641015737,-0.326235582
