,A,GbuR
Diallyl_disulphide_treatment:PAO1_DDS:1,1.5364803018000002,-0.626695235
Diallyl_disulphide_treatment:PAO1_DDS:2,1.5251436646,-0.854640185
Diallyl_disulphide_treatment:PAO1_DDS:3,2.320834314,-0.5338752840000001
Dispersed_cells:PAO1_dispersed_wt:1,1.0930864187,-0.092069859
Dispersed_cells:PAO1_dispersed_wt:2,-1.0930864187,0.092069859
Dispersed_cells:PyhjH_dispersed:1,3.3751572148,-1.1365342
Dispersed_cells:PyhjH_dispersed:2,3.3613770647,-0.7290344910000001
Dispersed_cells:PA01_Planktonic:1,2.2435850763,-2.299790533
Dispersed_cells:PA01_Planktonic:2,2.9149332291,-2.02494861
Dispersed_cells:PAO1_Biofilm:1,1.0117224509,0.118521791
Dispersed_cells:PAO1_Biofilm:2,2.6061527196,-0.08964107900000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,2.1270584039,0.184120121
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,2.8116439277,-0.053443814000000006
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,3.017853761,0.04095884
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.0385184914,0.015894263000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.427235786,-0.19693749700000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.4657542773,0.18104323500000002
Farnesol_treatment:RNA of 0-1F_L:1,0.6157277793,-0.038611203000000004
Farnesol_treatment:RNA of 0-1F_L:2,-0.0742444646,-0.041315541000000004
Farnesol_treatment:RNA of 0-1F_L:3,-0.5414833147,0.07992674400000001
Farnesol_treatment:RNA of 6-F_L1:1,-0.7152590246,-0.236355471
Farnesol_treatment:RNA of 6-F_L1:2,0.0214106147,-0.6057809630000001
Farnesol_treatment:RNA of 6-F_L1:3,-0.3596095824,-0.505342485
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.14864809610000002,0.31295659200000003
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.14864809610000002,-0.31295659200000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.34628192090000004,-0.32648647000000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-1.2442897821,0.09792829400000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.17447222440000001,0.045422858
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,1.279603209,-0.6096212320000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.0389973287,0.675474797
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.4917964619,0.09911699600000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.3866654773,0.465081377
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.9775556282000001,0.143700192
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.29519050150000004,-0.28126439200000003
HapZ_SagS_mutant:delHapZp:1,-0.4419707558,-0.42581153
HapZ_SagS_mutant:delHapZp:2,-0.143432897,-0.20019678
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.3258865018,0.508662523
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.0306960002,-0.227398131
HapZ_SagS_mutants:delHApZ:1,0.0673101059,-0.37910171400000003
HapZ_SagS_mutants:delHApZ:2,-0.1913158232,0.029959634000000002
HapZ_SagS_mutants:delHApZ:3,-0.2934632461,0.034111086
HapZ_SagS_mutants:delSagS:1,0.2883846539,-0.375406365
HapZ_SagS_mutants:delSagS:2,0.09764229370000001,-0.442561197
HapZ_SagS_mutants:delSagS:3,-0.8695051791,0.787021203
HapZ_SagS_mutants:delHapZp:3,-0.4179567366,-0.08518020800000001
Lung_infection_transcriptome:PA01_LS1:1,-2.0002882282,-0.099723197
Lung_infection_transcriptome:PA01_LS1:2,-2.4536149553,-0.12738601700000002
Lung_infection_transcriptome:PA01_CS1:1,-0.7002702852,0.11269570500000001
Lung_infection_transcriptome:PA01_CS1:2,0.7002702852,-0.11269570500000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.6235930606,-0.016270741000000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.6235930606,0.016270741000000002
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.9660696915,0.527938578
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.5953884012000001,0.9322503670000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.7423025463,0.849245895
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,2.6249307254,0.160085091
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.18780481940000002,0.765515476
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.8888668070000001,0.566901824
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.8624819107,0.415789124
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.0763819389,0.470228511
Metabolic_fitness_plasmid:PAO1_RmS149:1,-1.1999211941,-0.06540483700000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.3890482569,0.471231663
Mucin_glycans:ABTGC:1,0.29528307060000003,0.103647741
Mucin_glycans:ABTGC:2,0.1345470091,-0.06395052700000001
Mucin_glycans:ABTGC:3,0.3482056911,-0.030369705
Mucin_glycans:ABTGC:4,-0.5897783554,0.053905644
Mucin_glycans:ABTGC:5,-0.1882574153,-0.063233153
Mucin_glycans:MUC5B:1,-1.1310402395999999,-0.07968124900000001
Mucin_glycans:MUC5B:2,-0.9032504924,0.086776901
Mucin_glycans:Glycans:1,1.1607566756,0.11048076
Mucin_glycans:Glycans:2,-1.745130798,0.307971386
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,0.8465501778000001,0.11972599900000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,1.0684673177,-0.101667058
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-0.4408722706,0.222425016
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,0.4524661713,-0.36644345700000003
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.0986492624,-0.136130521
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,0.47729422130000004,-0.071833677
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.3324026919,0.06342473700000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-0.8122177527000001,0.175553276
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-0.9828800204,0.34144697100000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.396076189,-0.45034766600000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,1.0911896496,-0.062287326000000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.6402346265000001,-0.06778999200000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.141009711,0.11830053800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.141009711,-0.11830053800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.5465601363,0.064585107
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,0.8693458827,-0.07496016500000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.1089532187,-0.46776683
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.30057408820000003,-0.38249444400000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,1.2100478233,-0.128143726
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.7773241293000002,-0.47557875200000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,2.3764283609,-0.160275055
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,2.4529668454,-0.748361994
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.5970416176000001,0.07445813600000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.1039705643,-0.057285815000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.3006304188,-0.015235224
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.4003817631,-0.001937097
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,1.2428294994,-0.635016734
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,0.9015437566000001,-0.7104511680000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.4668315843,0.073811969
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.0266656919,-0.057926426
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.44016589240000004,-0.015885543000000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.1320120197999999,-0.083340497
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.8888735857,0.111120203
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.6106532449000001,1.451998273
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.0430238778,0.835536644
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.8813250973000001,0.141307282
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.2625949801,-0.243854425
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.876965528,0.074767438
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.4963459346,0.31341678
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,2.1648667506,0.477047315
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.0017097859,-0.22172312200000002
Rosmarinic_acid:PAO1-100UMRA:1,1.1311950953,-0.24687040400000002
Rosmarinic_acid:PAO1-100UMRA:2,0.1002883088,-0.218258101
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.0023503786,0.18764682300000002
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.17448794180000002,-0.14485039500000002
Rosmarinic_acid:PAO1_DMSO_Control:3,0.17683832030000002,-0.042796428000000004
Testosterone_treatment:Testosterone_Control:1,0.6157616345,0.016008632000000002
Testosterone_treatment:Testosterone_Control:2,-0.6157616345,-0.016008632000000002
Testosterone_treatment:Testosterone_2.5:1,-0.6092811698,0.41917995700000005
Testosterone_treatment:Testosterone_2.5:2,-1.0392764746,0.09437091800000001
Tf_toxin_expression:PAO1_WT:1,0.9551162400000001,-0.139160267
Tf_toxin_expression:PAO1_WT:2,-0.9551162400000001,0.139160267
Tf_toxin_expression:PAO1_derfA:1,0.6795480652,-0.255754435
Tf_toxin_expression:PAO1_derfA:2,0.4089533253,-0.49607026600000004
Zinc_treatment:PA_Zn:1,-0.2876155258,-0.48853626400000005
Zinc_treatment:PA_Zn:2,-0.3728834522,-0.278019559
Zinc_treatment:PA_Zn:3,0.6129566311,-0.053066038
Zinc_treatment:PA_Zn_wt:1,-0.0053419428,-0.05755566
Zinc_treatment:PA_Zn_wt:2,0.0053419428,0.05755566
Paeru_PRECISE:CAMHB_wt:1,-0.4955323344,0.753619582
Paeru_PRECISE:CAMHB_wt:2,-0.5671514272,1.123428266
Paeru_PRECISE:CAMHB_wt:3,0.1928349212,1.245860381
Paeru_PRECISE:CAMHB_wt:4,0.0703810507,1.032640655
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.8611918181,0.646266227
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.8513730073999999,-0.41716783500000004
Paeru_PRECISE:M9glucAA_Pqt:1,-1.8690905272,0.13107611400000002
Paeru_PRECISE:M9glucAA_Pqt:2,-1.4348552438,-0.19696516600000002
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-2.3935549444,0.32617050200000003
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-2.5021198733,0.024159342
Paeru_PRECISE:M9glucAA_NaCl:1,0.5294570167,1.070843525
Paeru_PRECISE:M9glucAA_NaCl:2,0.2898871237,1.112249069
Paeru_PRECISE:M9glucAA_NaCl:3,0.1243297907,0.755574662
Paeru_PRECISE:CAMHB_wt:5,2.5574597331,0.920963466
Paeru_PRECISE:CAMHB_wt:6,2.3908296442,0.9764543760000001
Paeru_PRECISE:LB_wt:1,-0.8538456485,0.9066268820000001
Paeru_PRECISE:LB_wt:2,-1.059333608,1.030356796
Paeru_PRECISE:M9glucAA_wt:1,-0.0557303254,-0.049690383000000005
Paeru_PRECISE:M9glucAA_wt:2,0.0557303254,0.049690383000000005
Paeru_PRECISE:M9glucAA_lowpH:1,-1.001226715,0.8655433910000001
Paeru_PRECISE:M9glucAA_lowpH:2,-0.8053498982,1.144047172
Paeru_PRECISE:M9glucAA_DPD:1,0.5627194359000001,0.16582912500000002
Paeru_PRECISE:M9glucAA_DPD:2,2.3616719052,0.19554974700000002
Paeru_PRECISE:M9sucAA_wt:1,-2.6544904367,1.18028427
Paeru_PRECISE:M9sucAA_wt:2,-0.6144561642,0.147405095
Paeru_PRECISE:M9glucAA_NaCl:4,0.8510673979000001,1.212588083
Paeru_PRECISE:M9glucAA_NaCl:5,0.9173985529,1.263943205
Paeru_PRECISE:M9sucAA_wt:3,-1.9232344309,0.543910428
Paeru_PRECISE:M9sucAA_wt:4,-1.8005585054000002,0.600560206
Paeru_PRECISE:R10LB_wt:1,-1.5537766873,0.7131923240000001
Paeru_PRECISE:M9glucAA_NaCl:6,0.6061888711,1.049351869
Paeru_PRECISE:M9glucAA_NaCl:7,1.4134205502000001,1.000835318
Paeru_PRECISE:M9fructAA_wt:1,0.34424511010000003,0.560177033
Paeru_PRECISE:M9fructAA_wt:2,0.5087183695,0.529241617
Paeru_PRECISE:M9GlcNAcAA_wt:1,19.3048373649,0.057619517
Paeru_PRECISE:M9GlcNAcAA_wt:2,19.4531829936,-0.032790643
Paeru_PRECISE:M9pyruvAA_wt:1,-1.4064185035,1.658765327
Paeru_PRECISE:M9pyruvAA_wt:2,1.2419945977,0.7439403960000001
Paeru_PRECISE:M9fructAA_wt:3,0.2093058985,0.08310558500000001
Paeru_PRECISE:M9fructAA_wt:4,1.8409606488999999,-0.035984976
Paeru_PRECISE:M9GlcNAcAA_wt:3,13.2980302267,-0.015532256000000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,11.755853417800001,0.0032797760000000003
Paeru_PRECISE:M9glycAA_wt:1,-0.1863598018,0.541032937
Paeru_PRECISE:M9glycAA_wt:2,0.5315118319000001,0.390402103
Paeru_PRECISE:M9pyruvAA_wt:3,-0.0836500334,0.6253861380000001
Paeru_PRECISE:CAMHB_wt:7,1.416732407,1.146892281
Paeru_PRECISE:CAMHB_wt:8,2.612186232,1.124182277
Paeru_PRECISE:R10LB_wt:2,-1.9686682801000002,0.5745227470000001
Paeru_PRECISE:R10LB_wt:3,-0.9286610045,0.788359573
Paeru_PRECISE:R10LB_wt:4,0.4618382375,0.596040205
Paeru_PRECISE:R10LB_wt:5,2.3855375065,0.39176799700000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,0.0443633977,0.270822651
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.2932943151,0.581598707
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.3968580538,0.468455924
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.4255191599,0.28553327
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,0.0250627814,-0.425504451
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.0835294542,0.6751699010000001
Paeru_PRECISE:M9sucAA_wt:5,-1.5074496967000002,1.330785944
Paeru_PRECISE:M9sucAA_wt:6,-1.3199218832000001,1.023489002
Paeru_PRECISE:R10LB_wt:6,0.4405167942,0.44754948600000005
Paeru_PRECISE:R10LB_wt:7,1.2675892265,0.5020178
Paeru_PRECISE:LB_wt:3,1.4128701337,1.197243029
Paeru_PRECISE:LB_wt:4,0.97963552,0.920532581
Paeru_PRECISE:R10LB_NaCl:1,1.8503883671999999,0.6398783010000001
Paeru_PRECISE:R10LB_NaCl:2,0.4272539522,-0.35498339100000004
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-1.1449222142,1.829286278
Paeru_PRECISE:M9glucAA_Zn:1,5.6564930578,4.433088136
Paeru_PRECISE:M9glucAA_Cu:1,5.0327253543,0.119630024
Paeru_PRECISE:M9glucAA_NaOCl:1,2.8042671213,0.9379595180000001
Paeru_PRECISE:M9GlcNAcAA_8:1,7.4266422548,1.017205594
Paeru_PRECISE:M9GlcNAcAA_8:2,9.3608566248,1.310238057
Paeru_PRECISE:M9GlcNAcAA_4:1,12.1224324026,1.2445976810000001
Paeru_PRECISE:M9GlcNAcAA_4:2,9.5475784682,1.8597612360000002
Paeru_PRECISE:M9GlcNAcAA_2:1,11.8384939934,1.277399679
Paeru_PRECISE:M9GlcNAcAA_2:2,12.424282158,1.226793704
Paeru_PRECISE:M9GlcNAcAA_1:1,13.9572749663,0.17542029
Paeru_PRECISE:M9GlcNAcAA_1:2,12.29900257,-0.0052878560000000005
Paeru_PRECISE:M9glucAA_NaOCl:2,2.1727936552,1.136582823
Paeru_PRECISE:M9glucAA_Cu:2,4.4899859663,-0.48872344300000004
Paeru_PRECISE:M9glucAA_Fe:1,-0.9829982370000001,1.468014436
Paeru_PRECISE:M9glucAA_Fe:2,-0.5175679466,1.823083015
Paeru_PRECISE:M9glucAA_Zn:2,-0.22025304240000002,1.758463571
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-1.2927987286,2.345372191
Paeru_PRECISE:CAMHB_Mec:1,0.1619302135,1.5808032029999999
Paeru_PRECISE:CAMHB_Mec:2,-0.6124293932,1.284520951
Paeru_PRECISE:CAMHB_Azt:1,-0.4785585651,1.9173857490000001
Paeru_PRECISE:CAMHB_Azt:2,0.0393546618,2.036776058
Paeru_PRECISE:CAMHB_Pip:1,0.5670301504,1.143880076
Paeru_PRECISE:CAMHB_Pip:2,-1.663082742,1.155364313
Paeru_PRECISE:CAMHB_Ceft:1,1.6827087365,0.680986021
Paeru_PRECISE:CAMHB_Ceft:2,2.7381944276,0.9372820350000001
Paeru_PRECISE:CAMHB_Ceft:3,1.7547159846,0.549959345
Paeru_PRECISE:CAMHB_Ceft:4,2.0524953898,0.6354650930000001
Paeru_PRECISE:M9glucAA_Ceft:1,1.2723789917000001,-0.260579766
Paeru_PRECISE:M9glucAA_Ceft:2,1.3125932911,-0.7943362930000001
Paeru_PRECISE:M9glucAA_Gent:1,-2.4710003455000003,0.9336728360000001
Paeru_PRECISE:M9glucAA_Gent:2,-2.3026216397,1.395486074
Paeru_PRECISE:M9glucAA_Pip:1,-2.5319912722,0.650851249
Paeru_PRECISE:M9glucAA_Pip:2,-2.8571458057,0.8784645950000001
Paeru_PRECISE:M9glucAA_Azt:1,-2.6172658591999998,2.375438134
Paeru_PRECISE:M9glucAA_Azt:2,-3.0395222963,2.4836463540000002
Paeru_PRECISE:CAMHB_Mero:1,1.8242831357,1.416982541
Paeru_PRECISE:CAMHB_Mero:2,1.2025857037,1.113211973
Paeru_PRECISE:CAMHB_Tet:1,2.0638398034,2.310606802
Paeru_PRECISE:CAMHB_Tet:2,2.335398471,1.5294606640000001
Paeru_PRECISE:R10LB_Gent:1,-1.4796910846,0.599365041
Paeru_PRECISE:R10LB_Ceft:1,-1.7385368524,0.12697934
Paeru_PRECISE:R10LB_Ceft:2,-0.7317632803,0.419232333
Paeru_PRECISE:CAMHB_Biofilm:1,-4.6352600492,1.891175427
Paeru_PRECISE:CAMHB_Biofilm:2,-3.5270310833,1.824592192
Paeru_PRECISE:M9glucAA_Biofilm:1,-3.1693180875,1.780633016
Paeru_PRECISE:M9glucAA_Biofilm:2,-3.213059713,1.533496066
Paeru_PRECISE:R10LB_Gent:2,-0.43724496900000004,1.156957319
Paeru_PRECISE:R10LB_Pip:1,0.0812473709,0.22017735400000002
Paeru_PRECISE:R10LB_Pip:2,1.662424103,0.627739854
Paeru_PRECISE:R10LB_Mec:1,-0.1921480035,0.21338337200000002
Paeru_PRECISE:R10LB_Mec:2,1.2609843091,0.018767995000000003
Paeru_PRECISE:CAMHB_Azt:3,1.2417342842,2.118880158
Paeru_PRECISE:CAMHB_Azt:4,-0.153236609,1.7150664290000002
Paeru_PRECISE:CAMHB_Biofilm:3,-3.4212399675,1.65991174
Paeru_PRECISE:CAMHB_Biofilm:4,-4.1774310422,1.516376051
Paeru_PRECISE:M9glucAA_Biofilm:3,-1.9593893204000001,1.326715491
Paeru_PRECISE:M9glucAA_Biofilm:4,-3.1043379022,1.161488517
Paeru_PRECISE:R10LB_Mero:1,4.9533601041,-0.7104469
Paeru_PRECISE:R10LB_Mero:2,4.2607262188,-0.984574966
Paeru_PRECISE:LB_Cam:1,5.189760856,3.425286184
Paeru_PRECISE:LB_Cam:2,4.1996596922,3.470421922
Paeru_PRECISE:CAMHB_Ceft:5,2.2412846137,1.114292452
Paeru_PRECISE:CAMHB_Cip:1,0.673540319,1.163542314
Paeru_PRECISE:CAMHB_Cip:2,-1.8787003409,1.498504061
ampC_mutation:PA_Cef_taz_wt:1,-1.0860575771,-0.337584734
ampC_mutation:PA_mutS_Cef_taz:1,-1.5612600831,0.201901929
ampC_mutation:PA_mutS:1,-0.7874054410000001,0.151382088
ampC_mutation:PA_mutS:2,-3.1332817592,0.801995431
ampC_mutation:PA_mutS:3,0.4757769531,0.127940872
ampC_mutation:PA_Cef_taz_wt:2,1.0860575771,0.337584734
ampC_mutation:PA_mutS_Cef_taz:2,-0.3144009561,-0.317212634
ampC_mutation:PA_mutS:4,0.21437696790000002,-0.204763299
ampC_mutation:PA_mutS:5,-0.9849506709,0.7352937260000001
ampC_mutation:PA_mutS:6,2.2373497391,-0.39183745000000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.7648287093,0.219962719
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.3146747697,-0.445703858
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,0.6542027833,-1.007264035
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.12088183370000001,-1.256790461
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,0.1986826055,-0.308007602
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,1.3639333988,-0.567995601
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.0699303763,0.135152526
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.0699303763,-0.135152526
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-0.044316477300000004,-0.0016558430000000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,1.423048874,0.612846173
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,2.0806809108,0.159006427
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,2.1038832144,-0.206896663
cysB_mutant:PAO1HH_wt:1,0.1501993553,-0.48778923300000004
cysB_mutant:PAO1HH_wt:2,-0.1501993553,0.48778923300000004
cysB_mutant:cysBHH:1,-1.0303754253,0.565232952
cysB_mutant:cysBHH:2,-1.9974738588,0.660539125
cysB_mutant:cysBHH:3,-1.4384850201,0.787842665
ersA_knockout:delersA:1,-1.3010410473,0.281724014
ersA_knockout:delersA:2,-3.7995931706,0.5039698220000001
ersA_knockout:wt_BHI:1,0.7362482842,0.140996866
ersA_knockout:wt_BHI:2,-0.7362482842,-0.140996866
gcsR_mutant:PAO1_rep_wt:1,-0.5580044078,-0.28437963
gcsR_mutant:PAO1_rep_wt:2,0.5580044078,0.28437963
gcsR_mutant:GcsR_rep:1,-0.3142803093,0.5954516630000001
gcsR_mutant:GcsR_rep:2,-0.4022053887,0.13801849500000002
mexZ_knockout:del_mexZ:1,-2.0437970954,-0.13252159600000002
mexZ_knockout:del_mexZ:2,-0.9004621028,-0.144015361
