,A,MexZ
n-alkanes_treatment:PA_Glycerol:1,0.041736038,-0.06108449
n-alkanes_treatment:PA_Glycerol:2,0.5519297430000001,-0.051912891
n-alkanes_treatment:PA_Glycerol:3,-0.59366578,0.11299738100000001
Catabolise_Nucleic_Acids:L_asp:1,0.9072439750000001,0.010880642000000001
Catabolise_Nucleic_Acids:L_asp:2,2.3739020870000003,-0.038769885000000004
Catabolise_Nucleic_Acids:DNA_1:1,-0.133293403,0.033488580000000004
Catabolise_Nucleic_Acids:DNA_1:2,0.06744475400000001,0.19870917500000002
Catabolise_Nucleic_Acids:DNA_1:3,0.06584864900000001,-0.232197755
cysB_mutant:PAO1HH_wt:1,-0.25342705,-0.629898743
cysB_mutant:PAO1HH_wt:2,0.25342705,0.629898743
cysB_mutant:cysBHH:1,-0.504422742,0.43764818
cysB_mutant:cysBHH:2,-0.045489656,0.621896493
cysB_mutant:cysBHH:3,-1.115515212,-0.038824159000000004
ersA_knockout:delersA:1,1.428153613,0.21811622200000003
ersA_knockout:delersA:2,1.160547231,0.257183098
ersA_knockout:wt_BHI:1,-0.25913210600000003,0.11790578900000001
ersA_knockout:wt_BHI:2,0.25913210600000003,-0.11790578900000001
Farnesol_treatment:RNA of 0-1F_L:1,0.11064482,0.013591125
Farnesol_treatment:RNA of 0-1F_L:2,-0.013818932,-0.14522194300000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.09682588800000001,0.131630819
Farnesol_treatment:RNA of 6-F_L1:1,-0.780496524,0.126583162
Farnesol_treatment:RNA of 6-F_L1:2,-0.216407807,-0.09394108100000001
Farnesol_treatment:RNA of 6-F_L1:3,0.027009137000000003,0.208704135
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.954376812,-0.46669236300000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,1.288987405,0.5472638120000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-2.475517283,0.189726171
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.5350235160000001,0.12814334500000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.869634109,-0.208714795
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-2.437165326,0.14657678600000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.027066334,-0.104836947
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.027066334,0.104836947
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.351173946,-0.343878322
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.149450886,-0.265945994
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.2737263,0.392549914
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.386658422,-0.339339141
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.175966792,-0.32675679999999996
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-0.461042712,-0.328175474
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.516080697,-0.16619625300000002
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.5351400190000001,-0.3477769
Metabolic_fitness_plasmid:PAO1_RmS149:1,1.015155777,-0.386122538
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.152540101,-0.174807485
mexZ_knockout:del_mexZ:1,-11.53497649,-5.9624751190000005
mexZ_knockout:del_mexZ:2,-10.848132230000001,-5.375264681
mexZ_knockout:del_mexZ:3,-12.48065567,-6.678396288
mexZ_knockout:wt_LB:1,-0.12261179999999999,-0.055638652000000004
mexZ_knockout:wt_LB:2,0.9291663520000001,-0.33844075300000004
mexZ_knockout:wt_LB:3,-0.806554553,0.39407940500000005
Mucin_glycans:ABTGC:1,0.525000306,0.123952745
Mucin_glycans:ABTGC:2,-0.013173147000000001,-0.022488055
Mucin_glycans:ABTGC:3,-0.11890224,-0.23729935600000002
Mucin_glycans:ABTGC:4,-0.43043289500000004,4.34e-05
Mucin_glycans:ABTGC:5,0.037507976000000005,0.135791229
Mucin_glycans:MUC5B:1,0.529191965,-0.34838722800000005
Mucin_glycans:MUC5B:2,0.434688291,-0.258238256
Mucin_glycans:Glycans:1,0.24522790300000002,0.323899017
Mucin_glycans:Glycans:2,0.49972178,0.0962446
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.480573974,-0.047669636
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.023218437,-0.047777499
NC_002516.2:Planktonic_total_RNA_Rep:3,0.503792411,0.095447136
NC_002516.2:Biofilm_total_RNA_Rep:1,0.45469296600000003,0.287738997
NC_002516.2:Biofilm_total_RNA_Rep:2,1.5561707610000002,0.42611276400000003
Zinc_treatment:PA_Zn:1,-1.019560891,2.3048894410000003
Zinc_treatment:PA_Zn:2,-0.6720462850000001,2.426507276
Zinc_treatment:PA_Zn:3,-0.68426434,2.26715111
Zinc_treatment:PA_Zn_wt:1,-0.13191587700000001,-0.079874728
Zinc_treatment:PA_Zn_wt:2,0.13191587700000001,0.079874728
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.002264958,0.047532933000000006
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.002264958,-0.047532933000000006
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-1.830563109,-0.026117353000000003
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-1.279347101,-0.35464209100000005
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-1.178892021,-0.31526307000000003
Paeru_PRECISE:CAMHB_wt:1,1.111046124,0.43894367
Paeru_PRECISE:CAMHB_wt:2,2.284442405,0.616294322
Paeru_PRECISE:CAMHB_wt:3,2.369498101,0.69951551
Paeru_PRECISE:CAMHB_wt:4,2.183064787,0.663413055
Paeru_PRECISE:M9glucAA_Pqt10:1,0.9111365290000001,-0.415910011
Paeru_PRECISE:M9glucAA_Pqt10:2,2.0744793870000002,-0.20262937900000003
Paeru_PRECISE:M9glucAA_Pqt:1,2.305628612,-0.011997904
Paeru_PRECISE:M9glucAA_Pqt:2,1.7859643649999999,-0.29201931200000003
Paeru_PRECISE:M9glucAA_wo_Pqt:1,2.183128338,0.17222398700000002
Paeru_PRECISE:M9glucAA_wo_Pqt:2,2.87724386,0.163905547
Paeru_PRECISE:M9glucAA_NaCl:1,3.51501926,0.142564769
Paeru_PRECISE:M9glucAA_NaCl:2,2.798268307,-0.333629632
Paeru_PRECISE:M9glucAA_NaCl:3,2.343827547,0.297490931
Paeru_PRECISE:CAMHB_wt:5,0.9527695020000001,0.38080414
Paeru_PRECISE:CAMHB_wt:6,0.876775826,0.481097906
Paeru_PRECISE:LB_wt:1,1.113828918,-0.204435582
Paeru_PRECISE:LB_wt:2,0.641559159,-0.053427791
Paeru_PRECISE:M9glucAA_wt:1,2.099652638,-0.20826797400000002
Paeru_PRECISE:M9glucAA_wt:2,0.417245829,0.016209521
Paeru_PRECISE:M9glucAA_lowpH:1,0.920916821,0.380882899
Paeru_PRECISE:M9glucAA_lowpH:2,1.4478117,0.398263181
Paeru_PRECISE:M9glucAA_DPD:1,1.6052279600000001,1.224010865
Paeru_PRECISE:M9glucAA_DPD:2,2.133645897,1.164332637
Paeru_PRECISE:M9sucAA_wt:1,-0.053409131000000006,-0.124276413
Paeru_PRECISE:M9sucAA_wt:2,1.084639308,-0.6256594430000001
Paeru_PRECISE:M9glucAA_NaCl:4,1.8248277970000002,-0.162409629
Paeru_PRECISE:M9glucAA_NaCl:5,1.740878095,0.059310271000000005
Paeru_PRECISE:M9sucAA_wt:3,0.974914342,0.11669058
Paeru_PRECISE:M9sucAA_wt:4,1.21244411,0.302252421
Paeru_PRECISE:R10LB_wt:1,2.05482687,0.21554805400000002
Paeru_PRECISE:M9glucAA_NaCl:6,0.730739138,0.08991270200000001
Paeru_PRECISE:M9glucAA_NaCl:7,0.8166079140000001,0.06726185400000001
Paeru_PRECISE:M9fructAA_wt:1,0.803535235,-0.181750196
Paeru_PRECISE:M9fructAA_wt:2,0.842024418,-0.15635585700000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.284119758,-0.39325464200000004
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.016572092,-0.474701034
Paeru_PRECISE:M9pyruvAA_wt:1,1.482443663,0.741455006
Paeru_PRECISE:M9pyruvAA_wt:2,0.9733644870000001,-0.047517122
Paeru_PRECISE:M9fructAA_wt:3,0.425070706,-0.30508649800000004
Paeru_PRECISE:M9fructAA_wt:4,0.687334196,-0.448673211
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.30374273700000004,-0.24281903400000002
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.46812177200000005,-0.37121855200000003
Paeru_PRECISE:M9glycAA_wt:1,0.6851988920000001,-0.049273915
Paeru_PRECISE:M9glycAA_wt:2,1.237473009,-0.40338752
Paeru_PRECISE:M9pyruvAA_wt:3,1.407851354,-0.045901746
Paeru_PRECISE:CAMHB_wt:7,0.766753219,0.665507665
Paeru_PRECISE:CAMHB_wt:8,1.187974331,0.672702581
Paeru_PRECISE:R10LB_wt:2,2.366728534,0.48355386800000005
Paeru_PRECISE:R10LB_wt:3,2.092162245,0.36440836400000004
Paeru_PRECISE:R10LB_wt:4,1.922861366,-0.37953448900000003
Paeru_PRECISE:R10LB_wt:5,2.326305655,-0.20305482200000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-0.24553201500000002,-0.111692208
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-0.975021703,-0.52493144
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-0.20908309600000002,-0.619115148
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-0.304676557,-0.5293967580000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,0.9986174480000001,-0.45003302900000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.20953474100000002,-0.176903435
Paeru_PRECISE:M9sucAA_wt:5,1.321899426,0.635052391
Paeru_PRECISE:M9sucAA_wt:6,1.411465293,0.498640591
Paeru_PRECISE:R10LB_wt:6,0.839318749,0.461268106
Paeru_PRECISE:R10LB_wt:7,0.403624462,0.5712894350000001
Paeru_PRECISE:LB_wt:3,0.073980502,0.15924238400000001
Paeru_PRECISE:LB_wt:4,-0.43656368100000004,0.056686148000000006
Paeru_PRECISE:R10LB_NaCl:1,-1.787580181,-0.7970862320000001
Paeru_PRECISE:R10LB_NaCl:2,-0.21408095400000002,-0.567761335
Paeru_PRECISE:M9glucAA_wt:3,-1.627197572,0.033030242
Paeru_PRECISE:M9glucAA_Zn:1,-1.094766776,-1.695777555
Paeru_PRECISE:M9glucAA_Cu:1,0.25252583500000003,2.058799633
Paeru_PRECISE:M9glucAA_NaOCl:1,-4.616028381,0.36571821800000004
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.840018017,-0.671811433
Paeru_PRECISE:M9GlcNAcAA_8:2,-0.976808541,0.33013074200000003
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.014211577,-1.181884368
Paeru_PRECISE:M9GlcNAcAA_4:2,-1.483498105,-0.691573831
Paeru_PRECISE:M9GlcNAcAA_2:1,-0.188533161,0.06602192700000001
Paeru_PRECISE:M9GlcNAcAA_2:2,-0.8025110400000001,-0.592300166
Paeru_PRECISE:M9GlcNAcAA_1:1,-0.646132919,-1.184744904
Paeru_PRECISE:M9GlcNAcAA_1:2,0.517100721,-1.117906302
Paeru_PRECISE:M9glucAA_NaOCl:2,-3.088666846,1.231022061
Paeru_PRECISE:M9glucAA_Cu:2,0.067390384,2.981847523
Paeru_PRECISE:M9glucAA_Fe:1,-0.08604992700000001,0.436873277
Paeru_PRECISE:M9glucAA_Fe:2,-0.230500849,0.03970717
Paeru_PRECISE:M9glucAA_Zn:2,-1.9715663490000002,0.036437336
Paeru_PRECISE:M9glucAA_wt:4,-0.889700896,0.159028211
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-1.265123209,0.910719868
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-1.398373444,0.909914702
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-1.427806259,0.986281077
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.8098982250000001,0.126283065
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.310818405,-0.226960757
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.49907982,0.10067769200000001
relA-spoT_double-mutant:plank_WT_1:1,-0.013564454,0.008856617
relA-spoT_double-mutant:plank_WT_1:2,0.28056015500000003,0.13499998700000002
relA-spoT_double-mutant:plank_WT_1:3,-0.26699570100000003,-0.143856603
relA-spoT_double-mutant:plank_rel-spot:1,-2.197133134,0.55468853
relA-spoT_double-mutant:plank_rel-spot:2,-2.777686201,0.5309005170000001
Rosmarinic_acid:PAO1-100UMRA:1,0.022902775,-0.205962219
Rosmarinic_acid:PAO1-100UMRA:2,0.343599459,0.0008724630000000001
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.29278406700000004,0.1034693
Rosmarinic_acid:PAO1_DMSO_Control:2,0.23459304800000003,-0.02820698
Rosmarinic_acid:PAO1_DMSO_Control:3,0.058191019000000004,-0.07526232000000001
Tf_toxin_expression:PAO1_WT:1,0.657432506,-0.27388501600000004
Tf_toxin_expression:PAO1_WT:2,-0.657432506,0.27388501600000004
Tf_toxin_expression:PAO1_derfA:1,1.043830659,-0.21039322400000002
Tf_toxin_expression:PAO1_derfA:2,0.7071843950000001,-0.297143184
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.103500064,-1.076163638
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.921752114,-0.8067522250000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.567972212,0.5450307090000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.306283229,0.137316303
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.395640683,0.001695132
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-1.52040821,-0.06432771100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.18650417500000002,0.17053541800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.18650417500000002,-0.17053541800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-0.9511945620000001,2.352989671
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-0.046422412,2.380603001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-0.20027123400000002,0.441422213
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.29638768,0.658911848
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.090962716,-0.063665283
natural_RNA_aptamers:PA_Water_rep_wt:2,0.090962716,0.063665283
natural_RNA_aptamers:PA_FMN_rep:1,-0.108357667,-0.085629698
natural_RNA_aptamers:PA_FMN_rep:2,0.29996864500000003,0.024811092
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.744109082,-0.517677703
