,A,HutC
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.37904656600000003,-0.014564193000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.11985152800000001,0.0339443
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.49889809500000004,-0.019380106
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.05281704,-0.028689708
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-1.194193472,0.315454024
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-1.185532624,0.37728559300000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.05281704,0.028689709
Lung_infection_transcriptome:PA01_LS1:1,-5.189214589,-1.086005933
Lung_infection_transcriptome:PA01_LS1:2,-4.865881812,-1.221677909
Lung_infection_transcriptome:PA01_CS1:1,2.1090765830000002,0.08753563900000001
Lung_infection_transcriptome:PA01_CS1:2,-2.1090765830000002,-0.08753563900000001
Testosterone_treatment:Testosterone_Control:1,-0.09450486400000001,-0.26638483300000004
Testosterone_treatment:Testosterone_Control:2,0.09450486400000001,0.26638483300000004
Testosterone_treatment:Testosterone_2.5:1,0.674437944,0.324025757
Testosterone_treatment:Testosterone_2.5:2,2.3057809,0.7598366999999999
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,2.71117033,-0.14968589000000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,2.550786602,-0.6975371210000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,4.112489285,0.45178300800000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-6.608045501,-1.160891004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-6.2040013,-0.157884285
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-4.733233781,0.056617189000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,4.719882263,-0.339555822
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,5.962308117,-0.043269851000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,4.716739042,-0.07919535400000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-6.202419454,-0.33109019500000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-5.279548149,0.275106189
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-3.916961819,0.5180050340000001
Dispersed_cells:PAO1_dispersed_wt:1,0.974680274,-0.21330715900000002
Dispersed_cells:PAO1_dispersed_wt:2,-0.974680274,0.21330715900000002
Dispersed_cells:PyhjH_dispersed:1,4.68283639,1.8255014950000001
Dispersed_cells:PyhjH_dispersed:2,4.303768276,1.64534738
Dispersed_cells:PA01_Planktonic:1,4.619565766,1.019436024
Dispersed_cells:PA01_Planktonic:2,2.865613148,0.9981097240000001
Dispersed_cells:PAO1_Biofilm:1,4.078542374,-0.082961344
Dispersed_cells:PAO1_Biofilm:2,5.793145778,0.437744008
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,3.838391096,0.322509362
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,4.267125487,0.522010112
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,5.191432365,0.56186555
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.619545613,-0.060877801
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.069195324,-0.0005582720000000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.55035029,0.061436073
gcsR_mutant:PAO1_rep_wt:1,-0.13827845900000002,0.0028531620000000002
gcsR_mutant:PAO1_rep_wt:2,0.13827845900000002,-0.0028531620000000002
gcsR_mutant:GcsR_rep:1,1.6168593740000001,0.295954579
gcsR_mutant:GcsR_rep:2,1.561263967,0.08935291000000001
ampC_mutation:PA_Cef_taz_wt:1,0.43881196,0.048626541
ampC_mutation:PA_mutS_Cef_taz:1,-0.000751397,-0.042815514000000006
ampC_mutation:PA_mutS:1,0.73146795,-0.302015521
ampC_mutation:PA_mutS:2,1.463096882,0.5107593260000001
ampC_mutation:PA_mutS:3,0.138490564,-0.217325446
ampC_mutation:PA_Cef_taz_wt:2,-0.43881196,-0.048626541
ampC_mutation:PA_mutS_Cef_taz:2,2.543324319,0.288273851
ampC_mutation:PA_mutS:4,0.212322268,0.38536132500000003
ampC_mutation:PA_mutS:5,2.562539945,0.592430656
ampC_mutation:PA_mutS:6,2.360372433,0.750414087
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-3.280925385,-0.218699358
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-3.207261838,0.077136601
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.9873822460000001,-1.019045705
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-3.101583939,-1.5709858190000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,2.150469251,-0.080075977
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,2.157981641,0.107445204
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.179736331,0.114193531
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.263762954,-1.755805065
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.244226662,-1.907236509
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.137702451,-1.416729391
n-alkanes_treatment:PA_alkane:1,0.792873185,0.32665609900000003
n-alkanes_treatment:PA_alkane:2,1.956280991,0.673688324
n-alkanes_treatment:PA_Glycerol:1,0.529867675,0.40039559999999996
n-alkanes_treatment:PA_Glycerol:2,-0.21369515300000003,-0.254494944
n-alkanes_treatment:PA_Glycerol:3,-0.31617252100000004,-0.14590065500000002
Catabolise_Nucleic_Acids:L_asp:1,-0.741546114,-1.234765635
Catabolise_Nucleic_Acids:L_asp:2,0.11275295900000001,-1.278519132
Catabolise_Nucleic_Acids:DNA_1:1,-0.44810775700000005,-0.205991204
Catabolise_Nucleic_Acids:DNA_1:2,0.015110595000000001,-0.090160641
Catabolise_Nucleic_Acids:DNA_1:3,0.43299716200000005,0.296151846
cysB_mutant:PAO1HH_wt:1,0.801913462,0.030191334
cysB_mutant:PAO1HH_wt:2,-0.801913462,-0.030191334
cysB_mutant:cysBHH:1,-6.845825926,-0.420608372
cysB_mutant:cysBHH:2,-5.870386771,-0.376030167
cysB_mutant:cysBHH:3,-8.301142423,-0.342729917
ersA_knockout:delersA:1,-1.503128202,-0.421071776
ersA_knockout:delersA:2,-2.979194595,-0.33061682200000003
ersA_knockout:wt_BHI:1,0.9727867710000001,0.200423384
ersA_knockout:wt_BHI:2,-0.9727867710000001,-0.200423384
Farnesol_treatment:RNA of 0-1F_L:1,-0.6946958010000001,-0.034480781
Farnesol_treatment:RNA of 0-1F_L:2,0.632344805,-0.019467625000000002
Farnesol_treatment:RNA of 0-1F_L:3,0.062350997000000005,0.053948407000000004
Farnesol_treatment:RNA of 6-F_L1:1,0.243674296,0.20259953800000002
Farnesol_treatment:RNA of 6-F_L1:2,0.5746003350000001,0.18291362300000003
Farnesol_treatment:RNA of 6-F_L1:3,1.115546832,0.23171724600000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,2.269524155,0.075148214
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,1.193129565,0.16466731
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-16.46291237,-2.123508526
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.970169075,0.152102177
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-4.432822795,-0.3919177
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-17.04755919,-3.092613777
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.8237060810000001,-0.28761588600000004
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.8237060810000001,0.28761588600000004
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.850697436,-0.6699942870000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.234340501,-0.20884117200000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,5.76177443,0.68037324
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,5.094102511,0.14540133200000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-2.682383345,-0.260859452
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.783400198,-0.08138381800000001
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.5120367530000001,-0.26903369800000004
Metabolic_fitness_plasmid:PAO1_pBS228:2,1.291348654,0.126081614
Metabolic_fitness_plasmid:PAO1_RmS149:1,-2.569306146,-0.695452784
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.7728038190000001,-0.525026812
mexZ_knockout:del_mexZ:1,-2.375020762,-0.231248801
mexZ_knockout:del_mexZ:2,-1.238453755,-0.32949105100000003
mexZ_knockout:del_mexZ:3,-0.25699662300000004,0.026070611
mexZ_knockout:wt_LB:1,3.783537652,0.25162443700000003
mexZ_knockout:wt_LB:2,-1.545599695,-0.380997338
mexZ_knockout:wt_LB:3,-2.237937957,0.12937289999999999
Mucin_glycans:ABTGC:1,-3.413319347,-0.230106781
Mucin_glycans:ABTGC:2,1.331374623,0.55440371
Mucin_glycans:ABTGC:3,8.98401998,1.155394395
Mucin_glycans:ABTGC:4,-2.506289262,-0.713058955
Mucin_glycans:ABTGC:5,-4.395785994,-0.766632367
Mucin_glycans:MUC5B:1,-6.563224592,-1.099796905
Mucin_glycans:MUC5B:2,-5.819914407,-0.767819847
Mucin_glycans:Glycans:1,-2.717141529,-0.31212919
Mucin_glycans:Glycans:2,0.25260855800000004,0.32432864
NC_002516.2:Planktonic_total_RNA_Rep:1,0.46890758600000004,0.28939504600000004
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.5916979990000001,-0.300185984
NC_002516.2:Planktonic_total_RNA_Rep:3,0.122790413,0.010790939000000001
NC_002516.2:Biofilm_total_RNA_Rep:1,0.723192335,-0.519466852
NC_002516.2:Biofilm_total_RNA_Rep:2,2.413225943,-0.349449836
Zinc_treatment:PA_Zn:1,0.37830401,0.484756599
Zinc_treatment:PA_Zn:2,0.29448000500000004,0.654180121
Zinc_treatment:PA_Zn:3,1.212932438,0.690244567
Zinc_treatment:PA_Zn_wt:1,0.011452441,-0.079685163
Zinc_treatment:PA_Zn_wt:2,-0.011452441,0.079685163
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.352482616,0.138510069
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.352482616,-0.13851006800000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,0.362046548,0.177194015
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,1.472973018,0.410206554
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,1.015711254,0.288865562
Paeru_PRECISE:CAMHB_wt:1,-6.885464982,-1.190833556
Paeru_PRECISE:CAMHB_wt:2,-7.312651041,-1.568240756
Paeru_PRECISE:CAMHB_wt:3,-5.557138832,-1.534158787
Paeru_PRECISE:CAMHB_wt:4,-5.474589133,-1.7941381120000002
Paeru_PRECISE:M9glucAA_Pqt10:1,7.277999775,1.243129679
Paeru_PRECISE:M9glucAA_Pqt10:2,8.726875156,1.343717085
Paeru_PRECISE:M9glucAA_Pqt:1,9.958150429,1.356487147
Paeru_PRECISE:M9glucAA_Pqt:2,9.930625134,1.389732939
Paeru_PRECISE:M9glucAA_wo_Pqt:1,8.2546914,1.272353468
Paeru_PRECISE:M9glucAA_wo_Pqt:2,8.341728153,1.301928764
Paeru_PRECISE:M9glucAA_NaCl:1,-10.15760072,-1.763440801
Paeru_PRECISE:M9glucAA_NaCl:2,-10.70173682,-1.886828651
Paeru_PRECISE:M9glucAA_NaCl:3,-10.22811661,-1.6507633400000001
Paeru_PRECISE:CAMHB_wt:5,-7.126575582,-1.698538851
Paeru_PRECISE:CAMHB_wt:6,-5.273591134,-1.631984837
Paeru_PRECISE:LB_wt:1,-19.79597616,-2.455418852
Paeru_PRECISE:LB_wt:2,-17.84086225,-2.615193829
Paeru_PRECISE:M9glucAA_wt:1,-2.214856289,-0.46714125700000003
Paeru_PRECISE:M9glucAA_wt:2,-0.148783423,-0.192414361
Paeru_PRECISE:M9glucAA_lowpH:1,-7.973384396,-1.2873699379999999
Paeru_PRECISE:M9glucAA_lowpH:2,-6.845203176,-1.244174006
Paeru_PRECISE:M9glucAA_DPD:1,4.096225245,0.8457903999999999
Paeru_PRECISE:M9glucAA_DPD:2,5.517859453,0.78123621
Paeru_PRECISE:M9sucAA_wt:1,-17.52161247,-2.480628183
Paeru_PRECISE:M9sucAA_wt:2,-15.80740887,-1.676005261
Paeru_PRECISE:M9glucAA_NaCl:4,-9.835303052,-1.482944046
Paeru_PRECISE:M9glucAA_NaCl:5,-9.878773399,-1.366041376
Paeru_PRECISE:M9sucAA_wt:3,-16.60756624,-2.028933301
Paeru_PRECISE:M9sucAA_wt:4,-15.99961522,-1.839500443
Paeru_PRECISE:R10LB_wt:1,-17.06864739,-2.102781454
Paeru_PRECISE:M9glucAA_NaCl:6,-3.701757068,-0.958958379
Paeru_PRECISE:M9glucAA_NaCl:7,-7.695280806,-1.227611804
Paeru_PRECISE:M9fructAA_wt:1,-5.944932366,-1.213627936
Paeru_PRECISE:M9fructAA_wt:2,-6.985569146,-1.4642425430000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.8589161980000001,-0.319894816
Paeru_PRECISE:M9GlcNAcAA_wt:2,2.8338431,-0.009959496
Paeru_PRECISE:M9pyruvAA_wt:1,-16.30224744,-2.158732657
Paeru_PRECISE:M9pyruvAA_wt:2,-14.58212569,-1.7334718530000002
Paeru_PRECISE:M9fructAA_wt:3,-0.310909235,-0.6400025450000001
Paeru_PRECISE:M9fructAA_wt:4,-0.6693206650000001,-0.470477874
Paeru_PRECISE:M9GlcNAcAA_wt:3,-11.30344111,-1.556915466
Paeru_PRECISE:M9GlcNAcAA_wt:4,-13.0818985,-1.70440298
Paeru_PRECISE:M9glycAA_wt:1,-13.79332263,-1.779498387
Paeru_PRECISE:M9glycAA_wt:2,-13.61282521,-1.8554245310000002
Paeru_PRECISE:M9pyruvAA_wt:3,-15.78027325,-2.20083201
Paeru_PRECISE:CAMHB_wt:7,-4.554203181,-1.006619547
Paeru_PRECISE:CAMHB_wt:8,-3.660326151,-1.125497257
Paeru_PRECISE:R10LB_wt:2,-16.20129686,-2.07794866
Paeru_PRECISE:R10LB_wt:3,-17.24591006,-2.317772579
Paeru_PRECISE:R10LB_wt:4,-15.23504936,-1.8115000860000001
Paeru_PRECISE:R10LB_wt:5,-12.97926717,-1.779523806
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.5846194009999999,0.200436248
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,5.80888569,0.688789215
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.526546016,0.399866212
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.3333662139999998,0.26204133500000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,3.334009189,0.188125951
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.961707785,0.324827023
Paeru_PRECISE:M9sucAA_wt:5,1.94426567,0.8940173210000001
Paeru_PRECISE:M9sucAA_wt:6,4.64662836,0.700767428
Paeru_PRECISE:R10LB_wt:6,-15.44383437,-2.391624908
Paeru_PRECISE:R10LB_wt:7,-14.03023964,-2.42160163
Paeru_PRECISE:LB_wt:3,-17.0445447,-2.013831899
Paeru_PRECISE:LB_wt:4,-16.30771921,-1.864833461
Paeru_PRECISE:R10LB_NaCl:1,-11.08878834,-0.292686341
Paeru_PRECISE:R10LB_NaCl:2,-14.65831766,-1.884720416
Paeru_PRECISE:M9glucAA_wt:3,-1.219439221,0.016030057
Paeru_PRECISE:M9glucAA_Zn:1,-0.09907881900000001,-0.12319449600000001
Paeru_PRECISE:M9glucAA_Cu:1,-12.22935114,0.305894549
Paeru_PRECISE:M9glucAA_NaOCl:1,-2.720659104,-0.108310128
Paeru_PRECISE:M9GlcNAcAA_8:1,-11.47429387,-0.6375409510000001
Paeru_PRECISE:M9GlcNAcAA_8:2,-11.58419306,-1.30073765
Paeru_PRECISE:M9GlcNAcAA_4:1,-8.576758114,0.006252514000000001
Paeru_PRECISE:M9GlcNAcAA_4:2,-11.87183252,-0.686327239
Paeru_PRECISE:M9GlcNAcAA_2:1,-3.956825384,0.19758245100000002
Paeru_PRECISE:M9GlcNAcAA_2:2,-9.843655149,-0.6750736430000001
Paeru_PRECISE:M9GlcNAcAA_1:1,-1.644657777,0.363367
Paeru_PRECISE:M9GlcNAcAA_1:2,-9.104042626,-0.6377528
Paeru_PRECISE:M9glucAA_NaOCl:2,-6.642822983,-1.091700966
Paeru_PRECISE:M9glucAA_Cu:2,-12.85653254,-0.269571398
Paeru_PRECISE:M9glucAA_Fe:1,-0.22001620300000002,0.638183874
Paeru_PRECISE:M9glucAA_Fe:2,3.060737996,0.37411686400000005
Paeru_PRECISE:M9glucAA_Zn:2,4.026668171,0.37301147100000004
Paeru_PRECISE:M9glucAA_wt:4,3.583078933,0.64352556
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-0.544098308,0.796775326
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,1.022496635,0.9950272950000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,0.008507759,0.89032155
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.6966650010000001,-0.035172834
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.7605168320000001,0.271265109
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.063851832,-0.23609227500000002
relA-spoT_double-mutant:plank_WT_1:1,-0.11329219500000001,-0.03572692
relA-spoT_double-mutant:plank_WT_1:2,-0.104285263,0.021051056000000002
relA-spoT_double-mutant:plank_WT_1:3,0.217577458,0.014675863
relA-spoT_double-mutant:plank_rel-spot:1,-1.796600603,-0.391809303
relA-spoT_double-mutant:plank_rel-spot:2,-0.73880871,-0.32286544500000003
Rosmarinic_acid:PAO1-100UMRA:1,0.187392778,0.12441600600000001
Rosmarinic_acid:PAO1-100UMRA:2,-0.036778114,-0.118214757
Rosmarinic_acid:PAO1_DMSO_Control:1,0.22698119900000002,0.142181942
Rosmarinic_acid:PAO1_DMSO_Control:2,0.025871629,-0.058008229
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.25285282800000003,-0.08417371300000001
Tf_toxin_expression:PAO1_WT:1,0.95032426,0.364618525
Tf_toxin_expression:PAO1_WT:2,-0.95032426,-0.364618525
Tf_toxin_expression:PAO1_derfA:1,0.7870381750000001,0.176487888
Tf_toxin_expression:PAO1_derfA:2,1.152779799,0.38749725300000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.184819322,-1.100784881
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.36314649600000004,-0.17576950300000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-2.602973474,-0.071263012
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.9773472070000002,0.11107059100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.740087763,-0.20390742
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.8954659210000001,-0.23391071400000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.292207086,-0.125016639
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.292207086,0.125016639
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-1.809546673,1.076250599
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-2.5265819560000002,1.279084386
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-1.948947133,1.450072301
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-0.5038181660000001,1.510008305
natural_RNA_aptamers:PA_Water_rep_wt:1,0.228389165,0.060280221
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.228389165,-0.060280221
natural_RNA_aptamers:PA_FMN_rep:1,-0.18678855200000002,-0.367777515
natural_RNA_aptamers:PA_FMN_rep:2,-0.187881771,-0.27100176800000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.13816672900000002,-0.056326124000000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.367165248,0.26755253100000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.40949930700000003,0.306457821
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.305371439,-0.030054706
