,A,GntR,PtxS
Lung_infection_transcriptome:PA01_LS1:1,-3.227909147,-0.193090789,0.8208914110000001
Lung_infection_transcriptome:PA01_LS1:2,-4.491194317,-0.239914026,0.81989187
Lung_infection_transcriptome:PA01_CS1:1,0.16028646600000002,0.26298412200000004,-0.40052812800000004
Lung_infection_transcriptome:PA01_CS1:2,-0.16028646600000002,-0.26298412200000004,0.400528127
Testosterone_treatment:Testosterone_Control:1,-1.635183551,-0.8274559210000001,-0.7377847470000001
Testosterone_treatment:Testosterone_Control:2,1.635183551,0.82745592,0.7377847470000001
Testosterone_treatment:Testosterone_2.5:1,1.924193398,0.7954002,-0.043896475000000004
Testosterone_treatment:Testosterone_2.5:2,2.565595104,1.165867822,1.0531689
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-2.484805296,-0.8776735880000001,0.349744327
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-1.137844536,-0.800034075,0.101720694
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-0.385784241,-0.49755809500000003,0.5420724450000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,0.20841553200000001,-0.558587338,-0.8949593870000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,1.208911016,0.22890995300000003,-0.684995393
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,1.878458833,0.307495515,-0.343080455
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.9921795760000001,-0.322740703,0.6398342570000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-0.748366882,-0.103021791,0.661444337
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-1.793383975,-0.6906932450000001,0.447696609
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.8173776700000001,0.131274852,-0.654129684
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,0.670287438,0.740963405,-0.543092971
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,2.046265326,0.244217482,-0.551752546
Dispersed_cells:PAO1_dispersed_wt:1,0.235624988,-0.180404335,-0.060585357000000006
Dispersed_cells:PAO1_dispersed_wt:2,-0.235624988,0.180404335,0.060585357000000006
Dispersed_cells:PyhjH_dispersed:1,-0.450664663,0.555897781,0.6960385610000001
Dispersed_cells:PyhjH_dispersed:2,1.385475931,0.7530204260000001,1.086128145
Dispersed_cells:PA01_Planktonic:1,4.122755802,1.9530378910000001,2.493564385
Dispersed_cells:PA01_Planktonic:2,4.311264729,1.93639542,2.49602836
Dispersed_cells:PAO1_Biofilm:1,-7.20578419,-1.813856364,-0.164068713
Dispersed_cells:PAO1_Biofilm:2,-10.53564289,-1.048941549,-0.08634860500000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-1.208904942,-0.515486275,-0.5242553050000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-1.7223365670000002,-0.502818956,-0.271941033
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.178548426,-0.646536619,-0.483861501
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.29230458400000003,-0.137825621,-0.404136037
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.32257563100000003,-0.032528851000000004,0.149699208
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.030271047000000002,0.170354471,0.25443682900000003
gcsR_mutant:PAO1_rep_wt:1,0.6886757840000001,-0.10693097200000001,0.169329066
gcsR_mutant:PAO1_rep_wt:2,-0.6886757840000001,0.10693097200000001,-0.169329066
gcsR_mutant:GcsR_rep:1,-0.11301514700000001,0.664836681,-0.09566920300000001
gcsR_mutant:GcsR_rep:2,0.693175003,0.082906489,-0.017000888000000002
ampC_mutation:PA_Cef_taz_wt:1,0.125649159,0.35218291100000004,0.191536582
ampC_mutation:PA_mutS_Cef_taz:1,0.571173687,-0.18903983400000002,0.12263133100000001
ampC_mutation:PA_mutS:1,2.282885974,-0.24065692100000002,0.9928107570000001
ampC_mutation:PA_mutS:2,-2.489591018,-1.152312452,-0.835374912
ampC_mutation:PA_mutS:3,-0.930622716,0.11095555700000001,0.749102895
ampC_mutation:PA_Cef_taz_wt:2,-0.125649159,-0.35218291100000004,-0.191536583
ampC_mutation:PA_mutS_Cef_taz:2,2.014426855,-0.042663494,0.915976211
ampC_mutation:PA_mutS:4,2.026403409,0.02159036,1.5146072369999999
ampC_mutation:PA_mutS:5,-2.449187305,-1.101748689,-1.019039437
ampC_mutation:PA_mutS:6,1.523781729,0.522135609,1.056751286
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.087018706,-1.064295586,-1.126282178
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.439832476,-0.9459907850000001,-0.560329528
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.105066189,-0.9007740550000001,-1.001982677
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-1.436817969,-1.779937139,-1.835485891
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.08184150400000001,0.48921733500000003,0.58775381
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.709680123,0.7271354999999999,0.31751292000000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.7353295550000001,0.793933534,0.781344978
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,3.624726258,-0.33641521500000005,0.31998123300000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,4.1612576820000005,-0.18758570400000002,0.570627117
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,3.676391896,0.011342069000000001,0.41732477
n-alkanes_treatment:PA_alkane:1,0.806721337,0.31234876100000003,0.266107164
n-alkanes_treatment:PA_alkane:2,2.51061471,0.477112986,0.918027546
n-alkanes_treatment:PA_Glycerol:1,0.752367756,0.066393464,-0.18878466500000002
n-alkanes_treatment:PA_Glycerol:2,-0.562937076,-0.09070681400000001,0.114458741
n-alkanes_treatment:PA_Glycerol:3,-0.18943068,0.024313349,0.074325925
Catabolise_Nucleic_Acids:L_asp:1,0.23715891500000003,0.44138593400000004,0.24990170700000003
Catabolise_Nucleic_Acids:L_asp:2,-2.649628686,0.5127909070000001,0.010050853
Catabolise_Nucleic_Acids:DNA_1:1,0.651039231,-0.05830331800000001,0.17667486300000002
Catabolise_Nucleic_Acids:DNA_1:2,0.464289999,0.11909558,0.077692306
Catabolise_Nucleic_Acids:DNA_1:3,-1.11532923,-0.060792263000000006,-0.25436717000000003
cysB_mutant:PAO1HH_wt:1,0.705914828,-0.013661501000000001,0.061946449
cysB_mutant:PAO1HH_wt:2,-0.705914828,0.013661502,-0.061946448
cysB_mutant:cysBHH:1,-3.398832627,-0.520095637,-0.252174282
cysB_mutant:cysBHH:2,-3.287884555,-0.66313805,-0.174505502
cysB_mutant:cysBHH:3,-4.367102064,-0.42796524700000005,-0.004745817
ersA_knockout:delersA:1,-5.676206478,0.285796327,-0.984173045
ersA_knockout:delersA:2,1.560141044,0.30576739000000003,0.460765128
ersA_knockout:wt_BHI:1,-2.02608226,-0.063021512,-0.549624964
ersA_knockout:wt_BHI:2,2.02608226,0.063021512,0.549624965
Farnesol_treatment:RNA of 0-1F_L:1,0.11827580400000001,0.07157749000000001,0.151090164
Farnesol_treatment:RNA of 0-1F_L:2,-0.714944125,0.000542499,-0.22702169300000002
Farnesol_treatment:RNA of 0-1F_L:3,0.5966683220000001,-0.07211999,0.075931528
Farnesol_treatment:RNA of 6-F_L1:1,-1.4775953560000001,-0.37966761,-0.711819657
Farnesol_treatment:RNA of 6-F_L1:2,-3.232748775,-0.241401314,-1.623897934
Farnesol_treatment:RNA of 6-F_L1:3,-2.577381319,0.167957821,-1.305246968
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-2.224580896,-0.7183220210000001,-0.27816728900000004
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,3.918792229,1.2290678480000001,1.249539857
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-0.171014363,-0.255588654,0.8294628820000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-3.199447857,-1.3875921390000001,-1.5151734270000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,1.505236524,0.8768463120000001,0.5438008590000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-5.447082621,-0.441918393,-0.7513512670000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.110728091,-0.36496555,-0.099288468
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.110728091,0.36496555,0.099288468
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.3983438110000002,-0.052325671000000004,-0.22423914700000003
Metabolic_fitness_plasmid:PAO1_pAKD1:2,2.548197642,0.6760236540000001,0.5345366220000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,4.059789427,-0.571323935,0.946272306
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,3.619796602,0.13805350600000002,1.054845106
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.966998562,0.38263378400000003,-0.46515240100000005
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.213156139,0.657134989,-0.075953119
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.531275071,-0.042050854000000006,0.50630223
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.2133466090000002,0.20809318200000002,0.151572316
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.16584020100000002,0.11343945200000001,-0.3246929
Metabolic_fitness_plasmid:PAO1_RmS149:2,1.695940356,0.452176346,0.161756902
mexZ_knockout:del_mexZ:1,-2.397610053,-0.806004214,-0.45470744300000004
mexZ_knockout:del_mexZ:2,-1.283327762,-0.641325502,-0.209991794
mexZ_knockout:del_mexZ:3,0.12551673100000002,-0.24282381100000003,-0.104611256
mexZ_knockout:wt_LB:1,2.705474604,0.20717410900000002,0.65560894
mexZ_knockout:wt_LB:2,-0.8417443630000001,-0.20690459100000003,-0.43397478100000003
mexZ_knockout:wt_LB:3,-1.863730241,-0.000269518,-0.22163415900000003
Mucin_glycans:ABTGC:1,-0.43197356400000003,0.097859496,-0.004142761
Mucin_glycans:ABTGC:2,0.302832314,0.016629308000000002,-0.040432417000000005
Mucin_glycans:ABTGC:3,0.263563155,0.011238599,0.036009056000000005
Mucin_glycans:ABTGC:4,1.267506552,-0.024873835,0.134740156
Mucin_glycans:ABTGC:5,-1.401928457,-0.100853567,-0.12617403200000002
Mucin_glycans:MUC5B:1,2.6549928449999998,-0.9451783090000001,-0.335257442
Mucin_glycans:MUC5B:2,3.978078094,-0.54282299,-0.08011226
Mucin_glycans:Glycans:1,0.06682267700000001,0.014503161,0.046613597
Mucin_glycans:Glycans:2,1.675010939,-0.10158670800000001,0.189008845
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.277943425,0.025275318,-0.06792353200000001
NC_002516.2:Planktonic_total_RNA_Rep:2,0.474179936,0.20139810800000002,0.11573319100000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.196236511,-0.226673426,-0.047809659000000004
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.217881725,1.129995411,-0.766745522
NC_002516.2:Biofilm_total_RNA_Rep:2,-2.71149593,1.099179687,-1.232835456
Zinc_treatment:PA_Zn:1,-3.732278738,-1.107991027,-1.770546009
Zinc_treatment:PA_Zn:2,-4.178162144,-0.988186628,-1.8243126250000001
Zinc_treatment:PA_Zn:3,-3.771239251,-1.120523083,-1.587750916
Zinc_treatment:PA_Zn_wt:1,0.12174929,-0.07537957,-0.04720756
Zinc_treatment:PA_Zn_wt:2,-0.12174929,0.07537957,0.047207559
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.9278850620000001,0.080043793,0.130755712
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.9278850620000001,-0.080043793,-0.130755712
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.330047757,-0.140599041,0.011584518
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,0.953993088,-0.32409259300000004,-0.10477318000000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,2.253343584,-0.421809541,0.283083191
Paeru_PRECISE:CAMHB_wt:1,-3.937094293,-1.378034236,-1.32118779
Paeru_PRECISE:CAMHB_wt:2,-3.457758279,-1.899170452,-1.014641452
Paeru_PRECISE:CAMHB_wt:3,-2.970667398,-2.020458672,-1.058720111
Paeru_PRECISE:CAMHB_wt:4,-4.060603835,-1.901672257,-1.219155848
Paeru_PRECISE:M9glucAA_Pqt10:1,2.276747055,-0.047909816,1.273016641
Paeru_PRECISE:M9glucAA_Pqt10:2,0.037998989000000004,0.11287736300000001,0.608543272
Paeru_PRECISE:M9glucAA_Pqt:1,1.504505774,-0.38454501900000004,0.8966622750000001
Paeru_PRECISE:M9glucAA_Pqt:2,-0.100741151,-0.486264093,0.70869919
Paeru_PRECISE:M9glucAA_wo_Pqt:1,1.467969578,-0.566855242,1.116107258
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.38617945000000004,-0.885932848,0.511503009
Paeru_PRECISE:M9glucAA_NaCl:1,-4.493779874,-0.278476897,-0.532922862
Paeru_PRECISE:M9glucAA_NaCl:2,-4.220747476,-0.722458826,-0.8166408350000001
Paeru_PRECISE:M9glucAA_NaCl:3,-3.429315624,-0.24765903500000003,-0.71452305
Paeru_PRECISE:CAMHB_wt:5,-3.018385233,-1.201547037,-0.5980520960000001
Paeru_PRECISE:CAMHB_wt:6,-2.314209853,-1.200030512,-0.762079319
Paeru_PRECISE:LB_wt:1,-4.935156258,-1.243777702,-1.574382399
Paeru_PRECISE:LB_wt:2,-2.594221224,-0.985568867,-1.11251675
Paeru_PRECISE:M9glucAA_wt:1,-3.923083488,-0.207306984,0.35603747500000005
Paeru_PRECISE:M9glucAA_wt:2,-1.559407582,-0.31291740700000004,0.217990873
Paeru_PRECISE:M9glucAA_lowpH:1,2.660255012,0.962341222,1.196609744
Paeru_PRECISE:M9glucAA_lowpH:2,0.148714126,0.9265307530000001,0.663090454
Paeru_PRECISE:M9glucAA_DPD:1,-2.260688188,-0.439626228,0.334719774
Paeru_PRECISE:M9glucAA_DPD:2,-2.384579692,-0.16779209,0.36607263500000004
Paeru_PRECISE:M9sucAA_wt:1,-3.672317831,-1.7789555840000002,-0.714825966
Paeru_PRECISE:M9sucAA_wt:2,-2.426179259,-0.745631789,0.40478361900000004
Paeru_PRECISE:M9glucAA_NaCl:4,-3.254990123,-0.357609744,-0.48350068300000004
Paeru_PRECISE:M9glucAA_NaCl:5,-2.556841014,-0.17355583400000002,-0.47983627500000003
Paeru_PRECISE:M9sucAA_wt:3,-2.804345858,-0.797659785,-0.18490984500000002
Paeru_PRECISE:M9sucAA_wt:4,-2.372055945,-0.784204176,-0.27977186
Paeru_PRECISE:R10LB_wt:1,-2.476635068,-0.31948404,-0.025159799
Paeru_PRECISE:M9glucAA_NaCl:6,-1.730791089,0.343146285,0.147086358
Paeru_PRECISE:M9glucAA_NaCl:7,-1.634345235,0.37478898200000005,-0.125721463
Paeru_PRECISE:M9fructAA_wt:1,-0.651884083,-0.22114366,0.5074068460000001
Paeru_PRECISE:M9fructAA_wt:2,-1.12467003,-0.19702023500000002,0.602959075
Paeru_PRECISE:M9GlcNAcAA_wt:1,-0.572037015,-0.334378785,0.45140686100000005
Paeru_PRECISE:M9GlcNAcAA_wt:2,-1.2930467380000001,-0.12005747,0.365259198
Paeru_PRECISE:M9pyruvAA_wt:1,-3.74687358,-1.5407457660000001,-0.9481149710000001
Paeru_PRECISE:M9pyruvAA_wt:2,-2.41911196,-0.662646064,0.5628875830000001
Paeru_PRECISE:M9fructAA_wt:3,-1.168209745,-0.43411747900000003,-0.113298361
Paeru_PRECISE:M9fructAA_wt:4,-0.40805849200000005,-0.170628945,0.229195271
Paeru_PRECISE:M9GlcNAcAA_wt:3,-0.554653716,-0.7793660370000001,0.13945174600000002
Paeru_PRECISE:M9GlcNAcAA_wt:4,-1.955827447,-0.9960923420000001,-0.050373633
Paeru_PRECISE:M9glycAA_wt:1,-1.6501984040000002,-0.471301538,0.444713878
Paeru_PRECISE:M9glycAA_wt:2,-2.2377094140000002,-0.453403412,0.299937188
Paeru_PRECISE:M9pyruvAA_wt:3,-1.4437795690000002,-1.05479661,0.0007985030000000001
Paeru_PRECISE:CAMHB_wt:7,-2.7121904470000002,-1.136032434,-0.7470260590000001
Paeru_PRECISE:CAMHB_wt:8,-1.7909028980000001,-0.844994714,-0.68247808
Paeru_PRECISE:R10LB_wt:2,-1.1086201230000001,-0.418174733,2.178556054
Paeru_PRECISE:R10LB_wt:3,-1.7284553950000001,-0.819405534,1.357949027
Paeru_PRECISE:R10LB_wt:4,-0.35160325400000003,0.366682758,2.185495648
Paeru_PRECISE:R10LB_wt:5,-0.46408444400000004,0.20221080600000002,1.587738199
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-1.262786726,-0.40253039,0.143718012
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.5939209999999999,0.026753934,0.6945794670000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.923724431,0.24997870500000002,0.822320911
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.022702056,0.011252813,0.8355051880000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-1.175870006,-0.8214054900000001,0.41763783400000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.17380032,-0.315374535,0.6549506340000001
Paeru_PRECISE:M9sucAA_wt:5,-2.084433486,-0.7704132760000001,0.24545074400000003
Paeru_PRECISE:M9sucAA_wt:6,-2.364336414,-1.074532957,-0.166633415
Paeru_PRECISE:R10LB_wt:6,-1.033584497,-0.9488852090000001,2.264036206
Paeru_PRECISE:R10LB_wt:7,-0.12366831,-0.49913552400000005,1.998879064
Paeru_PRECISE:LB_wt:3,4.699264559,0.205019152,-0.076041246
Paeru_PRECISE:LB_wt:4,3.212380627,-0.122369711,-0.889583656
Paeru_PRECISE:R10LB_NaCl:1,-2.222440094,-0.463481556,-0.7106597480000001
Paeru_PRECISE:R10LB_NaCl:2,-2.026302022,0.039785753,-0.238484469
Paeru_PRECISE:M9glucAA_wt:3,2.66517818,0.127727172,-0.29400217300000003
Paeru_PRECISE:M9glucAA_Zn:1,17.4536202,-1.322804533,-4.925316434
Paeru_PRECISE:M9glucAA_Cu:1,7.668643945,1.355164418,0.64925548
Paeru_PRECISE:M9glucAA_NaOCl:1,1.573521204,0.776588547,-0.619896799
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.258214641,1.033729707,0.9743531150000001
Paeru_PRECISE:M9GlcNAcAA_8:2,4.769504249,1.4057118499999999,0.82385517
