,BSU__misc_RNA_63
Pyr_3,-2.0303333333
Gly_1,-2.7117333332999998
Gly_2,-1.8841333332999999
Gly_3,-2.7261333333
Glucon_1,-1.5823333333
Glucon_2,-0.8345333333
Glucon_3,-2.4467333333
aero_1,1.4207666667
aero_2,-1.0070333333
aero_3,-0.46643333330000003
nit_1,0.1930666667
nit_2,0.2853666667
nit_3,-0.08583333330000001
ferm_1,0.22796666670000001
ferm_2,-0.8494333333
ferm_3,-0.4267333333
T-5.40H_1,-0.6737333333000001
T-4.40H_1,-1.4362333333000001
T-3.40H_1,-0.9143333333
T-2.40H_1,-0.9807333333
T-1.40H_1,-0.8578333333
T-1.10H_1,-0.8337333333
T-0.40H_1,-1.2868333333
T0.0H_1,-1.1872333333
T0.30H_1,-1.9938333333
T1.0H_1,-2.6573333333
T1.30H_1,-2.2442333333
T2.0H_1,-2.3606333333
T2.30H_1,-1.7752333333
T3.0H_1,-2.4155333333
T3.30H_1,-2.4331333333
T4.0H_1,-2.0083333333
T5.0H_1,-2.9596333333000002
HPh_1,1.1220666667
HPh_2,0.48256666670000004
HPh_3,0.7475666667
LPh_1,1.0321666667
LPh_2,1.1619666667
LPh_3,0.8224666667
LPhT_1,-0.6007333333
LPhT_2,-0.8547333333
LPhT_3,-0.6650333333
SMMPr_1,-0.7443333333000001
SMMPr_2,-1.2070333333
SMMPr_3,-1.1973333333
HiTm_1,-2.3036333333
HiTm_2,-0.8892333333
HiTm_3,0.4711666667
LoTm_1,-0.9542333333
LoTm_2,-1.0908333333
LoTm_3,-1.2071333333
HiOs_1,-0.32883333330000003
HiOs_2,-0.3693333333
HiOs_3,-0.4609333333
BMM_1,-0.1284333333
BMM_2,0.0708666667
BMM_3,0.1001666667
Heat_1,0.9934666667000001
Heat_2,0.46346666670000003
Heat_3,0.4962666667
Cold_1,-3.0975333333
Cold_2,-3.3886333333
Cold_3,-3.7493333333
Etha_1,-3.8194333333
Etha_2,-3.9719333333
Etha_3,-3.8660333333
SMM_1,-0.8907333333
SMM_2,-0.9642333333
SMM_3,-0.9261333333
Salt_1,-1.7616333333
Salt_2,-1.5861333333
Salt_3,-1.5469333333000002
Mt0_1,1.2384666667
Mt0_3,2.2145666667
M0t45_1,1.5938666666999999
M0t45_2,0.23376666670000001
M0t45_3,2.2269666667
M0t90_1,-1.2664333333
M0t90_2,0.1922666667
M0t90_3,-0.22433333330000002
M40t45_1,1.2552666667
M40t45_2,1.7205666667
M40t45_3,2.7387666667
M40t90_1,-1.1775333333
M40t90_2,0.18686666670000002
M40t90_3,0.09306666670000001
dia0_1,1.1158666667000001
dia0_2,1.8542666667
dia0_3,1.7309666667
dia5_1,0.18636666670000002
dia5_2,1.6826666666999999
dia5_3,2.7774666667
dia15_1,2.9443666667
dia15_2,3.0315666667
dia15_3,1.2365666667
Diami_1,-0.3425333333
Diami_2,-0.6112333333000001
Diami_3,-0.6902333333
Paraq_1,1.0508666667
Paraq_2,2.0367666667
Paraq_3,-0.052733333300000004
H2O2_1,0.0783666667
H2O2_2,0.8179666667000001
H2O2_3,0.4807666667
Oxctl_1,0.9622666667
Oxctl_2,1.5723666667
Oxctl_3,2.2233666667
GM-0.1_1,-0.6469333333
GM-0.2_1,-0.9910333333
GM+5_1,-0.6468333333
GM+15_1,0.38626666670000004
GM+25_1,0.8872666667
GM+45_1,0.4223666667
GM+60_1,0.3473666667
GM+90_1,0.0232666667
GM+120_1,-1.3073333333
GM+150_1,-0.26983333330000003
GM-0.1_2,-0.1916333333
GM-0.2_2,0.2031666667
GM+5_2,-0.45473333330000004
GM+10_2,-0.1993333333
GM+15_2,-0.0339333333
GM+25_2,0.8019666667
GM+45_2,-1.7067333332999999
GM+60_2,-1.6438333333
GM+90_2,0.5963666667
GM+150_2,-1.4631333333
GM-0.1_3,-0.1022333333
GM-0.2_3,-0.5209333333
GM+5_3,0.3245666667
GM+10_3,-0.6935333333
GM+15_3,0.4483666667
GM+25_3,-0.6249333333
GM+45_3,-1.5867333333
GM+60_3,-1.2681333333
GM+90_3,-0.4081333333
GM+120_3,-0.1224333333
GM+150_3,-0.1700333333
MG-0.1_1,-0.0305333333
MG+5_1,-0.08683333330000001
MG+10_1,0.5553666667
MG+15_1,-0.0402333333
MG+25_1,0.2951666667
MG+45_1,0.1537666667
MG+120_1,-1.1661333333
MG+150_1,-0.5636333333
MG-0.1_2,-1.5355333333
MG-0.2_2,-0.3793333333
MG+5_2,-0.32473333330000004
MG+10_2,0.4945666667
MG+15_2,1.0385666667
MG+25_2,-0.3814333333
MG+45_2,-0.5911333333000001
MG+60_2,-0.7500333333
MG+90_2,-0.7743333333
MG+120_2,-0.34593333330000003
MG-0.1_3,1.0851666667
MG-0.2_3,0.1958666667
MG+5_3,0.5201666667
MG+10_3,-1.7587333333
MG+15_3,0.5447666667000001
MG+25_3,1.0177666667
MG+45_3,0.8565666667
MG+60_3,0.15206666670000002
MG+90_3,0.1661666667
MG+120_3,-0.4546333333
MG+150_3,-0.2686333333
