,A,HexR
Paeru_PRECISE:M9glucAA_Pqt10:2,1.910908696,-0.102353049
Paeru_PRECISE:M9glucAA_Pqt:1,2.467035781,0.07359294400000001
Paeru_PRECISE:M9glucAA_Pqt:2,3.046562384,0.144895083
Paeru_PRECISE:M9glucAA_wo_Pqt:1,2.309909642,0.157917663
Paeru_PRECISE:M9glucAA_wo_Pqt:2,2.751379885,0.062319073
Paeru_PRECISE:M9glucAA_NaCl:1,0.96599236,-0.551680732
Paeru_PRECISE:M9glucAA_NaCl:2,-0.5751590510000001,-0.35986860400000004
Paeru_PRECISE:M9glucAA_NaCl:3,-0.22533286800000002,-0.010567009
Paeru_PRECISE:CAMHB_wt:5,-5.154614516,-1.103225539
Paeru_PRECISE:CAMHB_wt:6,-5.679384074,-0.8225877960000001
Paeru_PRECISE:LB_wt:1,-1.416202169,-1.455472485
Paeru_PRECISE:LB_wt:2,-1.9434293660000002,-0.7488612060000001
Paeru_PRECISE:M9glucAA_wt:1,0.582944526,-0.311137555
Paeru_PRECISE:M9glucAA_wt:2,-0.123353207,-0.06799496000000001
Paeru_PRECISE:M9glucAA_lowpH:1,0.800459707,0.362024385
Paeru_PRECISE:M9glucAA_lowpH:2,0.16178150500000002,0.347318173
Paeru_PRECISE:M9glucAA_DPD:1,0.792936172,-0.111669058
Paeru_PRECISE:M9glucAA_DPD:2,1.445940082,0.26388235400000004
Paeru_PRECISE:M9sucAA_wt:1,-5.69705713,-0.806514952
Paeru_PRECISE:M9sucAA_wt:2,-4.54116279,-0.817339832
Paeru_PRECISE:M9glucAA_NaCl:4,-0.36912193,-0.150831562
Paeru_PRECISE:M9glucAA_NaCl:5,-0.180061371,0.15215767600000002
Paeru_PRECISE:M9sucAA_wt:3,-4.810889198,-0.733969634
Paeru_PRECISE:M9sucAA_wt:4,-5.242233747,-0.8064012610000001
Paeru_PRECISE:R10LB_wt:1,-2.120677922,-0.509250124
Paeru_PRECISE:M9glucAA_NaCl:6,1.521875664,0.21846056700000002
Paeru_PRECISE:M9glucAA_NaCl:7,1.383698086,0.12194637700000001
Paeru_PRECISE:M9fructAA_wt:1,3.726814792,0.098109712
Paeru_PRECISE:M9fructAA_wt:2,3.827312974,0.120986568
Paeru_PRECISE:M9GlcNAcAA_wt:1,4.563838024,0.48640820700000004
Paeru_PRECISE:M9GlcNAcAA_wt:2,4.6554233190000005,0.43550251900000003
Paeru_PRECISE:M9pyruvAA_wt:1,-3.900817189,-0.39432725
Paeru_PRECISE:M9pyruvAA_wt:2,-4.500352057,-0.5360143580000001
Paeru_PRECISE:M9fructAA_wt:3,4.21888757,0.175816945
Paeru_PRECISE:M9fructAA_wt:4,3.788337812,-0.008493706
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.353511291,-0.27906021400000003
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.06159333300000001,-0.49559652800000004
Paeru_PRECISE:M9glycAA_wt:1,0.582503651,-0.086136525
Paeru_PRECISE:M9glycAA_wt:2,1.865707,-0.23015969900000002
Paeru_PRECISE:M9pyruvAA_wt:3,-4.115735276,-0.8627356410000001
Paeru_PRECISE:CAMHB_wt:7,-6.514059424,-0.8326419570000001
Paeru_PRECISE:CAMHB_wt:8,-6.5611048,-0.815775366
Paeru_PRECISE:R10LB_wt:2,-10.48357706,-0.8251428420000001
Paeru_PRECISE:R10LB_wt:3,-5.930387844,-0.604533388
Paeru_PRECISE:R10LB_wt:4,-0.26457679,-0.318171085
Paeru_PRECISE:R10LB_wt:5,-0.258864345,-0.414868628
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,0.37905976500000005,0.266876948
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.514668919,0.557238824
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.32555525900000004,0.217053775
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.21107931200000002,0.07181380100000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,0.317347525,-0.011351551000000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.154192409,0.319892098
Paeru_PRECISE:M9sucAA_wt:5,-0.55582367,0.20836836700000003
Paeru_PRECISE:M9sucAA_wt:6,-0.7872069380000001,0.08867114100000001
Paeru_PRECISE:R10LB_wt:6,-0.01535058,0.115150309
Paeru_PRECISE:R10LB_wt:7,-1.674926079,-0.14861827600000002
Paeru_PRECISE:LB_wt:3,-0.938866788,-0.717084296
Paeru_PRECISE:LB_wt:4,-0.063163258,-0.5479989230000001
Paeru_PRECISE:R10LB_NaCl:1,-2.9683536520000002,-1.081286997
Paeru_PRECISE:R10LB_NaCl:2,-0.8772574820000001,-0.39582695700000003
Paeru_PRECISE:M9glucAA_wt:3,-0.613338318,0.36331572
Paeru_PRECISE:M9glucAA_Zn:1,-12.74586787,3.771630953
Paeru_PRECISE:M9glucAA_Cu:1,3.266654213,0.48114428400000003
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.580690087,0.191943348
Paeru_PRECISE:M9GlcNAcAA_8:1,2.228818652,-0.39534769000000003
Paeru_PRECISE:M9GlcNAcAA_8:2,5.359010798,0.054234555000000004
Paeru_PRECISE:M9GlcNAcAA_4:1,8.799298425,0.325394778
Paeru_PRECISE:M9GlcNAcAA_4:2,-0.775711754,0.11548300400000001
Paeru_PRECISE:M9GlcNAcAA_2:1,6.746996058,0.23413477200000002
Paeru_PRECISE:M9GlcNAcAA_2:2,9.115842668,0.12741844100000002
Paeru_PRECISE:M9GlcNAcAA_1:1,7.66502254,0.331868841
Paeru_PRECISE:M9GlcNAcAA_1:2,6.148147442,-0.10099512100000001
Paeru_PRECISE:M9glucAA_NaOCl:2,0.264926417,0.336793634
Paeru_PRECISE:M9glucAA_Cu:2,1.484823425,-0.5719795520000001
Paeru_PRECISE:M9glucAA_Fe:1,0.5232607530000001,0.60636765
Paeru_PRECISE:M9glucAA_Fe:2,0.698044917,-0.034953322
Paeru_PRECISE:M9glucAA_Zn:2,0.538400616,-0.014150317
Paeru_PRECISE:M9glucAA_wt:4,0.15374699900000002,0.015816794000000002
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,3.6594032050000003,0.7883225850000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,2.821652962,1.020519766
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,1.86362312,0.75668156
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.29571920500000004,-0.09447316300000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.840354665,0.023456919000000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.544635459,0.071016244
relA-spoT_double-mutant:plank_WT_1:1,0.6033290050000001,0.017542066000000002
relA-spoT_double-mutant:plank_WT_1:2,-0.39229517700000005,-0.07924650700000001
relA-spoT_double-mutant:plank_WT_1:3,-0.211033828,0.061704442000000005
relA-spoT_double-mutant:plank_rel-spot:1,-2.62304814,-0.8996609270000001
relA-spoT_double-mutant:plank_rel-spot:2,-3.207601069,-1.009107978
Rosmarinic_acid:PAO1-100UMRA:1,0.17575573600000002,-0.078488689
Rosmarinic_acid:PAO1-100UMRA:2,0.8102580410000001,-0.08721126200000001
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.174518993,-0.057449432
Rosmarinic_acid:PAO1_DMSO_Control:2,0.133697789,0.08966169900000001
Rosmarinic_acid:PAO1_DMSO_Control:3,0.040821204,-0.032212268
Tf_toxin_expression:PAO1_WT:1,-0.044457051000000004,0.203531749
Tf_toxin_expression:PAO1_WT:2,0.044457051000000004,-0.203531749
Tf_toxin_expression:PAO1_derfA:1,0.9161667510000001,0.691266809
Tf_toxin_expression:PAO1_derfA:2,0.30592642000000003,0.508641581
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.605910847,-0.116840235
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.24998761500000002,-0.061977761000000006
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.496637281,-0.351692599
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.749833093,-0.538229511
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,3.582388352,0.30637795900000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,3.815731115,0.36760151700000004
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.048321167000000005,0.17482593200000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.048321167000000005,-0.17482593200000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,4.660605295,0.371343839
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,4.882577825,0.5074439110000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,7.079763576,1.362276684
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,7.705377131,1.38203713
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.08332893400000001,-0.09940206700000001
natural_RNA_aptamers:PA_Water_rep_wt:2,0.08332893400000001,0.09940206700000001
natural_RNA_aptamers:PA_FMN_rep:1,-0.7244769670000001,-0.49803475900000005
natural_RNA_aptamers:PA_FMN_rep:2,-0.45997797700000004,-0.157455384
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.380872266,-0.191081874
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-1.403487056,-0.27251894
