,A,ArgR
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.1597075108,0.049317053000000007
Farnesol_treatment:RNA of 0-1F_L:1,0.38319201350000004,0.013940224000000001
Farnesol_treatment:RNA of 0-1F_L:2,0.6023378945,-0.07493591000000001
Farnesol_treatment:RNA of 0-1F_L:3,-0.9855299081000001,0.060995686
Farnesol_treatment:RNA of 6-F_L1:1,-3.2818364706,-0.173120024
Farnesol_treatment:RNA of 6-F_L1:2,-1.0463744932,-0.026720744
Farnesol_treatment:RNA of 6-F_L1:3,-0.8024915891000001,-0.043765352
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.2863423921,0.047138672
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.2863423921,-0.047138672
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.3012199725,-0.07849291600000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.4288851333,-0.125615935
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,4.5811190047,0.508041201
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-7.6453598192,-0.8932080480000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-9.3590220587,-0.812846155
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,2.6089223586,0.24796695400000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.45531845600000004,0.13719989300000002
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-10.5155093479,-0.5169357410000001
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.9777837673,-0.067453228
HapZ_SagS_mutant:delHapZp:1,0.3447133747,0.159277627
HapZ_SagS_mutant:delHapZp:2,0.672900507,0.15510759500000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.9962483065,0.080920723
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,1.0184645392,-0.013467495000000001
HapZ_SagS_mutants:delHApZ:1,0.49323608760000004,-0.10322426100000001
HapZ_SagS_mutants:delHApZ:2,0.17299819730000002,-0.012031757
HapZ_SagS_mutants:delHApZ:3,0.2382988845,-0.15545614200000002
HapZ_SagS_mutants:delSagS:1,1.8463626148,0.31818207
HapZ_SagS_mutants:delSagS:2,2.3002744836,0.31545026
HapZ_SagS_mutants:delSagS:3,-0.9962786558000001,0.38319637100000004
HapZ_SagS_mutants:delHapZp:3,0.572266551,0.10619381200000001
Lung_infection_transcriptome:PA01_LS1:1,4.7107003044999995,0.35101795900000005
Lung_infection_transcriptome:PA01_LS1:2,4.2245966312,0.710535266
Lung_infection_transcriptome:PA01_CS1:1,0.012068694500000001,0.141457559
Lung_infection_transcriptome:PA01_CS1:2,-0.012068694500000001,-0.141457559
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.1632106319,-0.060768630000000004
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.1632106319,0.060768630000000004
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.9467459246000001,0.11968012600000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.1186147233,0.499580895
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,1.5470194589,0.24892250100000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,2.5176690675,0.28759655500000003
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.8835536149000001,-0.158585584
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-1.0782258231,-0.029821098
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.0569717081,-0.48983502700000003
Metabolic_fitness_plasmid:PAO1_pBS228:2,-1.7154424442,-0.41062454200000004
Metabolic_fitness_plasmid:PAO1_RmS149:1,-1.0932869959,-0.164951802
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.5373023098,0.065921265
Mucin_glycans:ABTGC:1,-0.8477155417000001,0.066455317
Mucin_glycans:ABTGC:2,-0.4481386893,0.14248760300000002
Mucin_glycans:ABTGC:3,1.5986444477,0.16836467800000002
Mucin_glycans:ABTGC:4,-0.0489738659,-0.158131677
Mucin_glycans:ABTGC:5,-0.2538163507,-0.21917592100000002
Mucin_glycans:MUC5B:1,-0.1298515855,-0.176007352
Mucin_glycans:MUC5B:2,0.24258663360000002,0.125836109
Mucin_glycans:Glycans:1,-0.1741941699,0.20846091
Mucin_glycans:Glycans:2,0.0276913223,0.131832267
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-1.6429151563,-0.018751983
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-1.3143214831,-0.073909217
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-2.3225881058,0.26834693600000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-0.7982982959,-0.886199288
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-0.8955124293000001,-0.37547724600000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-1.2703338814,-0.731968191
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-1.1268100413,0.17551106100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-0.22761271500000002,0.120408729
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-0.8253343537000001,-0.051151470000000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.7044003607,-0.190242343
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,1.1752326008,0.45642537600000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.30012414870000004,-0.510951353
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.3723071257,0.15750033900000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.3723071257,-0.15750033900000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.141107286,-0.8554022290000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.1758799923,-0.9236844820000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.4252476665,-0.404348739
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.4660419571,-0.334381561
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.1490400864,0.094044626
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,0.6561467335000001,0.37440754400000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.2275461292,-0.25930574300000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.1010169684,-0.172610136
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.1636758607,-0.126013238
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.17248501830000001,-0.070755627
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.2517665783,0.015313938000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.24295742080000002,0.18145492800000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-3.325963357,-0.26067611100000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-3.0508810651,-0.36946101800000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.0872996084,-0.065528733
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.2601903474,-0.010265479000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.1728907389,0.075794212
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.3835301186,-0.638793378
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.102098084,-0.315173816
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.7783631712,-1.185479241
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,2.9461619278,-1.687433694
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.5884335393,0.329000991
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.4317115462,0.25946858300000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.2612869491,0.36549762
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-1.7615031834,-0.534062911
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-2.1355240486,-0.432340202
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.1844980559,-0.48759997400000005
Rosmarinic_acid:PAO1-100UMRA:1,-0.3480472155,0.12885496300000002
Rosmarinic_acid:PAO1-100UMRA:2,-0.2999327194,0.094861675
Rosmarinic_acid:PAO1_DMSO_Control:1,0.3915194061,0.108765922
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.1131272494,0.014215541000000002
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.2783921567,-0.12298146300000001
Testosterone_treatment:Testosterone_Control:1,3.6632767511,0.35322963900000004
Testosterone_treatment:Testosterone_Control:2,-3.6632767511,-0.35322963900000004
Testosterone_treatment:Testosterone_2.5:1,1.780696789,0.277699163
Testosterone_treatment:Testosterone_2.5:2,-5.1808589554,-0.30997763100000003
Tf_toxin_expression:PAO1_WT:1,-0.35052750660000004,-0.17137016200000002
Tf_toxin_expression:PAO1_WT:2,0.35052750660000004,0.17137016200000002
Tf_toxin_expression:PAO1_derfA:1,-0.23844998120000002,-0.183600376
Tf_toxin_expression:PAO1_derfA:2,-0.1947305057,-0.186819555
Zinc_treatment:PA_Zn:1,-0.3188039432,-0.034786433000000005
Zinc_treatment:PA_Zn:2,-0.2060873684,-0.0499261
Zinc_treatment:PA_Zn:3,-0.7967064896,-0.152917617
Zinc_treatment:PA_Zn_wt:1,0.046906155000000005,0.010728501000000001
Zinc_treatment:PA_Zn_wt:2,-0.046906155000000005,-0.010728501000000001
Paeru_PRECISE:CAMHB_wt:1,-7.0373666705,-1.175617669
Paeru_PRECISE:CAMHB_wt:2,-4.6831423451,-0.704751498
Paeru_PRECISE:CAMHB_wt:3,-3.9125873185,-0.9159073870000001
Paeru_PRECISE:CAMHB_wt:4,-3.1315805233,-0.358955672
Paeru_PRECISE:M9glucAA_Pqt10:1,-4.4876936325,-0.49097908900000004
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.3270875364,-0.300409499
Paeru_PRECISE:M9glucAA_Pqt:1,-14.3404721588,-1.398372261
Paeru_PRECISE:M9glucAA_Pqt:2,-14.1442747479,-1.45361005
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-14.1332683988,-1.138709229
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-14.2002839621,-1.465441216
Paeru_PRECISE:M9glucAA_NaCl:1,-6.7438332613,-0.877074549
Paeru_PRECISE:M9glucAA_NaCl:2,-8.0391017823,-1.232119066
Paeru_PRECISE:M9glucAA_NaCl:3,-7.7403895811,-1.396493217
Paeru_PRECISE:CAMHB_wt:5,-2.4633635979,-0.310089202
Paeru_PRECISE:CAMHB_wt:6,-2.5305356328,0.068925728
Paeru_PRECISE:LB_wt:1,-6.8893823807,-0.806757927
Paeru_PRECISE:LB_wt:2,-7.6937349529,-0.8454727240000001
Paeru_PRECISE:M9glucAA_wt:1,0.9909694066,0.077325877
Paeru_PRECISE:M9glucAA_wt:2,-0.9909694066,-0.077325877
Paeru_PRECISE:M9glucAA_lowpH:1,-1.7036899774,-0.070156787
Paeru_PRECISE:M9glucAA_lowpH:2,-1.9072931848999999,0.13219202300000002
Paeru_PRECISE:M9glucAA_DPD:1,-8.3072497865,-0.516682638
Paeru_PRECISE:M9glucAA_DPD:2,0.2869029343,-0.004680472000000001
Paeru_PRECISE:M9sucAA_wt:1,-8.2710518286,-0.8390631260000001
Paeru_PRECISE:M9sucAA_wt:2,-6.5424023318,-0.666753479
Paeru_PRECISE:M9glucAA_NaCl:4,-8.3991339277,-0.7951044380000001
Paeru_PRECISE:M9glucAA_NaCl:5,-8.5420782923,-0.554558051
Paeru_PRECISE:M9sucAA_wt:3,-9.4360963967,-0.6698193010000001
Paeru_PRECISE:M9sucAA_wt:4,-9.8026510982,-0.834238766
Paeru_PRECISE:R10LB_wt:1,-1.6753422036,-0.30204040800000004
Paeru_PRECISE:M9glucAA_NaCl:6,-8.1349052524,-0.75179648
Paeru_PRECISE:M9glucAA_NaCl:7,-8.6182861295,-0.867438405
Paeru_PRECISE:M9fructAA_wt:1,-0.6912269826,0.077702218
Paeru_PRECISE:M9fructAA_wt:2,-0.549177899,-0.11405301300000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,-0.155123801,-0.360370387
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.2222409545,-0.232401246
Paeru_PRECISE:M9pyruvAA_wt:1,-3.5341187525,-0.024143683000000003
Paeru_PRECISE:M9pyruvAA_wt:2,-1.6278761130000001,-0.012339058
Paeru_PRECISE:M9fructAA_wt:3,0.0695913901,-0.12944582
Paeru_PRECISE:M9fructAA_wt:4,-1.6116749581,-0.506670575
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.11861842700000001,-0.137990891
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.2788175954,-0.095445291
Paeru_PRECISE:M9glycAA_wt:1,-1.4020354476,-0.065593094
Paeru_PRECISE:M9glycAA_wt:2,-0.8369498867,-0.40691988500000004
Paeru_PRECISE:M9pyruvAA_wt:3,-2.5567582227,-0.633164645
Paeru_PRECISE:CAMHB_wt:7,-4.9958630574,-0.65214011
Paeru_PRECISE:CAMHB_wt:8,-3.9670563274,-0.502102441
Paeru_PRECISE:R10LB_wt:2,-0.3434020572,-0.47407304800000005
Paeru_PRECISE:R10LB_wt:3,1.3693761393,-0.011108229
Paeru_PRECISE:R10LB_wt:4,2.6335471446,-0.43815397700000003
Paeru_PRECISE:R10LB_wt:5,2.3377180164,-0.6890792560000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.7085321031,-0.056195793
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.2223363947,0.148203793
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.7153543817,-0.20597553400000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.3801781975,-0.202797218
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,5.021494288,0.203693168
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.1974179295,0.259705423
Paeru_PRECISE:M9sucAA_wt:5,-11.6021793831,-0.9552959560000001
Paeru_PRECISE:M9sucAA_wt:6,-12.8516412372,-1.303808587
Paeru_PRECISE:R10LB_wt:6,4.4295439901,0.7657752010000001
Paeru_PRECISE:R10LB_wt:7,3.7431002204,0.676541452
Paeru_PRECISE:LB_wt:3,-8.0942111654,-0.793679141
Paeru_PRECISE:LB_wt:4,-7.6994601003,-1.314132153
Paeru_PRECISE:R10LB_NaCl:1,0.36155592940000003,0.988781738
Paeru_PRECISE:R10LB_NaCl:2,1.3221158382,0.756441845
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-4.8120304339,0.614199385
Paeru_PRECISE:M9glucAA_Zn:1,-19.6807724978,-0.20923469400000003
Paeru_PRECISE:M9glucAA_Cu:1,-11.3690702515,-0.215735163
Paeru_PRECISE:M9glucAA_NaOCl:1,-5.7045874541,-0.206396931
Paeru_PRECISE:M9GlcNAcAA_8:1,-3.672360342,0.19870369300000001
Paeru_PRECISE:M9GlcNAcAA_8:2,-2.8893667560000003,0.66715411
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.0058313558,0.296595587
Paeru_PRECISE:M9GlcNAcAA_4:2,-3.6025870447,0.372603245
Paeru_PRECISE:M9GlcNAcAA_2:1,-2.6212660469999998,0.25273013
Paeru_PRECISE:M9GlcNAcAA_2:2,-1.1750873932,0.194517829
Paeru_PRECISE:M9GlcNAcAA_1:1,-3.6617911821,-0.35587712800000004
Paeru_PRECISE:M9GlcNAcAA_1:2,-2.9823470347,-0.546353474
Paeru_PRECISE:M9glucAA_NaOCl:2,-5.864305711,-0.399182596
Paeru_PRECISE:M9glucAA_Cu:2,-12.3750655761,-0.866109306
Paeru_PRECISE:M9glucAA_Fe:1,-15.9740726286,-1.087763377
Paeru_PRECISE:M9glucAA_Fe:2,-16.2057149003,-0.789492488
Paeru_PRECISE:M9glucAA_Zn:2,-16.1774982329,-0.6714679100000001
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-16.7882979062,-0.628388394
Paeru_PRECISE:CAMHB_Mec:1,-3.758312606,-0.593632696
Paeru_PRECISE:CAMHB_Mec:2,-3.6218390518,-0.41489353900000003
Paeru_PRECISE:CAMHB_Azt:1,-12.6931713964,-2.517500673
Paeru_PRECISE:CAMHB_Azt:2,-13.7793615038,-2.790716536
Paeru_PRECISE:CAMHB_Pip:1,-2.2006575835,-0.6334895730000001
Paeru_PRECISE:CAMHB_Pip:2,-5.2009857809,-0.8647350760000001
Paeru_PRECISE:CAMHB_Ceft:1,-0.9428350609,-0.088496246
Paeru_PRECISE:CAMHB_Ceft:2,2.533595017,0.140009227
Paeru_PRECISE:CAMHB_Ceft:3,-1.9446868162,-0.440315608
Paeru_PRECISE:CAMHB_Ceft:4,-0.2494106067,-0.262811183
Paeru_PRECISE:M9glucAA_Ceft:1,4.0119889178,-0.06668059600000001
Paeru_PRECISE:M9glucAA_Ceft:2,4.7703035624,-0.22002984900000003
Paeru_PRECISE:M9glucAA_Gent:1,-14.4895603875,-1.409245305
Paeru_PRECISE:M9glucAA_Gent:2,-14.539864173,-0.725875825
Paeru_PRECISE:M9glucAA_Pip:1,-14.7834972186,-1.26909819
Paeru_PRECISE:M9glucAA_Pip:2,-12.8198443224,-1.009834429
Paeru_PRECISE:M9glucAA_Azt:1,-18.5790327984,-2.53638317
Paeru_PRECISE:M9glucAA_Azt:2,-18.2040043712,-2.522179569
Paeru_PRECISE:CAMHB_Mero:1,-4.0102822706,-0.184148438
Paeru_PRECISE:CAMHB_Mero:2,-4.5001496728,-0.5397824170000001
Paeru_PRECISE:CAMHB_Tet:1,-11.3136187928,-1.975842265
Paeru_PRECISE:CAMHB_Tet:2,-11.3420377517,-2.177839481
Paeru_PRECISE:R10LB_Gent:1,-0.8281132067,-0.477487625
Paeru_PRECISE:R10LB_Ceft:1,1.9956338785,-0.32503859100000004
Paeru_PRECISE:R10LB_Ceft:2,3.8387077741,0.28879029500000003
Paeru_PRECISE:CAMHB_Biofilm:1,-16.0824372193,-0.802516572
Paeru_PRECISE:CAMHB_Biofilm:2,-15.0983315367,-1.041764671
Paeru_PRECISE:M9glucAA_Biofilm:1,-12.8796599524,-0.21764385400000003
Paeru_PRECISE:M9glucAA_Biofilm:2,-12.4674035619,-0.7526601270000001
Paeru_PRECISE:R10LB_Gent:2,2.3957662997,0.430562017
Paeru_PRECISE:R10LB_Pip:1,1.5990659376,0.102853022
Paeru_PRECISE:R10LB_Pip:2,3.1725221156,0.37515798100000003
Paeru_PRECISE:R10LB_Mec:1,-1.2433304958,-0.589592105
Paeru_PRECISE:R10LB_Mec:2,1.3595577234,-0.506796737
Paeru_PRECISE:CAMHB_Azt:3,-5.1414663913,-1.533151131
Paeru_PRECISE:CAMHB_Azt:4,-4.0368531584,-1.21931417
Paeru_PRECISE:CAMHB_Biofilm:3,-14.3064871155,-0.847528919
Paeru_PRECISE:CAMHB_Biofilm:4,-14.1621909325,-1.025847723
Paeru_PRECISE:M9glucAA_Biofilm:3,-9.5544388273,-0.16292319300000002
Paeru_PRECISE:M9glucAA_Biofilm:4,-11.1826867846,-0.863905578
Paeru_PRECISE:R10LB_Mero:1,3.1610246055,-0.17026897
Paeru_PRECISE:R10LB_Mero:2,3.1927782373,-0.264013845
Paeru_PRECISE:LB_Cam:1,-15.6947821634,-0.930425135
Paeru_PRECISE:LB_Cam:2,-16.3107540169,-0.9440698930000001
Paeru_PRECISE:CAMHB_Ceft:5,-1.467410077,0.287890038
Paeru_PRECISE:CAMHB_Cip:1,-6.5103939984,-0.5063252530000001
Paeru_PRECISE:CAMHB_Cip:2,-9.4794328974,-0.667760832
ampC_mutation:PA_Cef_taz_wt:1,-0.6003994317,0.14590597800000002
ampC_mutation:PA_mutS_Cef_taz:1,0.6356390069,-0.183825708
ampC_mutation:PA_mutS:1,1.430445818,-0.235014675
ampC_mutation:PA_mutS:2,-2.4408467682,-1.220452359
ampC_mutation:PA_mutS:3,-0.2418209269,-0.323046009
ampC_mutation:PA_Cef_taz_wt:2,0.6003994317,-0.14590597800000002
ampC_mutation:PA_mutS_Cef_taz:2,0.1832410147,-0.07412974900000001
ampC_mutation:PA_mutS:4,0.3199569331,0.04749581
ampC_mutation:PA_mutS:5,-3.1304598911,-1.035271474
ampC_mutation:PA_mutS:6,1.3825190332,-0.11098700700000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.4504710294,0.08637093200000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-2.7642131582,-0.587372994
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.5836021947000001,-1.726741968
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,0.5791712413,-1.9245102690000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-5.3321098363,-0.45640272400000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-5.203140474,-0.19259587900000003
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.4724894657,0.0035071290000000003
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.4724894657,-0.0035071290000000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-8.3338096798,-1.022585594
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-8.7184171216,-1.761056482
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-13.4788678692,-2.404950871
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-13.6347710759,-1.922286593
cysB_mutant:PAO1HH_wt:1,0.7102834788,0.040659208
cysB_mutant:PAO1HH_wt:2,-0.7102834788,-0.040659208
cysB_mutant:cysBHH:1,0.36976403620000003,-0.147295475
cysB_mutant:cysBHH:2,0.7049842452,0.10546666900000001
cysB_mutant:cysBHH:3,0.9141556617000001,0.299336574
ersA_knockout:delersA:1,-0.6117508527000001,-0.253713009
ersA_knockout:delersA:2,0.0049252197000000005,0.17936561
ersA_knockout:wt_BHI:1,-0.7663576194,-0.075824186
ersA_knockout:wt_BHI:2,0.7663576194,0.075824186
gcsR_mutant:PAO1_rep_wt:1,0.0318529434,-0.09452967500000001
gcsR_mutant:PAO1_rep_wt:2,-0.0318529434,0.09452967500000001
