,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,-12.494799615000002,1.6927370898515313,2.0,50.0,-11.29785374,54.0,-13.69174549,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,-9.222618455,0.4249775790521259,2.0,51.0,-8.922113927,55.0,-9.523122983,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,-6.36550783,0.2565266503251728,2.0,56.0,-6.546899564,57.0,-6.184116096,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,-4.5820631,0.3001795197661982,2.0,58.0,-4.369804126,59.0,-4.794322074,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,5.423314223,2.509824759454256,2.0,60.0,7.19802833,61.0,3.648600116,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,-3.09207935,0.1352548236625785,2.0,62.0,-2.996439747,63.0,-3.187718953,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,-5.7568041695000005,3.345269070296115,2.0,64.0,-8.122266614,65.0,-3.391341725,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,-6.675965394,1.4256946812309532,2.0,66.0,-5.667847017,67.0,-7.684083771,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,-6.5200078365000005,3.5430073323523406,2.0,68.0,-9.025292347,69.0,-4.014723326,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,-10.284371424,6.209939888614293,2.0,70.0,-14.67546203,71.0,-5.893280818,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,-0.274872307,0.4786964854615082,2.0,72.0,0.063617224,73.0,-0.613361838,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,-10.9559566965,2.044727249078045,2.0,74.0,-9.510116193,75.0,-12.4017972,,
38,ICA-Set002__USA300 LAC CA-MHB Control,-3.8886759410000002,0.574003928118066,2.0,76.0,-3.482793871,77.0,-4.294558011,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,0.6661178074999998,1.897533973933167,2.0,78.0,2.007876948,79.0,-0.6756413330000001,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,-3.951543765,0.5541151908379608,2.0,80.0,-4.343362374,81.0,-3.559725156,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,-1.6607585569999999,1.0723599223975675,2.0,82.0,-0.902485584,83.0,-2.41903153,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,1.4224016160000001,0.5718643092652228,2.0,84.0,1.826770747,85.0,1.018032485,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,-1.875460492,0.6795569562968597,2.0,86.0,-1.3949411600000001,87.0,-2.355979824,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,-2.5824525025,0.9836474278083651,2.0,88.0,-1.886908736,89.0,-3.277996269,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.3000181480992365,2.0,90.0,-0.21214486700000001,91.0,0.21214486700000001,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,-5.065283181,2.3396311759645645,2.0,92.0,-3.410914111,93.0,-6.719652251,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,35.070559689999996,0.0944042282948947,2.0,94.0,35.13731356,96.0,35.00380582,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,-4.234082552,1.7137644698676728,2.0,95.0,-5.44589703,97.0,-3.022268074,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,-9.4567452935,1.9894868270664565,2.0,98.0,-10.86352492,99.0,-8.049965667,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,-8.1037037795,1.0036073721555492,2.0,100.0,-7.394046201,101.0,-8.813361358,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,-1.8845497005,0.15885887321219905,2.0,102.0,-1.772219514,103.0,-1.996879887,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,-8.918845453500001,0.19034944944827376,2.0,104.0,-9.05344284,105.0,-8.784248067,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,-26.697028275,0.8571069336699074,2.0,106.0,-26.09096215,107.0,-27.3030944,,
