,A,GltR,HexR
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-3.195270939,-0.41904291400000004,0.046798405
Catabolite_repression:del_hfq_crc_wt:1,-0.324443325,-0.10396258700000001,-0.054680934
Catabolite_repression:del_hfq_crc_wt:2,0.324443325,0.10396258700000001,0.054680934
Catabolite_repression:delHfq:1,21.37899971,1.867702006,0.542788964
Catabolite_repression:delHfq:2,21.30200225,1.8767798820000001,0.36874288400000005
Catabolite_repression:deldcrc:1,22.99921416,2.706951158,1.628663428
Catabolite_repression:deldcrc:2,23.3491573,2.5345022630000003,1.480926177
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-2.55678116,-0.6212151840000001,-0.018936404
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,4.567209945,1.208257384,0.22611667100000002
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-2.010428785,-0.587042199,-0.207180268
Diallyl_disulphide_treatment:PAO1_DDS:1,5.769846638,1.9602685110000002,0.501795377
Diallyl_disulphide_treatment:PAO1_DDS:2,2.631136607,2.070319714,0.36983293300000003
Diallyl_disulphide_treatment:PAO1_DDS:3,4.741749008,2.074424157,0.256790124
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.069600336,-0.22178910300000002,0.050816044000000005
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.069600336,0.22178910400000001,-0.050816044000000005
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.08636597400000001,-0.32177666200000005,0.057175291
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.16941983700000002,-0.38760661100000005,-0.307793902
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.025733428000000003,0.135628815,-0.416019523
HapZ_SagS_mutant:delHapZp:1,-0.18963132700000002,-0.019712321,-0.43184774400000003
HapZ_SagS_mutant:delHapZp:2,-0.542442235,-0.07773434500000001,-0.36981988
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.39958559,-0.221042082,0.8002047280000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.373852163,0.085413266,-0.384185204
HapZ_SagS_mutants:delHApZ:1,0.535964733,-0.241283825,-1.195129241
HapZ_SagS_mutants:delHApZ:2,-0.038188695,-0.09697721200000001,-0.47532719500000004
HapZ_SagS_mutants:delHApZ:3,0.49021155400000005,0.219581046,-0.8390687290000001
HapZ_SagS_mutants:delSagS:1,-1.038906425,-0.47104789700000005,-0.45677419999999996
HapZ_SagS_mutants:delSagS:2,-0.45397404300000005,-0.45305232900000003,-0.74680968
HapZ_SagS_mutants:delSagS:3,-0.652271483,-0.383292028,0.8758377610000001
HapZ_SagS_mutants:delHapZp:1,-0.5938564430000001,0.054869156,-0.43446675700000004
yhjH_knockout:PA_delyhjH_wt:1,0.103626494,-0.136260127,0.023204620000000002
yhjH_knockout:PA_delyhjH_wt:2,-0.103626494,0.136260127,-0.023204619000000003
yhjH_knockout:PA_delyhjH:1,-2.615576429,0.10558442100000001,-0.228998222
yhjH_knockout:PA_delyhjH:2,-2.656756,-0.054408006,-0.222800406
yhjH_knockout:PA_delwspF:1,14.18677163,2.069686029,-0.08408647400000001
yhjH_knockout:PA_delwspF:2,6.4165502,-0.398742651,-0.151455626
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-4.241052648,-2.845447063,-1.083340616
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-3.8294942770000002,-2.845478082,-1.486950765
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-4.375752883,-2.9473921,-1.259623483
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-4.111123103,-2.812037069,-1.4021259
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.38391609600000004,-0.121692059,0.129975277
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.090488334,0.04759774,-0.037831413
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.063419152,-0.069320026,-0.002525077
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.41098527700000004,0.143414345,-0.089618786
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-5.317200495,-1.475053057,-0.8196347660000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-5.555835755,-1.692236034,-0.9938574
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.25294484500000003,-0.073887758,0.10010187
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.055508471000000004,0.09540776100000001,-0.06769912900000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.19743637400000003,-0.021520004000000002,-0.03240274
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.35373442400000005,-0.038164292,-0.15038680100000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-2.825944524,-0.565450156,-0.898531209
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-3.061454968,-0.624128317,-0.7956982450000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.35373442400000005,0.038164292,0.1503868
Lung_infection_transcriptome:PA01_LS1:1,-0.763363624,-0.794902945,0.16866402300000002
Lung_infection_transcriptome:PA01_LS1:2,-3.009258487,-0.8210998570000001,0.202372943
Lung_infection_transcriptome:PA01_CS1:1,0.13678848500000002,-0.13342125400000002,-0.305233395
Lung_infection_transcriptome:PA01_CS1:2,-0.13678848500000002,0.13342125400000002,0.305233395
Testosterone_treatment:Testosterone_Control:1,0.8604528760000001,-0.36647353400000005,-0.599779916
Testosterone_treatment:Testosterone_Control:2,-0.8604528760000001,0.36647353400000005,0.599779917
Testosterone_treatment:Testosterone_2.5:1,-0.322185956,0.24911502900000002,0.077116407
Testosterone_treatment:Testosterone_2.5:2,-2.072943331,0.7476046780000001,1.032169834
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,4.85196463,-0.44572904300000005,-0.21293378200000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,6.068164632,-0.7507421360000001,-0.8551561190000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,3.64325996,0.066614345,-0.105460154
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-2.514619547,-0.21675661400000001,-0.30363665100000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.379336398,0.462382789,-0.12534086900000002
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-2.177357041,0.640745459,-0.097388185
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,3.374144389,-0.17172962,0.03945551
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,3.843073872,-0.208835496,0.09221773700000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,2.591921875,-0.400576399,-0.050372007
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-3.477821447,-0.256985885,-0.10374498700000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.598928367,0.5356872380000001,0.049593377
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-2.732390323,0.502440161,-0.027149632000000003
Dispersed_cells:PAO1_dispersed_wt:1,0.732636127,0.195816597,0.131221748
Dispersed_cells:PAO1_dispersed_wt:2,-0.732636127,-0.195816598,-0.131221747
Dispersed_cells:PyhjH_dispersed:1,1.524779828,0.43238086200000003,0.40556472
Dispersed_cells:PyhjH_dispersed:2,1.120945157,0.5547405710000001,0.386180173
Dispersed_cells:PA01_Planktonic:1,-0.477742508,-1.001385723,0.5629680690000001
Dispersed_cells:PA01_Planktonic:2,-1.044044428,-0.975038119,0.32023353400000004
Dispersed_cells:PAO1_Biofilm:1,-0.9818638540000001,-1.100749623,-0.198114547
Dispersed_cells:PAO1_Biofilm:2,-0.482532035,-1.03183499,-0.088612233
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,0.639169565,0.23262854600000002,0.19971323600000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.6368330670000001,0.250487352,0.153567152
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.938017983,0.223336591,0.035622951
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.12359589200000001,-0.0021713960000000004,-0.004046354
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.239738951,-0.08927383700000001,0.028591702
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.116143059,0.091445233,-0.024545348
gcsR_mutant:PAO1_rep_wt:1,-0.0017830290000000002,-0.171406731,0.18243710600000002
gcsR_mutant:PAO1_rep_wt:2,0.0017830290000000002,0.171406731,-0.18243710600000002
gcsR_mutant:GcsR_rep:1,-0.111628105,0.724110276,0.048305022
gcsR_mutant:GcsR_rep:2,0.5359340890000001,0.451731076,0.0048670960000000004
ampC_mutation:PA_Cef_taz_wt:1,-1.611966137,0.184318788,0.45357558800000003
ampC_mutation:PA_mutS_Cef_taz:1,0.809134274,0.424502559,0.5638914700000001
ampC_mutation:PA_mutS:1,2.649562241,0.618799062,0.160852197
ampC_mutation:PA_mutS:2,-1.723742781,-0.762267188,-0.326110379
ampC_mutation:PA_mutS:3,0.142979734,0.23670558600000002,0.679054991
ampC_mutation:PA_Cef_taz_wt:2,1.611966137,-0.184318789,-0.45357558800000003
ampC_mutation:PA_mutS_Cef_taz:2,1.933300695,0.39700469,-0.13705529600000002
ampC_mutation:PA_mutS:4,1.306557254,0.264993906,0.32326483500000003
ampC_mutation:PA_mutS:5,-3.0743054340000002,-1.185787809,-0.818486094
ampC_mutation:PA_mutS:6,1.704571265,0.339679881,0.15938580800000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.43179877800000005,-0.25409020600000004,-0.11000665300000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.07107613800000001,0.105900642,0.11149078500000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.4595540740000001,-0.812290595,-0.81877764
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-1.013209347,-1.4693204290000001,-1.047787627
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.0120859,-0.23159263900000002,-0.22145335600000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.208966801,0.30087610600000003,0.21868358300000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.16384173800000001,0.07890609700000001,0.001285642
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.46596157200000005,-0.771633219,0.654078739
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-0.640785842,-0.54163408,0.693824442
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.23383825700000002,-0.41021822700000005,-0.38963139900000004
n-alkanes_treatment:PA_alkane:1,-9.448258553,-3.147315296,-1.6517848270000002
n-alkanes_treatment:PA_alkane:2,-7.563556452,-3.396532559,-2.004604607
n-alkanes_treatment:PA_Glycerol:1,0.119982791,0.080485843,0.08723979500000001
n-alkanes_treatment:PA_Glycerol:2,1.0863987449999999,0.12397527700000001,0.12423816
n-alkanes_treatment:PA_Glycerol:3,-1.206381537,-0.20446111900000002,-0.21147795500000002
Catabolise_Nucleic_Acids:L_asp:1,2.043932256,1.365907451,0.598620857
Catabolise_Nucleic_Acids:L_asp:2,2.762800766,1.278031247,0.581486198
Catabolise_Nucleic_Acids:DNA_1:1,-0.141156171,0.36675381500000004,0.053752653000000004
Catabolise_Nucleic_Acids:DNA_1:2,0.043449613000000005,-0.06423826,-0.007203027000000001
Catabolise_Nucleic_Acids:DNA_1:3,0.09770655800000001,-0.302515554,-0.046549627
cysB_mutant:PAO1HH_wt:1,0.41931727900000004,0.16554010300000002,-0.18280195800000001
cysB_mutant:PAO1HH_wt:2,-0.41931727900000004,-0.16554010200000002,0.18280195800000001
cysB_mutant:cysBHH:1,0.9572101730000001,-0.051927149000000006,-0.04965237
cysB_mutant:cysBHH:2,0.7272309170000001,-0.098725275,-0.29681455100000004
cysB_mutant:cysBHH:3,-0.088866844,-0.42475498300000003,0.13724823800000002
ersA_knockout:delersA:1,-0.7143088860000001,-0.20253658700000002,0.16940827600000002
ersA_knockout:delersA:2,-1.780334881,-0.263170665,0.10057776600000001
ersA_knockout:wt_BHI:1,-0.22039166000000002,0.176745077,0.18181038400000002
ersA_knockout:wt_BHI:2,0.22039166000000002,-0.176745077,-0.18181038400000002
Farnesol_treatment:RNA of 0-1F_L:1,0.173361742,-0.074510031,0.0018474070000000001
Farnesol_treatment:RNA of 0-1F_L:2,-0.028415859,0.17471851300000002,0.028711891000000003
Farnesol_treatment:RNA of 0-1F_L:3,-0.144945883,-0.100208482,-0.030559299
Farnesol_treatment:RNA of 6-F_L1:1,2.256883119,0.109272925,0.176980027
Farnesol_treatment:RNA of 6-F_L1:2,3.634003157,0.48249993500000005,0.29426607
Farnesol_treatment:RNA of 6-F_L1:3,3.417108303,0.675576131,-0.007771888
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-7.826314069,-0.6699003170000001,-0.038794825000000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,10.63499348,1.021504085,0.3640824
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-2.350601898,-0.467211445,-0.746203817
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-9.968801909,-1.315427621,-0.06889714400000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,7.1601225,0.963823855,-0.25639043
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-0.953159014,-0.968381637,-0.570170244
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.43635461900000005,-0.189821325,-0.039519346000000004
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.43635461900000005,0.189821324,0.039519346000000004
Metabolic_fitness_plasmid:PAO1_pAKD1:1,3.032815216,-0.051917012000000005,-0.5170849740000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,3.019314416,0.505102369,0.304234936
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,2.413383435,0.32308777,0.0058302
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,4.297333668,0.8813567210000001,0.061029980000000005
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.285881854,0.351766395,-0.44682289000000003
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.173832565,0.32571136500000003,0.02046579
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.702314129,-0.131717007,-0.47754426800000005
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.899070986,-0.189841318,-0.24321684600000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.108158529,0.33507527,-0.259382198
Metabolic_fitness_plasmid:PAO1_RmS149:2,1.621250666,0.5589075680000001,-0.151415826
mexZ_knockout:del_mexZ:1,-0.10535573000000001,0.153921427,-0.063714297
mexZ_knockout:del_mexZ:2,-0.516837069,-0.186426594,-0.329911365
mexZ_knockout:del_mexZ:3,-0.429935086,0.11951956700000001,-0.052181523
mexZ_knockout:wt_LB:1,-0.7296747480000001,-0.152683926,0.16783535800000002
mexZ_knockout:wt_LB:2,0.540486739,-0.0026206230000000003,-0.18487556600000002
mexZ_knockout:wt_LB:3,0.18918800900000002,0.15530454800000001,0.017040209
Mucin_glycans:ABTGC:1,-0.46150636300000003,0.07282701200000001,0.22498389600000002
Mucin_glycans:ABTGC:2,-1.350723163,-0.072834933,-0.200750065
Mucin_glycans:ABTGC:3,0.413397579,0.16564884,-0.022081501
Mucin_glycans:ABTGC:4,0.72152642,-0.11900895500000001,0.11018459600000001
Mucin_glycans:ABTGC:5,0.677305527,-0.046631962000000006,-0.112336928
Mucin_glycans:MUC5B:1,-2.97996864,-0.306482282,-0.872634314
Mucin_glycans:MUC5B:2,-2.770972165,0.086218004,-0.542103683
Mucin_glycans:Glycans:1,-0.105354658,0.14760905500000002,0.128201486
Mucin_glycans:Glycans:2,-1.449204268,-0.015640083000000003,-0.187406348
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.518819517,-0.172759393,0.104271687
NC_002516.2:Planktonic_total_RNA_Rep:2,1.4465304350000001,0.321367022,0.341483965
NC_002516.2:Planktonic_total_RNA_Rep:3,0.072289083,-0.14860762900000002,-0.445755652
NC_002516.2:Biofilm_total_RNA_Rep:1,-4.100883555,-0.383932337,-0.503463907
NC_002516.2:Biofilm_total_RNA_Rep:2,-3.054081892,-0.765149105,-0.6593158480000001
Zinc_treatment:PA_Zn:1,-2.980114971,-1.063094112,-0.499420556
Zinc_treatment:PA_Zn:2,-3.126057262,-1.222009275,-0.5950038999999999
Zinc_treatment:PA_Zn:3,-3.452303376,-1.0466829,-0.569835092
Zinc_treatment:PA_Zn_wt:1,0.043766658,0.069175655,0.040648958000000006
Zinc_treatment:PA_Zn_wt:2,-0.043766658,-0.069175655,-0.040648959000000005
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.291719544,-0.15536770400000002,-0.136812457
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.291719544,0.15536770400000002,0.136812456
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,5.971439668,0.620013891,1.7155010860000002
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,5.915570858,0.74931545,0.451728414
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,5.427368733,0.7171503300000001,0.505019894
Paeru_PRECISE:CAMHB_wt:1,-15.46584113,-3.35737311,-0.924202476
Paeru_PRECISE:CAMHB_wt:2,-14.42101777,-3.425601228,-0.823726912
Paeru_PRECISE:CAMHB_wt:3,-13.62004709,-3.102977407,-0.9077855330000001
Paeru_PRECISE:CAMHB_wt:4,-14.286145340000001,-3.157792514,-0.753250131
Paeru_PRECISE:M9glucAA_Pqt10:1,-2.864332089,-0.5665290740000001,0.097781541
Paeru_PRECISE:M9glucAA_Pqt10:2,-2.02975695,-0.26932656800000004,-0.102353049
Paeru_PRECISE:M9glucAA_Pqt:1,-0.837063057,-0.064645221,0.07359294400000001
Paeru_PRECISE:M9glucAA_Pqt:2,-0.87419363,-0.12713185100000002,0.144895083
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-0.690257026,-0.000370865,0.157917663
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.5530310930000001,-0.054010354000000003,0.062319073
Paeru_PRECISE:M9glucAA_NaCl:1,-0.280067971,-0.385676919,-0.551680732
Paeru_PRECISE:M9glucAA_NaCl:2,-0.722316116,-0.9634501550000001,-0.35986860400000004
Paeru_PRECISE:M9glucAA_NaCl:3,-1.44786299,-0.421799696,-0.010567009
Paeru_PRECISE:CAMHB_wt:5,-13.38722815,-2.585539389,-1.103225539
Paeru_PRECISE:CAMHB_wt:6,-14.63985565,-2.565700062,-0.8225877960000001
Paeru_PRECISE:LB_wt:1,-14.89005529,-2.53521917,-1.455472485
Paeru_PRECISE:LB_wt:2,-15.06659737,-2.412932962,-0.7488612060000001
Paeru_PRECISE:M9glucAA_wt:1,1.966062248,-0.387402483,-0.311137555
Paeru_PRECISE:M9glucAA_wt:2,0.9191059030000001,-0.21573640400000002,-0.06799496000000001
Paeru_PRECISE:M9glucAA_lowpH:1,-1.841963237,-0.21641083900000002,0.362024385
Paeru_PRECISE:M9glucAA_lowpH:2,-0.32159244,-0.13609304,0.347318173
Paeru_PRECISE:M9glucAA_DPD:1,0.468104448,-0.21652079200000002,-0.111669058
Paeru_PRECISE:M9glucAA_DPD:2,1.819839055,0.261352123,0.26388235400000004
Paeru_PRECISE:M9sucAA_wt:1,-21.13875813,-3.4019311610000003,-0.806514952
Paeru_PRECISE:M9sucAA_wt:2,-20.50003615,-2.748678908,-0.817339832
Paeru_PRECISE:M9glucAA_NaCl:4,-0.620875425,-0.27713424000000003,-0.150831562
Paeru_PRECISE:M9glucAA_NaCl:5,-1.210050817,-0.10663704,0.15215767600000002
Paeru_PRECISE:M9sucAA_wt:3,-21.5260263,-3.107696138,-0.733969634
Paeru_PRECISE:M9sucAA_wt:4,-21.61807971,-3.123330951,-0.8064012610000001
Paeru_PRECISE:R10LB_wt:1,-6.996005912,-1.536479152,-0.509250124
Paeru_PRECISE:M9glucAA_NaCl:6,0.526353971,0.090155751,0.21846056700000002
Paeru_PRECISE:M9glucAA_NaCl:7,0.259243561,0.014058873000000001,0.12194637700000001
Paeru_PRECISE:M9fructAA_wt:1,-10.43747395,0.022846644000000003,0.098109712
Paeru_PRECISE:M9fructAA_wt:2,-10.15530962,-0.07122987,0.120986568
Paeru_PRECISE:M9GlcNAcAA_wt:1,-7.992813635,0.26837783,0.48640820700000004
Paeru_PRECISE:M9GlcNAcAA_wt:2,-7.832996416,0.34148980300000004,0.43550251900000003
Paeru_PRECISE:M9pyruvAA_wt:1,-14.27275762,-2.257207083,-0.39432725
Paeru_PRECISE:M9pyruvAA_wt:2,-12.55265529,-1.926134811,-0.5360143580000001
Paeru_PRECISE:M9fructAA_wt:3,-11.21342648,-0.24670823,0.175816945
Paeru_PRECISE:M9fructAA_wt:4,-9.872574799,-0.10997090400000001,-0.008493706
Paeru_PRECISE:M9GlcNAcAA_wt:3,-11.11355116,-0.998311626,-0.27906021400000003
Paeru_PRECISE:M9GlcNAcAA_wt:4,-13.35739679,-1.576820324,-0.49559652800000004
Paeru_PRECISE:M9glycAA_wt:1,-10.22122432,-0.8908825220000001,-0.086136525
Paeru_PRECISE:M9glycAA_wt:2,-9.503332535,-0.6478896230000001,-0.23015969900000002
Paeru_PRECISE:M9pyruvAA_wt:3,-15.17974969,-2.6815470120000002,-0.8627356410000001
Paeru_PRECISE:CAMHB_wt:7,-14.83081734,-3.0398599060000002,-0.8326419570000001
Paeru_PRECISE:CAMHB_wt:8,-14.408196180000001,-2.918605468,-0.815775366
Paeru_PRECISE:R10LB_wt:2,-15.49308157,-4.120957491,-0.8251428420000001
Paeru_PRECISE:R10LB_wt:3,-9.447188913,-2.689668207,-0.604533388
Paeru_PRECISE:R10LB_wt:4,-6.141530927,-1.9887974910000001,-0.318171085
Paeru_PRECISE:R10LB_wt:5,-1.401774452,-1.089856842,-0.414868628
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.452428414,0.10176205,0.266876948
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.140936804,0.49789012,0.557238824
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.664240983,0.136972923,0.217053775
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.293409948,0.031480681,0.07181380100000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,3.250386185,0.059917979,-0.011351551000000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.404128216,0.311305017,0.319892098
Paeru_PRECISE:M9sucAA_wt:5,0.31323855300000003,-0.0006258980000000001,0.20836836700000003
Paeru_PRECISE:M9sucAA_wt:6,1.634894675,-0.07782852100000001,0.08867114100000001
Paeru_PRECISE:R10LB_wt:6,-0.21193481,-0.334037564,0.115150309
Paeru_PRECISE:R10LB_wt:7,-2.083144447,-0.5610356240000001,-0.14861827600000002
Paeru_PRECISE:LB_wt:3,-13.54809101,-1.4265423350000002,-0.717084296
Paeru_PRECISE:LB_wt:4,-14.2558384,-1.413407326,-0.5479989230000001
Paeru_PRECISE:R10LB_NaCl:1,-1.913187008,-0.30797699100000003,-1.081286997
Paeru_PRECISE:R10LB_NaCl:2,0.101193344,-0.08559612100000001,-0.39582695700000003
Paeru_PRECISE:M9glucAA_wt:3,-1.023038052,0.12024501900000001,0.36331572
Paeru_PRECISE:M9glucAA_Zn:1,-20.39844002,-8.425458548,3.771630953
Paeru_PRECISE:M9glucAA_Cu:1,-7.727577162,-1.591469525,0.48114428400000003
Paeru_PRECISE:M9glucAA_NaOCl:1,-2.6098457010000002,-0.34591237900000005,0.191943348
