,A,AcoR
Catabolise_Nucleic_Acids:DNA_1:3,-1.5528912891000002,-0.08123778200000001
Catabolite_repression:del_hfq_crc_wt:1,0.33707565040000004,-0.022036834
Catabolite_repression:del_hfq_crc_wt:2,-0.33707565040000004,0.022036834
Catabolite_repression:delHfq:1,4.8373448401,2.458745008
Catabolite_repression:delHfq:2,3.2595154319,2.315408932
Catabolite_repression:deldcrc:1,11.0709993991,3.437999036
Catabolite_repression:deldcrc:2,9.5831954792,3.031844782
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.0979644249,0.23426115
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.6874273614,0.051331071000000006
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.5894629365,-0.28559222100000003
Diallyl_disulphide_treatment:PAO1_DDS:1,-2.0994478372,-1.605795383
Diallyl_disulphide_treatment:PAO1_DDS:2,-0.9325104884000001,-1.206140501
Diallyl_disulphide_treatment:PAO1_DDS:3,-2.010211514,-0.8450943940000001
Dispersed_cells:PAO1_dispersed_wt:1,-0.8348960344,-0.229394691
Dispersed_cells:PAO1_dispersed_wt:2,0.8348960344,0.229394691
Dispersed_cells:PyhjH_dispersed:1,-1.4190211766,0.46653955100000005
Dispersed_cells:PyhjH_dispersed:2,-0.7139649690000001,0.9759911640000001
Dispersed_cells:PA01_Planktonic:1,0.45526889400000004,2.587645217
Dispersed_cells:PA01_Planktonic:2,0.8303406256,2.562031993
Dispersed_cells:PAO1_Biofilm:1,8.5138414618,2.744481577
Dispersed_cells:PAO1_Biofilm:2,3.0437097046,2.487602295
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-2.261599354,-0.9261786460000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-2.5784975954,-0.894024323
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-2.2532681537,-1.034594824
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.8764009256,-0.138163373
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.3634496679,-0.08267667100000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.5129512577,0.220840044
Farnesol_treatment:RNA of 0-1F_L:1,-0.08882504990000001,-0.136189632
Farnesol_treatment:RNA of 0-1F_L:2,0.2245846387,0.17203109500000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.1357595889,-0.035841463000000004
Farnesol_treatment:RNA of 6-F_L1:1,-0.3992128129,-0.153901495
Farnesol_treatment:RNA of 6-F_L1:2,-0.8890200108,0.7033785140000001
Farnesol_treatment:RNA of 6-F_L1:3,-0.3933496582,0.7704941970000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.6101536908,0.043534023000000005
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.6101536908,-0.043534023000000005
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.2953753241,0.020898216
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.325365608,-0.140180723
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.35565211500000005,0.516504442
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.2319096048,0.121199652
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.8784173646,1.635531118
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.2006873954,-0.259261636
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.7882491152000001,-0.37844245800000004
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.6266149335,1.118601805
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.8783332445,0.133830096
HapZ_SagS_mutant:delHapZp:1,-6.3678791286,-0.9432835030000001
HapZ_SagS_mutant:delHapZp:2,-6.4036293665,-0.839340999
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.2567015512,-0.286154948
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.3783683067,0.152324852
HapZ_SagS_mutants:delHApZ:1,-1.8488980799,-0.909488956
HapZ_SagS_mutants:delHApZ:2,-1.4341049780000001,-0.658686635
HapZ_SagS_mutants:delHApZ:3,-1.9643419797,-0.81637493
HapZ_SagS_mutants:delSagS:1,-4.9297521812,-1.708140368
HapZ_SagS_mutants:delSagS:2,-5.3833467662,-1.6750780660000002
HapZ_SagS_mutants:delSagS:3,-3.9814192336,-1.725304662
HapZ_SagS_mutants:delHapZp:3,-5.5254085094,-0.7989765950000001
Lung_infection_transcriptome:PA01_LS1:1,-1.5284727922,-1.049058627
Lung_infection_transcriptome:PA01_LS1:2,-1.0628072743,-0.9577764550000001
Lung_infection_transcriptome:PA01_CS1:1,0.44127418820000003,0.08667819
Lung_infection_transcriptome:PA01_CS1:2,-0.44127418820000003,-0.08667819
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-1.2485099702,-0.460237379
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,1.2485099702,0.460237379
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.7725177314,-0.031778306
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.9025611941,0.5712761270000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,4.0747196636,2.252457381
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,1.5672476051,2.113315719
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.5942307963,0.062001866
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.5037063853,0.5117207260000001
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.3601211018,0.315301319
Metabolic_fitness_plasmid:PAO1_pBS228:2,1.4877346381,0.7283087930000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.8079093270000001,-0.14529609999999998
Metabolic_fitness_plasmid:PAO1_RmS149:2,1.3300531818,0.148387017
Mucin_glycans:ABTGC:1,-0.1490311092,0.21724326300000002
Mucin_glycans:ABTGC:2,0.7926240314,0.046100571
Mucin_glycans:ABTGC:3,-0.48958995730000004,-0.048967687
Mucin_glycans:ABTGC:4,-0.1713849479,-0.11918228800000001
Mucin_glycans:ABTGC:5,0.017381983,-0.095193859
Mucin_glycans:MUC5B:1,1.9325937992000002,-1.044058728
Mucin_glycans:MUC5B:2,1.170860519,-1.037047514
Mucin_glycans:Glycans:1,0.37940128840000004,0.28627223700000004
Mucin_glycans:Glycans:2,-0.3670100679,-0.027539769000000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,1.791831346,1.646281024
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,1.2889968743,1.744450342
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-1.0432827479,1.390789885
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-1.4784509536,-1.6833154760000002
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-1.7191655036,-1.340229162
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-2.5150097766,-1.124630088
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,1.8993409005,1.326685423
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,3.8060106144,1.68992122
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,0.1941328434,1.2141794080000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-1.5137584152999999,-1.618661485
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-2.0048803561,-1.23484128
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-2.3808455869,-1.377283286
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.21139085370000002,0.2050241
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.21139085370000002,-0.2050241
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,1.2741495206,-0.345921496
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.6352687954,-0.308786221
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.0379511429,0.540326937
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-1.4424855741,0.6456130010000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,1.8486856682,-0.411780383
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.9110853412000002,-0.22754537600000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,1.8876535491,-0.048278009000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,2.6791420088,0.31526262600000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.7541293771,-0.012671914000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.2911863213,-0.06843903200000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.2676505538,-0.033133029
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.195292502,0.11424397500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,2.0465123917,-0.061794057000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,1.4916990943,-0.261007117
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.6834567292,0.025408944000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.3530186857,-0.030352610000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.3304380435,0.004943666
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.2115124599,0.013579984000000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.30362827270000003,0.14397178100000002
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.0977267366,-1.181367851
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,1.6368401869,-1.8901987550000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.2055615902,-0.315562291
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.5226937517,-0.08860709600000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.2131146093,0.246617622
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,4.5698690510999995,-0.43309875000000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,4.8000085656,-0.47888437500000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.43328287,-0.5254240720000001
Rosmarinic_acid:PAO1-100UMRA:1,0.5792799671000001,-0.026020094
Rosmarinic_acid:PAO1-100UMRA:2,0.4668598646,-0.45463481
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.0661535944,0.285060603
Rosmarinic_acid:PAO1_DMSO_Control:2,0.1093844612,-0.010488531
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.0432308667,-0.274572072
Testosterone_treatment:Testosterone_Control:1,-0.6335094722,-0.0016595190000000001
Testosterone_treatment:Testosterone_Control:2,0.6335094722,0.0016595190000000001
Testosterone_treatment:Testosterone_2.5:1,-1.8494525159,-0.182592144
Testosterone_treatment:Testosterone_2.5:2,-0.5781434172000001,-0.089410503
Tf_toxin_expression:PAO1_WT:1,0.1006087268,0.286665771
Tf_toxin_expression:PAO1_WT:2,-0.1006087268,-0.286665771
Tf_toxin_expression:PAO1_derfA:1,-0.2789956383,0.20394173300000001
Tf_toxin_expression:PAO1_derfA:2,0.36164282680000004,0.20087569200000002
Zinc_treatment:PA_Zn:1,0.2620745478,-0.047949814
Zinc_treatment:PA_Zn:2,0.17481682680000002,-0.043679325000000005
Zinc_treatment:PA_Zn:3,0.7207356612,-2.19e-05
Zinc_treatment:PA_Zn_wt:1,0.0135587733,-0.020917835000000003
Zinc_treatment:PA_Zn_wt:2,-0.0135587733,0.020917835000000003
Paeru_PRECISE:CAMHB_wt:1,6.5915133096,1.766572041
Paeru_PRECISE:CAMHB_wt:2,5.6980446889,1.362225788
Paeru_PRECISE:CAMHB_wt:3,8.7510800835,1.6859635609999999
Paeru_PRECISE:CAMHB_wt:4,7.9471970041,1.5587365960000001
Paeru_PRECISE:M9glucAA_Pqt10:1,0.3721167348,-0.22642284000000001
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.8868775371000002,-0.15590236
Paeru_PRECISE:M9glucAA_Pqt:1,-0.2728620549,0.066382746
Paeru_PRECISE:M9glucAA_Pqt:2,-0.8115701508000001,0.005764637
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.973285931,0.073233132
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.3267172423,-0.025061162
Paeru_PRECISE:M9glucAA_NaCl:1,-3.5748555913,-1.3029757210000001
Paeru_PRECISE:M9glucAA_NaCl:2,0.6274631026,-1.23478381
Paeru_PRECISE:M9glucAA_NaCl:3,-0.6313581336,-1.853888382
Paeru_PRECISE:CAMHB_wt:5,4.6714306381,1.966739992
Paeru_PRECISE:CAMHB_wt:6,6.7775423586,2.332095766
Paeru_PRECISE:LB_wt:1,-3.8684780679,-2.730066969
Paeru_PRECISE:LB_wt:2,0.5670871055,-2.417292609
Paeru_PRECISE:M9glucAA_wt:1,-0.8391976776000001,-0.06318802200000001
Paeru_PRECISE:M9glucAA_wt:2,0.8391976776000001,0.06318802200000001
Paeru_PRECISE:M9glucAA_lowpH:1,0.046755085700000004,-0.6020763520000001
Paeru_PRECISE:M9glucAA_lowpH:2,0.3468466328,-0.590644853
Paeru_PRECISE:M9glucAA_DPD:1,-0.7561900381000001,0.639330621
Paeru_PRECISE:M9glucAA_DPD:2,-0.35312157920000004,1.3146535940000001
Paeru_PRECISE:M9sucAA_wt:1,-0.24818198630000002,-2.248789615
Paeru_PRECISE:M9sucAA_wt:2,0.5551022472,-1.571051426
Paeru_PRECISE:M9glucAA_NaCl:4,0.1354442986,-0.801734689
Paeru_PRECISE:M9glucAA_NaCl:5,0.38959285600000004,-0.591976978
Paeru_PRECISE:M9sucAA_wt:3,1.1948892319,-1.655730842
Paeru_PRECISE:M9sucAA_wt:4,-0.1744624145,-1.519082364
Paeru_PRECISE:R10LB_wt:1,0.9987263061,-1.036182292
Paeru_PRECISE:M9glucAA_NaCl:6,0.8053358305,-0.321642136
Paeru_PRECISE:M9glucAA_NaCl:7,0.8854649231,-0.596931775
Paeru_PRECISE:M9fructAA_wt:1,2.3400533765000002,0.171503127
Paeru_PRECISE:M9fructAA_wt:2,2.120654944,0.078784902
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.7837556339,1.019058852
Paeru_PRECISE:M9GlcNAcAA_wt:2,2.2248006448,1.0867641080000001
Paeru_PRECISE:M9pyruvAA_wt:1,0.5721713912,-1.116893671
Paeru_PRECISE:M9pyruvAA_wt:2,1.4839721626,-0.259023961
Paeru_PRECISE:M9fructAA_wt:3,0.8183615054000001,0.44647194
Paeru_PRECISE:M9fructAA_wt:4,1.4244812242,0.63726909
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.541101859,-0.200748797
Paeru_PRECISE:M9GlcNAcAA_wt:4,1.0882769917,-0.276609253
Paeru_PRECISE:M9glycAA_wt:1,0.7908333256000001,-0.490615813
Paeru_PRECISE:M9glycAA_wt:2,1.9547324594000002,-0.31036302
Paeru_PRECISE:M9pyruvAA_wt:3,1.0577146599,-1.287674834
Paeru_PRECISE:CAMHB_wt:7,10.2385973984,2.61428876
Paeru_PRECISE:CAMHB_wt:8,12.4162687634,2.9060476260000003
Paeru_PRECISE:R10LB_wt:2,1.2024107614,-1.3777169200000001
Paeru_PRECISE:R10LB_wt:3,0.5122351398,-1.448379428
Paeru_PRECISE:R10LB_wt:4,0.9160624609,-0.8516882790000001
Paeru_PRECISE:R10LB_wt:5,1.4988032494,-0.094343572
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.4274275522,0.23970190300000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,3.3329909515000002,0.846806414
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.341388075,0.616207375
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.0552263796,0.514485005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-0.21620137450000002,0.029405518000000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,3.5515520588,0.5220451420000001
Paeru_PRECISE:M9sucAA_wt:5,0.8127973030000001,-0.494980399
Paeru_PRECISE:M9sucAA_wt:6,0.9069611608,-0.502143132
Paeru_PRECISE:R10LB_wt:6,1.1279210651,-0.743647328
Paeru_PRECISE:R10LB_wt:7,1.501718409,-0.328663391
Paeru_PRECISE:LB_wt:3,1.7131815234,-0.9278165620000001
Paeru_PRECISE:LB_wt:4,0.792620045,-0.8504129640000001
Paeru_PRECISE:R10LB_NaCl:1,2.2694149847,0.045114783000000006
Paeru_PRECISE:R10LB_NaCl:2,2.0020888485,-0.30216734100000003
Paeru_PRECISE:M9glucAA_PAO1_wt:1,3.7452510412,0.67626675
Paeru_PRECISE:M9glucAA_Zn:1,2.6521190714,0.235479607
Paeru_PRECISE:M9glucAA_Cu:1,5.3000919927,1.2620106
Paeru_PRECISE:M9glucAA_NaOCl:1,2.7261992138,1.620675791
Paeru_PRECISE:M9GlcNAcAA_8:1,0.6272765431,1.011684327
Paeru_PRECISE:M9GlcNAcAA_8:2,4.72288447,1.580952563
Paeru_PRECISE:M9GlcNAcAA_4:1,3.6641955654,2.685711536
Paeru_PRECISE:M9GlcNAcAA_4:2,2.5739672885,1.349995129
Paeru_PRECISE:M9GlcNAcAA_2:1,3.5570540663,3.053326464
Paeru_PRECISE:M9GlcNAcAA_2:2,4.5004491198,2.497299409
Paeru_PRECISE:M9GlcNAcAA_1:1,3.4690284909,3.296834141
Paeru_PRECISE:M9GlcNAcAA_1:2,2.7090727414,2.615849376
Paeru_PRECISE:M9glucAA_NaOCl:2,4.265897006,1.337397972
Paeru_PRECISE:M9glucAA_Cu:2,1.3773682695,1.1766299820000001
Paeru_PRECISE:M9glucAA_Fe:1,2.6203786136,1.166027389
Paeru_PRECISE:M9glucAA_Fe:2,2.6321893398,0.738314169
Paeru_PRECISE:M9glucAA_Zn:2,1.9635708152,1.346741658
Paeru_PRECISE:M9glucAA_PAO1_wt:2,4.2528932059,1.00735726
Paeru_PRECISE:CAMHB_Mec:1,8.6608835852,1.850688945
Paeru_PRECISE:CAMHB_Mec:2,6.4489672942,1.650148963
Paeru_PRECISE:CAMHB_Azt:1,4.1451691427,-0.863198199
Paeru_PRECISE:CAMHB_Azt:2,4.4908944298,-1.04223975
Paeru_PRECISE:CAMHB_Pip:1,9.9552920598,1.5028784530000001
Paeru_PRECISE:CAMHB_Pip:2,4.4407181907,0.912275527
Paeru_PRECISE:CAMHB_Ceft:1,10.9930013899,1.884851912
Paeru_PRECISE:CAMHB_Ceft:2,11.1317268705,1.967387443
Paeru_PRECISE:CAMHB_Ceft:3,10.3441924401,2.28943267
Paeru_PRECISE:CAMHB_Ceft:4,11.5922889867,1.684617499
Paeru_PRECISE:M9glucAA_Ceft:1,-0.9517204619,0.030826255
Paeru_PRECISE:M9glucAA_Ceft:2,0.94253643,-0.29425914000000003
Paeru_PRECISE:M9glucAA_Gent:1,1.344212945,-0.35864016800000004
Paeru_PRECISE:M9glucAA_Gent:2,0.6906898405,0.18417334300000002
Paeru_PRECISE:M9glucAA_Pip:1,1.5190775215999999,0.044965813
Paeru_PRECISE:M9glucAA_Pip:2,0.5639920166,-0.223333585
Paeru_PRECISE:M9glucAA_Azt:1,0.2659941382,-1.087311912
Paeru_PRECISE:M9glucAA_Azt:2,0.583962569,-1.020756445
Paeru_PRECISE:CAMHB_Mero:1,11.9019567545,2.977581154
Paeru_PRECISE:CAMHB_Mero:2,9.8276527332,2.383551964
Paeru_PRECISE:CAMHB_Tet:1,5.8254711838,-1.004762348
Paeru_PRECISE:CAMHB_Tet:2,7.8628728129,-1.50456505
Paeru_PRECISE:R10LB_Gent:1,1.6687784031000001,-1.289299647
Paeru_PRECISE:R10LB_Ceft:1,-2.6961491129,-1.8878554580000002
Paeru_PRECISE:R10LB_Ceft:2,-2.0238477547000002,-1.51737868
Paeru_PRECISE:CAMHB_Biofilm:1,-2.1527059657,-0.598817708
Paeru_PRECISE:CAMHB_Biofilm:2,-0.5847326505,-0.033486978
Paeru_PRECISE:M9glucAA_Biofilm:1,1.1827100026,0.53638949
Paeru_PRECISE:M9glucAA_Biofilm:2,0.9362881698000001,-0.279561793
Paeru_PRECISE:R10LB_Gent:2,1.5950557557,-1.10408193
Paeru_PRECISE:R10LB_Pip:1,-1.3894520639,-0.6638348430000001
Paeru_PRECISE:R10LB_Pip:2,-1.2022258078,-0.7078518220000001
Paeru_PRECISE:R10LB_Mec:1,1.2290281887,-0.973221269
Paeru_PRECISE:R10LB_Mec:2,1.4603361507,-0.632130528
Paeru_PRECISE:CAMHB_Azt:3,2.2192671573,-1.439135906
Paeru_PRECISE:CAMHB_Azt:4,3.0442769871,-1.912610152
Paeru_PRECISE:CAMHB_Biofilm:3,0.4341333161,0.056256668
Paeru_PRECISE:CAMHB_Biofilm:4,-0.15786425240000002,-0.30263052300000004
Paeru_PRECISE:M9glucAA_Biofilm:3,1.3457252166,1.201296284
Paeru_PRECISE:M9glucAA_Biofilm:4,2.4866035139,0.212876071
Paeru_PRECISE:R10LB_Mero:1,-0.1147812245,-0.29538184900000003
Paeru_PRECISE:R10LB_Mero:2,0.0925049297,-0.213117613
Paeru_PRECISE:LB_Cam:1,5.2853502968,0.374519619
Paeru_PRECISE:LB_Cam:2,4.9293666516,0.6321066980000001
Paeru_PRECISE:CAMHB_Ceft:5,11.5289717085,2.6797893420000003
Paeru_PRECISE:CAMHB_Cip:1,7.3402250273,2.186583486
Paeru_PRECISE:CAMHB_Cip:2,3.9842596760999998,1.737426255
ampC_mutation:PA_Cef_taz_wt:1,0.3722823163,-0.191614384
ampC_mutation:PA_mutS_Cef_taz:1,1.7087270397,-0.26103505600000004
ampC_mutation:PA_mutS:1,-0.19236442210000002,0.135360275
ampC_mutation:PA_mutS:2,2.7374731778,1.006030455
ampC_mutation:PA_mutS:3,-0.0458537445,0.051193804
ampC_mutation:PA_Cef_taz_wt:2,-0.3722823163,0.191614384
ampC_mutation:PA_mutS_Cef_taz:2,-0.31867595600000004,0.591240665
ampC_mutation:PA_mutS:4,-0.7098749083,0.154104027
ampC_mutation:PA_mutS:5,2.9565892119,0.525416568
ampC_mutation:PA_mutS:6,-0.44649442920000004,0.17174118
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,2.0166078695,-0.417437687
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,2.9461420553,-0.329772573
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,3.5365539347,0.6346203770000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,2.997759104,0.34294314400000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,1.0460457218,0.17603131800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,1.3537419517,-0.274931317
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.1609538751,-0.302189421
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.1609538751,0.302189421
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,0.2868896275,-0.36702961500000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,0.9587133491000001,-0.381306075
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,2.4777524868,0.466304763
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,5.3855322471000004,0.27577735200000003
cysB_mutant:PAO1HH_wt:1,-0.7145834978000001,-0.163265935
cysB_mutant:PAO1HH_wt:2,0.7145834978000001,0.163265935
cysB_mutant:cysBHH:1,0.674273409,-0.31487707600000003
cysB_mutant:cysBHH:2,1.1887226946,-0.27531061700000004
cysB_mutant:cysBHH:3,0.0376511098,0.112535016
ersA_knockout:delersA:1,-0.9836451523,0.274669712
ersA_knockout:delersA:2,-1.8634587406,-0.853126751
ersA_knockout:wt_BHI:1,-0.4623608993,0.145854805
ersA_knockout:wt_BHI:2,0.4623608993,-0.145854805
gcsR_mutant:PAO1_rep_wt:1,-0.2503301761,-0.052108883
gcsR_mutant:PAO1_rep_wt:2,0.2503301761,0.052108883
gcsR_mutant:GcsR_rep:1,4.021102688,0.590602739
gcsR_mutant:GcsR_rep:2,3.3184817975,0.4496572
mexZ_knockout:del_mexZ:1,-2.0819808206,-0.514086426
mexZ_knockout:del_mexZ:2,-0.2232126522,-0.16610631
mexZ_knockout:del_mexZ:3,-0.22192377670000002,0.20533541100000002
mexZ_knockout:wt_LB:1,3.0238845464,0.6512227930000001
