,A,Zur,NrdR
ampC_mutation:PA_mutS:1,-0.078784132,-0.40532868,-0.48820023300000004
ampC_mutation:PA_mutS:2,0.20373316,-0.693872295,-1.167104638
ampC_mutation:PA_mutS:3,0.868348407,0.54061671,-0.25804243800000004
ampC_mutation:PA_Cef_taz_wt:2,-0.30152563600000004,-0.219417941,-0.04143947
ampC_mutation:PA_mutS_Cef_taz:2,2.615437435,0.5893107280000001,0.468286984
ampC_mutation:PA_mutS:4,1.864494084,0.12441634600000001,0.389643022
ampC_mutation:PA_mutS:5,0.554562322,-0.39237407500000004,-0.5221470570000001
ampC_mutation:PA_mutS:6,-0.855288563,0.6355346420000001,0.502984479
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,2.704906896,0.40236823800000004,-0.54532316
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,1.891102932,0.45253193500000005,-0.191060268
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.45966436400000005,-0.621315618,-1.292482626
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,3.124800368,-1.917339243,-1.97506172
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.291278231,-0.348312143,0.15381303400000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-1.755691737,-0.19249802800000002,0.279319184
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-2.549039859,-0.31409000200000003,0.303251208
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,2.248247575,-0.26438636400000004,-1.167277543
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.377305955,0.024710094000000002,-1.5458205839999999
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.9997204670000001,0.06029298600000001,-0.797366243
n-alkanes_treatment:PA_alkane:1,0.21311010600000002,0.5923236580000001,0.082418797
n-alkanes_treatment:PA_alkane:2,1.633366664,0.700971428,-0.029485881000000002
n-alkanes_treatment:PA_Glycerol:1,0.491292891,-0.08541085,-0.001122063
n-alkanes_treatment:PA_Glycerol:2,0.553304122,0.138420804,0.07716983200000001
n-alkanes_treatment:PA_Glycerol:3,-1.044597013,-0.053009955000000004,-0.07604777
Catabolise_Nucleic_Acids:L_asp:1,-0.52280477,-0.32638592800000005,-0.7029717280000001
Catabolise_Nucleic_Acids:L_asp:2,-2.797561275,-0.6106590940000001,-1.102398328
Catabolise_Nucleic_Acids:DNA_1:1,-0.9248402680000001,-0.09125057,0.08924932000000001
Catabolise_Nucleic_Acids:DNA_1:2,0.6960966080000001,0.232241296,0.054828692000000005
Catabolise_Nucleic_Acids:DNA_1:3,0.22874366100000001,-0.140990725,-0.144078011
cysB_mutant:PAO1HH_wt:1,-0.43153497900000004,-0.11097815500000001,-0.23355978500000002
cysB_mutant:PAO1HH_wt:2,0.43153497900000004,0.11097815500000001,0.23355978500000002
cysB_mutant:cysBHH:1,-0.178354764,-0.382099373,0.06613384600000001
cysB_mutant:cysBHH:2,-0.653137796,-0.18789681300000002,0.257355465
cysB_mutant:cysBHH:3,-0.206253392,0.060731492000000005,1.150628173
ersA_knockout:delersA:1,-0.013122564000000001,-0.267037756,0.9099245920000001
ersA_knockout:delersA:2,-0.378031807,-0.18067137300000002,0.913881801
ersA_knockout:wt_BHI:1,0.601517191,0.36891409999999997,-0.161025991
ersA_knockout:wt_BHI:2,-0.601517191,-0.36891409999999997,0.16102599
Farnesol_treatment:RNA of 0-1F_L:1,0.32643935700000004,0.15673673700000001,-0.24729071400000002
Farnesol_treatment:RNA of 0-1F_L:2,0.30535806800000004,-0.024329152000000003,-0.046242249000000006
Farnesol_treatment:RNA of 0-1F_L:3,-0.631797425,-0.13240758600000002,0.293532964
Farnesol_treatment:RNA of 6-F_L1:1,0.45215499600000003,-0.30668883,0.115950591
Farnesol_treatment:RNA of 6-F_L1:2,0.15058031900000002,-0.299854373,-0.19919835800000002
Farnesol_treatment:RNA of 6-F_L1:3,-0.38521153500000005,-0.221357893,-0.058469122000000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.9612145360000001,0.09713853600000001,0.082821009
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.253546722,-0.23787353400000003,0.10902148900000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,1.594473357,0.227305802,0.256767764
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.068268858,-0.089918945,-0.224331266
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.639398955,0.230653942,0.032488768
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.063299458,0.086121126,0.06474972400000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.5563830120000001,-0.14208336600000002,-0.009906917000000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.5563830120000001,0.14208336600000002,0.009906917000000001
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.3452878799999999,-0.043134070000000004,-0.48468629
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.44978699,0.30976149999999997,-0.439785311
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,1.539577948,0.059834007,-0.24324508
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-1.49922438,0.014142978,-0.414800553
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.528204052,-0.286008246,-0.48680015400000004
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.130975144,0.280072347,-0.033220462
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.8128365820000001,-0.20193486700000002,-0.191538796
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.745392008,0.380975532,-0.061211154000000004
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.8970386990000001,-0.379127341,-0.23074090200000003
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.7044356140000001,-0.309095343,-0.282618867
mexZ_knockout:del_mexZ:1,-0.280309068,0.385720718,0.066896037
mexZ_knockout:del_mexZ:2,0.29787639,-0.031570896,-0.074261488
mexZ_knockout:del_mexZ:3,-0.9573378480000001,0.034678758000000004,0.34140585300000004
mexZ_knockout:wt_LB:1,1.2524398300000001,-0.006086887,-0.04766418
mexZ_knockout:wt_LB:2,0.062180764000000006,-0.19536766300000002,-0.299458797
mexZ_knockout:wt_LB:3,-1.314620594,0.20145455,0.347122977
Mucin_glycans:ABTGC:1,0.7600669830000001,0.015314898,0.308487838
Mucin_glycans:ABTGC:2,-0.757330493,0.13597272,0.10874905300000001
Mucin_glycans:ABTGC:3,-0.373792085,-0.020732619,-0.22639430500000002
Mucin_glycans:ABTGC:4,0.225311072,-0.066787255,-0.164816505
Mucin_glycans:ABTGC:5,0.14574452300000001,-0.063767744,-0.02602608
Mucin_glycans:MUC5B:1,0.228509708,-0.30388312300000003,-0.292801012
Mucin_glycans:MUC5B:2,-0.30440468200000004,0.10257170500000001,-0.15360891100000001
Mucin_glycans:Glycans:1,0.36830758900000005,0.273981289,0.344712885
Mucin_glycans:Glycans:2,-0.8594960500000001,0.18304336000000002,0.173181264
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.478863588,0.151909819,-0.23987554800000002
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.808349705,-0.175077636,0.221759585
NC_002516.2:Planktonic_total_RNA_Rep:3,1.287213293,0.023167818,0.018115963000000002
NC_002516.2:Biofilm_total_RNA_Rep:1,-4.019456002,-0.66866006,-0.93442793
NC_002516.2:Biofilm_total_RNA_Rep:2,-3.389879632,-0.23299011800000002,-1.062926716
Zinc_treatment:PA_Zn:1,-2.012728972,-1.510826773,-0.437578917
Zinc_treatment:PA_Zn:2,-1.664498579,-1.178600074,-0.271498412
Zinc_treatment:PA_Zn:3,-2.01942664,-1.102153328,-0.6746710370000001
Zinc_treatment:PA_Zn_wt:1,-0.081202008,-0.174215942,-0.08042985200000001
Zinc_treatment:PA_Zn_wt:2,0.081202008,0.174215942,0.08042985200000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.40299647800000005,-0.008246574000000001,0.10198385500000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.40299647800000005,0.008246574000000001,-0.10198385500000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,3.139360337,0.979588474,0.292166189
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,3.788300798,0.877913142,0.44111417
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,4.509887467,1.121556079,0.47176062
Paeru_PRECISE:CAMHB_wt:1,1.8067484440000001,-0.286927502,-0.22964879300000002
Paeru_PRECISE:CAMHB_wt:2,1.6378042160000001,-0.56799924,-0.28159417800000003
Paeru_PRECISE:CAMHB_wt:3,1.454493067,-0.23140306400000002,-0.11396761
Paeru_PRECISE:CAMHB_wt:4,0.47535335300000003,-0.387848293,-0.10177970900000001
Paeru_PRECISE:M9glucAA_Pqt10:1,2.892764043,-0.594917343,-0.45512916200000003
Paeru_PRECISE:M9glucAA_Pqt10:2,2.902675731,-1.190508634,-0.13309094800000001
Paeru_PRECISE:M9glucAA_Pqt:1,3.068305506,-0.9822917080000001,-0.044623972000000005
Paeru_PRECISE:M9glucAA_Pqt:2,2.996653564,-1.052704042,-0.257252364
Paeru_PRECISE:M9glucAA_wo_Pqt:1,3.1749058740000002,-0.6935340440000001,0.106995486
Paeru_PRECISE:M9glucAA_wo_Pqt:2,3.48788346,-0.7630912160000001,-0.006227947
Paeru_PRECISE:M9glucAA_NaCl:1,-0.866937724,-0.748628563,0.13613613100000002
Paeru_PRECISE:M9glucAA_NaCl:2,1.258614178,-0.848642671,-0.058719301
Paeru_PRECISE:M9glucAA_NaCl:3,0.708517122,-0.281118733,0.291034096
Paeru_PRECISE:CAMHB_wt:5,0.5311762830000001,-0.24595000400000003,0.0074286740000000006
Paeru_PRECISE:CAMHB_wt:6,-0.300593518,-0.271848982,0.09518383200000001
Paeru_PRECISE:LB_wt:1,-0.5344144,-0.717028585,-0.512008998
Paeru_PRECISE:LB_wt:2,0.352521574,-0.34146518800000003,-0.46643239300000006
Paeru_PRECISE:M9glucAA_wt:1,2.286928614,-0.7063819370000001,-0.134131313
Paeru_PRECISE:M9glucAA_wt:2,2.002148997,-0.613991979,-0.02038278
Paeru_PRECISE:M9glucAA_lowpH:1,1.165386127,-0.28362070500000003,0.252235312
Paeru_PRECISE:M9glucAA_lowpH:2,1.280354809,-0.261680065,0.314200862
Paeru_PRECISE:M9glucAA_DPD:1,2.732936099,-0.205313601,0.5446853730000001
Paeru_PRECISE:M9glucAA_DPD:2,2.7066116840000003,-0.428948598,0.566050544
Paeru_PRECISE:M9sucAA_wt:1,-0.214479418,-0.43543327600000004,-0.13749798500000002
Paeru_PRECISE:M9sucAA_wt:2,1.187425526,-0.078464699,-0.12117217500000001
Paeru_PRECISE:M9glucAA_NaCl:4,-0.8685237520000001,-0.158210404,0.39923254300000005
Paeru_PRECISE:M9glucAA_NaCl:5,-0.15424885800000002,0.11743773900000001,0.518562802
Paeru_PRECISE:M9sucAA_wt:3,0.88125032,-0.43857979999999996,0.23371059900000002
Paeru_PRECISE:M9sucAA_wt:4,1.200059598,-0.458875803,0.230041992
Paeru_PRECISE:R10LB_wt:1,1.5986379240000002,-0.6981229050000001,0.059551885000000006
Paeru_PRECISE:M9glucAA_NaCl:6,0.651380948,-0.20603744300000001,0.31392111300000003
Paeru_PRECISE:M9glucAA_NaCl:7,-0.369891854,-0.33673785100000003,0.365268486
Paeru_PRECISE:M9fructAA_wt:1,2.074481048,-0.48354706700000005,0.072312557
Paeru_PRECISE:M9fructAA_wt:2,1.929611766,-0.5518913520000001,-0.062805843
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.8061254880000002,-0.84534791,-0.19720346300000002
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.972456267,-0.5084529680000001,-0.101468546
Paeru_PRECISE:M9pyruvAA_wt:1,-0.182730101,0.114994118,0.34586699600000004
Paeru_PRECISE:M9pyruvAA_wt:2,2.206544099,-0.10126832200000001,0.340537692
Paeru_PRECISE:M9fructAA_wt:3,1.10805258,-1.052168521,-0.099263947
Paeru_PRECISE:M9fructAA_wt:4,-0.12681991,-1.200258134,-0.233449595
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.349757539,-0.768126335,0.212589925
Paeru_PRECISE:M9GlcNAcAA_wt:4,1.169907025,-0.836284876,-0.055670622
Paeru_PRECISE:M9glycAA_wt:1,1.3808745180000002,-0.71408551,0.316290713
Paeru_PRECISE:M9glycAA_wt:2,1.115470361,-0.869232434,0.150302188
Paeru_PRECISE:M9pyruvAA_wt:3,1.398419466,-0.7553716180000001,-0.098891036
Paeru_PRECISE:CAMHB_wt:7,1.622647597,-0.39693967300000005,0.044161712000000006
Paeru_PRECISE:CAMHB_wt:8,1.5961363190000002,-0.278058833,-0.044945855
Paeru_PRECISE:R10LB_wt:2,1.3740570029999999,-0.8931034210000001,-0.09771988200000001
Paeru_PRECISE:R10LB_wt:3,1.81493773,-0.590415692,-0.22986927000000001
Paeru_PRECISE:R10LB_wt:4,1.568700891,-1.295441968,-0.16655070800000002
Paeru_PRECISE:R10LB_wt:5,1.670669294,-1.216101871,-0.502445899
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,0.08594723900000001,-0.812133816,-0.445738352
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.442121848,-0.8203682880000001,-0.777736415
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.4355605150000001,-0.876968968,-1.021012276
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.471575533,-0.9307720220000001,-0.758339486
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.121853586,-0.96626134,-0.816121921
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.221490454,-0.6210128610000001,-0.44297311800000005
Paeru_PRECISE:M9sucAA_wt:5,0.6679362280000001,-0.48466731,0.15603255500000002
Paeru_PRECISE:M9sucAA_wt:6,1.201130918,-0.570441541,0.13149749900000002
Paeru_PRECISE:R10LB_wt:6,2.036121948,-0.896608952,-0.275121061
Paeru_PRECISE:R10LB_wt:7,1.0317748,-0.848720542,-0.290149953
Paeru_PRECISE:LB_wt:3,2.619685054,-0.384489646,-0.17877404400000002
Paeru_PRECISE:LB_wt:4,1.675199357,-0.065034416,-0.37918488300000003
Paeru_PRECISE:R10LB_NaCl:1,1.774871386,-0.106360377,-1.9909388300000002
Paeru_PRECISE:R10LB_NaCl:2,2.562466997,-0.62249234,-1.216721994
Paeru_PRECISE:M9glucAA_wt:3,-2.116794372,0.818224817,0.351224392
Paeru_PRECISE:M9glucAA_Zn:1,-2.547146406,3.185048848,-0.6388763430000001
