,BSU__misc_RNA_28
M0t90_1,-5.5120333333
M0t90_2,-5.8064333333
M0t90_3,-5.4017333333
M40t45_1,-2.8155333333
M40t45_2,-3.2635333333
M40t45_3,-1.0064333333
M40t90_1,-5.6442333333
M40t90_2,-5.8728333333
M40t90_3,-5.2117333333
dia0_1,-1.1131333333
dia0_2,-0.6835333333
dia0_3,1.1571666667
dia5_1,-2.7846333333
dia5_2,-3.9542333333
dia5_3,-2.7925333332999998
dia15_1,-2.9870333333
dia15_2,1.1667666667
dia15_3,2.3073666667
Diami_1,-5.6359333333
Diami_2,-5.8914333333
Diami_3,-5.4971333333
Paraq_1,-2.1389333333
Paraq_2,-1.6359333333000001
Paraq_3,-3.1803333333
H2O2_1,-4.6591333333
H2O2_2,-4.6192333333
H2O2_3,-5.0636333333
Oxctl_1,-3.3195333333
Oxctl_2,-3.7869333333
Oxctl_3,-3.0297333333
GM-0.1_1,-0.5615333333
GM-0.2_1,-0.5273333333
GM+5_1,-0.8512333333000001
GM+15_1,-0.2535333333
GM+25_1,0.2645666667
GM+45_1,0.0105666667
GM+60_1,0.049566666700000005
GM+90_1,-0.0120333333
GM+120_1,-0.8300333333000001
GM+150_1,-0.5926333333
GM-0.1_2,0.24806666670000002
GM-0.2_2,0.2815666667
GM+5_2,-0.5463333333
GM+10_2,-0.7957333333000001
GM+15_2,-0.8091333333
GM+25_2,0.2846666667
GM+45_2,-0.8261333333
GM+60_2,-0.6949333333000001
GM+90_2,0.2733666667
GM+150_2,-1.3357333332999999
GM-0.1_3,-0.2272333333
GM-0.2_3,-0.1862333333
GM+5_3,-0.4256333333
GM+10_3,-1.3366333333
GM+15_3,-0.4762333333
GM+25_3,-0.6416333333
GM+45_3,-1.0049333333
GM+60_3,-0.8468333333
GM+90_3,0.0326666667
GM+120_3,-0.1405333333
GM+150_3,-0.0567333333
MG-0.1_1,-0.08143333330000001
MG+5_1,-0.2355333333
MG+10_1,0.44066666670000004
MG+15_1,-0.1395333333
MG+25_1,0.07126666670000001
MG+45_1,-0.3085333333
MG+120_1,-1.1114333333
MG+150_1,-0.0182333333
MG-0.1_2,-0.8376333333
MG-0.2_2,-0.22363333330000001
MG+5_2,-0.0516333333
MG+10_2,0.1279666667
MG+15_2,0.9126666667000001
MG+25_2,-0.5788333333
MG+45_2,-0.9705333333
MG+60_2,0.0593666667
MG+90_2,-0.5776333333
MG+120_2,-0.4027333333
MG-0.1_3,0.5584666667
MG-0.2_3,-0.2751333333
MG+5_3,-0.0258333333
MG+10_3,-0.6043333333
MG+15_3,0.5422666667
MG+25_3,0.1446666667
MG+45_3,0.5025666667
MG+60_3,0.0380666667
MG+90_3,-0.0643333333
MG+120_3,-0.5966333333
MG+150_3,-0.2232333333
