,A,FoxR
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.3382791905,0.5582253730000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-0.0034916402,0.874454347
Catabolise_Nucleic_Acids:L_asp:1,0.1207770195,0.30220847900000003
Catabolise_Nucleic_Acids:L_asp:2,-0.7441023995,0.055727115
Catabolise_Nucleic_Acids:DNA_1:1,-0.6736532708,0.196707402
Catabolise_Nucleic_Acids:DNA_1:2,1.1447146799,0.055932985000000005
Catabolise_Nucleic_Acids:DNA_1:3,-0.4710614091,-0.252640387
Catabolite_repression:del_hfq_crc_wt:1,-0.27855461800000003,-0.042110241
Catabolite_repression:del_hfq_crc_wt:2,0.27855461800000003,0.042110241
Catabolite_repression:delHfq:1,7.3723268347,0.879292264
Catabolite_repression:delHfq:2,6.363838569,0.694906079
Catabolite_repression:deldcrc:1,-1.1860780779,-0.135442415
Catabolite_repression:deldcrc:2,0.0667934957,0.134952168
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.7919192572,0.328445724
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.430611952,0.07976108300000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.36130730520000004,-0.40820680800000003
Diallyl_disulphide_treatment:PAO1_DDS:1,21.7151326772,2.654365038
Diallyl_disulphide_treatment:PAO1_DDS:2,24.8770039513,3.237803782
Diallyl_disulphide_treatment:PAO1_DDS:3,25.0368410001,3.370501682
Dispersed_cells:PAO1_dispersed_wt:1,0.5326086210000001,-0.9389239580000001
Dispersed_cells:PAO1_dispersed_wt:2,-0.5326086210000001,0.9389239580000001
Dispersed_cells:PyhjH_dispersed:1,5.4710561914,-0.072009233
Dispersed_cells:PyhjH_dispersed:2,5.3333376966,1.368670891
Dispersed_cells:PA01_Planktonic:1,29.2223094789,5.713523047
Dispersed_cells:PA01_Planktonic:2,28.749442439,5.699697359
Dispersed_cells:PAO1_Biofilm:1,13.5765770989,2.95864937
Dispersed_cells:PAO1_Biofilm:2,15.8456919123,3.368348368
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,2.8850269564,0.40124749600000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,2.7429473089,0.43966132700000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,2.2140991436,0.34414234
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.0478833563,-0.361166498
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.00037587520000000003,0.053989583
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.0475074811,0.307176914
Farnesol_treatment:RNA of 0-1F_L:1,-0.2734652054,-0.070300477
Farnesol_treatment:RNA of 0-1F_L:2,1.1137449757,0.16588039000000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.8402797703,-0.095579912
Farnesol_treatment:RNA of 6-F_L1:1,0.3504287649,0.215216602
Farnesol_treatment:RNA of 6-F_L1:2,2.1688150047,0.6367397770000001
Farnesol_treatment:RNA of 6-F_L1:3,2.2540461017,0.8859567230000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.4491766849,-0.21360241
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.4491766849,0.21360241
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.6907306289,-0.020735215
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.1825160766,-0.7104646910000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-1.1991018601,0.034925454
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,3.0599312303,0.002769483
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,0.0664688338,0.653309019
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.2579863917,-0.070683403
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.6028429785,0.032988465
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.8289488021,1.026445324
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-1.3258770732,-0.7964258980000001
HapZ_SagS_mutant:delHapZp:1,-0.12360760500000001,0.309470105
HapZ_SagS_mutant:delHapZp:2,-0.7849833985,0.435012131
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,1.9142079766000002,0.980600482
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.5883309035000001,-0.184174583
HapZ_SagS_mutants:delHApZ:1,-2.040258678,-0.285443822
HapZ_SagS_mutants:delHApZ:2,-2.6392082567,0.011507046
HapZ_SagS_mutants:delHApZ:3,-2.9001361436,-0.8620415010000001
HapZ_SagS_mutants:delSagS:1,-2.494013196,0.018337454
HapZ_SagS_mutants:delSagS:2,-3.0439986587,-0.31814114
HapZ_SagS_mutants:delSagS:3,-0.3746342086,0.5304442220000001
HapZ_SagS_mutants:delHapZp:3,-1.5331771201,0.252669537
Lung_infection_transcriptome:PA01_LS1:1,0.2027121919,-0.035276303
Lung_infection_transcriptome:PA01_LS1:2,0.6861327324000001,-0.008364024000000001
Lung_infection_transcriptome:PA01_CS1:1,-0.574794687,-0.08591628500000001
Lung_infection_transcriptome:PA01_CS1:2,0.574794687,0.08591628500000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,2.7321179948000003,-0.107678677
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-2.7321179948000003,0.107678677
Metabolic_fitness_plasmid:PAO1_pAKD1:1,4.4623677722,0.5371905210000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,4.8641163428,0.26394396800000003
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,6.0125905889,0.925077641
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,2.1771169591,0.373799315
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-1.8182904457,-1.066241364
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.407180042,0.254398505
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.8513661570000002,-0.409626439
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.8060097504,0.51188402
Metabolic_fitness_plasmid:PAO1_RmS149:1,3.4122238038,0.438028397
Metabolic_fitness_plasmid:PAO1_RmS149:2,1.531650517,0.597517841
Mucin_glycans:ABTGC:1,-0.7365808489,-0.112509357
Mucin_glycans:ABTGC:2,1.7736062695,0.732503616
Mucin_glycans:ABTGC:3,0.8537849541,0.28064527100000003
Mucin_glycans:ABTGC:4,-1.2844678823,-0.551379614
Mucin_glycans:ABTGC:5,-0.6063424924,-0.34925991700000003
Mucin_glycans:MUC5B:1,-5.1204698483,-2.184484113
Mucin_glycans:MUC5B:2,-4.763201209,-1.560936736
Mucin_glycans:Glycans:1,-0.9900281723000001,-0.09039079
Mucin_glycans:Glycans:2,0.1073104228,0.054142067
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,4.7729963336,0.521474713
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,4.580432035,0.428843531
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,5.4454641144,1.18609941
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-4.7588638375,-0.91954743
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-4.6498332588,-0.570307001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-5.8751310649,-0.9726593020000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,3.5141229368999998,0.7210502040000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,3.9708379847,0.84831562
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,3.3726484677,0.436157966
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-2.4863733049,-0.763809798
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-2.7831402218,-0.17282663
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-5.5880958625,-1.068887361
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.0411901927,0.08319542
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.0411901927,-0.08319542
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.335990559,-0.47201751500000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.49030219690000004,-0.64643058
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-0.908405546,-0.201849728
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.7722212359,-0.131362198
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,1.1056033437,0.046137215
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-0.6924029403,-0.5904721940000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-0.6231659807000001,-0.112873448
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-2.1151156425,-0.31940153
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.9803785608000001,0.01379655
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.3842930872,-0.07997549500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.38628951380000004,0.10245251300000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.20979595980000001,-0.036273568
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-1.6291724078,-0.43432035700000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-1.5820871411000001,-0.574222126
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.9113607039,0.001704987
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.45427985940000004,-0.09206225500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.4570808445,0.090357268
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-5.2454955489,-2.16600728
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-9.0356775282,-2.559442409
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-2.9495545878,-2.207116178
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-7.3109915187,-3.533816508
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,5.0828504914,1.476107339
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,4.7132304027,1.625862114
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,4.485092183,1.623480236
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.1747566438,0.35943521100000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-0.5727137828000001,0.571230535
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.8844260259000001,0.33483244
Rosmarinic_acid:PAO1-100UMRA:1,-1.7922180476,-0.554844694
Rosmarinic_acid:PAO1-100UMRA:2,3.3373768871,0.30133113
Rosmarinic_acid:PAO1_DMSO_Control:1,-5.0121339637,-0.705475211
Rosmarinic_acid:PAO1_DMSO_Control:2,1.2072036731,0.200501852
Rosmarinic_acid:PAO1_DMSO_Control:3,3.8049302905999998,0.5049733590000001
Testosterone_treatment:Testosterone_Control:1,-0.8492638262000001,-0.400230436
Testosterone_treatment:Testosterone_Control:2,0.8492638262000001,0.400230436
Testosterone_treatment:Testosterone_2.5:1,-1.2336665999,0.501404064
Testosterone_treatment:Testosterone_2.5:2,3.2951274232,1.20139916
Tf_toxin_expression:PAO1_WT:1,3.1828845032,0.28008034800000003
Tf_toxin_expression:PAO1_WT:2,-3.1828845032,-0.28008034800000003
Tf_toxin_expression:PAO1_derfA:1,5.3288506525,0.564542132
Tf_toxin_expression:PAO1_derfA:2,4.6979805125,0.510702883
Zinc_treatment:PA_Zn:1,-0.09426449320000001,0.536470075
Zinc_treatment:PA_Zn:2,-0.0128035005,0.103984747
Zinc_treatment:PA_Zn:3,-0.6386197425,0.45589217400000004
Zinc_treatment:PA_Zn_wt:1,-0.15056217800000002,0.167862058
Zinc_treatment:PA_Zn_wt:2,0.15056217800000002,-0.167862058
Paeru_PRECISE:CAMHB_wt:1,1.7499117201,0.092346914
Paeru_PRECISE:CAMHB_wt:2,6.9368941616,0.856850263
Paeru_PRECISE:CAMHB_wt:3,4.880157462,-0.183417987
Paeru_PRECISE:CAMHB_wt:4,7.3357471397000005,0.328570026
Paeru_PRECISE:M9glucAA_Pqt10:1,3.7693716349,0.718466638
Paeru_PRECISE:M9glucAA_Pqt10:2,-2.7009156291,-0.34287561800000005
Paeru_PRECISE:M9glucAA_Pqt:1,-3.8347767793000003,-0.11402437700000001
Paeru_PRECISE:M9glucAA_Pqt:2,-4.5649975805,-0.21848756900000002
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-3.9993260863,-0.160080618
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-2.2066471071000002,-0.409432124
Paeru_PRECISE:M9glucAA_NaCl:1,16.8751128272,1.388107168
Paeru_PRECISE:M9glucAA_NaCl:2,15.1682623483,1.3986334550000001
Paeru_PRECISE:M9glucAA_NaCl:3,16.165809339,0.7587531740000001
Paeru_PRECISE:CAMHB_wt:5,4.6293192096,0.550155191
Paeru_PRECISE:CAMHB_wt:6,4.7604855569,0.558641838
Paeru_PRECISE:LB_wt:1,6.1831652181,0.21760584900000002
Paeru_PRECISE:LB_wt:2,5.5010136982999995,-0.002034918
Paeru_PRECISE:M9glucAA_wt:1,-0.2145953579,-0.571850867
Paeru_PRECISE:M9glucAA_wt:2,0.2145953579,0.571850867
Paeru_PRECISE:M9glucAA_lowpH:1,9.9634185954,1.4846778390000002
Paeru_PRECISE:M9glucAA_lowpH:2,10.7387283603,1.842727993
Paeru_PRECISE:M9glucAA_DPD:1,2.4184314917,1.141329114
Paeru_PRECISE:M9glucAA_DPD:2,4.7168631909,1.593362793
Paeru_PRECISE:M9sucAA_wt:1,9.9070941538,0.840583578
Paeru_PRECISE:M9sucAA_wt:2,12.4554134202,1.534232566
Paeru_PRECISE:M9glucAA_NaCl:4,16.0543808732,1.701340209
Paeru_PRECISE:M9glucAA_NaCl:5,15.3282406537,2.015856573
Paeru_PRECISE:M9sucAA_wt:3,11.6383904332,1.275843826
Paeru_PRECISE:M9sucAA_wt:4,11.1338397978,1.7421307160000001
Paeru_PRECISE:R10LB_wt:1,23.2636340803,3.562531725
Paeru_PRECISE:M9glucAA_NaCl:6,6.4220372622,1.006118258
Paeru_PRECISE:M9glucAA_NaCl:7,5.6520373565,0.99642275
Paeru_PRECISE:M9fructAA_wt:1,1.5523528994,0.7931001400000001
Paeru_PRECISE:M9fructAA_wt:2,1.8746938043,0.9290010970000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.2796783821,0.73815031
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.7005226602,0.825053176
Paeru_PRECISE:M9pyruvAA_wt:1,8.6390479967,1.269956629
Paeru_PRECISE:M9pyruvAA_wt:2,3.4792725885,0.9543371700000001
Paeru_PRECISE:M9fructAA_wt:3,-1.0278901028,0.500833301
Paeru_PRECISE:M9fructAA_wt:4,2.1336751209,0.840361235
Paeru_PRECISE:M9GlcNAcAA_wt:3,2.4879112207,0.8176450430000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,4.2037117524,0.656370133
Paeru_PRECISE:M9glycAA_wt:1,5.0013991788,0.688372525
Paeru_PRECISE:M9glycAA_wt:2,3.6975961802,0.356414867
Paeru_PRECISE:M9pyruvAA_wt:3,8.1570916063,0.687364439
Paeru_PRECISE:CAMHB_wt:7,0.0874329251,0.353908534
Paeru_PRECISE:CAMHB_wt:8,0.8473161971000001,-0.044014439
Paeru_PRECISE:R10LB_wt:2,23.8812932459,4.094706922
Paeru_PRECISE:R10LB_wt:3,24.8252894247,3.828368718
Paeru_PRECISE:R10LB_wt:4,21.8790130999,4.005557917
Paeru_PRECISE:R10LB_wt:5,20.1321598065,3.608131968
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-0.8998290071,0.576803566
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-2.8432301582,0.39053714300000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-2.1951422484,-0.097151238
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-0.4664546156,0.455614968
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.4655254122999999,0.292297748
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,3.187155172,1.359393483
Paeru_PRECISE:M9sucAA_wt:5,3.426099903,0.751766817
Paeru_PRECISE:M9sucAA_wt:6,3.2179341231,0.38974672600000004
Paeru_PRECISE:R10LB_wt:6,21.6900703468,4.277173076
Paeru_PRECISE:R10LB_wt:7,21.8164956397,4.7103245220000005
Paeru_PRECISE:LB_wt:3,3.3175059152,0.08195153300000001
Paeru_PRECISE:LB_wt:4,3.5112691141,1.028595147
Paeru_PRECISE:R10LB_NaCl:1,9.3269960908,1.88824477
Paeru_PRECISE:R10LB_NaCl:2,9.1962320363,2.009295772
Paeru_PRECISE:M9glucAA_PAO1_wt:1,17.168408897,4.532241894
Paeru_PRECISE:M9glucAA_Zn:1,16.3976087733,4.725413421
Paeru_PRECISE:M9glucAA_Cu:1,12.5246589412,4.00993388
Paeru_PRECISE:M9glucAA_NaOCl:1,12.539188878400001,2.676915574
Paeru_PRECISE:M9GlcNAcAA_8:1,17.7764845184,5.360490823
Paeru_PRECISE:M9GlcNAcAA_8:2,19.9496525881,5.889899109
Paeru_PRECISE:M9GlcNAcAA_4:1,11.3209808327,3.6767102
Paeru_PRECISE:M9GlcNAcAA_4:2,18.2529140143,5.087465971
Paeru_PRECISE:M9GlcNAcAA_2:1,10.2930957508,3.843725148
Paeru_PRECISE:M9GlcNAcAA_2:2,16.3242464668,4.841892393
Paeru_PRECISE:M9GlcNAcAA_1:1,13.0549799245,4.238617998
Paeru_PRECISE:M9GlcNAcAA_1:2,15.532670674,4.59845616
Paeru_PRECISE:M9glucAA_NaOCl:2,9.6643877505,2.942478465
Paeru_PRECISE:M9glucAA_Cu:2,13.2576371332,3.893370912
Paeru_PRECISE:M9glucAA_Fe:1,-0.3301828209,0.047112135000000006
Paeru_PRECISE:M9glucAA_Fe:2,-0.16805681860000002,1.10071002
Paeru_PRECISE:M9glucAA_Zn:2,14.0877034177,4.520755491
Paeru_PRECISE:M9glucAA_PAO1_wt:2,15.4269320093,4.455589933
Paeru_PRECISE:CAMHB_Mec:1,5.6403869024,0.6202829940000001
Paeru_PRECISE:CAMHB_Mec:2,9.2134582753,0.6569896
Paeru_PRECISE:CAMHB_Azt:1,3.8426500593,0.221288108
Paeru_PRECISE:CAMHB_Azt:2,4.3953193959,0.29453284700000004
Paeru_PRECISE:CAMHB_Pip:1,0.6192065614000001,-0.6940722810000001
Paeru_PRECISE:CAMHB_Pip:2,-1.4071086137,-0.784051084
Paeru_PRECISE:CAMHB_Ceft:1,0.6875847995000001,-0.22066300200000002
Paeru_PRECISE:CAMHB_Ceft:2,-0.14773145370000001,-2.274210074
Paeru_PRECISE:CAMHB_Ceft:3,-1.3812848779,-0.369131914
Paeru_PRECISE:CAMHB_Ceft:4,-1.2428230272,-1.012236834
Paeru_PRECISE:M9glucAA_Ceft:1,-2.4127869366,-0.38423038200000004
Paeru_PRECISE:M9glucAA_Ceft:2,-3.1234926157,-0.9484707590000001
Paeru_PRECISE:M9glucAA_Gent:1,0.4691253798,0.355705775
Paeru_PRECISE:M9glucAA_Gent:2,4.7248638349,2.080951112
Paeru_PRECISE:M9glucAA_Pip:1,0.047730546400000004,1.005928625
Paeru_PRECISE:M9glucAA_Pip:2,12.3676673871,2.243824758
Paeru_PRECISE:M9glucAA_Azt:1,2.3857244838,0.349492897
Paeru_PRECISE:M9glucAA_Azt:2,1.9618881201,0.6744123360000001
Paeru_PRECISE:CAMHB_Mero:1,2.1333801035,0.357689021
Paeru_PRECISE:CAMHB_Mero:2,0.6148479488,0.47236073
Paeru_PRECISE:CAMHB_Tet:1,2.8355728808,-0.119997558
Paeru_PRECISE:CAMHB_Tet:2,2.5747912597,0.039128307
Paeru_PRECISE:R10LB_Gent:1,24.6319878278,4.257188865
Paeru_PRECISE:R10LB_Ceft:1,23.705492425,3.674982227
Paeru_PRECISE:R10LB_Ceft:2,24.6835209179,3.526400561
Paeru_PRECISE:CAMHB_Biofilm:1,8.2501581734,0.479431225
Paeru_PRECISE:CAMHB_Biofilm:2,8.9642414344,1.095036596
Paeru_PRECISE:M9glucAA_Biofilm:1,6.1632438826,1.5151620540000001
Paeru_PRECISE:M9glucAA_Biofilm:2,6.0190165378,1.192529665
Paeru_PRECISE:R10LB_Gent:2,22.8196351094,3.483905176
Paeru_PRECISE:R10LB_Pip:1,21.9279856563,3.303965723
Paeru_PRECISE:R10LB_Pip:2,15.0664030519,1.48563461
Paeru_PRECISE:R10LB_Mec:1,21.4027910682,3.8808231060000002
Paeru_PRECISE:R10LB_Mec:2,21.0398570479,3.723912296
Paeru_PRECISE:CAMHB_Azt:3,27.3612054905,4.046038356
Paeru_PRECISE:CAMHB_Azt:4,26.9827548222,3.630899263
Paeru_PRECISE:CAMHB_Biofilm:3,9.4328739018,1.028431203
Paeru_PRECISE:CAMHB_Biofilm:4,9.9241908003,1.104215867
Paeru_PRECISE:M9glucAA_Biofilm:3,6.2010146526,1.267719411
Paeru_PRECISE:M9glucAA_Biofilm:4,6.9443696078,0.9788852210000001
Paeru_PRECISE:R10LB_Mero:1,17.591023298,2.999814502
Paeru_PRECISE:R10LB_Mero:2,16.4200034227,2.7945961610000003
Paeru_PRECISE:LB_Cam:1,5.2011695206,1.6419994180000002
Paeru_PRECISE:LB_Cam:2,6.6396133761,1.7225546760000001
Paeru_PRECISE:CAMHB_Ceft:5,0.7392934050000001,-0.134686269
Paeru_PRECISE:CAMHB_Cip:1,2.6027337833,1.124653992
Paeru_PRECISE:CAMHB_Cip:2,0.24783685060000002,0.849361039
ampC_mutation:PA_Cef_taz_wt:1,-2.2567264338,-0.38145818800000003
ampC_mutation:PA_mutS_Cef_taz:1,-3.1005622331,-0.6078326030000001
ampC_mutation:PA_mutS:1,3.2590746177,0.581367532
ampC_mutation:PA_mutS:2,4.9734874904,0.9349528770000001
ampC_mutation:PA_mutS:3,3.3194152022,1.045392234
ampC_mutation:PA_Cef_taz_wt:2,2.2567264338,0.38145818800000003
ampC_mutation:PA_mutS_Cef_taz:2,2.0018593676,1.100830985
ampC_mutation:PA_mutS:4,-1.6687311363,-0.037700188
ampC_mutation:PA_mutS:5,8.5517966021,1.683377064
ampC_mutation:PA_mutS:6,1.3440044472000001,0.7811041190000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-7.2522142979,-0.559318121
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-7.286670206,-0.24993152000000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-14.5409805391,-0.453070315
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-12.8284209291,-1.244563443
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,0.6765923609000001,0.533117766
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.7132478699,0.98554325
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-1.0370064051,-0.24404573000000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,1.0370064051,0.24404573000000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-12.6555214961,-1.115538933
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-11.7992381221,-0.337561021
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-4.5446025599,0.5841060720000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-5.9415504194,0.025569809000000002
cysB_mutant:PAO1HH_wt:1,0.13268006170000002,-0.207413699
cysB_mutant:PAO1HH_wt:2,-0.13268006170000002,0.207413699
cysB_mutant:cysBHH:1,-1.4963382388,-0.096090585
cysB_mutant:cysBHH:2,-1.4177282061,-0.10495976600000001
cysB_mutant:cysBHH:3,-1.7458884543000002,-0.35799652600000004
ersA_knockout:delersA:1,3.4500038163,0.23873845800000001
ersA_knockout:delersA:2,6.3309696505,0.523849921
ersA_knockout:wt_BHI:1,-2.7380906903,-0.170655085
ersA_knockout:wt_BHI:2,2.7380906903,0.170655085
gcsR_mutant:PAO1_rep_wt:1,0.21697948420000002,-0.006427226
gcsR_mutant:PAO1_rep_wt:2,-0.21697948420000002,0.006427226
gcsR_mutant:GcsR_rep:1,-2.0366712294,-0.741394961
gcsR_mutant:GcsR_rep:2,-1.7398007798,-0.49630088400000005
mexZ_knockout:del_mexZ:1,5.1114749484,0.344867068
mexZ_knockout:del_mexZ:2,3.7365228755,0.26776709
mexZ_knockout:del_mexZ:3,3.1428475213000002,0.565093792
mexZ_knockout:wt_LB:1,1.5276820321,0.26274150300000004
mexZ_knockout:wt_LB:2,2.5951413494,0.16282538700000002
mexZ_knockout:wt_LB:3,-4.1228233815,-0.425566891
n-alkanes_treatment:PA_alkane:1,4.2799415727,0.973102055
