,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,4.4446815805,0.1569800735240234,2.0,50.0,4.555683255,54.0,4.333679906
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,6.433811106,0.43326766642784426,2.0,51.0,6.1274446010000005,55.0,6.740177611
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,17.48180672,0.1894957926653669,2.0,56.0,17.34781296,57.0,17.61580048
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,19.36641376,0.29825898380736887,2.0,58.0,19.15551281,59.0,19.57731471
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,18.692218965000002,0.2732426419044999,2.0,60.0,18.49900724,61.0,18.88543069
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,19.794108,0.1505092764368834,2.0,62.0,19.90053413,63.0,19.68768187
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,-10.502416458999999,1.3275584621388987,2.0,64.0,-11.44114205,65.0,-9.563690868
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,-9.193411819,1.5910085590074419,2.0,66.0,-10.31842476,67.0,-8.068398878
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,-6.4234830535,0.12529722929729092,2.0,68.0,-6.512081574,69.0,-6.334884532999999
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,-9.924704683,1.2061667483499818,2.0,70.0,-9.071815996,71.0,-10.77759337
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,-0.836318725,0.12061703022686639,2.0,72.0,-0.751029605,73.0,-0.921607845
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,3.0258229895,0.4770586048318576,2.0,74.0,3.3631543639999997,75.0,2.688491615
38,ICA-Set002__USA300 LAC CA-MHB Control,-0.187129994,0.37310970566183455,2.0,76.0,0.07669840900000001,77.0,-0.450958397
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,15.543142885,0.8192583219579809,2.0,78.0,14.96383977,79.0,16.122446
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,-11.855328345,0.14500133180444044,2.0,80.0,-11.95785977,81.0,-11.75279692
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,-0.333742563,0.7170812888389345,2.0,82.0,-0.840795605,83.0,0.173310479
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,4.87591658,0.19374024920269867,2.0,84.0,5.012911624,85.0,4.738921536
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,-1.8524396440000002,0.40367420253136505,2.0,86.0,-2.13788041,87.0,-1.5669988780000002
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,6.892398325499999,0.023105785342044185,2.0,88.0,6.876060067999999,89.0,6.908736583
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.8380419701330306,2.0,90.0,-0.59258516,91.0,0.59258516
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,-3.8886679125,0.6369933997014952,2.0,92.0,-4.339090265,93.0,-3.43824556
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,4.7038526535,0.7067402389514901,2.0,94.0,4.204111838,96.0,5.203593468999999
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,9.5218848815,0.27486274021281776,2.0,95.0,9.716242188999999,97.0,9.327527574
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,5.9288891355,1.5356755760110912,2.0,98.0,7.014775749,99.0,4.843002522
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,3.986446784,0.04418829352416738,2.0,100.0,3.955200942,101.0,4.0176926260000005
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,4.879221000499999,0.8943704166417233,2.0,102.0,5.511636387,103.0,4.2468056139999995
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,6.185034047,1.0558945167335705,2.0,104.0,6.93166422,105.0,5.438403874
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,6.37552581,1.656162543137946,2.0,106.0,7.546609575,107.0,5.204442045
