,A,CzcR,Fur
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.5900312293000001,0.141348146,0.01058746
Farnesol_treatment:RNA of 0-1F_L:1,-0.3977343875,0.275035038,-0.17549366100000002
Farnesol_treatment:RNA of 0-1F_L:2,-0.005584471000000001,-0.132973321,0.025233905
Farnesol_treatment:RNA of 0-1F_L:3,0.4033188586,-0.142061717,0.15025975600000002
Farnesol_treatment:RNA of 6-F_L1:1,0.3889053322,0.436305898,-0.027873171000000002
Farnesol_treatment:RNA of 6-F_L1:2,-1.1081657284,0.08877597300000001,-0.085228701
Farnesol_treatment:RNA of 6-F_L1:3,-0.9889826447000001,0.45058556,-0.14869257300000002
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.7448012936,0.19856530600000002,0.000716523
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.7448012936,-0.19856530600000002,-0.000716523
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.3860480187,0.14173449800000001,0.17325352200000002
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-1.1809991325,0.46099030300000005,0.037991198000000004
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.5432453700000001,-0.049998727,0.20590654200000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-1.3024614469,0.100041315,0.255918126
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.366583121,1.246577778,0.548360178
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.562594404,0.328739604,-0.057064478
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,1.3218104809,-0.37878219300000004,-0.40476019100000005
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.7741275741,-0.39540972700000004,0.530762967
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.5165838784,0.14817469700000002,-5.3899999999999996e-05
HapZ_SagS_mutant:delHapZp:1,-0.2263266552,-0.6051942760000001,0.091125022
HapZ_SagS_mutant:delHapZp:2,-0.0610264731,0.174943541,-0.018682872
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.6627355926,-0.22539716,0.026682038
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.1461517141,0.077222463,-0.02662811
HapZ_SagS_mutants:delHApZ:1,-1.0834178649,-0.208780021,-0.156042586
HapZ_SagS_mutants:delHApZ:2,-0.6718257009,-0.6537127890000001,-0.092351627
HapZ_SagS_mutants:delHApZ:3,-0.7025320523,-0.029572547,-0.155269701
HapZ_SagS_mutants:delSagS:1,-1.2445324857,-0.545745797,0.126379083
HapZ_SagS_mutants:delSagS:2,-1.8816921863,-0.235785926,0.263259621
HapZ_SagS_mutants:delSagS:3,0.0296116592,-0.41558837,0.151177646
HapZ_SagS_mutants:delHapZp:3,-0.0437945775,0.014085925000000001,0.0041406820000000006
Lung_infection_transcriptome:PA01_LS1:1,-0.1523094613,-0.06782811600000001,0.196568817
Lung_infection_transcriptome:PA01_LS1:2,-0.7322121578,0.000526716,0.44645464300000004
Lung_infection_transcriptome:PA01_CS1:1,0.5993605916,-0.015106297000000001,-0.158248418
Lung_infection_transcriptome:PA01_CS1:2,-0.5993605916,0.015106297000000001,0.158248418
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.0675033793,-0.052474506000000004,0.038611801
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.0675033793,0.052474506000000004,-0.038611801
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.1378056858,0.020183632,-0.140080701
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.1549679058,0.10559251500000001,-0.18785231700000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.17509295260000002,0.400050487,0.068503066
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.34832477710000004,0.87765906,-0.16929259200000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.0681841836,-1.1971851390000001,-0.379588252
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-0.6987031808,-0.254613825,-0.364378804
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.023488602,1.067182059,-0.12496663000000001
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.0785018376,0.76820606,0.271404339
Metabolic_fitness_plasmid:PAO1_RmS149:1,-1.5896277757,-0.090934602,-0.23470828800000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.3050413718,-0.75964383,-0.25948734300000004
Mucin_glycans:ABTGC:1,0.3464841796,0.22278039300000002,-0.014387756000000002
Mucin_glycans:ABTGC:2,0.1554535843,0.34012882,0.027417453
Mucin_glycans:ABTGC:3,-0.6517992704000001,0.006642339000000001,-0.09382688600000001
Mucin_glycans:ABTGC:4,-0.34066102070000004,-0.357836307,0.040256217000000004
Mucin_glycans:ABTGC:5,0.4905225273,-0.21171524600000002,0.040540973
Mucin_glycans:MUC5B:1,-1.3107287388,-1.2203741,-0.17266524
Mucin_glycans:MUC5B:2,-1.1863318013,-1.056179729,-0.18068831600000002
Mucin_glycans:Glycans:1,0.28882502200000004,0.014733711000000002,0.011807916
Mucin_glycans:Glycans:2,-0.6680572863,0.12869997600000002,0.039487219000000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-0.5239398743,0.027878241,0.312084295
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-0.08665037190000001,-0.057788996,0.294305764
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.7149389821,0.555144096,0.25033614200000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,1.2166030938,-0.18069796400000002,-0.15710657
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.14506610450000001,-0.316477612,-0.083755726
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,0.7917546546,-0.38712976600000004,-0.051151431000000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.49446073840000004,0.210742685,0.25440861200000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-1.4103657751,0.323289574,-0.06576425500000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-0.7034873087,0.07515506300000001,0.217995194
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.8958148420000001,-0.024426088000000002,-0.138135786
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,1.3705424565,0.079643321,-0.157194948
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.3419565237,-0.664404556,-0.111308816
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.0498093405,-0.11021808500000001,-0.02895474
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.0498093405,0.11021808500000001,0.02895474
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,3.2037424407,-0.371344388,-0.6055297740000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,3.5975346212,-0.535033591,-0.6206550310000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-1.7229817524,-0.948177593,-0.106753733
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-1.4512356521,-0.8748053060000001,-0.10807532700000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,2.8470242655,0.7747514710000001,-0.535549862
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,2.2431465274,0.41459743,-0.6643198720000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,2.584992143,0.860653251,-0.5767736990000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,3.2014856838,1.021300306,-0.386154131
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.09725386250000001,-0.25560584000000003,0.200443211
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.360714633,-0.325676805,-0.060159574
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.1147615813,0.512163687,0.009128883
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.5727300768,0.06911895700000001,-0.14941252
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,7.395760364,3.425323664,-1.131630155
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,7.2469610071,3.380726299,-1.2539350790000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.0881265136,-0.23256638100000002,0.150638556
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.1667187788,-0.302632779,-0.109958498
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.0785922652,0.53519916,-0.040680059000000005
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,2.4879756872,0.07452768400000001,0.414231972
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,2.6379822193,0.099071293,0.44264766
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,2.3235556702,0.39697990600000005,-0.420171454
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,0.8849981543000001,-0.553325982,0.16296788
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-1.3913183397,0.286627897,-0.22098756900000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-1.5024449762,-0.394528563,-0.24193239700000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-2.2321945906,-0.06569831200000001,-0.393959665
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.42477021870000004,-0.530184601,-0.235630847
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.3521338936,-0.8543965,-0.128465992
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-2.3233541436,-0.125888615,-0.15778104
Rosmarinic_acid:PAO1-100UMRA:1,-0.18366197180000002,0.556108736,-0.08978667200000001
Rosmarinic_acid:PAO1-100UMRA:2,-0.4912409592,0.07425508900000001,-0.053433093
Rosmarinic_acid:PAO1_DMSO_Control:1,0.2701310153,-0.079335821,-0.24112666300000002
Rosmarinic_acid:PAO1_DMSO_Control:2,0.0048527265000000005,0.10266735,0.29262164500000004
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.2749837418,-0.023331529,-0.051494982
Testosterone_treatment:Testosterone_Control:1,0.8585219387,-0.045587866000000005,0.10906720800000001
Testosterone_treatment:Testosterone_Control:2,-0.8585219387,0.045587866000000005,-0.10906720800000001
Testosterone_treatment:Testosterone_2.5:1,0.9280139536,-0.121300814,0.097800168
Testosterone_treatment:Testosterone_2.5:2,-1.7729302713,0.00445043,0.018379977000000002
Tf_toxin_expression:PAO1_WT:1,0.6753166571,0.536893823,0.04081957
Tf_toxin_expression:PAO1_WT:2,-0.6753166571,-0.536893823,-0.04081957
Tf_toxin_expression:PAO1_derfA:1,0.6300091465000001,0.869151282,-0.085293346
Tf_toxin_expression:PAO1_derfA:2,1.0573826649,0.82439176,-0.055335086000000006
Zinc_treatment:PA_Zn:1,50.3064029422,7.285415948,0.10589346200000001
Zinc_treatment:PA_Zn:2,50.2042503312,7.410879282,-0.140174331
Zinc_treatment:PA_Zn:3,49.1432798956,7.270748197,0.07185721
Zinc_treatment:PA_Zn_wt:1,0.07481093750000001,-0.09046670300000001,0.06640807
Zinc_treatment:PA_Zn_wt:2,-0.07481093750000001,0.09046670300000001,-0.06640807
Paeru_PRECISE:CAMHB_wt:1,1.2441750342,-0.41107379200000005,0.038208315
Paeru_PRECISE:CAMHB_wt:2,2.3628215548,-0.184719938,-0.010249471000000001
Paeru_PRECISE:CAMHB_wt:3,1.1437483456,-0.157174411,-0.6675277070000001
Paeru_PRECISE:CAMHB_wt:4,0.7011983812,0.011245773,-0.67159655
Paeru_PRECISE:M9glucAA_Pqt10:1,1.8178509949000001,-0.649395115,-0.250922866
Paeru_PRECISE:M9glucAA_Pqt10:2,0.4547538564,-0.210748748,-0.226297132
Paeru_PRECISE:M9glucAA_Pqt:1,-0.6898365314,-0.84849797,-0.09931160600000001
Paeru_PRECISE:M9glucAA_Pqt:2,-0.9409208964,-0.7725969770000001,-0.351460143
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.9503023569,-0.629196482,-0.06429839
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.2681892213000001,-0.650427355,0.022900451000000002
Paeru_PRECISE:M9glucAA_NaCl:1,0.1762731452,0.31674240200000003,-0.24155812200000001
Paeru_PRECISE:M9glucAA_NaCl:2,1.713421276,0.8187509690000001,0.054151045
Paeru_PRECISE:M9glucAA_NaCl:3,1.2464313483,0.38543567900000003,-0.31415967
Paeru_PRECISE:CAMHB_wt:5,0.6403774327,0.27830035000000003,-0.072767014
Paeru_PRECISE:CAMHB_wt:6,0.3576733429,-0.23591853100000001,-0.10371448600000001
Paeru_PRECISE:LB_wt:1,0.8341096856,-0.629610871,-0.266968347
Paeru_PRECISE:LB_wt:2,1.9787410272,-0.78404929,-0.51652331
Paeru_PRECISE:M9glucAA_wt:1,-1.2747346921,0.139415818,0.040510647000000004
Paeru_PRECISE:M9glucAA_wt:2,1.2747346921,-0.139415818,-0.040510647000000004
Paeru_PRECISE:M9glucAA_lowpH:1,0.20148189160000002,-0.33433143,-0.049040637000000005
Paeru_PRECISE:M9glucAA_lowpH:2,-0.5772827563,-0.678411701,-0.046225452
Paeru_PRECISE:M9glucAA_DPD:1,-0.1651359336,0.052537065,0.332630998
Paeru_PRECISE:M9glucAA_DPD:2,-0.2039023911,0.21480035300000003,0.059111137
Paeru_PRECISE:M9sucAA_wt:1,0.27293654500000003,-0.9842857420000001,-0.14091019400000002
Paeru_PRECISE:M9sucAA_wt:2,0.8008390997,-0.20778743100000002,-0.693828266
Paeru_PRECISE:M9glucAA_NaCl:4,0.16277448360000002,0.40371960500000004,-0.45086110900000004
Paeru_PRECISE:M9glucAA_NaCl:5,1.2391991489,0.6076549010000001,-0.03346078
Paeru_PRECISE:M9sucAA_wt:3,1.6445806756999999,-0.14493817,0.148382654
Paeru_PRECISE:M9sucAA_wt:4,2.5900841960000003,-0.11830486800000001,0.24297415400000003
Paeru_PRECISE:R10LB_wt:1,7.4879443884,0.602533198,-0.0261407
Paeru_PRECISE:M9glucAA_NaCl:6,-0.5930533285,0.045400303,-0.640922053
Paeru_PRECISE:M9glucAA_NaCl:7,-0.65186252,0.080677999,-0.5283825910000001
Paeru_PRECISE:M9fructAA_wt:1,1.2922347841000001,-0.092558712,-0.014259142
Paeru_PRECISE:M9fructAA_wt:2,0.8232950711,-0.159601566,0.129460753
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.8053686808,-0.03521539,-0.024729457
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.6790126206,-0.35246024400000003,0.086139093
Paeru_PRECISE:M9pyruvAA_wt:1,1.6916187178,-0.253914385,0.34029352
Paeru_PRECISE:M9pyruvAA_wt:2,1.2069084662,0.098643431,0.316664131
Paeru_PRECISE:M9fructAA_wt:3,1.9708909516,-0.07654324700000001,0.684611057
Paeru_PRECISE:M9fructAA_wt:4,2.0568300406,0.098334086,0.350947781
Paeru_PRECISE:M9GlcNAcAA_wt:3,2.115463378,-0.376485086,0.696471622
Paeru_PRECISE:M9GlcNAcAA_wt:4,1.9011212816,-0.422030813,0.671679777
Paeru_PRECISE:M9glycAA_wt:1,1.6698358897,0.025891883,0.530509067
Paeru_PRECISE:M9glycAA_wt:2,0.9996805419,-0.24239359600000002,0.36087717900000005
Paeru_PRECISE:M9pyruvAA_wt:3,1.3656828044,-0.46182294500000004,0.18026635700000002
Paeru_PRECISE:CAMHB_wt:7,1.2422022789,-8.4e-05,-0.084720522
Paeru_PRECISE:CAMHB_wt:8,1.2393628445,0.21145180900000002,-0.102416011
Paeru_PRECISE:R10LB_wt:2,7.0159233775,0.7306074920000001,0.250993383
Paeru_PRECISE:R10LB_wt:3,6.9523717651,0.570309351,0.036480898000000005
Paeru_PRECISE:R10LB_wt:4,6.105634063,0.790612136,0.08500740500000001
Paeru_PRECISE:R10LB_wt:5,5.3260725531,0.2674284,-0.257346797
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,0.6509401984000001,-0.780233127,-0.32231618100000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.5308137865,-0.685403105,-0.5869825270000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.4848884478,-0.573600612,-1.190042903
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.4309090009,-0.419212762,-1.031874778
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-1.3699985238,-1.109005031,-0.47827235300000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.375624771,-1.198249261,-0.16513697800000002
Paeru_PRECISE:M9sucAA_wt:5,0.7796441187,-0.22810825,0.202350465
Paeru_PRECISE:M9sucAA_wt:6,1.1759811465,-0.5092249520000001,0.167521163
Paeru_PRECISE:R10LB_wt:6,6.9894451368,0.9109410910000001,0.7351327230000001
Paeru_PRECISE:R10LB_wt:7,8.039996964,0.7560891780000001,0.6875356180000001
Paeru_PRECISE:LB_wt:3,3.7857498122,-1.12063026,-0.154899914
Paeru_PRECISE:LB_wt:4,2.466444535,-2.056877371,-0.30462088
Paeru_PRECISE:R10LB_NaCl:1,3.6652487155999998,-0.685651741,-1.478287135
Paeru_PRECISE:R10LB_NaCl:2,4.7175545834,-0.843377967,-1.167058229
Paeru_PRECISE:M9glucAA_PAO1_wt:1,2.5106756673,-1.4043578970000001,0.32186173700000004
Paeru_PRECISE:M9glucAA_Zn:1,7.1387666825,-4.213270692,-4.509184974
Paeru_PRECISE:M9glucAA_Cu:1,18.0959841465,3.26061882,-2.486945099
Paeru_PRECISE:M9glucAA_NaOCl:1,3.4245399568,-0.184736758,-0.377185254
Paeru_PRECISE:M9GlcNAcAA_8:1,3.1258753006,-0.228927872,0.532046684
Paeru_PRECISE:M9GlcNAcAA_8:2,4.5637544477,0.150744323,-0.07565955
Paeru_PRECISE:M9GlcNAcAA_4:1,0.3216357533,-1.216953899,0.27629436500000004
Paeru_PRECISE:M9GlcNAcAA_4:2,2.9139438457,-0.22641464200000003,0.16927908400000002
Paeru_PRECISE:M9GlcNAcAA_2:1,4.0886651897,0.18030193500000002,0.24531191300000002
Paeru_PRECISE:M9GlcNAcAA_2:2,2.9038724096,0.164511702,-0.224977267
Paeru_PRECISE:M9GlcNAcAA_1:1,1.5252410275,0.36975701600000005,0.167906421
Paeru_PRECISE:M9GlcNAcAA_1:2,2.2300422719,-0.33853429,0.493181915
Paeru_PRECISE:M9glucAA_NaOCl:2,7.1867246542,-0.454989801,0.58784065
Paeru_PRECISE:M9glucAA_Cu:2,19.8225894524,2.616986847,-0.9371785260000001
Paeru_PRECISE:M9glucAA_Fe:1,1.8442254707,-0.547464297,0.4541347
Paeru_PRECISE:M9glucAA_Fe:2,1.4662884559,-0.632442284,0.44013186
Paeru_PRECISE:M9glucAA_Zn:2,3.3387957668,-1.6215142519999999,0.52056636
Paeru_PRECISE:M9glucAA_PAO1_wt:2,1.9736524733,-1.391866107,0.8092608450000001
Paeru_PRECISE:CAMHB_Mec:1,1.7003746177,0.040290751,-0.8187368660000001
Paeru_PRECISE:CAMHB_Mec:2,1.7517588285999999,0.074461767,-0.41532303400000004
Paeru_PRECISE:CAMHB_Azt:1,8.7336539795,0.842299808,-0.46177440900000005
Paeru_PRECISE:CAMHB_Azt:2,9.6400163946,1.100339046,-0.3845897
Paeru_PRECISE:CAMHB_Pip:1,-3.6981788486,0.317453794,-0.520088129
Paeru_PRECISE:CAMHB_Pip:2,-3.7814074669,0.652958653,-0.383043571
Paeru_PRECISE:CAMHB_Ceft:1,-0.4293153716,-0.90181458,-0.907875867
Paeru_PRECISE:CAMHB_Ceft:2,-2.2573182543,-0.10507801400000001,-1.660617347
Paeru_PRECISE:CAMHB_Ceft:3,-0.0282456258,-0.224472204,-0.9927145230000001
Paeru_PRECISE:CAMHB_Ceft:4,-2.3544663183,-0.14675833900000002,-1.241261441
Paeru_PRECISE:M9glucAA_Ceft:1,-1.9818132136000002,-0.066922669,-2.232321588
Paeru_PRECISE:M9glucAA_Ceft:2,-1.8455330343,-1.107194722,-1.477163811
Paeru_PRECISE:M9glucAA_Gent:1,1.2400675077,-0.043435496000000004,0.059160446000000005
Paeru_PRECISE:M9glucAA_Gent:2,1.1733737223,-0.13093669,-0.108045789
Paeru_PRECISE:M9glucAA_Pip:1,1.408262745,-0.010478079000000001,-0.071959901
Paeru_PRECISE:M9glucAA_Pip:2,0.9582374963,-0.5059416950000001,-0.32185957200000004
Paeru_PRECISE:M9glucAA_Azt:1,9.917210663,0.573265518,-0.065030567
Paeru_PRECISE:M9glucAA_Azt:2,10.1702585354,0.218493933,-0.10230737000000001
Paeru_PRECISE:CAMHB_Mero:1,1.3497004812,-0.20960151900000001,-0.681409644
Paeru_PRECISE:CAMHB_Mero:2,1.8076244573,0.00040593400000000005,-0.64652617
Paeru_PRECISE:CAMHB_Tet:1,6.84334856,0.10084852200000001,-1.720665028
Paeru_PRECISE:CAMHB_Tet:2,8.2194357007,0.9968735790000001,-1.313347569
Paeru_PRECISE:R10LB_Gent:1,8.2465157829,0.8037491870000001,0.23588735400000002
Paeru_PRECISE:R10LB_Ceft:1,5.1430260714,0.663800481,-0.36938384100000005
Paeru_PRECISE:R10LB_Ceft:2,5.4412106994,0.46574306400000004,-0.5378044470000001
Paeru_PRECISE:CAMHB_Biofilm:1,3.8610311825,-1.2195535020000001,0.40878349999999997
Paeru_PRECISE:CAMHB_Biofilm:2,4.4563634893,-0.21038140300000002,0.9667482730000001
