,BSU__misc_RNA_9
GM+10_2,13.1741
GM+15_2,13.4015
GM+25_2,14.295
GM+45_2,12.4063
GM+60_2,12.6797
GM+90_2,14.2935
GM+150_2,12.6899
GM-0.1_3,13.8668
GM-0.2_3,13.6789
GM+5_3,13.2814
GM+10_3,12.19
GM+15_3,13.2142
GM+25_3,12.7554
GM+45_3,12.0053
GM+60_3,12.4014
GM+90_3,13.1926
GM+120_3,13.6715
GM+150_3,13.2023
MG-0.1_1,13.6274
MG+5_1,14.1109
MG+10_1,14.9339
MG+15_1,14.473700000000001
MG+25_1,14.326
MG+45_1,13.5312
MG+120_1,13.2639
MG+150_1,13.4322
MG-0.1_2,12.4703
MG-0.2_2,13.3894
MG+5_2,14.1354
MG+10_2,14.7406
MG+15_2,14.9934
MG+25_2,13.6816
MG+45_2,12.69
MG+60_2,13.4801
MG+90_2,13.1884
MG+120_2,14.2091
MG-0.1_3,14.411200000000001
MG-0.2_3,13.7871
MG+5_3,14.5521
MG+10_3,12.962
MG+15_3,14.8483
MG+25_3,14.6404
MG+45_3,14.2084
MG+60_3,13.3986
MG+90_3,14.2093
MG+120_3,13.8765
MG+150_3,14.2527
