,A,AmiE
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,2.0074538,0.006676727
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.315183164,-0.019335534
HapZ_SagS_mutants:delHApZ:1,-0.695901964,-0.8515620030000001
HapZ_SagS_mutants:delHApZ:2,-0.16748110500000002,-0.616264359
HapZ_SagS_mutants:delHApZ:3,0.040588398000000005,-0.82364079
HapZ_SagS_mutants:delSagS:1,-0.39954558500000004,-0.154789007
HapZ_SagS_mutants:delSagS:2,-0.5622442,-0.257798205
HapZ_SagS_mutants:delSagS:3,1.76268879,-0.086304298
HapZ_SagS_mutants:delHapZp:1,0.289542105,-0.140939917
yhjH_knockout:PA_delyhjH_wt:1,-0.286404885,-0.012764635000000002
yhjH_knockout:PA_delyhjH_wt:2,0.286404885,0.012764635000000002
yhjH_knockout:PA_delyhjH:1,1.132315138,0.17609739800000002
yhjH_knockout:PA_delyhjH:2,0.971078293,0.30078782600000004
yhjH_knockout:PA_delwspF:1,2.664148091,-0.14241636500000002
yhjH_knockout:PA_delwspF:2,2.534637222,-0.620215693
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.692913756,-0.589733597
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.0395781610000001,-0.7683913790000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.278567842,-0.646814905
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.7798430340000001,-0.5976819760000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.019956177000000002,0.31512705300000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.077993453,0.083520683
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.24177304800000002,-0.228315072
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.339722679,-0.17033266300000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-1.114923731,-0.787168167
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-1.129000105,-0.8761747010000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.090308173,0.258349009
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.03220448,0.026748237
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.12251265300000001,-0.285097246
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.41555340500000004,-0.267981383
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-7.079256151,0.217426678
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-6.927107423,0.220674275
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.41555340500000004,0.267981384
Lung_infection_transcriptome:PA01_LS1:1,14.22838772,1.873836419
Lung_infection_transcriptome:PA01_LS1:2,14.13497728,2.057963338
Lung_infection_transcriptome:PA01_CS1:1,0.368493403,-0.15259683500000001
Lung_infection_transcriptome:PA01_CS1:2,-0.368493403,0.15259683500000001
Testosterone_treatment:Testosterone_Control:1,0.6637340930000001,-0.206060281
Testosterone_treatment:Testosterone_Control:2,-0.6637340930000001,0.206060282
Testosterone_treatment:Testosterone_2.5:1,0.821623862,-0.47500305200000004
Testosterone_treatment:Testosterone_2.5:2,-1.030797027,0.23515360500000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,5.060937977,0.153715928
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,4.816928292,0.141045751
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,4.101183105,0.36738278700000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-5.398788577,-0.8309870880000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.92358321,-0.808450859
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-4.129729534,-0.27225112500000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,4.76824084,0.44274584100000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,4.620672437,0.7581889780000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,2.669588513,0.5666525490000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-4.704381556,-0.728347649
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-2.561534709,-0.8495840790000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-4.792585525,-0.189655642
Dispersed_cells:PAO1_dispersed_wt:1,-1.834015211,0.07015420800000001
Dispersed_cells:PAO1_dispersed_wt:2,1.834015211,-0.07015420800000001
Dispersed_cells:PyhjH_dispersed:1,6.067154511,0.8118429840000001
Dispersed_cells:PyhjH_dispersed:2,6.259735928,0.88445269
Dispersed_cells:PA01_Planktonic:1,-4.832217656,0.6000898650000001
Dispersed_cells:PA01_Planktonic:2,-6.549580011,1.2553863650000001
Dispersed_cells:PAO1_Biofilm:1,10.48004901,5.649475561
Dispersed_cells:PAO1_Biofilm:2,8.521990721,6.032104437
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-2.176934163,-0.291368071
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-2.233491123,-0.579261643
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-1.375971471,-0.510357692
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.121381709,-0.025280535000000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.347093982,0.018481881000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.22571227300000002,0.006798653000000001
gcsR_mutant:PAO1_rep_wt:1,-0.23092876,0.0072041710000000005
gcsR_mutant:PAO1_rep_wt:2,0.23092876,-0.0072041710000000005
gcsR_mutant:GcsR_rep:1,1.3057176940000002,-0.476612807
gcsR_mutant:GcsR_rep:2,0.6346450170000001,-0.484512247
ampC_mutation:PA_Cef_taz_wt:1,-2.521505046,-0.06426433200000001
ampC_mutation:PA_mutS_Cef_taz:1,-0.18314944800000002,-1.986822289
ampC_mutation:PA_mutS:1,-1.134856612,0.9854924880000001
ampC_mutation:PA_mutS:2,-2.139415618,-1.184879617
ampC_mutation:PA_mutS:3,0.553160529,0.377348985
ampC_mutation:PA_Cef_taz_wt:2,2.521505046,0.06426433200000001
ampC_mutation:PA_mutS_Cef_taz:2,0.023401835000000003,0.591730659
ampC_mutation:PA_mutS:4,-1.949871334,0.539732561
ampC_mutation:PA_mutS:5,-2.112182294,-1.2700002559999999
ampC_mutation:PA_mutS:6,2.127983556,0.7498770760000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-3.191429772,-1.327016237
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-3.07292577,-1.034436818
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.141426016,-0.954355799
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-3.84846871,-1.021125058
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.799895129,0.718562388
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,2.044152124,0.835619828
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.420308288,0.80727084
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.11475294500000001,0.653138255
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.255936891,0.6497896470000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.287031111,0.9046326060000001
n-alkanes_treatment:PA_alkane:1,0.269844452,0.031002325
n-alkanes_treatment:PA_alkane:2,-1.098885651,-0.11151285300000001
n-alkanes_treatment:PA_Glycerol:1,1.127058605,0.044395945000000006
n-alkanes_treatment:PA_Glycerol:2,-1.738464118,-0.118158151
n-alkanes_treatment:PA_Glycerol:3,0.611405514,0.07376220500000001
Catabolise_Nucleic_Acids:L_asp:1,1.276014156,0.39459807
Catabolise_Nucleic_Acids:L_asp:2,-1.761335912,-1.360565188
Catabolise_Nucleic_Acids:DNA_1:1,0.14241441500000002,-0.035251787
Catabolise_Nucleic_Acids:DNA_1:2,0.03758834,0.193693743
Catabolise_Nucleic_Acids:DNA_1:3,-0.18000275400000001,-0.15844195600000002
cysB_mutant:PAO1HH_wt:1,-0.444860211,0.056045673000000004
cysB_mutant:PAO1HH_wt:2,0.444860211,-0.056045673000000004
cysB_mutant:cysBHH:1,-0.212473496,-0.32393588100000004
cysB_mutant:cysBHH:2,-0.6573292460000001,0.07487579200000001
cysB_mutant:cysBHH:3,-0.7005847340000001,0.136653093
ersA_knockout:delersA:1,0.614577377,-0.37542418
ersA_knockout:delersA:2,-2.481579291,-0.933060277
ersA_knockout:wt_BHI:1,0.22683276200000002,-0.297816758
ersA_knockout:wt_BHI:2,-0.22683276200000002,0.297816758
Farnesol_treatment:RNA of 0-1F_L:1,1.7007316590000001,0.069164574
Farnesol_treatment:RNA of 0-1F_L:2,-3.887198785,0.004864139
Farnesol_treatment:RNA of 0-1F_L:3,2.186467126,-0.07402871200000001
Farnesol_treatment:RNA of 6-F_L1:1,3.318167372,0.283316768
Farnesol_treatment:RNA of 6-F_L1:2,-2.95466337,0.455938964
Farnesol_treatment:RNA of 6-F_L1:3,-2.349839175,0.5421064680000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-4.345804191,0.230409622
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-5.588092313,0.16039771600000002
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-11.4309124,0.28725846
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,5.43492339,-0.28985954
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,4.498973114,-0.100947799
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-11.39423786,0.124321806
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.120436683,-0.5198162310000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.120436683,0.5198162310000001
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.00076116,-0.040444908
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.083452767,-0.011604927000000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,3.10362289,1.386978913
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,3.739267578,1.841817549
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-4.94348899,-0.32144714300000005
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.714463766,0.42610353300000003
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.43712097,0.8394691790000001
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.344596063,0.834701632
Metabolic_fitness_plasmid:PAO1_RmS149:1,-4.194567899,-0.524138105
Metabolic_fitness_plasmid:PAO1_RmS149:2,-2.04007895,0.173827497
mexZ_knockout:del_mexZ:1,0.19802482,-0.7493664120000001
mexZ_knockout:del_mexZ:2,-0.781532965,-0.326235582
mexZ_knockout:del_mexZ:3,0.150730593,-0.13337505
mexZ_knockout:wt_LB:1,1.423473899,0.6963822080000001
mexZ_knockout:wt_LB:2,-0.7710981410000001,-0.32561325
mexZ_knockout:wt_LB:3,-0.652375758,-0.370768957
Mucin_glycans:ABTGC:1,1.378305719,0.032986892000000004
Mucin_glycans:ABTGC:2,4.296215615,-0.014912078
Mucin_glycans:ABTGC:3,-1.127391136,0.004762472
Mucin_glycans:ABTGC:4,-2.293998753,0.021634843
Mucin_glycans:ABTGC:5,-2.2531314460000003,-0.044472131000000005
Mucin_glycans:MUC5B:1,-0.48581129300000003,-0.8137614660000001
Mucin_glycans:MUC5B:2,0.266762273,-0.78733341
Mucin_glycans:Glycans:1,2.141149194,1.8454897780000001
Mucin_glycans:Glycans:2,3.911784923,0.521779165
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.104599721,-0.06703550800000001
NC_002516.2:Planktonic_total_RNA_Rep:2,0.9705533420000001,0.032685521
NC_002516.2:Planktonic_total_RNA_Rep:3,0.13404638,0.034349987000000005
NC_002516.2:Biofilm_total_RNA_Rep:1,-5.962393556,-0.56946853
NC_002516.2:Biofilm_total_RNA_Rep:2,-5.184050523,-0.602054229
Zinc_treatment:PA_Zn:1,-0.052171652000000006,0.305968726
Zinc_treatment:PA_Zn:2,0.043430989,0.266820754
Zinc_treatment:PA_Zn:3,0.8631281740000001,0.15215565
Zinc_treatment:PA_Zn_wt:1,-0.11417942800000001,-0.026843093000000002
Zinc_treatment:PA_Zn_wt:2,0.11417942800000001,0.026843093000000002
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.181645994,-0.05822799100000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.181645994,0.05822799100000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.45032643,0.572441714
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,2.140353339,0.5764211140000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,1.4968411910000001,0.6592660370000001
Paeru_PRECISE:CAMHB_wt:1,3.687553765,3.912275262
Paeru_PRECISE:CAMHB_wt:2,3.254310158,3.706674845
Paeru_PRECISE:CAMHB_wt:3,3.209877077,3.875252323
Paeru_PRECISE:CAMHB_wt:4,3.3088923120000002,3.87138247
Paeru_PRECISE:M9glucAA_Pqt10:1,-14.39942922,0.27038982
Paeru_PRECISE:M9glucAA_Pqt10:2,-14.38106777,-0.296481428
Paeru_PRECISE:M9glucAA_Pqt:1,-13.75546475,-0.19820683
Paeru_PRECISE:M9glucAA_Pqt:2,-15.05018039,-0.264417398
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-14.53228625,-0.09055959
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-15.09983259,-0.391895347
Paeru_PRECISE:M9glucAA_NaCl:1,-7.268330821,0.22807881400000002
Paeru_PRECISE:M9glucAA_NaCl:2,-8.182443561,0.291232553
Paeru_PRECISE:M9glucAA_NaCl:3,-9.859035401,0.469440212
Paeru_PRECISE:CAMHB_wt:5,4.22107302,4.9087722970000005
Paeru_PRECISE:CAMHB_wt:6,5.342956006,4.940987833
Paeru_PRECISE:LB_wt:1,-12.16303502,0.528173187
Paeru_PRECISE:LB_wt:2,-11.17313749,0.326275046
Paeru_PRECISE:M9glucAA_wt:1,0.6295464590000001,-0.096751293
Paeru_PRECISE:M9glucAA_wt:2,0.08575434700000001,0.086765275
Paeru_PRECISE:M9glucAA_lowpH:1,-11.48876937,0.294358025
Paeru_PRECISE:M9glucAA_lowpH:2,-7.4396220060000005,0.09956829
Paeru_PRECISE:M9glucAA_DPD:1,-13.42007269,0.41003205800000003
Paeru_PRECISE:M9glucAA_DPD:2,-11.5727915,0.380335244
Paeru_PRECISE:M9sucAA_wt:1,-14.2247109,-0.602608353
Paeru_PRECISE:M9sucAA_wt:2,-14.65460145,-1.01660492
Paeru_PRECISE:M9glucAA_NaCl:4,-6.573765355,0.492148057
Paeru_PRECISE:M9glucAA_NaCl:5,-8.859735945,0.705082058
Paeru_PRECISE:M9sucAA_wt:3,-15.13182278,-0.190252004
Paeru_PRECISE:M9sucAA_wt:4,-14.9808115,-0.399159871
Paeru_PRECISE:R10LB_wt:1,-5.114053255,0.658088856
Paeru_PRECISE:M9glucAA_NaCl:6,-6.313666704,0.75727824
Paeru_PRECISE:M9glucAA_NaCl:7,-8.238964186,0.5583052390000001
Paeru_PRECISE:M9fructAA_wt:1,0.359584275,0.26894434100000003
Paeru_PRECISE:M9fructAA_wt:2,0.172462592,0.19119233600000002
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.299817124,1.214246431
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.77733184,1.194989569
Paeru_PRECISE:M9pyruvAA_wt:1,-4.699789734,0.398006852
Paeru_PRECISE:M9pyruvAA_wt:2,-2.93798015,0.570035523
Paeru_PRECISE:M9fructAA_wt:3,-2.7305966660000003,0.08732115900000001
Paeru_PRECISE:M9fructAA_wt:4,0.015030919,-0.060733698
Paeru_PRECISE:M9GlcNAcAA_wt:3,-4.137439678,0.829472341
Paeru_PRECISE:M9GlcNAcAA_wt:4,-6.849232121,0.42727333900000003
Paeru_PRECISE:M9glycAA_wt:1,-7.980929063,0.292179018
Paeru_PRECISE:M9glycAA_wt:2,-6.597405254,-0.017236346
Paeru_PRECISE:M9pyruvAA_wt:3,-5.549425635,-0.186010887
Paeru_PRECISE:CAMHB_wt:7,4.00277443,4.722996052
Paeru_PRECISE:CAMHB_wt:8,3.714716488,5.12882674
Paeru_PRECISE:R10LB_wt:2,-6.074390715,0.844330019
Paeru_PRECISE:R10LB_wt:3,-6.857354562,0.8935233650000001
Paeru_PRECISE:R10LB_wt:4,-2.4904766,0.9752539920000001
Paeru_PRECISE:R10LB_wt:5,0.7514631970000001,1.067700241
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-13.24205693,0.031480539
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-9.94279206,-0.105273131
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.678496885,-0.20453220900000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.117267825,-0.286159381
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-13.7921538,-0.114431527
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-11.9970529,0.14662512500000002
Paeru_PRECISE:M9sucAA_wt:5,-14.92383954,0.45559866
Paeru_PRECISE:M9sucAA_wt:6,-14.13988196,0.11334640500000001
Paeru_PRECISE:R10LB_wt:6,0.8140072490000001,1.102991922
Paeru_PRECISE:R10LB_wt:7,-0.001392247,1.160266611
Paeru_PRECISE:LB_wt:3,-5.236182364,1.5715178
Paeru_PRECISE:LB_wt:4,-7.187653967,1.727813928
Paeru_PRECISE:R10LB_NaCl:1,-3.7199566390000003,1.490967188
Paeru_PRECISE:R10LB_NaCl:2,-1.5981491810000001,1.217665275
Paeru_PRECISE:M9glucAA_wt:3,7.12499918,-0.06545245300000001
Paeru_PRECISE:M9glucAA_Zn:1,0.173023103,-0.23829760300000002
Paeru_PRECISE:M9glucAA_Cu:1,-1.9760673940000002,0.077792993
Paeru_PRECISE:M9glucAA_NaOCl:1,5.184572065,-0.009711028
Paeru_PRECISE:M9GlcNAcAA_8:1,2.723332997,0.928060722
Paeru_PRECISE:M9GlcNAcAA_8:2,1.911352562,1.423437423
Paeru_PRECISE:M9GlcNAcAA_4:1,3.493431865,0.77972054
Paeru_PRECISE:M9GlcNAcAA_4:2,-0.09189820900000001,0.5111103730000001
Paeru_PRECISE:M9GlcNAcAA_2:1,4.9790415580000005,0.918652016
Paeru_PRECISE:M9GlcNAcAA_2:2,4.1326998679999996,0.17769431
Paeru_PRECISE:M9GlcNAcAA_1:1,5.20335817,0.7399373370000001
Paeru_PRECISE:M9GlcNAcAA_1:2,2.882309437,0.19758265
Paeru_PRECISE:M9glucAA_NaOCl:2,2.536062282,0.362055257
Paeru_PRECISE:M9glucAA_Cu:2,-2.750967739,-2.09369155
Paeru_PRECISE:M9glucAA_Fe:1,-3.417014617,0.35977656
Paeru_PRECISE:M9glucAA_Fe:2,-9.211722924,0.43923162800000004
Paeru_PRECISE:M9glucAA_Zn:2,-8.143788412,0.70670731
Paeru_PRECISE:M9glucAA_wt:4,-7.840299986,0.075438471
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-1.713712943,0.680273947
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-1.790087812,0.5098434190000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-1.6623076399999999,0.316476525
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.28488091600000004,-0.462441048
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.373268088,0.310022994
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.6581490040000001,0.152418054
relA-spoT_double-mutant:plank_WT_1:1,0.220592367,0.081725697
relA-spoT_double-mutant:plank_WT_1:2,-0.264751597,0.102719588
relA-spoT_double-mutant:plank_WT_1:3,0.044159229,-0.18444528400000001
relA-spoT_double-mutant:plank_rel-spot:1,0.246311528,-0.284000635
relA-spoT_double-mutant:plank_rel-spot:2,0.021018999,0.15427700800000002
Rosmarinic_acid:PAO1-100UMRA:1,-0.416836547,-0.40293703200000003
Rosmarinic_acid:PAO1-100UMRA:2,-0.939759976,-0.45415895500000003
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.127828351,0.11452281
Rosmarinic_acid:PAO1_DMSO_Control:2,0.198690208,-0.015099223
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.070861857,-0.09942358800000001
Tf_toxin_expression:PAO1_WT:1,0.05839670600000001,0.49831853800000003
Tf_toxin_expression:PAO1_WT:2,-0.05839670600000001,-0.498318539
Tf_toxin_expression:PAO1_derfA:1,0.092655546,0.593298573
Tf_toxin_expression:PAO1_derfA:2,-0.10547697900000001,0.656314022
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.7738771040000001,-0.232717995
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.23529334200000002,-0.44267174400000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.9430144460000001,-1.573516352
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.094380756,-0.908231953
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-3.462447782,0.077350791
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-3.674333438,-0.569526599
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.056889981000000006,-0.21992392800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.056889981000000006,0.21992392800000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-8.913766964,-0.531025006
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-10.18597175,-0.235207351
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-12.47455183,0.011399934
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-11.25786615,0.09133798400000001
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.255272018,0.042831041
natural_RNA_aptamers:PA_Water_rep_wt:2,0.255272018,-0.04283104
natural_RNA_aptamers:PA_FMN_rep:1,-0.7077925110000001,0.12881148
natural_RNA_aptamers:PA_FMN_rep:2,-0.988092006,-0.344521067
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.8029642330000001,-0.387139826
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.948023143,0.06848377
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.808978733,-0.054478346000000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.946218587,-0.225364571
