,BSU__misc_RNA_39
SMMPr_1,-0.8196
SMMPr_2,-0.6309
SMMPr_3,-0.6169
HiTm_1,-1.3854
HiTm_2,-0.2164
HiTm_3,0.4081
LoTm_1,-0.8063
LoTm_2,-0.6562
LoTm_3,-0.8114
HiOs_1,0.0044
HiOs_2,-0.2437
HiOs_3,0.2897
BMM_1,-0.38630000000000003
BMM_2,-0.4878
BMM_3,-0.7168
Heat_1,-0.7805000000000001
Heat_2,-0.8678
Heat_3,-1.6123
Cold_1,-0.9400000000000001
Cold_2,-1.9259
Cold_3,-2.7039999999999997
Etha_1,-2.0075
Etha_2,-3.7444
Etha_3,-2.452
SMM_1,-0.20400000000000001
SMM_2,-0.2884
SMM_3,-0.2539
Salt_1,-0.0024000000000000002
Salt_2,-0.3456
Salt_3,-0.3804
Mt0_1,-1.065
Mt0_3,-0.8909
M0t45_1,-0.8279000000000001
M0t45_2,-1.4481
M0t45_3,-0.619
M0t90_1,-1.6295000000000002
M0t90_2,-0.1041
M0t90_3,-0.808
M40t45_1,-1.1778
M40t45_2,-0.9749000000000001
M40t45_3,-0.4273
M40t90_1,-1.7526000000000002
M40t90_2,-0.5349
M40t90_3,-0.9134
dia0_1,-0.8568
dia0_2,-0.8852000000000001
dia0_3,-0.7011000000000001
dia5_1,-1.3119
dia5_2,-0.7324
dia5_3,-0.3062
dia15_1,-0.2066
dia15_2,-0.0279
dia15_3,-1.787
Diami_1,-0.5459
Diami_2,-0.4515
Diami_3,-0.40840000000000004
Paraq_1,-0.6809000000000001
Paraq_2,-0.3578
Paraq_3,-3.228
H2O2_1,-1.4944
H2O2_2,-0.5229
H2O2_3,-0.9066000000000001
Oxctl_1,-1.3142
Oxctl_2,-1.1314
Oxctl_3,-0.5008
GM-0.1_1,-0.5789000000000001
GM-0.2_1,-0.5768
GM+5_1,-0.771
GM+15_1,-0.5779000000000001
GM+25_1,0.31020000000000003
GM+45_1,-0.0664
GM+60_1,-0.2605
GM+90_1,-0.17830000000000001
GM+120_1,-1.1189
GM+150_1,-0.3579
GM-0.1_2,-0.1733
GM-0.2_2,-0.1925
GM+5_2,-0.2671
GM+10_2,-0.41490000000000005
GM+15_2,-0.0847
GM+25_2,0.31
GM+45_2,-1.0329
GM+60_2,-1.2530000000000001
GM+90_2,-0.5644
GM+150_2,-0.6897
GM-0.1_3,-0.10260000000000001
GM-0.2_3,-0.163
GM+5_3,-0.0868
GM+10_3,-1.0695000000000001
GM+15_3,-0.1086
GM+25_3,-0.3008
GM+45_3,-0.8071
GM+60_3,-1.0051
GM+90_3,-0.25470000000000004
GM+120_3,-1.6261999999999999
GM+150_3,-0.434
MG-0.1_1,-0.6049
MG+5_1,-0.1893
MG+10_1,0.4088
MG+15_1,-0.5841000000000001
MG+25_1,-0.3025
MG+45_1,0.1631
MG+120_1,-2.0865
MG+150_1,-0.4471
MG-0.1_2,-1.4821
MG-0.2_2,-0.33190000000000003
MG+5_2,-0.453
MG+10_2,-0.2121
MG+15_2,0.3123
MG+25_2,-0.47740000000000005
MG+45_2,-0.9388000000000001
MG+60_2,-0.5592
MG+90_2,-1.0861
MG+120_2,-0.2335
MG-0.1_3,0.27040000000000003
MG-0.2_3,-0.1047
MG+5_3,-0.9818
MG+10_3,-1.4214
MG+15_3,-0.1437
MG+25_3,0.0164
MG+45_3,0.184
MG+60_3,-0.2306
MG+90_3,0.2992
MG+120_3,-0.3623
MG+150_3,0.5656
