,A,gutM
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:2.0,-3.1678421996,-0.8958049753
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:3.0,-2.2106785077,-0.4570368173
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:3.0,-6.3273954356,-1.6559611381
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:1.0,-4.0781815988,-1.0086909721
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:1.0,-4.1795353982,-1.0560891422
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,2.6130849614000002,-0.2257461021
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,1.5664504368,1.2818352443
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,-6.8823445012,-1.9637702613
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,-6.6162001912,-1.7325258116
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,-7.0271492344,-1.7123933095
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,-0.226392047,-0.3695581285
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,-10.7674402101,-1.4229932258
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,-7.0672682151,-1.6779024891
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,-4.5071394482,-1.6703268640000002
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,-11.2684611218,-1.5449211617
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,-11.263341144,-2.0822590953
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,-4.3421855658,-0.4711148368
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,0.5248261626,0.1602071413
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,-12.6437369025,-1.5467747007
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,-10.8080626505,-1.9034476734
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,-11.921127351500001,-1.952858997
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,-12.1218980026,-2.1225604881
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,2.2017434329,0.2846205229
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,0.6824814457,-0.325519461
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,-8.03084938,-0.6632474295
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,-0.6251722121000001,-0.179296734
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,-9.6999532689,-1.7182794297
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,-4.2279216173,-0.3775637291
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,-5.802580141,-0.8156033886
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,4.0463149316,0.5151362318
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,4.0197567353,1.1745376472
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,-2.3997309368,-0.2369850806
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,-4.1784443047,-1.6147400422
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,-5.4324511937,-1.408160097
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,-9.3292014906,-1.8949101778
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,4.6479466196,0.7408267024
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,2.6255838703,0.2850343694
OPG:del_opgGH:1.0,-2.3333696698,0.5707203028
OPG:del_opgGH:2.0,-0.9531162484000001,0.6188178308
OPG:del_opgGH:3.0,-0.8145821626,0.6356952669
OPG:del_opgGH_pBK16:1.0,-0.6847230314,-0.3972353319
OPG:del_opgGH_pBK16:2.0,-0.6812119127,-0.4939235363
OPG:del_opgGH_pBK16:3.0,-0.2049693403,0.0398896602
OPG:WT:1.0,-0.0470855944,-0.1637567265
OPG:WT:2.0,0.10561395800000001,0.4235646282
OPG:WT:3.0,-0.0585283635,-0.2598079017
PinT:pinT+_1h:1.0,-0.7907297863,0.1570120384
PinT:pinT+_1h:2.0,0.7907297863,-0.1570120384
cold_shock_protein:WT_RNAseq:1.0,-0.1929391177,-0.1036594663
cold_shock_protein:WT_RNAseq:2.0,0.4863177829,0.0807806286
cold_shock_protein:WT_RNAseq:3.0,-0.2933786652,0.0228788377
cold_shock_protein:DeltaCspCE_RNAseq:1.0,-5.2603698603,-0.5485693132
cold_shock_protein:DeltaCspCE_RNAseq:2.0,-5.8563550775,-0.1439399991
cold_shock_protein:DeltaCspCE_RNAseq:3.0,-5.0589952284,-0.2577861703
dephostatin:LB_DMSO:1.0,0.5311950705,-0.012789859800000001
dephostatin:LB_DMSO:2.0,0.1221449297,0.012191072800000001
dephostatin:LB_DMSO:3.0,-0.6533400002,0.000598787
dephostatin:LB_Dephostatin:1.0,-0.9506619688000001,-0.6337889561000001
dephostatin:LB_Dephostatin:2.0,-2.3258133691,0.4645317212
dephostatin:LB_Dephostatin:3.0,-0.5930253378,-0.067401344
dephostatin:LPM_DMSO:1.0,-7.3421369439,-0.20311508120000002
dephostatin:LPM_DMSO:2.0,-7.4703329327,-0.1584410602
dephostatin:LPM_Dephostatin:1.0,-6.9891496279,-0.44754022920000003
dephostatin:LPM_Dephostatin:2.0,-7.7990247635,-0.9990365669000001
dephostatin:LPM_Dephostatin:3.0,-7.0485047099,-0.37218703280000004
efflux_inhibition:Chlorpromazine:1.0,-3.7868029351,-1.7028558393000002
efflux_inhibition:Chlorpromazine:2.0,-3.6761067179999998,-0.6738069878
efflux_inhibition:Chlorpromazine:3.0,-1.7662443417,-0.1439823507
efflux_inhibition:PABN:1.0,-2.6781639173,0.045166636600000004
efflux_inhibition:PABN:2.0,-5.7306565137,-0.3933419403
efflux_inhibition:no_treatment:1.0,-0.051602527100000004,-0.07004694980000001
efflux_inhibition:no_treatment:2.0,0.3085144381,0.1454305984
efflux_inhibition:no_treatment:3.0,-0.256911911,-0.0753836487
efflux_inhibition:Chlorpromazine:4.0,-0.9769927781000001,-0.1557338017
efflux_inhibition:PABN:3.0,-5.8937995313,0.41893547400000003
fis_regulatory_network:GX_EE:1.0,0.8621407768,0.519025917
fis_regulatory_network:GX_EE:2.0,1.7069937996,0.3886833811
fis_regulatory_network:GX_TS:1.0,-0.976185952,1.4214120594000001
fis_regulatory_network:GX_TS:2.0,-1.3647728426,1.9462755010000001
fis_regulatory_network:WT_EE:1.0,-0.1296701946,-0.12489725110000001
fis_regulatory_network:WT_EE:2.0,0.1296701946,0.12489725110000001
fis_regulatory_network:WT_TS:1.0,-1.8230447764000002,1.754698775
fis_regulatory_network:WT_TS:2.0,-1.7463613446,1.8809890733999999
fis_regulatory_network:OX_EE:1.0,-1.9134674569,0.6798317066
fis_regulatory_network:OX_EE:2.0,-1.7570547829,0.7120162795
fis_regulatory_network:OX_TS:1.0,-0.14071827920000002,1.092856436
fis_regulatory_network:OX_TS:2.0,0.7691986994000001,1.0049951535
persisters:rep:1.0,-1.377694765,-0.39958483040000004
persisters:rep:2.0,1.377694765,0.39958483040000004
proQ_pulse_expression:empty_vector:1.0,0.0091746601,0.19467227310000002
proQ_pulse_expression:empty_vector:2.0,-0.0091746601,-0.19467227310000002
proQ_pulse_expression:long_STnc540_overexpression:1.0,-0.38031298960000004,0.4345281319
proQ_pulse_expression:long_STnc540_overexpression:2.0,-0.9005159777,-0.079465994
proQ_pulse_expression:short_STnc540_overexpression:1.0,-0.5976019091,0.0074390244
proQ_pulse_expression:short_STnc540_overexpression:2.0,-0.5687566026,0.3364577078
proQ_virulence:dhfq_dproQ_LB:1.0,-1.9341811074000002,-0.6306553005000001
proQ_virulence:dhfq_dproQ_LB:2.0,-1.2795171304,-0.3130428367
proQ_virulence:dhfq_dproQ_LB:3.0,-2.508108575,0.0460943113
proQ_virulence:dhfq_dproQ_SPI-2:1.0,-5.1507108973,0.8855583100000001
proQ_virulence:dhfq_dproQ_SPI-2:2.0,-5.5259510159000005,0.8601601095
proQ_virulence:dhfq_dproQ_SPI-2:3.0,-5.2561619087,1.0073813965
proQ_virulence:dhfq_LB:1.0,-1.5668019114,-0.8162106248000001
proQ_virulence:dhfq_LB:2.0,0.3387258222,-0.6624511146000001
proQ_virulence:dhfq_LB:3.0,-1.4865415271,-0.6165520408
proQ_virulence:dhfq_SPI-2:1.0,-3.2480429922,1.3845401064
proQ_virulence:dhfq_SPI-2:2.0,-3.3969551792,1.5322148635000001
proQ_virulence:dhfq_SPI-2:3.0,-3.3960391301,1.6346741914
proQ_virulence:dproQ_LB:1.0,-0.2191681315,-0.1469726329
proQ_virulence:dproQ_LB:2.0,-0.1769357726,0.1781424271
proQ_virulence:dproQ_LB:3.0,-2.7716899208,-0.2065808943
proQ_virulence:dproQ_SPI-2:1.0,-5.4259266287,0.9718769698
proQ_virulence:dproQ_SPI-2:2.0,-4.8609033025,1.2737796386
proQ_virulence:dproQ_SPI-2:3.0,-4.9779553176,1.1922737134
proQ_virulence:WT_LB:1.0,-0.0610561536,-0.1599264857
proQ_virulence:WT_LB:2.0,-0.2845359693,-0.0488643559
proQ_virulence:WT_LB:3.0,0.3455921229,0.2087908416
proQ_virulence:WT_SPI-2:1.0,-4.9455421988,1.3186093132
proQ_virulence:WT_SPI-2:2.0,-5.4253954938,1.5865204064
proQ_virulence:WT_SPI-2:3.0,-5.606706379,1.3164567333
rcsB:del_rcsB_S207C:1.0,-0.8875992349,0.009373993300000001
rcsB:del_rcsB_WT:1.0,2.2562447007,0.6744093039
rcsB:del_rcsB:1.0,-0.18823369310000002,-0.5953451171
rcsB:del_rcsB_H12A:1.0,-1.5730940563,-0.8217059586000001
rcsB:del_rcsB_D56A:1.0,2.2776304797,0.1682535731
rcsB:del_rcsB_M88A:1.0,-0.6109890466,-0.7459368374
rcsB:del_rcsB_H77A:1.0,0.8982448888000001,-0.5473507227000001
rcsB:del_rcsB_L108A:1.0,-2.465203425,-0.7360357157
rcsB:del_rcsB_S207C:2.0,-1.2457884372,-2.5308629762
rcsB:del_rcsB_WT:2.0,-1.3094720423,-0.3608196535
rcsB:del_rcsB:2.0,-0.4741572095,-0.7451147570000001
rcsB:del_rcsB_H12A:2.0,0.0964849108,-0.43014661740000004
rcsB:del_rcsB_D56A:2.0,0.1252038037,-0.37638697930000004
rcsB:del_rcsB_H77A:2.0,-0.8531688695,-0.39487415130000003
rcsB:del_rcsB_L108A:2.0,-2.9940869361,-0.0428284976
rcsB:del_rcsB_WT:3.0,-0.9467726584,-0.31358965040000003
rcsB:del_rcsB_H12A:3.0,-1.0837524259,0.0087449763
rcsB:del_rcsB_D56A:3.0,-1.6989258062,0.016231065
rcsB:del_rcsB_M88A:2.0,-1.3788402024,-0.5781270897
rcsB:del_rcsB_H77A:3.0,-1.5647174815,-0.8123022938000001
rcsB:del_rcsB_L108A:3.0,-0.7618515616,-0.3177625624
ribodepletion:RiboZero:1.0,0.021038328800000002,0.03457809
ribodepletion:RiboZero:2.0,-0.021038328800000002,-0.03457809
single_carbon_source:mucic:1.0,-1.4115283643,-0.6529064344000001
single_carbon_source:mucic:2.0,1.4115283643,0.6529064344000001
single_carbon_source:tartarate:1.0,-0.5066443734,-1.5596700009000002
single_carbon_source:tartarate:2.0,-1.0473988167,-0.5553674303
ssrA_ssrB_TCS:ssrB_minus:1.0,-0.43526396430000003,0.10704513700000001
ssrA_ssrB_TCS:ssrB_minus:2.0,0.12055525530000001,-0.056161438800000005
ssrA_ssrB_TCS:ssrB_minus:3.0,0.31470870900000003,-0.0508836982
ssrA_ssrB_TCS:ssrB_plus:1.0,-0.2698027941,0.9473753267
ssrA_ssrB_TCS:ssrB_plus:2.0,-0.8232375953000001,0.5002579838
ssrA_ssrB_TCS:ssrB_plus:3.0,0.9309408845,0.6723352863000001
yedF:WT:1.0,1.5905379625,0.41463427340000003
yedF:WT:2.0,-1.5905379625,-0.41463427340000003
yedF:del_yedF:1.0,3.472129416,-0.4828173657
yedF:del_yedF:2.0,3.1254435806,0.8476094018
yedF:del_yedF:3.0,1.1348773583,0.4806322691
14028S_paratyphiA:37C_stationary:1.0,-8.6467341017,-0.8024990171
14028S_paratyphiA:42C_log:1.0,-2.2792790533,0.1151204341
14028S_paratyphiA:37C_log:1.0,0.7842850816,-0.007159115000000001
14028S_paratyphiA:42C_log:2.0,-3.6453227420000003,-0.4483556809
14028S_paratyphiA:37C_stationary:2.0,-8.6908552545,-0.572519701
14028S_paratyphiA:37C_log:2.0,-0.7842850816,0.007159115000000001
7TF:hilC:1.0,4.7811128833000005,-0.5266270894
7TF:del_hilD:1.0,1.4817601705,0.1070167605
7TF:WT:1.0,-0.16435870300000002,-0.24906391260000002
7TF:hilD:1.0,3.237016736,-0.1537252353
7TF:WT:2.0,0.0976390179,-0.06556429230000001
7TF:del_sprB:1.0,1.6253569307,-0.2550769817
7TF:del_rtsB:1.0,5.8793155171,0.1287566256
7TF:rtsA:1.0,2.3229507828,-1.0428628023
7TF:del_invF:1.0,0.3358756911,0.1448666498
7TF:sprB:1.0,1.6598196144,-0.6817854197000001
7TF:hilD:2.0,3.2001687404,-0.6583398499
7TF:del_invF:2.0,0.2540228975,-0.1026362071
7TF:del_rtsB:2.0,5.5195623788,0.0157757193
7TF:hilC:2.0,3.6745551427,-0.5056727195
7TF:WT:3.0,-0.4800224061,0.1555655087
7TF:del_hilD:2.0,2.3655577287,0.5736744722
7TF:rtsA:2.0,1.6751649463,0.0958916756
7TF:invF:1.0,1.0465314892,-0.010258898800000001
7TF:invF:2.0,2.4879508195,-0.6029621814
7TF:sprB:2.0,2.4775935864,-1.1609277123
7TF:del_sprB:2.0,1.9254828785,-0.4687169259
7TF:WT:4.0,0.5467420912000001,0.1590626962
MMC:del_rtcB_No treatment:1.0,-1.1819414199,-0.16795726560000002
MMC:WT_No_treatment:1.0,-0.7464107093,-0.07549700420000001
MMC:WT_No_treatment:2.0,0.8690697943000001,0.5660722638
MMC:del_rtcR_No_treatment:1.0,-0.4386255855,0.37693296860000003
MMC:del_rtcR_3mM_MMC:1.0,-3.1040185803,-0.7966318918
MMC:WT_No_treatment:3.0,-0.122659085,-0.49057525960000004
MMC:del_rtcB_3mM_MMC:1.0,-2.9878521154,-0.9463463014000001
MMC:del_rtcB_3mM_MMC:2.0,-2.8670125547,-0.9643526517000001
MMC:del_rtcR_3mM_MMC:2.0,-3.1683445884,-0.7993381684
MMC:del_rtcR_3mM_MMC:3.0,-0.8417659887000001,0.1107414255
MMC:del_rsr_No_treatment:1.0,0.0457479218,-0.15835551150000002
MMC:del_rtcB_3mM_MMC:3.0,-2.7096712768,-0.8125263853
MMC:del_rtcR_No_treatment:2.0,-1.0803319045,-0.1476397435
MMC:del_rsr_3mM_MMC:1.0,-2.1672933281,-0.44153219330000004
MMC:del_rtcB_No treatment:2.0,-0.8667612628,-0.32900958280000003
MMC:WT_3mM_MMC:1.0,-2.8719617339,-1.2895570396
MMC:del_rsr_3mM_MMC:2.0,-0.43634225870000004,-0.6723455032
MMC:WT_3mM_MMC:2.0,-3.0557607382,-0.7387516518
MMC:del_rsr_No_treatment:2.0,2.796266636,0.9882040259
MMC:del_rtcB_No treatment:3.0,-0.5525660633,0.061308970000000004
MMC:del_rsr_No_treatment:3.0,1.4803628684,-0.1059306933
Nontyphoidal_comparisons:rep:1.0,0.6251878258,-0.156954712
Nontyphoidal_comparisons:rep:2.0,-1.9321199577,-0.2410198415
Nontyphoidal_comparisons:rep:3.0,1.3069321319,0.39797455340000004
araC:delta_araC_LB:1.0,-4.0991595482,-1.0989986764
araC:WT_LB:1.0,-2.2202642746,-0.7342926519
araC:WT_LB:2.0,2.2202642746,0.7342926519
araC:delta_araC_LB:2.0,-2.9199709582,-1.0134184584
csgD:WT_planktonic_TP1:1.0,-4.425374892e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,-5.1895923963,-1.1429184078
csgD:WT_aggregate_TP2:1.0,-1.4584483285,-1.4335786339
csgD:del_csgD_planktonic_TP1:1.0,0.9680867178,-0.3411821775
csgD:WT_planktonic_TP3:1.0,-2.8394492823,-1.2297488033
csgD:del_csgD_planktonic_TP3:1.0,-5.6401400181,-0.4259525219
csgD:WT_planktonic_TP2:1.0,-4.2459599811,-0.6798988726
csgD:WT_aggregate_TP3:1.0,-4.1794090016,-1.596285006
csgD:PcsgD_planktonic_lux_TP1:1.0,-1.2449122801,0.0438283126
csgD:PcsgD_planktonic_lux_TP4:1.0,-7.9190523882,-1.1090574548
csgD:PcsgD_aggregate_lux_TP3:1.0,-3.3015318667,-2.0300757466
csgD:PcsgD_planktonic_lux_TP2:1.0,-4.1224588317,-0.1520012796
csgD:PcsgD_planktonic_lux_TP3:1.0,-3.4287424264,-0.5465336329
csgD:del_csgD_planktonic_TP4:1.0,-7.0197251669,-1.0518729815
csgD:WT_aggregate_TP4:1.0,-4.6238541662,-1.7805636257000002
csgD:PcsgD_aggregate_lux_TP4:1.0,-4.4189622299,-1.5712604944000002
csgD:PcsgD_aggregate_lux_TP2:1.0,-2.2986818022,-0.9605840061
csrA:10min_LB_csrA:1.0,2.8204053077999998,-1.7100116267
csrA:10min_LB_WT:1.0,7.1330043795,-2.226270606
csrA:2.5min_LB_csrA:1.0,1.1850405681,-1.5060616357
csrA:5min_mLPM_WT:1.0,2.2994900448,-1.5656455972
csrA:15min_mLPM_csrA:1.0,2.731188551,-0.38313201610000003
csrA:5min_LB_WT:1.0,5.8718804195,-2.128179184
csrA:2.5min_LB_WT:1.0,4.8247969525,-0.7133235584000001
csrA:0min_LB_WT:1.0,-0.3055421309,-0.12913079260000002
csrA:15min_LB_WT:1.0,3.1119528201,-3.0933455675
csrA:0min_mLPM_WT:1.0,-6.4740458646,0.6133580013000001
csrA:15min_LB_csrA:1.0,-3.1722014453,-2.3372150075
csrA:15min_mLPM_WT:1.0,2.930815687,-0.5720339779
csrA:15min_LB_csrA:2.0,-0.9224365494000001,-1.5516335769
csrA:0min_mLPM_WT:2.0,-6.7418932168,0.5886592642
csrA:0min_LB_csrA:1.0,-1.2334027957,-0.14400640850000002
csrA:15min_LB_WT:2.0,2.3844577099,-2.2749372701
csrA:15min_mLPM_WT:2.0,3.7387217414,-0.4658097739
csrA:5min_LB_WT:2.0,6.7253747931,-1.1941204163
csrA:5min_mLPM_WT:2.0,2.8836330182000003,-1.3544710527000001
csrA:2.5min_LB_WT:2.0,3.684286381,-1.1919062888
csrA:5min_mLPM_csrA:1.0,4.0084924678,-1.1096167037
csrA:0min_LB_csrA:2.0,-4.1721593793,-0.677805942
csrA:15min_mLPM_csrA:2.0,3.4891245535,-0.2673297841
csrA:5min_mLPM_csrA:2.0,4.4467121464,-0.7361953797
csrA:10min_LB_WT:2.0,5.4641129883,-1.9844921554
csrA:0min_LB_WT:2.0,0.3055421309,0.12913079260000002
csrA:5min_LB_csrA:1.0,5.315930044,-1.0451617884
csrA:10min_mLPM_csrA:1.0,2.6932196778,-0.6779353135
csrA:10min_mLPM_csrA:2.0,3.9690886563000003,-0.44996751
csrA:5min_LB_csrA:2.0,1.8230572364,-1.8855254121
csrA:2.5min_LB_csrA:2.0,3.5356328919,-0.5956441635
csrA:10min_LB_csrA:2.0,-0.5362314949,-2.7618867147
flagellum:ΔSTM14_1829 :1.0,3.8405963345,0.5319732407000001
flagellum:ΔSTM14_1829 :2.0,4.8594630491,0.4750038642
flagellum:WT:1.0,-0.1801964774,0.0203218508
flagellum:WT:2.0,-0.0556370286,0.1609968259
flagellum:ΔSTM14_1829 :3.0,3.9678970413,0.3873951692
flagellum:WT:3.0,0.23583350600000003,-0.18131867670000001
fliA:del_rpoF:1.0,-1.524695246,0.1039094629
fliA:WT:1.0,-0.09367882200000001,0.23403939140000002
fliA:del_rpoF:2.0,-1.619846859,-0.3314567992
fliA:WT:2.0,0.09367882200000001,-0.23403939140000002
mgtC:empty_pUH21:1.0,0.2454853199,0.0693595459
mgtC:pUH_mgtC:1.0,-0.6802669556000001,-0.1966627683
mgtC:empty_pUH21:2.0,-0.2454853199,-0.0693595459
mgtC:pUH_mgtC:2.0,-0.1948713669,0.2682784114
mgtCBR:empty_pBAD18:1.0,0.2387828388,-0.0401738497
mgtCBR:mgtC_pBAD113:1.0,2.1799278152,0.9130308427
mgtCBR:empty_pBAD18:2.0,-0.2387828388,0.0401738497
mgtCBR:mgtC_pBAD113:2.0,2.1619013009,0.4172693132
novobiocin:100_Novobiocin_60min:1.0,0.7308539422,0.7366101118
novobiocin:500_Novobiocin_60min:1.0,3.6989719388999998,1.3526611801000001
novobiocin:0_Novobiocin_60min:1.0,6.0026867429,1.1915781268
novobiocin:0_Novobiocin_0min:1.0,0.7255281193,0.3001432103
novobiocin:100_Novobiocin_60min:2.0,2.3284961049,0.6255047775
novobiocin:0_Novobiocin_10min:1.0,1.3392833463,-0.039269091900000004
novobiocin:500_Novobiocin_20min:1.0,0.7544303515,-0.0896207545
novobiocin:0_Novobiocin_20min:1.0,0.5266966741,0.1662467934
novobiocin:0_Novobiocin_60min:2.0,6.036780884,1.3562099608
