,BSU__misc_RNA_7
Gly_3,-1.3936
Glucon_1,-0.3507
Glucon_2,0.0721
Glucon_3,-0.9714
aero_1,1.1093
aero_2,-0.775
aero_3,0.24150000000000002
nit_1,0.8684000000000001
nit_2,0.40030000000000004
nit_3,0.41440000000000005
ferm_1,0.5186000000000001
ferm_2,0.3461
ferm_3,0.9442
T-5.40H_1,0.9775
T-4.40H_1,0.5668000000000001
T-3.40H_1,0.5919
T-2.40H_1,0.0763
T-1.40H_1,1.5051999999999999
T-1.10H_1,1.9629
T-0.40H_1,1.8961000000000001
T0.0H_1,0.9421
T0.30H_1,1.6566
T1.0H_1,1.1392
T1.30H_1,1.0464
T2.0H_1,0.0085
T2.30H_1,0.4791
T3.0H_1,0.0135
T3.30H_1,0.0555
T4.0H_1,-0.0159
T5.0H_1,-0.44720000000000004
HPh_1,1.9837
HPh_2,1.2635
HPh_3,1.8648
LPh_1,2.7281
LPh_2,2.8296
LPh_3,2.2495
LPhT_1,3.9968
LPhT_2,4.0237
LPhT_3,3.6789
SMMPr_1,-0.3677
SMMPr_2,-0.2227
SMMPr_3,-0.168
HiTm_1,0.7165
HiTm_2,1.2124
HiTm_3,1.5199
LoTm_1,-1.0757
LoTm_2,-0.9127000000000001
LoTm_3,-0.8883000000000001
HiOs_1,0.1081
HiOs_2,-0.2285
HiOs_3,-0.22260000000000002
BMM_1,0.5127
BMM_2,0.2947
BMM_3,0.5412
Heat_1,1.3305
Heat_2,1.1852
Heat_3,0.8731
Cold_1,-0.9913000000000001
Cold_2,-2.034
Cold_3,-2.5275
Etha_1,-0.5169
Etha_2,-1.3185
Etha_3,-1.0253
SMM_1,-0.12090000000000001
SMM_2,-0.12380000000000001
SMM_3,-0.1882
Salt_1,-0.8795000000000001
Salt_2,-1.0688
Salt_3,-0.7179
Mt0_1,1.2554
Mt0_3,1.3689
M0t45_1,0.511
M0t45_2,0.8240000000000001
M0t45_3,1.1161
M0t90_1,-0.8641000000000001
M0t90_2,0.8828
M0t90_3,0.5217
M40t45_1,-0.031100000000000003
M40t45_2,1.1053
M40t45_3,1.3415
M40t90_1,-0.24680000000000002
M40t90_2,1.2649
M40t90_3,1.3349
dia0_1,1.4147
dia0_2,1.6224
dia0_3,1.3545
dia5_1,0.3966
dia5_2,0.729
dia5_3,1.3293
dia15_1,0.9530000000000001
dia15_2,1.7606000000000002
dia15_3,1.9952
Diami_1,1.0232
Diami_2,0.513
Diami_3,0.3029
Paraq_1,1.0695000000000001
Paraq_2,1.5733000000000001
Paraq_3,-0.8503000000000001
H2O2_1,0.13140000000000002
H2O2_2,0.7717
H2O2_3,0.203
Oxctl_1,0.3713
Oxctl_2,0.6104
Oxctl_3,1.5923
GM-0.1_1,0.3663
GM-0.2_1,0.23800000000000002
GM+5_1,-0.0333
GM+15_1,0.2155
GM+25_1,0.43970000000000004
GM+45_1,0.3986
GM+60_1,-0.0362
GM+90_1,0.0001
GM+120_1,-1.3505
GM+150_1,-0.534
GM-0.1_2,0.6423
GM-0.2_2,0.8257
GM+5_2,0.4133
GM+10_2,0.1932
GM+15_2,0.5001
GM+25_2,0.5292
GM+45_2,-1.2489
GM+60_2,-1.0534
GM+90_2,-0.368
GM+150_2,-0.6277
GM-0.1_3,0.6871
GM-0.2_3,0.4651
GM+5_3,0.519
GM+10_3,-0.9529000000000001
GM+15_3,0.22760000000000002
GM+25_3,-0.5821000000000001
GM+45_3,-1.1919
GM+60_3,-1.2584
GM+90_3,-0.46030000000000004
GM+120_3,-0.8658
GM+150_3,-0.6733
MG-0.1_1,0.22390000000000002
MG+5_1,0.15360000000000001
MG+10_1,0.5149
MG+15_1,-0.406
MG+25_1,0.0702
MG+45_1,0.2861
MG+120_1,-0.9013
MG+150_1,-0.2624
MG-0.1_2,-1.0318
MG-0.2_2,-0.2187
MG+5_2,-0.4555
MG+10_2,0.1443
MG+15_2,0.5238
MG+25_2,-0.1116
MG+45_2,-0.5142
MG+60_2,-0.1831
MG+90_2,-0.5842
MG+120_2,0.31170000000000003
MG-0.1_3,0.6076
MG-0.2_3,0.2715
MG+5_3,-0.4922
MG+10_3,-0.7948000000000001
MG+15_3,0.3458
MG+25_3,0.368
MG+45_3,0.7522000000000001
MG+60_3,-0.1966
MG+90_3,0.5357000000000001
MG+120_3,-0.0166
MG+150_3,0.0782
