,A,XisF4,CueR
Tf_toxin_expression:PAO1_WT:1,1.9649429798,0.437110606,0.026522484000000002
Tf_toxin_expression:PAO1_WT:2,-1.9649429798,-0.437110606,-0.026522484000000002
Tf_toxin_expression:PAO1_derfA:1,0.9880208328000001,0.30585602100000003,-0.156720142
Tf_toxin_expression:PAO1_derfA:2,1.9011244398,0.27471178900000004,-0.04966925
Zinc_treatment:PA_Zn:1,3.7850058831,0.163515147,0.146624591
Zinc_treatment:PA_Zn:2,4.6036566008,-0.062994164,0.097271878
Zinc_treatment:PA_Zn:3,2.9018810729,0.058993857000000004,0.08789173600000001
Zinc_treatment:PA_Zn_wt:1,-0.27204414250000003,0.027865839000000003,-0.073825713
Zinc_treatment:PA_Zn_wt:2,0.27204414250000003,-0.027865839000000003,0.073825713
Paeru_PRECISE:CAMHB_wt:1,0.8946115164,-0.379379206,-0.869776423
Paeru_PRECISE:CAMHB_wt:2,1.506498196,-1.175166408,-0.9908937750000001
Paeru_PRECISE:CAMHB_wt:3,2.2232801262,-0.063793681,-0.9093091400000001
Paeru_PRECISE:CAMHB_wt:4,1.3952722251,-0.7076313820000001,-1.164763864
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.8840872776,-1.511618272,-0.49919536900000006
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.7652265828,-1.270330398,-0.864628006
Paeru_PRECISE:M9glucAA_Pqt:1,-1.1502571529,-1.491212151,-0.5173332390000001
Paeru_PRECISE:M9glucAA_Pqt:2,-1.0640493727,-1.862390643,-0.39609995600000003
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.3592388503000001,-1.4641210660000001,-0.069190362
Paeru_PRECISE:M9glucAA_wo_Pqt:2,0.2895390349,-0.745533683,-0.40761070600000004
Paeru_PRECISE:M9glucAA_NaCl:1,-0.5409095196,-1.084163864,-1.176381248
Paeru_PRECISE:M9glucAA_NaCl:2,-0.3011959769,-0.402873967,-1.054413949
Paeru_PRECISE:M9glucAA_NaCl:3,-0.7537012663,-0.46718197600000005,-1.251906405
Paeru_PRECISE:CAMHB_wt:5,-1.00348708,0.21621698800000003,-0.9800756690000001
Paeru_PRECISE:CAMHB_wt:6,-2.1728675088,-0.350190337,-1.124502657
Paeru_PRECISE:LB_wt:1,-0.4855713009,-2.101171126,-0.062393080000000004
Paeru_PRECISE:LB_wt:2,-3.0821467336,-1.994987236,-0.024150448
Paeru_PRECISE:M9glucAA_wt:1,0.6992251645,-0.0638941,0.09772639300000001
Paeru_PRECISE:M9glucAA_wt:2,-0.6992251645,0.0638941,-0.09772639300000001
Paeru_PRECISE:M9glucAA_lowpH:1,-3.5271048263,-0.48188622600000003,-0.11529636300000001
Paeru_PRECISE:M9glucAA_lowpH:2,-4.4149912961,-0.673949271,-0.097602039
Paeru_PRECISE:M9glucAA_DPD:1,0.1404799918,-1.056009417,-0.323661195
Paeru_PRECISE:M9glucAA_DPD:2,0.126335529,-1.112584241,-0.172561032
Paeru_PRECISE:M9sucAA_wt:1,-1.6974964935,-1.4313189610000001,-0.359207378
Paeru_PRECISE:M9sucAA_wt:2,0.502759501,-1.4470032050000001,-0.567086854
Paeru_PRECISE:M9glucAA_NaCl:4,-3.0893736634,-0.718790166,-0.7591209470000001
Paeru_PRECISE:M9glucAA_NaCl:5,-1.7784136508000001,-0.627790155,-0.8808302050000001
Paeru_PRECISE:M9sucAA_wt:3,-2.1682275869,-0.28885377300000004,-0.048415207
Paeru_PRECISE:M9sucAA_wt:4,-1.5724755847,-0.46535240200000005,-0.09521307700000001
Paeru_PRECISE:R10LB_wt:1,-1.983981338,-0.570613228,-0.151371221
Paeru_PRECISE:M9glucAA_NaCl:6,-2.8022231144000003,-0.9283010070000001,-0.294027105
Paeru_PRECISE:M9glucAA_NaCl:7,-2.9782614966,-0.852807195,-0.6896873870000001
Paeru_PRECISE:M9fructAA_wt:1,-4.3299206285,-0.7148806630000001,0.16308085800000002
Paeru_PRECISE:M9fructAA_wt:2,-3.6357706076,-1.113639214,-0.042410614
Paeru_PRECISE:M9GlcNAcAA_wt:1,-0.8514964387,-0.9132773630000001,-0.182746173
Paeru_PRECISE:M9GlcNAcAA_wt:2,-1.4126935222,-0.8903247740000001,-0.088958038
Paeru_PRECISE:M9pyruvAA_wt:1,-1.5587049971,-1.400038554,-0.782042384
Paeru_PRECISE:M9pyruvAA_wt:2,-3.0411963597,-0.728096799,-0.128800239
Paeru_PRECISE:M9fructAA_wt:3,-0.6805806750000001,-1.020291347,-0.40767663400000004
Paeru_PRECISE:M9fructAA_wt:4,0.9090474594,-1.195434822,-0.645090112
Paeru_PRECISE:M9GlcNAcAA_wt:3,-1.8790475295,-0.695628758,-0.319386622
Paeru_PRECISE:M9GlcNAcAA_wt:4,-1.0745371426,-0.5324199430000001,-0.685677239
Paeru_PRECISE:M9glycAA_wt:1,-2.3527744314,0.165653557,-0.15345466400000002
Paeru_PRECISE:M9glycAA_wt:2,-2.4098236866000002,-0.002125599,-0.0939851
Paeru_PRECISE:M9pyruvAA_wt:3,-1.9415510038,-0.266862884,-0.5791239770000001
Paeru_PRECISE:CAMHB_wt:7,-1.0858610794,-0.8799861720000001,-0.9660939970000001
Paeru_PRECISE:CAMHB_wt:8,-0.8338664241,-0.815483434,-0.922541719
Paeru_PRECISE:R10LB_wt:2,-0.9285228956,-0.792824933,0.222743885
Paeru_PRECISE:R10LB_wt:3,-2.2758833565,-0.758824468,0.07998116
Paeru_PRECISE:R10LB_wt:4,-0.3604688005,-0.592751844,0.020462215000000002
Paeru_PRECISE:R10LB_wt:5,1.24893972,-1.060922056,-0.24237738900000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-0.6436845331000001,-1.9020850880000002,-1.086884774
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-2.1379508597,-2.830616235,-0.8967411510000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-0.7336567136000001,-1.724626447,-1.058981179
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-0.453262005,-1.798916022,-0.9049058400000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.0322578,-1.144634718,-0.5728471980000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-3.4747270653,-2.235969719,-0.598668266
Paeru_PRECISE:M9sucAA_wt:5,-1.5112564786,-0.335562813,-0.44591961900000004
Paeru_PRECISE:M9sucAA_wt:6,-1.678359125,-0.20364372300000003,-0.627873505
Paeru_PRECISE:R10LB_wt:6,-2.4995398764,-0.286672452,-0.46847804400000004
Paeru_PRECISE:R10LB_wt:7,-2.3493734117000002,-0.35957491700000005,-0.5342635530000001
Paeru_PRECISE:LB_wt:3,1.5717664695,-0.11126227,-0.399918991
Paeru_PRECISE:LB_wt:4,1.506115668,0.081367199,-1.163582033
Paeru_PRECISE:R10LB_NaCl:1,6.008278577,-2.961813662,-1.525692993
Paeru_PRECISE:R10LB_NaCl:2,-1.0083836035,-1.9173875260000002,-0.703169475
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-5.0474922225,-1.152926012,-1.012551602
Paeru_PRECISE:M9glucAA_Zn:1,-46.5859745211,-6.412684479,0.603302765
Paeru_PRECISE:M9glucAA_Cu:1,8.3080943333,-2.212360983,-2.5585338699999998
Paeru_PRECISE:M9glucAA_NaOCl:1,-6.7835787154,-0.249836508,-1.992587405
Paeru_PRECISE:M9GlcNAcAA_8:1,-3.1940749587,0.536790404,-3.0671032560000002
Paeru_PRECISE:M9GlcNAcAA_8:2,-7.2463820564,-1.1659088,-1.492755679
Paeru_PRECISE:M9GlcNAcAA_4:1,-3.2157817212,-0.565160321,-1.783595577
Paeru_PRECISE:M9GlcNAcAA_4:2,-6.5442815617,-1.00553776,-1.405444406
Paeru_PRECISE:M9GlcNAcAA_2:1,-1.0175667982,-0.215943865,-0.9769575070000001
Paeru_PRECISE:M9GlcNAcAA_2:2,-5.1414638817,-1.690119545,-1.247704132
Paeru_PRECISE:M9GlcNAcAA_1:1,-1.6126088697,-1.104086417,-1.076977889
Paeru_PRECISE:M9GlcNAcAA_1:2,-0.2340323819,-0.7702868220000001,-2.286494829
Paeru_PRECISE:M9glucAA_NaOCl:2,-3.2377231533,-0.545924023,-0.875416331
Paeru_PRECISE:M9glucAA_Cu:2,11.391211854,-1.930413013,-1.400809118
Paeru_PRECISE:M9glucAA_Fe:1,-0.40516524530000003,-1.320761612,-1.19159873
Paeru_PRECISE:M9glucAA_Fe:2,-0.37975692050000004,-0.9573145190000001,-0.8246475400000001
Paeru_PRECISE:M9glucAA_Zn:2,-3.3900977129,-2.258921227,-0.87851053
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-1.5107880649,-1.286541129,-0.41900097700000005
Paeru_PRECISE:CAMHB_Mec:1,0.0155599342,-0.879115987,-0.8682776230000001
Paeru_PRECISE:CAMHB_Mec:2,1.0693546569,-0.454899838,-0.9614666550000001
Paeru_PRECISE:CAMHB_Azt:1,1.6946333447000002,-4.020748551,-2.092247069
Paeru_PRECISE:CAMHB_Azt:2,1.6124806405,-4.117979277,-1.862296369
Paeru_PRECISE:CAMHB_Pip:1,-0.581877074,-0.21930374100000002,-0.7538929820000001
Paeru_PRECISE:CAMHB_Pip:2,-0.4008337145,-0.21761265,-0.7204747130000001
Paeru_PRECISE:CAMHB_Ceft:1,-0.9356500341,-1.77137067,-0.9206047620000001
Paeru_PRECISE:CAMHB_Ceft:2,-4.3132633823,-0.943489431,-0.33694593100000003
Paeru_PRECISE:CAMHB_Ceft:3,-0.9463837519,-3.04473566,-0.6686226430000001
Paeru_PRECISE:CAMHB_Ceft:4,-1.9707632474999999,-1.18502812,-0.9899642120000001
Paeru_PRECISE:M9glucAA_Ceft:1,-3.4826697485,-2.61153669,0.720543758
Paeru_PRECISE:M9glucAA_Ceft:2,-0.5107260656,-1.404137661,0.657306668
Paeru_PRECISE:M9glucAA_Gent:1,1.5906858608999999,-1.039647565,-0.737433534
Paeru_PRECISE:M9glucAA_Gent:2,-0.3205727608,-1.47769387,-0.403285453
Paeru_PRECISE:M9glucAA_Pip:1,0.0646392252,-1.529843917,-0.6293228120000001
Paeru_PRECISE:M9glucAA_Pip:2,0.9151480334000001,-1.265565191,-0.61882145
Paeru_PRECISE:M9glucAA_Azt:1,-3.9766049726,-4.13959191,-1.271300869
Paeru_PRECISE:M9glucAA_Azt:2,-4.8971253397000005,-4.476398046,-1.445221276
Paeru_PRECISE:CAMHB_Mero:1,-3.7915069178,-1.69511162,-0.999033013
Paeru_PRECISE:CAMHB_Mero:2,-1.9287969895,-1.256905643,-0.982525191
Paeru_PRECISE:CAMHB_Tet:1,-3.479764111,-1.315187376,-2.702055264
Paeru_PRECISE:CAMHB_Tet:2,-2.1074128964,-1.690506058,-2.575431358
Paeru_PRECISE:R10LB_Gent:1,-1.6342827539,-0.5771483970000001,0.074443488
Paeru_PRECISE:R10LB_Ceft:1,-0.35241369170000003,-1.086303223,0.572215775
Paeru_PRECISE:R10LB_Ceft:2,-1.9490777549,-1.299189486,0.356759898
