,BSU__misc_RNA_20
Cold_3,13.1627
Etha_1,14.0359
Etha_2,13.2252
Etha_3,14.029
SMM_1,16.0404
SMM_2,15.7885
SMM_3,15.7423
Salt_1,15.5738
Salt_2,15.2916
Salt_3,15.5291
Mt0_1,11.939
Mt0_3,11.7073
M0t45_1,13.1611
M0t45_2,12.7511
M0t45_3,12.4393
M0t90_1,12.6722
M0t90_2,13.7302
M0t90_3,14.2626
M40t45_1,12.7704
M40t45_2,13.1502
M40t45_3,12.4421
M40t90_1,12.5564
M40t90_2,12.9741
M40t90_3,13.0851
dia0_1,11.0848
dia0_2,12.395
dia0_3,12.784
dia5_1,12.9062
dia5_2,12.909
dia5_3,13.1613
dia15_1,11.4024
dia15_2,11.4403
dia15_3,12.6499
Diami_1,13.6765
Diami_2,14.0239
Diami_3,13.1197
Paraq_1,11.4564
Paraq_2,12.1052
Paraq_3,10.1981
H2O2_1,9.3275
H2O2_2,9.7604
H2O2_3,9.2188
Oxctl_1,11.193
Oxctl_2,11.6689
Oxctl_3,11.867
GM-0.1_1,15.4769
GM-0.2_1,14.9131
GM+5_1,15.0233
GM+15_1,15.558
GM+25_1,16.0639
GM+45_1,15.9057
GM+60_1,15.6593
GM+90_1,15.6029
GM+120_1,14.3873
GM+150_1,15.6998
GM-0.1_2,15.923
GM-0.2_2,16.2327
GM+5_2,15.6837
GM+10_2,15.2871
GM+15_2,15.7935
GM+25_2,15.9068
GM+45_2,14.755
GM+60_2,14.3308
GM+90_2,15.8425
GM+150_2,14.7776
GM-0.1_3,15.8549
GM-0.2_3,15.8762
GM+5_3,16.0994
GM+10_3,15.1872
GM+15_3,15.7614
GM+25_3,15.1035
GM+45_3,14.3498
GM+60_3,14.5794
GM+90_3,15.533
GM+120_3,15.1211
GM+150_3,15.8368
MG-0.1_1,15.4265
MG+5_1,15.7989
MG+10_1,16.1736
MG+15_1,15.2367
MG+25_1,15.6563
MG+45_1,15.7735
MG+120_1,14.8565
MG+150_1,15.811
MG-0.1_2,14.7322
MG-0.2_2,15.5238
MG+5_2,15.2182
MG+10_2,15.7967
MG+15_2,16.1306
MG+25_2,15.4093
MG+45_2,14.9534
MG+60_2,15.2033
MG+90_2,15.2046
MG+120_2,15.754
MG-0.1_3,16.0597
MG-0.2_3,15.6464
MG+5_3,15.7527
MG+10_3,14.1998
MG+15_3,16.0827
MG+25_3,15.9248
MG+45_3,16.2615
MG+60_3,15.2231
MG+90_3,15.9294
MG+120_3,15.4309
MG+150_3,15.9291
