,A,AmrZ,AlgR
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,1.024051838,-1.8123105480000001,-0.5915760910000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-0.071575704,0.826587874,0.12332648400000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,0.463328962,0.6842768850000001,-0.033484487
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-0.318760533,0.9207558050000001,0.28978865600000003
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,0.104328529,0.648805745,-0.0007877810000000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,1.013143564,-1.833069408,-0.8217071490000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.934054338,-1.213707093,-0.296843966
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.590159922,-1.2658808910000001,-0.0038786800000000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.625256264,-0.072292485,0.13449208
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.625256264,0.072292485,-0.13449208
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,3.820476142,-0.341390635,-0.42317675800000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,2.929676068,-0.22995026500000001,-0.49934696300000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,3.639700147,0.076888865,0.03885113
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,2.753814758,-0.061381975000000005,0.0032167
Catabolite_repression:del_hfq_crc_wt:1,0.409551859,-0.09954931,-0.067603418
Catabolite_repression:del_hfq_crc_wt:2,-0.409551859,0.09954931,0.067603418
Catabolite_repression:delHfq:1,3.521034915,-0.35070788,-0.9354645580000001
Catabolite_repression:delHfq:2,2.639651612,-0.2166456,-0.85717761
Catabolite_repression:deldcrc:1,7.346891995,-0.51903665,0.132270098
Catabolite_repression:deldcrc:2,6.802574023,-0.41318471,-0.032878133000000004
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.214420139,0.032444277,-0.160209118
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.059302817,-0.213200103,-0.046654534000000004
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.27372295700000004,0.180755827,0.206863653
Diallyl_disulphide_treatment:PAO1_DDS:1,5.9664511430000005,-0.253876153,-2.020806984
Diallyl_disulphide_treatment:PAO1_DDS:2,7.734045796,-0.369447293,-1.770647561
Diallyl_disulphide_treatment:PAO1_DDS:3,7.565675247,-0.41969007300000005,-1.8030454439999999
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.341616753,0.06907919500000001,0.019074889
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.341616753,-0.06907919500000001,-0.019074889
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,1.3035625259999999,0.252257825,-0.184719985
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.043343082000000005,0.22530371500000002,-0.24804434100000003
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.084776365,0.066593577,0.058557793000000004
HapZ_SagS_mutant:delHapZp:1,-0.597311726,0.133491977,0.043384403
HapZ_SagS_mutant:delHapZp:2,0.501731924,0.173014137,0.072859413
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,0.465409697,-0.113851163,-0.108699787
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.5501860630000001,0.047257587000000004,0.050141993
HapZ_SagS_mutants:delHApZ:1,1.016239412,-0.052374323,0.06424379300000001
HapZ_SagS_mutants:delHApZ:2,2.30539213,0.0027904070000000004,0.179733093
HapZ_SagS_mutants:delHApZ:3,1.099902904,0.026055107,0.072264723
HapZ_SagS_mutants:delSagS:1,1.204038183,0.293677197,0.043711233
HapZ_SagS_mutants:delSagS:2,0.9811284870000001,0.20976276700000002,0.028661003
HapZ_SagS_mutants:delSagS:3,1.096206403,0.24022209700000002,-0.08392421700000001
HapZ_SagS_mutants:delHapZp:1,-0.261898866,0.087912577,0.052205253
yhjH_knockout:PA_delyhjH_wt:1,-0.099820641,0.027572885000000002,-0.013125905
yhjH_knockout:PA_delyhjH_wt:2,0.099820641,-0.027572885000000002,0.013125905
yhjH_knockout:PA_delyhjH:1,-2.434774213,-0.28189172500000004,-0.7257209250000001
yhjH_knockout:PA_delyhjH:2,-2.598128084,-0.32569805500000004,-0.779008805
yhjH_knockout:PA_delwspF:1,6.702358315,-2.371345655,-0.612562625
yhjH_knockout:PA_delwspF:2,5.804362042,-1.9050353150000001,-0.348795575
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-5.164198173,-1.263372046,-0.656180352
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-8.282207051,-0.618695945,-0.5084637080000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-8.806364002,-0.9065771090000001,-0.32670596100000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-8.798053242,-0.6240081540000001,-0.217689827
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.812833851,0.056464480000000004,-0.17221945300000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.006447441000000001,-0.12968823000000002,-0.07714414
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.312073035,-0.12281521000000001,0.117102301
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.49431337500000005,0.19603896,0.132261293
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-10.2276405,1.497586357,1.405117738
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-10.2433828,1.412967367,1.479795758
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.640991863,0.121810317,-0.128132835
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.16601284100000002,-0.064336663,-0.0330518
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.47497902200000003,-0.057473653000000006,0.16118463600000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.476325571,-0.289395895,0.28776932
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.660518004,-0.09360344500000001,0.07813292000000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.849373864,-0.10360377500000001,0.07415571
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.476325571,0.289395895,-0.28776932
Lung_infection_transcriptome:PA01_LS1:1,3.032827243,-0.8376032550000001,-0.150932545
Lung_infection_transcriptome:PA01_LS1:2,2.965132364,-1.217624425,-0.354297837
Lung_infection_transcriptome:PA01_CS1:1,0.312341894,-0.036322185,0.109258689
Lung_infection_transcriptome:PA01_CS1:2,-0.312341894,0.036322185,-0.109258688
Testosterone_treatment:Testosterone_Control:1,0.23160704000000001,0.044401445000000005,0.152033623
Testosterone_treatment:Testosterone_Control:2,-0.23160704000000001,-0.044401445000000005,-0.152033623
Testosterone_treatment:Testosterone_2.5:1,1.485993661,0.12633165500000001,0.27545453000000003
Testosterone_treatment:Testosterone_2.5:2,1.201344466,0.21163556500000003,0.070043494
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,0.6254244480000001,0.47684819500000003,0.08147778700000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-0.20559977000000002,0.574394425,0.12445354800000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,0.30919472200000003,0.28096829500000003,0.29783749
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-0.709408237,-0.021422225,-0.957951371
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.233435054,-0.090011165,-0.621299157
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-0.51017091,0.283773795,-0.39566451300000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,0.7824289999999999,0.125848455,0.6070119380000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,0.42107842300000003,0.109233145,0.7042325380000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-0.049728332,-0.028632385000000003,0.634644101
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-0.830348882,-0.176723195,-0.8181626110000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,1.172611533,-0.171090665,-0.481213484
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-1.4960417430000001,0.141364645,-0.6465124800000001
Dispersed_cells:PAO1_dispersed_wt:1,-0.08120769900000001,-0.12022562,0.088501088
Dispersed_cells:PAO1_dispersed_wt:2,0.08120769900000001,0.12022562,-0.088501088
Dispersed_cells:PyhjH_dispersed:1,-8.075926202,0.56310206,0.080132568
Dispersed_cells:PyhjH_dispersed:2,-9.820353032,0.61602607,0.28863676600000004
Dispersed_cells:PA01_Planktonic:1,-5.537153188,2.74000625,1.608986656
Dispersed_cells:PA01_Planktonic:2,-5.598789891,2.63228738,1.563072692
Dispersed_cells:PAO1_Biofilm:1,6.550104854,-0.783372085,0.822255987
Dispersed_cells:PAO1_Biofilm:2,9.007373105,-0.350800549,1.119814362
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,0.89256206,-0.207143243,-0.56294719
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.448324215,-0.507827963,-0.6383201420000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.7639785210000001,-0.552002643,-0.667508537
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.130597861,0.450756217,-0.038368822000000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.166914048,-0.082215413,-0.006218863000000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.297511909,-0.36854080300000003,0.044587684
gcsR_mutant:PAO1_rep_wt:1,-0.16606093100000002,-0.02039193,-0.043438096
gcsR_mutant:PAO1_rep_wt:2,0.16606093100000002,0.02039193,0.043438096
gcsR_mutant:GcsR_rep:1,0.474550142,-0.16271406,0.12113922
gcsR_mutant:GcsR_rep:2,0.386536957,-0.06702587,-0.014084598
ampC_mutation:PA_Cef_taz_wt:1,1.072840497,0.24604898600000003,0.009559863
ampC_mutation:PA_mutS_Cef_taz:1,5.198898405,-0.646568325,-0.9355944970000001
ampC_mutation:PA_mutS:1,1.355149376,-0.07205172800000001,0.021192145000000003
ampC_mutation:PA_mutS:2,9.118281105,-0.20171091900000002,1.002204175
ampC_mutation:PA_mutS:3,5.076198182,0.25925876600000003,-0.004675154
ampC_mutation:PA_Cef_taz_wt:2,-1.072840497,-0.24604898600000003,-0.009559863
ampC_mutation:PA_mutS_Cef_taz:2,2.383342695,0.561933706,0.210433311
ampC_mutation:PA_mutS:4,2.25706506,0.297563876,-0.20223421700000002
ampC_mutation:PA_mutS:5,11.7552543,-0.35827695400000004,0.9344520810000001
ampC_mutation:PA_mutS:6,5.515648049,0.078037039,0.155979363
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.689610445,0.41536658200000004,-0.183055141
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.213007204,0.399773792,-0.15802185400000002
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.11554755300000001,-0.5715647380000001,-0.310043854
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.20869147300000002,-0.32947106800000003,-0.737119489
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.521180595,-0.142349638,0.03029052
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.2604478110000001,-0.32890661800000004,0.12318176700000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.12098924300000001,-0.343884118,0.187604707
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-1.367084441,-0.018337038,-0.183775984
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-0.565853601,-0.056507378000000004,-0.041835671000000005
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-1.857916852,-0.010068818,0.043343246
n-alkanes_treatment:PA_alkane:1,-0.502752097,1.569635033,-0.212284943
n-alkanes_treatment:PA_alkane:2,-2.799952831,1.888033423,0.708920371
n-alkanes_treatment:PA_Glycerol:1,0.330884577,-0.27000064,-0.28688103600000003
n-alkanes_treatment:PA_Glycerol:2,-0.11259758900000001,-0.22802000800000002,-0.231640156
n-alkanes_treatment:PA_Glycerol:3,-0.21828698800000002,0.49802064900000004,0.518521192
Catabolise_Nucleic_Acids:L_asp:1,3.8590419320000002,-1.219930244,0.5257618580000001
Catabolise_Nucleic_Acids:L_asp:2,3.18741073,-1.036579927,0.9049259340000001
Catabolise_Nucleic_Acids:DNA_1:1,0.5232396490000001,-0.10831003700000001,-0.053905844
Catabolise_Nucleic_Acids:DNA_1:2,0.022853348000000002,0.10307213300000001,0.110502259
Catabolise_Nucleic_Acids:DNA_1:3,-0.546092997,0.005237903,-0.056596414000000005
cysB_mutant:PAO1HH_wt:1,-0.155740137,0.07164258,0.021190318
cysB_mutant:PAO1HH_wt:2,0.155740137,-0.07164258,-0.021190319000000003
cysB_mutant:cysBHH:1,-3.166280217,-0.19289609,0.28462053400000004
cysB_mutant:cysBHH:2,-1.530655394,-0.24036676,0.309366664
cysB_mutant:cysBHH:3,-3.345093734,-0.15613066,0.351909124
ersA_knockout:delersA:1,-0.328693605,-0.036701422000000004,-0.036548768
ersA_knockout:delersA:2,1.169433165,-0.641169152,-0.563602323
ersA_knockout:wt_BHI:1,-1.8267813080000002,-0.15220418900000002,0.206970228
ersA_knockout:wt_BHI:2,1.8267813080000002,0.15220418900000002,-0.206970228
Farnesol_treatment:RNA of 0-1F_L:1,-0.436678361,0.105022053,-0.005390893000000001
Farnesol_treatment:RNA of 0-1F_L:2,0.32139912600000003,0.021264543,0.022577647000000003
Farnesol_treatment:RNA of 0-1F_L:3,0.11527923500000001,-0.126286597,-0.017186753000000003
Farnesol_treatment:RNA of 6-F_L1:1,-0.7291955090000001,-0.027062607000000002,-0.381370621
Farnesol_treatment:RNA of 6-F_L1:2,1.5079024360000002,-0.042592897000000005,-0.460527768
Farnesol_treatment:RNA of 6-F_L1:3,2.770097942,-0.080269517,-0.34881413
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.563518387,0.168342855,-0.069181777
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.41371625300000003,0.003862355,0.261299422
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-0.34304718900000003,0.6965899050000001,1.66935463
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.288787548,-0.301487486,-0.30032700900000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.43858968200000004,0.129282277,0.108209364
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-0.522702266,1.058808993,1.44801122
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,3.790192812,-0.45034968200000003,-0.23177523300000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-3.790192812,0.45034968200000003,0.23177523300000002
Metabolic_fitness_plasmid:PAO1_pAKD1:1,9.001874947,-1.092779931,-0.320642144
Metabolic_fitness_plasmid:PAO1_pAKD1:2,10.1181267,-0.635181764,-0.25558251
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,9.805930383,-1.127356844,0.5346658040000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,10.19032344,-1.053760947,0.6099299570000001
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-9.485676657,0.073147822,-0.216802139
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-12.25977047,0.559529962,-0.42404224700000004
Metabolic_fitness_plasmid:PAO1_pBS228:1,6.970029372,-0.9486630760000001,-0.039726732
Metabolic_fitness_plasmid:PAO1_pBS228:2,6.719601005,-0.7244061820000001,-0.0004976620000000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-9.983143797,0.163174062,-0.309649503
Metabolic_fitness_plasmid:PAO1_RmS149:2,-11.40133984,0.313957162,-0.428975123
mexZ_knockout:del_mexZ:1,-0.6387689160000001,0.409861637,0.149533671
mexZ_knockout:del_mexZ:2,0.12692643,0.058279079000000004,-0.139431245
mexZ_knockout:del_mexZ:3,-0.253454923,-0.077401018,0.10358307200000001
mexZ_knockout:wt_LB:1,2.017772968,-0.059315299,0.10105512500000001
mexZ_knockout:wt_LB:2,-0.766156103,0.07946534400000001,-0.240630417
mexZ_knockout:wt_LB:3,-1.251616865,-0.020150046,0.13957529200000002
Mucin_glycans:ABTGC:1,0.897953106,0.095025336,0.228482754
Mucin_glycans:ABTGC:2,0.8669427970000001,0.032799646,0.26197458700000004
Mucin_glycans:ABTGC:3,-1.3652249410000001,-0.089433964,-0.09616761600000001
Mucin_glycans:ABTGC:4,-0.707071875,0.0071651760000000005,-0.22329174400000001
Mucin_glycans:ABTGC:5,0.307400913,-0.045556194,-0.17099798
Mucin_glycans:MUC5B:1,-2.978463386,-0.574036234,-0.636918473
Mucin_glycans:MUC5B:2,-1.545190936,-0.569619124,-0.37452305500000005
Mucin_glycans:Glycans:1,-1.411025762,0.18200010600000002,0.289744581
Mucin_glycans:Glycans:2,-1.16941955,0.120199656,0.210895104
NC_002516.2:Planktonic_total_RNA_Rep:1,0.832994729,-0.08133178,0.090590106
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.51561372,-0.06915699,-0.18769207300000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.31738100900000005,0.15048877,0.09710196600000001
NC_002516.2:Biofilm_total_RNA_Rep:1,3.691455029,-0.6354093,-0.136539781
NC_002516.2:Biofilm_total_RNA_Rep:2,2.860247839,-0.95224008,-0.34676748900000004
Zinc_treatment:PA_Zn:1,3.173912667,0.550313665,0.402409571
Zinc_treatment:PA_Zn:2,3.546415309,0.26865885500000003,0.43483873100000003
Zinc_treatment:PA_Zn:3,4.133785846,0.5914916050000001,0.39648856200000004
Zinc_treatment:PA_Zn_wt:1,-0.12392620700000001,0.153562485,-0.001588381
Zinc_treatment:PA_Zn_wt:2,0.12392620700000001,-0.153562485,0.0015883800000000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.21497500700000002,0.0017029200000000001,-0.046720585
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.21497500700000002,-0.0017029200000000001,0.046720585
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-2.187461669,0.28181248000000003,-0.962455719
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-3.473682331,-0.09249251,-0.669453548
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-3.341734724,0.16822285,-0.6988809760000001
Paeru_PRECISE:CAMHB_wt:1,-3.407666372,1.215003251,-0.6286618340000001
Paeru_PRECISE:CAMHB_wt:2,-2.589870002,0.904442115,-0.732177618
Paeru_PRECISE:CAMHB_wt:3,-1.2751325150000001,1.216259641,-0.73156046
Paeru_PRECISE:CAMHB_wt:4,0.45347043800000003,0.808152957,-0.9421122350000001
Paeru_PRECISE:M9glucAA_Pqt10:1,1.130158755,-0.13472044600000002,-0.151331878
Paeru_PRECISE:M9glucAA_Pqt10:2,2.603429851,-0.160145325,-0.20658743200000002
Paeru_PRECISE:M9glucAA_Pqt:1,2.653115077,0.020066346000000002,-0.199797894
Paeru_PRECISE:M9glucAA_Pqt:2,1.695182048,0.23275973700000002,-0.102163499
Paeru_PRECISE:M9glucAA_wo_Pqt:1,3.41381489,0.370797596,-0.279090556
Paeru_PRECISE:M9glucAA_wo_Pqt:2,1.9471272430000002,0.561054379,-0.39618918000000003
Paeru_PRECISE:M9glucAA_NaCl:1,-7.777967057,1.532180662,-1.070471141
Paeru_PRECISE:M9glucAA_NaCl:2,-7.160232484,1.687783992,-1.550036739
Paeru_PRECISE:M9glucAA_NaCl:3,-6.844863466,1.916113101,-1.015462058
Paeru_PRECISE:CAMHB_wt:5,1.183408355,0.705270862,-0.8158883570000001
Paeru_PRECISE:CAMHB_wt:6,1.8447797920000002,0.54086204,-0.8622681640000001
Paeru_PRECISE:LB_wt:1,-3.360814693,1.1633012520000001,-1.176638784
Paeru_PRECISE:LB_wt:2,-2.653643645,1.184292391,-1.08339329
Paeru_PRECISE:M9glucAA_wt:1,0.10608485000000001,0.41608262500000004,-0.47950807500000003
Paeru_PRECISE:M9glucAA_wt:2,-0.6050348520000001,0.180295954,-0.31876019
Paeru_PRECISE:M9glucAA_lowpH:1,-0.927676248,0.824971966,-0.751444016
Paeru_PRECISE:M9glucAA_lowpH:2,2.120766143,0.43490538100000004,-1.134633225
Paeru_PRECISE:M9glucAA_DPD:1,2.344575727,-0.161257021,-0.567512416
Paeru_PRECISE:M9glucAA_DPD:2,2.872336947,-0.11225227500000001,-0.20012364400000002
Paeru_PRECISE:M9sucAA_wt:1,-5.228243543,0.633650308,-1.796566376
Paeru_PRECISE:M9sucAA_wt:2,-5.739933102,1.525764402,-0.94223753
Paeru_PRECISE:M9glucAA_NaCl:4,-5.803806627,1.500528501,-0.9201200900000001
Paeru_PRECISE:M9glucAA_NaCl:5,-6.181986082,1.792206591,-0.770579601
Paeru_PRECISE:M9sucAA_wt:3,-1.161459527,0.38684444,-0.6772139730000001
Paeru_PRECISE:M9sucAA_wt:4,-2.819089753,0.6163468950000001,-0.700102502
Paeru_PRECISE:R10LB_wt:1,-2.804578085,1.074633429,-0.9311216390000001
Paeru_PRECISE:M9glucAA_NaCl:6,-2.603234015,1.267108362,-0.40804580500000004
Paeru_PRECISE:M9glucAA_NaCl:7,-2.145084158,1.102851466,-0.5830620120000001
Paeru_PRECISE:M9fructAA_wt:1,3.628537668,-0.727348777,-0.893887545
Paeru_PRECISE:M9fructAA_wt:2,4.065953635,-0.666937262,-0.9339796130000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,-0.053595279,0.042103464,-0.026435446
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.38008581700000005,0.07963107800000001,-0.202319559
Paeru_PRECISE:M9pyruvAA_wt:1,3.9097356640000003,-0.47924356900000004,-1.6213465089999999
Paeru_PRECISE:M9pyruvAA_wt:2,2.541352612,-0.362922882,-1.220964805
Paeru_PRECISE:M9fructAA_wt:3,-2.142667401,0.407055675,0.531278614
Paeru_PRECISE:M9fructAA_wt:4,-1.5641886390000002,0.399674166,1.104889693
Paeru_PRECISE:M9GlcNAcAA_wt:3,-3.626178856,0.14395022600000001,-0.7359850990000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,-4.469723222,-0.084085977,-0.88768477
Paeru_PRECISE:M9glycAA_wt:1,-1.961651963,-0.24533316200000002,-1.168159434
Paeru_PRECISE:M9glycAA_wt:2,-0.859838034,-0.22817968400000002,-1.17998286
Paeru_PRECISE:M9pyruvAA_wt:3,-7.45156741,0.588546189,-1.274207237
Paeru_PRECISE:CAMHB_wt:7,-2.65795519,0.9660698590000001,0.001648754
Paeru_PRECISE:CAMHB_wt:8,-1.782159444,0.794958244,-0.046480855
Paeru_PRECISE:R10LB_wt:2,-3.354487047,1.335554312,-0.6049377930000001
Paeru_PRECISE:R10LB_wt:3,-2.075876633,1.282576761,-0.774033908
Paeru_PRECISE:R10LB_wt:4,-4.639330934,1.582398151,-0.34313050500000003
Paeru_PRECISE:R10LB_wt:5,-2.322399681,1.835773771,0.7910516310000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-6.375824876,0.682127613,1.527974567
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-4.464470306,0.658008048,1.371710238
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-3.922216419,0.621655277,1.242629586
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-3.504400811,0.460996805,1.300807788
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-6.739364409,0.821050308,1.169143043
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-4.140256738,0.449026011,1.287274718
Paeru_PRECISE:M9sucAA_wt:5,-5.20520763,0.125841754,-0.278536764
Paeru_PRECISE:M9sucAA_wt:6,-2.705911485,-0.144773159,-0.5940663540000001
Paeru_PRECISE:R10LB_wt:6,-1.011894888,1.135141901,-0.778153983
Paeru_PRECISE:R10LB_wt:7,0.24392371300000001,0.8319761990000001,-0.396197562
Paeru_PRECISE:LB_wt:3,-1.770984573,0.5762822830000001,-0.548276199
Paeru_PRECISE:LB_wt:4,-3.537195172,0.191047447,-0.7589912050000001
Paeru_PRECISE:R10LB_NaCl:1,-6.346417869,2.997734681,0.368083867
Paeru_PRECISE:R10LB_NaCl:2,-7.25448748,2.808414312,-0.25934263500000004
Paeru_PRECISE:M9glucAA_wt:3,0.617743838,-0.521369096,-0.11865172800000001
Paeru_PRECISE:M9glucAA_Zn:1,10.07740181,-8.895067489,-1.673642528
Paeru_PRECISE:M9glucAA_Cu:1,-1.609872219,1.597473841,0.046130295
Paeru_PRECISE:M9glucAA_NaOCl:1,2.302799498,-1.802022102,-0.525712202
Paeru_PRECISE:M9GlcNAcAA_8:1,-4.103158807,-0.866289414,-0.48047254100000003
Paeru_PRECISE:M9GlcNAcAA_8:2,-0.852362527,0.32778479200000005,-0.26282758100000003
