,A,GcsR
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.31078188700000003,-0.16744837
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-2.213055089,0.29717913
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-2.573076948,0.037920081
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,1.717075431,-0.43948245100000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,1.2921578710000001,-0.274269425
Catabolite_repression:del_hfq_crc_wt:1,0.015031703,-0.03422881
Catabolite_repression:del_hfq_crc_wt:2,-0.015031703,0.03422881
Catabolite_repression:delHfq:1,-1.497098585,0.20414987
Catabolite_repression:delHfq:2,-1.904263902,0.191086893
Catabolite_repression:deldcrc:1,-2.194459027,-0.321449812
Catabolite_repression:deldcrc:2,-1.967034612,-0.30673320600000004
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.48562526600000006,0.033523558
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.26769796100000004,-0.019583533
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.21792730500000002,-0.013940025000000002
Diallyl_disulphide_treatment:PAO1_DDS:1,-2.575647585,0.202180196
Diallyl_disulphide_treatment:PAO1_DDS:2,-5.456407806,0.12749862
Diallyl_disulphide_treatment:PAO1_DDS:3,-4.595536407,0.11936549900000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.056741942000000004,0.041239919
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.056741942000000004,-0.041239919
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.420964481,-0.15739604100000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.561683471,-0.055636852
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.33092777900000003,0.077355622
HapZ_SagS_mutant:delHapZp:1,-0.35244186600000005,-0.157474993
HapZ_SagS_mutant:delHapZp:2,-0.31714241800000004,0.15384070500000002
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.40469023600000004,0.201277375
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.073762457,-0.278632997
HapZ_SagS_mutants:delHApZ:1,0.0036214510000000004,-0.7384031640000001
HapZ_SagS_mutants:delHApZ:2,0.094697392,-0.59589308
HapZ_SagS_mutants:delHApZ:3,-0.7293824510000001,-0.652132773
HapZ_SagS_mutants:delSagS:1,0.23085407,-0.356747973
HapZ_SagS_mutants:delSagS:2,0.58842598,-0.194534685
HapZ_SagS_mutants:delSagS:3,0.428794275,0.798374066
HapZ_SagS_mutants:delHapZp:1,-0.16123257900000001,-0.063145659
yhjH_knockout:PA_delyhjH_wt:1,-0.27040098500000004,0.00835562
yhjH_knockout:PA_delyhjH_wt:2,0.27040098500000004,-0.008355621
yhjH_knockout:PA_delyhjH:1,1.519384885,0.33073259400000005
yhjH_knockout:PA_delyhjH:2,0.03781364,0.19282629
yhjH_knockout:PA_delwspF:1,1.9942663880000002,-0.17202498700000002
yhjH_knockout:PA_delwspF:2,1.653886006,-0.8816304380000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-1.394737428,0.16829210700000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-1.753596791,-0.29842387800000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-2.097237691,-0.32467164
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-2.733162778,-0.391999662
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.157682879,-0.022649184000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.10990498200000001,0.044038768000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.18428302200000002,-0.04997659
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.136505125,0.028587004000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,3.990504386,-1.759186702
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,3.773198603,-1.868448294
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.20418974,-0.013120655
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.06371104600000001,0.053572906
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.14047869300000002,-0.040452251
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.20116846200000002,0.13887511
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-2.5374607080000002,-0.25204244200000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-2.533488616,-0.29972347200000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.20116846200000002,-0.138875111
Lung_infection_transcriptome:PA01_LS1:1,5.913663437,0.053337517
Lung_infection_transcriptome:PA01_LS1:2,6.134594735,0.095387332
Lung_infection_transcriptome:PA01_CS1:1,-0.86014643,0.033630419
Lung_infection_transcriptome:PA01_CS1:2,0.86014643,-0.03363042
Testosterone_treatment:Testosterone_Control:1,-1.120628902,-0.25945227200000004
Testosterone_treatment:Testosterone_Control:2,1.120628902,0.25945227200000004
Testosterone_treatment:Testosterone_2.5:1,1.352185464,0.28636192600000004
Testosterone_treatment:Testosterone_2.5:2,0.303647899,0.5836382
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,1.383817612,-0.48390415700000006
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,1.552707641,-0.607227688
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,0.805701769,0.253935325
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-3.034544697,-0.199172747
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.162509938,0.35683583700000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-3.616783714,0.27033924800000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,2.747876387,-0.21648491800000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,3.23231524,0.049418073
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,2.699270706,-0.256449087
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-2.719296531,-0.150142296
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-2.266426659,0.519336566
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-3.693739142,0.054321661
Dispersed_cells:PAO1_dispersed_wt:1,0.10606013700000001,-0.11583944800000001
Dispersed_cells:PAO1_dispersed_wt:2,-0.10606013700000001,0.11583944800000001
Dispersed_cells:PyhjH_dispersed:1,-0.9409951150000001,0.006156941
Dispersed_cells:PyhjH_dispersed:2,-0.936484564,0.6342417810000001
Dispersed_cells:PA01_Planktonic:1,-7.97971068,-0.8195067650000001
Dispersed_cells:PA01_Planktonic:2,-7.980891347,-0.797729887
Dispersed_cells:PAO1_Biofilm:1,-1.113679261,0.8235808950000001
Dispersed_cells:PAO1_Biofilm:2,-0.756657365,0.606616854
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,0.573578217,-0.41957365500000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.9113656040000001,-0.229792931
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.154122371,-0.584062655
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.126175058,-0.23599634300000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.114474187,0.077147116
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.240649244,0.158849228
gcsR_mutant:PAO1_rep_wt:1,0.13642130700000002,-0.05819163
gcsR_mutant:PAO1_rep_wt:2,-0.13642130700000002,0.05819163
gcsR_mutant:GcsR_rep:1,-17.72792901,0.909058605
gcsR_mutant:GcsR_rep:2,-18.18882764,0.9792429410000001
ampC_mutation:PA_Cef_taz_wt:1,-0.015345688000000001,-0.19219418100000002
ampC_mutation:PA_mutS_Cef_taz:1,1.226181425,0.15951973
ampC_mutation:PA_mutS:1,0.085132991,-0.05959841800000001
ampC_mutation:PA_mutS:2,-2.987492322,-0.334524086
ampC_mutation:PA_mutS:3,0.280092104,-0.456652078
ampC_mutation:PA_Cef_taz_wt:2,0.015345688000000001,0.19219418
ampC_mutation:PA_mutS_Cef_taz:2,-0.062259414000000006,0.19293269400000002
ampC_mutation:PA_mutS:4,0.079397069,-0.197710669
ampC_mutation:PA_mutS:5,-3.596486852,-0.058297555
ampC_mutation:PA_mutS:6,0.601276924,0.009442914
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-2.071899993,-0.6029382990000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.9032169470000002,-0.21829626400000002
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.44800172800000004,-1.3224973960000002
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-1.1076201270000001,-2.244965398
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.295942838,0.106279207
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.415653802,0.42502165000000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.263520299,0.289933708
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-2.020406508,0.952962894
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-1.4602262590000001,1.002666682
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.7030460970000001,-0.6711178320000001
n-alkanes_treatment:PA_alkane:1,-1.673219099,0.14519631900000002
n-alkanes_treatment:PA_alkane:2,-1.441174737,-0.154444314
n-alkanes_treatment:PA_Glycerol:1,0.29482560500000005,-0.036410793000000004
n-alkanes_treatment:PA_Glycerol:2,0.212425362,0.127785394
n-alkanes_treatment:PA_Glycerol:3,-0.5072509660000001,-0.091374601
Catabolise_Nucleic_Acids:L_asp:1,-4.333593575,-0.557064607
Catabolise_Nucleic_Acids:L_asp:2,-4.562959922,-0.753692483
Catabolise_Nucleic_Acids:DNA_1:1,-0.125807533,0.201930397
Catabolise_Nucleic_Acids:DNA_1:2,-0.020229285,0.040941992
Catabolise_Nucleic_Acids:DNA_1:3,0.146036818,-0.24287239
cysB_mutant:PAO1HH_wt:1,0.436936409,-0.583866579
cysB_mutant:PAO1HH_wt:2,-0.436936409,0.58386658
cysB_mutant:cysBHH:1,2.800628499,0.458483481
cysB_mutant:cysBHH:2,2.856769373,0.44082036900000005
cysB_mutant:cysBHH:3,2.854408381,0.744444506
ersA_knockout:delersA:1,0.791077068,0.531672695
ersA_knockout:delersA:2,0.29500733700000004,0.722422946
ersA_knockout:wt_BHI:1,0.232303681,0.010664079
ersA_knockout:wt_BHI:2,-0.232303681,-0.010664079
Farnesol_treatment:RNA of 0-1F_L:1,0.061755431000000006,-0.12716422800000002
Farnesol_treatment:RNA of 0-1F_L:2,0.236585961,-0.086466782
Farnesol_treatment:RNA of 0-1F_L:3,-0.29834139200000004,0.213631009
Farnesol_treatment:RNA of 6-F_L1:1,-1.11330408,0.238594721
Farnesol_treatment:RNA of 6-F_L1:2,-0.488634414,0.19832575
Farnesol_treatment:RNA of 6-F_L1:3,-0.8804257240000001,0.10841595300000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-1.576437341,0.235905467
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.6873372830000001,-0.150472285
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-2.147782416,-0.061938955000000004
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.5620038820000001,-0.18453295900000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.32709617700000004,0.099099777
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-1.629872274,0.14655220200000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,1.025745437,0.042439176
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-1.025745437,-0.042439175
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.011042243,-0.348309474
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.589930367,0.051708332
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,3.170136195,-0.173950765
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,2.014092293,-0.6801832120000001
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-1.17994448,-0.036660406
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.430551051,0.20582153700000003
Metabolic_fitness_plasmid:PAO1_pBS228:1,-1.674249535,-0.336262913
Metabolic_fitness_plasmid:PAO1_pBS228:2,-2.143448126,0.029749674
Metabolic_fitness_plasmid:PAO1_RmS149:1,-1.543910092,-0.021705776000000003
Metabolic_fitness_plasmid:PAO1_RmS149:2,-1.7715541350000001,0.048032747
mexZ_knockout:del_mexZ:1,0.8552106610000001,0.176798745
mexZ_knockout:del_mexZ:2,1.140412994,0.053423534
mexZ_knockout:del_mexZ:3,0.10633497600000001,0.107160192
mexZ_knockout:wt_LB:1,-1.9191271030000001,-0.060734568
mexZ_knockout:wt_LB:2,1.1646199560000001,-0.145740442
mexZ_knockout:wt_LB:3,0.7545071470000001,0.20647501000000001
Mucin_glycans:ABTGC:1,0.02048292,0.240342575
Mucin_glycans:ABTGC:2,0.88532953,0.18009831
Mucin_glycans:ABTGC:3,0.333522439,-0.11082796
Mucin_glycans:ABTGC:4,-0.651077311,-0.111427671
Mucin_glycans:ABTGC:5,-0.5882575790000001,-0.198185256
Mucin_glycans:MUC5B:1,-0.134390711,-0.568713451
Mucin_glycans:MUC5B:2,0.34270311200000003,-0.18726225100000002
Mucin_glycans:Glycans:1,1.276624614,0.17379291300000002
Mucin_glycans:Glycans:2,1.9968798620000001,0.155917722
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.230522163,0.06971010200000001
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.107607909,-0.065360635
NC_002516.2:Planktonic_total_RNA_Rep:3,0.338130072,-0.004349466000000001
NC_002516.2:Biofilm_total_RNA_Rep:1,2.761777056,-0.6579760680000001
NC_002516.2:Biofilm_total_RNA_Rep:2,1.994285179,-0.319794423
Zinc_treatment:PA_Zn:1,1.658204849,-0.491550209
Zinc_treatment:PA_Zn:2,1.869992489,-0.44036062000000004
Zinc_treatment:PA_Zn:3,1.73384722,-0.449570491
Zinc_treatment:PA_Zn_wt:1,0.040876397,-0.064448421
Zinc_treatment:PA_Zn_wt:2,-0.040876397,0.064448421
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.448346481,-0.04675854
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.448346481,0.046758541
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,2.445165051,0.638479333
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,3.28494399,0.373939575
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,3.5680019290000002,0.375854106
Paeru_PRECISE:CAMHB_wt:1,-2.822564663,-0.9421565510000001
Paeru_PRECISE:CAMHB_wt:2,-3.551565096,-1.312513663
Paeru_PRECISE:CAMHB_wt:3,-3.238086634,-1.025763208
Paeru_PRECISE:CAMHB_wt:4,-3.005218907,-0.8921089120000001
Paeru_PRECISE:M9glucAA_Pqt10:1,0.640582615,-1.123442518
Paeru_PRECISE:M9glucAA_Pqt10:2,2.161738832,-1.035968725
Paeru_PRECISE:M9glucAA_Pqt:1,2.381148206,-0.8111655
Paeru_PRECISE:M9glucAA_Pqt:2,2.369211007,-1.10810738
Paeru_PRECISE:M9glucAA_wo_Pqt:1,1.416288561,-0.543021772
Paeru_PRECISE:M9glucAA_wo_Pqt:2,1.288946164,-0.75682541
Paeru_PRECISE:M9glucAA_NaCl:1,-3.377088637,-0.791820586
Paeru_PRECISE:M9glucAA_NaCl:2,-5.329769469,-1.170300924
Paeru_PRECISE:M9glucAA_NaCl:3,-4.560419142,-0.746890264
Paeru_PRECISE:CAMHB_wt:5,-3.096796534,-0.8683443970000001
Paeru_PRECISE:CAMHB_wt:6,-2.348320932,-0.611322749
Paeru_PRECISE:LB_wt:1,-4.567423329,-1.110709935
Paeru_PRECISE:LB_wt:2,-6.047666806,-1.08723346
Paeru_PRECISE:M9glucAA_wt:1,0.8724874420000001,-0.9497385890000001
Paeru_PRECISE:M9glucAA_wt:2,-0.182799609,-0.7969843440000001
Paeru_PRECISE:M9glucAA_lowpH:1,-0.9556868040000001,-0.450431784
Paeru_PRECISE:M9glucAA_lowpH:2,-0.699238476,-0.32543413600000004
Paeru_PRECISE:M9glucAA_DPD:1,1.016398885,0.010047779000000001
Paeru_PRECISE:M9glucAA_DPD:2,1.009576475,-0.045393456000000006
Paeru_PRECISE:M9sucAA_wt:1,-1.517421958,-0.954041852
Paeru_PRECISE:M9sucAA_wt:2,-2.657139427,-1.193110437
Paeru_PRECISE:M9glucAA_NaCl:4,-3.8348582860000002,-0.649137551
Paeru_PRECISE:M9glucAA_NaCl:5,-3.970472843,-0.398128929
Paeru_PRECISE:M9sucAA_wt:3,-3.012689132,-0.891156476
Paeru_PRECISE:M9sucAA_wt:4,-4.469079442,-0.795627708
Paeru_PRECISE:R10LB_wt:1,-4.514956556,-0.66251611
Paeru_PRECISE:M9glucAA_NaCl:6,-3.621509105,-0.561313186
Paeru_PRECISE:M9glucAA_NaCl:7,-3.596321088,-0.49971819500000003
Paeru_PRECISE:M9fructAA_wt:1,1.082868115,-0.796252292
Paeru_PRECISE:M9fructAA_wt:2,0.963658267,-0.7665129860000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.8863410920000001,-1.263479277
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.129165428,-1.20805103
Paeru_PRECISE:M9pyruvAA_wt:1,0.108727259,-0.176339291
Paeru_PRECISE:M9pyruvAA_wt:2,0.25774922100000003,-0.7551088330000001
Paeru_PRECISE:M9fructAA_wt:3,0.6324770670000001,-1.371416715
Paeru_PRECISE:M9fructAA_wt:4,-0.48876067300000003,-1.46244964
Paeru_PRECISE:M9GlcNAcAA_wt:3,-0.220002986,-0.9659201850000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.26253955700000003,-1.066856446
Paeru_PRECISE:M9glycAA_wt:1,0.041562648,-0.9350220100000001
Paeru_PRECISE:M9glycAA_wt:2,0.8118836020000001,-1.037342506
Paeru_PRECISE:M9pyruvAA_wt:3,0.8213931550000001,-0.9153771510000001
Paeru_PRECISE:CAMHB_wt:7,-2.190988978,-0.739637301
Paeru_PRECISE:CAMHB_wt:8,-2.196408368,-0.828248533
Paeru_PRECISE:R10LB_wt:2,-4.489268846,-0.9019254860000001
Paeru_PRECISE:R10LB_wt:3,-6.034455154,-0.705628667
Paeru_PRECISE:R10LB_wt:4,-2.156400691,-1.398237492
Paeru_PRECISE:R10LB_wt:5,-2.391533303,-1.866172234
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,0.9734200270000001,-1.431414798
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.68737789,-1.326318386
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.5014190230000001,-1.7267065129999999
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.23742195300000002,-1.596699588
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.028600035,-1.756988442
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.576771197,-1.1434586310000001
Paeru_PRECISE:M9sucAA_wt:5,-2.667888503,-0.5452316580000001
Paeru_PRECISE:M9sucAA_wt:6,-2.479799869,-0.75178872
Paeru_PRECISE:R10LB_wt:6,-2.445110051,-1.1633266820000001
Paeru_PRECISE:R10LB_wt:7,-2.845184988,-1.033988182
Paeru_PRECISE:LB_wt:3,-10.52759161,-0.577390372
Paeru_PRECISE:LB_wt:4,-10.7381072,-0.326336709
Paeru_PRECISE:R10LB_NaCl:1,-6.186227575,-2.558328602
Paeru_PRECISE:R10LB_NaCl:2,-4.485524766,-1.576892218
Paeru_PRECISE:M9glucAA_wt:3,0.588418835,0.7372511620000001
Paeru_PRECISE:M9glucAA_Zn:1,-16.16461184,-2.12546052
Paeru_PRECISE:M9glucAA_Cu:1,-11.41898881,-1.4045660880000002
Paeru_PRECISE:M9glucAA_NaOCl:1,1.140087182,-0.16575800200000002
Paeru_PRECISE:M9GlcNAcAA_8:1,0.734689299,-0.056208085000000005
Paeru_PRECISE:M9GlcNAcAA_8:2,-0.971413795,0.7603423210000001
Paeru_PRECISE:M9GlcNAcAA_4:1,0.43587385,-0.6847555830000001
Paeru_PRECISE:M9GlcNAcAA_4:2,1.245457266,0.605190788
Paeru_PRECISE:M9GlcNAcAA_2:1,-1.8463747480000001,0.133369879
Paeru_PRECISE:M9GlcNAcAA_2:2,0.43633909400000004,-0.11962956500000001
Paeru_PRECISE:M9GlcNAcAA_1:1,-0.663396777,-0.295678814
Paeru_PRECISE:M9GlcNAcAA_1:2,-1.007015281,-1.09693429
Paeru_PRECISE:M9glucAA_NaOCl:2,0.416185811,0.46654666400000006
Paeru_PRECISE:M9glucAA_Cu:2,-10.03815519,-1.6682827530000002
Paeru_PRECISE:M9glucAA_Fe:1,0.104982059,1.179893273
Paeru_PRECISE:M9glucAA_Fe:2,0.43810853,0.32978275300000004
Paeru_PRECISE:M9glucAA_Zn:2,-0.6728544430000001,0.748563524
Paeru_PRECISE:M9glucAA_wt:4,-1.278106667,1.009471773
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-2.774259452,-0.011674989
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-1.664378813,-0.058710081000000004
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-2.435364082,-0.34466742
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.5062489720000001,0.02953958
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.7738389,-0.06919953300000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.26758992800000003,0.039659953000000005
relA-spoT_double-mutant:plank_WT_1:1,0.354218841,-0.02344042
relA-spoT_double-mutant:plank_WT_1:2,-0.38352258100000003,0.08103397100000001
relA-spoT_double-mutant:plank_WT_1:3,0.02930374,-0.05759355100000001
relA-spoT_double-mutant:plank_rel-spot:1,-0.181423473,0.329883386
relA-spoT_double-mutant:plank_rel-spot:2,-0.933600313,0.269050993
Rosmarinic_acid:PAO1-100UMRA:1,-0.6077497540000001,-0.28962751000000003
Rosmarinic_acid:PAO1-100UMRA:2,-0.644802604,-0.23752134
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.10398765500000001,0.119658522
Rosmarinic_acid:PAO1_DMSO_Control:2,0.026707808000000003,-0.083325674
Rosmarinic_acid:PAO1_DMSO_Control:3,0.077279847,-0.036332848
Tf_toxin_expression:PAO1_WT:1,-0.10947643,-0.150275044
Tf_toxin_expression:PAO1_WT:2,0.10947643,0.150275044
Tf_toxin_expression:PAO1_derfA:1,-0.0400981,0.055729464000000006
Tf_toxin_expression:PAO1_derfA:2,-0.39605701,-0.06482104500000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,1.290753214,0.848838814
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,1.537727099,0.48733042
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,0.9736248390000001,0.17701756300000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,0.19636272,0.579925023
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-2.842189508,-0.908495594
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-2.485682303,-0.945581957
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.23365175400000002,-0.137699715
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.23365175400000002,0.137699715
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-5.578164955,1.080569476
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-4.6076348540000005,0.5511881350000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-6.6082657650000005,1.512584669
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-5.422424558,1.056540855
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.025015291000000002,0.013119228
natural_RNA_aptamers:PA_Water_rep_wt:2,0.025015291000000002,-0.013119227
natural_RNA_aptamers:PA_FMN_rep:1,-0.48303450600000003,0.08212528
natural_RNA_aptamers:PA_FMN_rep:2,0.21910933600000002,0.025136698000000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.08738999,0.285016967
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.099266222,0.272817827
