,A,LexA,GbuR
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,2.941147815,0.10440623700000001,-1.846409372
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,3.254438563,-0.007454369000000001,-1.750183875
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,3.271360087,0.381106822,-2.069266998
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-0.19909589400000002,-0.29912084,0.023819672
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.43263846100000003,-0.09835101900000001,0.24183226300000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-0.778726319,-0.720862636,0.648953385
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.476318781,0.03939388,0.11830053800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.476318781,-0.039393879,-0.11830053800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,10.765485720000001,3.689386734,0.064585107
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,10.1728231,3.590277163,-0.07496016600000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,2.157225682,0.527336292,-0.46776683
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,1.849794318,0.45518016600000005,-0.38249444400000004
Catabolite_repression:del_hfq_crc_wt:1,0.150121535,0.17932102800000002,-0.062056516000000006
Catabolite_repression:del_hfq_crc_wt:2,-0.150121535,-0.17932102700000002,0.062056516000000006
Catabolite_repression:delHfq:1,3.13902929,0.931019977,0.12287491900000001
Catabolite_repression:delHfq:2,3.210054576,0.9262483810000001,0.24717761800000002
Catabolite_repression:deldcrc:1,6.921532557,1.509396827,0.6167614810000001
Catabolite_repression:deldcrc:2,7.133381382,1.622001684,0.681554603
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.890516262,-0.016590663000000002,-0.09862981100000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.08896132300000001,0.117839043,-0.16736625
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.8015549390000001,-0.101248379,0.26599606200000003
Diallyl_disulphide_treatment:PAO1_DDS:1,2.5667041,2.42621689,-0.626695235
Diallyl_disulphide_treatment:PAO1_DDS:2,0.702105649,2.133472021,-0.8546401840000001
Diallyl_disulphide_treatment:PAO1_DDS:3,1.760450856,2.591840671,-0.533875283
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.30306323300000004,-0.051091785,0.312956591
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.30306323300000004,0.051091785,-0.31295659200000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.582977324,-0.060125865,-0.32648647000000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.666470646,-0.077632086,0.09792829400000001
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.45773997800000005,-0.069839581,-0.28126439200000003
HapZ_SagS_mutant:delHapZp:1,0.33051159999999996,0.163623723,-0.42581153
HapZ_SagS_mutant:delHapZp:2,0.261082812,0.06809037600000001,-0.20019678
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.7250068460000001,0.036960075,0.508662523
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.267266868,0.032879506,-0.227398131
HapZ_SagS_mutants:delHApZ:1,-1.287955474,-0.173342776,-0.37910171400000003
HapZ_SagS_mutants:delHApZ:2,-0.39456776400000004,-0.179097148,0.029959634000000002
HapZ_SagS_mutants:delHApZ:3,-0.6702468540000001,-0.13350398600000002,0.034111086
HapZ_SagS_mutants:delSagS:1,0.459057064,-0.294619148,-0.375406365
HapZ_SagS_mutants:delSagS:2,-0.118097092,-0.22402064,-0.442561197
HapZ_SagS_mutants:delSagS:3,0.109959601,-0.192772504,0.7870212040000001
HapZ_SagS_mutants:delHapZp:1,0.12069658600000001,0.13476806300000002,-0.08518020800000001
yhjH_knockout:PA_delyhjH_wt:1,-0.019124357,-0.035223515000000004,-0.059644382
yhjH_knockout:PA_delyhjH_wt:2,0.019124357,0.035223515000000004,0.059644382
yhjH_knockout:PA_delyhjH:1,-0.984907677,0.655816253,-0.8229493590000001
yhjH_knockout:PA_delyhjH:2,-0.9615157670000001,0.8126250420000001,-1.072461493
yhjH_knockout:PA_delwspF:1,-4.270275774,-1.087505281,-1.166585631
yhjH_knockout:PA_delwspF:2,-3.9258684070000003,-1.386736095,-0.8417206880000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-0.24490794400000002,0.033366016000000005,-0.128143725
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,0.29324073700000003,-0.08159970500000001,-0.475578751
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-0.534999589,0.16276980800000002,-0.160275054
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.21068159900000002,0.08201742000000001,-0.7483619930000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.099588488,0.185325767,0.07445813600000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.10669814200000001,0.006715025,-0.057285815000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.089743523,-0.15648836,-0.015235224
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.082633869,-0.035552433,-0.0019370960000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-0.071617436,0.14010260800000002,-0.635016735
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-0.31591093400000003,0.14715487300000002,-0.7104511680000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.074887119,0.17347447500000002,0.073811968
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.13641307700000002,-0.005130577000000001,-0.057926426
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.061525958000000006,-0.16834389800000002,-0.015885543000000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.6985471350000001,-0.08490799,0.23698617400000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-2.531218318,1.181071106,-0.44829863200000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-2.427072215,1.257409358,-0.524042364
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.6985471350000001,0.08490799,-0.23698617300000002
Lung_infection_transcriptome:PA01_LS1:1,-0.076942466,0.222194244,-0.099723197
Lung_infection_transcriptome:PA01_LS1:2,-0.753620892,0.059258015000000004,-0.12738601700000002
Lung_infection_transcriptome:PA01_CS1:1,0.13006789600000002,-0.12472013900000001,0.11269570500000001
Lung_infection_transcriptome:PA01_CS1:2,-0.13006789600000002,0.12472013900000001,-0.11269570500000001
Testosterone_treatment:Testosterone_Control:1,0.512214904,0.283952674,0.016008633
Testosterone_treatment:Testosterone_Control:2,-0.512214904,-0.283952674,-0.016008632000000002
Testosterone_treatment:Testosterone_2.5:1,0.128410625,-0.128279988,0.419179956
Testosterone_treatment:Testosterone_2.5:2,-0.08966842200000001,0.13997884700000002,0.09437091900000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-0.631412851,1.013661375,0.11972599900000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-1.197976852,0.579058528,-0.101667058
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,0.19475725300000002,0.536250919,0.222425017
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-0.391199516,-0.31668222100000004,-0.366443456
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.5915403410000001,-0.026819995000000003,-0.136130521
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,0.44880990200000004,0.059551644,-0.071833677
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.28008415200000003,0.08278840900000001,0.06342473800000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,0.16834965600000001,0.051720819,0.175553276
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-0.369081262,0.099293563,0.341446972
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-0.366778427,-0.191401111,-0.450347665
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,0.45129192100000004,-0.029206390000000002,-0.062287326000000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.39630226500000004,-0.013195289,-0.06778999200000001
Dispersed_cells:PAO1_dispersed_wt:1,-1.447001963,-0.282684406,-0.09206986
Dispersed_cells:PAO1_dispersed_wt:2,1.447001963,0.282684406,0.09206986
Dispersed_cells:PyhjH_dispersed:1,5.492409107,0.083813209,-1.1365342
Dispersed_cells:PyhjH_dispersed:2,6.918251114,-0.0008380880000000001,-0.729034492
Dispersed_cells:PA01_Planktonic:1,1.066213666,-0.6311076290000001,-2.299790533
Dispersed_cells:PA01_Planktonic:2,2.5603329009999998,-0.771383582,-2.024948611
Dispersed_cells:PAO1_Biofilm:1,0.9887959080000001,-0.299249194,0.118521792
Dispersed_cells:PAO1_Biofilm:2,1.6825064470000002,-0.9546682430000001,-0.08964108
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,25.74640768,3.80463225,0.184120121
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,26.13894798,3.8158334270000003,-0.053443815000000006
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,26.21874518,3.598334613,0.04095884
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.48235094100000003,0.022604297000000002,0.015894263000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.09296454900000001,-0.056989029000000004,-0.19693749800000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.389386392,0.034384731,0.18104323500000002
gcsR_mutant:PAO1_rep_wt:1,-0.38361230500000004,0.035810879000000004,-0.28437963
gcsR_mutant:PAO1_rep_wt:2,0.38361230500000004,-0.035810879000000004,0.28437963
gcsR_mutant:GcsR_rep:1,-0.257026988,-0.034524070000000004,0.5954516630000001
gcsR_mutant:GcsR_rep:2,0.37587642400000004,-0.040470541000000006,0.13801849500000002
ampC_mutation:PA_Cef_taz_wt:1,-4.137882382,0.042057213,-0.337584734
ampC_mutation:PA_mutS_Cef_taz:1,-6.201929578,0.038073964,0.201901929
ampC_mutation:PA_mutS:1,-4.620956894,-0.32488488400000004,0.151382088
ampC_mutation:PA_mutS:2,-1.438443232,1.222670777,0.801995431
ampC_mutation:PA_mutS:3,0.9636223020000001,-0.38527304300000004,0.127940872
ampC_mutation:PA_Cef_taz_wt:2,4.137882382,-0.042057213,0.337584734
ampC_mutation:PA_mutS_Cef_taz:2,-4.273936185,0.016053724000000002,-0.317212634
ampC_mutation:PA_mutS:4,-6.626446879,0.008526852,-0.204763299
ampC_mutation:PA_mutS:5,0.27410658800000004,1.055204812,0.7352937260000001
ampC_mutation:PA_mutS:6,-2.734653164,-0.486885067,-0.39183745000000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.963517396,-0.16692968900000002,-0.083340498
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-2.306862673,-0.231827167,0.111120202
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-2.01627755,-0.8828441300000001,1.451998272
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-1.888818133,-1.227081519,0.8355366430000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.52371206,-0.0026677320000000003,0.141307282
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.166397739,0.127686303,-0.243854425
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.58027027,0.273738285,0.074767438
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,4.255561836,-1.260157629,0.31341678
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,4.988645283,-1.447928896,0.47704731400000006
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,2.763398032,-1.484974829,-0.22172312200000002
n-alkanes_treatment:PA_alkane:1,-0.078026177,0.075321697,0.426570218
n-alkanes_treatment:PA_alkane:2,-0.10338230300000001,0.259993091,0.282984579
n-alkanes_treatment:PA_Glycerol:1,1.411764925,0.172374353,0.248705107
n-alkanes_treatment:PA_Glycerol:2,-1.615632135,0.064797821,-0.044444361
n-alkanes_treatment:PA_Glycerol:3,0.20386721,-0.237172175,-0.20426074600000002
Catabolise_Nucleic_Acids:L_asp:1,-1.290019532,-0.565714916,0.26377083700000004
Catabolise_Nucleic_Acids:L_asp:2,-4.106550041,-0.198255748,0.037590085
Catabolise_Nucleic_Acids:DNA_1:1,0.35630928100000003,-0.191913612,0.23491373200000001
Catabolise_Nucleic_Acids:DNA_1:2,0.988037114,0.45574414100000005,-0.11092674300000001
Catabolise_Nucleic_Acids:DNA_1:3,-1.344346396,-0.26383053,-0.123986989
cysB_mutant:PAO1HH_wt:1,0.920257238,-0.02953977,-0.48778923300000004
cysB_mutant:PAO1HH_wt:2,-0.920257238,0.02953977,0.487789234
cysB_mutant:cysBHH:1,-3.071619334,-0.102459982,0.565232952
cysB_mutant:cysBHH:2,-2.512775043,0.15862869000000002,0.6605391260000001
cysB_mutant:cysBHH:3,-4.207045981,0.20080102300000002,0.7878426660000001
ersA_knockout:delersA:1,-1.329214912,0.21085851100000003,0.281724013
ersA_knockout:delersA:2,-1.136221965,-0.202616801,0.5039698220000001
ersA_knockout:wt_BHI:1,0.12112494,-0.169738528,0.140996866
ersA_knockout:wt_BHI:2,-0.12112494,0.169738528,-0.140996866
Farnesol_treatment:RNA of 0-1F_L:1,-0.140350668,-0.003512771,-0.038611203000000004
Farnesol_treatment:RNA of 0-1F_L:2,0.433598297,0.0016085350000000001,-0.041315541000000004
Farnesol_treatment:RNA of 0-1F_L:3,-0.29324763,0.0019042350000000002,0.07992674300000001
Farnesol_treatment:RNA of 6-F_L1:1,-0.628194102,-0.107269104,-0.236355471
Farnesol_treatment:RNA of 6-F_L1:2,0.35212109999999996,-0.204316135,-0.605780964
Farnesol_treatment:RNA of 6-F_L1:3,1.366756155,-0.315149613,-0.505342485
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.10628764600000001,0.20989226600000002,0.045422858
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.15397581700000001,0.019166704,-0.6096212320000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,0.668128554,0.393097128,0.675474796
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.35915929900000004,-0.406464478,0.09911699600000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.406847471,0.17740550900000002,0.465081377
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.9557151060000001,0.265894196,0.143700191
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.186243347,0.037010672,-0.016270741000000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.186243347,-0.037010672,0.016270741000000002
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.034111558,0.052244623000000004,0.527938578
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.6659175,0.494005756,0.9322503660000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-0.86068328,0.333499949,0.8492458940000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.8200489150000001,0.20712101100000002,0.160085091
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,2.080973248,0.216507099,0.765515476
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,2.625265166,0.18214601800000002,0.566901824
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.153166617,0.19010006000000002,0.415789124
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.5987520580000001,0.149096222,0.470228511
Metabolic_fitness_plasmid:PAO1_RmS149:1,2.20901113,0.07870737200000001,-0.06540483700000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.085675056,0.246943708,0.471231663
mexZ_knockout:del_mexZ:1,1.118739235,0.184143041,-0.13252159600000002
mexZ_knockout:del_mexZ:2,-0.7333041960000001,0.041344707,-0.144015362
mexZ_knockout:del_mexZ:3,0.114174907,0.23585492600000002,-0.142289218
mexZ_knockout:wt_LB:1,-0.282950089,-0.00497814,0.368422729
mexZ_knockout:wt_LB:2,-0.048797508,-0.024145553,-0.09770619800000001
mexZ_knockout:wt_LB:3,0.331747597,0.029123692000000003,-0.270716532
Mucin_glycans:ABTGC:1,0.205878743,0.170384165,0.103647741
Mucin_glycans:ABTGC:2,0.296443412,-0.040335141000000005,-0.06395052700000001
Mucin_glycans:ABTGC:3,0.430271436,-0.11519446500000001,-0.030369705
Mucin_glycans:ABTGC:4,-0.26268059,0.07070575500000001,0.053905645
Mucin_glycans:ABTGC:5,-0.669913002,-0.085560312,-0.063233153
Mucin_glycans:MUC5B:1,2.442148824,-0.288746033,-0.07968124900000001
Mucin_glycans:MUC5B:2,2.791855828,-0.14845094,0.086776901
Mucin_glycans:Glycans:1,0.23927033700000003,0.060071853,0.11048076
Mucin_glycans:Glycans:2,0.35270839600000004,-0.11762239999999999,0.307971386
NC_002516.2:Planktonic_total_RNA_Rep:1,0.5921901420000001,0.33490841600000004,-0.382115238
NC_002516.2:Planktonic_total_RNA_Rep:2,0.8061956090000001,0.21017033300000001,0.018660205000000003
NC_002516.2:Planktonic_total_RNA_Rep:3,-1.398385751,-0.5450787500000001,0.36345503300000004
NC_002516.2:Biofilm_total_RNA_Rep:1,3.23964859,-0.052059946,-0.551623364
NC_002516.2:Biofilm_total_RNA_Rep:2,2.469141429,-0.576715014,-0.040275734
Zinc_treatment:PA_Zn:1,2.698537001,0.175305219,-0.48853626400000005
Zinc_treatment:PA_Zn:2,2.166411845,0.374947438,-0.27801956
Zinc_treatment:PA_Zn:3,2.23454966,0.37604213400000003,-0.053066038
Zinc_treatment:PA_Zn_wt:1,0.142404002,-0.139549384,-0.05755566
Zinc_treatment:PA_Zn_wt:2,-0.142404002,0.139549384,0.057555659
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.132220805,0.151548455,0.119372932
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.132220805,-0.151548455,-0.119372932
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.253861175,0.7263708910000001,0.11976402900000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-2.23813615,0.517920742,-0.632354359
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-2.613020164,0.679643477,-0.5613528790000001
Paeru_PRECISE:CAMHB_wt:1,0.620959192,0.643915831,-0.29004503600000003
Paeru_PRECISE:CAMHB_wt:2,-0.230356577,0.876329647,0.079763648
Paeru_PRECISE:CAMHB_wt:3,-0.452359031,0.922772184,0.202195763
Paeru_PRECISE:CAMHB_wt:4,-0.754114077,0.945682455,-0.011023963000000001
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.467434326,0.713301869,-0.39739839
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.598077296,0.28722272200000004,-1.460832452
Paeru_PRECISE:M9glucAA_Pqt:1,-1.105079549,0.5065609,-0.912588504
Paeru_PRECISE:M9glucAA_Pqt:2,-0.507262879,0.154878026,-1.240629784
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-2.344598906,0.265394193,-0.717494116
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.873711857,0.08906725600000001,-1.019505276
Paeru_PRECISE:M9glucAA_NaCl:1,-0.34217327200000003,-0.21516800800000002,0.027178908
Paeru_PRECISE:M9glucAA_NaCl:2,0.6289170030000001,-0.14825131600000002,-0.28808995600000004
Paeru_PRECISE:M9glucAA_NaCl:3,1.07006281,0.257239504,0.068584451
Paeru_PRECISE:CAMHB_wt:5,0.47984098700000005,1.2317353,-0.12270115100000001
Paeru_PRECISE:CAMHB_wt:6,-0.14369321200000001,1.300974217,-0.067210242
Paeru_PRECISE:LB_wt:1,4.106018158,0.316352678,-0.13703773500000002
Paeru_PRECISE:LB_wt:2,4.626268062,0.526657836,-0.013307821000000001
Paeru_PRECISE:M9glucAA_wt:1,-0.17903433,0.35710309500000004,-1.093355
Paeru_PRECISE:M9glucAA_wt:2,0.648637714,0.40673784300000004,-0.993974235
Paeru_PRECISE:M9glucAA_lowpH:1,-0.40706579600000004,0.251913322,-0.17812122600000002
Paeru_PRECISE:M9glucAA_lowpH:2,-0.8507111620000001,0.22658263,0.10038255500000001
Paeru_PRECISE:M9glucAA_DPD:1,-1.409879921,1.462136812,-0.8778354930000001
Paeru_PRECISE:M9glucAA_DPD:2,-0.868677604,1.310104935,-0.84811487
Paeru_PRECISE:M9sucAA_wt:1,0.8666592780000001,0.19174316,0.136619652
Paeru_PRECISE:M9sucAA_wt:2,0.371293125,0.41285007100000004,-0.896259523
Paeru_PRECISE:M9glucAA_NaCl:4,1.177961804,0.024176495000000003,0.16892346600000002
Paeru_PRECISE:M9glucAA_NaCl:5,1.458158584,0.09900211,0.22027858800000003
Paeru_PRECISE:M9sucAA_wt:3,0.276196057,0.412434138,-0.499754189
Paeru_PRECISE:M9sucAA_wt:4,0.673092601,0.43261544,-0.443104412
Paeru_PRECISE:R10LB_wt:1,-1.946384517,0.053581326000000006,-0.330472294
Paeru_PRECISE:M9glucAA_NaCl:6,1.603057851,0.577861724,0.005687251
Paeru_PRECISE:M9glucAA_NaCl:7,2.404451125,0.521776671,-0.042829299
Paeru_PRECISE:M9fructAA_wt:1,0.045275032,0.34649403300000003,-0.48348758500000005
Paeru_PRECISE:M9fructAA_wt:2,0.45300534000000003,0.49695026900000006,-0.514423
Paeru_PRECISE:M9GlcNAcAA_wt:1,2.859572303,0.43787598400000005,-0.9860451010000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,2.644850617,0.492209359,-1.07645526
Paeru_PRECISE:M9pyruvAA_wt:1,0.25127070500000004,0.5316131,0.615100709
Paeru_PRECISE:M9pyruvAA_wt:2,0.9609023,0.677250522,-0.29972422200000004
Paeru_PRECISE:M9fructAA_wt:3,0.8891332270000001,0.33319558400000004,-0.960559033
Paeru_PRECISE:M9fructAA_wt:4,0.9607939710000001,0.15052267400000002,-1.079649594
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.0006038080000000001,0.224441733,-1.059196874
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.284359421,0.41002322500000005,-1.040384841
Paeru_PRECISE:M9glycAA_wt:1,-0.050593455,0.397665918,-0.50263168
Paeru_PRECISE:M9glycAA_wt:2,0.23627536300000002,0.009184867000000001,-0.653262515
Paeru_PRECISE:M9pyruvAA_wt:3,0.9506455370000001,0.15855591200000002,-0.41827847900000004
Paeru_PRECISE:CAMHB_wt:7,0.061547203,0.8932064710000001,0.10322766300000001
Paeru_PRECISE:CAMHB_wt:8,-0.12814313500000002,0.96489449,0.080517659
Paeru_PRECISE:R10LB_wt:2,-2.312769115,0.20540585500000003,-0.46914187100000004
Paeru_PRECISE:R10LB_wt:3,-2.187324988,0.23200477400000002,-0.25530504400000004
Paeru_PRECISE:R10LB_wt:4,-2.890722969,0.25519520300000004,-0.44762441300000005
Paeru_PRECISE:R10LB_wt:5,-2.667194249,0.10929917600000001,-0.651896621
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.083625546,0.151242136,-0.7728419670000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.7279802200000001,-0.019102585000000002,-0.46206591100000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,3.142049041,0.040005913000000004,-0.5752086940000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.872389665,0.06410494,-0.758131348
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-0.530274833,-0.032891375,-1.469169068
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.5738022650000001,0.34724549600000004,-0.368494717
Paeru_PRECISE:M9sucAA_wt:5,-1.033817915,0.074073259,0.28712132700000004
Paeru_PRECISE:M9sucAA_wt:6,-1.020521581,0.054960666000000005,-0.020175615
Paeru_PRECISE:R10LB_wt:6,-1.5916418430000001,0.17629925,-0.596115131
Paeru_PRECISE:R10LB_wt:7,-1.5109476800000001,0.052254777,-0.541646818
Paeru_PRECISE:LB_wt:3,3.474297117,-0.159033002,0.153578412
Paeru_PRECISE:LB_wt:4,4.071704806,-0.057103632,-0.12313203700000001
Paeru_PRECISE:R10LB_NaCl:1,1.3252758500000001,-0.058212786,-0.403786317
Paeru_PRECISE:R10LB_NaCl:2,-0.38268782,-0.08685429700000001,-1.3986480079999999
Paeru_PRECISE:M9glucAA_wt:3,0.535561944,-0.209882813,0.7856216610000001
Paeru_PRECISE:M9glucAA_Zn:1,13.32313911,-6.852367782,3.389423518
Paeru_PRECISE:M9glucAA_Cu:1,12.15960838,2.067338998,-0.924034593
Paeru_PRECISE:M9glucAA_NaOCl:1,2.3438759510000002,0.6486900130000001,-0.1057051
Paeru_PRECISE:M9GlcNAcAA_8:1,0.46132096600000005,-0.9954191320000001,-0.026459023
