,A,GlpR
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.060322381,-0.391676077
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,0.468382304,-0.460194457
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,3.2667043590000002,0.2246781
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,2.694092415,0.282544124
Catabolite_repression:del_hfq_crc_wt:1,-0.5126312470000001,-0.122131208
Catabolite_repression:del_hfq_crc_wt:2,0.5126312470000001,0.122131208
Catabolite_repression:delHfq:1,4.744028912,1.705434995
Catabolite_repression:delHfq:2,5.113884021,1.856591796
Catabolite_repression:deldcrc:1,6.856062024,2.723781363
Catabolite_repression:deldcrc:2,6.329767884,2.442117953
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.34609509200000005,-0.206669699
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.5116896630000001,0.24753645000000002
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.857784756,-0.040866751
Diallyl_disulphide_treatment:PAO1_DDS:1,-1.350475498,0.083110633
Diallyl_disulphide_treatment:PAO1_DDS:2,-1.240625433,-0.059502855
Diallyl_disulphide_treatment:PAO1_DDS:3,-0.558814394,0.165662045
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.34426485,-0.051359624000000006
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.34426485,0.051359624000000006
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.19716887300000002,0.12104653600000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.486557954,0.28038883800000003
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.42086598000000003,-0.34129475600000003
HapZ_SagS_mutant:delHapZp:1,-0.500391184,-0.22985296
HapZ_SagS_mutant:delHapZp:2,-0.191274263,-0.770542382
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.104710935,0.6003393250000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.316155046,-0.259044569
HapZ_SagS_mutants:delHApZ:1,-1.502612013,-1.308376187
HapZ_SagS_mutants:delHApZ:2,-0.630306384,-0.68801494
HapZ_SagS_mutants:delHApZ:3,-1.48778014,-1.577120233
HapZ_SagS_mutants:delSagS:1,-2.162832812,-1.087491177
HapZ_SagS_mutants:delSagS:2,-1.9675953810000002,-0.750156688
HapZ_SagS_mutants:delSagS:3,-2.3864281529999998,0.22041580800000002
HapZ_SagS_mutants:delHapZp:1,-0.558278279,-0.36796555000000003
yhjH_knockout:PA_delyhjH_wt:1,-0.124172445,0.001045652
yhjH_knockout:PA_delyhjH_wt:2,0.124172445,-0.001045652
yhjH_knockout:PA_delyhjH:1,0.41208967900000004,0.17204523800000002
yhjH_knockout:PA_delyhjH:2,0.52983282,0.25657293800000003
yhjH_knockout:PA_delwspF:1,0.169640482,-0.045393533
yhjH_knockout:PA_delwspF:2,3.032374583,-0.077326974
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-17.801292019999998,-2.104731443
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-17.49055192,-2.316135268
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-16.72801432,-2.082561829
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-17.13514666,-2.268779161
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.420045453,-0.17647038
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.07847522800000001,-0.009340926000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.38426226,0.14533994
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.11425842,0.040471367
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,0.604033522,-1.302622717
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,0.563771094,-1.250346106
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.38612448800000004,-0.16298040300000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.035695085,0.004154765
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.421819573,0.15882563800000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.291572789,-0.129689473
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,3.589868652,0.447875318
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,3.524597533,0.523423916
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.291572789,0.129689473
Lung_infection_transcriptome:PA01_LS1:1,-5.049791331,0.104746288
Lung_infection_transcriptome:PA01_LS1:2,-5.074389075,-0.190372545
Lung_infection_transcriptome:PA01_CS1:1,0.026484718,0.330701099
Lung_infection_transcriptome:PA01_CS1:2,-0.026484718,-0.330701099
Testosterone_treatment:Testosterone_Control:1,2.606308405,0.49002586600000003
Testosterone_treatment:Testosterone_Control:2,-2.606308405,-0.49002586600000003
Testosterone_treatment:Testosterone_2.5:1,0.444269179,-0.28141394200000003
Testosterone_treatment:Testosterone_2.5:2,-3.300220142,-0.150337622
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-0.7054108010000001,0.234170643
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-0.755126784,0.12434208100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-1.5998137030000001,0.0059465970000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,2.033309588,-0.057998144
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,2.126051708,0.12741196200000002
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,2.8287290030000003,0.280891859
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.502650111,0.308262095
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-1.840357652,-0.277466488
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-1.199742977,0.225811793
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.8142499280000001,-0.209880387
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,0.906692747,-0.065249075
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,1.821808064,0.018522063000000002
Dispersed_cells:PAO1_dispersed_wt:1,-1.156944577,-0.00957671
Dispersed_cells:PAO1_dispersed_wt:2,1.156944577,0.00957671
Dispersed_cells:PyhjH_dispersed:1,-2.052803167,1.04764585
Dispersed_cells:PyhjH_dispersed:2,-2.942316083,1.051049708
Dispersed_cells:PA01_Planktonic:1,-0.8394596940000001,-0.47025968500000004
Dispersed_cells:PA01_Planktonic:2,-1.902338477,-0.617267094
Dispersed_cells:PAO1_Biofilm:1,-1.297414903,1.060523003
Dispersed_cells:PAO1_Biofilm:2,-2.170625517,-0.120793831
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,1.252743476,0.031741538
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,1.333118126,0.123185262
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,1.185904543,-0.258881847
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.20279000700000002,-0.079491693
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.23139262900000002,-0.095651648
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.434182636,0.17514334
gcsR_mutant:PAO1_rep_wt:1,-0.13644277900000001,0.031210804
gcsR_mutant:PAO1_rep_wt:2,0.13644277900000001,-0.031210804
gcsR_mutant:GcsR_rep:1,0.458357059,0.09008352500000001
gcsR_mutant:GcsR_rep:2,0.439454708,-0.215654011
ampC_mutation:PA_Cef_taz_wt:1,-0.48047675300000003,0.16728414700000002
ampC_mutation:PA_mutS_Cef_taz:1,-0.35789639100000004,-0.08087050500000001
ampC_mutation:PA_mutS:1,0.596147259,0.41449361500000004
ampC_mutation:PA_mutS:2,-2.43599104,-0.9366809150000001
ampC_mutation:PA_mutS:3,1.161801553,1.010350229
ampC_mutation:PA_Cef_taz_wt:2,0.48047675300000003,-0.16728414700000002
ampC_mutation:PA_mutS_Cef_taz:2,-1.132684512,0.17766910800000002
ampC_mutation:PA_mutS:4,-0.19060754100000002,0.326757324
ampC_mutation:PA_mutS:5,-2.391208416,-1.042303209
ampC_mutation:PA_mutS:6,1.8664226720000001,0.835458451
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,3.581155938,-0.726971343
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,3.440915842,-0.702302961
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,2.965031967,-1.424362085
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,2.144779017,-1.813542452
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-3.030774938,0.70637337
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-2.175583418,0.29472722
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-1.8157134240000001,0.428173713
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-1.038422113,-0.366130122
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-1.355325638,-0.39801806900000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-2.056510948,-0.833445129
n-alkanes_treatment:PA_alkane:1,-10.0337661,-0.9885015930000001
n-alkanes_treatment:PA_alkane:2,-9.509159682,-1.460264922
n-alkanes_treatment:PA_Glycerol:1,-0.035243577000000005,0.015903146
n-alkanes_treatment:PA_Glycerol:2,0.5040650480000001,0.19525841400000002
n-alkanes_treatment:PA_Glycerol:3,-0.46882147,-0.21116156100000003
Catabolise_Nucleic_Acids:L_asp:1,-1.3047260120000002,-0.18400919999999998
Catabolise_Nucleic_Acids:L_asp:2,-2.077094747,-1.093423209
Catabolise_Nucleic_Acids:DNA_1:1,0.41159150800000005,0.25617417200000003
Catabolise_Nucleic_Acids:DNA_1:2,-0.504549936,0.079367961
Catabolise_Nucleic_Acids:DNA_1:3,0.09295842800000001,-0.335542133
cysB_mutant:PAO1HH_wt:1,-0.081661194,-0.202323952
cysB_mutant:PAO1HH_wt:2,0.081661194,0.202323952
cysB_mutant:cysBHH:1,1.081323894,1.302217267
cysB_mutant:cysBHH:2,-1.514837371,0.8868234770000001
cysB_mutant:cysBHH:3,2.458772475,1.3150950350000001
ersA_knockout:delersA:1,-0.513258509,0.842414261
ersA_knockout:delersA:2,-1.320608015,0.7124306410000001
ersA_knockout:wt_BHI:1,0.760458674,-0.204086228
ersA_knockout:wt_BHI:2,-0.760458674,0.204086227
Farnesol_treatment:RNA of 0-1F_L:1,0.41527968800000004,-0.0057480610000000005
Farnesol_treatment:RNA of 0-1F_L:2,0.054507704000000004,-0.057750287000000004
Farnesol_treatment:RNA of 0-1F_L:3,-0.46978739300000005,0.06349834900000001
Farnesol_treatment:RNA of 6-F_L1:1,-2.745467646,-0.025435791000000003
Farnesol_treatment:RNA of 6-F_L1:2,-1.830251231,0.5694046260000001
Farnesol_treatment:RNA of 6-F_L1:3,-2.077142492,0.275648222
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.600470509,0.42621361
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.41208691000000003,0.250949765
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,0.343054228,-0.049918969
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.14162038400000002,-0.29947523
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,1.154177803,-0.37768814700000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-1.031512855,-0.05458832
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.511382295,-0.165945845
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.511382295,0.165945845
Metabolic_fitness_plasmid:PAO1_pAKD1:1,2.5697817350000003,-0.14236515900000002
Metabolic_fitness_plasmid:PAO1_pAKD1:2,6.780866059,0.57565482
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,3.147562009,-0.14218972600000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,3.92291062,-0.14489632200000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,8.456390978,0.042424882000000004
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,6.805661424,0.34040957800000005
Metabolic_fitness_plasmid:PAO1_pBS228:1,4.100933374,-0.17857467500000002
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.481569185,-0.508478805
Metabolic_fitness_plasmid:PAO1_RmS149:1,14.10515795,0.55146729
Metabolic_fitness_plasmid:PAO1_RmS149:2,10.986744120000001,0.6730873190000001
mexZ_knockout:del_mexZ:1,1.407360967,0.034464229
mexZ_knockout:del_mexZ:2,0.11000728900000001,-0.072151828
mexZ_knockout:del_mexZ:3,0.251889271,-0.120808888
mexZ_knockout:wt_LB:1,-1.9158315080000001,0.342544087
mexZ_knockout:wt_LB:2,0.45919735300000003,-0.07086911300000001
mexZ_knockout:wt_LB:3,1.4566341550000002,-0.27167497300000004
Mucin_glycans:ABTGC:1,-0.542579047,0.144616765
Mucin_glycans:ABTGC:2,0.8522057850000001,0.018827047
Mucin_glycans:ABTGC:3,1.318260663,0.3960664
Mucin_glycans:ABTGC:4,-0.985689396,-0.30698858
Mucin_glycans:ABTGC:5,-0.642198005,-0.25252163
Mucin_glycans:MUC5B:1,2.278517375,-0.604379993
Mucin_glycans:MUC5B:2,3.484087836,0.041047559000000004
Mucin_glycans:Glycans:1,-1.838437515,-0.26286953500000004
Mucin_glycans:Glycans:2,-0.295976432,-0.07653377800000001
NC_002516.2:Planktonic_total_RNA_Rep:1,0.963637311,0.24675452900000003
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.7149798980000001,0.15806026
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.24865741300000002,-0.40481479000000004
NC_002516.2:Biofilm_total_RNA_Rep:1,5.932340861,0.047894336
NC_002516.2:Biofilm_total_RNA_Rep:2,5.649301008,0.040274857000000004
Zinc_treatment:PA_Zn:1,-2.170592271,-0.433441322
Zinc_treatment:PA_Zn:2,-2.236302366,-0.410891031
Zinc_treatment:PA_Zn:3,1.6299533290000001,-0.42300025100000005
Zinc_treatment:PA_Zn_wt:1,-0.000486484,-0.034082807
Zinc_treatment:PA_Zn_wt:2,0.000486484,0.034082807
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.050913471,-0.010809735000000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.050913471,0.010809735000000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,3.290320173,1.3083759910000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,3.400084937,0.36518155900000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,3.912025801,0.6147505010000001
Paeru_PRECISE:CAMHB_wt:1,2.830309965,0.393809793
Paeru_PRECISE:CAMHB_wt:2,5.60124487,0.361134858
Paeru_PRECISE:CAMHB_wt:3,4.61884258,0.6055039210000001
Paeru_PRECISE:CAMHB_wt:4,4.787855104,0.33831091100000005
Paeru_PRECISE:M9glucAA_Pqt10:1,0.38273455,0.147181306
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.346764276,-0.5308556320000001
Paeru_PRECISE:M9glucAA_Pqt:1,-1.012509503,0.048387381
Paeru_PRECISE:M9glucAA_Pqt:2,-0.734173536,-0.195979074
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-0.820811501,0.31112052100000004
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.794277322,-0.037024234
Paeru_PRECISE:M9glucAA_NaCl:1,5.471607443,0.8444990240000001
Paeru_PRECISE:M9glucAA_NaCl:2,4.780217905,0.9437707240000001
Paeru_PRECISE:M9glucAA_NaCl:3,5.471392015,0.9340995510000001
Paeru_PRECISE:CAMHB_wt:5,3.364494284,0.60154302
Paeru_PRECISE:CAMHB_wt:6,3.575613916,0.5409107510000001
Paeru_PRECISE:LB_wt:1,11.36053968,0.7456889990000001
Paeru_PRECISE:LB_wt:2,10.90572844,0.9186966240000001
Paeru_PRECISE:M9glucAA_wt:1,-0.12097207600000001,0.35798023700000003
Paeru_PRECISE:M9glucAA_wt:2,0.6641138010000001,0.13172688800000001
Paeru_PRECISE:M9glucAA_lowpH:1,2.141684035,0.8908022590000001
Paeru_PRECISE:M9glucAA_lowpH:2,1.8023253970000002,0.816235228
Paeru_PRECISE:M9glucAA_DPD:1,0.01125593,0.22422598600000002
Paeru_PRECISE:M9glucAA_DPD:2,0.444963981,0.35259534800000003
Paeru_PRECISE:M9sucAA_wt:1,0.705172546,0.225801718
Paeru_PRECISE:M9sucAA_wt:2,0.394394471,0.27043980500000003
Paeru_PRECISE:M9glucAA_NaCl:4,5.280047462,0.9276080090000001
Paeru_PRECISE:M9glucAA_NaCl:5,5.46573935,0.9528794270000001
Paeru_PRECISE:M9sucAA_wt:3,0.357810098,0.591225552
Paeru_PRECISE:M9sucAA_wt:4,0.15976510300000002,0.329230962
Paeru_PRECISE:R10LB_wt:1,0.5324970480000001,0.305112965
Paeru_PRECISE:M9glucAA_NaCl:6,3.36109294,0.8651578510000001
Paeru_PRECISE:M9glucAA_NaCl:7,3.937262501,0.8137746210000001
Paeru_PRECISE:M9fructAA_wt:1,1.098301881,1.025558038
Paeru_PRECISE:M9fructAA_wt:2,0.7233879950000001,1.023644921
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.0739792910000001,0.16124917600000002
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.5444601560000001,0.178157761
Paeru_PRECISE:M9pyruvAA_wt:1,1.104501849,0.7376629
Paeru_PRECISE:M9pyruvAA_wt:2,0.881712789,1.272025121
Paeru_PRECISE:M9fructAA_wt:3,1.833246895,0.014951335000000001
Paeru_PRECISE:M9fructAA_wt:4,1.861361326,-0.42935635
Paeru_PRECISE:M9GlcNAcAA_wt:3,-0.518459442,0.77255353
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.96344776,0.881265988
Paeru_PRECISE:M9glycAA_wt:1,13.64263959,2.367574189
Paeru_PRECISE:M9glycAA_wt:2,14.1999497,2.211782884
Paeru_PRECISE:M9pyruvAA_wt:3,0.069810221,0.714790806
Paeru_PRECISE:CAMHB_wt:7,4.665585835,0.725511672
Paeru_PRECISE:CAMHB_wt:8,5.959242172,0.7813104240000001
Paeru_PRECISE:R10LB_wt:2,0.677227742,0.446659896
Paeru_PRECISE:R10LB_wt:3,0.288718951,0.5120791410000001
Paeru_PRECISE:R10LB_wt:4,0.27565317,-0.41076873900000005
Paeru_PRECISE:R10LB_wt:5,0.32211290600000003,-0.292575709
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.301448435,-0.06891648
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.38782895500000003,-0.646323855
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,0.593392649,-0.358191654
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.6218587750000001,-0.20162774
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,0.5741791070000001,-0.155831157
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.845299836,0.181298856
Paeru_PRECISE:M9sucAA_wt:5,1.4266103430000001,1.140344289
Paeru_PRECISE:M9sucAA_wt:6,2.333348667,0.81965544
Paeru_PRECISE:R10LB_wt:6,0.5635585040000001,0.375218357
Paeru_PRECISE:R10LB_wt:7,0.683118553,0.36030838800000003
Paeru_PRECISE:LB_wt:3,11.35088976,1.259226267
Paeru_PRECISE:LB_wt:4,10.58484138,1.22744785
Paeru_PRECISE:R10LB_NaCl:1,-0.144066214,-1.197707374
Paeru_PRECISE:R10LB_NaCl:2,-0.495430554,-0.7279454190000001
Paeru_PRECISE:M9glucAA_wt:3,0.24704508800000002,1.126693294
Paeru_PRECISE:M9glucAA_Zn:1,11.92247705,2.119156018
Paeru_PRECISE:M9glucAA_Cu:1,1.893801577,0.26169404500000004
Paeru_PRECISE:M9glucAA_NaOCl:1,1.667004898,0.696820489
Paeru_PRECISE:M9GlcNAcAA_8:1,-2.525725317,1.263071997
Paeru_PRECISE:M9GlcNAcAA_8:2,-0.595536042,0.540519602
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.3111302980000001,-0.335736234
Paeru_PRECISE:M9GlcNAcAA_4:2,0.846304987,1.253908188
Paeru_PRECISE:M9GlcNAcAA_2:1,0.8548183730000001,0.144619044
Paeru_PRECISE:M9GlcNAcAA_2:2,0.39162417600000005,0.7265718010000001
Paeru_PRECISE:M9GlcNAcAA_1:1,2.253596445,0.262326636
Paeru_PRECISE:M9GlcNAcAA_1:2,1.097840413,0.41839607300000003
Paeru_PRECISE:M9glucAA_NaOCl:2,-0.93667236,0.40718898400000003
Paeru_PRECISE:M9glucAA_Cu:2,1.817461962,-4.942723407
Paeru_PRECISE:M9glucAA_Fe:1,1.099312304,0.47532653900000005
Paeru_PRECISE:M9glucAA_Fe:2,-0.47252103300000003,-0.579444327
Paeru_PRECISE:M9glucAA_Zn:2,0.546544826,-0.536521546
Paeru_PRECISE:M9glucAA_wt:4,-0.790186814,-1.616400419
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-2.300588997,-0.06805594200000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-2.047989935,-0.27589399200000003
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-1.516079543,-0.044422773000000006
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.044053458000000004,0.079708715
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.397880226,-0.040436006000000004
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.35382676700000004,-0.039272708
relA-spoT_double-mutant:plank_WT_1:1,0.24366487,0.109475049
relA-spoT_double-mutant:plank_WT_1:2,-0.340176646,-0.20872673500000002
relA-spoT_double-mutant:plank_WT_1:3,0.09651177600000001,0.099251687
relA-spoT_double-mutant:plank_rel-spot:1,0.36011663600000005,-0.337273099
relA-spoT_double-mutant:plank_rel-spot:2,0.45144234200000005,-0.199377513
Rosmarinic_acid:PAO1-100UMRA:1,0.08108029400000001,-0.19982683
Rosmarinic_acid:PAO1-100UMRA:2,0.039951383,-0.28077988
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.108748811,0.174640335
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.183520085,-0.042499201
Rosmarinic_acid:PAO1_DMSO_Control:3,0.292268897,-0.13214113300000002
Tf_toxin_expression:PAO1_WT:1,1.883035605,-0.07757508
Tf_toxin_expression:PAO1_WT:2,-1.883035605,0.07757508
Tf_toxin_expression:PAO1_derfA:1,5.219887928,0.926286798
Tf_toxin_expression:PAO1_derfA:2,3.5580804610000003,0.48494678300000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-5.434044141,0.630800653
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-6.785574784,0.337090897
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-7.182714763,-0.464842464
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-5.443242735,-0.531839016
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-3.5155889030000003,0.184484107
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-3.967352607,0.034190629
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-1.079544987,-0.065067901
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,1.079544987,0.065067901
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,10.11937191,0.871787991
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,8.874345023,0.493755453
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.420671744,-0.236890921
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.550392057,-0.393181004
natural_RNA_aptamers:PA_Water_rep_wt:1,0.0934011,0.131891152
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.0934011,-0.131891151
natural_RNA_aptamers:PA_FMN_rep:1,-0.803439295,-0.14681422300000002
natural_RNA_aptamers:PA_FMN_rep:2,-0.274400911,-0.045813245
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.336169783,-0.050131247000000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.476960017,0.42233981800000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.471904345,0.21279620100000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,0.8349705380000001,0.350072833
