,A,cysB
rcsB:del_rcsB_D56A:3.0,-5.805063612,-0.0587842102
rcsB:del_rcsB_M88A:2.0,0.0709381229,-0.3626563835
rcsB:del_rcsB_H77A:3.0,6.497814105,-0.4916755222
rcsB:del_rcsB_L108A:3.0,-3.7082923223,-0.5221973817000001
ribodepletion:RiboZero:1.0,-0.1382233937,-0.038322843100000004
ribodepletion:RiboZero:2.0,0.1382233937,0.038322843100000004
single_carbon_source:mucic:1.0,0.2169875377,-0.11296710180000001
single_carbon_source:mucic:2.0,-0.2169875377,0.11296710180000001
single_carbon_source:tartarate:1.0,0.8598322895,0.1010645626
single_carbon_source:tartarate:2.0,0.3460820089,0.10245201100000001
ssrA_ssrB_TCS:ssrB_minus:1.0,0.1532186546,-0.0920085295
ssrA_ssrB_TCS:ssrB_minus:2.0,0.7796266654,0.0047701061
ssrA_ssrB_TCS:ssrB_minus:3.0,-0.9328453201,0.0872384234
ssrA_ssrB_TCS:ssrB_plus:1.0,-0.4019852822,-0.7479757527
ssrA_ssrB_TCS:ssrB_plus:2.0,-0.653973966,-0.7675486087000001
ssrA_ssrB_TCS:ssrB_plus:3.0,0.30332158670000003,-0.5649571481
yedF:WT:1.0,-0.1120570649,0.2312407519
yedF:WT:2.0,0.1120570649,-0.2312407519
yedF:del_yedF:1.0,2.4791524449,2.2310649158
yedF:del_yedF:2.0,0.8450711335000001,1.6984894641000001
yedF:del_yedF:3.0,-4.8403094431,1.9578239607999999
14028S_paratyphiA:37C_stationary:1.0,1.2067273897,0.1502846782
14028S_paratyphiA:42C_log:1.0,0.1445803126,-0.47436591980000004
14028S_paratyphiA:37C_log:1.0,-0.2143905104,0.054340955
14028S_paratyphiA:42C_log:2.0,0.9715618388,-0.2367925345
14028S_paratyphiA:37C_stationary:2.0,0.9480987206,0.33389910310000004
14028S_paratyphiA:37C_log:2.0,0.2143905104,-0.054340955
7TF:hilC:1.0,-0.5409111795,-0.8193175014
7TF:del_hilD:1.0,-0.1418239228,0.3152464336
7TF:WT:1.0,0.0548728422,0.0677179696
7TF:hilD:1.0,-0.8881976682,1.6254683806
7TF:WT:2.0,-0.22305799850000002,0.0188774575
7TF:del_sprB:1.0,-0.46873381470000003,-0.1690457638
7TF:del_rtsB:1.0,-0.3258563291,0.11397615970000001
7TF:rtsA:1.0,-1.2032595811,-0.6100504183000001
7TF:del_invF:1.0,-0.13958078940000002,0.1018867405
7TF:sprB:1.0,-0.8665090178,-0.5590932653
7TF:hilD:2.0,-0.7284154929000001,1.2304247766
7TF:del_invF:2.0,-0.17534288820000002,0.0315735914
7TF:del_rtsB:2.0,-0.3911411869,-0.1216219546
7TF:hilC:2.0,-0.019700291300000002,-0.5550523099
7TF:WT:3.0,0.1982606488,-0.0283090341
7TF:del_hilD:2.0,-0.149220549,0.2187519989
7TF:rtsA:2.0,-0.18622397770000002,-0.2749853715
7TF:invF:1.0,-0.17616430830000002,0.0851261353
7TF:invF:2.0,-0.4154964532,-0.6645176846
7TF:sprB:2.0,-1.1149823592,-0.6334134887
7TF:del_sprB:2.0,-0.7372703209,0.010097412200000001
7TF:WT:4.0,-0.030075492500000002,-0.058286393000000006
MMC:del_rtcB_No treatment:1.0,1.1387032592,0.0910905726
MMC:WT_No_treatment:1.0,1.3860012079000001,0.3607995391
MMC:WT_No_treatment:2.0,-3.2610900221,-0.3061045021
MMC:del_rtcR_No_treatment:1.0,-3.1653349078,-0.3700586048
MMC:del_rtcR_3mM_MMC:1.0,-4.8692832253,-0.9315325901
MMC:WT_No_treatment:3.0,1.8750888142000002,-0.054695037
MMC:del_rtcB_3mM_MMC:1.0,-6.1652145913,-0.7176424313
MMC:del_rtcB_3mM_MMC:2.0,-6.0429842203,-0.820111315
MMC:del_rtcR_3mM_MMC:2.0,-3.3862660331,-0.46157346390000004
MMC:del_rtcR_3mM_MMC:3.0,-6.4378037123,-0.53719255
MMC:del_rsr_No_treatment:1.0,-2.6208890176,-0.6964000274000001
MMC:del_rtcB_3mM_MMC:3.0,-5.9908717303,-0.40483376870000004
MMC:del_rtcR_No_treatment:2.0,-2.3173498603000002,-0.6486923839000001
MMC:del_rsr_3mM_MMC:1.0,-3.7083987302,-0.3608790201
MMC:del_rtcB_No treatment:2.0,0.7204783612,0.10505076390000001
MMC:WT_3mM_MMC:1.0,-2.9342507962,-0.8945187649
MMC:del_rsr_3mM_MMC:2.0,-3.6293478002,-0.6220539718
MMC:WT_3mM_MMC:2.0,-3.7050952772,-0.5573551346
MMC:del_rsr_No_treatment:2.0,-0.5561017833,0.1392617233
MMC:del_rtcB_No treatment:3.0,1.3633500511,0.34219029430000003
MMC:del_rsr_No_treatment:3.0,0.5534149298000001,-0.085574457
Nontyphoidal_comparisons:rep:1.0,-0.6382729496,-0.1627086574
Nontyphoidal_comparisons:rep:2.0,0.8123112583000001,0.1677469834
Nontyphoidal_comparisons:rep:3.0,-0.1740383087,-0.0050383259000000005
araC:delta_araC_LB:1.0,-0.8319463346,0.0326036227
araC:WT_LB:1.0,0.183402754,0.1278293762
araC:WT_LB:2.0,-0.183402754,-0.1278293762
araC:delta_araC_LB:2.0,-0.059328605300000004,0.2111022361
csgD:WT_planktonic_TP1:1.0,-1.71241206e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,1.7557414686000001,-0.4539253603
csgD:WT_aggregate_TP2:1.0,1.0015517703,-1.5175142858
csgD:del_csgD_planktonic_TP1:1.0,0.26488745950000003,-0.3252681049
csgD:WT_planktonic_TP3:1.0,0.9417833169000001,-0.4489018454
csgD:del_csgD_planktonic_TP3:1.0,3.1079141667,-0.8545724614
csgD:WT_planktonic_TP2:1.0,0.3771179411,-0.4123333053
csgD:WT_aggregate_TP3:1.0,3.5888604394,-1.8993675878
csgD:PcsgD_planktonic_lux_TP1:1.0,0.7288003348000001,0.2064271856
csgD:PcsgD_planktonic_lux_TP4:1.0,0.4794063389,0.035069075400000004
csgD:PcsgD_aggregate_lux_TP3:1.0,2.6748980331,-1.8254208417000002
csgD:PcsgD_planktonic_lux_TP2:1.0,-0.2360749957,0.0964289621
csgD:PcsgD_planktonic_lux_TP3:1.0,0.5119852727,-0.4757873717
csgD:del_csgD_planktonic_TP4:1.0,10.1147502465,-0.5704487083
csgD:WT_aggregate_TP4:1.0,5.653247487,-1.3306443144
csgD:PcsgD_aggregate_lux_TP4:1.0,6.1968114337,-0.7063485426
csgD:PcsgD_aggregate_lux_TP2:1.0,1.0068741521,-1.0839430829
csrA:10min_LB_csrA:1.0,3.2072549679,-3.9257457852
csrA:10min_LB_WT:1.0,2.9189593474,-4.0273422226
csrA:2.5min_LB_csrA:1.0,1.7052502171000001,-3.8638730989
csrA:5min_mLPM_WT:1.0,18.094494527,-1.0534883408
csrA:15min_mLPM_csrA:1.0,11.7976645158,-1.0163829514
csrA:5min_LB_WT:1.0,2.4866946016,-4.5632163554
csrA:2.5min_LB_WT:1.0,1.5218488247000002,-3.5485660859
csrA:0min_LB_WT:1.0,0.1489554321,0.023803836300000002
csrA:15min_LB_WT:1.0,3.1016283418,-3.7505273339
csrA:0min_mLPM_WT:1.0,21.902657003,0.5749533136
csrA:15min_LB_csrA:1.0,3.0763361914,-3.0479954238
csrA:15min_mLPM_WT:1.0,18.288057951,0.3657474236
csrA:15min_LB_csrA:2.0,4.5701893748,-3.3445824038
csrA:0min_mLPM_WT:2.0,22.4617456233,0.745752474
csrA:0min_LB_csrA:1.0,0.5253319509000001,0.0659822084
csrA:15min_LB_WT:2.0,3.424016773,-3.309889568
csrA:15min_mLPM_WT:2.0,14.7188152263,-0.3082201396
csrA:5min_LB_WT:2.0,2.5585127984,-4.4697193618
csrA:5min_mLPM_WT:2.0,15.5973254943,-1.3353403476
csrA:2.5min_LB_WT:2.0,1.6160036916,-3.5224252951
csrA:5min_mLPM_csrA:1.0,13.1294627588,-2.0627969103
csrA:0min_LB_csrA:2.0,0.5887171208,0.1274290563
csrA:15min_mLPM_csrA:2.0,12.1222597704,-0.9457778148
csrA:5min_mLPM_csrA:2.0,12.845049597500001,-2.1811322917
csrA:10min_LB_WT:2.0,3.5740323072,-4.0822964289
csrA:0min_LB_WT:2.0,-0.1489554321,-0.023803836300000002
csrA:5min_LB_csrA:1.0,2.4853753842,-4.288516728
csrA:10min_mLPM_csrA:1.0,12.2208588024,-1.5661484842
csrA:10min_mLPM_csrA:2.0,12.9430683007,-1.3956703058
csrA:5min_LB_csrA:2.0,2.6924644777,-4.0729431115
csrA:2.5min_LB_csrA:2.0,1.5045369926999999,-3.7204751528
csrA:10min_LB_csrA:2.0,3.2771376638,-3.4813956602
flagellum:ΔSTM14_1829 :1.0,-4.7351330135000005,-0.6569857648
flagellum:ΔSTM14_1829 :2.0,-4.6019206037,-0.5873585889
flagellum:WT:1.0,-0.7218772874,-0.2214897381
flagellum:WT:2.0,0.622334778,0.1497172705
flagellum:ΔSTM14_1829 :3.0,-3.046545877,-0.6585887916000001
flagellum:WT:3.0,0.0995425094,0.0717724676
fliA:del_rpoF:1.0,-0.0801657233,-0.3323065834
fliA:WT:1.0,-0.3496143559,0.2826578899
fliA:del_rpoF:2.0,-1.2890691969999999,-0.9101245028
fliA:WT:2.0,0.3496143559,-0.2826578899
mgtC:empty_pUH21:1.0,0.4068150546,0.0026334705
mgtC:pUH_mgtC:1.0,4.3180466162,0.8898290692
mgtC:empty_pUH21:2.0,-0.4068150546,-0.0026334705
mgtC:pUH_mgtC:2.0,4.2327681226,1.0303612725
mgtCBR:empty_pBAD18:1.0,0.3229093004,0.07325968370000001
mgtCBR:mgtC_pBAD113:1.0,2.1410278236,0.35186508040000003
mgtCBR:empty_pBAD18:2.0,-0.3229093004,-0.07325968370000001
mgtCBR:mgtC_pBAD113:2.0,2.4160496538,0.4449502356
novobiocin:100_Novobiocin_60min:1.0,14.9539671258,0.6509548555
novobiocin:500_Novobiocin_60min:1.0,16.2345012874,1.6428927029
novobiocin:0_Novobiocin_60min:1.0,16.9342778983,0.9143633885
novobiocin:0_Novobiocin_0min:1.0,-0.9250246944,-0.0752397514
novobiocin:100_Novobiocin_60min:2.0,15.3807008739,0.6678493176
novobiocin:0_Novobiocin_10min:1.0,-2.9360350064,0.1897760098
novobiocin:500_Novobiocin_20min:1.0,-3.1652648386,-0.7334042148000001
novobiocin:0_Novobiocin_20min:1.0,17.2986549464,1.3192282311
novobiocin:0_Novobiocin_60min:2.0,17.1774154404,0.9835763658000001
novobiocin:0_Novobiocin_10min:2.0,-3.2052559771,0.23359581640000002
novobiocin:500_Novobiocin_60min:2.0,19.0497606086,1.6764540711
novobiocin:0_Novobiocin_60min:3.0,17.2452124844,1.1191160021
novobiocin:500_Novobiocin_10min:1.0,-4.4411745143,-0.48106151950000003
