,BSU__misc_RNA_42
MG-0.1_1,-0.6031000000000001
MG+5_1,-0.1883
MG+10_1,-0.22290000000000001
MG+15_1,-1.1069
MG+25_1,-0.5717
MG+45_1,-0.2144
MG+120_1,-1.3896
MG+150_1,-0.5906
MG-0.1_2,-0.7355
MG-0.2_2,-0.40280000000000005
MG+5_2,-0.577
MG+10_2,-0.33530000000000004
MG+15_2,0.0354
MG+25_2,-0.7525000000000001
MG+45_2,-0.9963000000000001
MG+60_2,-0.4912
MG+90_2,-0.8292
MG+120_2,-0.4823
MG-0.1_3,0.1955
MG-0.2_3,-0.23500000000000001
MG+5_3,-0.9222
MG+10_3,-0.7099000000000001
MG+15_3,-0.13770000000000002
MG+25_3,-0.29560000000000003
MG+45_3,0.0026000000000000003
MG+60_3,-0.42560000000000003
MG+90_3,-0.14850000000000002
MG+120_3,-0.423
MG+150_3,0.0287
