,A,MvfR,LasR
Catabolite_repression:del_hfq_crc_wt:2,0.7366213314000001,0.237810716,0.22934700600000002
Catabolite_repression:delHfq:1,-7.2814372432,-0.097118517,-1.0218407
Catabolite_repression:delHfq:2,-7.6777480294,-0.143005193,-0.842225038
Catabolite_repression:deldcrc:1,-7.2660889776,0.68257077,-0.7974817540000001
Catabolite_repression:deldcrc:2,-7.7700369572,0.6881653990000001,-0.9672358950000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.6414870572,0.036173258,0.012329111
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-1.3781877842,-0.258900836,4.54e-05
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.736700727,0.222727578,-0.012374476
Diallyl_disulphide_treatment:PAO1_DDS:1,-24.6287209247,-2.114991861,-1.925900079
Diallyl_disulphide_treatment:PAO1_DDS:2,-26.4789694169,-2.389034181,-2.040655355
Diallyl_disulphide_treatment:PAO1_DDS:3,-23.8041272904,-2.491788289,-2.043583728
Dispersed_cells:PAO1_dispersed_wt:1,1.3447773245,-0.26778798,0.01499367
Dispersed_cells:PAO1_dispersed_wt:2,-1.3447773245,0.26778798,-0.01499367
Dispersed_cells:PyhjH_dispersed:1,-3.8039013408,0.115259018,0.179219024
Dispersed_cells:PyhjH_dispersed:2,-5.2987329351,0.17741358200000001,-0.12194110100000001
Dispersed_cells:PA01_Planktonic:1,19.7401877521,2.420158931,3.436539666
Dispersed_cells:PA01_Planktonic:2,20.1043790906,2.317989482,3.380787009
Dispersed_cells:PAO1_Biofilm:1,12.6412616926,1.2288197840000001,2.046216255
Dispersed_cells:PAO1_Biofilm:2,13.537784287400001,1.268578699,1.9426497999999999
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-4.3993745559,-0.767040559,-0.39226972600000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-4.025785663,-0.642281149,-0.420794559
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-2.9442908088,-0.988851695,-0.47938401
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.2085843691,-0.18119601200000002,-0.0028804290000000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.0390592374,0.093449554,0.028441178
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.16952513160000002,0.087746458,-0.025560749
Farnesol_treatment:RNA of 0-1F_L:1,0.042753673900000004,0.078102826,0.15967414300000002
Farnesol_treatment:RNA of 0-1F_L:2,1.38804201,0.010290311,0.084378612
Farnesol_treatment:RNA of 0-1F_L:3,-1.4307956839,-0.08839313700000001,-0.244052755
Farnesol_treatment:RNA of 6-F_L1:1,-2.6931537524999998,-0.43347169900000004,-0.40241139000000004
Farnesol_treatment:RNA of 6-F_L1:2,0.4893626142,-0.380391698,-0.035603149
Farnesol_treatment:RNA of 6-F_L1:3,0.7032406991,-0.296168989,-0.023179278
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.3258317059,0.31999138800000004,0.057901224
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.3258317059,-0.31999138800000004,-0.057901224
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.5321518891,-0.041224331,0.235935997
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.8410257946,-0.188116224,-0.038819799
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.1781653363,0.103213052,0.210970284
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.8361494208,0.16319017500000002,0.082077386
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,4.0394015468,0.283508498,1.51541369
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,1.7959914426,0.02486421,-0.25475691
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-2.8103061997000003,-0.291267437,-0.03829076
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,4.6952686704,0.322706612,1.1763592840000001
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.6053102313000001,0.32013562,-0.006893717000000001
HapZ_SagS_mutant:delHapZp:1,1.0042554511,0.23970084600000002,-0.015933804
HapZ_SagS_mutant:delHapZp:2,2.264756903,-0.096816129,-0.007714923
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.1987303402,-0.38823330500000003,0.011440886
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.5934201089000001,0.068097685,-0.004547169
HapZ_SagS_mutants:delHApZ:1,3.1198449095,0.149121477,0.019541576
HapZ_SagS_mutants:delHApZ:2,3.4306198685,-0.08750917200000001,0.040148245
HapZ_SagS_mutants:delHApZ:3,3.3411486447,-0.095286717,-0.049613529
HapZ_SagS_mutants:delSagS:1,6.209787616,0.345292351,0.07185768000000001
HapZ_SagS_mutants:delSagS:2,6.5429948896,-0.038554736,-0.096547533
HapZ_SagS_mutants:delSagS:3,3.742338503,-0.226031893,0.061252398000000007
HapZ_SagS_mutants:delHapZp:3,1.0101696563,0.044806413,-0.032713576
Lung_infection_transcriptome:PA01_LS1:1,-6.0606555193,0.6732437290000001,-0.48260402500000005
Lung_infection_transcriptome:PA01_LS1:2,-6.2481203327,0.7508151190000001,-0.534390864
Lung_infection_transcriptome:PA01_CS1:1,-0.260990739,-0.037261268,0.20228673600000002
Lung_infection_transcriptome:PA01_CS1:2,0.260990739,0.037261268,-0.20228673600000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-3.7586992168,-0.139617408,-0.395725262
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,3.7586992168,0.139617408,0.395725262
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-12.3518517194,-0.2103429,-2.320526849
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-11.8440696765,-0.30419735600000003,-3.729719845
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-12.3006619197,0.20327191600000002,-1.544274588
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-14.2132714836,1.058022266,-2.248372752
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-12.2209311391,-1.080843779,-2.627499636
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-13.4604004597,-0.662596959,-2.108245462
Metabolic_fitness_plasmid:PAO1_pBS228:1,-16.2547931247,-0.5555231230000001,-1.100666626
Metabolic_fitness_plasmid:PAO1_pBS228:2,-14.5117807547,0.048767129000000006,-1.851644591
Metabolic_fitness_plasmid:PAO1_RmS149:1,-13.5322177697,-1.938449029,-2.522716308
Metabolic_fitness_plasmid:PAO1_RmS149:2,-13.384465412499999,-0.804155972,-2.6100389330000002
Mucin_glycans:ABTGC:1,0.466564923,-0.166523427,0.106081279
Mucin_glycans:ABTGC:2,-0.5298822135,-0.189707712,0.065908715
Mucin_glycans:ABTGC:3,-0.7259562752000001,0.068028775,0.059672357
Mucin_glycans:ABTGC:4,-0.2508076154,0.174790954,-0.084842527
Mucin_glycans:ABTGC:5,1.0400811812,0.11341141,-0.14681982300000002
Mucin_glycans:MUC5B:1,-9.0935098607,-1.245314519,-1.153228564
Mucin_glycans:MUC5B:2,-7.7298650064,-1.069730755,-1.06601937
Mucin_glycans:Glycans:1,-1.6988380445,-0.18284466300000002,-0.020155132000000003
Mucin_glycans:Glycans:2,-1.7902173677,-0.28472658300000003,-0.125891687
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-3.5033081,0.9023432100000001,0.710271776
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-4.3594731338,0.82541595,0.669587188
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-4.0177800023,0.651804515,0.82076403
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-6.2623459183,-0.866004749,-0.574471202
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-4.4570808127,-0.706400531,-0.51346244
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-4.6470390226,-0.706872876,-0.166883584
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,2.9683772555,0.871880325,0.31617947300000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,5.010826189,0.936537024,0.42934114100000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,3.4126703253,0.7627375270000001,0.49388289300000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-4.7749881694,-0.9827922760000001,-0.537069738
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-2.5636041189,-0.8101435170000001,-0.6025496020000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-4.0532814815,-0.7782190840000001,-0.09978416700000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.1634982536,-0.051875335,-0.101838759
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.1634982536,0.051875335,0.101838759
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-3.1441961187,-0.573318732,-0.7203007140000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-2.4543339277,-0.453419312,-0.5795345
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-1.5719010043,0.10352649400000001,-0.052298168000000006
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-1.7293227764,-0.112172063,-0.133183507
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-9.646034955,-0.185153645,-1.019524412
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-10.1620000451,-0.063034923,-0.883397654
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-10.5501006684,0.10640290300000001,-0.809966332
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-9.7069386272,-0.01440429,-0.795055186
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.07207072640000001,-0.15381113600000001,-0.12396103400000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.07411266700000001,-0.13423800800000002,0.032687451
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.2004121734,0.155820926,0.027931987000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.054228780000000004,0.132228218,0.063341596
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-11.2798308534,0.998522416,1.234889918
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-10.6901426346,1.09484848,1.292614327
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.0964573055,-0.10973553500000001,-0.102847648
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.08546214340000001,-0.090156733,0.053806554000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.1819194489,0.199892268,0.049041095
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-3.7229168647,-0.554161483,-0.104583036
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-3.3840115106,-0.440528387,0.168933887
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.8521571456,-0.171795038,-1.145558739
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-2.5414612073000002,-0.052160028000000004,-0.30502764600000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,2.1605732417,0.210519218,-0.019114148
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,2.4524465347,0.390486426,0.045401791000000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.4939085988,0.393684226,-0.090638493
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-1.8336756115,-0.334972357,-0.616420651
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-2.6268136669,-0.34114892500000005,-0.6899712650000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.0837936011,-0.38461224,-0.6804168030000001
Rosmarinic_acid:PAO1-100UMRA:1,14.4596976471,0.6874210900000001,-0.17928074600000002
Rosmarinic_acid:PAO1-100UMRA:2,14.0895484146,0.49502695900000004,-0.446978072
Rosmarinic_acid:PAO1_DMSO_Control:1,0.1342203301,0.069131069,-0.075154707
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.5144475943,-0.14324909600000002,0.092248326
Rosmarinic_acid:PAO1_DMSO_Control:3,0.3802272642,0.074118026,-0.017093619
Testosterone_treatment:Testosterone_Control:1,-0.5236172435,0.011293747000000002,0.344263773
Testosterone_treatment:Testosterone_Control:2,0.5236172435,-0.011293747000000002,-0.344263773
Testosterone_treatment:Testosterone_2.5:1,-0.2497866121,-0.194973257,0.08757832600000001
Testosterone_treatment:Testosterone_2.5:2,0.3593097403,-0.001021902,-0.5115753670000001
Tf_toxin_expression:PAO1_WT:1,-0.1122968433,0.005750044,0.091842224
Tf_toxin_expression:PAO1_WT:2,0.1122968433,-0.005750044,-0.091842224
Tf_toxin_expression:PAO1_derfA:1,-1.4393797402000001,0.324632625,0.025127328
Tf_toxin_expression:PAO1_derfA:2,-1.2982458736,0.251427354,-0.030667007000000003
Zinc_treatment:PA_Zn:1,-6.1028116252,-0.47646701100000005,0.015745978
Zinc_treatment:PA_Zn:2,-5.8708571423,-0.27825303900000004,-0.541690329
Zinc_treatment:PA_Zn:3,-6.7698712955,-0.6765419920000001,-0.018939825
Zinc_treatment:PA_Zn_wt:1,-0.058265773400000005,-0.11527090300000001,0.198642266
Zinc_treatment:PA_Zn_wt:2,0.058265773400000005,0.11527090300000001,-0.198642266
Paeru_PRECISE:CAMHB_wt:1,-16.2565534485,-1.724449466,1.002894277
Paeru_PRECISE:CAMHB_wt:2,-17.8525217528,-1.689709447,0.8703951480000001
Paeru_PRECISE:CAMHB_wt:3,-16.9053564363,-1.415219061,0.491913115
Paeru_PRECISE:CAMHB_wt:4,-17.5413570599,-1.570325889,0.283143188
Paeru_PRECISE:M9glucAA_Pqt10:1,-2.609813189,-0.00321871,0.845299804
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.0210157021,-0.428745178,0.20408688600000002
Paeru_PRECISE:M9glucAA_Pqt:1,2.068010168,-0.377988484,0.092523173
Paeru_PRECISE:M9glucAA_Pqt:2,2.9359561076,-0.283273,0.18508659400000002
Paeru_PRECISE:M9glucAA_wo_Pqt:1,4.1440216515,-0.33750726600000003,0.055735102
Paeru_PRECISE:M9glucAA_wo_Pqt:2,3.9266810152,-0.47955949000000003,0.064952101
Paeru_PRECISE:M9glucAA_NaCl:1,-21.3249544981,-1.798204653,-0.615145488
Paeru_PRECISE:M9glucAA_NaCl:2,-21.4604982055,-1.951515799,-0.18912741800000002
Paeru_PRECISE:M9glucAA_NaCl:3,-21.0327452602,-1.703518764,-0.184010595
Paeru_PRECISE:CAMHB_wt:5,-17.663946449,-1.7570263110000002,0.49946384200000005
Paeru_PRECISE:CAMHB_wt:6,-17.5083316571,-1.674981904,0.383910177
Paeru_PRECISE:LB_wt:1,-5.0352480682,-0.42736322,-1.200370175
Paeru_PRECISE:LB_wt:2,-5.9903140925,0.24142955100000002,-0.44726726600000005
Paeru_PRECISE:M9glucAA_wt:1,0.6709774262,-0.042096763,-0.34316687300000004
Paeru_PRECISE:M9glucAA_wt:2,-0.6709774262,0.042096763,0.34316687300000004
Paeru_PRECISE:M9glucAA_lowpH:1,-3.0156686502,0.340756084,0.31498137600000004
Paeru_PRECISE:M9glucAA_lowpH:2,-2.8631842206,0.35119838400000003,0.11533163900000001
Paeru_PRECISE:M9glucAA_DPD:1,0.1825648345,-0.531647996,-0.264098703
Paeru_PRECISE:M9glucAA_DPD:2,-0.016065088300000002,-0.660507477,-0.161188735
Paeru_PRECISE:M9sucAA_wt:1,-7.5719102284,-0.156441395,-0.6556002860000001
Paeru_PRECISE:M9sucAA_wt:2,-7.0116699132,-0.704755798,-0.28138187600000003
Paeru_PRECISE:M9glucAA_NaCl:4,-21.5466669039,-1.884814117,-0.40335229100000003
Paeru_PRECISE:M9glucAA_NaCl:5,-22.3311007606,-1.7351766849999999,-0.310912202
Paeru_PRECISE:M9sucAA_wt:3,-4.5898027524,0.06545052900000001,0.105762435
Paeru_PRECISE:M9sucAA_wt:4,-2.9912471532,-0.079933659,0.039967832
Paeru_PRECISE:R10LB_wt:1,-0.5458443838,0.055639285000000004,0.625969113
Paeru_PRECISE:M9glucAA_NaCl:6,-17.6474796109,-0.850808054,-0.055104749
Paeru_PRECISE:M9glucAA_NaCl:7,-18.7660595456,-1.210770175,-0.23324708800000002
Paeru_PRECISE:M9fructAA_wt:1,-3.0618696711,0.167057066,0.038087728
Paeru_PRECISE:M9fructAA_wt:2,-3.3656031505,0.214446883,-0.030771753000000002
Paeru_PRECISE:M9GlcNAcAA_wt:1,-3.2409239455,0.403120601,0.27112627
Paeru_PRECISE:M9GlcNAcAA_wt:2,-1.9483256798,0.38593328,0.28562033000000003
Paeru_PRECISE:M9pyruvAA_wt:1,-11.1987570988,-0.7424970790000001,-0.780016645
Paeru_PRECISE:M9pyruvAA_wt:2,-9.0364151649,-0.037554429,-0.045283336
Paeru_PRECISE:M9fructAA_wt:3,-6.6213198336,-0.46839000900000005,0.395338411
Paeru_PRECISE:M9fructAA_wt:4,-7.0654538412,-0.671708704,0.347705547
Paeru_PRECISE:M9GlcNAcAA_wt:3,-6.5857474601,-0.150196307,-0.238673876
Paeru_PRECISE:M9GlcNAcAA_wt:4,-6.0844967478,0.11264645400000001,-0.115734526
Paeru_PRECISE:M9glycAA_wt:1,-5.6993254642,0.14300529,0.05627271700000001
Paeru_PRECISE:M9glycAA_wt:2,-6.1665474968,0.035966594000000005,-0.220061521
Paeru_PRECISE:M9pyruvAA_wt:3,-8.3458377815,-0.757228134,-0.8867282030000001
Paeru_PRECISE:CAMHB_wt:7,-15.7231980357,-1.485006966,1.2266037060000001
Paeru_PRECISE:CAMHB_wt:8,-15.8582744711,-1.436636643,1.245471855
Paeru_PRECISE:R10LB_wt:2,0.7870461704,0.174489856,1.071439114
Paeru_PRECISE:R10LB_wt:3,-1.3661411596,0.26426509600000003,1.056897785
Paeru_PRECISE:R10LB_wt:4,3.5052392196,0.427721701,1.543349829
Paeru_PRECISE:R10LB_wt:5,1.9315200031000002,0.353353173,1.652234508
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-5.3678315288,-0.222761494,0.5154724860000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-2.5509341593,0.21502732400000002,0.648430115
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-5.1113839935,-0.043744836,0.407562711
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-6.0495370712,-0.10043674100000001,0.37743023000000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-1.9200250081,-0.048682932000000005,0.155570122
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-3.5512996542,0.016486388,0.557330006
Paeru_PRECISE:M9sucAA_wt:5,-3.2417496615,-0.071908707,0.250477534
Paeru_PRECISE:M9sucAA_wt:6,-4.1206251978,-0.6431663980000001,0.169489566
Paeru_PRECISE:R10LB_wt:6,-0.4508153797,0.33632695300000004,1.445221102
Paeru_PRECISE:R10LB_wt:7,-1.6737634558,0.139039364,1.158741968
Paeru_PRECISE:LB_wt:3,-0.3312383732,0.168570033,-0.101487933
Paeru_PRECISE:LB_wt:4,0.22252513070000002,0.24136881200000002,0.015951852000000002
Paeru_PRECISE:R10LB_NaCl:1,-4.2385426505,-0.18504318,0.70937556
Paeru_PRECISE:R10LB_NaCl:2,0.025909840200000003,-0.601495085,0.9504701630000001
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-4.2075345539,0.020150409,-0.804144595
Paeru_PRECISE:M9glucAA_Zn:1,-25.5626581455,3.330896585,0.7453656430000001
Paeru_PRECISE:M9glucAA_Cu:1,-19.6308026562,-0.724306459,-0.330697828
Paeru_PRECISE:M9glucAA_NaOCl:1,-6.955932114,0.40330107800000004,-0.620883308
Paeru_PRECISE:M9GlcNAcAA_8:1,-7.2453733544,0.14624214300000002,-0.40589907000000003
Paeru_PRECISE:M9GlcNAcAA_8:2,-7.426253348,0.9057737140000001,-0.598081064
Paeru_PRECISE:M9GlcNAcAA_4:1,-10.84249503,-0.774433876,-0.44354188200000005
Paeru_PRECISE:M9GlcNAcAA_4:2,-11.4305182092,-0.494183297,-0.890716963
Paeru_PRECISE:M9GlcNAcAA_2:1,-11.1093764603,-0.353681087,0.25271903500000004
Paeru_PRECISE:M9GlcNAcAA_2:2,-9.6637848059,0.15077309900000002,-1.322815076
Paeru_PRECISE:M9GlcNAcAA_1:1,-12.7951881225,-0.14086839,-0.015094869
Paeru_PRECISE:M9GlcNAcAA_1:2,-11.7572534906,0.389028868,-0.272177822
Paeru_PRECISE:M9glucAA_NaOCl:2,-6.4960645434,0.3035444,0.048948746
Paeru_PRECISE:M9glucAA_Cu:2,-19.3385128767,-0.8964178620000001,0.358860283
Paeru_PRECISE:M9glucAA_Fe:1,-2.7073046692,-0.382087548,0.096511254
Paeru_PRECISE:M9glucAA_Fe:2,-1.3931229535,-0.206577954,0.39584825100000004
Paeru_PRECISE:M9glucAA_Zn:2,-0.2373946321,0.17082776200000002,0.554755803
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-0.6774307452,0.329423668,0.40587236400000004
Paeru_PRECISE:CAMHB_Mec:1,-16.5088938451,-1.169310788,0.412388101
Paeru_PRECISE:CAMHB_Mec:2,-18.0418923277,-1.7807311110000001,0.08392943900000001
Paeru_PRECISE:CAMHB_Azt:1,-18.0975367123,-1.209965843,-0.40876495300000004
Paeru_PRECISE:CAMHB_Azt:2,-18.0151809187,-1.25175258,-0.610503829
Paeru_PRECISE:CAMHB_Pip:1,-16.147511991000002,-1.304911899,-0.7308448860000001
Paeru_PRECISE:CAMHB_Pip:2,-16.2379481292,-1.605239288,-0.846399976
Paeru_PRECISE:CAMHB_Ceft:1,-16.5421247771,-1.031234385,0.386697355
Paeru_PRECISE:CAMHB_Ceft:2,-16.0673122567,-1.748731776,-1.414952008
Paeru_PRECISE:CAMHB_Ceft:3,-15.5810041914,-1.039038002,0.28156657300000004
Paeru_PRECISE:CAMHB_Ceft:4,-15.9068819081,-1.344120859,-0.96057413
Paeru_PRECISE:M9glucAA_Ceft:1,5.5658467641,0.456025147,-1.031764286
Paeru_PRECISE:M9glucAA_Ceft:2,3.3779291176,0.117435434,-0.545781983
Paeru_PRECISE:M9glucAA_Gent:1,1.4304764852,-0.46055604600000005,0.26718430400000004
Paeru_PRECISE:M9glucAA_Gent:2,0.9634926113000001,-0.294675556,0.278706352
Paeru_PRECISE:M9glucAA_Pip:1,2.57806118,-0.387115476,0.17022810500000002
Paeru_PRECISE:M9glucAA_Pip:2,1.222574442,0.105283603,0.206572637
Paeru_PRECISE:M9glucAA_Azt:1,-12.0478311436,-1.6316479570000002,-0.800267868
Paeru_PRECISE:M9glucAA_Azt:2,-11.4679319162,-1.617879517,-0.729006704
Paeru_PRECISE:CAMHB_Mero:1,-16.2474506572,-1.454053006,1.179086161
Paeru_PRECISE:CAMHB_Mero:2,-16.5513844772,-1.607956713,1.3659918690000001
Paeru_PRECISE:CAMHB_Tet:1,-17.7387106688,-0.566021536,-0.42523482300000004
Paeru_PRECISE:CAMHB_Tet:2,-18.3346160391,-0.378640894,-0.501246878
Paeru_PRECISE:R10LB_Gent:1,0.0370325601,0.738250791,0.934054872
Paeru_PRECISE:R10LB_Ceft:1,3.8701727812,0.017436536000000002,0.275266332
Paeru_PRECISE:R10LB_Ceft:2,0.9015641653,-0.45161478400000005,0.010058495
Paeru_PRECISE:CAMHB_Biofilm:1,-6.1832048473,0.12994179,1.140004778
Paeru_PRECISE:CAMHB_Biofilm:2,-6.5538685404,0.014155884,1.113384712
Paeru_PRECISE:M9glucAA_Biofilm:1,1.5235852084000001,0.056420598,1.236073916
Paeru_PRECISE:M9glucAA_Biofilm:2,0.071870035,-0.255656131,0.802315226
