,A,DhcR
Dispersed_cells:PAO1_Biofilm:1,8.8747497443,0.611856292
Dispersed_cells:PAO1_Biofilm:2,7.6567930232,1.039326063
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-3.4078313466,-0.015043262000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-4.0553327853,-0.14228769400000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-4.1011553441,-0.49028079999999996
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.4231263883,0.070157908
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.1650963006,-0.15174140600000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.25803008780000003,0.081583498
Farnesol_treatment:RNA of 0-1F_L:1,-0.46396410450000003,-0.11197372300000001
Farnesol_treatment:RNA of 0-1F_L:2,0.9235069626,0.18574669300000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.4595428581,-0.07377296900000001
Farnesol_treatment:RNA of 6-F_L1:1,0.9163136467,0.07840524700000001
Farnesol_treatment:RNA of 6-F_L1:2,2.3626217414,0.239262612
Farnesol_treatment:RNA of 6-F_L1:3,2.5467596677,0.46920409900000004
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.2703729704,-0.36812935
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.2703729704,0.36812935
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.0428746974,0.0020447060000000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.5682597644,-1.085889632
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.2324081023,0.8498453960000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.7005103118,-0.45686850900000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.2390762136,0.739641584
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.0196604056,-0.325416368
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.5515581961,-0.067560519
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.4569511107,0.710626453
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.17555756050000002,0.208822331
HapZ_SagS_mutant:delHapZp:1,-0.7548650924,0.19627217100000002
HapZ_SagS_mutant:delHapZp:2,-0.14169204400000002,0.344575363
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.2528081317,-0.145423765
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.42836569220000004,-0.063398566
HapZ_SagS_mutants:delHApZ:1,-0.41935750520000004,-0.28257094
HapZ_SagS_mutants:delHApZ:2,0.35578290290000003,-0.104469926
HapZ_SagS_mutants:delHApZ:3,0.0363128015,-0.26492414000000003
HapZ_SagS_mutants:delSagS:1,0.0145268046,0.282656724
HapZ_SagS_mutants:delSagS:2,-0.0267239243,0.251228575
HapZ_SagS_mutants:delSagS:3,0.2061868791,0.528515402
HapZ_SagS_mutants:delHapZp:3,-0.4715323912,0.11976729200000001
Lung_infection_transcriptome:PA01_LS1:1,2.5356181792,-0.8789049160000001
Lung_infection_transcriptome:PA01_LS1:2,3.8030732992000003,-1.065423425
Lung_infection_transcriptome:PA01_CS1:1,-0.2198770855,0.25404603200000003
Lung_infection_transcriptome:PA01_CS1:2,0.2198770855,-0.25404603200000003
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.6798287377000001,-0.312347667
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.6798287377000001,0.312347667
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.5107548659,0.253770737
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.0791764673,-0.125256706
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,2.9065357567000003,0.16234615200000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,3.3462411852000002,0.882314086
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-6.7665450048,0.07944355800000001
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-7.5185966407,0.519453916
Metabolic_fitness_plasmid:PAO1_pBS228:1,-3.7508179677999998,-0.009101801000000001
Metabolic_fitness_plasmid:PAO1_pBS228:2,-3.5145580371,0.206236793
Metabolic_fitness_plasmid:PAO1_RmS149:1,-8.6266790514,-0.370818627
Metabolic_fitness_plasmid:PAO1_RmS149:2,-7.4479970879,0.012946847000000001
Mucin_glycans:ABTGC:1,1.5309185739,0.126381832
Mucin_glycans:ABTGC:2,0.9630783860000001,0.20419610600000002
Mucin_glycans:ABTGC:3,-1.4844861967,0.210588761
Mucin_glycans:ABTGC:4,-0.7061478512,-0.143956244
Mucin_glycans:ABTGC:5,-0.30336291200000004,-0.39721045400000005
Mucin_glycans:MUC5B:1,-1.8791752196,-0.505756585
Mucin_glycans:MUC5B:2,-1.0706230912,-0.17647416200000002
Mucin_glycans:Glycans:1,3.2751656389,0.139770934
Mucin_glycans:Glycans:2,0.5093254496,-0.091673787
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,2.6267216212999998,0.665012375
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,1.685281084,0.465851457
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.5630305145999999,0.784625953
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-5.2142175152,-0.666106626
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-4.8374688091,-0.603568937
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-5.6649429295000004,-0.311151387
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,4.6720606796,0.34534668700000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,4.6993774814,0.415715657
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,4.3760371457,0.256645703
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-5.0287492815,-0.44383702500000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.6876437326,-0.22210729999999998
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-5.0310822926,-0.35176372100000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.1738127241,0.41963068200000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.1738127241,-0.41963068200000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,2.1839404126,-0.515427943
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,2.4412573989,0.365191564
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.8792747636,0.588589369
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,2.4673411273,0.345566237
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.8067056633,-0.34775511600000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.7297293816,-0.532676911
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.716135694,-0.123169335
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.8343553573,-0.010931728
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.1642086483,0.08872587800000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.40301017780000004,-0.204530342
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.3650328165,0.07192722500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.2021860096,0.043877239000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-0.9106706787000001,1.403724622
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-1.157578755,1.238480009
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.0956419544,0.103351174
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.33429765370000003,-0.189899602
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.42993960800000003,0.08654842800000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,0.0112411501,-1.0901603
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.1450891906,-0.5429886700000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.8745104031,-1.290919536
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.1273401446,-1.6393309340000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.09967472620000001,0.454609397
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.048736054300000005,0.291288041
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.1847867124,0.8872515320000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.6592189075,-0.566812987
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-1.4315334042,-0.602678083
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.3870310301,-0.511464174
Rosmarinic_acid:PAO1-100UMRA:1,-1.5017737398,-0.06528038800000001
Rosmarinic_acid:PAO1-100UMRA:2,-0.9917383449,-0.24823575700000003
Rosmarinic_acid:PAO1_DMSO_Control:1,0.217785308,0.033627356000000004
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.3083836863,0.036044943
Rosmarinic_acid:PAO1_DMSO_Control:3,0.0905983783,-0.06967229800000001
Testosterone_treatment:Testosterone_Control:1,0.4924087945,-0.139958347
Testosterone_treatment:Testosterone_Control:2,-0.4924087945,0.139958347
Testosterone_treatment:Testosterone_2.5:1,-1.171194791,-0.237772218
Testosterone_treatment:Testosterone_2.5:2,0.7381191821,0.179648091
Tf_toxin_expression:PAO1_WT:1,-0.9105250253,0.13525004100000002
Tf_toxin_expression:PAO1_WT:2,0.9105250253,-0.13525004100000002
Tf_toxin_expression:PAO1_derfA:1,-0.4476995399,0.35004359500000004
Tf_toxin_expression:PAO1_derfA:2,-0.31876640570000003,0.25205410300000003
Zinc_treatment:PA_Zn:1,-1.5847794103,0.020273381
Zinc_treatment:PA_Zn:2,-1.6181495099,0.022029105
Zinc_treatment:PA_Zn:3,-1.6967601491000002,-0.029114311
Zinc_treatment:PA_Zn_wt:1,-0.0417937459,-0.050542763000000004
Zinc_treatment:PA_Zn_wt:2,0.0417937459,0.050542763000000004
Paeru_PRECISE:CAMHB_wt:1,0.7599192379,-0.81100602
Paeru_PRECISE:CAMHB_wt:2,-2.3564932107,-0.964620468
Paeru_PRECISE:CAMHB_wt:3,-1.7483922190999999,-0.5640096440000001
Paeru_PRECISE:CAMHB_wt:4,-0.7089251861,-0.748654385
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.1067529985,-0.37899981400000005
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.1450445801,-0.443143836
Paeru_PRECISE:M9glucAA_Pqt:1,-0.3337223593,-0.5574706380000001
Paeru_PRECISE:M9glucAA_Pqt:2,0.3591492412,-0.5963492060000001
Paeru_PRECISE:M9glucAA_wo_Pqt:1,0.7907071989000001,-0.550082268
Paeru_PRECISE:M9glucAA_wo_Pqt:2,1.6747773934999999,-0.36567658000000003
Paeru_PRECISE:M9glucAA_NaCl:1,-5.6179835418,-0.648141995
Paeru_PRECISE:M9glucAA_NaCl:2,-5.3791452958,-0.291523279
Paeru_PRECISE:M9glucAA_NaCl:3,-5.8422747603000005,-0.61095052
Paeru_PRECISE:CAMHB_wt:5,-1.3401283716,-0.404103651
Paeru_PRECISE:CAMHB_wt:6,-1.1975342355,-0.42339001600000004
Paeru_PRECISE:LB_wt:1,-11.3237173498,-1.726990897
Paeru_PRECISE:LB_wt:2,-11.8821494373,-1.372706744
Paeru_PRECISE:M9glucAA_wt:1,-0.0600531068,-0.079160438
Paeru_PRECISE:M9glucAA_wt:2,0.0600531068,0.079160438
Paeru_PRECISE:M9glucAA_lowpH:1,-2.8539047903,-0.120303189
Paeru_PRECISE:M9glucAA_lowpH:2,-3.858804737,-0.592063028
Paeru_PRECISE:M9glucAA_DPD:1,-1.6480167823,-0.33007645500000005
Paeru_PRECISE:M9glucAA_DPD:2,-4.1973259308,-0.241735258
Paeru_PRECISE:M9sucAA_wt:1,-12.7754380043,-0.885721799
Paeru_PRECISE:M9sucAA_wt:2,-11.8705822345,-0.16989792
Paeru_PRECISE:M9glucAA_NaCl:4,-4.5718089016,-0.387534873
Paeru_PRECISE:M9glucAA_NaCl:5,-5.1577384621,-0.267073204
Paeru_PRECISE:M9sucAA_wt:3,-11.049625843,-0.19150344400000002
Paeru_PRECISE:M9sucAA_wt:4,-11.856347876000001,-0.141418707
Paeru_PRECISE:R10LB_wt:1,-0.8307797792,-0.590185174
Paeru_PRECISE:M9glucAA_NaCl:6,-8.7375177349,-0.253804305
Paeru_PRECISE:M9glucAA_NaCl:7,-8.9128613171,-0.464077846
Paeru_PRECISE:M9fructAA_wt:1,-2.1456621666,-0.030498502
Paeru_PRECISE:M9fructAA_wt:2,-2.0188960408,-0.10842729300000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,2.8079040484,0.139265678
Paeru_PRECISE:M9GlcNAcAA_wt:2,3.0408838256,0.13900058
Paeru_PRECISE:M9pyruvAA_wt:1,-3.854831551,-0.804575229
Paeru_PRECISE:M9pyruvAA_wt:2,-4.0661155224,0.102709197
Paeru_PRECISE:M9fructAA_wt:3,-2.0947905459,-0.384540684
Paeru_PRECISE:M9fructAA_wt:4,-1.9574222165,-0.277786052
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.41561658770000004,-0.088433547
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.34960716810000003,0.148061205
Paeru_PRECISE:M9glycAA_wt:1,-0.44054956900000003,0.192594498
Paeru_PRECISE:M9glycAA_wt:2,-1.7083281055000001,-0.001196618
Paeru_PRECISE:M9pyruvAA_wt:3,-5.3932632088,-0.46053613400000004
Paeru_PRECISE:CAMHB_wt:7,-4.3934163262,-0.907599743
Paeru_PRECISE:CAMHB_wt:8,-5.7183560917000005,-1.014105934
Paeru_PRECISE:R10LB_wt:2,0.25350736490000003,-0.720470369
Paeru_PRECISE:R10LB_wt:3,-2.2041659778,-0.635799114
Paeru_PRECISE:R10LB_wt:4,0.40864567290000003,-0.521048901
Paeru_PRECISE:R10LB_wt:5,-0.5559630561000001,-0.534440618
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.0177207172,-0.721526871
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-0.5990872425,-0.567757383
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-1.3296499237,-0.5630048470000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-0.6080235067,-0.7948565470000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.1880012595,-0.87562457
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.9881707583,-0.683709597
Paeru_PRECISE:M9sucAA_wt:5,-6.2576551269,-0.39623074700000005
Paeru_PRECISE:M9sucAA_wt:6,-3.3434179559,-0.972623436
Paeru_PRECISE:R10LB_wt:6,-0.0780921022,-0.7518038840000001
Paeru_PRECISE:R10LB_wt:7,0.41835312020000004,-0.509677084
Paeru_PRECISE:LB_wt:3,-10.504646625,0.03444709
Paeru_PRECISE:LB_wt:4,-7.7938644012000005,-0.155021174
Paeru_PRECISE:R10LB_NaCl:1,-2.7018012627,-0.8218754970000001
Paeru_PRECISE:R10LB_NaCl:2,-4.3523373943,-0.558003557
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-0.059839154000000006,0.25365993600000003
Paeru_PRECISE:M9glucAA_Zn:1,-12.359910794,3.966256457
Paeru_PRECISE:M9glucAA_Cu:1,-3.9355400275,-0.053139078000000006
Paeru_PRECISE:M9glucAA_NaOCl:1,0.8261331922,0.666181046
Paeru_PRECISE:M9GlcNAcAA_8:1,0.42808028200000003,0.837720365
Paeru_PRECISE:M9GlcNAcAA_8:2,-1.4745779047,1.284366355
Paeru_PRECISE:M9GlcNAcAA_4:1,3.23328352,1.4531902190000001
Paeru_PRECISE:M9GlcNAcAA_4:2,-0.7728008588,1.014993994
Paeru_PRECISE:M9GlcNAcAA_2:1,1.0140573402,1.908603926
Paeru_PRECISE:M9GlcNAcAA_2:2,1.8794771841000002,1.379916008
Paeru_PRECISE:M9GlcNAcAA_1:1,0.7137333325,1.458796226
Paeru_PRECISE:M9GlcNAcAA_1:2,2.0142880695,1.2592397339999999
Paeru_PRECISE:M9glucAA_NaOCl:2,1.1520776791,-0.19024296400000001
Paeru_PRECISE:M9glucAA_Cu:2,-5.1144182229,-0.5649835670000001
Paeru_PRECISE:M9glucAA_Fe:1,-2.5549865383,0.651026687
Paeru_PRECISE:M9glucAA_Fe:2,-4.8416061598999995,0.8756243090000001
Paeru_PRECISE:M9glucAA_Zn:2,-5.0041462308,0.6957063990000001
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-2.8779708925,0.606482642
Paeru_PRECISE:CAMHB_Mec:1,-0.7653261062000001,-0.349759674
Paeru_PRECISE:CAMHB_Mec:2,-0.4845429451,-0.5130128310000001
Paeru_PRECISE:CAMHB_Azt:1,-4.1668230447,-0.404815452
Paeru_PRECISE:CAMHB_Azt:2,-2.8364811668,-0.22197049600000002
Paeru_PRECISE:CAMHB_Pip:1,2.0103508418,-1.703867838
Paeru_PRECISE:CAMHB_Pip:2,5.4200667898,-1.71119101
Paeru_PRECISE:CAMHB_Ceft:1,-1.5743232128,-1.735063387
Paeru_PRECISE:CAMHB_Ceft:2,0.2266336371,-1.9904012880000002
Paeru_PRECISE:CAMHB_Ceft:3,-0.8121610482,-1.4084482870000001
Paeru_PRECISE:CAMHB_Ceft:4,0.7425923856000001,-1.732197931
Paeru_PRECISE:M9glucAA_Ceft:1,3.6997843886,0.156965516
Paeru_PRECISE:M9glucAA_Ceft:2,-0.0836738119,-0.163750523
Paeru_PRECISE:M9glucAA_Gent:1,-0.43911792380000003,-0.08289844
Paeru_PRECISE:M9glucAA_Gent:2,-1.2482016286,-0.24685601100000001
Paeru_PRECISE:M9glucAA_Pip:1,-0.20048900590000002,-0.394943296
Paeru_PRECISE:M9glucAA_Pip:2,-1.5155597474,-0.645265254
Paeru_PRECISE:M9glucAA_Azt:1,-1.4245669152,-0.050317404
Paeru_PRECISE:M9glucAA_Azt:2,-2.3210531423000003,-0.07018602900000001
Paeru_PRECISE:CAMHB_Mero:1,-4.7001330326,-1.159715158
Paeru_PRECISE:CAMHB_Mero:2,-4.0392949694,-1.446690037
Paeru_PRECISE:CAMHB_Tet:1,-1.9613951079,-1.252822887
Paeru_PRECISE:CAMHB_Tet:2,-2.2534491235,-1.133967876
Paeru_PRECISE:R10LB_Gent:1,-0.6581737631,-0.540517767
Paeru_PRECISE:R10LB_Ceft:1,1.0418535241,-1.109861062
Paeru_PRECISE:R10LB_Ceft:2,-1.4005656215,-0.9343647110000001
Paeru_PRECISE:CAMHB_Biofilm:1,-2.4016982457,-0.010152848
Paeru_PRECISE:CAMHB_Biofilm:2,-2.4690069479,0.164660876
Paeru_PRECISE:M9glucAA_Biofilm:1,-8.470477186,-0.42884967500000004
Paeru_PRECISE:M9glucAA_Biofilm:2,-8.939822889,-1.027986635
Paeru_PRECISE:R10LB_Gent:2,-1.7446203095000001,-0.7209389220000001
Paeru_PRECISE:R10LB_Pip:1,-1.9297430299,-0.874103933
Paeru_PRECISE:R10LB_Pip:2,0.8560651128000001,-1.340284787
Paeru_PRECISE:R10LB_Mec:1,-0.4029714016,-0.380054176
Paeru_PRECISE:R10LB_Mec:2,-0.4410507094,-0.08938741600000001
Paeru_PRECISE:CAMHB_Azt:3,-0.7521704863,-0.59132331
Paeru_PRECISE:CAMHB_Azt:4,-5.3305764552,-1.622336206
Paeru_PRECISE:CAMHB_Biofilm:3,-3.4225845947,-0.22043968
Paeru_PRECISE:CAMHB_Biofilm:4,-2.7026508457,0.339242747
Paeru_PRECISE:M9glucAA_Biofilm:3,-11.3321723692,-0.456465308
Paeru_PRECISE:M9glucAA_Biofilm:4,-10.546864811,-0.9865937330000001
Paeru_PRECISE:R10LB_Mero:1,2.2772488753999998,-1.5588707080000002
Paeru_PRECISE:R10LB_Mero:2,2.0441595594,-1.370353387
Paeru_PRECISE:LB_Cam:1,-15.61226779,0.209913069
Paeru_PRECISE:LB_Cam:2,-15.4990516995,0.07700827
Paeru_PRECISE:CAMHB_Ceft:5,-1.5499309365,-1.2996262299999999
Paeru_PRECISE:CAMHB_Cip:1,-0.16641420440000002,-0.8193076720000001
Paeru_PRECISE:CAMHB_Cip:2,4.2688942583,-0.43129049500000005
ampC_mutation:PA_Cef_taz_wt:1,0.300191227,-0.036270582
ampC_mutation:PA_mutS_Cef_taz:1,1.8844747983,-0.43643307800000003
ampC_mutation:PA_mutS:1,-0.6457114027,-0.424537282
ampC_mutation:PA_mutS:2,2.1272441327,-0.646272186
ampC_mutation:PA_mutS:3,-0.0621370111,-0.110236813
ampC_mutation:PA_Cef_taz_wt:2,-0.300191227,0.036270582
ampC_mutation:PA_mutS_Cef_taz:2,-1.7657825654,-0.307810748
ampC_mutation:PA_mutS:4,-1.0431398348,0.168690364
ampC_mutation:PA_mutS:5,0.9710790912,-0.980360687
ampC_mutation:PA_mutS:6,-1.8008315659,-0.420595677
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.9537413114000001,0.311912285
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.9600405838,-0.400200904
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-4.4762651547,-0.029225206
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-4.0803452125,-1.8232800560000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,0.0157286557,0.35894532500000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.1600117457,-0.681160034
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,1.2442748934,0.299662378
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-1.2442748934,-0.299662378
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-4.184326368,0.20570571
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-3.8197830509,0.436085895
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-1.3958017402,0.983661844
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-1.6586017753,1.306301035
cysB_mutant:PAO1HH_wt:1,0.2365452949,0.034751165
cysB_mutant:PAO1HH_wt:2,-0.2365452949,-0.034751165
cysB_mutant:cysBHH:1,-2.6972529775,0.15861799999999998
cysB_mutant:cysBHH:2,-1.5728844914,-0.34068232200000004
cysB_mutant:cysBHH:3,-2.838653903,-0.131948104
ersA_knockout:delersA:1,-0.0468698038,0.528941118
ersA_knockout:delersA:2,-2.0066542841,0.017853466000000002
ersA_knockout:wt_BHI:1,-0.8458411662,0.042604783
ersA_knockout:wt_BHI:2,0.8458411662,-0.042604783
gcsR_mutant:PAO1_rep_wt:1,-0.0837039025,-0.267065224
gcsR_mutant:PAO1_rep_wt:2,0.0837039025,0.267065224
