,A,AmiR,GlcC
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,0.5751378810000001,0.647146752,-0.892960559
Catabolite_repression:del_hfq_crc_wt:1,-0.9361460070000001,-0.21375964900000002,-0.15289402800000002
Catabolite_repression:del_hfq_crc_wt:2,0.9361460070000001,0.21375965,0.15289402700000002
Catabolite_repression:delHfq:1,15.1087037,3.967730088,-0.667639763
Catabolite_repression:delHfq:2,15.86366156,3.969779319,-0.669000695
Catabolite_repression:deldcrc:1,22.06350485,5.174351269,0.181946499
Catabolite_repression:deldcrc:2,22.27143673,5.234072459,-0.465949151
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.207955946,0.162452083,0.153741195
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.013081755,-0.013252286,0.171511939
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.194874191,-0.14919979800000002,-0.325253134
Diallyl_disulphide_treatment:PAO1_DDS:1,-9.198611789,-2.600001612,-1.434418337
Diallyl_disulphide_treatment:PAO1_DDS:2,-7.770150117,-2.714498922,-0.9856215970000001
Diallyl_disulphide_treatment:PAO1_DDS:3,-8.881231187000001,-2.382135739,-0.920259743
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.126842314,0.291017572,-0.282340716
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.126842314,-0.29101757100000003,0.282340716
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,1.045451504,0.5258105820000001,-0.33841503500000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.6350211060000001,-0.078576004,-0.109088134
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.23517599,0.010756053000000002,-0.108578055
HapZ_SagS_mutant:delHapZp:1,0.322677262,-0.436495497,0.063486981
HapZ_SagS_mutant:delHapZp:2,0.737759892,-0.026133203,0.108546263
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-1.2711351720000001,0.13682249400000002,0.148856379
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,1.035959182,-0.147578546,-0.040278323000000005
HapZ_SagS_mutants:delHApZ:1,1.146378632,-0.663318794,0.221533374
HapZ_SagS_mutants:delHApZ:2,1.321067054,-0.40377688,0.301520446
HapZ_SagS_mutants:delHApZ:3,1.825563522,-0.20792132100000002,0.055987744000000006
HapZ_SagS_mutants:delSagS:1,0.6198099930000001,-0.145075957,-0.090851739
HapZ_SagS_mutants:delSagS:2,0.941846418,-0.22742040400000002,-0.468627455
HapZ_SagS_mutants:delSagS:3,-0.076139682,0.11222902800000001,-0.040910072000000006
HapZ_SagS_mutants:delHapZp:1,0.8005195660000001,-0.21474943200000002,0.22505833900000002
yhjH_knockout:PA_delyhjH_wt:1,-0.33730997500000004,-0.162298093,-0.045647591
yhjH_knockout:PA_delyhjH_wt:2,0.33730997500000004,0.162298093,0.045647591
yhjH_knockout:PA_delyhjH:1,-4.703177475,-0.18564512200000002,-0.37437058
yhjH_knockout:PA_delyhjH:2,-4.163662128,0.202364705,-0.364368048
yhjH_knockout:PA_delwspF:1,-0.7380341140000001,-0.175432985,-0.828648735
yhjH_knockout:PA_delwspF:2,1.095293918,-0.49071534800000005,-0.81077632
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-4.233256485,-0.336209717,-0.9338224970000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-4.380052869,-0.349670076,-0.713915578
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-3.586069422,-0.542052985,-0.7915514060000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-3.189526395,-0.329859458,-0.5087726570000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.49533412200000004,0.09142333700000001,0.098371395
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.06392545300000001,-0.23488012,-0.026141095000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.043032852,0.020130793,0.042923050000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.6022924270000001,0.12332598800000001,-0.115153351
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-0.11837984200000001,-0.806812046,1.342233794
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-0.5779264580000001,-0.851460977,1.1311477970000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.293170293,0.13253155,0.059986472000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.13471812,-0.19376648800000001,-0.06452039100000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.158452173,0.061234939,0.0045339180000000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.42732320700000004,-0.6239440860000001,0.179746961
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,2.216126045,0.401047254,0.390013292
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,2.185469247,0.298189433,0.312662528
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.42732320700000004,0.6239440860000001,-0.179746961
Lung_infection_transcriptome:PA01_LS1:1,3.577349203,0.9265306550000001,-0.5222646440000001
Lung_infection_transcriptome:PA01_LS1:2,2.3345095750000002,0.43656547500000004,-0.7986164560000001
Lung_infection_transcriptome:PA01_CS1:1,0.413107689,-0.081012543,-0.064968844
Lung_infection_transcriptome:PA01_CS1:2,-0.413107689,0.081012543,0.064968844
Testosterone_treatment:Testosterone_Control:1,1.482167051,0.29972986700000004,0.001650683
Testosterone_treatment:Testosterone_Control:2,-1.482167051,-0.29972986700000004,-0.001650683
Testosterone_treatment:Testosterone_2.5:1,-0.020595974000000003,-0.076642844,-0.275034861
Testosterone_treatment:Testosterone_2.5:2,-2.262196624,-0.41019239500000004,0.45079214500000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-0.2084662,1.275368996,0.924783656
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-0.170931627,1.011080337,0.77201793
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.3409669690000001,1.5622526030000001,1.440034459
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-1.719791749,-1.290058135,-1.25186395
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-2.629831931,-1.257940005,-1.007417824
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-0.677249155,-1.15600142,-0.9727387230000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,1.132708863,1.192127722,1.055479514
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,2.606750352,1.467217594,1.306318815
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,2.114780904,1.342419379,0.9902772160000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-2.034886724,-1.4942663710000001,-1.335377687
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-4.046977274,-1.384532483,-0.653932927
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.227623879,-1.122965841,-1.362764929
Dispersed_cells:PAO1_dispersed_wt:1,0.6034991510000001,1.392588246,-0.008796647000000001
Dispersed_cells:PAO1_dispersed_wt:2,-0.6034991510000001,-1.392588246,0.008796648
Dispersed_cells:PyhjH_dispersed:1,2.638664121,0.877339227,1.1626275480000001
Dispersed_cells:PyhjH_dispersed:2,2.884813009,1.669709085,1.333627053
Dispersed_cells:PA01_Planktonic:1,8.645105243,1.647856213,2.207410616
Dispersed_cells:PA01_Planktonic:2,8.404030955,1.37857291,2.338939903
Dispersed_cells:PAO1_Biofilm:1,21.19890802,5.900004263,1.906787993
Dispersed_cells:PAO1_Biofilm:2,22.23861052,6.256909725,2.002889625
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-1.543287662,-0.39658109999999996,0.029463537
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-2.159498797,-0.35079224200000003,0.378758696
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-1.323865646,-0.08108667800000001,0.141510101
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.715032815,-0.054866463000000004,-0.305209094
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.26226344500000004,-0.043370808000000004,0.118519762
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.45276937,0.098237271,0.186689332
gcsR_mutant:PAO1_rep_wt:1,0.348403774,0.08230459100000001,-0.11167078200000001
gcsR_mutant:PAO1_rep_wt:2,-0.348403774,-0.08230459,0.11167078200000001
gcsR_mutant:GcsR_rep:1,-0.258535006,-0.226186558,-0.448728404
gcsR_mutant:GcsR_rep:2,-0.802998435,0.022634192,-0.41048903200000003
ampC_mutation:PA_Cef_taz_wt:1,-3.208670032,-0.8038012720000001,0.11693226300000001
ampC_mutation:PA_mutS_Cef_taz:1,-4.96273093,-1.597644983,0.358335732
ampC_mutation:PA_mutS:1,1.142416224,0.73592958,0.203771676
ampC_mutation:PA_mutS:2,4.092006846,-0.760142732,-0.254339576
ampC_mutation:PA_mutS:3,0.573637254,-0.140903504,-0.46035654200000004
ampC_mutation:PA_Cef_taz_wt:2,3.208670032,0.8038012720000001,-0.11693226300000001
ampC_mutation:PA_mutS_Cef_taz:2,4.296784836,0.5374419220000001,0.7294418490000001
ampC_mutation:PA_mutS:4,-0.727243005,0.5823405610000001,0.665124731
ampC_mutation:PA_mutS:5,3.971253866,-1.523868366,-0.558664198
ampC_mutation:PA_mutS:6,3.337979285,1.031849985,0.339540196
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-3.602764417,-1.686383014,-1.635908206
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-3.153737354,-1.5327822910000002,-1.201338179
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-4.188066828,-1.884962184,-1.736911229
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-4.298240726,-1.90535269,-2.403169211
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,2.109220161,0.784715122,0.6667136720000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,2.121982352,1.238171341,1.045916316
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.525299257,1.196278841,1.124616399
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.386763631,0.7695155880000001,0.43109448300000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.874342634,0.900975276,0.324403977
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.088312095,0.60495589,0.001293736
n-alkanes_treatment:PA_alkane:1,0.88904154,0.60531021,-0.18747302500000002
n-alkanes_treatment:PA_alkane:2,1.691281846,0.74634057,0.667067348
n-alkanes_treatment:PA_Glycerol:1,-0.0057448970000000005,-0.062073479,0.084647546
n-alkanes_treatment:PA_Glycerol:2,-1.008568767,-0.44297669900000003,-0.074709368
n-alkanes_treatment:PA_Glycerol:3,1.014313664,0.505050179,-0.009938177000000001
Catabolise_Nucleic_Acids:L_asp:1,2.005159631,0.712025605,0.11457123
Catabolise_Nucleic_Acids:L_asp:2,0.273681351,0.005513282,0.04716063
Catabolise_Nucleic_Acids:DNA_1:1,0.128557361,-0.01355025,-0.046534842
Catabolise_Nucleic_Acids:DNA_1:2,0.08835622300000001,0.178062344,0.334257438
Catabolise_Nucleic_Acids:DNA_1:3,-0.21691358500000002,-0.164512093,-0.287722597
cysB_mutant:PAO1HH_wt:1,0.209165505,-0.319678985,-0.032410994000000005
cysB_mutant:PAO1HH_wt:2,-0.209165505,0.319678985,0.032410994000000005
cysB_mutant:cysBHH:1,-0.6915559960000001,0.669265498,0.11193831700000001
cysB_mutant:cysBHH:2,-0.8829438660000001,0.315724402,0.13405234900000002
cysB_mutant:cysBHH:3,-1.901409433,0.088505781,0.5472908710000001
ersA_knockout:delersA:1,0.555268135,-0.358131389,0.09525304700000001
ersA_knockout:delersA:2,-5.757168163,-2.024267599,-0.752221003
ersA_knockout:wt_BHI:1,0.25700843500000004,0.089737826,-0.023902575000000002
ersA_knockout:wt_BHI:2,-0.25700843500000004,-0.08973782500000001,0.023902575000000002
Farnesol_treatment:RNA of 0-1F_L:1,-1.232425554,-0.321020262,0.19750709100000002
Farnesol_treatment:RNA of 0-1F_L:2,-0.057245386,0.010911185,0.149209496
Farnesol_treatment:RNA of 0-1F_L:3,1.289670941,0.31010907600000004,-0.34671658800000005
Farnesol_treatment:RNA of 6-F_L1:1,-1.381560278,0.0074800150000000004,0.03724595
Farnesol_treatment:RNA of 6-F_L1:2,-0.31146824900000003,0.177634021,0.016230093
Farnesol_treatment:RNA of 6-F_L1:3,0.051287083000000004,0.260222562,0.32281102700000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.895718754,0.45492464600000004,0.242908685
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.130587153,0.258228935,0.008688937
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,5.075459413,1.461951929,1.373065103
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.211818488,-1.006162067,-0.07731357100000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.8144874190000001,0.29300848500000004,-0.17428405200000002
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,4.552883237,1.0394057270000001,1.022118748
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-1.254526861,-0.5021073580000001,-0.498309235
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,1.254526861,0.5021073580000001,0.498309235
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-2.314441538,-0.43657440900000005,-0.5338602090000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.951666907,0.106700317,-0.411474649
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,5.329033674,1.7270404730000002,0.944788629
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,5.096806755,1.420293294,1.053607386
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-2.049346939,-0.521045443,0.369159622
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-1.197825081,-0.22356350600000002,0.133579582
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.356785131,0.45863832400000004,-0.38565963000000003
Metabolic_fitness_plasmid:PAO1_pBS228:2,1.9314207250000002,0.617867232,0.144150637
Metabolic_fitness_plasmid:PAO1_RmS149:1,-2.176015265,0.030284065000000002,-0.21630642
Metabolic_fitness_plasmid:PAO1_RmS149:2,-1.274154056,-0.240038414,-0.610895113
mexZ_knockout:del_mexZ:1,-1.61079881,-0.014919183,-0.764769495
mexZ_knockout:del_mexZ:2,-0.119248934,-0.13598436,-0.387176919
mexZ_knockout:del_mexZ:3,-0.48817755100000004,-0.131613235,0.13149644600000002
mexZ_knockout:wt_LB:1,1.4151541810000001,1.018767471,0.8168240330000001
mexZ_knockout:wt_LB:2,0.034699455000000004,-0.42455785900000004,-0.67355013
mexZ_knockout:wt_LB:3,-1.449853635,-0.5942096130000001,-0.143273902
Mucin_glycans:ABTGC:1,-0.222626866,0.134435049,0.663228538
Mucin_glycans:ABTGC:2,-0.8404758510000001,-0.13113106400000002,0.417427388
Mucin_glycans:ABTGC:3,0.6486249230000001,-0.009195306,-0.014062663000000001
Mucin_glycans:ABTGC:4,0.52102773,0.11471067,-0.632740136
Mucin_glycans:ABTGC:5,-0.10654993600000001,-0.10881935100000001,-0.433853127
Mucin_glycans:MUC5B:1,-3.731353233,-1.512838393,-0.542363475
Mucin_glycans:MUC5B:2,-3.274688172,-0.989815768,-0.202542154
Mucin_glycans:Glycans:1,5.383595827,1.921216678,0.41972483800000004
Mucin_glycans:Glycans:2,1.361153409,0.721836914,0.46996230800000005
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.18408189,-0.20799582800000002,-0.349887045
NC_002516.2:Planktonic_total_RNA_Rep:2,0.8831869910000001,0.222115419,0.304283307
NC_002516.2:Planktonic_total_RNA_Rep:3,0.300894899,-0.014119591,0.045603737000000005
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.756562834,-1.6438854260000002,0.574692808
NC_002516.2:Biofilm_total_RNA_Rep:2,-2.970413984,-1.211708421,0.981847066
Zinc_treatment:PA_Zn:1,1.9854568860000001,-0.560462256,-0.25045917900000003
Zinc_treatment:PA_Zn:2,1.8131085740000001,-0.5317405350000001,-0.25182946500000003
Zinc_treatment:PA_Zn:3,2.760953351,-0.289319425,-0.06947734500000001
Zinc_treatment:PA_Zn_wt:1,0.121030179,0.0028259260000000003,-0.050259829000000006
Zinc_treatment:PA_Zn_wt:2,-0.121030179,-0.0028259260000000003,0.050259829000000006
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.15011958,-0.052759796000000005,0.08821197700000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.15011958,0.052759797000000004,-0.08821197700000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,0.538498626,0.661140625,0.27910564200000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,1.455372861,0.6111757999999999,-0.116242782
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,1.062316453,0.599767644,-0.26096308700000004
Paeru_PRECISE:CAMHB_wt:1,11.22311948,3.069300415,-1.5193342950000002
Paeru_PRECISE:CAMHB_wt:2,9.405971914,2.735602473,-1.654774012
Paeru_PRECISE:CAMHB_wt:3,9.444896395,3.353639868,-2.022564033
Paeru_PRECISE:CAMHB_wt:4,8.875048915,3.211968841,-2.039268413
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.39032827800000003,-0.214647416,-0.7303409780000001
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.230867772,-0.9582910830000001,-0.930520717
Paeru_PRECISE:M9glucAA_Pqt:1,-0.502687144,-0.624856489,-1.015557381
Paeru_PRECISE:M9glucAA_Pqt:2,-0.6766136180000001,-0.800318736,-1.2915287530000001
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-0.8365663440000001,-0.504305929,-1.036963374
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.7353252370000001,-0.608913338,-1.15554881
Paeru_PRECISE:M9glucAA_NaCl:1,-0.715467666,-0.899515846,-2.653950721
Paeru_PRECISE:M9glucAA_NaCl:2,-0.759387103,-0.860715647,-2.528881358
Paeru_PRECISE:M9glucAA_NaCl:3,-0.38879283200000003,-0.22986028700000002,-2.003423823
Paeru_PRECISE:CAMHB_wt:5,10.38748499,3.544245671,-1.400768079
Paeru_PRECISE:CAMHB_wt:6,10.1784778,3.4854674,-1.458216388
Paeru_PRECISE:LB_wt:1,-2.573236107,-1.214940259,-2.106023495
Paeru_PRECISE:LB_wt:2,-3.720935901,-0.787508949,-1.780813577
Paeru_PRECISE:M9glucAA_wt:1,-1.182053276,-0.7469739110000001,-0.808090855
Paeru_PRECISE:M9glucAA_wt:2,-0.083118305,0.021014995,-0.509373583
Paeru_PRECISE:M9glucAA_lowpH:1,-2.837547812,-0.16261166600000002,-0.649425141
Paeru_PRECISE:M9glucAA_lowpH:2,-3.249724736,-0.223460086,-0.703209494
Paeru_PRECISE:M9glucAA_DPD:1,-0.663991125,0.066516978,-0.282414787
Paeru_PRECISE:M9glucAA_DPD:2,0.34351124,0.32896161700000004,-0.27060661
Paeru_PRECISE:M9sucAA_wt:1,-5.759632379,-1.152129401,-2.158430908
Paeru_PRECISE:M9sucAA_wt:2,-5.249157306,-0.6791232060000001,-1.148102705
Paeru_PRECISE:M9glucAA_NaCl:4,-0.9759427540000001,-0.098462984,-1.9908874170000002
Paeru_PRECISE:M9glucAA_NaCl:5,-0.28795888000000003,0.19585870400000002,-1.67308931
Paeru_PRECISE:M9sucAA_wt:3,-3.721792528,-0.766016325,-0.9252417470000001
Paeru_PRECISE:M9sucAA_wt:4,-2.77102408,-0.9022328310000001,-0.6540171850000001
Paeru_PRECISE:R10LB_wt:1,-0.347516409,0.086118862,-0.73844221
Paeru_PRECISE:M9glucAA_NaCl:6,0.086597251,-0.355836535,-1.515953656
Paeru_PRECISE:M9glucAA_NaCl:7,-0.31801078400000005,-0.09909793800000001,-1.8459381170000002
Paeru_PRECISE:M9fructAA_wt:1,-1.600513403,0.023581114,-0.493994943
Paeru_PRECISE:M9fructAA_wt:2,-1.693349776,-0.24262080400000002,-0.45314965500000004
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.6897536,0.42561108900000005,-0.028120256000000003
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.131724967,0.5811755160000001,-0.12497767500000001
Paeru_PRECISE:M9pyruvAA_wt:1,-3.922008925,-0.62313934,-1.7287136790000002
Paeru_PRECISE:M9pyruvAA_wt:2,-3.702791263,-0.061240739,-0.8013135730000001
Paeru_PRECISE:M9fructAA_wt:3,-0.20428362900000002,-0.419370511,-0.341239567
Paeru_PRECISE:M9fructAA_wt:4,1.138563485,-0.526421592,-0.18413564300000002
Paeru_PRECISE:M9GlcNAcAA_wt:3,-1.5333255170000002,-0.214947146,-1.3322809
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.9377141080000001,-0.5307888510000001,-1.52231873
Paeru_PRECISE:M9glycAA_wt:1,-2.566227737,-0.337571161,-1.246558718
Paeru_PRECISE:M9glycAA_wt:2,-2.764263467,-0.18863279,-1.152177977
Paeru_PRECISE:M9pyruvAA_wt:3,-3.90793538,-0.634042784,-2.139688952
Paeru_PRECISE:CAMHB_wt:7,11.41705312,3.56162875,-1.051139534
Paeru_PRECISE:CAMHB_wt:8,11.79745426,3.810636617,-0.8506423320000001
Paeru_PRECISE:R10LB_wt:2,-0.8049561890000001,-0.17677793,-0.38278942800000004
Paeru_PRECISE:R10LB_wt:3,-1.6681112100000002,-0.240916171,-0.9336474720000001
Paeru_PRECISE:R10LB_wt:4,0.8791109730000001,0.09146132800000001,0.27225163
Paeru_PRECISE:R10LB_wt:5,3.772538879,0.43903306000000003,0.162007336
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-0.5396850280000001,0.20417635,-0.8031881470000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.49022214700000005,0.44044810500000003,-0.373978674
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-1.165336576,0.20972158500000002,-0.5001430290000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-1.331840683,0.135768455,-0.5944412330000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-0.7595340890000001,-0.211634439,-1.091780448
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.5028342370000001,0.245173106,-0.5931851140000001
Paeru_PRECISE:M9sucAA_wt:5,-2.446712625,-0.12731413900000002,-1.124220456
Paeru_PRECISE:M9sucAA_wt:6,-2.919918472,-0.292807254,-1.119976129
Paeru_PRECISE:R10LB_wt:6,0.721015191,0.05468018400000001,-0.84609023
Paeru_PRECISE:R10LB_wt:7,1.401314877,0.276253113,-0.358421449
Paeru_PRECISE:LB_wt:3,1.1510658120000001,0.7760123290000001,-0.44069766400000004
Paeru_PRECISE:LB_wt:4,2.3643883150000002,1.279503532,0.064809143
Paeru_PRECISE:R10LB_NaCl:1,3.690009669,0.8496145580000001,0.41920756600000003
Paeru_PRECISE:R10LB_NaCl:2,0.9502843740000001,0.36790443100000003,0.112471439
Paeru_PRECISE:M9glucAA_wt:3,-0.37509971200000003,0.007389011000000001,0.5046156900000001
Paeru_PRECISE:M9glucAA_Zn:1,-10.90197698,-3.872596982,2.9603814230000003
Paeru_PRECISE:M9glucAA_Cu:1,-2.859226036,-1.6489066010000002,0.310535948
Paeru_PRECISE:M9glucAA_NaOCl:1,-1.684624097,0.336622953,0.656428046
Paeru_PRECISE:M9GlcNAcAA_8:1,0.075758824,1.5649244050000002,0.36884437200000003
