,A,LaoR,MvaT
Catabolise_Nucleic_Acids:DNA_1:1,-0.8003608256,-0.034722259000000005,0.015918929000000002
Catabolise_Nucleic_Acids:DNA_1:2,0.1510693582,0.10369302600000001,-0.153341315
Catabolise_Nucleic_Acids:DNA_1:3,0.6492914674,-0.068970767,0.137422386
Catabolite_repression:del_hfq_crc_wt:1,-0.1435456562,-0.040035968000000005,0.076602529
Catabolite_repression:del_hfq_crc_wt:2,0.1435456562,0.040035968000000005,-0.076602529
Catabolite_repression:delHfq:1,-0.061285681800000005,-0.093108881,-0.5550767550000001
Catabolite_repression:delHfq:2,0.0115027146,0.030170633000000002,-0.5158464180000001
Catabolite_repression:deldcrc:1,4.0717638694,0.452580236,-0.66385492
Catabolite_repression:deldcrc:2,4.3805973113,0.225507528,-0.9678744720000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.23290185700000002,0.09428995700000001,-0.041231329000000004
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.5041991593,-0.15070551100000001,-0.072751335
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.7371010163,0.05641555400000001,0.11398266400000001
Diallyl_disulphide_treatment:PAO1_DDS:1,-6.7961066977,-0.479221288,-0.06716707100000001
Diallyl_disulphide_treatment:PAO1_DDS:2,-7.4421248663,-0.41702558900000003,-0.10386352
Diallyl_disulphide_treatment:PAO1_DDS:3,-7.4481583103,-0.44311926,-0.367968991
Dispersed_cells:PAO1_dispersed_wt:1,-1.2359776586,-0.08654403000000001,0.058097877000000006
Dispersed_cells:PAO1_dispersed_wt:2,1.2359776586,0.08654403000000001,-0.058097877000000006
Dispersed_cells:PyhjH_dispersed:1,1.9571316849,1.088781967,0.554406715
Dispersed_cells:PyhjH_dispersed:2,2.7348493298000003,0.915917665,0.509131102
Dispersed_cells:PA01_Planktonic:1,5.5316338087,0.478143819,0.546887267
Dispersed_cells:PA01_Planktonic:2,4.895433567,0.872373124,0.521943261
Dispersed_cells:PAO1_Biofilm:1,7.8266095934,1.763352298,0.29769362800000004
Dispersed_cells:PAO1_Biofilm:2,7.1156785484,1.5547674150000002,0.35494714800000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,2.6807474703,0.5878966790000001,0.5061273820000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,2.5811914901,0.28078569200000003,0.395712536
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,2.9773845418000002,0.022031883000000002,0.41233557600000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.0144160096,0.037809108,0.31543169
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.265772479,-0.144085971,-0.083080572
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.2801884886,0.106276862,-0.23235111800000002
Farnesol_treatment:RNA of 0-1F_L:1,0.3721369232,0.12010530800000001,0.028222838
Farnesol_treatment:RNA of 0-1F_L:2,0.3191034868,-0.043757521,0.046457681
Farnesol_treatment:RNA of 0-1F_L:3,-0.6912404099,-0.076347787,-0.07468052
Farnesol_treatment:RNA of 6-F_L1:1,1.2237007722,2.267936584,-0.32299334900000004
Farnesol_treatment:RNA of 6-F_L1:2,1.5995171618000001,2.23450113,-0.16057923300000002
Farnesol_treatment:RNA of 6-F_L1:3,1.2591079304,2.389077544,-0.19353587500000002
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.8235288289,-0.036697101,0.08505206300000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.8235288289,0.036697101,-0.08505206300000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-1.3594258124,-0.463841186,0.057190561
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-1.0598595525,-0.052203346000000005,0.23137098
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.9215784915,0.5994929720000001,0.145795625
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.15301897180000001,0.270500899,0.22000197
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,5.694445903,0.739373515,0.49296313700000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.043005343,-0.6373503030000001,-0.064585815
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.2744458232,-0.23264356800000002,-0.30121178
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,3.8116118852,0.404130037,1.354471718
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.5122631946,-0.258108618,0.007047912000000001
HapZ_SagS_mutant:delHapZp:1,-0.6464120263,0.071623621,0.21602285400000001
HapZ_SagS_mutant:delHapZp:2,-1.4358848066,0.315397246,0.21234878100000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.4196468014,0.372599189,0.000900368
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.09261639320000001,-0.11449057,-0.00794828
HapZ_SagS_mutants:delHApZ:1,0.8947263753,-0.714869704,-0.412987934
HapZ_SagS_mutants:delHApZ:2,0.736132109,-0.23990417600000002,-0.372103564
HapZ_SagS_mutants:delHApZ:3,0.4689751421,-0.123169471,-0.361731782
HapZ_SagS_mutants:delSagS:1,-0.5447896134,0.497830378,0.088008374
HapZ_SagS_mutants:delSagS:2,-1.4163248489,0.22252328500000002,0.037665602
HapZ_SagS_mutants:delSagS:3,-1.0564665286,1.031899567,0.19981341
HapZ_SagS_mutants:delHapZp:3,-1.3521950094,0.17322700900000002,0.21144831500000003
Lung_infection_transcriptome:PA01_LS1:1,-7.8232504422,-0.43004898900000005,1.342884888
Lung_infection_transcriptome:PA01_LS1:2,-7.5165698484,-0.458052251,1.357232442
Lung_infection_transcriptome:PA01_CS1:1,0.13871112530000002,0.15405538700000002,0.010714581
Lung_infection_transcriptome:PA01_CS1:2,-0.13871112530000002,-0.15405538700000002,-0.010714581
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.9069138567,0.12978757300000002,-0.19606651700000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.9069138567,-0.12978757300000002,0.19606651700000002
Metabolic_fitness_plasmid:PAO1_pAKD1:1,2.2157550729,-0.275712942,-0.14366726700000002
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.6060505198,-0.6980754520000001,0.08974717900000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,4.4615063909,0.19490548400000002,0.25827020100000003
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,4.2365186498,0.8514670160000001,0.30670460800000005
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.2730387237,-0.45896115600000004,-0.021339609000000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,2.2693513296,0.074477079,0.048271041
Metabolic_fitness_plasmid:PAO1_pBS228:1,3.0101576116,0.20902241700000002,0.492897291
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.3998303095,-0.181109698,0.5425479440000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.41102420910000004,0.073714763,0.164491211
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.1080830616,-0.05857297,0.07997101100000001
Mucin_glycans:ABTGC:1,1.0192328389,0.042460885000000004,0.164531744
Mucin_glycans:ABTGC:2,-0.3278454159,0.198464367,-0.056745711000000004
Mucin_glycans:ABTGC:3,-1.4333089361,-0.218596019,-0.205448933
Mucin_glycans:ABTGC:4,0.5083125048,0.085715687,0.12101038700000001
Mucin_glycans:ABTGC:5,0.2336090082,-0.108044921,-0.023347487
Mucin_glycans:MUC5B:1,-4.0046549787,-0.08029491500000001,0.687644154
Mucin_glycans:MUC5B:2,-5.1664241332,0.357898113,0.639203556
Mucin_glycans:Glycans:1,1.6849664759,0.338784177,0.448706037
Mucin_glycans:Glycans:2,-0.42035159200000005,0.37131109700000003,0.21660600300000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,2.7401211678,0.119608133,-0.185207437
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,3.3498757408,0.225210337,-0.511708232
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.7288537359,0.49933441900000003,-0.7755186030000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-2.7866035482,-1.020571761,0.008942136
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-4.0320798699000004,-0.697290807,-0.152471986
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-3.3995238263,-0.577504788,0.07186906600000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,3.7300123013,0.36532853,0.064995809
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,3.4076000771,0.37202364600000004,0.220139517
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,3.3503883928000002,0.643492191,-0.15274621200000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-2.9168444005,-0.861708236,-0.18874828400000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-4.3613044343,-0.228515759,0.176697515
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-3.2098519363,-0.290620372,-0.12033834500000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.3333169944,0.057310517000000005,-0.063718341
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.3333169944,-0.057310517000000005,0.063718341
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.032014301700000004,-0.21735601300000001,-0.260521548
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,1.0460656387,-0.373901684,-0.258980188
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,8.7624097802,0.284609437,0.380931295
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,8.3696809186,0.12130088600000001,0.13532814
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,2.2570673819,-0.500746531,-0.31770341500000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,3.6574896993,-0.462441376,0.15294184
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,3.4366512554,-0.41504518500000004,0.32455140200000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,3.7779073067,-0.399595923,0.39877084300000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.08685729390000001,-0.005849287000000001,-0.18715414
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.0434833242,-0.0043126200000000005,-0.051965786
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.0172370583,0.103670274,0.263688472
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.1131035598,-0.09350836700000001,-0.024568546
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,5.8136577118,-0.582135846,-0.138945976
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,5.7748601431,-0.703895441,-0.042269375000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.0509222083,-0.037019214,-0.195344137
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.0006162317,-0.035476904000000004,-0.060150050000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.0515384401,0.072496118,0.25549418700000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.240937438,-0.26133310800000004,0.284311568
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.3865790759,-0.022611164000000003,0.33621612
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.8490036143,-0.9736392840000001,0.129720852
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,4.1317748791,-0.43192258400000005,1.478606674
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.1138543369,0.009166194,-0.22078144500000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.3683674119,0.13997472900000002,-0.125839544
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.1452947651,0.13480334800000002,-0.27390669900000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,2.0090135942,-0.42665653600000003,0.6349972610000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,1.7968855058000002,-0.313215654,0.338263185
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,2.2530591682,-0.28456118,0.230707032
Rosmarinic_acid:PAO1-100UMRA:1,0.4392115842,-0.321630077,0.01520813
Rosmarinic_acid:PAO1-100UMRA:2,0.9623866494000001,-0.200366557,-0.295686404
Rosmarinic_acid:PAO1_DMSO_Control:1,0.06613241410000001,0.122530699,0.29263849200000003
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.2892350386,-0.149841221,-0.182561373
Rosmarinic_acid:PAO1_DMSO_Control:3,0.2231026245,0.027310522,-0.110077119
Testosterone_treatment:Testosterone_Control:1,0.3676582841,0.260554174,0.46589838100000003
Testosterone_treatment:Testosterone_Control:2,-0.3676582841,-0.260554174,-0.46589838100000003
Testosterone_treatment:Testosterone_2.5:1,0.252517896,0.260789168,-0.419054073
Testosterone_treatment:Testosterone_2.5:2,-0.8272102426,-0.137773005,-0.384178426
Tf_toxin_expression:PAO1_WT:1,1.2314998449,-0.067037554,0.408831255
Tf_toxin_expression:PAO1_WT:2,-1.2314998449,0.067037554,-0.408831255
Tf_toxin_expression:PAO1_derfA:1,0.7417907114000001,0.27864349,0.259088048
Tf_toxin_expression:PAO1_derfA:2,0.9946782585,0.167950381,0.377020238
Zinc_treatment:PA_Zn:1,0.7328653776,-0.44355387100000004,0.175857552
Zinc_treatment:PA_Zn:2,0.18913858620000001,-0.47159751400000005,0.14319602
Zinc_treatment:PA_Zn:3,1.2079963741,-0.315701242,0.22483348600000003
Zinc_treatment:PA_Zn_wt:1,0.17018912660000002,-0.00976347,-0.005318454
Zinc_treatment:PA_Zn_wt:2,-0.17018912660000002,0.00976347,0.005318454
Paeru_PRECISE:CAMHB_wt:1,0.4513382729,-0.178204662,-0.51616277
Paeru_PRECISE:CAMHB_wt:2,1.2485922152,-0.319289445,-0.677734748
Paeru_PRECISE:CAMHB_wt:3,0.7393267591,0.117349831,-0.03629345
Paeru_PRECISE:CAMHB_wt:4,0.7299800231,-0.13053387400000002,0.056636784
Paeru_PRECISE:M9glucAA_Pqt10:1,1.3474240866,-0.00520839,-0.075599868
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.1699659742,-0.31888853100000003,-1.73135898
Paeru_PRECISE:M9glucAA_Pqt:1,-0.5013076052000001,-0.44994368300000004,-1.33054091
Paeru_PRECISE:M9glucAA_Pqt:2,0.15672961500000002,-0.548016269,-0.9997863750000001
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-0.9045345286,-0.276258923,-1.023515882
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.0322964872,-0.421887141,-0.9779606540000001
Paeru_PRECISE:M9glucAA_NaCl:1,-3.0520877247,-0.517217473,-0.269183834
Paeru_PRECISE:M9glucAA_NaCl:2,-0.697445748,-0.159561583,0.341540606
Paeru_PRECISE:M9glucAA_NaCl:3,-0.5403833153000001,-0.385973759,-0.041065223000000005
Paeru_PRECISE:CAMHB_wt:5,1.0244752404,0.08980738,-0.24352451900000002
Paeru_PRECISE:CAMHB_wt:6,-0.4910117518,-0.12046735500000001,-0.31584562800000004
Paeru_PRECISE:LB_wt:1,-7.6357944037,-1.369958676,-0.66970198
Paeru_PRECISE:LB_wt:2,-6.2514076965,-0.9939327120000001,-0.633307307
Paeru_PRECISE:M9glucAA_wt:1,-0.7011086270000001,-0.098594755,0.26446357200000004
Paeru_PRECISE:M9glucAA_wt:2,0.7011086270000001,0.098594755,-0.26446357200000004
Paeru_PRECISE:M9glucAA_lowpH:1,-0.5527468848,0.011346628000000001,-1.212214614
Paeru_PRECISE:M9glucAA_lowpH:2,-1.0112986745,-0.16237923,-1.240825232
Paeru_PRECISE:M9glucAA_DPD:1,-1.0800775281,0.057802664000000004,-1.2896118840000002
Paeru_PRECISE:M9glucAA_DPD:2,-0.0914800791,-0.022431713000000002,-1.565768029
Paeru_PRECISE:M9sucAA_wt:1,-5.4232301432,-0.797046892,-0.5713197910000001
Paeru_PRECISE:M9sucAA_wt:2,-4.8594590532,-0.351604385,0.085576836
Paeru_PRECISE:M9glucAA_NaCl:4,-2.1316251248,-0.22816854800000003,0.31764395900000003
Paeru_PRECISE:M9glucAA_NaCl:5,-1.7157341650000002,-0.054902973,0.228517029
Paeru_PRECISE:M9sucAA_wt:3,-5.152141285,0.12287822,-0.563882122
Paeru_PRECISE:M9sucAA_wt:4,-4.8385580975,-0.141401639,-0.513025826
Paeru_PRECISE:R10LB_wt:1,-3.9374080707,-0.09798738500000001,-0.299799097
Paeru_PRECISE:M9glucAA_NaCl:6,-1.4090404466,0.006963861,0.26643894500000004
Paeru_PRECISE:M9glucAA_NaCl:7,-1.2198781705,-0.12776700200000002,0.10004858100000001
Paeru_PRECISE:M9fructAA_wt:1,-0.8004121078,0.11855705300000001,-0.509333766
Paeru_PRECISE:M9fructAA_wt:2,-1.114200154,-0.132844273,-0.541260578
Paeru_PRECISE:M9GlcNAcAA_wt:1,2.0792018251,0.150508931,-0.12172979
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.6579393006,-0.052294467000000004,-0.077571996
Paeru_PRECISE:M9pyruvAA_wt:1,-3.0028155883,-0.11000789300000001,-0.889618114
Paeru_PRECISE:M9pyruvAA_wt:2,-2.0519979433,0.35212739600000004,-0.546213587
Paeru_PRECISE:M9fructAA_wt:3,2.8022780421,-0.147967217,-0.376893656
Paeru_PRECISE:M9fructAA_wt:4,2.3570676408,-0.07675376,-0.46869192600000004
Paeru_PRECISE:M9GlcNAcAA_wt:3,-0.41825008480000003,-0.158145052,-0.584295026
Paeru_PRECISE:M9GlcNAcAA_wt:4,-1.2426515412,-0.220738967,-0.170782178
Paeru_PRECISE:M9glycAA_wt:1,-1.5321215442,0.363098377,-0.671376685
Paeru_PRECISE:M9glycAA_wt:2,-1.8660210733,0.070990022,-0.5088509360000001
Paeru_PRECISE:M9pyruvAA_wt:3,-4.2637051721,-0.270581593,-0.565258194
Paeru_PRECISE:CAMHB_wt:7,0.2892372279,0.144368256,-0.620122834
Paeru_PRECISE:CAMHB_wt:8,0.5189768298,0.064825065,-0.45901739700000005
Paeru_PRECISE:R10LB_wt:2,-3.1408245489,0.18804909900000003,0.373022361
Paeru_PRECISE:R10LB_wt:3,-3.1717171471,-0.048121899999999995,0.37084155300000005
Paeru_PRECISE:R10LB_wt:4,-1.914895009,0.39763444400000003,0.422680433
Paeru_PRECISE:R10LB_wt:5,-0.3272097878,0.427597577,0.48584108600000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.0768482854,-0.38371390200000005,-0.454808119
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.0964506204,-0.40156827,-0.8287779820000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.6148558065,-0.144268023,-1.024934596
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.8291900135999999,-0.21045291200000002,-1.071316954
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.3454766188,-0.24810071200000003,0.26964956700000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.9841116154,-0.18965468400000002,-0.525889016
Paeru_PRECISE:M9sucAA_wt:5,0.1800164634,0.09404746600000001,-1.237456157
Paeru_PRECISE:M9sucAA_wt:6,-1.2443013795,0.018140768,-0.829110813
Paeru_PRECISE:R10LB_wt:6,-0.6317590987,-0.57966827,-0.11696255500000001
Paeru_PRECISE:R10LB_wt:7,-0.09082398500000001,-0.20651218200000002,-0.5428673540000001
Paeru_PRECISE:LB_wt:3,-7.1086319676,-0.156413551,-0.470514965
Paeru_PRECISE:LB_wt:4,-7.1345585353,-0.019132406,-0.254639494
Paeru_PRECISE:R10LB_NaCl:1,-0.1501250941,-0.8474160260000001,-0.007940048
Paeru_PRECISE:R10LB_NaCl:2,-0.6310674153,-0.5146218330000001,-0.23293295400000003
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-4.7759532555,0.096284326,-3.5610268940000003
Paeru_PRECISE:M9glucAA_Zn:1,11.9561110152,0.431284072,-5.141363079
Paeru_PRECISE:M9glucAA_Cu:1,-4.5029195222,0.789177781,-2.655712038
Paeru_PRECISE:M9glucAA_NaOCl:1,-3.3566271994,0.542173958,-3.133554407
Paeru_PRECISE:M9GlcNAcAA_8:1,-5.3208567574,0.380392887,-2.838971041
Paeru_PRECISE:M9GlcNAcAA_8:2,-6.1385502356,0.641113979,-3.065130422
Paeru_PRECISE:M9GlcNAcAA_4:1,-4.5635704501,0.642686289,-2.593263111
Paeru_PRECISE:M9GlcNAcAA_4:2,-6.4291609535,0.176148051,-3.118472558
Paeru_PRECISE:M9GlcNAcAA_2:1,-3.1083274477,0.645193262,-1.314231363
Paeru_PRECISE:M9GlcNAcAA_2:2,-6.5874667734,0.245013484,-2.787640088
Paeru_PRECISE:M9GlcNAcAA_1:1,-0.6463455513,0.110619244,-2.194812841
Paeru_PRECISE:M9GlcNAcAA_1:2,-3.6084922499000003,-0.075525804,-1.950045532
Paeru_PRECISE:M9glucAA_NaOCl:2,-4.8537828143,-0.077994329,-1.335968628
Paeru_PRECISE:M9glucAA_Cu:2,-6.3511036777,0.44915200400000005,-1.046914218
Paeru_PRECISE:M9glucAA_Fe:1,-5.5342689682,-0.258580536,-0.901019906
Paeru_PRECISE:M9glucAA_Fe:2,-3.0045760788,0.478619132,-0.649998744
Paeru_PRECISE:M9glucAA_Zn:2,-4.1687873583,0.13462516800000002,-1.238474347
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-5.9209976246,0.044307549,-1.046822306
Paeru_PRECISE:CAMHB_Mec:1,0.9249838749,0.273927768,-0.07870958800000001
Paeru_PRECISE:CAMHB_Mec:2,0.5597134632,0.047962774,-0.16082147100000002
Paeru_PRECISE:CAMHB_Azt:1,-0.6354327966000001,-1.302910873,0.73885729
Paeru_PRECISE:CAMHB_Azt:2,-0.0066545125,-1.351772597,0.8940121560000001
Paeru_PRECISE:CAMHB_Pip:1,-1.2351902864,-1.299909625,0.723619549
Paeru_PRECISE:CAMHB_Pip:2,-1.3669551845,-1.249682296,0.815581718
Paeru_PRECISE:CAMHB_Ceft:1,-1.9481547969,-0.5159187980000001,-0.08745945000000001
Paeru_PRECISE:CAMHB_Ceft:2,-1.2752032031,-3.246021795,0.7868594870000001
Paeru_PRECISE:CAMHB_Ceft:3,-1.9675872741,-0.238621146,-0.455325109
Paeru_PRECISE:CAMHB_Ceft:4,0.3846378246,-1.453398887,0.5756361160000001
Paeru_PRECISE:M9glucAA_Ceft:1,0.3229434021,-0.541637724,-1.019966213
Paeru_PRECISE:M9glucAA_Ceft:2,2.7626950717,-0.825310003,0.48677663200000004
Paeru_PRECISE:M9glucAA_Gent:1,1.5984330737999999,0.2488619,-0.9306317270000001
Paeru_PRECISE:M9glucAA_Gent:2,0.3832688843,0.785896339,-1.846631302
Paeru_PRECISE:M9glucAA_Pip:1,0.6714147021,0.212291313,-1.361976888
Paeru_PRECISE:M9glucAA_Pip:2,1.5968605615,0.5135362440000001,-0.719169244
Paeru_PRECISE:M9glucAA_Azt:1,-0.4929974481,-1.530772985,-0.042399589
Paeru_PRECISE:M9glucAA_Azt:2,0.0673647074,-1.440220959,-0.134811857
Paeru_PRECISE:CAMHB_Mero:1,-0.7638627278,0.140631164,-0.209961373
Paeru_PRECISE:CAMHB_Mero:2,-0.6890503498,0.068430455,-0.263578456
Paeru_PRECISE:CAMHB_Tet:1,1.0618349799,-1.048003256,0.46028164
Paeru_PRECISE:CAMHB_Tet:2,0.3238904849,-1.514774187,-0.054316856000000004
Paeru_PRECISE:R10LB_Gent:1,-2.5473522687,0.180263059,-0.215476892
Paeru_PRECISE:R10LB_Ceft:1,-6.3285071189,-0.29047811300000004,0.381768616
Paeru_PRECISE:R10LB_Ceft:2,-5.4835657115,-0.16378878600000002,-0.053399663
Paeru_PRECISE:CAMHB_Biofilm:1,-0.6981266126,0.545667774,-0.571627006
Paeru_PRECISE:CAMHB_Biofilm:2,0.40473499090000004,0.16974412500000002,-0.685027617
