,A,HutC
Dispersed_cells:PA01_Planktonic:2,3.0114890848,0.9981097240000001
Dispersed_cells:PAO1_Biofilm:1,4.190309404,-0.082961344
Dispersed_cells:PAO1_Biofilm:2,5.6637435576,0.43774400700000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,3.8458639051,0.322509362
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,4.2391781141,0.522010112
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,5.0604634859,0.56186555
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.6622805030000001,-0.060877799999999996
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.0973335372,-0.0005582720000000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.5649469658,0.061436073
Farnesol_treatment:RNA of 0-1F_L:1,-0.6294905477,-0.034480781
Farnesol_treatment:RNA of 0-1F_L:2,0.6822222945,-0.019467625000000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.0527317468,0.053948407000000004
Farnesol_treatment:RNA of 6-F_L1:1,0.2547922764,0.20259953800000002
Farnesol_treatment:RNA of 6-F_L1:2,0.7685982545000001,0.182913622
Farnesol_treatment:RNA of 6-F_L1:3,1.1985922352,0.23171724600000002
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.1079781905,0.272219508
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.1079781905,-0.272219508
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.47770435400000005,0.40651554500000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.8208651291,0.021421463
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,2.1050893865,0.075148214
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,1.0440362479,0.16466731
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-15.4291154833,-2.123508526
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.6815689948,0.152102177
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-3.8306946292,-0.3919177
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-16.4526877047,-3.092613777
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.9022145389,0.14542411800000002
HapZ_SagS_mutant:delHapZp:1,-0.5217474316,0.066529393
HapZ_SagS_mutant:delHapZp:2,-0.1564430883,0.026600203000000003
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.714183073,-0.08853983400000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.8119685341,-0.056884284
HapZ_SagS_mutants:delHApZ:1,2.3230510151,0.33216991700000004
HapZ_SagS_mutants:delHApZ:2,2.6793478954000003,0.335632612
HapZ_SagS_mutants:delHApZ:3,2.15533519,0.39057010400000003
HapZ_SagS_mutants:delSagS:1,1.4995154773000001,0.297210717
HapZ_SagS_mutants:delSagS:2,1.3342315774,0.235692588
HapZ_SagS_mutants:delSagS:3,0.347115292,0.19542299200000002
HapZ_SagS_mutants:delHapZp:3,-0.18869047660000002,-0.0017711710000000002
Lung_infection_transcriptome:PA01_LS1:1,-5.3243750118,-1.086005933
Lung_infection_transcriptome:PA01_LS1:2,-5.1769197378,-1.221677909
Lung_infection_transcriptome:PA01_CS1:1,1.8917543815000002,0.08753563900000001
Lung_infection_transcriptome:PA01_CS1:2,-1.8917543815000002,-0.08753563900000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.9468190683000001,-0.28761588600000004
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.9468190683000001,0.28761588600000004
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.9114412035,-0.6699942870000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.0307192028,-0.20884117100000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,5.7221931615,0.6803732410000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,5.33648019,0.14540133300000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-2.4902717481,-0.260859452
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.7481838466,-0.08138381800000001
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.2279413045,-0.26903369800000004
Metabolic_fitness_plasmid:PAO1_pBS228:2,1.4234191558,0.126081614
Metabolic_fitness_plasmid:PAO1_RmS149:1,-2.3931010426,-0.695452784
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.7400063952,-0.525026812
Mucin_glycans:ABTGC:1,-3.4777659796,-0.230106782
Mucin_glycans:ABTGC:2,1.2310744169,0.55440371
Mucin_glycans:ABTGC:3,9.0446891775,1.155394394
Mucin_glycans:ABTGC:4,-2.4433554803,-0.713058955
Mucin_glycans:ABTGC:5,-4.3546421345,-0.766632367
Mucin_glycans:MUC5B:1,-6.778965848,-1.099796906
Mucin_glycans:MUC5B:2,-6.0901889688,-0.767819847
Mucin_glycans:Glycans:1,-2.8265725654000002,-0.31212919
Mucin_glycans:Glycans:2,0.3538737889,0.32432864
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,2.8538332505,-0.14968589000000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,2.736641399,-0.6975371210000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,4.1884848351,0.45178300800000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-6.9821089195,-1.160891004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-6.7525750203,-0.157884285
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-5.3736830241,0.056617189000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,5.0706285844,-0.339555822
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,6.5080901088,-0.043269851000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,5.1698142142,-0.07919535400000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-6.5074903677,-0.331090196
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-5.7420348715,0.275106189
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-4.4990076681,0.5180050340000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.1554093172,0.029655873000000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.1554093172,-0.029655873000000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,7.6988627874999995,1.115307741
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,3.443259763,0.48077462800000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,1.1116974281,0.405098542
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.11542186700000001,0.207767574
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.19955942810000002,-0.381782326
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.4155673534,-0.425680502
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.7898869098,-0.26682763400000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.8645902910000001,-0.199244519
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.5417398628,-0.054653173000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.30668233,-0.006150285
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.4833536849,-0.059464895000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.3650685079,0.12026835300000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,3.4971125139,0.676930017
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,3.8548763251000002,0.600082788
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.41818660500000004,-0.014564194
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.1851379745,0.0339443
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.6033245795000001,-0.019380106
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-3.1094943249,-0.218699359
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-3.1227259428,0.077136601
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.6695083653,-1.019045705
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-2.7835105073,-1.5709858190000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,2.0433011893,-0.080075977
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,2.0504245071,0.107445204
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.1384945712,0.11419353
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.0916022249,-1.755805065
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-0.11944365920000001,-1.907236509
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.9625014671000001,-1.416729391
Rosmarinic_acid:PAO1-100UMRA:1,0.1506026906,0.12441600600000001
Rosmarinic_acid:PAO1-100UMRA:2,-0.023891360900000002,-0.118214757
Rosmarinic_acid:PAO1_DMSO_Control:1,0.3011100908,0.142181942
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.052321972200000004,-0.058008229
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.24878811850000002,-0.08417371300000001
Testosterone_treatment:Testosterone_Control:1,-0.11834748140000001,-0.26638483300000004
Testosterone_treatment:Testosterone_Control:2,0.11834748140000001,0.26638483300000004
Testosterone_treatment:Testosterone_2.5:1,0.6125328332000001,0.324025757
Testosterone_treatment:Testosterone_2.5:2,2.3539523685,0.759836701
Tf_toxin_expression:PAO1_WT:1,1.1097613047000001,0.364618525
Tf_toxin_expression:PAO1_WT:2,-1.1097613047000001,-0.364618525
Tf_toxin_expression:PAO1_derfA:1,0.883992035,0.176487888
Tf_toxin_expression:PAO1_derfA:2,1.3289740278,0.38749725300000004
Zinc_treatment:PA_Zn:1,0.25330541,0.484756599
Zinc_treatment:PA_Zn:2,0.2787892937,0.654180121
Zinc_treatment:PA_Zn:3,1.0709333867,0.690244567
Zinc_treatment:PA_Zn_wt:1,0.0257490407,-0.079685163
Zinc_treatment:PA_Zn_wt:2,-0.0257490407,0.079685163
Paeru_PRECISE:CAMHB_wt:1,-4.9155782961,-0.8610557480000001
Paeru_PRECISE:CAMHB_wt:2,-5.45476659,-1.238462948
Paeru_PRECISE:CAMHB_wt:3,-3.7549566199999997,-1.204380977
Paeru_PRECISE:CAMHB_wt:4,-3.7175895904000003,-1.464360304
Paeru_PRECISE:M9glucAA_Pqt10:1,8.4644218979,1.572907488
Paeru_PRECISE:M9glucAA_Pqt10:2,9.7602517771,1.6734948950000001
Paeru_PRECISE:M9glucAA_Pqt:1,10.8718865377,1.686264956
Paeru_PRECISE:M9glucAA_Pqt:2,11.0509705013,1.719510749
Paeru_PRECISE:M9glucAA_wo_Pqt:1,9.389160263600001,1.602131277
Paeru_PRECISE:M9glucAA_wo_Pqt:2,9.3504428861,1.631706574
Paeru_PRECISE:M9glucAA_NaCl:1,-8.6809839861,-1.433662992
Paeru_PRECISE:M9glucAA_NaCl:2,-8.7553167456,-1.32098553
Paeru_PRECISE:M9glucAA_NaCl:3,-9.1763406115,-1.5570508410000001
Paeru_PRECISE:CAMHB_wt:5,-5.6245142355999995,-1.368761042
Paeru_PRECISE:CAMHB_wt:6,-3.8723491836,-1.3022070270000001
Paeru_PRECISE:LB_wt:1,-18.0258996692,-2.125641043
Paeru_PRECISE:LB_wt:2,-16.0206939827,-2.285416019
Paeru_PRECISE:M9glucAA_wt:1,-1.0173702947,-0.137363448
Paeru_PRECISE:M9glucAA_wt:2,1.0173702947,0.137363448
Paeru_PRECISE:M9glucAA_lowpH:1,-6.2472778946,-0.957592128
Paeru_PRECISE:M9glucAA_lowpH:2,-5.2982073252,-0.9143961970000001
Paeru_PRECISE:M9glucAA_DPD:1,5.3550623853,1.17556821
Paeru_PRECISE:M9glucAA_DPD:2,6.4793678873000005,1.111014019
Paeru_PRECISE:M9sucAA_wt:1,-15.7164335519,-2.150850373
Paeru_PRECISE:M9sucAA_wt:2,-13.8086288573,-1.346227452
Paeru_PRECISE:M9glucAA_NaCl:4,-8.4997196507,-1.1531662360000001
Paeru_PRECISE:M9glucAA_NaCl:5,-8.586411177,-1.036263567
Paeru_PRECISE:M9sucAA_wt:3,-14.7328345867,-1.699155491
Paeru_PRECISE:M9sucAA_wt:4,-14.1852299761,-1.509722633
Paeru_PRECISE:R10LB_wt:1,-15.2190217685,-1.7730036450000002
Paeru_PRECISE:M9glucAA_NaCl:6,-2.3792063405,-0.62918057
Paeru_PRECISE:M9glucAA_NaCl:7,-6.288562247,-0.8978339940000001
Paeru_PRECISE:M9fructAA_wt:1,-4.5759111824000005,-0.883850126
Paeru_PRECISE:M9fructAA_wt:2,-5.6143852532,-1.134464733
Paeru_PRECISE:M9GlcNAcAA_wt:1,2.198605811,0.009882993000000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,4.0786727077,0.319818312
Paeru_PRECISE:M9pyruvAA_wt:1,-14.8074253437,-1.828954847
Paeru_PRECISE:M9pyruvAA_wt:2,-13.0086173014,-1.403694044
Paeru_PRECISE:M9fructAA_wt:3,1.0152487022,-0.310224736
Paeru_PRECISE:M9fructAA_wt:4,0.40844074210000003,-0.140700064
Paeru_PRECISE:M9GlcNAcAA_wt:3,-9.6825133915,-1.227137657
Paeru_PRECISE:M9GlcNAcAA_wt:4,-11.4230511048,-1.37462517
Paeru_PRECISE:M9glycAA_wt:1,-12.3097515919,-1.449720578
Paeru_PRECISE:M9glycAA_wt:2,-12.1152478406,-1.525646722
Paeru_PRECISE:M9pyruvAA_wt:3,-14.0665444483,-1.8710542000000001
Paeru_PRECISE:CAMHB_wt:7,-2.6793295701,-0.676841738
Paeru_PRECISE:CAMHB_wt:8,-1.8312693285,-0.7957194470000001
Paeru_PRECISE:R10LB_wt:2,-14.2892120209,-1.7481708500000002
Paeru_PRECISE:R10LB_wt:3,-15.2395841023,-1.98799477
Paeru_PRECISE:R10LB_wt:4,-13.4374058203,-1.481722276
Paeru_PRECISE:R10LB_wt:5,-11.3237976109,-1.449745998
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,3.4505930271,0.530214058
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,7.453941698,1.018567024
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,4.0041716663,0.7296440200000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,3.8097764964,0.591819143
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,5.2012688787,0.517903761
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,4.5965943125,0.6546048320000001
Paeru_PRECISE:M9sucAA_wt:5,3.5226498815,1.22379513
Paeru_PRECISE:M9sucAA_wt:6,6.1615571555,1.030545238
Paeru_PRECISE:R10LB_wt:6,-13.5313333429,-2.061847098
Paeru_PRECISE:R10LB_wt:7,-12.2910479043,-2.09182382
Paeru_PRECISE:LB_wt:3,-15.2351177021,-1.684054089
Paeru_PRECISE:LB_wt:4,-14.451843528,-1.535055651
Paeru_PRECISE:R10LB_NaCl:1,-9.0887854308,0.037091468
Paeru_PRECISE:R10LB_NaCl:2,-12.7659943607,-1.554942606
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-0.4345228407,0.345807866
Paeru_PRECISE:M9glucAA_Zn:1,-1.2238479978,0.20658331400000002
Paeru_PRECISE:M9glucAA_Cu:1,-10.7558848079,0.635672358
Paeru_PRECISE:M9glucAA_NaOCl:1,-2.3715278217,0.22146768200000003
Paeru_PRECISE:M9GlcNAcAA_8:1,-10.2925222097,-0.30776314200000005
Paeru_PRECISE:M9GlcNAcAA_8:2,-11.0956526153,-0.97095984
Paeru_PRECISE:M9GlcNAcAA_4:1,-7.8629379502,0.336030323
Paeru_PRECISE:M9GlcNAcAA_4:2,-11.4193013682,-0.35654942900000003
Paeru_PRECISE:M9GlcNAcAA_2:1,-3.2926405450000003,0.52736026
Paeru_PRECISE:M9GlcNAcAA_2:2,-9.104514993,-0.345295834
Paeru_PRECISE:M9GlcNAcAA_1:1,-1.3059083714,0.6931448100000001
Paeru_PRECISE:M9GlcNAcAA_1:2,-8.44858085,-0.30797499
Paeru_PRECISE:M9glucAA_NaOCl:2,-6.276201717,-0.761923157
Paeru_PRECISE:M9glucAA_Cu:2,-11.669734786,0.060206411
Paeru_PRECISE:M9glucAA_Fe:1,0.6470621242,0.9679616830000001
Paeru_PRECISE:M9glucAA_Fe:2,4.0044310195,0.703894674
Paeru_PRECISE:M9glucAA_Zn:2,4.750282649,0.70278928
Paeru_PRECISE:M9glucAA_PAO1_wt:2,4.2838379811,0.97330337
Paeru_PRECISE:CAMHB_Mec:1,-3.6880922388,-1.160472722
Paeru_PRECISE:CAMHB_Mec:2,-3.9332199149,-1.393171213
Paeru_PRECISE:CAMHB_Azt:1,-10.3384981929,-2.303211768
Paeru_PRECISE:CAMHB_Azt:2,-11.0119789124,-2.161099827
Paeru_PRECISE:CAMHB_Pip:1,-4.9569682010000005,-2.384940473
Paeru_PRECISE:CAMHB_Pip:2,-4.9182482704,-1.850199194
Paeru_PRECISE:CAMHB_Ceft:1,-1.1860901884,-1.4331531320000002
Paeru_PRECISE:CAMHB_Ceft:2,0.6658296298,-2.380688379
Paeru_PRECISE:CAMHB_Ceft:3,-2.5777203428,-1.34646551
Paeru_PRECISE:CAMHB_Ceft:4,-2.2306031573,-2.4879790760000002
Paeru_PRECISE:M9glucAA_Ceft:1,5.9815898855,0.43089861
Paeru_PRECISE:M9glucAA_Ceft:2,9.0768713723,0.121314348
Paeru_PRECISE:M9glucAA_Gent:1,4.1693264928,1.111076442
Paeru_PRECISE:M9glucAA_Gent:2,5.0337956119,1.260461518
Paeru_PRECISE:M9glucAA_Pip:1,5.0814666125,1.373260498
Paeru_PRECISE:M9glucAA_Pip:2,3.7298531601000002,0.9282300170000001
Paeru_PRECISE:M9glucAA_Azt:1,-10.2580594751,-0.326927544
Paeru_PRECISE:M9glucAA_Azt:2,-9.6955887088,-0.33833129900000003
Paeru_PRECISE:CAMHB_Mero:1,-3.727363214,-1.081561697
Paeru_PRECISE:CAMHB_Mero:2,-5.0919796189,-1.022099418
Paeru_PRECISE:CAMHB_Tet:1,-11.1264282435,-1.902411835
Paeru_PRECISE:CAMHB_Tet:2,-11.521594264,-2.159286743
Paeru_PRECISE:R10LB_Gent:1,-14.8522863047,-1.665883563
Paeru_PRECISE:R10LB_Ceft:1,-16.5663859374,-1.805500945
Paeru_PRECISE:R10LB_Ceft:2,-16.6464551681,-1.833961939
Paeru_PRECISE:CAMHB_Biofilm:1,-2.8463424340000003,0.20574082400000002
Paeru_PRECISE:CAMHB_Biofilm:2,-3.9284652467,-0.239628432
Paeru_PRECISE:M9glucAA_Biofilm:1,-8.83492314,-0.5292173640000001
Paeru_PRECISE:M9glucAA_Biofilm:2,-10.2389962971,-0.8543388160000001
Paeru_PRECISE:R10LB_Gent:2,-14.9908677471,-1.671281301
Paeru_PRECISE:R10LB_Pip:1,-13.6299265367,-1.702328934
Paeru_PRECISE:R10LB_Pip:2,-14.8318397094,-1.70206477
Paeru_PRECISE:R10LB_Mec:1,-13.2892559846,-1.466995145
Paeru_PRECISE:R10LB_Mec:2,-12.4222756188,-1.462531115
Paeru_PRECISE:CAMHB_Azt:3,-14.3553571379,-2.075430282
Paeru_PRECISE:CAMHB_Azt:4,-15.2791440044,-2.408662026
Paeru_PRECISE:CAMHB_Biofilm:3,-3.2877395749,-0.524613693
Paeru_PRECISE:CAMHB_Biofilm:4,-1.9877224828000002,0.217510274
Paeru_PRECISE:M9glucAA_Biofilm:3,-8.8371289599,-0.726389036
Paeru_PRECISE:M9glucAA_Biofilm:4,-10.2646567065,-1.338554157
Paeru_PRECISE:R10LB_Mero:1,-10.2841407891,-1.8669416870000002
Paeru_PRECISE:R10LB_Mero:2,-9.7275616431,-1.793498056
Paeru_PRECISE:LB_Cam:1,-12.3201991008,-1.488356478
Paeru_PRECISE:LB_Cam:2,-12.7901314866,-0.970227708
Paeru_PRECISE:CAMHB_Ceft:5,-0.7764941297,-1.14359892
Paeru_PRECISE:CAMHB_Cip:1,-5.6891734112,-0.7913558810000001
Paeru_PRECISE:CAMHB_Cip:2,-5.783096251,-0.6215713390000001
ampC_mutation:PA_Cef_taz_wt:1,0.4882735543,0.048626541
ampC_mutation:PA_mutS_Cef_taz:1,-0.1712965767,-0.042815514000000006
ampC_mutation:PA_mutS:1,0.8782555101,-0.302015521
ampC_mutation:PA_mutS:2,1.5893840157999999,0.510759325
ampC_mutation:PA_mutS:3,0.2270427382,-0.217325446
ampC_mutation:PA_Cef_taz_wt:2,-0.4882735543,-0.048626541
ampC_mutation:PA_mutS_Cef_taz:2,2.0236523361,0.288273851
ampC_mutation:PA_mutS:4,0.4601915127,0.38536132500000003
ampC_mutation:PA_mutS:5,2.5327653728,0.592430656
ampC_mutation:PA_mutS:6,2.1808340883,0.750414087
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.1805651828,-1.10078488
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.6698695604,-0.17576950300000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.8319191344,-0.071263011
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.1193031137,0.11107059
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.7752606052000002,-0.203907419
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.9115922635,-0.23391071500000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.2331561336,-0.125016638
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.2331561336,0.125016638
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-1.4037021983,1.076250599
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-1.9918774421,1.279084385
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-1.5302250191,1.4500723
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-0.2009113952,1.510008305
cysB_mutant:PAO1HH_wt:1,0.7607942302,0.030191334
cysB_mutant:PAO1HH_wt:2,-0.7607942302,-0.030191334
cysB_mutant:cysBHH:1,-6.641039249,-0.420608372
cysB_mutant:cysBHH:2,-5.566902969,-0.376030167
cysB_mutant:cysBHH:3,-8.0630664866,-0.342729917
ersA_knockout:delersA:1,-1.8399035041,-0.42107177500000004
ersA_knockout:delersA:2,-3.2023557345,-0.330616821
ersA_knockout:wt_BHI:1,0.9733800608000001,0.200423384
ersA_knockout:wt_BHI:2,-0.9733800608000001,-0.200423384
gcsR_mutant:PAO1_rep_wt:1,-0.0827266232,0.0028531620000000002
gcsR_mutant:PAO1_rep_wt:2,0.0827266232,-0.0028531620000000002
gcsR_mutant:GcsR_rep:1,1.5525916006,0.295954579
gcsR_mutant:GcsR_rep:2,1.5381641535,0.08935291000000001
mexZ_knockout:del_mexZ:1,-2.2355786338,-0.231248801
