,A,Zur
Farnesol_treatment:RNA of 6-F_L1:1,0.2183902271,-0.30668883
Farnesol_treatment:RNA of 6-F_L1:2,0.2503896548,-0.29985437200000004
Farnesol_treatment:RNA of 6-F_L1:3,-0.3692078595,-0.221357892
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.2797890255,0.319173011
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.2797890255,-0.319173011
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-1.6667903797,0.254803995
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.6225441702,0.186798512
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.47491899530000004,0.09713853600000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.0861269511,-0.23787353300000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,0.6110939785,0.227305802
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.0507407579,-0.089918945
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.6117867043,0.230653942
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.1631262028,0.086121126
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.2820667202,0.03812005
HapZ_SagS_mutant:delHapZp:1,-0.45553659300000005,-0.007262813000000001
HapZ_SagS_mutant:delHapZp:2,-1.1738485955,0.17725537200000002
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.0617156419,-0.106861917
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.2203510782,0.068741867
HapZ_SagS_mutants:delHApZ:1,-0.1717426421,-0.185445881
HapZ_SagS_mutants:delHApZ:2,-1.7172159854,-0.069480501
HapZ_SagS_mutants:delHApZ:3,-0.7697319502000001,-0.23919572900000002
HapZ_SagS_mutants:delSagS:1,-1.6536547264,-0.10198158800000001
HapZ_SagS_mutants:delSagS:2,-0.3995778331,-0.08757208600000001
HapZ_SagS_mutants:delSagS:3,-1.2696059872,-0.11733589300000001
HapZ_SagS_mutants:delHapZp:3,-1.4139198243,0.05354078
Lung_infection_transcriptome:PA01_LS1:1,3.9465060278,0.229469839
Lung_infection_transcriptome:PA01_LS1:2,1.0302354978,0.054503206000000005
Lung_infection_transcriptome:PA01_CS1:1,-0.3838680326,-0.155153442
Lung_infection_transcriptome:PA01_CS1:2,0.3838680326,0.155153442
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.47606486010000004,-0.14208336600000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.47606486010000004,0.14208336600000002
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.9761017470000001,-0.043134071
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.6996647300000001,0.30976149999999997
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,1.671868004,0.059834007
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-1.2922512881000001,0.014142978
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.6158832977,-0.286008247
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.7993793248000001,0.280072346
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.7974830873000001,-0.20193486800000002
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.8653715429000001,0.380975532
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.7336594763000001,-0.379127341
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.6268082707,-0.309095344
Mucin_glycans:ABTGC:1,0.5368475702000001,0.015314898
Mucin_glycans:ABTGC:2,-0.5181676654,0.13597272
Mucin_glycans:ABTGC:3,-0.0856552607,-0.020732619
Mucin_glycans:ABTGC:4,0.2966655083,-0.066787255
Mucin_glycans:ABTGC:5,-0.22969015250000002,-0.063767744
Mucin_glycans:MUC5B:1,-0.1869061917,-0.30388312300000003
Mucin_glycans:MUC5B:2,-0.3978546604,0.10257170500000001
Mucin_glycans:Glycans:1,0.35276750100000004,0.273981289
Mucin_glycans:Glycans:2,-0.7619318298000001,0.18304336000000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,1.6062832915,0.40723025300000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,0.9814939202,-0.10297790400000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,0.7803922045,0.574512692
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,0.5388511892,0.028492513
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.8059307355,0.42568024200000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,0.38926373000000003,0.711860426
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,0.35932389060000003,-0.129847084
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,0.91378918,0.26871279600000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,0.7374723617000001,0.077805287
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-0.8870904128,-0.387317042
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-0.8771832846000001,0.175568303
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-0.246311735,-0.004922261000000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.8801065203,0.149700957
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.8801065203,-0.149700957
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,7.7644550336,1.003863666
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,8.5264582682,0.8650617220000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,8.2243440326,1.240709145
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,8.377696828,1.22614001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-0.9359759569,-2.57210525
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-0.3723390603,-2.6558446079999998
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.0267408392,-2.2259943030000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.0997870155,-2.266291557
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-1.3233717222,0.17499803600000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-3.9278789899,0.091143677
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,5.4962970703,-0.42630028600000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.2450463582,0.160158573
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-1.8788643104,1.078880592
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-2.3656921001,1.208431365
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-1.4009211655,0.22838374300000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-4.009189812,0.1445351
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,5.4101109775000005,-0.372918843
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,2.5184368342,0.40236823800000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,1.6777141548999999,0.45253193500000005
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.22633936440000002,-0.621315618
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,2.5845459201,-1.917339243
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.3206402285,-0.348312143
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-1.6250710068,-0.19249802800000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-2.2504397538,-0.31409000200000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.4630417548999999,-0.26438636400000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-0.39338981310000004,0.024710094000000002
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.6798090327,0.06029298600000001
Rosmarinic_acid:PAO1-100UMRA:1,-0.7476238541,0.083818158
Rosmarinic_acid:PAO1-100UMRA:2,-0.1318914376,-0.109288783
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.2033629475,0.061882204
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.16335255810000002,0.042505029
Rosmarinic_acid:PAO1_DMSO_Control:3,0.3667155056,-0.10438723300000001
Testosterone_treatment:Testosterone_Control:1,-0.0387719636,-0.15537219200000002
Testosterone_treatment:Testosterone_Control:2,0.0387719636,0.15537219200000002
Testosterone_treatment:Testosterone_2.5:1,-0.6322893289,0.326994075
Testosterone_treatment:Testosterone_2.5:2,-1.4666128036,0.142657786
Tf_toxin_expression:PAO1_WT:1,0.637337398,0.36357532000000004
Tf_toxin_expression:PAO1_WT:2,-0.637337398,-0.36357532000000004
Tf_toxin_expression:PAO1_derfA:1,0.9811945597,0.378039587
Tf_toxin_expression:PAO1_derfA:2,1.0063071621,0.43778106
Zinc_treatment:PA_Zn:1,-1.9982054136,-1.510826773
Zinc_treatment:PA_Zn:2,-1.5837281884999999,-1.178600074
Zinc_treatment:PA_Zn:3,-1.7797695058,-1.102153328
Zinc_treatment:PA_Zn_wt:1,-0.0448858335,-0.174215942
Zinc_treatment:PA_Zn_wt:2,0.0448858335,0.174215942
Paeru_PRECISE:CAMHB_wt:1,-0.2717398023,0.37325945600000004
Paeru_PRECISE:CAMHB_wt:2,-0.6321894328000001,0.092187717
Paeru_PRECISE:CAMHB_wt:3,-0.3775124277,0.42878389400000005
Paeru_PRECISE:CAMHB_wt:4,-1.4642728268,0.27233866500000004
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.0870594791,0.065269615
Paeru_PRECISE:M9glucAA_Pqt10:2,0.2858343689,-0.530321676
Paeru_PRECISE:M9glucAA_Pqt:1,0.39228191300000004,-0.322104751
Paeru_PRECISE:M9glucAA_Pqt:2,0.3835807061,-0.392517084
Paeru_PRECISE:M9glucAA_wo_Pqt:1,0.7536436191,-0.033347086000000005
Paeru_PRECISE:M9glucAA_wo_Pqt:2,0.7325913044,-0.10290425800000001
Paeru_PRECISE:M9glucAA_NaCl:1,-2.1653845395,-0.088441605
Paeru_PRECISE:M9glucAA_NaCl:2,-1.3330516515,0.37906822500000004
Paeru_PRECISE:M9glucAA_NaCl:3,-0.6931046938000001,-0.18845571300000002
Paeru_PRECISE:CAMHB_wt:5,-1.285059118,0.41423695400000005
Paeru_PRECISE:CAMHB_wt:6,-2.2292497088,0.38833797600000003
Paeru_PRECISE:LB_wt:1,-1.7530967781,-0.056841628000000005
Paeru_PRECISE:LB_wt:2,-1.7184483991000001,0.31872177
Paeru_PRECISE:M9glucAA_wt:1,0.24249138480000001,-0.046194979000000004
Paeru_PRECISE:M9glucAA_wt:2,-0.24249138480000001,0.046194979000000004
Paeru_PRECISE:M9glucAA_lowpH:1,-0.7068927579000001,0.376566253
Paeru_PRECISE:M9glucAA_lowpH:2,-0.466524835,0.39850689300000003
Paeru_PRECISE:M9glucAA_DPD:1,0.3749092114,0.45487335700000003
Paeru_PRECISE:M9glucAA_DPD:2,0.2059711092,0.23123836
Paeru_PRECISE:M9sucAA_wt:1,-2.0650399513,0.224753682
Paeru_PRECISE:M9sucAA_wt:2,-1.1769531155,0.5817222590000001
Paeru_PRECISE:M9glucAA_NaCl:4,-2.5242074279,0.5019765540000001
Paeru_PRECISE:M9glucAA_NaCl:5,-2.1168061255,0.777624697
Paeru_PRECISE:M9sucAA_wt:3,-1.1696375338,0.22160715700000003
Paeru_PRECISE:M9sucAA_wt:4,-1.1514981339,0.20131115500000002
Paeru_PRECISE:R10LB_wt:1,-0.2553005024,-0.037935947000000005
Paeru_PRECISE:M9glucAA_NaCl:6,-1.1143900117,0.454149515
Paeru_PRECISE:M9glucAA_NaCl:7,-2.1790042684,0.32344910600000004
Paeru_PRECISE:M9fructAA_wt:1,-0.2910717642,0.17663989
Paeru_PRECISE:M9fructAA_wt:2,-0.5680762002,0.108295606
Paeru_PRECISE:M9GlcNAcAA_wt:1,-0.6779645415000001,-0.18516095200000002
Paeru_PRECISE:M9GlcNAcAA_wt:2,-0.5208206753,0.15173399
Paeru_PRECISE:M9pyruvAA_wt:1,-2.2513738657999998,0.7751810760000001
Paeru_PRECISE:M9pyruvAA_wt:2,-0.0468627888,0.558918636
Paeru_PRECISE:M9fructAA_wt:3,-1.0545632994,-0.39198156300000003
Paeru_PRECISE:M9fructAA_wt:4,-2.6521758298,-0.540071176
Paeru_PRECISE:M9GlcNAcAA_wt:3,-1.046695563,-0.107939378
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.9716284762,-0.17609791800000002
Paeru_PRECISE:M9glycAA_wt:1,-0.7826643998,-0.053898552
Paeru_PRECISE:M9glycAA_wt:2,-0.7635721015,-0.209045477
Paeru_PRECISE:M9pyruvAA_wt:3,-0.5169426122,-0.09518466
Paeru_PRECISE:CAMHB_wt:7,-0.7837223651,0.263247285
Paeru_PRECISE:CAMHB_wt:8,-0.6577217149,0.382128124
Paeru_PRECISE:R10LB_wt:2,-0.9353090708,-0.23291646300000002
Paeru_PRECISE:R10LB_wt:3,-0.5305061639,0.069771265
Paeru_PRECISE:R10LB_wt:4,-0.7570838413000001,-0.6352550100000001
Paeru_PRECISE:R10LB_wt:5,-1.2047307047,-0.5559149130000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-2.2682054892,-0.15194685900000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-1.2078358612,-0.16018133
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-1.2900726393,-0.21678201
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-1.4728871789,-0.270585065
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-0.811347946,-0.30607438200000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-1.7754544495,0.039174096000000005
Paeru_PRECISE:M9sucAA_wt:5,-1.3330452967,0.175519648
Paeru_PRECISE:M9sucAA_wt:6,-0.6782813148,0.08974541700000001
Paeru_PRECISE:R10LB_wt:6,-0.2986769228,-0.23642199400000002
Paeru_PRECISE:R10LB_wt:7,-1.3617633193,-0.188533585
Paeru_PRECISE:LB_wt:3,0.6765082434,0.275697312
Paeru_PRECISE:LB_wt:4,-0.2765087404,0.595152542
Paeru_PRECISE:R10LB_NaCl:1,-0.5714771896,0.553826581
Paeru_PRECISE:R10LB_NaCl:2,-0.60640276,0.037694618
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-2.918868406,1.478411775
Paeru_PRECISE:M9glucAA_Zn:1,-4.1268212216,3.845235806
Paeru_PRECISE:M9glucAA_Cu:1,1.1843237495,4.201252532
Paeru_PRECISE:M9glucAA_NaOCl:1,-2.3094450243,0.654472539
Paeru_PRECISE:M9GlcNAcAA_8:1,-4.60643233,0.457405938
Paeru_PRECISE:M9GlcNAcAA_8:2,-2.4956532221,0.8015483
Paeru_PRECISE:M9GlcNAcAA_4:1,-3.0934004592,-0.26545617
Paeru_PRECISE:M9GlcNAcAA_4:2,-3.2839700746,1.233421899
Paeru_PRECISE:M9GlcNAcAA_2:1,-1.0498728404,-0.065928763
Paeru_PRECISE:M9GlcNAcAA_2:2,-4.2647089854,0.372365113
Paeru_PRECISE:M9GlcNAcAA_1:1,-2.4534388547,0.8221290670000001
Paeru_PRECISE:M9GlcNAcAA_1:2,-2.4310232573,0.8508237270000001
Paeru_PRECISE:M9glucAA_NaOCl:2,-1.5452875756000002,-0.073512937
Paeru_PRECISE:M9glucAA_Cu:2,-0.8745448681,3.752491011
Paeru_PRECISE:M9glucAA_Fe:1,-3.9138856291,0.984166694
Paeru_PRECISE:M9glucAA_Fe:2,-5.9587124901,0.848391008
Paeru_PRECISE:M9glucAA_Zn:2,-2.8164317696000003,1.007666174
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-3.6266221365,1.162336057
Paeru_PRECISE:CAMHB_Mec:1,-1.1916130649,0.790531855
Paeru_PRECISE:CAMHB_Mec:2,-1.1365114412,0.574474382
Paeru_PRECISE:CAMHB_Azt:1,-0.4087967079,0.9888181930000001
Paeru_PRECISE:CAMHB_Azt:2,-0.40041041520000004,1.071585804
Paeru_PRECISE:CAMHB_Pip:1,-1.7651563553,0.5721569430000001
Paeru_PRECISE:CAMHB_Pip:2,-0.4946213064,0.76552953
Paeru_PRECISE:CAMHB_Ceft:1,-0.1208167789,0.233456126
Paeru_PRECISE:CAMHB_Ceft:2,-1.3280774768999999,0.6188513920000001
Paeru_PRECISE:CAMHB_Ceft:3,-0.21589155200000001,0.5475982970000001
Paeru_PRECISE:CAMHB_Ceft:4,-1.1914588191,0.45536932100000005
Paeru_PRECISE:M9glucAA_Ceft:1,0.9225004312,-0.22377876400000002
Paeru_PRECISE:M9glucAA_Ceft:2,1.1560394488,-0.6192419730000001
Paeru_PRECISE:M9glucAA_Gent:1,0.4981952732,-0.34484653600000004
Paeru_PRECISE:M9glucAA_Gent:2,0.9671476733000001,0.46702821200000005
Paeru_PRECISE:M9glucAA_Pip:1,0.9086046356,0.32342940200000003
Paeru_PRECISE:M9glucAA_Pip:2,0.3254637043,0.039549769000000005
Paeru_PRECISE:M9glucAA_Azt:1,-0.9061481985000001,1.199294398
Paeru_PRECISE:M9glucAA_Azt:2,-0.783771159,1.199116719
Paeru_PRECISE:CAMHB_Mero:1,-0.9923983436,0.49643228300000003
Paeru_PRECISE:CAMHB_Mero:2,-0.5593116557,0.43352819600000003
Paeru_PRECISE:CAMHB_Tet:1,-1.6414648434,0.6203814710000001
Paeru_PRECISE:CAMHB_Tet:2,-2.2934849247,0.079731785
Paeru_PRECISE:R10LB_Gent:1,-0.7754464566,-0.023804816000000003
Paeru_PRECISE:R10LB_Ceft:1,1.4946679035,-0.269439036
Paeru_PRECISE:R10LB_Ceft:2,2.713225917,-0.021924577
Paeru_PRECISE:CAMHB_Biofilm:1,1.201479129,1.53408355
Paeru_PRECISE:CAMHB_Biofilm:2,2.2130774332,1.212648701
Paeru_PRECISE:M9glucAA_Biofilm:1,-0.5301516045,0.6842977290000001
Paeru_PRECISE:M9glucAA_Biofilm:2,2.6973607408999998,0.579919606
Paeru_PRECISE:R10LB_Gent:2,0.1909243928,-0.006849246000000001
Paeru_PRECISE:R10LB_Pip:1,1.4858207490000002,-0.160011587
Paeru_PRECISE:R10LB_Pip:2,3.0065121107,0.46350212900000004
Paeru_PRECISE:R10LB_Mec:1,-1.7540851173,-0.30334414800000004
Paeru_PRECISE:R10LB_Mec:2,-0.831943211,-0.589511825
Paeru_PRECISE:CAMHB_Azt:3,-0.4202401874,0.930515838
Paeru_PRECISE:CAMHB_Azt:4,-1.1365968938,0.7742025720000001
Paeru_PRECISE:CAMHB_Biofilm:3,-1.1442501206,0.48594046
Paeru_PRECISE:CAMHB_Biofilm:4,-1.7015625902,0.728712436
Paeru_PRECISE:M9glucAA_Biofilm:3,3.2091396889,0.35902192
Paeru_PRECISE:M9glucAA_Biofilm:4,4.7190725598,0.257417791
Paeru_PRECISE:R10LB_Mero:1,1.2282742035,-0.049401546000000005
Paeru_PRECISE:R10LB_Mero:2,1.0674002424,-0.07582211800000001
Paeru_PRECISE:LB_Cam:1,0.1255670127,1.893666412
Paeru_PRECISE:LB_Cam:2,-0.36926127270000003,1.7918837390000002
Paeru_PRECISE:CAMHB_Ceft:5,-0.8071630459,0.7165809360000001
Paeru_PRECISE:CAMHB_Cip:1,-1.6819323732,0.824486322
Paeru_PRECISE:CAMHB_Cip:2,-1.4925033263,0.998086172
ampC_mutation:PA_Cef_taz_wt:1,0.1287522361,0.219417941
ampC_mutation:PA_mutS_Cef_taz:1,0.9767663447,0.144738796
ampC_mutation:PA_mutS:1,-0.5964794585000001,-0.405328681
ampC_mutation:PA_mutS:2,0.0024163649,-0.693872296
ampC_mutation:PA_mutS:3,0.7856222863000001,0.54061671
ampC_mutation:PA_Cef_taz_wt:2,-0.1287522361,-0.219417941
ampC_mutation:PA_mutS_Cef_taz:2,2.9549510143,0.5893107270000001
ampC_mutation:PA_mutS:4,1.2920125922,0.12441634500000001
ampC_mutation:PA_mutS:5,0.3446964148,-0.392374076
ampC_mutation:PA_mutS:6,-0.48211209260000004,0.6355346420000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,0.22856722310000002,-0.582206065
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.7911657228000001,-0.42491241700000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.1348173227,-1.004999659
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.4826604599,-0.9828110820000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,2.9512112624,-0.039431443000000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.5455076579,0.016035204
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.5861482794,-0.41823769600000005
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.5861482794,0.41823769600000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,2.3932442483,0.48866187800000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,1.9502287435999999,0.6536102770000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.9602091234999999,1.824589282
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.6886205288,1.6890215720000001
cysB_mutant:PAO1HH_wt:1,-0.4725971892,-0.11097815500000001
cysB_mutant:PAO1HH_wt:2,0.4725971892,0.11097815500000001
cysB_mutant:cysBHH:1,-0.4992405854,-0.382099373
cysB_mutant:cysBHH:2,-0.8323324114,-0.18789681200000002
cysB_mutant:cysBHH:3,-0.37381080800000005,0.060731492000000005
ersA_knockout:delersA:1,0.3603869818,-0.267037756
ersA_knockout:delersA:2,-0.0468584427,-0.18067137300000002
ersA_knockout:wt_BHI:1,0.4935241274,0.36891409999999997
ersA_knockout:wt_BHI:2,-0.4935241274,-0.36891409999999997
gcsR_mutant:PAO1_rep_wt:1,0.2057481702,0.031533974
gcsR_mutant:PAO1_rep_wt:2,-0.2057481702,-0.031533974
