,A,marR
ITM_04:24h_clinic_DMSO:1,-6.2136049205,0.2659157878
ITM_04:24h_clinic_DMSO:2,-6.0422041355,0.29769486230000003
ITM_04:24h_clinic_DMSO:3,-5.8802083093,0.295588418
ITM_04:24h_h37rv_delam:1,-5.9959416132,0.0895477288
ITM_04:24h_h37rv_delam:2,-5.0653416781,0.3091731826
ITM_04:24h_h37rv_delam:3,-5.1734283341,0.2654238526
ITM_04:24h_h37rv_DMSO:1,-4.0703010234,-0.0379057222
ITM_04:24h_h37rv_DMSO:2,-4.1287813119,0.2233969613
JSF:DMSO:1,-0.5442124373,0.059288358000000006
JSF:DMSO:2,-0.0758613261,-0.026462882400000002
JSF:DMSO:3,0.2536519714,-0.0252833404
JSF:DMSO:4,0.366421792,-0.007542135300000001
JSF:JSF_2019:1,-0.0341480709,0.39979591810000004
JSF:JSF_2019:2,1.5710501717,0.4270898299
JSF:JSF_2019:3,0.3424904012,0.2118441718
JSF:JSF_2019:4,-0.08029350340000001,0.3618253341
JSF:JSF_2026:1,0.7791292106000001,-0.406516931
JSF:JSF_2026:2,1.6527928263,-0.27847248680000003
JSF:JSF_2026:3,1.6535168037,-0.2443831309
JSF:JSF_2026:4,0.9529275166000001,-0.3047577401
MTS1338:over_expression:1,0.38246596520000004,-0.34190908210000004
MTS1338:over_expression:2,-0.38246596520000004,0.34190908210000004
PAS:control:1,0.25623056,0.0054722237
PAS:control:2,-0.3899207011,0.1904533881
PAS:control:3,0.1336901411,-0.1959256118
PAS:treated:1,5.9689009306,0.4270547289
PAS:treated:2,5.9556408043,0.6769932123
PAS:treated:3,5.6542541658,0.1294155536
THP-1:24h_THP_B_enriched:1,0.3535662068,0.11961380590000001
THP-1:24h_THP_B_enriched:2,-0.3535662068,-0.11961380590000001
aminoimidazoles:02h_treated:1,-1.7270031923,0.0663997435
aminoimidazoles:02h_treated:2,-1.5801236578,-0.007551065700000001
aminoimidazoles:24h_treated:1,5.0409808707,0.1038225611
aminoimidazoles:24h_treated:2,4.7547576318,0.1115396282
aminoimidazoles:untreated:1,0.11091618140000001,0.0714603867
aminoimidazoles:untreated:2,0.22348440660000002,-0.08191291490000001
aminoimidazoles:untreated:3,-0.3344005879,0.0104525282
antibiotic:ctrl_24h:1,-0.0289498798,0.2201636636
antibiotic:ctrl_24h:2,1.0487752358,0.0078009945
antibiotic:ctrl_24h:3,0.8703137377,0.2410002679
antibiotic:ctrl_4h:1,-0.1066986401,-0.0048733157
antibiotic:ctrl_4h:2,-0.3592621092,0.20651012170000002
antibiotic:ctrl_4h:3,0.46596074930000003,-0.201636806
antibiotic:izd_4h:1,-16.8204511636,-0.8820000206
antibiotic:izd_4h:2,-15.7970887343,-0.5966702589
base:wt_glu_24:1,-0.1904321452,0.4007999163
base:wt_glu_24:2,-1.0202220858,0.3350435378
base:wt_glu_24:3,-1.3122941955,0.40471146210000003
base:wt_glu_6:1,-0.2429825642,0.108956038
base:wt_glu_6:2,0.2865254333,-0.0513049989
base:wt_glu_6:3,-0.0435428691,-0.0576510391
base:wt_llac_24:1,1.1961186785,0.40163137670000004
base:wt_llac_24:2,2.0202090973,0.2623779576
base:wt_llac_24:3,-0.42059474290000004,0.0235829616
base:wt_llac_6:1,0.5748270630000001,0.4396414427
base:wt_llac_6:2,-0.9218918929000001,-0.021876285800000003
base:wt_llac_6:3,0.25847562560000004,0.3678743621
base:wt_pyr_24:1,-0.4641435326,0.48415639580000003
base:wt_pyr_24:2,1.8975433526,0.5099780873
base:wt_pyr_24:3,2.3775102169,0.8438662718000001
base:wt_pyr_6:1,-0.2559838045,-0.173317631
base:wt_pyr_6:2,0.4243156779,0.19176550720000002
base:wt_pyr_6:3,1.01586283,0.07759600100000001
biofilm:biofilm:1,0.45732635050000003,-0.40192804060000004
biofilm:biofilm:2,0.5848451175,-0.3040346565
biofilm:planktonic:1,-0.030006966000000003,-0.02488972
biofilm:planktonic:2,0.030006966000000003,0.02488972
btz043:0_days_.006:1,-0.1734390906,-0.0873697721
btz043:0_days_.006:2,0.0009646472000000001,-0.0732486904
btz043:0_days_.006:3,-0.1461372839,-0.12090154800000001
btz043:0_days_control:1,-0.0333877499,-0.0088509561
btz043:0_days_control:2,0.0551935746,0.0171892553
btz043:0_days_control:3,-0.021805824600000002,-0.0083382991
btz043:1_days_.006:1,-1.9537436097,-0.7772137024
btz043:1_days_.006:2,-1.8634129663999999,-0.6819254451
btz043:1_days_.006:3,-2.0345908293,-0.6947017483
btz043:1_days_.006:4,-2.108179001,-0.6630232522
btz043:1_days_control:1,-1.0326181182,-0.6766178515
btz043:1_days_control:2,-1.3786778599,-0.8462957428000001
btz043:1_days_control:3,-1.0522218099,-0.7721562738000001
btz043:1_days_control:4,-1.1910751684,-0.815130577
clarithromycin:1_days_control:1,-0.1569337611,0.0381668994
clarithromycin:1_days_control:2,0.0107900059,-0.0193835212
clarithromycin:1_days_control:3,0.1461437552,-0.0187833782
cnpB:del:1,-1.0546984357,-0.2191314435
cnpB:del:2,1.228433521,-0.1140831161
cnpB:del:3,-0.5999975630000001,-0.23281635890000002
cnpB:wt:1,-0.0804758497,0.0116403423
cnpB:wt:2,0.8741521331000001,-0.0210924145
cnpB:wt:3,-0.7936762834000001,0.0094520722
csoR:ko:1,0.5559564330000001,0.7912037447
csoR:ko:2,-1.3494524227,0.4675589312
csoR:wt:1,-0.6008541392,-0.2062571684
csoR:wt:2,0.6008541392,0.2062571684
dap:0_days_25:1,-0.1839073991,-0.3359485152
dap:0_days_25:2,-0.2148253622,-0.3153405479
dap:0_days_25:3,-0.1242955575,-0.2268804133
dap:0_days_25:4,-0.24288746800000002,-0.3831114342
dap:0_days_control:1,0.2067525692,-0.050927504400000004
dap:0_days_control:2,0.0306545826,-0.0811510921
dap:0_days_control:3,-0.43285474430000004,0.1553030793
dap:0_days_control:4,0.19544759250000002,-0.0232244827
dap:1_days_25:1,-0.4127055825,-1.0130770994
dap:1_days_25:2,-0.2537218871,-0.9297428466000001
dap:1_days_25:3,-0.4795287147,-0.9937429614000001
dap:1_days_25:4,-0.6281739545,-0.9749358438000001
dap:1_days_control:1,-1.0393094532,-0.7205144853000001
dap:1_days_control:2,-0.80758079,-0.7378821475
dap:1_days_control:3,-1.1917674799,-0.7217768066
dap:1_days_control:4,-0.6792211327000001,-0.7115098499
degradosome:mutant_rnj:1,-0.34471492800000003,-0.1177831102
degradosome:mutant_rnj:2,-0.5953288956,-0.2157054373
degradosome:mutant_rnj:3,-1.9642869522000002,-0.4283040823
degradosome:PNPase_ko:1,-1.049854269,0.9684539748000001
degradosome:PNPase_ko:2,-0.25683458740000004,0.9087741828
degradosome:PNPase_ko:3,-0.4472675693,0.9875795395
degradosome:Rnase_E_ko:1,-5.0446331538999996,-1.5800325614
degradosome:Rnase_E_ko:2,-5.110956404,-1.4405687693
degradosome:Rnase_E_ko:3,-4.9682405136,-1.6652946198
degradosome:wt_cas9_ctrl:1,0.32688056860000003,-0.2590642395
degradosome:wt_cas9_ctrl:2,-0.4540806337,-0.3597931196
degradosome:wt_cas9_ctrl:3,-0.7983099735,-0.5044523599
degradosome:wt_expn:1,-0.17760270290000002,-0.0111370131
degradosome:wt_expn:2,0.2497923428,-0.0138587929
degradosome:wt_expn:3,-0.0721896399,0.0249958059
delam:0_days_.09:1,-0.020885145600000002,-0.2399584012
delam:0_days_.09:2,0.29641821300000004,-0.1763681191
delam:0_days_.09:3,-0.4832096649,-0.2241092121
delam:0_days_.09:4,0.1333349457,-0.2251637108
delam:0_days_control:1,-0.0171041073,0.053543686400000005
delam:0_days_control:2,-0.26882925020000004,-0.1370276342
delam:0_days_control:3,0.0909407136,0.1211270088
delam:0_days_control:4,0.1949926439,-0.0376430611
delam:1_days_.09:1,-1.1231202731,-0.8588080773000001
delam:1_days_.09:2,-1.2751720867,-0.8135525092
delam:1_days_.09:3,-0.7908074935,-0.6457942328
delam:1_days_.09:4,-0.974263215,-0.6376121184
delam:1_days_control:1,-1.0195862848,-0.5954574102
delam:1_days_control:2,-0.5537536023,-0.6714744392
delam:1_days_control:3,-0.8159716442,-0.6980633727000001
delam:1_days_control:4,-1.0659890837,-0.8384790113
dg_inh:both:1,-0.6254207999,-0.1167741907
dg_inh:both:2,-1.2425639407,-0.0475171349
dg_inh:both:3,-0.9890915521,-0.0006895875
dg_inh:dg:1,-0.3175629995,0.0037740388000000002
dg_inh:dg:2,-0.1788889219,-0.0264082774
dg_inh:dg:3,-0.27303542740000003,-0.0881130544
dg_inh:DMSO:1,-0.033611204400000004,-0.013436633600000001
dg_inh:DMSO:2,-0.1796738629,0.0576542018
dg_inh:DMSO:3,0.21328506730000002,-0.0442175682
dg_inh:inh:1,-0.9109344417,-0.0784837016
dg_inh:inh:2,-0.7976510483,-0.1584592957
dg_inh:inh:3,-0.40662552830000004,-0.26794173460000004
dormancy:dormant_20d_rifampicin:1,3.6660017879,-0.5275807669
dormancy:dormant_20d_rifampicin:2,2.7772303973,-0.57656883
dormancy:dormant_20d_rifampicin:3,2.5746919165,-0.4784579869
dormancy:dormant_no_treatment:1,0.18013414830000002,-0.0422013902
dormancy:dormant_no_treatment:2,-0.1899574835,-0.1893927726
dormancy:dormant_no_treatment:3,0.0098233353,0.2315941627
eccE1:control:1,0.0488091292,0.17448594920000002
eccE1:control:2,-0.0488091292,-0.17448594920000002
eccE1:delta_eccE1:1,-0.0062897302,0.152851402
eccE1:delta_eccE1:2,0.3113750306,0.2287241934
eccE1:delta_eccE1_eccE1_HA_comp:1,-0.009578772900000001,0.2458389185
eccE1:delta_eccE1_eccE1_HA_comp:2,-0.0680415912,0.32663580810000004
eccE1:delta_eccE1_empty_vector:1,0.0270372102,0.3564658967
eccE1:delta_eccE1_empty_vector:2,0.0161321727,0.0826535363
eccE1:delta_eccE1_myc_p1_HA_comp:1,0.2186745034,0.22083690220000002
eccE1:delta_eccE1_myc_p1_HA_comp:2,-0.0867627711,0.4102666314
eccE1:delta_eccE1_mycP1_eccE1_comp:1,-0.2963103805,0.3874387305
eccE1:delta_eccE1_mycP1_eccE1_comp:2,-0.0500804279,0.2659314485
emb:0_days_2.45:1,-0.1470289467,-0.0686446111
emb:0_days_2.45:2,0.0447664443,-0.0183385998
emb:0_days_2.45:3,0.1447984374,0.0772592812
emb:0_days_2.45:4,0.2190360515,0.0329304232
emb:0_days_control:1,0.16907641480000002,0.06519614630000001
emb:0_days_control:2,-0.0647024177,0.0101851632
emb:0_days_control:3,0.0696025754,-0.0929311607
emb:0_days_control:4,-0.17397657260000002,0.0175498512
emb:1_days_2.45:1,0.0694557926,0.5041805702000001
emb:1_days_2.45:2,-0.074684708,0.3900031848
emb:1_days_2.45:3,-0.0057695446,0.4291190881
emb:1_days_2.45:4,0.194742314,0.4436206526
emb:1_days_control:1,0.4629096996,0.44473540980000004
emb:1_days_control:2,0.3846942614,0.6130298129
emb:1_days_control:3,0.2342355097,0.5414097228
emb:1_days_control:4,0.21284353020000002,0.4019428855
espL:ko:1,-0.4002807821,-0.0244352415
espL:ko:2,0.1213933036,0.0456816752
espL:wt:1,-0.0031972401,0.0171650314
espL:wt:2,0.0031972401,-0.0171650314
esx_1:ko:1,0.5713818725,0.15273350300000002
esx_1:ko:2,-0.6280738157,-0.0602544505
esx_1:wt:1,0.7410594498,0.3767793736
esx_1:wt:2,-0.597741476,-0.056207971100000004
esx_1:wt:3,-0.1433179738,-0.3205714025
genotoxic:control:1,0.37924120380000004,0.0025771364
genotoxic:control:2,-0.37924120380000004,-0.0025771364
genotoxic:growth_supplement:1,1.9789467666,0.5981411486
genotoxic:growth_supplement:2,0.8301331221,0.2246947266
growth:tss_expnt:1,1.6461965394,-1.1848217563
growth:tss_expnt:2,0.2610616957,-0.7061235182000001
growth:tss_expnt:3,0.8605364001,-1.0429776255
growth:tss_starved:1,2.495790233,-1.6671855912
growth:tss_starved:2,1.8662367704,-2.1869268353
growth:tss_starved:3,2.5790652039,-1.5402492416
growth:wt_expn:1,-0.23605610330000001,0.048749060600000005
growth:wt_expn:2,0.22354592580000002,-0.015319590800000001
growth:wt_expn:3,0.0125101775,-0.0334294698
hs2:treated:1,0.046155163000000006,0.17267671210000002
hs2:treated:2,0.1830181163,0.1319105623
hs2:treated:3,0.4268562513,0.0832219455
hs2:untreated:1,-0.7821967918,0.07564445680000001
hs2:untreated:2,-0.0703309049,-0.1714444255
hs2:untreated:3,0.8525276968000001,0.0957999687
hypoxia:000h_.81_DO:1,-0.6447638331000001,0.0403252417
hypoxia:000h_.81_DO:2,-0.1607441517,0.0678576998
hypoxia:000h_.81_DO:3,0.8055079849000001,-0.10818294140000001
hypoxia:017h_.57_DO:1,-2.6365723710999998,-0.48496644400000005
hypoxia:017h_.57_DO:2,-0.9451337984,-0.3133955573
hypoxia:017h_.57_DO:3,-2.7980288218,-0.2702927484
hypoxia:023h_.42_DO:1,-3.83519963,0.1914179754
hypoxia:023h_.42_DO:2,-3.1594099641,0.1488074665
hypoxia:040h_.11_DO:1,-4.3508632662,0.0042866259
hypoxia:040h_.11_DO:2,-5.0718370258,-0.0483426233
hypoxia:041h_.09_DO:1,-3.9270948733,0.21716889720000002
hypoxia:041h_.09_DO:2,-4.1518720065,0.2633099753
hypoxia:041h_.09_DO:3,-4.6623768932,-0.0961628159
hypoxia:042h_.07_DO:1,-3.4360954452,0.39166975260000003
hypoxia:042h_.07_DO:2,-5.4312238348,0.4524031083
hypoxia:043h_.06_DO:1,-4.7419772172,0.4451811116
hypoxia:043h_.06_DO:2,-3.8350532385,0.1691686642
hypoxia:043h_.06_DO:3,-4.5973963429,0.2345400498
hypoxia:044h_.04_DO:1,-3.3275129571,0.6878824793
hypoxia:044h_.04_DO:2,-1.1363119475,0.5828423382
hypoxia:044h_.04_DO:3,-4.9211391617,0.35401430300000003
hypoxia:047h_0_DO:1,-2.8339868162,0.4325693895
hypoxia:047h_0_DO:2,-4.5344609337,0.5224697549
hypoxia:047h_0_DO:3,-3.5200046030000003,0.3523183858
hypoxia:049h_0_DO:1,-3.5456167414,0.4722150745
hypoxia:049h_0_DO:2,-4.33638489,0.3752499898
hypoxia:049h_0_DO:3,-5.2477117742,0.3426327346
hypoxia:050h_0_DO:1,-4.5461837045,0.2770817903
hypoxia:050h_0_DO:2,-4.4524111595,0.1780445005
hypoxia:050h_0_DO:3,-4.4104507227,0.36904955100000003
hypoxia:052h_0_DO:1,-4.3003647876,0.4673984272
hypoxia:052h_0_DO:2,-4.0843568978,0.5315139066
hypoxia:052h_0_DO:3,-2.4158728248,0.5332752422
hypoxia:054h_0_DO:1,-4.3488149564,0.5271779837
hypoxia:054h_0_DO:2,-3.4410067971,0.5115023411
hypoxia:054h_0_DO:3,-3.031979732,0.5289315950000001
hypoxia:054h_0_DO:4,-3.59752904,0.5583042335
hypoxia:054h_0_DO:5,-4.863853865,0.4832749565
hypoxia:070h_0_DO:1,-0.3958776733,0.33345762630000003
hypoxia:070h_0_DO:2,-1.3555805351,0.4597796813
hypoxia:088h_0_DO:1,-2.2924464061,0.0867516755
hypoxia:088h_0_DO:2,-2.7227100049,0.0621153157
hypoxia:114.5h_.04_DO:1,-4.4425093655,-0.5838917773
hypoxia:114.5h_.04_DO:2,-3.7097134497,-0.3413421514
hypoxia:114.5h_.04_DO:3,-3.9718806866,-0.5797297306
hypoxia:115h_.06_DO:1,-4.7182042547,-0.7512036967
hypoxia:115h_.06_DO:2,-4.2226922572,-0.7113356618000001
hypoxia:115h_.06_DO:3,-3.8808805775,-0.6844105901
hypoxia:116h_.11_DO:1,-4.1798321055,-0.6224469015
hypoxia:116h_.11_DO:2,-4.5440974445,-0.8078715156
hypoxia:116h_.11_DO:3,-4.5050588417,-0.6833526824
hypoxia:120h_.47_DO:1,-5.5184966413000005,-0.6660917670000001
hypoxia:120h_.47_DO:2,-5.6600037957,-0.6967742637000001
hypoxia:120h_.47_DO:3,-5.197210958,-0.8103898604
kinase:DMSO_0h_F:1,4.8649656434,-0.3465201254
kinase:DMSO_0h_F:2,4.7486418563,-0.2167805169
kinase:DMSO_0h_F:3,3.9534705698,-0.2412608882
kinase:DMSO_0h_H:1,1.1572741748,-0.0323378716
kinase:DMSO_0h_H:2,1.7041039323,0.07233241800000001
kinase:DMSO_0h_H:3,2.0913882657,0.0996825072
kinase:DMSO_0h_H:4,2.3324290238,0.09349048480000001
kinase:DMSO_0h_H:5,1.7007966631,0.0374168894
kinase:DMSO_0h_H:6,1.7552165597,0.08520731320000001
kinase:DMSO_0h_I:1,0.6500771514,0.039306202000000005
kinase:DMSO_0h_I:2,-0.4949909605,0.0407557156
kinase:DMSO_0h_I:3,-1.3748755842,0.027927644
kinase:DMSO_0h_I:4,1.5359253089,0.1123291344
kinase:DMSO_0h_I:5,0.18516146120000002,-0.1890737889
kinase:DMSO_0h_I:6,-0.5012973767,-0.0312449072
kinase:pknD_T10_48h:1,6.5789364222,0.011504876800000001
kinase:pknD_T10_48h:2,7.2683319523,0.0535896136
kinase:pknD_T10_48h:3,6.6523262142,-0.09937245950000001
kinase:pknL_T10_48h:1,6.6366870779,0.1014799167
kinase:pknL_T10_48h:2,6.8799144473,0.20837045310000002
kinase:pknL_T10_48h:3,6.832303907,0.1937842009
kinase:pknL_T4_48h:1,14.737414878100001,0.9300169460000001
kinase:pknL_T4_48h:2,15.0974093893,0.9342416423000001
kinase:pknL_T4_48h:3,15.0396750308,0.8697674699
kinase:T10_12h_F:1,3.6169342558,-0.17049123500000002
kinase:T10_12h_F:2,3.2435664332,-0.1853330544
kinase:T10_12h_F:3,3.9654907074,-0.2175942818
kinase:T10_12h_H:1,1.5317044289,-0.5997332145000001
kinase:T10_12h_H:2,0.9854909465,-0.3727358428
kinase:T10_12h_H:3,0.6429319651000001,-0.5355816815000001
kinase:T10_12h_I:1,-0.020810489,-0.2942198079
kinase:T10_12h_I:2,1.5998802341,-0.1691399889
kinase:T10_24h_F:1,5.3411921156,-0.1376986325
kinase:T10_24h_F:2,7.3377720924,0.1069343658
kinase:T10_24h_F:3,5.4829846076,0.014176345600000001
kinase:T10_24h_H:1,2.7747795315,-0.5568750823
kinase:T10_24h_H:2,2.3831207905,-0.5676086806
kinase:T10_24h_H:3,1.9072671124,-0.647265211
kinase:T10_24h_I:1,2.4614485618,-0.11435793050000001
kinase:T10_24h_I:2,2.032424658,-0.1030925437
kinase:T10_48h_F:1,11.825505308,0.5467493735
kinase:T10_48h_F:2,9.0293727832,0.4041912029
kinase:T10_48h_F:3,9.3644882442,0.3646145901
kinase:T10_48h_H:1,2.5831742572,-0.7497918194000001
kinase:T10_48h_H:2,2.2591282677,-0.6709809821
kinase:T10_48h_H:3,1.8251276579,-0.5773495529
kinase:T10_48h_I:1,3.7818005983000003,-0.19048329460000002
kinase:T10_48h_I:2,3.9678902815,-0.1387037068
kinase:T10_48h_I:3,3.2429668231,-0.2093664868
kinase:T4 _48h_H:1,13.2268774084,-0.2628649665
kinase:T4 _48h_H:2,12.2860150122,-0.3498935461
kinase:T4 _48h_H:3,12.1499996966,-0.2650022488
kinase:T4 20 _12h_I:1,1.9682668858,-0.07545669470000001
kinase:T4 20 _12h_I:2,2.0501669323,-0.2220802637
kinase:T4 20 _12h_I:3,1.9588464315,-0.1771791271
kinase:T4_12h_F:1,3.7125653994,-0.19672764580000002
kinase:T4_12h_F:2,4.3236870227,-0.3345698029
kinase:T4_12h_F:3,3.813709156,-0.2988427446
kinase:T4_12h_H:1,3.4699615259,-0.6625466808
kinase:T4_12h_H:2,2.2451578496,-0.7479080394000001
kinase:T4_12h_H:3,2.5679652462,-0.6955462822
kinase:T4_24h_F:1,7.4265857964,-0.1998003599
kinase:T4_24h_F:2,6.3298517701,-0.2520583007
kinase:T4_24h_F:3,7.4988556084999995,-0.17888150120000001
kinase:T4_24h_H:1,7.6852027719,-0.4166790362
kinase:T4_24h_H:2,7.4722268896,-0.5718437197
kinase:T4_24h_H:3,7.8777664141,-0.1790049722
kinase:T4_24h_I:1,6.4276020498,0.2001572423
kinase:T4_24h_I:2,5.9942970434,0.027515440000000002
kinase:T4_48h_F:1,19.2728943146,0.3303057655
kinase:T4_48h_F:2,19.068812375,0.3365455946
kinase:T4_48h_F:3,20.7284255421,0.3514128624
kinase:T4_48h_I:1,11.3953545551,0.0568775226
kinase:T4_48h_I:2,11.6775172587,0.2841985051
kinase:T4_48h_I:3,11.442102765,0.3184169745
kinase:WT_T10_48h:1,3.3981544488,-0.5951427692
kinase:WT_T10_48h:2,15.1670509291,0.4130514671
kinase:WT_T10_48h:3,14.3627062499,0.43160463
kinase:WT_T10_48h:4,4.8223148391,-0.4741438371
kinase:WT_T10_48h:5,5.3731639517,-0.4434970896
kinase:WT_T4_48h:1,14.8472198261,0.0955336638
kinase:WT_T4_48h:2,15.650618323,0.1059023047
kinase:WT_T4_48h:3,15.5389583378,0.1787996457
levofloxacin:control:1,-0.3838769354,0.19045805600000001
levofloxacin:control:2,0.2641012971,0.0054741952
levofloxacin:control:3,0.1197756382,-0.19593225120000002
levofloxacin:treated:1,-4.1650301583000005,-0.5126261232
levofloxacin:treated:2,-6.9316050311,-0.4846910433
levofloxacin:treated:3,-6.6208892653,-0.4044728614
linez:0_days_4:1,0.9494561812000001,0.5362731110000001
linez:0_days_4:2,0.8645622012,0.36105096870000003
linez:0_days_4:3,0.4810108484,0.37530915870000003
linez:0_days_4:4,0.9265062446000001,0.3577841015
linez:0_days_control:1,-0.16448658900000002,-0.1067041521
linez:0_days_control:2,0.2969315879,0.0150584323
linez:0_days_control:3,0.017091972900000002,-0.0080981985
linez:0_days_control:4,-0.1495369719,0.0997439183
linez:1_days_4:1,-0.519331161,-0.2665498522
linez:1_days_4:2,-0.3065689795,-0.2502683013
linez:1_days_4:3,-0.6335810276,-0.2590179487
linez:1_days_4:4,-0.5415204343,-0.29268988160000003
linez:1_days_control:1,0.5049944193,0.4060257322
linez:1_days_control:2,0.7208277935,0.2810653126
linez:1_days_control:3,0.2869463499,0.3587567565
lipid:dextrose_exp:1,-0.5413938314,-0.1171589408
lipid:dextrose_exp:2,0.5413938314,0.1171589408
lipid:dextrose_hypo:1,7.9906348386,-0.5809077223
lipid:dextrose_hypo:2,-0.6346981752,-0.5669427713
lipid:dextrose_stat:1,7.7025404537,-0.2011589868
lipid:dextrose_stat:2,7.5678525056,-0.2114041743
lipid:lipid_exp:1,0.718450322,-0.27227070670000003
lipid:lipid_exp:2,1.3074920911999999,-1.63925e-05
lipid:lipid_stat:1,-4.1792951044,-0.8868810367000001
lipid:lipid_stat:2,-4.1995866572,-1.3159618434
mcr11:mcr11_mutant:1,1.2289684592,-0.08725154140000001
mcr11:mcr11_mutant:2,2.6678541949,0.084204004
mcr11:mcr11_mutant:3,2.327527959,0.0289216253
mcr11:wt:1,0.5191272555,0.07819764800000001
mcr11:wt:2,-0.8371699376,-0.06565828630000001
mcr11:wt:3,0.31804268210000003,-0.0125393616
miceAV_macro:24h_control:1,0.1371062755,0.10440462900000001
miceAV_macro:24h_control:2,-0.1582742214,-0.0769718256
miceAV_macro:24h_control:3,0.021167945900000002,-0.027432803300000003
miceBMDM:inf02:1,19.1278598903,0.7183673884
miceBMDM:inf02:2,16.184873508,0.6905474691
miceBMDM:inf02:3,18.2197537297,0.6949087451
miceBMDM:inf24:1,6.2880310436,0.536293962
miceBMDM:inf24:2,6.163749494,0.6663772995
miceBMDM:inf24:3,7.1349910999,0.6980816457
miceBMDM:inf08:1,13.5482096817,1.0076896277
miceBMDM:inf08:2,12.9316988995,0.8040806303
miceBMDM:inf08:3,13.9413947572,0.8802871350000001
miceBMDM:no_inf02:1,-0.0336006005,0.0252882234
miceBMDM:no_inf02:2,0.11381662860000001,0.0317675788
miceBMDM:no_inf02:3,-0.0802160281,-0.057055802200000005
miceBMDM:no_inf24:1,1.1327566685,-0.3052663063
miceBMDM:no_inf24:2,1.3059472324999999,-0.2556735529
miceBMDM:no_inf24:3,1.4246637757,-0.12381849410000001
miceBMDM:no_inf08:1,1.2488195123,-0.5141972944000001
miceBMDM:no_inf08:2,0.3735621803,-0.42214474150000003
miceBMDM:no_inf08:3,1.2671353858,-0.4057133721
miceNF:control:1,-0.3200684271,-0.17216393970000002
miceNF:control:2,0.3200684271,0.17216393970000002
miceNF:invivo:1,18.654308952,0.5128304626
miceNF:invivo:2,19.5353543107,0.2477022275
miceNF:invivo:3,19.5442241544,0.09567004450000001
mihF:mihF_mutant_atc:1,4.1884138806,-0.0298852052
mihF:mihF_mutant_atc:2,4.0296106367,-0.3328760029
mihF:mihF_mutant_no_atc:1,1.7445996733,0.6723816366
mihF:mihF_mutant_no_atc:2,1.9846104245,0.0072671409
mihF:wt_atc:1,0.17389198960000002,0.1254488905
mihF:wt_atc:2,-0.2615060387,0.3103030598
mihF:wt_no_atc:1,0.6951615752,-0.12116037700000001
mihF:wt_no_atc:2,-0.6951615752,0.12116037700000001
mmpl3:mutant_no_ATC:1,-0.8885365473,-0.0300826449
mmpl3:mutant_no_ATC:2,0.8885365473,0.0300826449
mmpl3:mutant_with_ATC:1,1.1567613158,-0.4049592823
mmpl3:mutant_with_ATC:2,-1.0743189545,-0.7516544447
mrsI:ko_iron_atc:1,0.9358642627,-0.0036640094000000003
mrsI:ko_iron_atc:2,0.5056702355,0.0036514439
mrsI:ko_iron_no_atc:1,1.1479286045000001,-0.2594352822
mrsI:ko_iron_no_atc:2,0.6828647870000001,-0.14612549800000002
mrsI:ko_ox_atc:1,-0.508006265,-0.1708410098
mrsI:ko_ox_atc:2,1.0500588217,-0.1259068516
mrsI:ko_ox_no_atc:1,15.8349904133,1.3566734953
mrsI:ko_ox_no_atc:2,17.1497763964,1.4175555625
