,A,CueR
Dispersed_cells:PAO1_Biofilm:1,-1.142091766,0.17196461300000002
Dispersed_cells:PAO1_Biofilm:2,-0.31037401600000003,-0.14273718300000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.716818021,-0.18781841
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-0.7600003580000001,-0.20350589100000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.175968009,-0.43598965900000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.44425605700000004,0.10782588200000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.057945761000000005,-0.091760715
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.386310296,-0.016065166000000002
gcsR_mutant:PAO1_rep_wt:1,-0.027935121,0.023571032000000002
gcsR_mutant:PAO1_rep_wt:2,0.027935121,-0.023571032000000002
gcsR_mutant:GcsR_rep:1,3.786073665,-0.40945499700000004
gcsR_mutant:GcsR_rep:2,3.423260617,-0.165655864
ampC_mutation:PA_Cef_taz_wt:1,-1.636586119,0.12646041500000002
ampC_mutation:PA_mutS_Cef_taz:1,-2.546857564,0.046630879
ampC_mutation:PA_mutS:1,-0.665525699,0.22755572400000001
ampC_mutation:PA_mutS:2,2.072875367,0.03073437
ampC_mutation:PA_mutS:3,-1.321570962,0.270714228
ampC_mutation:PA_Cef_taz_wt:2,1.636586119,-0.12646041500000002
ampC_mutation:PA_mutS_Cef_taz:2,-2.136186779,0.742263734
ampC_mutation:PA_mutS:4,-1.965094955,0.37967831
ampC_mutation:PA_mutS:5,3.212240125,0.001641225
ampC_mutation:PA_mutS:6,-1.3468708820000002,-0.02429641
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.305479277,0.460809874
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.01074079,0.53226922
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.721624962,-0.48779073700000003
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,0.20061566900000002,-0.861117565
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.600668628,-0.33129212900000005
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.31784758100000005,-0.309541522
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.602296142,-0.35224544300000005
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,2.205946316,-1.7579907989999999
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,2.532565056,-1.684122162
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.458763733,-1.6465142510000002
n-alkanes_treatment:PA_alkane:1,10.98728139,-0.266742979
n-alkanes_treatment:PA_alkane:2,7.621064079,-0.104255898
n-alkanes_treatment:PA_Glycerol:1,1.318592163,0.095694069
n-alkanes_treatment:PA_Glycerol:2,-1.331413764,0.06680654500000001
n-alkanes_treatment:PA_Glycerol:3,0.012821602000000001,-0.16250061400000002
Catabolise_Nucleic_Acids:L_asp:1,1.5815978259999999,-1.109018581
Catabolise_Nucleic_Acids:L_asp:2,-2.99170744,-1.3844793210000002
Catabolise_Nucleic_Acids:DNA_1:1,-0.47337818200000004,0.046590207
Catabolise_Nucleic_Acids:DNA_1:2,0.009845446,0.08447422900000001
Catabolise_Nucleic_Acids:DNA_1:3,0.46353273600000006,-0.131064436
cysB_mutant:PAO1HH_wt:1,-1.347538884,-0.12254390500000001
cysB_mutant:PAO1HH_wt:2,1.347538884,0.12254390500000001
cysB_mutant:cysBHH:1,-1.557368616,-0.059322134000000006
cysB_mutant:cysBHH:2,-1.6057365570000002,-0.050403048000000006
cysB_mutant:cysBHH:3,-2.186575774,0.16062383300000002
ersA_knockout:delersA:1,-0.192642803,0.8551441070000001
ersA_knockout:delersA:2,-1.934507086,0.518791713
ersA_knockout:wt_BHI:1,2.206125766,-0.21405715800000003
ersA_knockout:wt_BHI:2,-2.206125766,0.21405715800000003
Farnesol_treatment:RNA of 0-1F_L:1,0.273147538,0.084854791
Farnesol_treatment:RNA of 0-1F_L:2,-0.06898894800000001,0.119555373
Farnesol_treatment:RNA of 0-1F_L:3,-0.20415859,-0.204410163
Farnesol_treatment:RNA of 6-F_L1:1,-0.981174662,-0.078153758
Farnesol_treatment:RNA of 6-F_L1:2,0.554558854,-0.07818072100000001
Farnesol_treatment:RNA of 6-F_L1:3,-0.1362333,-0.080158464
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.387318703,0.34783094800000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.733334983,0.06800043800000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,3.299993124,0.8988619840000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.7106750510000001,-0.6156309640000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.056691331000000005,0.199799578
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.771702265,0.49435082
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.068506646,-0.562543368
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.068506646,0.562543368
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.132031387,-0.5557386510000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.987561711,-0.32646276700000004
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.8859045040000001,-0.17969742
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,1.590395593,0.056433576000000006
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.537439548,-0.627339294
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.185193606,-0.41013118800000004
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.158932142,-0.359815274
Metabolic_fitness_plasmid:PAO1_pBS228:2,3.421689998,0.103115722
Metabolic_fitness_plasmid:PAO1_RmS149:1,4.062704021,-0.8664705380000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.877479361,-0.062026496
mexZ_knockout:del_mexZ:1,-3.0650720160000002,-0.082584638
mexZ_knockout:del_mexZ:2,-1.010015536,-0.08812856100000001
mexZ_knockout:del_mexZ:3,-0.06299230800000001,-0.102398268
mexZ_knockout:wt_LB:1,3.982292129,0.294721418
mexZ_knockout:wt_LB:2,-0.7114162030000001,-0.06288326400000001
mexZ_knockout:wt_LB:3,-3.270875926,-0.23183815300000002
Mucin_glycans:ABTGC:1,2.457980057,-0.22223779800000001
Mucin_glycans:ABTGC:2,0.725687635,-0.002374623
Mucin_glycans:ABTGC:3,-0.841728181,-0.093058887
Mucin_glycans:ABTGC:4,-1.178864245,0.189712193
Mucin_glycans:ABTGC:5,-1.1630752659999999,0.127959117
Mucin_glycans:MUC5B:1,7.306512433,-0.804567749
Mucin_glycans:MUC5B:2,10.08477434,-0.7524095390000001
Mucin_glycans:Glycans:1,4.426035354,0.080843274
Mucin_glycans:Glycans:2,1.696293924,-0.07648452500000001
NC_002516.2:Planktonic_total_RNA_Rep:1,1.76787284,-0.087914434
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.8980803970000001,0.10759961300000001
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.869792443,-0.01968518
NC_002516.2:Biofilm_total_RNA_Rep:1,3.157340559,-2.254055145
NC_002516.2:Biofilm_total_RNA_Rep:2,1.773193493,-1.620506245
Zinc_treatment:PA_Zn:1,0.34432511200000004,0.146624591
Zinc_treatment:PA_Zn:2,0.378687824,0.097271877
Zinc_treatment:PA_Zn:3,1.532503301,0.08789173600000001
Zinc_treatment:PA_Zn_wt:1,-0.074056833,-0.073825713
Zinc_treatment:PA_Zn_wt:2,0.074056833,0.073825713
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.079159431,0.061053574000000006
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.079159431,-0.06105357300000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,2.127176996,0.049563889
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,0.44453986500000003,-0.142345348
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.704422599,0.18877178900000002
Paeru_PRECISE:CAMHB_wt:1,-3.933363878,-0.511888278
Paeru_PRECISE:CAMHB_wt:2,-5.12752174,-0.6330056310000001
Paeru_PRECISE:CAMHB_wt:3,-4.863028134,-0.551420996
Paeru_PRECISE:CAMHB_wt:4,-4.813805958,-0.8068757190000001
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.81094037,-0.141307225
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.269690725,-0.506739862
Paeru_PRECISE:M9glucAA_Pqt:1,-1.4230285999999999,-0.159445093
Paeru_PRECISE:M9glucAA_Pqt:2,-0.086926031,-0.038211812000000005
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-2.452666292,0.288697782
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-2.112956564,-0.049722562000000005
Paeru_PRECISE:M9glucAA_NaCl:1,-2.034360023,-0.818493103
Paeru_PRECISE:M9glucAA_NaCl:2,-2.495449477,-0.894018261
Paeru_PRECISE:M9glucAA_NaCl:3,0.97079421,-0.696525805
Paeru_PRECISE:CAMHB_wt:5,-3.856094492,-0.6221875250000001
Paeru_PRECISE:CAMHB_wt:6,-3.07793111,-0.766614513
Paeru_PRECISE:LB_wt:1,-10.22212417,0.29549506400000003
Paeru_PRECISE:LB_wt:2,-7.7898952040000005,0.333737697
Paeru_PRECISE:M9glucAA_wt:1,1.816447804,0.45561453700000004
Paeru_PRECISE:M9glucAA_wt:2,1.146761284,0.260161752
Paeru_PRECISE:M9glucAA_lowpH:1,0.125946009,0.242591781
Paeru_PRECISE:M9glucAA_lowpH:2,-0.898966982,0.260286105
Paeru_PRECISE:M9glucAA_DPD:1,9.637642216,0.034226949
Paeru_PRECISE:M9glucAA_DPD:2,7.332321619,0.18532711200000002
Paeru_PRECISE:M9sucAA_wt:1,-5.384354227,-0.0013192330000000002
Paeru_PRECISE:M9sucAA_wt:2,0.018294901000000002,-0.209198709
Paeru_PRECISE:M9glucAA_NaCl:4,-1.373629467,-0.401232802
Paeru_PRECISE:M9glucAA_NaCl:5,1.730867252,-0.5229420610000001
Paeru_PRECISE:M9sucAA_wt:3,-3.201690976,0.309472937
Paeru_PRECISE:M9sucAA_wt:4,-2.659428698,0.26267506700000004
Paeru_PRECISE:R10LB_wt:1,-7.159322786,0.20651692300000002
Paeru_PRECISE:M9glucAA_NaCl:6,-2.243746922,0.06386103900000001
Paeru_PRECISE:M9glucAA_NaCl:7,-2.724239846,-0.331799243
Paeru_PRECISE:M9fructAA_wt:1,2.100672025,0.5209690020000001
Paeru_PRECISE:M9fructAA_wt:2,2.707108919,0.31547753
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.516358124,0.175141972
Paeru_PRECISE:M9GlcNAcAA_wt:2,3.443212098,0.26893010700000003
Paeru_PRECISE:M9pyruvAA_wt:1,0.807789101,-0.42415424
Paeru_PRECISE:M9pyruvAA_wt:2,-3.400578917,0.229087906
Paeru_PRECISE:M9fructAA_wt:3,1.9996411090000001,-0.049788488000000006
Paeru_PRECISE:M9fructAA_wt:4,0.8194266870000001,-0.28720196800000003
Paeru_PRECISE:M9GlcNAcAA_wt:3,5.157033593,0.038501522
Paeru_PRECISE:M9GlcNAcAA_wt:4,1.273160528,-0.327789094
Paeru_PRECISE:M9glycAA_wt:1,-1.773648953,0.20443348
Paeru_PRECISE:M9glycAA_wt:2,0.7769102590000001,0.26390304400000003
Paeru_PRECISE:M9pyruvAA_wt:3,-5.024832204,-0.22123583300000002
Paeru_PRECISE:CAMHB_wt:7,-3.648867934,-0.6082058530000001
Paeru_PRECISE:CAMHB_wt:8,-3.34931144,-0.564653575
Paeru_PRECISE:R10LB_wt:2,-6.021810122,0.580632029
Paeru_PRECISE:R10LB_wt:3,-6.560002352,0.437869304
Paeru_PRECISE:R10LB_wt:4,-6.119752454,0.378350359
Paeru_PRECISE:R10LB_wt:5,-5.7665884609999996,0.115510755
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.855480257,-0.72899663
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.818968205,-0.538853007
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.2800152470000001,-0.7010930350000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,0.002866972,-0.547017696
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.673461478,-0.214959054
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.856678306,-0.240780122
Paeru_PRECISE:M9sucAA_wt:5,-3.6342301470000002,-0.08803147500000001
Paeru_PRECISE:M9sucAA_wt:6,-2.281427048,-0.26998536100000003
Paeru_PRECISE:R10LB_wt:6,-6.705964544,-0.110589898
Paeru_PRECISE:R10LB_wt:7,-6.522131804,-0.176375409
Paeru_PRECISE:LB_wt:3,-7.111873962,-0.042030847
Paeru_PRECISE:LB_wt:4,-8.827692697,-0.8056938880000001
Paeru_PRECISE:R10LB_NaCl:1,-5.107523665,-1.167804849
Paeru_PRECISE:R10LB_NaCl:2,-5.529262045,-0.345281331
Paeru_PRECISE:M9glucAA_wt:3,-1.42395929,-0.654663458
Paeru_PRECISE:M9glucAA_Zn:1,-0.621100583,0.961190909
Paeru_PRECISE:M9glucAA_Cu:1,13.73984908,-2.200645726
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.40772240200000004,-1.6346992610000002
Paeru_PRECISE:M9GlcNAcAA_8:1,-4.504294593,-2.709215112
Paeru_PRECISE:M9GlcNAcAA_8:2,-3.6389758580000002,-1.134867535
Paeru_PRECISE:M9GlcNAcAA_4:1,-0.830631345,-1.425707433
Paeru_PRECISE:M9GlcNAcAA_4:2,-3.781409324,-1.047556262
Paeru_PRECISE:M9GlcNAcAA_2:1,-2.173965373,-0.6190693620000001
Paeru_PRECISE:M9GlcNAcAA_2:2,-1.105006257,-0.8898159880000001
Paeru_PRECISE:M9GlcNAcAA_1:1,-2.926289006,-0.719089744
Paeru_PRECISE:M9GlcNAcAA_1:2,-1.387357537,-1.928606684
Paeru_PRECISE:M9glucAA_NaOCl:2,-2.158537905,-0.517528187
Paeru_PRECISE:M9glucAA_Cu:2,14.95156311,-1.042920974
Paeru_PRECISE:M9glucAA_Fe:1,2.125887158,-0.833710586
Paeru_PRECISE:M9glucAA_Fe:2,3.264349543,-0.466759395
Paeru_PRECISE:M9glucAA_Zn:2,0.0065458370000000005,-0.520622386
Paeru_PRECISE:M9glucAA_wt:4,-1.5392497980000002,-0.061112832000000006
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,0.514700153,-1.162017686
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,1.626764665,-0.440919999
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,1.4497546730000002,-0.5331799150000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.048259018,-0.044392963
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.23060538400000002,0.007496036
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.182346366,0.036896928
relA-spoT_double-mutant:plank_WT_1:1,1.377161828,0.043154644000000006
relA-spoT_double-mutant:plank_WT_1:2,-5.721371648,-0.010866754000000001
relA-spoT_double-mutant:plank_WT_1:3,4.34420982,-0.032287891
relA-spoT_double-mutant:plank_rel-spot:1,1.8096014930000002,-0.703936593
relA-spoT_double-mutant:plank_rel-spot:2,1.653438994,-0.9034423060000001
Rosmarinic_acid:PAO1-100UMRA:1,0.8878988990000001,0.267995396
Rosmarinic_acid:PAO1-100UMRA:2,1.7625204399999999,0.262326082
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.079586576,0.08476487
Rosmarinic_acid:PAO1_DMSO_Control:2,0.43844128200000004,-0.086718969
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.358854706,0.001954098
Tf_toxin_expression:PAO1_WT:1,0.276716151,0.026522484000000002
Tf_toxin_expression:PAO1_WT:2,-0.276716151,-0.026522484000000002
Tf_toxin_expression:PAO1_derfA:1,0.8567901160000001,-0.156720142
Tf_toxin_expression:PAO1_derfA:2,1.082621426,-0.04966925
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-2.06407508,1.370580625
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.8742736720000001,1.534475944
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-3.026431682,0.6370536720000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-4.182107357,0.79653304
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-4.32543686,1.57977283
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-3.234619073,1.394494
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.24942978300000002,-0.138082976
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.24942978300000002,0.138082976
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,0.9790103640000001,-1.229136356
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,1.004180267,-0.653444003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-1.492353204,-0.16621059300000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-1.662818948,0.22682911400000003
natural_RNA_aptamers:PA_Water_rep_wt:1,0.09676374700000001,0.190217285
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.09676374700000001,-0.19021728400000001
natural_RNA_aptamers:PA_FMN_rep:1,1.71373839,0.17200962
natural_RNA_aptamers:PA_FMN_rep:2,1.137835168,0.20183068
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.42018398300000004,-0.08011201200000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,-1.052177878,0.038258974
