,A,PvdS
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.9742096060000001,-0.09082596
Catabolite_repression:del_hfq_crc_wt:1,-0.004183391,0.05596045400000001
Catabolite_repression:del_hfq_crc_wt:2,0.004183391,-0.055960455000000006
Catabolite_repression:delHfq:1,0.6522443760000001,0.26980843800000004
Catabolite_repression:delHfq:2,0.445331348,0.24750497600000002
Catabolite_repression:deldcrc:1,2.373991592,0.938835517
Catabolite_repression:deldcrc:2,2.88556365,0.305031751
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.068595425,-0.591381122
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.17797131,0.674643172
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.109375885,-0.083262049
Diallyl_disulphide_treatment:PAO1_DDS:1,3.590590102,3.834890173
Diallyl_disulphide_treatment:PAO1_DDS:2,6.009323852,4.699758307
Diallyl_disulphide_treatment:PAO1_DDS:3,11.76627113,5.214734951
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.018468885,0.131769464
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.018468885,-0.131769463
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.130816563,0.024335373
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.0035265730000000003,-0.182454936
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.588228502,-0.468397547
HapZ_SagS_mutant:delHapZp:1,-1.8305385570000001,-0.16967057
HapZ_SagS_mutant:delHapZp:2,-1.517326787,-0.38634619000000003
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,0.844007422,0.6450186370000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.25577892,-0.17662109
HapZ_SagS_mutants:delHApZ:1,1.6600140589999999,-0.6007620920000001
HapZ_SagS_mutants:delHApZ:2,1.141339293,-0.7321369860000001
HapZ_SagS_mutants:delHApZ:3,1.6732894200000001,-0.368775391
HapZ_SagS_mutants:delSagS:1,-1.977097101,-0.641219757
HapZ_SagS_mutants:delSagS:2,-2.077369721,-0.367181837
HapZ_SagS_mutants:delSagS:3,-0.6708182890000001,0.950265589
HapZ_SagS_mutants:delHapZp:1,-1.165686768,-0.5744028320000001
yhjH_knockout:PA_delyhjH_wt:1,-0.269291975,0.09161509999999999
yhjH_knockout:PA_delyhjH_wt:2,0.269291975,-0.09161509999999999
yhjH_knockout:PA_delyhjH:1,8.497645775,0.062125344000000006
yhjH_knockout:PA_delyhjH:2,9.003005611,0.072536023
yhjH_knockout:PA_delwspF:1,14.94263471,0.8427862580000001
yhjH_knockout:PA_delwspF:2,10.55978984,-0.044011469000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-0.999292005,-0.32096382700000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-1.3243034310000001,0.153493504
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-0.5337745030000001,-0.15208031700000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-1.093260621,0.129275257
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.400042228,0.066435149
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.27489053900000004,-0.14588157100000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.470627846,0.305890467
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.204304922,-0.226444045
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,4.088924566,0.315596849
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,4.234043667,0.453013292
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.32832361200000004,-0.009046108
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.210501809,-0.221360683
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.5388254210000001,0.23040679200000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.19901116500000002,-0.000686912
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.7629791760000001,-0.055580313000000006
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-0.8697012670000001,-0.282189803
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.19901116500000002,0.000686912
Lung_infection_transcriptome:PA01_LS1:1,0.7723173120000001,-0.03917005
Lung_infection_transcriptome:PA01_LS1:2,0.879334432,0.003645933
Lung_infection_transcriptome:PA01_CS1:1,-0.8496292520000001,-0.156045218
Lung_infection_transcriptome:PA01_CS1:2,0.8496292520000001,0.156045218
Testosterone_treatment:Testosterone_Control:1,0.46233708700000004,0.09737313600000001
Testosterone_treatment:Testosterone_Control:2,-0.46233708700000004,-0.09737313600000001
Testosterone_treatment:Testosterone_2.5:1,-1.861776065,-0.511691753
Testosterone_treatment:Testosterone_2.5:2,-1.126781629,-0.269835133
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,7.0558109,1.452369693
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,5.921991768,1.052209068
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,6.799156659,1.290238942
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-10.56277206,-2.12233156
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-9.439202451,-2.418934209
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-10.65136309,-2.442500197
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,10.86717272,2.095637941
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,9.970554646,2.141180084
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,10.04296002,2.086393645
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-11.2454439,-2.148389998
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-10.0388587,-1.8515329870000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-9.596384789,-2.323288687
Dispersed_cells:PAO1_dispersed_wt:1,-1.192705911,0.0
Dispersed_cells:PAO1_dispersed_wt:2,1.192705911,0.0
Dispersed_cells:PyhjH_dispersed:1,16.21538273,3.037010893
Dispersed_cells:PyhjH_dispersed:2,13.90455104,3.711343226
Dispersed_cells:PA01_Planktonic:1,33.43435373,8.396726988
Dispersed_cells:PA01_Planktonic:2,33.955147170000004,8.356661385
Dispersed_cells:PAO1_Biofilm:1,29.37517314,6.815529746
Dispersed_cells:PAO1_Biofilm:2,30.56400583,7.402043215
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-3.320007897,1.651509178
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-2.7586202,1.6952443719999999
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-3.058663908,1.359158256
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.095187934,-0.169686096
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.052904345000000005,0.129843168
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.14809227900000002,0.039842929
gcsR_mutant:PAO1_rep_wt:1,-0.139357496,-0.015144576000000002
gcsR_mutant:PAO1_rep_wt:2,0.139357496,0.015144576000000002
gcsR_mutant:GcsR_rep:1,-0.056857974000000006,-0.24290085400000003
gcsR_mutant:GcsR_rep:2,-0.28683895600000003,-0.507330979
ampC_mutation:PA_Cef_taz_wt:1,-0.317262478,0.381545715
ampC_mutation:PA_mutS_Cef_taz:1,-0.329428426,-0.6506879910000001
ampC_mutation:PA_mutS:1,0.38236817900000003,-1.7581221720000002
ampC_mutation:PA_mutS:2,6.370599439,0.9270240540000001
ampC_mutation:PA_mutS:3,0.082141483,-1.262179695
ampC_mutation:PA_Cef_taz_wt:2,0.317262478,-0.381545715
ampC_mutation:PA_mutS_Cef_taz:2,1.014398667,1.8576445750000001
ampC_mutation:PA_mutS:4,-1.709842786,-2.315428387
ampC_mutation:PA_mutS:5,6.249389424,1.623121129
ampC_mutation:PA_mutS:6,-0.732042537,-0.783494236
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-2.9320835499999998,-2.934470701
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-3.241420128,-3.523664419
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.746833854,-0.5645187700000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.23101628800000001,-1.825829863
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.928254232,2.168748418
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,2.022582868,2.222228291
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.222666578,2.067158411
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,2.028189754,-0.29701033400000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,1.7935733850000002,-0.28458831300000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.9354740410000001,-0.22548947
n-alkanes_treatment:PA_alkane:1,0.033096324,0.293643158
n-alkanes_treatment:PA_alkane:2,7.245409674,2.924450188
n-alkanes_treatment:PA_Glycerol:1,1.094491205,-0.19121585800000002
n-alkanes_treatment:PA_Glycerol:2,-2.051815946,-0.318173886
n-alkanes_treatment:PA_Glycerol:3,0.9573247410000001,0.509389744
Catabolise_Nucleic_Acids:L_asp:1,-6.246730953,0.186094549
Catabolise_Nucleic_Acids:L_asp:2,-2.855166452,0.49778306800000005
Catabolise_Nucleic_Acids:DNA_1:1,0.027781871000000003,0.123023273
Catabolise_Nucleic_Acids:DNA_1:2,-0.6699943610000001,-0.14786247600000002
Catabolise_Nucleic_Acids:DNA_1:3,0.64221249,0.024839204
cysB_mutant:PAO1HH_wt:1,0.23015088600000003,-0.383498094
cysB_mutant:PAO1HH_wt:2,-0.23015088600000003,0.38349809500000004
cysB_mutant:cysBHH:1,1.645583571,0.300183815
cysB_mutant:cysBHH:2,0.920862469,0.23163324600000001
cysB_mutant:cysBHH:3,2.704443335,0.477308014
ersA_knockout:delersA:1,0.49466448500000004,0.19749438500000002
ersA_knockout:delersA:2,1.276184197,0.5668803640000001
ersA_knockout:wt_BHI:1,-0.938967026,-0.31841257500000003
ersA_knockout:wt_BHI:2,0.938967026,0.318412576
Farnesol_treatment:RNA of 0-1F_L:1,0.30007630900000004,-0.039942597
Farnesol_treatment:RNA of 0-1F_L:2,0.38001731800000005,0.572367548
Farnesol_treatment:RNA of 0-1F_L:3,-0.680093626,-0.532424951
Farnesol_treatment:RNA of 6-F_L1:1,0.451554681,0.24027255800000002
Farnesol_treatment:RNA of 6-F_L1:2,1.316255111,0.251378941
Farnesol_treatment:RNA of 6-F_L1:3,0.769789758,0.510500562
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-1.7886238950000002,-0.30729469800000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,2.7787782830000003,1.08010339
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,10.33917571,2.875875557
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.609433921,-1.190809877
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.619279533,0.418001186
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,5.29629393,1.550205276
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.112819178,-1.279563641
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.112819178,1.279563641
Metabolic_fitness_plasmid:PAO1_pAKD1:1,4.7152127020000005,1.339882403
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.36487301,1.742948266
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-1.431716786,1.704521758
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.235372936,-1.279563641
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-2.0703812,0.569930094
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-1.028976763,-1.279563641
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.254398306,-1.279563641
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.49879644,1.078878573
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.511654151,-1.279563641
Metabolic_fitness_plasmid:PAO1_RmS149:2,-2.163385071,-1.279563641
mexZ_knockout:del_mexZ:1,-1.068081495,0.074582118
mexZ_knockout:del_mexZ:2,-4.817741248,-0.33132847400000004
mexZ_knockout:del_mexZ:3,2.115394884,0.337795187
mexZ_knockout:wt_LB:1,2.365350468,1.210567439
mexZ_knockout:wt_LB:2,-4.245906821,-0.65209646
mexZ_knockout:wt_LB:3,1.880556353,-0.558470978
Mucin_glycans:ABTGC:1,-1.6920584650000001,-0.235741787
Mucin_glycans:ABTGC:2,-0.138850409,0.33199271700000005
Mucin_glycans:ABTGC:3,0.7037201940000001,0.0036670020000000004
Mucin_glycans:ABTGC:4,0.539006687,-0.070846132
Mucin_glycans:ABTGC:5,0.5881819930000001,-0.029071799000000002
Mucin_glycans:MUC5B:1,-11.98038203,-2.451280225
Mucin_glycans:MUC5B:2,-12.07503982,-1.939330296
Mucin_glycans:Glycans:1,-3.472093843,-0.15174889900000002
Mucin_glycans:Glycans:2,-1.492213607,0.06463054
NC_002516.2:Planktonic_total_RNA_Rep:1,0.456264983,0.763408657
NC_002516.2:Planktonic_total_RNA_Rep:2,-1.39468198,-0.525558717
NC_002516.2:Planktonic_total_RNA_Rep:3,0.938416997,-0.237849939
NC_002516.2:Biofilm_total_RNA_Rep:1,18.67081348,1.048468691
NC_002516.2:Biofilm_total_RNA_Rep:2,19.42396654,0.931095148
Zinc_treatment:PA_Zn:1,-9.035244158,-3.21816417
Zinc_treatment:PA_Zn:2,-9.138307395,-2.889928411
Zinc_treatment:PA_Zn:3,-9.527166952,-3.243980228
Zinc_treatment:PA_Zn_wt:1,0.03755494,-0.122143545
Zinc_treatment:PA_Zn_wt:2,-0.03755494,0.122143545
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-2.01539237,-0.33585940200000003
sRNA_ReaL_represses_RpoS:sRNA_wt:2,2.01539237,0.33585940200000003
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-9.005246417,-1.3383294669999999
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-8.129221828,-1.559531749
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-10.04343098,-1.7400964270000001
Paeru_PRECISE:CAMHB_wt:1,-8.959183804,-2.305354168
Paeru_PRECISE:CAMHB_wt:2,-6.639906223,-0.984248792
Paeru_PRECISE:CAMHB_wt:3,-3.985145171,-0.39562018
Paeru_PRECISE:CAMHB_wt:4,-9.824291631,-2.395704175
Paeru_PRECISE:M9glucAA_Pqt10:1,-9.845304655,-1.143824264
Paeru_PRECISE:M9glucAA_Pqt10:2,-9.769010663,-2.826111206
Paeru_PRECISE:M9glucAA_Pqt:1,-13.51442974,-3.598910994
Paeru_PRECISE:M9glucAA_Pqt:2,-12.07544397,-4.070132061
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-12.3110675,-3.656560215
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-10.43347778,-3.235128782
Paeru_PRECISE:M9glucAA_NaCl:1,-11.02381373,-2.244824807
Paeru_PRECISE:M9glucAA_NaCl:2,-10.48601635,-2.187630546
Paeru_PRECISE:M9glucAA_NaCl:3,-11.97511272,-2.6266230200000003
Paeru_PRECISE:CAMHB_wt:5,-5.322735457,-1.279347346
Paeru_PRECISE:CAMHB_wt:6,-6.413776,-1.195122776
Paeru_PRECISE:LB_wt:1,-9.21115138,-2.146883798
Paeru_PRECISE:LB_wt:2,-8.160296762,-2.854456022
Paeru_PRECISE:M9glucAA_wt:1,-13.37746422,-2.705101141
Paeru_PRECISE:M9glucAA_wt:2,-11.79144267,-2.954194572
Paeru_PRECISE:M9glucAA_lowpH:1,-12.13728703,-2.799449317
Paeru_PRECISE:M9glucAA_lowpH:2,-12.61333979,-2.719860774
Paeru_PRECISE:M9glucAA_DPD:1,-2.960572772,-1.7821892400000001
Paeru_PRECISE:M9glucAA_DPD:2,-2.166284519,-1.754353244
Paeru_PRECISE:M9sucAA_wt:1,-6.255099862,-1.9408047370000001
Paeru_PRECISE:M9sucAA_wt:2,6.817899424,-0.6211781940000001
Paeru_PRECISE:M9glucAA_NaCl:4,-10.91935711,-1.9426484510000002
Paeru_PRECISE:M9glucAA_NaCl:5,-11.78272908,-2.287509376
Paeru_PRECISE:M9sucAA_wt:3,-0.725962486,-0.285849377
Paeru_PRECISE:M9sucAA_wt:4,-4.016587612,-1.228747094
Paeru_PRECISE:R10LB_wt:1,7.444878439,2.848934476
Paeru_PRECISE:M9glucAA_NaCl:6,-8.53644113,-1.45412619
Paeru_PRECISE:M9glucAA_NaCl:7,-11.27849733,-2.599293109
Paeru_PRECISE:M9fructAA_wt:1,-12.99924521,-2.958016272
Paeru_PRECISE:M9fructAA_wt:2,-13.64223297,-3.548539143
Paeru_PRECISE:M9GlcNAcAA_wt:1,-8.931115286,-2.544609327
Paeru_PRECISE:M9GlcNAcAA_wt:2,-12.06633381,-2.957903806
Paeru_PRECISE:M9pyruvAA_wt:1,-13.54907814,-3.719442453
Paeru_PRECISE:M9pyruvAA_wt:2,-13.63427724,-3.491168436
Paeru_PRECISE:M9fructAA_wt:3,-11.65936625,-3.064969932
Paeru_PRECISE:M9fructAA_wt:4,-10.90282706,-3.26679538
Paeru_PRECISE:M9GlcNAcAA_wt:3,-13.72006746,-3.942195408
Paeru_PRECISE:M9GlcNAcAA_wt:4,-13.30018426,-3.569485658
Paeru_PRECISE:M9glycAA_wt:1,-13.6041707,-3.375362096
Paeru_PRECISE:M9glycAA_wt:2,-13.41819174,-3.813189635
Paeru_PRECISE:M9pyruvAA_wt:3,-13.97245373,-2.833844204
Paeru_PRECISE:CAMHB_wt:7,-9.719139985,-2.277397265
Paeru_PRECISE:CAMHB_wt:8,-9.482540884,-2.703505762
Paeru_PRECISE:R10LB_wt:2,22.64864285,4.938340221
Paeru_PRECISE:R10LB_wt:3,17.94342274,4.712493999
Paeru_PRECISE:R10LB_wt:4,22.62045299,4.642124884
Paeru_PRECISE:R10LB_wt:5,20.79520347,4.306273581
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-6.336754861,-1.8587195680000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-9.795831911,-2.582985478
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-8.709026836,-2.986213503
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-6.980548204,-2.177910571
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-2.30387091,-1.713648605
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-3.888312452,-0.625597423
Paeru_PRECISE:M9sucAA_wt:5,-10.56846875,-2.657981027
Paeru_PRECISE:M9sucAA_wt:6,-11.80930751,-3.285647863
Paeru_PRECISE:R10LB_wt:6,22.24600515,4.854660494
Paeru_PRECISE:R10LB_wt:7,21.36419153,4.71360537
Paeru_PRECISE:LB_wt:3,-11.07189374,-2.542610551
Paeru_PRECISE:LB_wt:4,-10.51648327,-1.896264544
Paeru_PRECISE:R10LB_NaCl:1,-0.485809986,-1.486018545
Paeru_PRECISE:R10LB_NaCl:2,-3.601883473,-1.187962599
Paeru_PRECISE:M9glucAA_wt:3,10.68279762,3.07615926
Paeru_PRECISE:M9glucAA_Zn:1,-1.491411647,2.735996558
Paeru_PRECISE:M9glucAA_Cu:1,-11.69498722,-1.097386571
Paeru_PRECISE:M9glucAA_NaOCl:1,5.76258147,0.489486735
Paeru_PRECISE:M9GlcNAcAA_8:1,20.18741462,4.050651367
Paeru_PRECISE:M9GlcNAcAA_8:2,19.96772406,3.779107516
Paeru_PRECISE:M9GlcNAcAA_4:1,12.49484934,2.161467529
Paeru_PRECISE:M9GlcNAcAA_4:2,18.09836787,3.630625661
Paeru_PRECISE:M9GlcNAcAA_2:1,13.3871055,3.489692437
Paeru_PRECISE:M9GlcNAcAA_2:2,19.54105005,3.131031118
Paeru_PRECISE:M9GlcNAcAA_1:1,14.67229273,3.379930654
Paeru_PRECISE:M9GlcNAcAA_1:2,16.5115469,3.212617093
Paeru_PRECISE:M9glucAA_NaOCl:2,-9.687066768,-1.08302754
Paeru_PRECISE:M9glucAA_Cu:2,-10.67171055,-2.529096188
Paeru_PRECISE:M9glucAA_Fe:1,-13.4669723,-4.74582902
Paeru_PRECISE:M9glucAA_Fe:2,-12.8742002,-2.647898156
Paeru_PRECISE:M9glucAA_Zn:2,17.84901778,3.642169226
Paeru_PRECISE:M9glucAA_wt:4,14.48610927,2.583136454
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-6.436032333,-2.712143357
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-7.328969183,-2.541576359
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-6.549593941,-2.736949018
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.07837179400000001,0.057167356
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.069588736,0.14016846800000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,0.14796053,-0.19733582400000002
relA-spoT_double-mutant:plank_WT_1:1,-0.55501327,-0.05091409
relA-spoT_double-mutant:plank_WT_1:2,-2.340055767,-0.12304319
relA-spoT_double-mutant:plank_WT_1:3,2.895069036,0.17395728
relA-spoT_double-mutant:plank_rel-spot:1,2.045176971,-0.14052266
relA-spoT_double-mutant:plank_rel-spot:2,-1.306328737,-0.526550685
Rosmarinic_acid:PAO1-100UMRA:1,-1.045244104,-1.756880467
Rosmarinic_acid:PAO1-100UMRA:2,-1.077302516,-0.46841944
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.908565084,-0.8649427110000001
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.19946717200000003,-0.08494008
Rosmarinic_acid:PAO1_DMSO_Control:3,1.108032256,0.949882792
Tf_toxin_expression:PAO1_WT:1,0.150787695,0.026706755000000002
Tf_toxin_expression:PAO1_WT:2,-0.150787695,-0.026706755000000002
Tf_toxin_expression:PAO1_derfA:1,-0.186534355,0.959175277
Tf_toxin_expression:PAO1_derfA:2,-0.19413789,0.539180418
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.420438257,-1.082864875
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-1.864515171,-2.090415026
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.9720230320000001,-2.090415026
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-1.708810956,-0.048813664
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,2.921997461,2.368218096
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,1.6871030070000002,0.650651058
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.810281797,-1.090004128
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.810281797,1.090004128
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,2.131214787,-2.090415026
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,3.430877749,-0.39798923700000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.7355327950000001,0.651272791
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.829881835,-2.090415026
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.0250728,0.209303658
natural_RNA_aptamers:PA_Water_rep_wt:2,0.0250728,-0.209303658
natural_RNA_aptamers:PA_FMN_rep:1,-0.233735396,0.44888886600000005
natural_RNA_aptamers:PA_FMN_rep:2,0.210115729,-0.129890945
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.26653992400000004,-0.028972548
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,3.25953196,0.8795264840000001
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,3.186132038,0.795453505
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,2.4646858590000003,1.013587122
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,2.498488247,1.247806282
p-anisaldehyde_epigallocatechin_gallate:Combination:1,1.105509847,0.18287465700000002
p-anisaldehyde_epigallocatechin_gallate:Combination:2,1.200929752,0.38655205200000003
